faced certain defeat and 82
force between atoms and 81
force between block and 83
force between china and 187
force between egypt and 77
force between glass and 67
force between israel and 110
force between italy and 57
force between japan and 399
force between russia and 85
force between spain and 55
force between tires and 113
force between water and 167
force between wheel and 110
force exactly equal and 87
force exerted within his 46
force following world war 129
force reduced nearly one 49
force several times its 59
force several times that 56
force smaller firms out 94
force towards which they 49
forge meaningful links with 44
forge national unity and 135
forge stronger bonds with 48
forge stronger links with 283
forging national unity and 198
forging stronger links with 179
forming bacteria which are 112
forming neutral salts with 96
forming opinions about each 71
forming opinions about them 128
forming opinions about you 40
forming opinions right and 46
forming soluble salts with 267
forming together about one 44
forms between birds and 190
forms between mother and 45
forms closely joining them 109
forms complex salts with 140
forms neutral salts with 406
forms occurring every day 43
forms provide space for 177
forms soluble salts with 1286
forms survive which are 97
forty degrees lower than 83
forty millions would bear 91
forty minutes after being 57
forty minutes after his 75
forty minutes after its 42
forty minutes after our 52
forty minutes after she 112
forty minutes after six 61
forty minutes after that 165
forty minutes after they 134
forty minutes after you 48
forty minutes alone with 42
forty minutes every day 162
forty minutes later and 190
forty minutes later she 116
forty minutes later than 117
forty minutes later that 178
forty minutes later they 167
forty minutes later with 135
forty minutes longer than 262
forty minutes since they 48
forty minutes until his 40
forty minutes waiting for 55
forty percent lower than 82
forty shillings value and 102
forty shillings yearly for 61
forty species which are 54
forty stripes lacking one 45
forty stripes minus one 142
forty thousand acres and 109
forty thousand acres are 58
forty thousand acres each 58
forty thousand acres for 83
forty thousand armed men 573
forty thousand books and 67
forty thousand brave men 59
forty thousand could not 44
forty thousand hides and 54
forty thousand horse and 169
forty thousand marks for 107
forty thousand miles and 69
forty thousand miles long 96
forty thousand miles per 80
forty thousand people and 371
forty thousand people are 255
forty thousand people die 74
forty thousand people had 336
forty thousand people may 60
forty thousand people out 131
forty thousand people per 44
forty thousand people that 53
forty thousand people was 51
forty thousand people who 388
forty thousand people with 106
forty thousand pesos and 64
forty thousand sacks was 73
forty thousand seamen and 128
forty thousand seamen for 117
forty thousand sheep and 134
forty thousand souls had 91
forty thousand strong and 63
forty thousand times that 43
forty thousand turks and 106
forty thousand votes and 64
forty thousand white men 58
forty thousand women and 117
forty thousand words and 89
found against walls and 44
found anybody within them 68
found between adult and 51
found between april and 53
found between black and 293
found between cases and 118
found between cells and 60
found between class and 45
found between color and 41
found between crime and 41
found between dreams and 43
found between eight and 54
found between every two 46
found between father and 140
found between fifty and 105
found between first and 153
found between forty and 106
found between girls and 95
found between group and 50
found between growth and 109
found between healthy and 47
found between heaven and 46
found between human and 111
found between italy and 44
found between japan and 67
found between large and 77
found between light and 53
found between local and 52
found between males and 1098
found between march and 49
found between mother and 88
found between music and 45
found between negro and 95
found between obese and 41
found between older and 155
found between paris and 72
found between people who 120
found between people with 40
found between price and 48
found between right and 62
found between rural and 435
found between seven and 61
found between sixty and 59
found between small and 74
found between smoking and 211
found between social and 48
found between speed and 57
found between state and 44
found between thirty and 119
found between upper and 50
found between urban and 295
found between users and 75
found between white and 158
found between women and 195
found between women who 148
found between women with 115
found between words and 40
found between working and 57
found between yield and 93
found capable thereof but 67
found captain grant and 44
found captain lewis and 49
found civilly liable for 192
found comfort after his 77
found comfort knowing that 85
found especial favor with 75
found estella waiting with 103
found everything about her 214
found everything about him 152
found everything about them 81
found everything quiet and 470
found everything right and 41
found evident signs that 49
found exactly where they 90
found general baird and 44
found general favor with 51
found general grant and 44
found general scott and 48
found greatest favor with 44
found herself after her 99
found herself after you 61
found herself again and 117
found herself again with 96
found herself alive and 61
found herself alone and 926
found herself alone for 223
found herself alone she 244
found herself alone than 68
found herself alone with 13495
found herself arching her 51
found herself arguing with 152
found herself awake and 47
found herself beneath him 60
found herself beset with 132
found herself bored and 89
found herself bored with 97
found herself calling him 76
found herself calling out 59
found herself changing her 40
found herself closing her 84
found herself dancing with 289
found herself digging her 46
found herself envying her 76
found herself envying them 61
found herself faced with 1843
found herself falling for 135
found herself feeling both 41
found herself feeling for 41
found herself feeling that 135
found herself fending off 46
found herself filling with 46
found herself gasping for 288
found herself getting out 237
found herself groping for 97
found herself happy and 40
found herself headed for 57
found herself helping him 47
found herself holding her 1668
found herself holding him 56
found herself holding his 44
found herself holding out 42
found herself hugging him 40
found herself hungry for 76
found herself jumping out 50
found herself kissing him 339
found herself licking her 41
found herself lifting her 129
found herself looking for 761
found herself looking out 882
found herself looking with 92
found herself meeting his 63
found herself missing her 163
found herself missing him 227
found herself missing his 53
found herself naked and 65
found herself nodding and 80
found herself nodding her 74
found herself nodding off 325
found herself obeying him 59
found herself opening her 109
found herself panting and 64
found herself pitying him 59
found herself playing with 96
found herself pleading with 46
found herself pouring out 329
found herself praying for 360
found herself praying that 1023
found herself pulling her 43
found herself pulling out 42
found herself putting her 138
found herself quaking with 45
found herself quite near 46
found herself quite out 64
found herself raising her 140
found herself reaching for 383
found herself reaching out 279
found herself reacting with 43
found herself rooting for 72
found herself rubbing her 89
found herself running for 54
found herself running her 92
found herself running out 163
found herself seated near 41
found herself seated with 179
found herself seeking out 71
found herself shaking and 44
found herself shaking her 375
found herself shaking with 179
found herself sharing her 112
found herself sharing his 68
found herself sharing with 60
found herself sitting and 177
found herself sitting with 328
found herself smiling and 279
found herself smiling for 126
found herself smiling too 113
found herself smiling with 133
found herself sobbing and 49
found herself sobbing with 64
found herself speaking out 42
found herself speaking with 102
found herself staring off 46
found herself staring out 566
found herself staring with 77
found herself stuck with 99
found herself swept off 55
found herself talking and 63
found herself talking out 44
found herself talking with 254
found herself tapping her 80
found herself telling her 252
found herself telling him 1661
found herself telling them 77
found herself telling this 66
found herself thanking god 57
found herself thinking and 54
found herself thinking how 463
found herself thinking not 87
found herself thinking she 126
found herself thinking that 3777
found herself thinking with 362
found herself tossing and 64
found herself turning her 85
found herself waiting for 528
found herself waiting with 63
found herself walking out 256
found herself walking with 281
found herself wanting him 232
found herself weeping for 56
found herself weeping with 50
found herself where she 96
found herself wishing for 633
found herself wishing her 129
found herself wishing she 2170
found herself wishing that 6126
found herself wishing they 230
found herself wishing this 47
found herself wishing with 83
found herself working for 208
found herself working with 307
found herself worse off 114
found herself yearning for 268
found himself after all 59
found himself after his 402
found himself after one 59
found himself again and 352
found himself again near 202
found himself again out 59
found himself again too 87
found himself again with 240
found himself alive and 137
found himself alone and 2097
found himself alone for 313
found himself alone near 44
found himself alone one 44
found himself alone than 49
found himself alone that 129
found himself alone with 22530
found himself arguing for 90
found himself arguing that 227
found himself arguing with 286
found himself armed with 89
found himself awake and 98
found himself begging for 42
found himself beset one 48
found himself beset with 805
found himself bored and 95
found himself bored with 127
found himself bound and 192
found himself bound for 160
found himself bound with 148
found himself broke and 129
found himself burning with 71
found himself calling for 57
found himself calling her 76
found himself calling out 70
found himself changing his 64
found himself choking with 46
found himself clearing his 71
found himself closing his 112
found himself cooling his 49
found himself could not 68
found himself craving for 42
found himself craving her 43
found himself cursing his 54
found himself dancing with 293
found himself dazed and 47
found himself denying that 40
found himself dizzy and 54
found himself drawing near 251
found himself drawn out 412
found himself driving his 69
found himself driving out 96
found himself edged out 52
found himself envying his 98
found himself every day 133
found himself faced not 111
found himself faced with 10039
found himself falling for 115
found himself falling head 43
found himself falling out 86
found himself feeling for 40
found himself feeling his 52
found himself feeling that 179
found himself fending off 125
found himself feted and 40
found himself fishing for 41
found himself gasping and 43
found himself gasping for 336
found himself gasping with 43
found himself getting all 42
found himself getting out 294
found himself getting too 63
found himself groping for 174
found himself growing fat 54
found himself growing old 202
found himself happy and 47
found himself hated and 100
found himself headed for 168
found himself headed off 50
found himself helping her 46
found himself hoist with 78
found himself holding her 286
found himself holding his 1356
found himself holding one 40
found himself holding out 46
found himself hugging her 44
found himself hungry and 102
found himself hungry for 62
found himself hunting for 42
found himself joining her 42
found himself joining with 44
found himself kicking his 44
found himself kissing her 328
found himself laden with 60
found himself level with 54
found himself liable for 202
found himself lifting his 54
found himself looking for 1294
found himself looking not 55
found himself looking off 60
found himself looking out 1630
found himself looking with 234
found himself meeting with 69
found himself minus his 94
found himself missing her 182
found himself missing his 114
found himself naked and 220
found himself nodding and 87
found himself nodding his 113
found himself nodding off 151
found himself obeying her 53
found himself opening his 99
found himself passing out 43
found himself patting her 61
found himself peering out 46
found himself pitying her 51
found himself playing for 115
found himself playing with 226
found himself pleading for 96
found himself pleading with 97
found himself pouring out 487
found himself praying for 353
found himself praying that 826
found himself praying with 40
found himself pulling her 76
found himself pulling his 55
found himself pulling out 86
found himself pushing his 71
found himself putting his 124
found himself quite out 233
found himself raising his 158
found himself rather out 57
found himself reaching for 511
found himself reaching out 586
found himself rolling off 74
found himself rooting for 143
found himself rubbing his 163
found himself running for 173
found himself running his 60
found himself running out 401
found himself running with 140
found himself seated near 98
found himself seated with 219
found himself seeking her 65
found himself seeking out 108
found himself serving with 56
found himself setting out 46
found himself shaking and 66
found himself shaking his 425
found himself shaking with 214
found himself sharing her 48
found himself sharing his 181
found himself sharing with 84
found himself sighing for 72
found himself since his 115
found himself singled out 174
found himself sitting and 59
found himself sitting for 57
found himself sitting near 54
found himself sitting out 87
found himself sitting with 457
found himself smiling and 199
found himself smiling for 92
found himself smiling too 96
found himself smiling with 152
found himself sorry for 64
found himself speaking for 65
found himself speaking out 273
found himself speaking with 259
found himself staring out 662
found himself staring with 129
found himself staying with 43
found himself stiff and 43
found himself still lying 46
found himself still set 53
found himself still too 44
found himself still with 66
found himself stuck for 82
found himself stuck with 394
found himself taken for 50
found himself taken with 61
found himself talking and 55
found himself talking not 42
found himself talking out 94
found himself talking with 744
found himself tangling with 43
found himself tapping his 87
found himself teamed with 47
found himself telling all 41
found himself telling her 1253
found himself telling him 62
found himself telling his 241
found himself telling them 143
found himself telling this 46
found himself tense and 50
found himself thanking god 76
found himself thinking and 86
found himself thinking for 62
found himself thinking how 462
found himself thinking not 130
found himself thinking she 74
found himself thinking that 4881
found himself thinking this 50
found himself thinking with 275
found himself thrown off 86
found himself thrown out 416
found himself thrown thus 99
found himself thrown with 160
found himself thrust out 185
found himself tired and 67
found himself tossing and 103
found himself turning his 167
found himself under all 123
found himself under his 90
found himself unfit for 186
found himself waiting for 872
found himself waiting with 133
found himself walking out 248
found himself walking with 453
found himself wanting her 318
found himself weaker than 95
found himself weeping for 41
found himself where his 49
found himself wishing for 759
found himself wishing his 150
found himself wishing she 483
found himself wishing that 7208
found himself wishing they 226
found himself wishing with 61
found himself within easy 72
found himself within his 46
found himself within its 43
found himself within ten 78
found himself within that 55
found himself within two 100
found himself working for 870
found himself working long 100
found himself working out 138
found himself working with 1115
found himself worse off 384
found himself worse than 42
found himself writing and 42
found himself writing for 143
found himself writing his 68
found himself writing with 66
found himself yawning and 47
found himself yearning for 374
found increasing cause for 42
found increasing favor with 168
found instant favor with 100
found legally liable for 144
found leisure hours for 76
found letters waiting for 119
found letters which lay 85
found matters drawing near 44
found matters worse than 56
found merited favor with 65
found national unity and 50
found outside rather than 66
found quietly grazing near 88
found records showing that 181
found renewed cause for 57
found repeated again and 121
found results which are 48
found richard waiting for 66
found schools which are 46
found several bones and 49
found several books and 62
found several books that 177
found several items that 266
found several nests with 76
found several others who 46
found several people who 333
found several sites that 86
found several times that 237
found several times with 57
found several waiting for 52
found several women and 55
found several women who 78
found shelter beneath its 55
found shelter beneath one 44
found shelter under his 109
found shelter under its 142
found shelter under one 47
found shelter under our 51
found shelter under that 75
found shelter under this 181
found shelter where they 122
found shelter within her 56
found shelter within his 40
found shelter within its 250
found shortly after his 103
found similar fault with 56
found similar rates for 47
found simpson liable for 69
found together under one 45
found totally unfit for 309
found utterly unfit for 84
found wandering about and 59
fourth birthday party for 66
fourth century after our 48
fourth century athens was 92
fourth century could not 147
fourth century rather than 258
fourth century shows that 250
fourth century which was 120
fourth century would not 53
fourth chapter opens with 119
fourth chapter shows how 70
fourth decimal place and 105
fourth decimal place are 43
fourth decimal place can 40
fourth decimal place for 94
fourth decimal place with 57
fourth example shows how 72
fourth example shows that 126
fourth graders could not 65
fourth journal began its 62
fourth largest urban area 122
fourth segment longer than 92
frail anatomy which had 49
frail elderly people and 188
frail elderly people are 112
frail elderly people can 47
frail elderly people who 192
frail elderly people with 82
frail elderly woman who 52
frail thoughts dally with 722
frame appeared loose and 96
frame buildings which are 49
frame buildings which had 48
frame general rules and 46
frame general rules for 161
frame grabber board and 139
frame thoughts which are 46
framing general rules for 108
framing schemes under this 86
fresh capital could not 52
fresh chopped basil and 43
fresh country faces and 221
fresh demands which are 130
fresh flowers every day 601
fresh heavenly water with 46
fresh horrors every day 94
fresh laurels where they 314
fresh lettuce leaves and 48
fresh material every day 49
fresh material rather than 41
fresh material which has 87
fresh material which was 52
fresh nosegay every day 47
fresh occasion calls them 41
fresh organic fruit and 76
fresh parsley leaves and 46
fresh parsley leaves for 185
fresh parsley olive oil 41
fresh pasture gather new 46
fresh produce every day 62
fresh quarrel broke out 171
fresh revolts broke out 105
fresh seasonal fruit and 75
fresh solution every day 53
fresh solution every two 46
fresh spinach leaves and 77
fresh spinach salad and 47
fresh spinach salad with 72
fresh surface water and 198
fresh trouble broke out 279
fried chicken breast with 123
fried chicken every day 196
front against israel and 83
front against japan and 232
front against japan was 122
front against russia and 83
front against social and 41
front bedroom where she 67
front between arras and 248
front between negro and 49
front between paris and 43
front between russia and 43
front between ypres and 76
front license plate and 92
front license plate was 85
front sublime which man 84
front windows looking out 99
fruit brought about death 46
fruit including parts not 103
fully charged state and 91
fully diluted basis are 48
fully diluted earnings per 9176
fully dressed again and 43
fully dressed until you 40
fully evolved human being 76
fully fledged civil war 80
fully fledged human being 158
fully matured human being 120
fully present rather than 48
fully rational human being 112
fully realized human being 1120
fully realized until all 71
fully realized until long 41
fully realized until now 91
fully realized until one 73
fully realized until she 46
fully realized until that 68
fully realized until then 93
fully realized until they 101
fully realized until this 54
fully rounded human being 313
fully stocked first aid 66
fully taxable bonds and 94
fully trained nurse and 46
fully trained staff and 52
funding between urban and 44
funding sources rather than 132
funding sources which are 45
funds against which they 63
funds awarded under this 84
funds between banks and 201
funds between buyer and 56
funds between japan and 45
funds between rural and 77
funds between savings and 71
funds between state and 60
funds between urban and 60
funds between white and 105
funds granted under this 45
funds remaining after all 119
fungal species which are 43
fungus absorbs water and 58
fungus diseases which are 57
funny stories about all 43
funny stories about each 41
funny stories about her 474
funny stories about him 291
funny stories about his 712
funny stories about how 178
funny stories about math 75
funny stories about our 112
funny stories about that 131
funny stories about them 184
funny stories about things 137
funny stories about this 88
funny stories about you 56
furry creature steps out 99
fused together rather than 54
fused together under heat 54
fused together where they 92
fusion between feeling and 46
fusion between greek and 85
fusion between human and 48
fusion between inner and 59
fusion between mother and 247
fusion between party and 65
fusion between poetry and 71
fusion between roman and 51
fusion between sperm and 126
fusion between state and 128
fusion between viral and 72
fuzzy control rules and 132
fuzzy control rules are 151
fuzzy control rules can 54
fuzzy control rules for 73
