act had taken every hope 43
and she would never call 57
and she would never cease 76
and she would never come 220
and she would never dare 81
and she would never dream 108
and she would never even 98
and she would never ever 70
and she would never fail 44
and she would never feel 109
and she would never find 176
and she would never give 321
and she would never have 3167
and she would never know 1134
and she would never learn 48
and she would never leave 276
and she would never live 99
and she would never look 71
and she would never lose 50
and she would never love 92
and she would never make 120
and she would never meet 42
and she would never miss 40
and she would never need 45
and she would never rest 52
and she would never speak 95
and she would never stop 79
and she would never take 132
and she would never talk 47
and she would never tell 335
and she would never think 137
and she would never walk 81
and she would never want 180
and she would often come 62
and she would often have 61
and she would often take 120
and she would often talk 51
and she would often tell 63
and she would plunge into 52
and she would rather have 667
and she would rather stay 49
and she would really like 148
and she would smile back 77
and she would smile upon 40
and she would stand there 415
and she would start crying 45
and she would still have 494
and sir george baker were 42
and sir george lisle were 117
and sir henry finch lays 40
and sir james after having 62
and sir james clark ross 99
and sir peter might have 53
and sir thomas green were 84
and sir thomas wyatt were 44
and six lower front teeth 52
and six months after birth 97
and six months after leaving 47
and six months after their 191
and six months later came 68
and six months later their 53
and six months later there 209
and six months later took 44
and six months later were 91
and six months later when 162
and six weeks after birth 128
and six weeks after their 40
and son might easily have 62
and ten fever cases only 40
and that action would have 88
and that after eight years 78
and that after fifty years 72
and that after forty five 43
and that after forty years 66
and that after seven years 109
and that after thirty years 70
and that again calls forth 87
and that again shall hold 48
and that allah might test 42
and that alone could have 72
and that alone might have 99
and that alone would give 53
and that alone would have 676
and that alone would keep 46
and that alone would make 225
and that anything arising from 47
and that awful frown were 45
and that awful shock make 50
and that becky would have 50
and that black people were 143
and that black women have 59
and that black women were 98
and that blood would flow 112
and that cause which will 41
and that change would have 44
and that child would have 46
and that china would have 136
and that could easily have 152
and that could never have 111
and that court shall have 143
and that defeat would work 62
and that delay would only 56
and that earthly power came 103
and that either might have 41
and that either would have 48
and that every cause must 41
and that every change must 64
and that every child born 98
and that every child must 108
and that every coast will 90
and that every event must 61
and that every human life 42
and that every human soul 136
and that every loyal heart 62
and that every morning when 83
and that every mother will 51
and that every nation must 64
and that every nation paid 113
and that every nerve must 42
and that every tongue will 113
and that feels really good 67
and that fewer still have 43
and that fixed costs will 44
and that force could only 46
and that force would have 58
and that force would soon 106
and that george would have 51
and that harry would tell 41
and that hates every kind 174
and that henry would best 47
and that horse which runs 92
and that human reason must 45
and that israel would have 105
and that italy would have 42
and that japan would have 142
and that japan would take 59
and that jesus would come 55
and that jesus would have 73
and that jesus would soon 53
and that labor unions were 47
and that linda would come 42
and that local people were 51
and that might alter your 68
and that might easily have 55
and that might never have 57
and that money could only 62
and that money would have 76
and that money would make 69
and that moral evils will 42
and that never again will 215
and that never could there 108
and that never would have 66
and that night might have 109
and that night stole forth 47
and that night would have 109
and that older people have 63
and that others could have 50
and that others might come 48
and that others might have 199
and that others might take 48
and that others would come 48
and that others would have 201
and that others would make 188
and that others would soon 89
and that paper would have 70
and that people change their 50
and that people could live 50
and that people might think 67
and that people would come 111
and that people would find 75
and that people would have 217
and that people would like 47
and that people would make 51
and that people would think 141
and that people would want 44
and that peter would deny 80
and that power comes from 90
and that quite apart from 518
and that quite aside from 44
and that really would have 45
and that reason calls forth 117
and that russia might have 40
and that russia would have 130
and that russia would take 58
and that scipio would have 42
and that sense alone will 50
and that sharp steel will 69
and that spain would have 55
and that stark would have 42
and that steps would have 72
and that still holds true 110
and that still older ones 104
and that still others have 122
and that still others were 137
and that still others will 82
and that takes place when 87
and that trade unions have 59
and that trade unions were 61
and that treaty would have 45
and that under cases like 202
and that water drawn from 65
and that where bonds have 98
and that which added much 40
and that which arose from 201
and that which comes down 83
and that which comes forth 130
and that which comes from 1692
and that which comes into 72
and that which comes most 40
and that which comes over 55
and that which could have 91
and that which could make 60
and that which every wise 176
and that which falls from 45
and that which falls upon 70
and that which flows from 326
and that which gives birth 53
and that which gives life 87
and that which gives meaning 117
and that which gives rise 297
and that which grows from 74
and that which looks like 49
and that which makes life 40
and that which might best 74
and that which might have 514
and that which might seem 65
and that which others have 47
and that which rests upon 139
and that which rises from 58
and that which seems most 81
and that which shall come 42
and that which shall from 48
and that which shone forth 42
and that which slays even 72
and that which speaks from 42
and that which springs from 568
and that which stems from 112
and that which turns back 43
and that which would give 71
and that which would have 1684
and that which would make 109
and that which would most 117
and that while ingress into 121
and that while others only 103
and that white people were 86
and that white women were 64
and that within eight days 116
and that within fifty years 68
and that within seven days 49
and that within thirty days 86
and that within thirty years 45
and that women might have 93
and that women shall have 169
and that women would have 132
and that would cause great 52
and that would cause more 120
and that would never have 289
and that would rather draw 55
and that would really have 78
and that would really hurt 41
and that would really make 49
and that would still leave 61
and then after about five 65
and then after about three 89
and then after seven days 47
and then again after four 99
and then again after some 66
and then again after three 58
and then again falling into 44
and then again later when 92
and then again taken into 82
and then asked about rome 44
and then asked about their 64
and then began again from 41
and then began walking away 43
and then began walking down 41
and then began walking into 81
and then began working away 71
and then begin every next 121
and then blowing still more 111
and then click change icon 91
and then click chart type 156
and then click create disk 115
and then click whole page 247
and then comes right back 43
and then drawing lines from 53
and then eliza burst into 74
and then every night from 63
and then fades again into 79
and then gather again into 64
and then grows vague from 43
and then jacob might howl 57
and then keeps looking back 97
and then nearly thirty years 47
and then others would come 59
and then people would come 144
and then people would have 79
and then people would know 40
and then plunge again into 56
and then plunging again into 53
and then pouring water into 63
and then pouring water over 145
and then pouring water upon 79
and then press enter three 61
and then press enter when 80
and then quick steps upon 77
and then right again into 191
and then right again onto 173
and then rises again from 66
and then rises again when 53
and then russia would have 51
and then shall apply only 158
and then shall waken their 128
and then sinking again from 130
and then sinks again into 63
and then sitting still like 74
and then sleep until noon 72
and then spent eight years 139
and then spent seven years 205
and then stand guard over 47
and then stand guard till 64
and then start again from 90
and then start again when 98
and then stood guard over 72
and then stood looking down 445
and then stood looking into 50
and then talking about what 85
and then taxed again when 67
and then thinking about what 287
and then turning right onto 74
and then turning short south 305
and then turns short upon 70
and then wendy would have 64
and then where would their 45
and then where would your 78
and then while holding down 216
and then whose shall these 67
and then whose shall those 87
and then worry about what 215
and then worry about your 45
and then would burst into 60
and then would ensue such 291
and then would shrug their 59
and then would squat down 41
and then write about their 169
and then write about what 409
and then write about your 59
and then wrote about their 49
and they acted after their 229
and they again would call 53
and they agree quite well 65
and they alone could have 51
and they alone could make 48
and they alone would have 133
and they appear still more 46
and they began selling their 161
and they began walking back 163
and they began walking down 186
and they cared about nothing 46
and they could agree upon 68
and they could begin their 92
and they could carry only 41
and they could change their 91
and they could count upon 88
and they could easily find 99
and they could easily have 759
and they could easily make 91
and they could easily take 63
and they could enter into 50
and they could never come 50
and they could never find 143
and they could never have 675
and they could never hope 62
and they could never keep 43
and they could never know 55
and they could never make 93
and they could never take 61
and they could never tell 41
and they could quite well 43
and they could raise their 63
and they could share their 63
and they could spend more 134
and they could spend some 42
and they could spend their 66
and they could start over 121
and they could start their 73
and they could still feel 62
and they could still have 100
and they could still make 59
and they could trace their 42
and they drank water from 51
and they easily could have 45
and they easily found means 199
and they groan under many 58
and they lived apart from 42
and they lived happy ever 423
and they loved satan more 137
and they might change their 68
and they might easily have 562
and they might never come 93
and they might never find 44
and they might never have 285
and they might never know 49
and they might never meet 49
and they might still have 150
and they moved nearer town 76
and they never change their 70
and they never could find 73
and they never could have 223
and they never could make 55
and they never would give 40
and they never would have 749
and they often change their 79
and they often found their 84
and they often spent their 57
and they shall agree upon 80
and they shall cause such 73
and they shall cleave unto 436
and they shall drink their 45
and they shall drink your 43
and they shall dwell there 125
and they shall either make 60
and they shall enter into 138
and they shall enter upon 57
and they shall gather such 74
and they shall never come 61
and they shall never have 98
and they shall never leave 48
and they shall never more 122
and they shall never raze 61
and they shall offer unto 150
and they shall reign over 114
and they shall reign upon 99
and they shall search thine 44
and they shall shine forth 121
and they shall spoil those 158
and they shall stand upon 229
and they shook hands like 109
and they shook hands most 91
and they shook hands over 69
and they shook hands upon 75
and they shook hands very 71
and they slept again upon 99
and they spake thereof unto 75
and they spend large sums 48
and they spent large sums 40
and they spent whole days 47
and they spoke about their 54
and they stand apart from 111
and they stand often next 59
and they still honor your 54
and they still would have 147
and they stood about here 71
and they stood apart from 44
and they stood guard over 61
and they stood looking down 246
and they stood looking into 144
and they tried every means 104
and they tried every sort 40
and they worry about their 175
and they worry about what 191
and they would again have 60
and they would begin their 132
and they would build their 43
and they would burst into 90
and they would carry their 73
and they would change their 127
and they would cover their 48
and they would drive away 152
and they would drive back 56
and they would drive down 87
and they would easily have 48
and they would either have 318
and they would either pity 47
and they would enjoy their 66
and they would enter into 124
and they would fight over 45
and they would fight their 40
and they would kneel down 42
and they would laugh over 52
and they would never cease 53
and they would never come 239
and they would never dare 94
and they would never dream 205
and they would never even 46
and they would never find 363
and they would never give 121
and they would never have 2304
and they would never know 732
and they would never leave 118
and they would never live 43
and they would never make 135
and they would never meet 220
and they would never miss 45
and they would never more 249
and they would never reach 56
and they would never speak 50
and they would never stop 144
and they would never take 69
and they would never tell 122
and they would never think 154
and they would never turn 64
and they would never want 102
and they would never work 45
and they would often come 123
and they would often have 114
and they would often make 53
and they would often take 72
and they would often talk 42
and they would plunge into 44
and they would prove their 66
and they would raise their 130
and they would rather give 43
and they would rather have 497
and they would rather kill 45
and they would rather take 57
and they would serve even 58
and they would shake their 153
and they would share their 145
and they would shout back 76
and they would spend most 41
and they would spend their 246
and they would spend time 69
and they would stand there 255
and they would start their 71
and they would still have 665
and they would still make 45
and they would still need 43
and they would watch over 61
and they would write down 97
and they wrote about their 62
and things might easily have 60
and things which never have 64
and things which would have 45
and things whose beauty lies 109
and this again comes from 40
and this again gives rise 104
and this again rests upon 46
and this again would have 120
and this alone could have 86
and this alone might have 109
and this alone would give 79
and this alone would have 909
and this alone would make 293
and this alone would seem 61
and this ample sable veil 63
and this change could only 41
and this change would have 61
and this comes about from 58
and this comes about when 47
and this could cause some 66
and this could easily have 219
and this could never have 221
and this could occur only 76
and this feeling calls forth 42
and this feeling would have 41
and this makes sense only 69
and this makes sense when 42
and this method would have 77
and this might cause some 43
and this might easily have 144
and this never would have 58
and this night would find 50
and this often gives rise 278
and this place looks like 46
and this power comes from 40
and this power could only 56
and this quite apart from 1446
and this quite aside from 98
and this rainy weather must 53
and this right would have 51
and this shock would have 55
and this sound comes from 78
and this still holds good 129
and this still holds true 247
and this story might have 51
and this story would have 74
and this study would have 40
and this sword shall find 50
and this takes place during 91
and this takes place even 250
and this takes place from 69
and this takes place just 104
and this takes place more 168
and this takes place only 156
and this takes place very 40
and this takes place when 435
and this throws light upon 41
and this value would have 43
and this voice which came 64
and this whale again came 58
and this whole people will 120
and this woman would have 44
and this world would have 55
and this would apply also 99
and this would apply even 61
and this would cause great 57
and this would cause much 41
and this would cause some 51
and this would never have 345
and this would occur only 68
and this would occur when 66
and this would prove very 53
and this would still have 40
and this would still leave 80
and this would still more 81
and thou above shalt find 49
and thou shall stand upon 40
and thou shalt arise early 492
and thou shalt drink warm 45
and thou shalt enjoy much 139
and thou shalt enter into 175
and thou shalt haste away 92
and thou shalt never find 61
and thou shalt never have 57
and thou shalt quite take 82
and thou shalt reign over 310
and thou shalt stand upon 712
and thou shalt write upon 159
and thus avoid falling into 74
and thus avoid treating what 63
and thus avoid wasting time 40
and thus could easily have 103
and thus could never have 99
and thus deter others from 56
and thus drawing danger upon 69
and thus gaining light upon 41
and thus stood apart from 40
and thus throws light upon 64
and thus would never have 303
and tom pipes would take 52
and try again later when 114
and two dozen others were 41
and two dutch ships very 120
and two fingers missing from 66
and two focal lengths from 90
and two hours after dark 144
and two hours after high 63
and two hours after leaving 105
and two hours after meals 56
and two hours after taking 48
and two hours after their 52
and two hours later came 121
and two hours later there 143
and two hours later took 46
and two hours later were 155
and two hours later when 89
and two large ships were 46
and two lines drawn from 44
and two lower front teeth 60
and two missing front teeth 79
and two months after leaving 48
and two months after their 108
and two months later came 76
and two months later died 58
and two months later their 61
and two months later there 227
and two months later took 60
and two months later went 63
and two months later were 74
and two months later when 69
and two others alone made 53
and two others broke into 53
and two others lower down 40
and two others which have 129
and two others which were 231
and two pound notes were 99
and two weeks after five 84
and two weeks after their 78
and two weeks later came 71
and two weeks later died 50
and two weeks later made 53
and two weeks later their 56
and two weeks later there 142
and two weeks later went 63
and two weeks later were 85
and two weeks later when 117
and two white bulls were 41
and two white women were 85
and two women would make 46
and two would still make 47
and two wrongs might make 87
and was about eight feet 122
and was about eight years 90
and was about equal upon 42
and was about fifty feet 91
and was about fifty years 108
and was about forty feet 105
and was about forty years 202
and was about seven feet 102
and was about seven years 95
and was about sixty feet 54
and was about sixty years 71
and was about thirty feet 150
and was about thirty years 224
and was about turning away 47
and was again taken into 115
and was again thrown into 82
and was again voted down 41
and was daily growing more 136
and was easily thrown into 81
and was feeling quite well 44
and was first under fire 52
and was forming within half 72
and was found nearly eaten 53
and was found proof even 43
and was found waiting there 47
and was given thirty days 66
and was growing daily more 217
and was growing worse when 66
and was hired right away 51
and was later taken into 110
and was later taken over 1315
and was later thrown into 42
and was named after john 85
and was named after lord 83
and was nearly swept away 42
and was nearly thirty years 66
and was nearly thrown down 84
and was nearly thrown over 41
and was nearly within their 84
and was never acted upon 293
and was never after able 48
and was never after heard 284
and was never after seen 201
and was never again able 327
and was never again heard 846
and was never again seen 1345
and was never anything else 111
and was never anything more 193
and was never cross when 49
and was never cruel when 64
and was never happy when 62
and was never quite able 101
and was never quite sure 203
and was never really well 157
and was never since heard 94
and was never taken into 51
and was often drawn from 104
and was often found upon 88
and was often thrown into 45
and was often under fire 51
and was peeping round from 103
and was pouring water into 53
and was putting every iron 40
and was quite aware what 45
and was quite happy when 94
and was quite sorry when 132
and was quite upset when 102
and was quite vexed when 44
and was rather sorry when 48
and was really getting into 49
and was sending money home 48
and was showing every sign 82
and was sitting apart among 80
and was sitting quite like 81
and was still alive when 362
and was still awake when 74
and was still burning when 52
and was still falling when 78
and was still getting used 78
and was still pending when 58
and was still puffing what 131
and was still quite young 47
and was still raining when 88
and was still reeling from 109
and was still running when 86
and was still sitting there 238
and was still sitting when 46
and was still smiling when 136
and was still smoking when 66
and was still speaking when 42
and was still talking when 107
and was still tugging away 70
and was still waiting when 58
and was still working there 226
and was still working when 65
and was taken aback when 825
and was taken under fire 79
and was thinking about having 41
and was thinking about leaving 51
and was thinking about making 40
and was thinking about moving 54
and was thinking about taking 74
and was thinking about what 454
and was thrice given over 183
and was throwing money into 52
and was within thirty feet 51
and who alone could give 71
and who alone could have 105
and who cares about what 52
and who could doubt their 41
and who could easily have 201
and who could enter into 91
and who could guess what 130
and who could never fall 42
and who could never have 221
and who could never hope 41
and who could never leave 90
and who could never think 78
and who could still talk 91
and who could trace their 50
and who cried sadly when 54
and who keeps pouring down 66
and who knows where else 1758
and who knows where next 45
and who lived apart from 66
and who might easily have 254
and who might never have 72
and who might still have 46
and who never could have 125
and who never knows what 138
and who never moved from 63
and who never would have 241
and who really knows what 104
and who shall enter into 75
and who shall stand when 1783
and who spent large sums 48
and who still lives there 88
and who would later play 63
and who would never come 61
and who would never dream 126
and who would never fail 42
and who would never give 65
and who would never have 946
and who would never know 84
and who would never leave 59
and who would never make 45
and who would never think 115
and who would rather have 266
and who would rather lose 47
and who would rather work 44
and who would really have 57
and who would still make 68
and who would watch over 99
and why people change their 75
and with black curly hair 41
and with blood flowing from 143
and with blood gushing from 59
and with blood issuing from 65
and with blood pouring from 113
and with blood running down 113
and with blood running from 58
and with books under their 43
and with color toned down 73
and with curly black hair 43
and with equal force upon 48
and with evening readings from 72
and with every change there 43
and with every fresh gulp 57
and with every passing hour 255
and with every passing month 68
and with every passing week 41
and with fleet fingers make 51
and with hands thrust deep 93
and with hasty steps made 49
and with heated irons making 82
and with light brown hair 55
and with loose coats hanging 79
and with right sides facing 53
and with ropes about their 144
and with ropes round their 171
and with royal yards sent 67
and with small satin hats 51
and with smoke pouring from 51
and with strong backing from 58
and with swift flame lick 40
and with which human beings 46
and with white hands moving 107
and yet after every reading 84
and yet again would take 64
and yet could easily pass 81
and yet could never find 49
and yet never durst face 51
and yet never enter into 49
and yet never falling into 90
and yet others which were 51
and yet stand aloof from 48
and yet still found time 49
and yet which every girl 92
and yet would appear young 52
and you alone would have 42
and you argue about what 239
and you could easily find 123
and you could easily have 147
and you could easily lose 57
and you could easily make 114
and you could easily tell 62
and you could easily walk 42
and you could never find 95
and you could never have 245
and you could never know 51
and you could never make 108
and you could never tell 511
and you could never want 52
and you could spend your 78
and you could still feel 44
and you could still find 50
and you could still have 84
and you could still make 49
and you could write your 109
and you lived apart from 726
and you might catch cold 77
and you might change your 119
and you might easily have 102
and you might guess from 64
and you might never come 53
and you might never find 55
and you might never have 130
and you might never know 89
and you might still have 72
and you never could have 60
and you never could make 47
and you never could tell 269
and you never fully know 49
and you never quite knew 83
and you never quite know 164
and you never really knew 87
and you never really know 227
and you never would have 543
and you never would know 45
and you really would like 45
and you shall enter into 159
and you shall judge what 81
and you shall never come 47
and you shall never feel 44
and you shall never find 239
and you shall never have 473
and you shall never know 150
and you shall never leave 51
and you shall never want 275
and you shall place these 66
and you shall reign over 152
and you shall serve your 166
and you shall stand upon 56
and you start getting into 46
and you still bleed from 141
and you still would have 80
and you worry about what 137
and you worry about your 67
and you would enjoy more 48
and you would laugh your 99
and you would never come 173
and you would never dream 99
and you would never even 70
and you would never find 273
and you would never give 41
and you would never have 1974
and you would never know 1167
and you would never need 43
and you would never tell 43
and you would never think 220
and you would never want 81
and you would rather have 218
and you would rather your 50
and you would really have 83
and you would really like 164
and you would still have 684
and you would still need 47
any act which could give 64
any act which could have 58
any act which might give 129
any act which might have 94
any act which might seem 74
any act which might tend 236
any act which shall have 44
any act which would give 98
any act which would have 204
any act which would make 496
any act which would tend 64
any dog which shall have 59
any hot drink would have 63
any ice shelf thinning will 56
any law under which such 121
any law which shall deny 41
any law which shall have 61
any law which takes away 1410
any law which would have 123
any law which would send 41
any man alive under such 82
any man durst write such 47
any man since greek days 97
any new light thrown upon 98
any old place where there 45
any old woman could have 78
any one about thirty years 46
any one class which have 87
any one could enter into 57
any one could write such 58
any one group would have 42
any one might guess from 49
any one nation breaking from 52
any one point would have 80
any one social cause among 54
any one state trust those 387
any one would doubt what 49
any one would infer from 59
any sum which shall have 63
any sum which would have 52
any tax which shall have 64
any tax which would have 46
any that could arise from 177
any that might arise from 50
any that prove either good 50
any two lines drawn from 140
any two people could ever 75
any two people could have 61
any two people would have 40
any war bands found among 41
any war which might break 68
any way which might have 43
any way which might tend 46
any way which would have 135
any way which would make 141
any way which would tend 64
are all about forty years 60
are all facts which have 46
are all local evils over 180
are all names which have 41
are all quite alone here 69
are all talking about their 43
are all talking about what 81
are all terms which have 150
are all walking about just 48
are all which trail your 143
are all words taken from 369
are all words which have 112
are being added every month 41
are being asked about their 104
are being asked about what 154
are being built alive into 42
are being built which will 123
are being taken which will 85
are both terms which have 63
are but names springing from 44
are due within thirty days 84
are few books which have 54
are few cases where such 53
are few towns which have 47
are few words which have 47
are few works which have 44
are for paper money when 49
are long since quite gone 67
are men whose lives have 54
are men whose minds have 72
are new wants which will 68
are not asked about their 184
are not aware about their 56
are not drawn yearly into 59
are not easily acted upon 184
are not easily drawn from 83
are not easily drawn into 84
are not easily found among 52
are not easily moved from 237
are not easily swept away 51
are not easily taken into 100
are not easily wiped away 41
are not found apart from 138
are not found until late 54
are not found where there 68
are not found within these 44
are not fully human beings 57
are not fully known even 41
are not fully taken into 447
are not fully under their 40
are not fussy about soil 367
are not fussy about their 115
are not fussy about what 234
are not getting anything done 80
are not getting anything from 123
are not getting anything like 62
are not given anything like 46
are not given since these 51
are not happy about having 128
are not happy about their 259
are not happy about these 51
are not happy about what 132
are not happy about your 102
are not holding anything back 77
are not horns which have 66
are not keeping anything back 52
are not keeping anything from 80
are not known apart from 48
are not known until some 41
are not learning anything from 64
are not looking after their 83
are not looking after your 54
are not looking quite well 40
are not named after their 107
are not named after your 57
are not often either very 116
are not often found among 200
are not often taken into 180
are not picky about what 104
are not playing games here 93
are not quite human beings 51
are not quite right when 41
are not really about what 43
are not really anything more 44
are not really based upon 52
are not really human beings 239
are not really running away 42
are not really taken into 88
are not rigid dogma meant 174
are not shown since these 52
are not taken fully into 120
are not talking about giving 58
are not talking about good 66
are not talking about having 79
are not talking about just 787
are not talking about love 99
are not talking about making 91
are not talking about mere 126
are not talking about only 43
are not talking about self 86
are not talking about some 590
are not talking about such 170
are not talking about taking 93
are not talking about their 218
are not talking about these 83
are not talking about those 265
are not talking about what 1079
are not talking about your 286
are not terms which suit 58
are not thinking about their 159
are not thinking about these 62
are not thinking about what 913
are not thinking about your 192
are not tired after your 41
are not truths holding only 47
are not truths which have 42
are not turning aside from 43
are not wanting which show 124
are not working needs help 45
are now fifty miles from 54
are now known which have 108
are now nearly forty years 41
are now seven miles from 49
are now talking about their 43
are now talking about what 46
are old people still living 58
are our first steps trod 86
are then asked about their 73
are then cases where faith 114
are they piled layer upon 43
are they talking about when 57
are they truly monks when 70
are they which creep into 705
are they whose works have 57
are things about which there 219
are things which appear most 94
are too often based upon 120
are too often drawn from 44
are too often found among 67
are too often missing from 67
are too often taken from 46
are two books which have 71
are two cases which have 95
are two cases which must 56
are two cells where there 58
are two facts which have 121
are two facts which make 60
are two facts which must 84
are two facts which seem 101
are two forms which have 63
are two greek words used 43
are two large stone lions 51
are two others which have 96
are two others which must 64
are two rules which must 53
are two terms often used 96
are two terms which have 71
are two words often used 70
are two words which have 120
are using words which have 62
are who write notes upon 83
are yet others which have 51
are you feeling about what 126
are you feeling about your 394
are you feeling after your 124
are you feeling quite well 137
are you gonna stand there 96
are you learning about your 73
are you really quite sure 41
are you still sitting here 130
are you still sitting there 275
are you talking about having 227
are you talking about here 179
are you talking about over 46
are you talking about prying 60
are you talking about said 70
are you talking about some 51
are you talking about there 212
are you talking about what 145
are you talking about when 244
are you talking about your 178
are you thinking about there 43
are you thinking about these 55
are you thinking about what 109
are you thinking about when 280
are you thinking about your 132
are you walking about here 42
are you would never have 43
arm and uncle george said 72
arm and wrist motion during 45
art and every power were 111
art and money could make 46
art and power which were 77
art that human hands have 40
art with which every part 68
ask him point blank what 98
ask old women about their 101
ask them anything about what 311
ask you anything about your 155
ask you first about your 59
awe and bully spain into 63
