a bacon slice around each 41
a small glass funnel with 56
a small glass measuring cup 70
a small glass mortar and 55
a small glass stirring rod 72
a small glass vessel and 44
a small glass vessel with 80
a small glass window and 49
a small globe filled with 48
a small gourd filled with 147
a small green bottle and 46
a small green parrot that 162
a small group around him 223
a small group session with 57
a small group should not 54
a small house filled with 127
a small human figure and 42
a small human figure with 94
a small inner circle and 45
a small leather wallet and 57
a small light source and 95
a small light source that 101
a small local demand for 64
a small local market and 90
a small local market for 123
a small metal object that 47
a small metal vessel with 43
a small nation fighting for 77
a small niche market for 52
a small noise behind him 54
a small opening fitted with 49
a small pause before she 51
a small people fighting for 43
a small piece broken off 190
a small piece broken out 43
a small plane loaded with 49
a small plate filled with 40
a small pouch filled with 120
a small price indeed for 70
a small purse filled with 67
a small rocky island near 86
a small rocky island off 114
a small rocky island that 126
a small rocky island with 74
a small round building with 65
a small round mirror and 65
a small round shield and 156
a small round shield with 57
a small round wooden box 51
a small rural school and 64
a small rural school with 197
a small sailing vessel and 95
a small sailing vessel for 96
a small sailing vessel that 123
a small sailing vessel was 45
a small sailing vessel with 85
a small scale before being 96
a small scale before they 124
a small scale before you 45
a small scale without any 46
a small seated figure with 47
a small sloop loaded with 48
a small smile before she 41
a small smile creased his 40
a small smile curved her 104
a small smile curved his 56
a small smile touching her 51
a small smile touching his 52
a small sound behind her 51
a small sound behind him 71
a small space around her 53
a small space around him 69
a small space filled with 215
a small space railed off 66
a small sponge filled with 116
a small spray bottle and 57
a small spray bottle with 48
a small steel pistol was 74
a small stone bridge and 90
a small stone bridge that 109
a small stone building near 60
a small stone building that 243
a small stone building with 284
a small stone church and 57
a small stone church that 87
a small stone church was 41
a small stone church with 64
a small stream clothed with 103
a small stream filled with 66
a small stream forces its 61
a small syringe filled with 96
a small syringe fitted with 57
a small table before her 282
a small table before him 537
a small table before them 85
a small table behind her 63
a small table behind him 77
a small table beside her 723
a small table beside him 621
a small table beside his 234
a small table beside them 48
a small table draped with 71
a small table filled with 84
a small table loaded with 74
a small table strewn with 56
a small towel around his 59
a small trading center for 47
a small trading vessel for 49
a small trading vessel that 103
a small truck filled with 44
a small truck loaded with 58
a small trunk filled with 72
a small voice behind her 50
a small voice behind him 120
a small voice beside him 50
a small voice called out 115
a small voice inside her 481
a small voice inside him 138
a small voice inside his 81
a small wagon loaded with 55
a small white building that 118
a small white building with 253
a small white church and 49
a small white church with 112
a small white collar and 65
a small white flower that 101
a small white flower with 98
a small white object that 101
a smile breaking across her 81
a smile breaking across his 206
a smile breaking through her 61
a smile breaking through his 71
a smile broke across her 207
a smile broke across his 385
a smile broke through her 105
a smile broke through his 62
a smile creep across her 60
a smile creep across his 84
a smile crept across her 246
a smile crept across his 426
a smile lingering around his 42
a smile playing across her 153
a smile playing across his 283
a smile playing around her 297
a smile playing around his 465
a smile spread across her 1044
a smile spread across his 1651
a smile stole across her 43
a smile stole across his 57
a smile swept across his 52
a smile which proved that 132
a smile which showed all 71
a smile which showed her 92
a smile which showed his 96
a smile which showed that 273
a smooth curve through all 217
a smooth curve through each 70
a smooth curve through them 809
a smooth curve without any 52
a snake whose scales are 68
a sniff close behind her 53
a social class higher than 160
a social class system that 84
a social group larger than 95
a social level higher than 43
a social value system that 118
a social world filled with 75
a solar array varies with 64
a solid basis exists for 44
a solid brick building with 67
a solid phase coated with 90
a solid state device that 188
a solid stone building with 52
a solid track record and 125
a solid track record for 75
a solid track record who 41
a solid track record with 45
a soothing quiet beyond any 49
a sorry farce played for 69
a sound banking system and 238
a sound banking system for 49
a sound banking system that 87
a sound banking system was 49
a sound basis exists for 128
a sound legal system and 74
a sound sleep without any 59
a sound which caused him 62
a space large enough for 1445
a space small enough for 41
a space whose points are 49
a spare horse loaded with 63
a spasm which lasted for 132
a speed which varies with 101
a squat brick building with 71
a staff large enough for 40
a stage large enough for 115
a stage which called for 48
a staid white norman cap 49
a stake drove through you 84
a stake thrust through his 75
a stand alone system for 147
a stand mixer fitted with 676
a state civil rights act 73
a state civil rights law 173
a state could decree that 92
a state could direct that 44
a state could reduce its 43
a state court should not 59
a state either repels war 41
a state party claims that 638
a state shall ensure that 51
a state shall insure that 49
a state where claims are 42
a state which already has 40
a state which called for 60
a state which caused him 72
a state which dwarfs its 515
a state which seemed but 106
a state which showed that 75
a steady light source and 52
a steady local demand for 62
a steady state exists and 92
a steady state exists for 45
a steady state system with 50
a steady water supply and 64
a steady water supply for 93
a steel frame building with 125
a steel shell filled with 75
a steep slope strewn with 88
a stern voice behind him 110
a stern voice behind them 45
a stern voice called out 91
a stick thrust through them 54
a stiff white collar and 374
a stiff white collar with 44
a still lower murmur and 45
a still wider market for 65
a still worse effect than 60
a still worse plight than 151
a stock still further east 52
a stone basin filled with 106
a stone right before his 51
a stone which struck him 106
a store where liquor was 42
a storm which forced them 49
a storm which lasted for 69
a story about another man 157
a story about creation and 52
a story about events that 180
a story about myself and 56
a story about someone being 49
a story about someone she 45
a story about someone who 1153
a story about someone with 56
a story about someone you 65
a story about something she 47
a story about something that 1668
a story about something they 81
a story about something you 157
a story which amused him 41
a story which begins with 210
a story which proves that 138
a story which should not 47
a story which showed that 114
a story which stated that 106
a stream flowing through his 138
a stream flowing through its 68
a stream flowing through them 78
a stream large enough for 62
a stream running through his 161
a stream running through its 65
a stream running through them 231
a stream which unites with 47
a stream whose strength and 40
a stream whose waters are 111
a strong banking system and 49
a strong black coffee and 43
a strong civil rights act 168
a strong civil rights law 107
a strong father figure and 61
a strong father figure for 43
a strong father figure who 52
a strong feeling abroad that 178
a strong feeling exists that 149
a strong force behind him 62
a strong irish accent and 49
a strong legal system and 64
a strong light before our 56
a strong light source and 173
a strong light source that 52
a strong local accent and 49
a strong local belief that 93
a strong local demand for 251
a strong local flavor and 48
a strong local market for 94
a strong party behind him 96
a strong party spirit and 43
a strong party system and 86
a strong scent behind him 88
a strong social demand for 107
a strong social safety net 273
a strong state sector and 56
a strong stock market and 64
a strong track record and 136
a strong track record for 149
a strong track record with 70
a strong trend toward using 54
a strong value system and 73
a strong value system that 122
a strong voice called out 62
a strong world demand for 59
a studio large enough for 46
a study which proved that 89
a study which reveals that 41
a study which should set 49
a study which showed that 1247
a style quite unlike any 48
a style quite unlike his 56
a style quite unlike that 73
a style which proves that 48
a style which reached its 69
a style which showed that 89
a sucking noise through his 57
a sweet savor before god 45
a sweet voice behind him 42
a sweet voice called out 70
a sweet voice sounds yet 53
a swiss talking french was 55
a sword borne before him 172
a sword passing through her 71
a sword shall devour you 44
a sword stuck across him 80
a sword thrust through her 48
a sword thrust through his 263
a sword would pierce her 234
a table close beside her 54
a table drawn beside his 204
a table large enough for 462
a table still loaded with 133
a table where peacock was 72
a table which showed that 129
a taste which seemed but 51
a teeming negro street with 48
a theorem which states that 832
a thrill running through her 67
a thrill shoot through her 50
a thriving black market and 120
a thriving black market for 242
a thriving black market that 87
a tight black sweater and 67
a tight brisk little man 190
a tight housing market and 45
a tight labor market and 570
a tight labor market for 129
a tight labor market may 59
a tight labor market that 184
a tight labor market with 74
a tight money market and 133
a tight money policy and 219
a tight money policy can 88
a tight money policy for 48
a tight money policy may 47
a tight money policy that 150
a tight money policy was 189
a tight white bodice and 74
a title plant should not 40
a title which covers not 104
a toast which called him 51
a tongue utter speech that 85
a tongue which seemed too 40
a tonic which braced its 84
a total cross section for 100
a total sales figure for 78
a total score greater than 47
a total social system and 85
a total value greater than 94
a towel wound around his 45
a track which dryden and 336
a tract large enough for 55
a tract which alarms him 84
a trade which nobody was 131
a trait which claims our 51
a treaty which called for 94
a treaty which itself had 71
a treaty which opened two 43
a treaty which william had 49
a trend which reached its 108
a troop train filled with 41
a truce which lasted for 52
a trust which neither earth 40
a tweed sport jacket and 73
a unity running through all 51
a unity which should not 43
a valid legal ground for 45
a valid reason exists for 124
a value large enough for 56
a value which agrees with 190
a value which should not 74
a value which varies with 79
a value which yields them 100
a verse which begins with 47
a verse which states that 114
a viable social safety net 57
a vigor which showed that 48
a vital testing ground for 45
a vivid flash showed them 50
a vocal motor pathway are 44
a voice asked behind her 63
a voice asked behind him 57
a voice close behind her 156
a voice close behind him 177
a voice close beside her 213
a voice close beside him 291
a voice cried behind him 65
a voice often broken with 52
a voice quite unlike her 82
a voice quite unlike his 113
a voice rather louder than 172
a voice rather softer than 60
a voice right behind her 40
a voice spoke behind her 125
a voice spoke behind him 160
a voice still choked with 43
a voice strong enough for 49
a voice talking softly near 142
a voice which called him 71
a voice which called out 42
a voice which proved how 43
a voice which seemed not 99
a voice which shewed her 76
a voice which showed her 122
a voice which showed his 53
a voice which showed how 86
a voice which showed that 205
a wagon train filled with 45
a wagon train loaded with 275
a waiting period before they 134
a waiting period before you 100
a waiting woman relate her 109
a warmth rather beyond that 52
a warmth spread through her 186
a warmth spread through his 59
a warmth which seemed due 247
a warmth which showed that 62
a warning which should not 72
a washing basin filled with 43
a waste paper basket and 94
a watch again before you 51
a watch chain across his 143
a watch glass filled with 106
a watch large enough for 49
a water glass filled with 75
a water works system and 50
a water works system for 83
a wealthy banking family and 45
a wealthy roman family and 41
a wheel whose spokes are 53
a while about various things 62
a while after dinner and 72
a while alice forgot all 66
a while change places with 62
a while longer before going 101
a while longer before she 385
a while longer before they 175
a while longer before you 149
a while longer fighting for 49
a while since anyone had 155
a while since anyone has 43
a white apron around her 123
a white apron around his 151
a white apron before him 42
a white cloud around him 57
a white crape bonnet with 55
a white frame building with 188
a white frame church with 44
a white house briefing for 310
a white house briefing that 99
a white house dinner and 127
a white house dinner for 478
a white house dinner that 110
a white house dinner with 129
a white house fellow and 195
a white house intern and 140
a white house intern was 46
a white house office and 54
a white house session with 48
a white house window and 47
a white light source and 261
a white light source for 48
a white light source with 75
a white linen blouse and 61
a white linen blouse with 83
a white linen collar and 228
a white linen jacket and 180
a white linen jacket with 68
a white linen napkin and 120
a white middy blouse and 84
a white noise series with 83
a white noise source with 50
a white paper napkin and 49
a white sandy bottom and 59
a white satin blouse and 57
a white satin blouse with 56
a white satin bonnet and 84
a white satin ribbon and 40
a white scarf around her 235
a white scarf around his 265
a white scarf covering her 50
a white shawl around her 74
a white shirt belted with 53
a white social worker and 65
a white social worker who 87
a white stiff collar and 42
a white stone building with 76
a white storm passed for 43
a white straw cowboy hat 88
a white table loaded with 56
a white towel around her 100
a white towel around his 349
a white truck driver who 59
a white woman before and 41
a white woman should not 58
a white woman slapping her 103
a whole evening without being 47
a whole morning without any 46
a whole nation behind them 60
a whole nation should die 53
a whole night planning his 45
a whole night without being 50
a whole people should not 120
a whole roast suckling pig 83
a whole sight better than 61
a whole social system and 61
a whole social system was 54
a whole world behind him 40
a whole world beyond his 99
a whole world filled with 53
a wider field opened for 40
a wider social circle and 46
a wider social circle than 46
a wider social system and 60
a woman could choose her 56
a woman feels purely and 71
a woman named rachel has 68
a woman running toward him 55
a woman seated beside him 53
a woman shall commit any 41
a woman sitting behind him 48
a woman sitting beside her 71
a woman sitting beside him 154
a woman stand before god 56
a woman stood before her 46
a woman stood before him 129
a woman walking around with 101
a woman walking toward her 56
a woman walking toward him 112
a woman walking toward them 66
a woman whose anxious ears 78
a woman whose breasts are 141
a woman whose breasts had 49
a woman whose brother had 140
a woman whose brother has 47
a woman whose brother was 118
a woman whose career was 55
a woman whose desire for 81
a woman whose family had 305
a woman whose family has 135
a woman whose family was 147
a woman whose nature was 148
a woman whose nerves had 49
a woman whose passion for 94
a woman whose pelvis was 74
a woman whose sister had 117
a woman whose sister was 65
a woman whose spirit was 81
a woman whose strength and 47
a woman whose temper was 50
a woman whose uterus has 58
a woman whose uterus was 44
a woman whose vagina was 62
a woman whose virtue and 73
a woman whose virtue was 46
a working class family and 236
a working class family that 118
a working class family with 78
a world large enough for 49
a world quite unlike our 56
a world quite unlike that 68
a world speed record for 267
a world still filled with 81
a world trade system that 127
a world trading system that 205
a world where actions are 44
a world where adults are 58
a world where almost all 146
a world where anyone can 96
a world where blacks and 44
a world where chance and 46
a world where changes are 83
a world where courts are 69
a world where english was 40
a world where events are 94
a world where family and 60
a world where humans and 65
a world where humans are 155
a world where matter may 53
a world where misery and 48
a world where nations and 48
a world where nations are 143
a world where nature and 94
a world where nature has 68
a world where nature was 78
a world where prices are 119
a world where reality and 79
a world where reality was 42
a world where sorrow and 130
a world where speech has 55
a world where states are 89
a world where thought and 71
a world where values and 76
a world where values are 198
a world which already has 64
a world which exists and 51
a world which exists for 74
a world which galled his 187
a world which offers him 48
a world which offers them 51
a world which seemed all 112
a world which should not 41
a world which yields him 1009
a world whose events are 113
a world whose values and 92
a world whose values are 222
a world within itself and 49
a wound eight inches long 40
a wound which caused him 91
a wound which caused his 194
a wrist action shaker for 62
a writing helps ensure that 59
a writing which states that 51
a zipping motion across her 68
a zipping motion across his 96
