add many others arising from 96
are best given after meals 49
are best known under their 45
are best taken after meals 49
are busy thinking about what 58
are coal mines which have 58
are from homes where there 67
are good women still left 76
are held every seven years 73
are here noted which give 49
are ideas which exist only 823
are just about breaking even 42
are just about holding their 93
are kept quite apart from 43
are left alive shall join 64
are like faces which were 169
are like flesh which nothing 83
are like seeds which have 44
are lost which might have 86
are made which would have 60
are made within thirty days 49
are many books which give 75
are many books which have 87
are many books which tell 96
are many books which treat 59
are many books which will 71
are many cases where even 210
are many cases where from 51
are many cases where more 164
are many cases where only 172
are many cases where other 43
are many cases where some 80
are many cases where such 340
are many cases where there 388
are many cases where these 187
are many cases where what 40
are many cases which have 128
are many cases which hold 129
are many cases which seem 46
are many cases which show 153
are many drugs which have 54
are many facts which have 69
are many facts which make 58
are many facts which seem 163
are many facts which show 327
are many facts which tend 129
are many firms which have 51
are many happy people here 307
are many minds which have 64
are many others which give 51
are many others which have 622
are many others which look 45
are many others which make 45
are many others which must 73
are many others which seem 63
are many others which were 44
are many others which will 170
are many others whose form 71
are many others whose work 127
are many people still living 264
are many people whose help 208
are many people whose sole 57
are many people whose work 90
are many signs which show 45
are many terms which have 52
are many towns which have 64
are many views about what 161
are many weeks older find 48
are many whose names have 61
are many words which have 247
are more easily acted upon 366
are more easily drawn into 186
are more easily found when 59
are more easily freed from 56
are more easily taken care 55
are more easily weaned from 175
are more fully taken into 80
are more often based upon 92
are more often drawn from 86
are more often found among 393
are more often found when 56
are more often taken from 40
are more often taken into 42
are more vocal about their 70
are most easily found from 66
are most fully human when 51
are most liable whose love 55
are most often based upon 116
are most often drawn from 136
are most often found along 117
are most often found among 334
are most often found over 52
are most often found when 91
are most often taken from 107
are once again taken from 64
are ones which would have 45
are only about eight feet 46
are only about fifty years 65
are only about forty feet 94
are only about sixty years 50
are only eight miles from 48
are only fifty miles from 102
are only forty miles from 63
are only found where there 88
are only looking after their 56
are only really happy when 64
are only seven miles from 77
are only sixty miles from 45
are only talking about some 42
are only thinking about what 52
are only thirty miles from 93
are only truly happy when 52
are other books which have 42
are other cases where such 84
are other cases where there 144
are other cases which call 42
are other cases which come 57
are other cases which have 91
are other cases which show 41
are other drugs which have 47
are other facts which have 74
are other facts which make 58
are other facts which must 45
are other facts which seem 123
are other facts which show 90
are other items which must 42
are other kinds which have 46
are other names which have 60
are other terms often used 44
are other terms which have 64
are other truths which have 52
are other words which have 85
are other works which have 50
are over eight times more 41
are over seven times more 41
are paid within thirty days 61
are rising again after many 73
are saving brown women from 244
are sent thither yearly from 50
are sold under names such 40
are some black sheep among 52
are some books which have 51
are some cases where even 125
are some cases where more 93
are some cases where only 120
are some cases where such 80
are some cases where there 184
are some cases where these 70
are some cases which have 139
are some cases which hold 109
are some cases which seem 101
are some cases which show 60
are some crags which have 53
are some facts which give 43
are some facts which have 64
are some facts which make 64
are some facts which seem 274
are some facts which show 53
are some facts which speak 54
are some facts which tend 46
are some human lives laid 110
are some items which have 50
are some names which have 41
are some others which have 126
are some others which seem 54
are some people whose good 42
are some rules which will 45
are some which never have 148
are some whose hearts will 47
are some words which have 179
are sunk about eight feet 46
are taking place right here 48
are taking place which have 62
are taking place which make 46
are taking place which will 158
are taking place within their 73
are taking place within these 45
are taking place within your 62
are these bombs which fall 105
are these people really like 43
are those about which there 116
are those books which come 57
are those cases where there 79
are those cases which have 59
are those cords which bind 42
are those costs which vary 147
are those forms which have 43
are those items which have 63
are those races which have 41
are those where people have 43
are those which appeal most 162
are those which appear most 318
are those which appear single 51
are those which appear when 62
are those which apply when 50
are those which argue from 96
are those which arise during 51
are those which arise from 3417
are those which arise when 277
are those which arose from 45
are those which could have 79
are those which either have 81
are those which enter into 268
are those which exist only 70
are those which feeling most 41
are those which focus upon 46
are those which issue from 55
are those which might have 130
are those which never come 263
are those which occur during 382
are those which occur from 78
are those which occur most 439
are those which occur only 67
are those which occur when 393
are those which ought last 141
are those which please when 134
are those which serve only 116
are those which start from 95
are those which would give 55
are those which would have 507
are those which would make 50
are those which would seem 59
are those whose hearts have 65
are those whose lives have 200
are those whose minds have 102
are those whose names have 73
are those whose names will 49
are those whose souls have 68
are those whose votes were 58
are those words which have 77
are used where plain ones 54
are very easily grown from 56
are very frank about their 42
are very fussy about their 120
are very fussy about what 126
are very happy about their 52
are very often based upon 84
are very often drawn from 42
are very often found among 60
are very often taken from 52
are very picky about their 55
are very picky about what 148
are very pleasing women when 160
are very sorry about what 47
are very sorry about your 49
are very vague about what 113
are very vocal about their 97
are wise shall shine like 663
are your plans after high 41
ask other people about their 95
