ad york 515 am boat 113
as other 42 as were 64
as other 58 as other 126
as body 43 as faith 108
as were 144 as axis 89
as heart 91 as come 122
as were 78 as other 1208
as part 44 as bind 59
as coin 40 as life 42
as were 154 as eyes 78
as other 110 as ever 96
as were 415 as much 74
as good 40 as said 42
as used 79 as were 512
as felt 314 as were 320
as were 298 as were 141
as other 436 as once 183
as were 345 as know 521
as make 42 as think 204
as want 44 as time 82
as best 1145 as good 411
as just 50 as most 720
as wise 80 as best 918
as good 298 as most 401
as like 45 as other 696
as been 674 as been 294
as from 175 as have 198
as look 86 as once 40
as seem 264 as were 1222
as once 40 as like 191
as make 124 as seem 161
as think 608 as want 48
as more 115 as upon 64
as ever 50 as other 130
as been 506 as ever 44
as been 191 as among 56
as from 222 as seen 952
as have 154 as once 127
as used 137 as were 1316
as like 46 as will 138
as york 46 as felt 172
as were 166 as time 585
as time 193 as into 55
as forth 112 as living 307
as seem 42 as come 302
as make 210 as were 247
as tread 47 as were 231
as flew 46 as other 674
as able 420 as well 149
as what 41 as back 51
as from 87 as into 97
as been 559 as been 757
as life 239 as name 165
as having 196 as made 95
as just 191 as used 197
as when 164 as come 387
as have 226 as look 712
as make 128 as once 306
as seem 4180 as think 54
as used 230 as were 2416
as will 196 as plus 207
as your 93 as once 314
as like 730 as make 862
as need 59 as seem 326
as think 2370 as want 1152
as wish 431 as form 91
as case 109 as other 129
as were 168 as other 105
as other 42 as life 42
as were 320 as exit 66
as were 42 as york 69
as free 45 as their 42
as were 50 as dare 85
as have 49 as like 84
as need 48 as were 137
as like 874 as need 200
as want 179 as wish 238
as nose 49 as lips 121
as will 43 as were 48
as seen 90 as been 80
as done 49 as heard 88
as seen 79 as seen 59
as kind 76 as sort 141
as kind 105 as sort 53
as upon 41 as over 206
as break 41 as grow 190
as evil 112 as good 105
as life 89 as truth 51
as body 367 as body 47
as think 43 as axis 74
as among 49 as from 154
as time 73 as lord 229
as jose 147 as come 165
as make 44 as body 46
as other 349 as once 125
as used 92 as were 197
as work 44 as time 127
as time 59 as base 89
as foot 233 as side 213
as other 306 as echo 70
as time 81 as from 75
as lord 64 as john 273
as book 303 as diary 41
as last 66 as note 217
as will 303 as work 101
as last 279 as text 98
as case 128 as book 255
as case 155 as form 53
as rule 720 as text 61
as work 117 as face 67
as side 91 as well 89
as other 95 as life 119
as come 48 as seem 46
as were 512 as like 81
as think 160 as will 109
as other 413 as eyes 90
as used 81 as were 380
as other 184 as been 104
as time 49 as seen 164
as were 388 as other 215
as aunt 47 as wife 128
as felt 165 as come 250
as look 273 as seem 118
as think 72 as were 1006
as look 915 as make 98
as seem 286 as think 1453
as your 84 as were 52
as were 262 as like 92
as been 182 as rise 188
as rise 311 as from 128
as were 209 as other 63
as stead 45 as were 45
as other 236 as other 1283
as well 104 as those 47
as their 133 as those 267
as made 106 as been 40
as body 94 as arms 99
as body 82 as name 51
as felt 395 as gave 44
as held 87 as knew 3289
as will 60 as have 795
as knew 247 as know 118
as must 199 as need 66
as were 1114 as will 526
as much 118 as feel 43
as have 315 as know 372
as live 159 as must 97
as need 51 as think 41
as were 125 as will 283
as last 61 as bond 120
as such 41 as bond 208
as think 41 as face 81
as time 79 as great 50
as most 41 as great 79
as lord 528 as time 40
as holy 268 as book 440
as other 50 as were 65
as heart 93 as heart 40
as were 79 as like 81
as will 46 as been 64
as turn 90 as were 105
as love 80 as good 41
as last 53 as love 206
as love 47 as were 109
as having 43 as life 139
as were 163 as from 219
as work 68 as book 681
as text 54 as work 63
as make 121 as seem 96
as mate 183 as time 48
as other 298 as were 52
as were 147 as were 116
as other 167 as were 366
as kind 149 as kind 159
as were 208 as other 85
as other 81 as arms 67
as were 668 as well 52
as their 41 as other 89
as were 209 as were 144
as have 233 as were 149
as other 2136 as able 118
as been 259 as mast 40
as ever 93 as have 171
as once 387 as were 864
as make 85 as case 95
as great 73 as along 54
as other 588 as their 298
as those 355 as york 141
as have 93 as were 2520
as like 98 as range 66
as other 48 as their 46
as well 56 as been 74
as have 49 as were 387
as come 44 as were 212
as time 129 as from 40
as book 62 as other 93
as been 215 as means 60
as from 43 as were 1004
as were 157 as love 45
as most 47 as heard 111
as been 111 as such 101
as their 104 as there 1633
as these 69 as your 111
as from 47 as other 229
as wife 228 as were 517
as think 90 as other 301
as their 105 as those 50
as been 63 as have 89
as once 85 as were 123
as will 137 as talk 55
as will 46 as have 41
as hair 88 as cloth 292
as were 97 as over 121
at york 146 at york 61
at mouth 108 at time 130
at port 58 at part 55
at port 55 at york 426
at port 312 at port 444
at pert 150 at only 59
at been 46 at have 49
at left 107 at told 45
at like 76 at time 72
at life 43 at forth 40
at york 44 at york 80
at less 63 at york 3071
at juan 140 at time 60
at other 45 at time 48
at time 45 at york 426
at have 47 at think 51
at been 163 at only 118
at page 117 at page 133
at time 53 at time 47
at side 52 at down 49
at time 42 at time 70
at will 65 at home 102
at time 40 at john 144
at been 49 at hall 43
at home 79 at tent 109
at york 230 at york 51
at came 72 at book 77
at sent 55 at nothing 103
at nothing 104 at time 47
at other 60 at came 147
at life 59 at york 53
at fame 44 at made 57
at part 44 at cost 76
at time 59 at time 61
at york 61 at time 47
at only 56 at ways 41
at range 61 at term 54
at range 78 at york 137
at kind 203 at sort 281
at down 119 at name 175
at name 650 at name 56
at name 188 at name 55
at seen 45 at desk 50
at what 64 at time 44
at told 130 at early 48
at late 42 at time 369
at time 430 at been 399
at made 47 at time 104
at youth 90 at other 41
at desk 164 at flow 61
at tide 69 at less 263
at more 112 at load 50
at years 66 at hats 89
at away 52 at kind 67
at sort 43 at away 64
at side 66 at line 101
at down 100 at cell 75
at turn 125 at next 41
at came 96 at come 72
at were 77 at time 53
at other 45 at part 50
at cell 172 at plot 101
at city 55 at trial 45
at page 110 at other 51
at what 148 at down 315
at rate 41 at york 113
at time 67 at time 162
at time 134 at time 63
at have 68 at know 56
at like 190 at make 89
at seem 57 at also 51
at been 532 at have 69
at were 56 at life 77
at york 542 at city 42
at town 114 at only 72
at been 72 at clear 47
at ever 43 at other 52
at care 458 at have 45
at other 47 at their 122
at your 42 at what 40
at many 49 at feet 103
at done 148 at heard 66
at just 167 at said 501
at seen 109 at done 54
at said 48 at coming 64
at reading 75 at saying 149
at hand 391 at mind 79
at face 52 at hand 349
at mind 121 at tone 191
at seen 47 at else 600
at sort 92 at kind 139
at sort 164 at desk 59
at body 40 at desk 250
at side 64 at said 90
at said 51 at evil 121
at case 129 at reach 65
at south 81 at york 55
at loss 49 at sent 50
at time 45 at time 51
at time 42 at been 66
at there 319 at these 49
at your 40 ax hand 51
