abolishing the last vestige of 59
attempting to take control of 841
attempting to throw herself at 91
attempting to work against the 59
attempting to work together in 64
attempting to work together to 56
attempts at union between the 51
attempts by great britain to 110
attempts by other members of 135
attempts by other workers to 110
attempts by some members of 380
attempts by some members to 108
attempts by some writers to 152
attempts by their parents to 99
attempts by third parties to 306
attempts of great britain to 571
attempts of some critics to 55
attempts of some members of 68
attempts of some writers to 126
attempts of such writers as 62
attempts of their enemies to 110
attempts of these writers to 49
attempts to bind together the 44
attempts to clear himself of 252
attempts to cure himself of 90
attempts to draw between the 140
attempts to draw together the 1440
attempts to find answers to 1178
attempts to find himself in 49
attempts to find support in 105
attempts to free himself of 235
attempts to fuse together the 50
attempts to gain control by 127
attempts to gain control in 133
attempts to gain control of 5104
attempts to gain custody of 141
attempts to give answers to 174
attempts to give content to 308
attempts to give freedom to 83
attempts to give priority to 120
attempts to help himself to 205
attempts to hold together the 264
attempts to join himself to 499
attempts to keep control of 188
attempts to kill herself by 107
attempts to kill himself by 104
attempts to kill himself is 43
attempts to link together the 120
attempts to live according to 482
attempts to live together in 45
attempts to look forward to 56
attempts to lose himself in 53
attempts to make between the 44
attempts to make himself king 147
attempts to make himself the 123
attempts to make precise the 55
attempts to make visible the 322
attempts to move against the 102
attempts to move forward in 139
attempts to move outside the 59
attempts to move towards the 134
attempts to pull himself up 108
attempts to pull together the 570
attempts to push forward the 126
attempts to save himself by 256
attempts to seek answers to 110
attempts to step outside of 45
attempts to step outside the 63
attempts to swim against the 50
attempts to take account of 3240
attempts to take command of 44
attempts to take control of 2084
attempts to teach animals to 107
attempts to teach language to 708
attempts to weave together the 214
attempts to weld together the 48
attempts to work against the 145
attempts to work outside the 44
attempts to wreak vengeance on 42
attended by five hundred of 66
attended by five members of 85
attended by five thousand of 50
attended by four footmen in 65
attended by four members of 78
attended by great numbers of 784
attended by leading figures in 62
attended by leading members of 171
attended by many friends of 66
attended by many members of 601
attended by many persons of 248
attended by most members of 76
attended by nine members of 63
attended by other members of 183
attended by some members of 257
attended by such figures as 78
attended by such members of 46
attended by such numbers of 42
attended by such persons as 63
attended by their enemies the 59
attended by their parents or 67
attended by those members of 43
attended by three hundred of 88
attended by three members of 95
attended by vast numbers of 147
attended in great numbers the 80
attended the best schools in 223
attended the city college of 661
attended the city members to 77
attended the city schools of 59
attended the early efforts of 85
attended the early history of 40
attended the early service at 51
attended the early sessions of 69
attended the fifth congress of 219
attended the great council of 85
attended the high schools of 74
attended the last illness of 42
attended the last moments of 128
attended the ninth congress of 52
attended the same classes as 193
attended the same classes in 51
attended the same college as 147
attended the same college at 44
attended the same college in 48
attended the same schools as 324
attended the same schools in 75
attended the sixth congress of 189
attended the third congress of 293
attended to such details as 41
attended to such matters as 274
attention as other aspects of 90
attention if only because it 116
attention if only because of 144
attention if only because the 55
attention in most studies of 72
attention in part because it 132
attention in part because of 182
attention in their efforts to 69
attention in their reports to 69
attention in these columns to 41
attention in what follows to 182
attention in your columns to 42
attention is also devoted to 726
attention is also focused on 662
attention is also invited to 305
attention is here devoted to 76
attention is here focused on 94
attention is just beginning to 48
attention is kept focused on 59
attention is more focused on 126
attention is next claimed by 86
attention is next focused on 42
attention is next invited to 41
attention is only focused on 53
attention is paid chiefly to 41
attention is paid towards the 98
attention of great britain to 134
attention of great numbers of 131
attention of late because of 65
attention of many members of 147
attention of many persons in 88
attention of many persons of 119
attention of many persons to 107
attention of many workers in 150
attention of many writers in 70
attention of many writers on 64
attention of most members of 88
attention of most writers on 62
attention of other members of 456
attention of other workers to 53
attention of pope gregory the 43
attention of some friends to 43
attention of some members of 327
attention of such persons as 42
attention of such persons to 56
attention of such writers as 78
attention of their fellows in 44
attention of their fellows to 68
attention of their friends in 66
attention of their friends to 78
attention of their members to 65
attention of their parents or 51
attention of their patrons to 49
attention of those attending the 56
attention of those members of 209
attention of those outside of 44
attention of those outside the 135
attention of those present to 340
attention of vast numbers of 71
attention of what appeared to 54
attention of young persons to 44
attention on many aspects of 44
attention on other aspects of 323
attention on some aspects of 306
attention on such factors as 47
attention on such features of 54
attention on such matters as 361
attention on these aspects of 118
attention on those aspects of 1104
attention on those features of 188
attention on those portions of 52
attention on three aspects of 138
attention on what appeared to 58
attention on what happens at 41
attention on what happens in 82
attention on what happens to 100
attention to fine details of 60
attention to four aspects of 167
attention to many aspects of 403
attention to many details of 119
attention to many features of 87
attention to many matters of 71
attention to many sources of 43
attention to mere matters of 40
attention to oral hygiene is 140
attention to other aspects of 2779
attention to other details of 148
attention to other factors in 73
attention to other features of 276
attention to other matters as 117
attention to other matters in 116
attention to other matters of 276
attention to other measures of 43
attention to other members of 206
attention to other objects of 72
attention to other portions of 109
attention to other sections of 65
attention to other sectors of 98
attention to other sources of 367
attention to other species of 41
attention to other spheres of 42
attention to some aspects of 1713
attention to some details of 83
attention to some features in 43
attention to some features of 562
attention to some matters of 85
attention to some oddness in 56
attention to some portions of 56
attention to some remarks of 46
attention to some remarks on 83
attention to some sources of 43
attention to some thoughts on 85
attention to such aspects as 178
attention to such aspects of 235
attention to such details as 2320
attention to such details in 92
attention to such details is 103
attention to such details of 125
attention to such effects of 49
attention to such factors as 2258
attention to such factors in 41
attention to such features as 523
attention to such features of 141
attention to such figures as 63
attention to such matters as 5866
attention to such matters at 43
attention to such matters in 191
attention to such matters is 182
attention to such matters of 79
attention to such measures as 103
attention to such objects as 130
attention to such phrases as 49
attention to such portions of 42
attention to such stories as 46
attention to such studies as 61
attention to such trifles as 197
attention to their ability to 228
attention to their demands is 80
attention to their demands or 44
attention to their effects on 280
attention to their efforts to 119
attention to their failure to 118
attention to their function as 113
attention to their function in 45
attention to their objects by 110
attention to their opinions or 42
attention to their position in 69
attention to their reactions to 48
attention to their relation to 266
attention to their signals of 56
attention to their studies as 97
attention to these aspects in 67
attention to these aspects of 1120
attention to these defects in 40
attention to these details in 114
attention to these details is 188
attention to these details of 109
attention to these effects of 64
attention to these factors as 115
attention to these factors in 223
attention to these factors is 126
attention to these features in 61
attention to these features of 239
attention to these letters in 43
attention to these matters as 234
attention to these matters at 105
attention to these matters by 47
attention to these matters in 426
attention to these matters is 310
attention to these matters of 194
attention to these matters on 61
attention to these matters the 61
attention to these matters to 50
attention to these objects of 46
attention to these portions of 46
attention to these sources of 191
attention to those aspects of 2903
attention to those classes of 43
attention to those details of 116
attention to those factors in 73
attention to those features in 51
attention to those features of 690
attention to those matters in 63
attention to those matters of 87
attention to those members of 103
attention to those moments in 58
attention to those moments of 57
attention to those objects of 95
attention to those portions of 357
attention to those related to 51
attention to those sections of 147
attention to those sources of 68
attention to three aspects of 478
attention to three classes of 41
attention to three features of 171
attention to what affects the 41
attention to what amounts to 48
attention to what appeared to 518
attention to what happens as 52
attention to what happens at 131
attention to what happens in 660
attention to what happens on 112
attention to what happens to 775
attention to what matters to 67
attention to what relates to 52
attention to your ability to 61
attention to your account of 44
attention to your offerings or 128
attention to your product or 47
attention to your reactions to 71
attention we have devoted to 80
attested to their ability to 49
attitude he took towards the 78
attitude in leaning against the 78
attitude in such matters as 44
attitude in such matters is 79
attitude in these matters is 197
attitude is also evident in 323
attitude is also present in 89
attitude is also related to 69
attitude is also revealed in 80
attitude is best revealed in 43
attitude is most evident in 112
attitude is very evident in 44
attitude is very similar to 263
attitude of great britain as 106
attitude of great britain at 82
attitude of great britain in 590
attitude of great britain is 109
attitude of great britain on 84
attitude of great britain to 245
attitude of india towards the 95
attitude of jews towards the 44
attitude of love towards the 44
attitude of many members of 346
attitude of many towards the 72
attitude of mind adopted by 52
attitude of mind assumed by 47
attitude of mind chiefly in 41
attitude of mind implied in 73
attitude of mind induced by 92
attitude of mind peculiar to 72
attitude of mind regarding the 67
attitude of mind revealed by 82
attitude of mind revealed in 59
attitude of mind similar to 67
attitude of mind towards an 74
attitude of mind towards it 185
attitude of mind towards the 1752
attitude of most members of 163
attitude of open defiance of 40
attitude of open defiance to 60
attitude of other members of 255
attitude of rome towards the 143
attitude of some members of 634
attitude of some sections of 119
attitude of such writers as 48
attitude of these critics is 62
attitude of these writers is 45
attitude of these writers to 59
attitude of those members of 115
attitude of those opposed to 109
attitude on such matters as 103
attitude on these matters is 94
attitude to many aspects of 61
attitude to other aspects of 61
attitude to other members of 47
attitude to some aspects of 46
attitude to such matters as 198
attitude to such matters is 42
attitude to take towards it 44
attitude to take towards the 347
attitude to these matters is 67
attitude to those outside the 41
attitude we take towards it 57
attitude we take towards the 47
attorney is well advised to 58
attorney or other officer of 79
attrition of hard objects in 48
audacity of such robbers as 60
audacity to call himself the 52
audacity to show himself in 41
audacity to such matters as 40
audience is also invited to 61
audience of five hundred or 48
audience of five thousand at 57
audience of five thousand in 61
audience of three thousand at 49
audience of three thousand in 92
audience on those affairs of 56
audience to come forward to 56
audience to look forward to 42
audience to such persons as 62
auguries is from consent in 56
auspices of pope gregory ix 41
authority as such officer or 52
authority in great britain is 77
authority in great britain on 49
authority in many aspects of 54
authority in many matters of 46
authority in many spheres of 44
authority in other spheres of 78
authority in part because of 43
authority in such matters as 1053
authority in such matters be 56
authority in such matters in 60
authority in such matters is 307
authority in such matters to 129
authority in their efforts to 84
authority in these matters is 291
authority in these matters of 50
authority in these matters to 97
authority is also evident in 90
authority is also limited by 58
authority is also subject to 49
authority is laid firstly in 44
authority is more deserving of 45
authority is very similar to 47
authority of great britain as 96
authority of great britain in 224
authority of great britain to 110
authority of pope gregory ix 61
authority of single members of 115
authority of such company to 59
authority of such persons if 98
authority of such persons to 59
authority of such writers as 91
authority of their decrees or 173
authority of their offices to 64
authority of their parents as 45
authority of their parents in 65
authority of their parents or 123
authority of their parents to 114
authority of their position in 52
authority of their position to 123
authority of their stations in 72
authority of these experts or 55
authority of these portions of 40
authority of these writers is 50
authority of those detaining the 41
authority of those persons to 93
authority of those portions of 53
authority of your columns to 41
authority of your masters or 44
authority on many aspects of 149
authority on some aspects of 41
authority on such matters as 486
authority on such matters in 97
authority on such matters is 82
authority on their ability to 49
authority on these matters in 41
authority on these matters is 71
authority or seek freedom in 73
authority the most exalted of 56
authority to call together the 110
authority to gain control of 49
authority to give consent to 343
authority to make arrests in 74
authority to make arrests or 65
authority to make demands on 70
authority to make treaties is 64
authority to make treaties of 66
authority to make treaties or 41
authority to move against the 85
authority to other members of 85
authority to such measures as 44
authority to such persons as 42
authority to take account of 132
authority to take command of 229
authority to take control of 268
authority to take custody of 60
authority to take measures to 98
authority to whom payment is 187
authorize the city council of 206
authorize the city council to 137
authorize the free coinage of 97
authorize the least violation of 425
authorize the said company to 539
authorize the town council of 221
authorizing by their example the 102
authorizing the city council of 120
authorizing the city council to 198
authorizing the free coinage of 51
authorizing the town council of 83
autonomy in such matters as 393
awakened by what appeared to 53
awakened so much comment at 86
awakened to find herself in 164
awakened to find himself in 149
awakened to find himself on 97
