lack will soon be amply 44
lost their heads on tower 44
lost their hold on power 83
lost their hold on russia 40
lost their jobs in israel 50
lost their jobs in order 97
lost their jobs or could 50
lost their jobs or faced 45
lost their jobs or found 55
lost their jobs or whose 47
lost their jobs to white 53
lost their land to large 65
lost their land to white 60
lost their will to fight 587
lost vast sums of money 557
loud roar from the crowd 60
loud thump upon the table 86
love back into the world 52
love came into the world 92
love from those he loves 51
love hast lost thy taste 43
love must help the child 56
love must take the place 85
love only once or twice 45
love those whom he loves 134
love those whom he thinks 114
love those whom we could 111
love well into the night 91
love will have the final 319
love will keep on growing 51
love will make us happy 59
love will take the place 190
loving pair came on board 119
loving wife will do anything 113
lump came into my throat 1290
lump come into my throat 138
lungs away from the chest 56
lungs felt ready to burst 119
lungs were full of blood 160
lungs were full of fluid 205
lungs were full of smoke 64
lungs were full of water 283
lungs were ready to burst 290
lungs will swim in water 42
lure forth from the walks 53
lute will seem to scold 57
lyre from four to seven 108
