labor before the civil war 266
leaned across the table and 13325
leaned across the table for 107
leaned across the table that 40
leaned across the table with 411
leaned closer to catch his 70
leaned toward my mother and 40
leaned toward the front seat 225
leaned toward the notion that 101
leaned toward the older man 45
leaned toward the table and 55
leaned toward the woman and 51
leaped across the creek and 47
leaped across the floor and 46
leaped across the stream and 69
leaped across the table and 140
leaped through the opening and 153
learning refers to learning that 161
learning styles of girls and 40
learns sooner or later that 206
leather covering of others was 113
leather covering the whole leg 72
leather crafts in tudor and 56
leather should be given for 40
leaves almost no doubt that 86
leaves almost no scope for 74
leaves looked as though they 54
leaves plenty of scope for 1268
leaves plenty of space for 293
leaves should be crisp and 61
leaves should be fresh and 57
leaves should be green and 63
leaves should be taken off 114
ledge before the jacks was 66
legal advice to people who 61
legal advice to women who 48
legal burden of proof and 56
legal burden of proving that 320
legal effect of which has 63
legal effect of which was 101
legal effect to proof that 51
legal estate in trust for 109
legal estate on trust for 150
legal ground on which they 65
legal ground on which this 43
legal powers to carry out 71
legal rights of people with 152
legal rights of unions and 47
legal rights of women and 408
legal rights of women are 93
legal rights of women was 41
legal rights to place and 43
legal rights to which they 103
legal status of unions and 77
legal status of which was 74
legal status of wives and 54
legal status of woman was 43
legal status of women and 680
legal status of women are 55
legal status of women had 52
legal status of women has 205
legal status of women that 142
legal status of women was 294
legal status of women with 66
legal status to unions and 43
legal system in china has 48
legal system in which all 134
legal system in which they 324
legal system is faced with 41
legal system of which they 104
legal system on which that 200
legal system the world has 62
legal system to carry out 45
legal system to fight for 46
legal system to which they 191
lemon yellow in color and 57
lends itself to abuse and 110
lends itself to harsh and 96
lends itself to quick and 100
lends itself to rapid and 42
lends itself to study and 87
lends itself to testing and 40
lends itself to working with 99
lengthy series of notes and 64
level before the civil war 105
level changes at timor and 132
level flight in still air 72
level higher or lower than 554
level needed to carry out 48
level should be lower than 115
level should be typed with 209
lever beside the names you 90
liens created by state law 122
light across the ceiling and 40
light across the floor and 112
light across the night sky 379
light across the walls and 82
light across the water and 119
light before he could see 74
light before he gives heat 62
light before it turns red 57
light begins to appear and 108
light beyond the violet end 45
light bubble in which they 133
light burned my fingers and 96
light called the milky way 174
light changed to green and 462
light changes to green and 57
light column of smoke was 76
light enough to allow for 114
light enough to allow her 42
light enough to allow them 108
light enough to allow you 65
light enough to carry and 164
light enough to carry with 112
light enough to float and 118
light enough to float off 94
light enough to guide him 111
light enough to guide his 41
light enough to guide our 41
light enough to guide them 45
light enough to place one 143
light enough to search for 43
light entering the human eye 81
light entering the solid oak 52
light esteem in which they 48
light glared the walls and 59
light inside the house and 87
light inside the house was 62
light locked up within them 41
light manner in which they 50
light pursue the stars that 277
light seemed to shine out 51
light seemed to shoot out 46
light shades of brown and 57
light shades of green and 58
light source is above and 47
light through the glass and 54
light through the holes with 45
light through the leaves and 44
light through the pupil and 91
light through the trees and 497
light through the trees that 40
light through the trees was 46
light through the water and 47
light toward the ceiling and 93
light troops to within one 44
light turned to green and 169
light yellow in color and 613
light yellow in color with 98
light yellow to brown and 43
light yellow to orange and 69
liked better to please her 46
likes plenty of water and 62
limbs churning the water and 85
limit debate on bills thus 105
limit myself to point out 91
limit myself to showing that 93
limit myself to stating that 142
limit myself to telling how 73
limit myself to telling you 211
limit should be fixed for 515
lineal rights in lands and 42
linear chains of cause and 146
linear notions of cause and 43
linear series in which each 51
lined palace of sweet sin 161
linen covers the whole cap 44
lines around the block for 54
lines needed to cover all 76
lines should be built and 82
lines should be drawn and 119
lines should be drawn for 132
lines should be drawn with 463
lines should be light and 46
lines should be sharp and 86
lines should be short and 54
lines should be smooth and 55
lines toward the violet end 40
lingering feelings of guilt and 54
lingering haunts of poetry and 42
linking acorns to gypsy moth 73
lipid levels in older men 84
lived across the river and 167
lived amongst the people and 56
lived around the world and 48
lived before or after him 71
lived before or since his 69
lived before the civil war 328
lived before the flood and 135
lived before the white man 144
lived before the white men 53
lived before the world was 49
lived beyond the river and 47
lived mainly by farming and 44
lived mainly by fishing and 97
lived mainly by hunting and 402
lived mainly in paris and 64
lived mostly by hunting and 123
lived mostly in paris and 61
lived nations of breathing men 77
lived partly by hunting and 97
lived solely by hunting and 80
lived system of meanings and 742
lived through an april day 80
lived through in order that 45
lived through the black death 88
lived through the civil war 2236
lived through the first two 93
lived through the first year 86
lived through the korean war 100
lived through the night and 147
lived through the olive age 49
lived through the ordeal and 57
lived through the period and 166
lived through the period can 43
lived through the period that 54
lived through the siege and 42
lived through the storm and 40
lived through the times and 70
lived through the trials and 53
lived through the whole war 77
lived through the world war 199
lives should be lived and 40
loans should be given for 63
local boards of trade and 90
local bodies of power and 91
local bodies to carry out 146
local church in which they 70
local church to which they 43
local course of study and 72
local courts of civil and 137
local courts of shire and 70
local groups to carry out 65
local market in which they 47
local market is small and 74
local organs of power and 163
local prices of goods and 42
local settings in which they 44
local supply of goods and 64
local system to which they 75
lofty boughs to build her 45
lofty manner in which she 51
lofty manner in which they 109
lofty nature of orange was 68
lofty towers of stone and 50
logic behind the claim that 86
logic levels at input and 137
lolling almost the whole day 64
longer accept the notion that 225
longer afraid of minor things 88
longer before we could get 55
longer behold the milky way 88
longer course of study than 67
longer defend the walls and 62
longer depend on others for 45
longer enough to state that 40
longer filled the throne both 209
longer forbear to force you 50
longer forced to write for 50
longer looked as though she 46
longer merely the inner and 41
longer needed to carry out 51
longer needed to prove that 46
longer needed to search for 66
longer periods of sleep and 74
longer periods of study and 42
longer seemed to bother him 49
longer simply be taken for 88
longer sleeps at night and 58
longer tenure of power than 58
longer thought of anything but 360
longer thought of sending them 55
longer wanted to fight for 58
longer wanted to fight them 62
longer wanted to marry her 120
longer wanted to marry him 65
longer wanted to sleep with 62
longer wanted to touch her 40
longer wished to marry her 92
longer wished to marry him 51
longer wished to visit her 45
looking across the field and 47
looking across the parking lot 59
looking across the river and 121
looking across the river with 48
looking across the table and 105
looking across the table with 105
looking across the water and 148
looking across the water with 86
looking almost as though they 95
looking around as though she 118
looking around as though they 43
looking around at birds and 63
looking around the dimly lit 85
looking around the house and 113
looking around the house for 186
looking around the naked and 50
looking around the parking lot 381
looking around the place and 56
looking around the store and 41
looking around the store for 43
looking around the table and 157
looking around the table for 189
looking around the table with 102
looking around the world and 73
looking around the world for 150
looking around to check that 108
looking eagerly to right and 48
looking firmly at right and 45
looking inside the black box 109
looking little the worse for 94
looking methods as tools for 144
looking neither to right nor 7908
looking through the books and 116
looking through the crowd for 91
looking through the fence and 46
looking through the files and 48
looking through the files for 66
looking through the glass and 154
looking through the glass saw 121
looking through the house and 45
looking through the house for 60
looking through the large end 134
looking through the paper and 74
looking through the paper for 71
looking through the railing and 56
looking through the small end 119
looking through the trees and 46
looking through the woods for 46
looking through the world for 51
looking toward the ceiling and 43
looking toward the house and 92
looking toward the house with 42
looking toward the river and 96
looking toward the setting sun 433
looks across the river and 185
looks across the table and 231
looks almost as though they 96
looks around the house and 50
looks around the table and 254
looks around the world and 52
looks better on paper than 448
looks neither to right nor 267
looks pinker or bluer than 50
looks toward the house and 40
looks toward the shore for 40
looming through the weather with 40
loops around the lower end 88
loose around the waist and 49
loose blocks of coral with 47
loose enough to allow air 151
loose enough to allow for 1072
loose enough to allow her 45
loose enough to allow him 141
loose enough to allow them 104
loose enough to allow two 86
loose enough to allow you 204
loose gloves on which she 45
loose manner in which they 164
loose manner in which this 79
loose pieces of paper and 96
loose scraps of paper that 111
loose sheets of paper and 595
loose sheets of paper are 60
loose sheets of paper for 58
loose sheets of paper that 205
loose sheets of paper with 58
loose stones to raise his 57
loped across the parking lot 43
loses instead of winning him 77
lounging through the shops and 121
loved christ in every man 61
lover wanted to repeat his 64
lower across the board than 40
lower border of which are 42
lower burden of proof than 124
lower courts in holding that 97
lower degree in which that 61
lower degree in which they 49
lower degree of order than 54
lower floors of which are 41
lower grades of olive oil 40
lower layers of water are 77
lower layers of which are 71
lower levels of crime and 148
lower levels of funding for 93
lower levels of growth and 86
lower levels of noise and 42
lower levels of party and 83
lower levels of power and 111
lower levels of skill and 422
lower levels of skill than 45
lower levels of social and 337
lower levels of state and 41
lower levels of total and 110
lower levels of trust and 257
lower levels of trust than 80
lower levels of wages and 109
lower levels of which are 56
lower levels to carry out 113
lower limits of which are 109
lower orders of irish are 98
lower orders of people are 116
lower orders of people may 99
lower orders of people with 72
lower portion of which are 51
lower portion of which had 52
lower portion of which has 94
lower portion of which was 376
lower prices at which they 122
lower prices of crude oil 125
lower prices of goods and 213
lower reaches of which are 75
lower senses of taste and 53
lower senses of touch and 45
lower slopes of hills and 120
lower slopes of which are 175
lower status of girls than 47
lower status of women and 129
lower strata of water are 45
loyal friend of lenin and 41
loyal manner in which they 51
lucid manner in which you 46
lucky enough to avoid being 117
lucky enough to avoid them 83
lucky enough to catch her 131
lucky enough to catch him 300
lucky enough to catch his 53
lucky enough to catch one 720
lucky enough to catch them 173
lucky enough to catch was 42
lucky enough to catch you 40
lucky enough to marry her 61
lucky enough to share his 42
lucky enough to shoot one 119
lucky enough to start out 54
lucky enough to start with 47
lucky enough to study with 86
lucky enough to wound him 48
lunged across the table and 214
