dagger pointed straight 114
dipole moments relative 53
dipole radiation patterns 48
dipped sharply downward 113
direct address register 270
direct african american 44
direct african elections 85
direct alcohol toxicity 142
direct ancient evidence 48
direct anterior approach 1014
direct antigen detection 852
direct anxiety reduction 185
direct arterial delivery 189
direct arterial injection 89
direct arterial monitoring 140
direct arterial pressure 3156
direct arterial puncture 684
direct authorial intrusion 168
direct benefit obtained 44
direct benefit payments 675
direct benefit received 80
direct benefit therefrom 74
direct british authority 280
direct british interest 543
direct british military 446
direct british pressure 54
direct capital controls 359
direct capital formation 369
direct careful attention 218
direct carotid puncture 616
direct cathodic reduction 124
direct central authority 170
direct charges incurred 173
direct chinese military 419
direct coercive authority 46
direct coercive transfer 65
direct command authority 246
direct complex formation 83
direct concern whatever 59
direct contact approach 84
direct contact exposure 176
direct contact infection 421
direct contact occurred 88
direct contact possible 197
direct contact provides 42
direct contact whatever 46
direct contact whenever 46
direct control approach 189
direct control functions 150
direct control policies 46
direct control strategy 108
direct control whatever 126
direct coronal computed 65
direct coulomb repulsion 336
direct coupled circuits 69
direct creative activity 213
direct current ammeters 111
direct current armature 631
direct current circuits 3366
direct current consists 113
direct current constant 76
direct current decreases 40
direct current electric 4688
direct current generating 124
direct current impulses 224
direct current increases 266
direct current injection 383
direct current machines 2591
direct current magnetic 298
direct current networks 88
direct current obtained 280
direct current operation 527
direct current potential 3438
direct current practice 116
direct current pressure 166
direct current produced 436
direct current produces 211
direct current provided 120
direct current provides 54
direct current recordings 47
direct current required 3432
direct current requires 118
direct current response 52
direct current reverses 110
direct current sputtering 59
direct current straight 510
direct current suitable 137
direct current supplied 1563
direct current supplies 303
direct current treatment 146
direct current voltages 694
direct damages suffered 45
direct deposit accounts 262
direct deposit payments 424
direct deposit programs 80
direct deposit services 391
direct digital computer 135
direct digital controls 327
direct digital palpation 101
direct digital pressure 860
direct digital synthesis 1357
direct digital transfer 65
direct droplet infection 228
direct effects included 41
direct effects observed 50
direct effects produced 194
direct elastic scattering 598
direct election campaign 77
direct election proposal 121
direct especial attention 1528
direct european contacts 42
direct european elections 495
direct exchange controls 272
direct exchange relations 285
direct expense incurred 106
direct expense involved 61
direct factory branches 59
direct factual evidence 114
direct factual imitation 41
direct factual questions 106
direct federal activity 53
direct federal agencies 600
direct federal authority 193
direct federal benefits 155
direct federal controls 208
direct federal financial 831
direct federal interest 183
direct federal operation 163
direct federal payments 776
direct federal programs 452
direct federal provision 141
direct federal services 136
direct fighter aircraft 42
direct fitness benefits 543
direct foreign business 281
direct foreign commerce 470
direct foreign contacts 59
direct foreign currency 263
direct foreign economic 239
direct foreign investor 234
direct foreign military 351
direct foreign portfolio 60
direct foreign presence 116
direct foreign pressure 104
direct foreign relations 648
direct forward linkages 71
direct forward movement 541
direct forward pressure 44
direct fourier analysis 215
direct fourier inversion 710
direct frontal approach 198
direct frontal assaults 453
direct frontal pressure 50
direct general attention 394
direct general elections 498
direct genetic analysis 242
direct genetic approach 57
direct genetic engineering 137
direct genetic evidence 269
direct genetic relations 49
direct genomic sequencing 1286
direct geologic evidence 114
direct glucose oxidation 117
direct himself properly 219
direct himself straight 95
direct hydride transfer 321
direct imperial authority 348
direct increasing attention 208
direct indexed addressing 235
direct induced currents 93
direct inferior parietal 44
direct inquiry concerning 206
direct judicial authority 231
direct judicial functions 42
direct judicial proceeding 54
direct language possible 66
direct lateral approach 1597
direct lateral movement 44
direct lateral pressure 258
direct library services 93
direct logical deduction 55
direct manhood suffrage 508
direct marketing activity 709
direct marketing agencies 1155
direct marketing approach 430
direct marketing business 637
direct marketing campaign 2963
direct marketing channels 1426
direct marketing contacts 40
direct marketing database 215
direct marketing education 54
direct marketing expenses 210
direct marketing functions 52
direct marketing includes 52
direct marketing industry 3220
direct marketing involves 89
direct marketing materials 440
direct marketing messages 198
direct marketing operation 236
direct marketing practice 85
direct marketing programs 1878
direct marketing promotion 108
direct marketing provides 70
direct marketing purposes 1070
direct marketing requires 101
direct marketing response 153
direct marketing services 732
direct marketing strategy 1141
direct marketing vehicles 119
direct material benefits 1003
direct material consumed 116
direct material evidence 404
direct material expenses 55
direct material interest 1591
direct material quantity 563
direct material required 60
direct material variances 458
direct mayoral elections 225
direct measures designed 128
direct medical attention 204
direct medical benefits 229
direct medical education 707
direct medical evidence 145
direct medical expenses 991
direct medical interest 43
direct medical services 1268
direct medical treatment 674
direct mixture analysis 127
direct mutation analysis 857
direct mutation detection 415
direct national attention 450
direct national authority 60
direct national economic 238
direct national elections 207
direct national energies 51
direct national interest 981
direct national policies 56
direct national security 711
direct natural energies 112
direct natural resource 86
direct natural selection 459
direct official attention 119
direct official contacts 114
direct official evidence 40
direct official pressure 103
direct official relations 192
direct operating expenses 3350
direct optical detection 263
direct optical evidence 58
direct osmotic pressure 79
direct outside entrance 63
direct overall military 857
direct overhead expenses 320
direct overhead sunlight 155
direct patient contacts 110
direct patient education 184
direct patient payments 618
direct patient services 1013
direct patient treatment 692
direct payment approach 69
direct payment programs 263
direct payroll deposits 130
direct peptide sequencing 87
direct plasmid injection 58
direct popular approval 139
direct popular attention 264
direct popular authority 169
direct popular education 102
direct popular elections 2338
direct popular pressure 220
direct popular suffrage 1008
direct poverty reduction 308
direct premium payments 109
direct present interest 201
direct primary attention 362
direct primary elections 3224
direct primary movement 207
direct primary nominating 73
direct private american 115
direct private benefits 227
direct private interest 138
direct private payments 50
direct private property 47
direct problem consists 53
direct process involves 67
direct product contains 80
direct program benefits 58
direct program delivery 60
direct program execution 286
direct program expenses 79
direct program services 94
direct project benefits 66
direct project expenses 75
direct protein sequence 122
direct protein sequencing 1090
direct protein synthesis 5520
direct question approach 220
direct question concerning 591
direct question directly 56
direct question followed 109
direct question requires 61
direct radiation exposure 381
direct radiation incident 182
direct radiation increases 90
direct radiation pressure 291
direct radiation received 315
direct radiator parabola 134
direct regional elections 165
direct relation whatever 171
direct renewed attention 296
direct research activity 42
direct research attention 324
direct research evidence 220
direct research expenses 66
direct research interest 42
direct research programs 46
direct research projects 655
direct results achieved 96
direct results obtained 393
direct selfish interest 51
direct sensory evidence 459
direct sensory feedback 118
direct sensory response 62
direct sensory stimulus 191
direct service activity 152
direct service agencies 1202
direct service approach 143
direct service capacity 68
direct service delivery 4538
direct service functions 536
direct service positions 649
direct service practice 312
direct service programs 2102
direct service projects 228
direct service provided 159
direct service provider 2288
direct service provision 4846
direct service rendered 165
direct several episodes 42
direct solution algorithm 54
direct solution approach 141
direct southern exposure 105
direct student activity 135
direct student attention 688
direct student financial 57
direct student services 134
direct subsidy payments 590
direct subsidy programs 546
direct summary judgment 42
direct support battalion 71
direct support payments 331
direct support programs 166
direct support provided 300
direct support services 622
direct surface analysis 161
direct surface drainage 141
direct surviving evidence 45
direct sympathy connecting 385
direct tactile feedback 47
direct tangible benefits 290
direct taxation amounted 48
direct taxation increased 299
direct taxation possible 55
direct taxation provides 41
direct taxation remained 186
direct tensile stresses 1254
direct textual analysis 43
direct textual evidence 711
direct tubular toxicity 401
direct tunneling currents 67
direct utility functions 1233
direct variable expenses 80
direct variation problems 100
direct village examples 56
direct voltage obtained 57
direct voltage required 52
direct wartime controls 88
direct welfare benefits 185
direct welfare payments 595
direct welfare services 217
direct western military 189
direct written contract 63
direct written evidence 227
direct written premiums 708
disease affecting children 833
disease affecting domestic 64
disease affecting multiple 187
disease affects children 568
disease affects everyone 54
disease affects multiple 89
disease affects patients 104
disease appeared suddenly 125
disease aseptic meningitis 125
disease assumed epidemic 177
disease assumes epidemic 80
disease attacks children 154
disease because patients 146
disease because symptoms 51
disease because treatment 92
disease becomes advanced 608
disease becomes apparent 1190
disease becomes arrested 286
disease becomes dangerous 42
disease becomes epidemic 731
disease becomes impaired 42
disease becomes inactive 334
disease becomes manifest 2813
disease becomes possible 58
disease becomes pregnant 82
disease becomes prolonged 102
disease becomes systemic 112
disease becomes terminal 121
disease becomes virulent 47
disease between patients 125
disease chiefly confined 40
disease chiefly prevails 42
disease chronic infection 63
disease closely resemble 172
disease closely resembling 1150
disease closely simulating 223
disease compels attention 41
disease confers immunity 267
disease control achieved 89
disease control activity 68
disease control agencies 173
disease control campaign 260
disease control compared 40
disease control involves 72
disease control obtained 74
disease control officers 192
disease control officials 181
disease control policies 129
disease control practice 145
disease control problems 305
disease control products 55
disease control programs 6381
disease control projects 275
disease control provided 43
disease control purposes 152
disease control requires 114
disease control services 606
disease control strategy 385
disease depends entirely 160
disease despite adequate 99
disease despite treatment 111
disease develop symptoms 98
disease differs markedly 80
disease differs somewhat 135
disease escapes detection 61
disease following challenge 58
disease following exposure 379
disease following external 110
disease following infection 811
disease following injection 75
disease following maternal 45
disease following prolonged 85
disease following resection 106
disease following surgical 162
disease following treatment 459
disease follows exposure 60
disease follows infection 50
disease hitherto inherent 59
disease include abnormal 43
disease include arthritis 154
disease include decreased 71
disease include elevated 100
disease include impaired 47
disease include increased 150
disease include infection 43
disease include jaundice 82
disease include multiple 59
disease include patients 46
disease include pneumonia 60
disease include prolonged 43
disease include systemic 47
disease including coronary 185
disease including meningitis 61
disease including pneumonia 49
disease involving abnormal 83
disease involving multiple 375
disease involving skeleton 111
disease largely confined 84
disease leukemia lymphoma 44
disease mimicking multiple 78
disease modifying therapies 251
disease modifying treatment 133
disease outbreak occurred 177
disease patient education 128
disease present symptoms 100
disease process actually 43
disease process advances 250
disease process consists 63
disease process destroys 42
disease process develops 290
disease process directly 89
disease process improves 45
disease process increases 129
disease process involved 346
disease process involves 614
disease process occurred 55
disease process persists 48
disease process presents 41
disease process probably 78
disease process produced 72
disease process produces 97
disease process provides 59
disease process requires 297
disease process resolves 122
disease process subsides 61
disease process underlying 311
disease produce symptoms 53
disease producing organism 301
disease rapidly declined 50
disease rapidly declines 56
disease rapidly increased 101
disease rapidly increases 52
disease reactive arthritis 157
disease related problems 45
disease related symptoms 87
disease remains confined 389
disease remains constant 45
disease remains somewhat 178
disease remains unchanged 147
disease remains unproved 49
disease remains unproven 85
disease remains untreated 280
disease require surgical 79
disease require systemic 48
disease require treatment 144
disease requiring constant 63
disease requiring frequent 45
disease requiring hospital 64
disease requiring immediate 87
disease requiring multiple 61
disease requiring operation 98
disease requiring prolonged 239
disease requiring specific 80
disease requiring surgical 349
disease requiring systemic 60
disease requiring treatment 679
disease resists treatment 43
disease resulting directly 98
disease resulting therefrom 132
disease results directly 43
disease screening programs 257
disease shortly thereafter 79
disease steadily increased 54
disease strikes suddenly 58
disease strongly resembling 64
disease strongly suggests 193
disease usually acquired 138
disease usually advances 63
disease usually afflicts 71
disease usually complain 56
disease usually confined 82
disease usually consists 172
disease usually contains 81
disease usually destroys 54
disease usually develops 2886
disease usually diagnosed 49
disease usually disappear 47
disease usually exhibits 48
disease usually improves 86
disease usually includes 130
disease usually increases 69
disease usually indicate 46
disease usually involves 1106
disease usually manifest 69
disease usually observed 45
disease usually occurred 65
disease usually persists 127
disease usually precedes 95
disease usually presenting 44
disease usually presents 4047
disease usually prevails 54
disease usually proceeds 56
disease usually produces 393
disease usually referred 49
disease usually reflects 53
disease usually requires 495
disease usually resolves 419
disease usually responds 437
disease usually subsides 585
dismal results achieved 48
dismal results obtained 48
dismal reverse happened 52
dismal silence followed 73
dismal windows commanding 49
dispel certain illusions 74
distal anterior cerebral 3591
distal anterior descending 232
distal arterial branches 571
distal arterial occlusion 866
distal arterial perfusion 352
distal arterial pressure 474
distal arterial segments 365
distal balloon occlusion 278
distal colonic motility 410
distal colonic segments 54
distal femoral fracture 3547
distal femoral fragment 187
distal femoral resection 1886
distal fibular fracture 479
distal fibular fragment 117
distal gastric resection 899
distal humeral fracture 1844
distal humeral fragment 184
distal humerus fracture 718
distal humerus fragment 192
distal margins converge 75
distal pattern formation 87
distal phalanx fracture 216
distal position relative 51
distal segment undergoes 70
distal sensory deficits 60
distal sensory symptoms 71
distal surface presents 60
distal tubular acidosis 1584
distal tubular chloride 58
distal tubular delivery 195
distal tubular epithelial 322
distal tubular functions 82
distal tubular hydrogen 119
distal tubular necrosis 159
distal tubular secretion 939
distal tubular segments 621
divers ancient boroughs 98
divers ancient charters 85
divers ancient statutes 354
divers eminent citizens 42
divers foreign monarchs 50
divers matters concerning 121
divers objects resembling 71
divers opinions concerning 269
divers persons lettered 44
divers persons perceive 351
divers vessels employed 48
divers written accounts 58
divert british attention 524
divert chinese attention 52
divert general attention 55
divert national attention 181
divert national energies 48
divert official attention 50
divert popular attention 910
divert spanish attention 50
divert surface drainage 86
divert turkish attention 66
divert western attention 72
divest general schuyler 78
divest himself entirely 935
divest oneself entirely 89
divest western electric 134
divide between abstract 44
divide between academic 748
divide between africans 48
divide between american 552
divide between analytic 127
divide between atlantic 177
divide between audience 132
divide between business 488
divide between catholics 434
divide between children 163
divide between christian 533
divide between citizens 172
divide between cognition 115
divide between critical 51
divide between cultural 266
divide between cultures 58
divide between developing 121
divide between domestic 208
divide between drainage 307
divide between economic 241
divide between education 233
divide between europeans 111
divide between feminist 228
divide between humanity 106
divide between industry 114
divide between insiders 123
divide between internal 199
divide between liberals 281
divide between literacy 130
divide between literary 173
divide between literate 41
divide between managers 133
divide between medieval 118
divide between military 124
divide between officers 80
divide between ordinary 107
divide between personal 137
divide between physical 162
divide between politics 330
divide between positive 100
divide between practice 90
divide between religious 374
divide between rhetoric 57
divide between scholars 132
divide between students 207
divide between tradition 231
divide between washington 42
divide between yourself 163
divide college students 92
divide complex problems 62
divide decimal fractions 86
divide equally whatever 89
divide marital property 460
divide operating expenses 68
dividing complex problems 83
dividing decimal fractions 106
dividing marital property 742
dividing operating expenses 132
dividing several counties 43
dividing surface separating 42
divine blessings bestowed 62
divine command concerning 77
divine command morality 334
divine command received 53
divine command requires 68
divine creative activity 1185
divine creative functions 101
divine creative intention 61
divine creature continue 67
divine decision concerning 95
divine decrees concerning 76
divine decrees respecting 58
divine element underlying 137
divine essence consists 54
divine essence contains 135
divine essence directly 62
divine essence subsists 159
divine features properly 44
divine founder suffered 40
divine himself betrayed 47
divine justice consists 44
divine justice demanded 119
divine justice embraces 50
divine justice operates 56
divine justice overtook 64
divine justice protests 40
divine justice punished 61
divine justice punishes 47
divine justice required 180
divine justice requires 346
divine language remained 50
divine message concerning 42
divine message conveyed 62
divine message received 52
divine natural humanity 144
divine persons mentioned 81
divine promise concerning 112
divine promise suffices 61
divine purpose concerning 269
divine purpose respecting 311
divine purpose underlying 143
divine quality inherent 105
divine religion requires 135
divine science declares 62
divine secrets concealed 52
divine service consists 56
divine service publicly 54
divine service whenever 53
divine vengeance overtaking 48
divine vengeance overtook 83
divine worship attended 67
divine worship consists 97
divine worship demanded 42
divine worship services 49
docket entries prepared 485
doctor accepts medicare 59
doctor advised complete 47
doctor advised immediate 104
doctor advises otherwise 275
doctor becomes involved 56
doctor directs otherwise 275
doctor escapes liability 59
doctor finally admitted 66
doctor finally declared 44
doctor finally diagnosed 121
doctor finally examined 40
doctor finally returned 70
doctor glanced curiously 50
doctor hastily summoned 75
doctor himself admitted 45
doctor himself answered 75
doctor himself supplied 59
doctor laughed outright 80
doctor ordered absolute 54
doctor ordered complete 214
doctor providing treatment 85
doctor quickly diagnosed 57
doctor quickly examined 57
doctor stopped abruptly 52
doctor stopped outright 112
doctor stopped suddenly 66
doctor stoutly declared 54
doctor strongly suspects 55
doctor usually performs 63
dogged puritan employed 63
dollar against ordinary 61
dollar amounts actually 147
dollar amounts adjusted 132
dollar amounts assigned 168
dollar amounts attached 198
dollar amounts expended 202
dollar amounts included 60
dollar amounts invested 216
dollar amounts involved 8330
dollar amounts provided 128
dollar amounts received 478
dollar amounts recorded 213
dollar amounts referred 130
dollar amounts reported 919
dollar amounts required 464
dollar capital campaign 270
dollar cottage industry 97
dollar defense contract 136
dollar deposit accounts 246
dollar emitted banishes 62
dollar exchange reserves 182
dollar exchange standard 3924
dollar figures attached 189
dollar figures indicate 123
dollar figures involved 64
dollar figures reported 201
dollar foreign currency 56
dollar futures contract 260
dollar marketing campaign 208
dollar poultry industry 58
dollar product liability 64
dollar project designed 52
dollar recording contract 131
dollar recording industry 45
dollar remains constant 85
dollar remains unchanged 99
dollar research facility 45
dollar research programs 108
dollar research projects 59
dollar tobacco industry 51
dollar tourism industry 127
dollar tourist industry 350
domain account database 109
domain account policies 79
domain between residues 101
domain circuit analysis 111
domain dynamic analysis 81
domain experts involved 67
domain hitherto reserved 48
domain impulse response 513
domain network analysis 86
domain private property 56
domain protein required 106
domain remains unchanged 62
domain traffic engineering 99
domain usually contains 42
donate medical supplies 54
donors including australia 77
donors receive informed 61
dormer windows inserted 48
dormer windows projecting 395
dormer windows provided 49
dormer windows upstairs 169
dorsal annular ligament 124
dorsal digital arteries 1889
dorsal digital branches 1894
dorsal digital expansion 3026
dorsal elastic ligament 59
dorsal incision centered 69
dorsal margins straight 189
dorsal nucleus projects 62
dorsal nucleus receives 79
dorsal outline slightly 178
dorsal outline straight 171
dorsal pattern consisting 79
dorsal pattern consists 150
dorsal primary divisions 759
dorsal profile slightly 55
dorsal sensory branches 409
dorsal signals regulate 47
dorsal surface consists 60
dorsal surface contains 84
dorsal surface directed 97
dorsal surface downward 55
dorsal surface exhibits 79
dorsal surface opposite 57
dorsal surface posterior 141
dorsal surface presents 254
dorsal surface provides 44
dorsal surface slightly 214
dorsal surface somewhat 83
dorsal thalamus receives 52
dosage regimen employed 63
dosage remains constant 59
dosage usually employed 77
dosage usually required 42
dotted circles indicate 436
dotted outline indicating 57
dotted portions indicate 63
dotted quarter followed 172
dotted rhythmic patterns 124
double barrier resonant 328
double circles indicate 87
double columns supporting 89
double compton scattering 874
double concave eyepiece 45
double conical pendulum 82
double crochet stitches 1249
double cyanide solutions 85
double density diskette 252
double election followed 64
double election rendered 77
double emitter follower 70
double flowers produced 66
double flowers resembling 41
double fourier analysis 107
double fourier expansion 81
double fourier integral 348
double francis turbines 42
double function obtained 50
double function presents 40
double helical filament 53
double helical molecule 232
double helical reduction 52
double helical segments 275
double helices containing 61
double including breakfast 843
double jeopardy analysis 384
double jeopardy argument 307
double jeopardy attaches 145
double jeopardy challenge 326
double jeopardy concerns 633
double jeopardy contrary 78
double jeopardy decisions 76
double jeopardy doctrine 508
double jeopardy embodied 50
double jeopardy involved 143
double jeopardy objection 152
double jeopardy prevents 157
double jeopardy problems 206
double jeopardy protects 100
double jeopardy provision 1658
double jeopardy purposes 1472
double jeopardy questions 118
double jeopardy requires 60
double jeopardy situation 139
double jeopardy standard 164
double layered membrane 212
double marriage ceremony 180
double marriage contract 73
double mastoid operation 71
double meridian distance 661
double minimum potential 2274
double mutants containing 103
double opposed cylinder 53
double overhead camshaft 945
double patenting rejection 1641
double patenting situation 74
double potency whenever 59
double present capacity 122
double process involved 46
double purpose attained 73
double quantum filtered 315
double quantum transfer 99
double scatter detector 66
double slashes indicate 54
double spanish marriages 85
double storage capacity 45
double strands separate 109
double surface integral 173
double surface treatment 189
double taxation answered 54
double taxation argument 223
double taxation contrary 1098
double taxation inherent 121
double taxation involved 415
double taxation normally 96
double taxation presents 127
double taxation problems 589
double taxation provided 61
double taxation pursuant 52
double taxation situation 58
double topsail schooner 122
double tragedy occurred 71
doubly charged acceptor 70
doubly charged alkaline 46
doubly charged clusters 392
doubly charged fragment 76
doubly charged molecule 219
doubly charged negative 375
doubly charged particle 239
doubly charged peptides 72
doubly charged positive 1103
doubly exposed hologram 235
doubly periodic boundary 77
doubly periodic functions 542
doubting glances sideways 51
doubts existed concerning 86
doubts persist concerning 55
drafting college students 66
drafting history suggests 92
drafting process involved 90
drafts against deposits 41
dragging bashful strangers 58
dragging wounded comrades 99
drawer against acceptor 224
drawings closely resemble 45
drawings provide evidence 55
drawings support detailed 54
dreaded finally happened 40
dreaded spanish infantry 98
dreamer becomes conscious 78
dreamer himself supplies 45
dredge material disposal 475
dressing applied directly 42
dressing usually consists 46
drifting rapidly northward 52
drifting towards agnostic 52
drifting towards collapse 41
drifting towards disaster 153
drifting towards infinite 45
drifting towards socialism 47
drifts between criminal 215
drilling machine consists 107
drilling machine designed 51
drilling machine equipped 176
drilling machine operator 198
drilling machine spindles 56
drilling results indicate 120
drinking alcohol entirely 53
drinking alcohol increases 249
drinking behavior patterns 121
drinking bourbon straight 99
drinking college students 760
drinking drivers involved 199
drinking following treatment 219
drinking freshly squeezed 71
drinking problem worsened 79
drinking related problems 160
drinking tequila shooters 51
drinking together somewhat 52
drinking whiskey straight 418
drinks contain caffeine 817
driven blindly straight 161
driven coastal currents 343
driven control strategy 187
driven economy requires 47
driven machine industry 95
driven marketing strategy 364
driven natural selection 58
driven overhead camshaft 483
driven precast concrete 374
driven program designed 48
driven protein synthesis 588
driven research programs 104
driven research projects 155
driven reverse electron 155
driven service delivery 290
driven service provision 50
driven steadily backward 53
driven steadily southward 57
driven steadily westward 73
driven surface currents 1130
driven textile machines 52
driven vessels underway 498
driver alcohol education 79
driver circuit consists 42
driver licensing authority 80
driver licensing programs 87
driver stopped abruptly 79
driver stopped suddenly 96
drives display adapters 470
drives natural selection 206
droned chinese quotation 45
drooping lateral branches 56
dropping medical supplies 51
drowning victims aspirate 144
drumming muscles attached 44
drumming stopped abruptly 41
dubbed himself reverend 47
dumped imports continue 79
duplex ethernet operation 195
duplex ethernet requires 47
duplex unwinding activity 151
duties against american 323
duties against imported 63
duties against japanese 171
duties becomes apparent 56
duties between employer 45
duties between husbands 66
duties between partners 108
duties closely resemble 51
duties depends uniquely 89
duties imposed otherwise 77
duties imposed pursuant 123
duties include appointing 65
duties include collecting 101
duties include complete 44
duties include conducting 175
duties include counseling 52
duties include developing 114
duties include evaluating 52
duties include monitoring 269
duties include organizing 67
duties include overseeing 135
duties include performing 115
duties include processing 112
duties include protecting 90
duties include scheduling 142
duties involve exposure 53
duties legally inferred 70
duties pressed urgently 42
duties regarding property 50
duties require attention 68
duties require branches 103
duties require constant 69
duties require frequent 78
duties requiring attention 43
duties requiring constant 110
duties requiring immediate 41
duties resulting therefrom 421
duties towards children 443
duties towards humanity 338
duties towards patients 49
duties towards strangers 54
duties usually allotted 69
duties usually assigned 586
duties usually attached 70
duties usually expected 56
duties usually incident 136
duties usually included 56
duties usually pertaining 308
duties usually required 235
duties usually reserved 47
dwelling dementia patients 141
dwelling elderly patients 162
dwelling elderly subjects 148
dwelling urinary catheters 49
dyadic exchange relations 91
dynamo problem involves 126
