dame school originally 40
during pelvic examination 742
during pelvic radiotherapy 161
during penile penetration 70
during periods immediately 166
during planning activities 72
during police interviews 322
during policy discussions 93
during policy formulation 752
during pollen germination 786
during powder preparation 51
during public appearances 545
during public calamities 87
during public ceremonies 534
during public convulsions 71
during public discussions 150
during public exhibitions 46
during public processions 115
during recent alterations 48
during recent discussions 220
during recent excavations 988
during recent expeditions 43
during recent generations 722
during recent historical 76
during recent negotiations 135
during recent renovations 75
during recent restoration 192
during rectal examination 1307
during reflex stimulation 233
during regime transitions 141
during remote unrecorded 50
during report preparation 56
during rescue excavations 168
during ritual activities 79
during ritual ceremonies 791
during ritual processions 97
during ritual sacrifices 46
during sacred ceremonies 293
during salary negotiations 244
during sample acquisition 62
during sample application 307
during sample dissolution 48
during sample preparation 5768
during sampling procedures 62
during school activities 303
during school assemblies 435
during school attendance 260
during school experience 123
during school inspections 56
during school integration 41
during school transitions 763
during sealant application 65
during secret ceremonies 40
during secret discussions 41
during secret negotiations 145
during section preparation 151
during serious depressions 51
during serious discussions 91
during severe deformation 61
during severe dehydration 113
during severe depressions 227
during severe electrical 56
during severe geomagnetic 129
during severe haemorrhage 48
during severe hemorrhage 151
during severe rainstorms 74
during severe turbulence 61
during severe windstorms 51
during sexual activities 970
during sexual conjugation 108
during sexual encounters 1237
during sexual excitement 4750
during sexual experience 40
during sexual interaction 564
during sexual penetration 43
during sexual quiescence 69
during sexual stimulation 1973
during shared activities 71
during shared scientific 79
during shifting cultivation 74
during shopping expeditions 54
during signal acquisition 245
during signal propagation 95
during simple activities 54
during sodium deficiency 185
during sodium deprivation 250
during sodium restriction 364
during solemn ceremonies 86
during solemn processions 73
during spawning activities 55
during special activities 88
during special ceremonies 559
during special exhibitions 182
during special procedures 133
during speech acquisition 117
during speech activities 50
during speech preparation 66
during speech recognition 121
during sporting activities 571
during sports activities 1087
during sports broadcasts 58
during sports competition 61
during staining procedures 66
during starch degradation 74
during starch hydrolysis 144
during static contraction 103
during street processions 40
during stress interviews 55
during sudden controlled 58
during sultry afternoons 48
during summer afternoons 444
during summer employment 127
during summer orientation 198
during summer rainstorms 150
during sunday afternoons 84
during supply disruptions 107
during survey interviews 54
during system acquisition 51
during system calibration 65
during system integration 458
during tablet compression 82
during target acquisition 67
during tariff negotiations 54
during teacher preparation 190
during temple ceremonies 220
during therapy interviews 69
during thermal acclimation 203
during thermal contraction 66
during thermal degradation 695
during thermal dehydration 54
during thermal destruction 65
during thermal dissociation 50
during thermal evaporation 84
during thermal stimulation 184
during thermal subsidence 52
during thermal transients 159
during thiamine deficiency 143
during tissue destruction 58
during tissue metabolism 45
during tissue preparation 957
during training activities 123
during tribal ceremonies 148
during tumult subsequent 50
during twelve generations 126
during twelve republican 61
during twelve successive 214
during twenty generations 147
during untold generations 75
during vacuum evaporation 151
during various activities 1483
during various ceremonies 170
during various discussions 113
during various encounters 40
during various excavations 72
during various expeditions 89
during various historical 579
during various interviews 102
during various mandibular 101
during various physiologic 67
during various procedures 206
during various subsequent 68
during various therapeutic 46
during verbal interaction 154
during violent convulsions 54
during violent encounters 57
during violent expiratory 430
during visual deprivation 121
during visual examination 161
during visual exploration 89
during visual imagination 59
during visual information 53
during visual observation 110
during visual recognition 64
during visual stimulation 891
during volume contraction 50
during volume controlled 79
during weight acceptance 302
during weight restoration 91
during william shakespeare 57
during winter afternoons 66
during winter hibernation 570
during winter multiplied 57
during winter snowstorms 118
dust almost immediately 65
dust almost suffocated 85
dust behind limousines 45
dust jacket description 45
dust jacket photograph 175
dust storms frequently 107
dust versus greenhouse 93
duty almost constantly 72
duty almost immediately 102
duty became tenderness 97
duty before expediency 46
duty before inclination 98
duty before retirement 96
duty dental assistants 66
duty dental auxiliaries 191
duty exists regardless 127
duty herein prescribed 145
duty humbly remembered 87
duty liquid detergents 692
duty police lieutenant 228
duty therein prescribed 58
duty through negligence 71
duty toward plaintiffs 57
duty versus inclination 87
duty without attachment 1768
duty without difficulty 58
duty without distinction 52
duty without expectation 125
duty without instruction 51
duty without ostentation 49
duty without punishment 43
duty without recognition 67
duty without sufficient 244
dyes called indicators 45
