dangerously structured dams 590
distinguishing traditional from 98
distortions consequent upon 64
distortions introduced during 132
distortions introduced into 865
distortions introduced when 84
distracted conscience here 165
distracted management from 53
distracted researchers from 100
distraction techniques during 49
distraction techniques have 101
distraction techniques such 318
distraction techniques were 119
distresses consequent upon 136
distribute computation among 68
distribute consumption over 71
distribute electronic mail 44
distribute government jobs 54
distribute information among 236
distribute information from 303
distribute information more 85
distribute information over 147
distribute information such 65
distribute judiciously among 50
distribute literature among 70
distribute literature door 60
distribute literature during 57
distribute literature from 81
distribute sufficient food 85
distributing consumption over 47
distributing corporation also 100
distributing corporation from 97
distributing corporation have 48
distributing corporation held 100
distributing corporation must 2078
distributing corporation prior 167
distributing corporation upon 55
distributing corporation were 92
distributing corporation when 80
distributing corporation will 965
distributing electronic mail 41
distributing government jobs 75
distributing immediately among 57
distributing information among 141
distributing information from 197
distributing information have 44
distributing information over 126
distributing literature among 89
distributing literature from 69
distributing structures also 63
divergence calculated from 59
documented complaints from 44
documented historical case 48
documented historical data 79
documented historical fact 339
documented immigrants from 63
documented information from 180
documented procedures have 76
documented procedures must 64
documented procedures will 50
documented relatively high 58
documented scientific data 57
documented scientific fact 45
documented separately from 123
documented statements from 63
domineered absolutely over 93
downloaded executable file 47
downloaded information from 402
downloaded separately from 187
downstairs conference room 146
dysfunction accompanying oral 68
