id and the outer world 98
is not so fussy about 70
is not so happy about 155
is not so large after 83
is not so often found 296
is not so often noted 124
is not so often taken 80
is not so scary after 101
is not so silly after 60
is not so small after 48
is not so smart after 95
is not so smart cause 144
is not so strong after 119
is not so strong today 73
is not so tough after 94
is not the action which 159
is not the agent which 78
is not the basic cause 316
is not the basic issue 225
is not the basic point 71
is not the basic reason 223
is not the beauty which 120
is not the bible alone 89
is not the bible which 103
is not the black child 78
is not the blind force 58
is not the blood which 66
is not the brain child 49
is not the brain which 116
is not the burning issue 54
is not the cause either 40
is not the cause thereof 48
is not the cause which 230
is not the change which 70
is not the chief actor 285
is not the chief agent 96
is not the chief cause 847
is not the chief danger 61
is not the chief issue 75
is not the chief point 380
is not the chief reason 718
is not the child alone 85
is not the chiming brook 65
is not the class which 104
is not the coast guard 52
is not the court which 66
is not the crime which 43
is not the danger which 93
is not the driving force 2917
is not the empty event 57
is not the error which 91
is not the event which 121
is not the exact order 44
is not the exact point 103
is not the exact title 46
is not the exact value 212
is not the exact wording 99
is not the exact words 85
is not the facts about 42
is not the facts which 170
is not the fault either 79
is not the feeling which 157
is not the fiery dashing 45
is not the final cause 315
is not the final court 175
is not the final draft 74
is not the final event 112
is not the final glory 43
is not the final image 55
is not the final judge 426
is not the final limit 156
is not the final phase 91
is not the final point 206
is not the final proof 65
is not the final reason 42
is not the final resting 241
is not the final scene 63
is not the final stage 1067
is not the final state 262
is not the final story 58
is not the final value 70
is not the first action 86
is not the first author 243
is not the first black 123
is not the first cause 835
is not the first change 45
is not the first child 177
is not the first class 45
is not the first draft 67
is not the first entry 58
is not the first essay 46
is not the first event 60
is not the first field 75
is not the first fight 45
is not the first group 172
is not the first guide 44
is not the first house 64
is not the first human 115
is not the first image 56
is not the first indian 42
is not the first issue 121
is not the first known 40
is not the first large 91
is not the first leader 53
is not the first major 103
is not the first meeting 135
is not the first method 59
is not the first model 50
is not the first mover 97
is not the first nation 129
is not the first night 254
is not the first novel 251
is not the first option 113
is not the first order 101
is not the first owner 69
is not the first paper 77
is not the first period 211
is not the first phase 68
is not the first piece 120
is not the first place 674
is not the first point 255
is not the first proof 90
is not the first reader 49
is not the first reason 47
is not the first scene 46
is not the first social 42
is not the first stage 297
is not the first state 181
is not the first story 128
is not the first study 381
is not the first trick 168
is not the first visit 160
is not the first warning 73
is not the first which 357
is not the first white 53
is not the first woman 553
is not the first world 167
is not the first wound 44
is not the fitting place 87
is not the flesh which 69
is not the focal point 2327
is not the force which 159
is not the forum where 43
is not the fruit which 44
is not the grace which 54
is not the grand style 42
is not the green drake 46
is not the gross value 70
is not the group which 61
is not the guiding force 48
is not the house where 70
is not the house which 74
is not the human voice 81
is not the hunger which 50
is not the image which 180
is not the issue either 147
is not the issue right 67
is not the issue today 92
is not the issue under 123
is not the issue which 164
is not the judge under 64
is not the kingdom which 46
is not the label which 43
is not the league which 62
is not the legal basis 43
is not the legal cause 85
is not the legal father 138
is not the legal issue 45
is not the legal owner 563
is not the legal right 136
is not the legal title 86
is not the light which 183
is not the logic which 60
is not the lower limit 71
is not the major cause 995
is not the major driving 45
is not the major focus 468
is not the major force 68
is not the major issue 761
is not the major point 310
is not the major reason 641
is not the major route 51
is not the major thrust 85
is not the major topic 45
is not the melting point 48
is not the method which 389
is not the model which 66
is not the money alone 108
is not the money price 205
is not the money spent 71
is not the money value 53
is not the money which 199
is not the moral issue 56
is not the moral point 50
is not the moral sense 67
is not the mother tongue 2742
is not the music which 93
is not the names which 42
is not the nation which 227
is not the night which 57
is not the novel which 61
is not the order which 87
is not the organ which 101
is not the outer world 253
is not the owner thereof 1689
is not the party which 91
is not the people whose 41
is not the place alone 48
is not the place either 721
is not the place fully 129
is not the place where 4833
is not the place which 253
is not the plant which 43
is not the point about 137
is not the point either 400
is not the point right 58
is not the point under 290
is not the point where 294
is not the point which 623
is not the power which 381
is not the price level 61
is not the price which 144
is not the prime cause 448
is not the prime focus 132
is not the prime issue 77
is not the prime mover 468
is not the prime reason 236
is not the rainy season 401
is not the reason either 103
is not the reason given 185
is not the reason people 99
is not the reason which 231
is not the region where 84
is not the resting place 43
is not the right action 58
is not the right basis 58
is not the right breed 48
is not the right color 366
is not the right feeling 55
is not the right field 42
is not the right forum 130
is not the right house 73
is not the right human 158
is not the right image 56
is not the right match 49
is not the right method 389
is not the right model 178
is not the right option 74
is not the right order 85
is not the right place 4336
is not the right point 82
is not the right price 58
is not the right reason 113
is not the right season 168
is not the right setting 60
is not the right shade 47
is not the right shape 210
is not the right state 119
is not the right stuff 71
is not the right style 44
is not the right tonic 64
is not the right train 47
is not the right which 41
is not the right woman 193
is not the river which 48
is not the roman people 68
is not the roses sweet 110
is not the route taken 63
is not the search after 82
is not the selling price 78
is not the sense organ 49
is not the sense which 366
is not the setting aside 44
is not the shape which 52
is not the slave trade 109
is not the social equal 40
is not the social order 72
is not the sound alone 79
is not the sound which 94
is not the space which 64
is not the state which 759
is not the steady state 65
is not the stone which 217
is not the story about 57
is not the story alone 47
is not the story which 177
is not the strong point 939
is not the style which 64
is not the sword which 54
is not the title given 53
is not the title which 65
is not the topic under 75
is not the total action 52
is not the total cause 264
is not the total force 66
is not the total power 49
is not the total story 92
is not the total value 152
is not the trait which 50
is not the turning point 230
is not the unity which 153
is not the upper class 53
is not the upper limit 161
is not the usual cause 183
is not the usual finding 192
is not the usual greek 77
is not the usual habit 58
is not the usual image 45
is not the usual method 664
is not the usual order 164
is not the usual place 121
is not the usual point 99
is not the usual reason 106
is not the usual route 131
is not the usual sense 162
is not the usual state 348
is not the usual story 119
is not the usual stuff 66
is not the usual style 93
is not the usual teaching 42
is not the value which 187
is not the verse which 54
is not the vision which 42
is not the vital issue 70
is not the vital point 275
is not the voice which 61
is not the water alone 51
is not the water which 194
is not the weapon which 93
is not the weeping birch 67
is not the white house 162
is not the white whale 63
is not the whole basis 72
is not the whole bible 46
is not the whole cause 518
is not the whole class 58
is not the whole field 42
is not the whole force 46
is not the whole house 41
is not the whole human 261
is not the whole issue 187
is not the whole nation 60
is not the whole notion 53
is not the whole people 124
is not the whole plant 81
is not the whole point 660
is not the whole price 56
is not the whole reason 581
is not the whole space 65
is not the whole state 130
is not the whole story 105654
is not the whole teaching 41
is not the whole value 75
is not the whole which 85
is not the whole world 1917
is not the words alone 92
is not the words which 184
is not the working class 877
is not the world where 40
is not the world which 512
is not the worst crime 71
is not the worst danger 44
is not the worst either 112
is not the worst enemy 83
is not the worst fault 180
is not the worst phase 55
is not the worst piece 40
is not the worst place 352
is not the worst state 48
is not the wound given 62
is not to admit defeat 43
is not to allow anything 50
is not to allow either 145
is not to allow others 64
is not to allow people 73
is not to appear until 120
is not to apply where 238
is not to argue about 439
is not to argue either 368
is not to argue which 73
is not to begin until 281
is not to blame either 165
is not to blame others 49
is not to boast about 61
is not to bother about 210
is not to brush aside 144
is not to brute force 74
is not to catch people 43
is not to change anything 81
is not to change human 52
is not to change people 255
is not to chase after 40
is not to claim either 48
is not to cover every 172
is not to create anything 58
is not to create beauty 52
is not to drive reason 44
is not to every taste 46
is not to exist either 43
is not to force change 44
is not to force people 168
is not to imply anything 93
is not to imply either 132
is not to judge others 101
is not to judge people 61
is not to judge which 79
is not to marry again 48
is not to occur again 60
is not to occur until 86
is not to offer anything 50
is not to place blame 562
is not to please others 42
is not to point fingers 145
is not to prove anything 347
is not to prove either 43
is not to raise funds 52
is not to raise money 274
is not to raise taxes 46
is not to scare people 44
is not to seize power 137
is not to serve others 40
is not to shake hands 42
is not to shape others 43
is not to spend money 156
is not to split hairs 89
is not to stand alone 57
is not to stand aloof 86
is not to stand still 243
is not to start until 74
is not to state facts 67
is not to stoop until 54
is not to taste sweet 225
is not to touch anything 50
is not to train people 71
is not to utter words 104
is not to worry about 3555
is not to write about 216
is not to write anything 56
is not to write books 65
is not to write poetry 92
is now an empty place 65
is now an empty shell 202
is now an empty space 68
is now as easily borne 49
is now at press again 68
is now at right angles 256
is now in enemy hands 64
is now in every sense 55
is now in first grade 87
is now in first place 74
is now in fourth grade 49
is now in fourth place 70
is now in grave danger 172
is now in human hands 40
is now in nearly every 54
is now in order about 43
is now in place which 57
is now in running order 123
is now in saudi arabia 62
is now in working order 263
is now no doubt about 360
is now no longer alone 98
is now no longer anything 69
is now no longer based 47
is now no longer bound 103
is now no longer either 64
is now no longer equal 62
is now no longer found 141
is now no longer given 95
is now no longer grown 43
is now no longer known 195
is now no longer quite 53
is now no longer taken 82
is now no longer under 184
is now no longer valid 154
is now no longer within 118
is now no nation which 41
is now no place where 90
is now no running water 45
is now or which shall 174
is now so sadly lacking 46
is now the burial place 46
is now the chief cause 80
is now the chief glory 43
is now the chief place 103
is now the driving force 359
is now the final court 46
is now the final resting 42
is now the first order 41
is now the first place 54
is now the focal point 569
is now the happy mother 51
is now the indian state 144
is now the ivory coast 210
is now the james river 49
is now the legal owner 74
is now the maine coast 42
is now the major cause 294
is now the major focus 42
is now the major force 42
is now the major method 50
is now the meeting place 139
is now the merry party 52
is now the mother tongue 90
is now the orange river 83
is now the owner thereof 50
is now the place where 474
is now the point where 55
is now the proud father 219
is now the proud mother 184
is now the proud owner 423
is now the queen mother 57
is now the rainy season 125
is now the resting place 43
is now the royal naval 59
is now the state which 42
is now the usual method 123
is now the white house 81
is now the whole world 79
is now the words which 66
is now the world leader 189
is off the beaten track 3567
is off the drawing board 55
is one at right angles 100
is one at whose point 45
is one he never shall 44
is one in every large 72
is one in every sense 79
is one in nearly every 152
is one in which action 263
is one in which adult 97
is one in which after 95
is one in which anything 81
is one in which atoms 54
is one in which banks 96
is one in which basic 111
is one in which black 252
is one in which blood 193
is one in which cells 70
is one in which change 472
is one in which china 93
is one in which class 181
is one in which close 152
is one in which costs 200
is one in which danger 51
is one in which eight 86
is one in which either 1580
is one in which entry 98
is one in which equal 205
is one in which ethnic 58
is one in which every 4393
is one in which facts 66
is one in which firms 265
is one in which first 110
is one in which fixed 142
is one in which fluid 115
is one in which force 193
is one in which fresh 55
is one in which girls 41
is one in which goals 50
is one in which goods 205
is one in which group 101
is one in which growth 128
is one in which human 1534
is one in which inner 40
is one in which input 41
is one in which israel 47
is one in which items 82
is one in which japan 50
is one in which jesus 105
is one in which labor 256
is one in which large 394
is one in which leader 58
is one in which learning 313
is one in which legal 114
is one in which light 326
is one in which lines 47
is one in which local 189
is one in which lower 162
is one in which major 249
is one in which males 68
is one in which money 223
is one in which moral 163
is one in which music 48
is one in which nearly 107
is one in which older 56
is one in which order 85
is one in which others 65
is one in which pairs 55
is one in which parts 100
is one in which party 85
is one in which people 3339
is one in which poetry 41
is one in which power 1159
is one in which price 321
is one in which racial 52
is one in which rapid 62
is one in which rates 50
is one in which reason 174
is one in which rules 184
is one in which sales 59
is one in which sheer 52
is one in which short 162
is one in which small 286
is one in which social 611
is one in which solid 59
is one in which space 270
is one in which staff 98
is one in which state 315
is one in which stock 183
is one in which strong 109
is one in which title 41
is one in which total 217
is one in which trade 215
is one in which trust 56
is one in which under 124
is one in which units 50
is one in which users 97
is one in which value 169
is one in which wages 46
is one in which water 792
is one in which where 50
is one in which white 98
is one in which woman 105
is one in which women 1032
is one in which words 231
is one in which working 42
is one in which world 53
is one in which writing 136
is one in whose favor 83
is one of about eight 54
is one of about fifty 207
is one of about forty 101
is one of about seven 43
is one of about sixty 40
is one of about thirty 274
is one of action rather 83
is one of brute force 74
is one of class rather 41
is one of eight books 60
is one of eight known 43
is one of eight major 93
is one of equal parts 61
is one of ethics rather 44
is one of feeling rather 86
is one of frank lloyd 68
is one of helping people 55
is one of henry james 73
is one of large scale 104
is one of method rather 124
is one of mixed farming 117
is one of power rather 70
is one of putting words 41
is one of rapid change 388
is one of rapid growth 458
is one of rapid social 44
is one of rolling hills 156
is one of saudi arabia 59
is one of scale rather 58
is one of seven major 110
is one of small farms 69
is one of social change 64
is one of social class 224
is one of steady growth 471
is one of steady state 65
is one of style rather 120
is one of terms rather 43
is one of utter chaos 49
is one of which every 299
is one of words rather 136
is one on which every 181
is one on which people 114
is one on which strong 46
is one the whole world 50
is one thing about seamen 43
is one thing about which 1251
is one thing alone which 47
is one thing which could 48
is one thing which every 97
is one thing which gives 182
is one thing which keeps 52
is one thing which makes 499
is one thing which might 109
is one thing which never 60
is one thing which ought 175
is one thing which seems 229
is one thing which still 61
is one thing which would 142
is one to which every 563
is one to which minor 88
is one to which people 99
is one to which women 52
is one to write about 231
is out in plain sight 44
is out it shall belong 69
is out of action until 50
is out of favor today 94
is out of human hands 47
is out of human power 125
is out of order again 155
is out of order since 58
is out of order until 93
is out of place after 67
is out of place since 98
is out of place today 69
is out of place under 63
is out of place where 358
is out of place within 70
is out of print today 62
is out of sight again 43
is out of sight below 137
is out of sight beneath 73
is out of sight under 102
is out of sorts after 47
is out of sorts today 50
is out of style today 40
is out of working order 68
is owing the beauty which 41
is owing to every human 43
is owing to thomas paine 40
is put at right angles 43
is put in boiling water 124
is put in first place 77
is put in motion again 41
is put in place after 109
is put in place first 109
is put in place under 41
is put in place which 67
is put in place while 48
is put in rapid motion 57
is put in strong terms 64
is put in terms which 52
is put on equal footing 53
is put to sleep again 53
is put to sleep until 80
is read in nearly every 43
is real in every sense 59
is red or green blind 113
is run at rated speed 57
is run at right angles 90
is run by water power 184
is run on sound lines 51
is say the magic words 44
is set at right angles 1732
is set by court order 43
is set by social norms 71
is set in eddying gloom 40
is set in motion after 90
is set in motion again 228
is set in motion either 170
is set in motion under 65
is set in motion until 52
is set in motion which 724
is set in motion whose 42
is set in motion within 79
is set in place which 46
is set in rapid motion 182
is set in stone serif 58
is set in times roman 528
is set the black stone 50
is set to music which 43
is set up under which 55
is set up which gives 75
is set up which makes 55
is set up which tends 263
is set up within which 43
is she so upset about 51
is six or eight miles 357
is six or eight months 174
is six or eight times 136
is six or eight weeks 99
is six or seven hours 107
is six or seven miles 856
is six or seven months 508
is six or seven paces 55
is six or seven times 710
is six or seven weeks 99
is six to eight hours 186
is six to eight miles 51
is six to eight months 328
is six to eight times 639
is six to eight weeks 553
is six to seven hours 55
is six to seven months 125
is six to seven times 532
is six to seven weeks 57
is tan or light brown 62
is ten to fifty times 53
is ten to thirty times 86
is that an action which 80
is that an apple falls 46
is that an ethnic group 83
is that an event which 82
is that an idler meets 71
is that an indian tribe 46
is that an upper limit 63
is that at every level 224
is that at every point 303
is that at every stage 339
is that at first sight 234
is that at right angles 72
is that at which people 58
is that at which water 54
is that by knowing which 223
is that by letting moral 60
is that by talking about 52
is that by thinking about 71
is that by which alone 980
is that by which anything 126
is that by which either 44
is that by which every 208
is that by which people 47
is that by which reason 135
is that he acted under 54
is that he cares about 190
is that he could easily 69
is that he could never 342
is that he could still 62
is that he could write 74
is that he knows about 112
is that he knows where 153
is that he likes people 53
is that he never again 56
is that he never ceased 52
is that he never comes 63
is that he never could 119
is that he never feels 50
is that he never found 49
is that he never fully 58
is that he never gives 145
is that he never knows 158
is that he never learns 60
is that he never leaves 58
is that he never looks 83
is that he never loses 155
is that he never makes 162
is that he never quite 210
is that he never really 346
is that he never seems 271
is that he never speaks 75
is that he never spoke 48
is that he never stops 79
is that he never takes 71
is that he never tells 85
is that he never thinks 59
is that he never tried 112
is that he never tries 41
is that he never wants 66
is that he never would 45
is that he never wrote 146
is that he often seems 48
is that he really knows 46
is that he really loves 56
is that he really thinks 72
is that he really wants 310
is that he seems never 95
is that he shall never 120
is that he shall serve 42
is that he shall still 59
is that he shall write 41
is that he still feels 44
is that he still loves 57
is that he still thinks 58
is that he talks about 281
is that he tells people 99
is that he wants money 110
is that he would never 483
is that he would rather 253
is that he would still 69
is that he would write 49
is that he wrote about 206
is that if either party 112
is that if people could 42
is that if people really 62
is that if people would 42
is that in cases where 1155
is that in civil cases 121
is that in every class 52
is that in every field 81
is that in every group 47
is that in every human 347
is that in every local 84
is that in every nation 46
is that in every period 72
is that in every phase 49
is that in every place 44
is that in every sense 51
is that in every stage 42
is that in every state 237
is that in jesus which 63
is that in large parts 43
is that in later times 50
is that in learning about 40
is that in nearly every 390
is that in olden times 108
is that in poetry which 53
is that in speaking about 40
is that in talking about 162
is that in thinking about 217
is that in which action 50
is that in which alone 379
is that in which anything 56
is that in which either 359
is that in which equal 58
is that in which every 720
is that in which firms 44
is that in which heaven 88
is that in which henry 90
is that in which human 413
is that in which jesus 188
is that in which large 75
is that in which light 60
is that in which money 133
is that in which people 228
is that in which power 216
is that in which reason 91
is that in which small 86
is that in which social 84
is that in which thinking 109
is that in which wages 56
is that in which water 230
is that in which wither 61
is that in which women 58
is that in which words 99
is that in whose power 291
is that in writing about 119
is that is really wanting 62
is that it casts doubt 94
is that it comes about 321
is that it comes after 136
is that it comes close 287
is that it comes under 62
is that it comes within 46
is that it costs about 136
is that it costs money 652
is that it could allow 71
is that it could apply 46
is that it could cause 134
is that it could create 81
is that it could easily 263
is that it could never 267
is that it could prove 47
is that it could serve 117
is that it could still 54
is that it could worry 59
is that it drops seeds 212
is that it falls short 169
is that it falls under 74
is that it falls within 111
is that it feels right 124
is that it gives equal 239
is that it gives every 119
is that it gives people 455
is that it gives power 54
is that it gives scope 59
is that it gives undue 56
is that it gives users 72
is that it gives voice 62
is that it gives women 58
is that it helps avoid 115
is that it helps build 67
is that it helps create 122
is that it helps focus 57
is that it helps others 43
is that it helps people 318
is that it keeps alive 99
is that it keeps changing 81
is that it keeps getting 66
is that it keeps people 128
is that it keeps track 305
is that it kills people 115
is that it lasts longer 248
is that it leaves people 50
is that it loses sight 134
is that it makes easier 107
is that it makes every 129
is that it makes fewer 49
is that it makes human 43
is that it makes learning 45
is that it makes moral 48
is that it makes people 578
is that it makes plain 90
is that it makes quite 59
is that it makes sense 2687
is that it makes wages 48
is that it makes women 59
is that it makes writing 92
is that it might allow 101
is that it might appear 96
is that it might cause 134
is that it might create 106
is that it might easily 81
is that it might never 57
is that it might prove 134
is that it might serve 124
is that it might weaken 42
is that it never ceases 63
is that it never comes 106
is that it never could 54
is that it never fails 86
is that it never gives 63
is that it never hurts 52
is that it never lasts 51
is that it never loses 88
is that it never makes 72
is that it never needs 43
is that it never quite 94
is that it never rains 40
is that it never really 272
is that it never seems 226
is that it never stays 103
is that it never stops 212
is that it never takes 93
is that it never tells 51
is that it never works 75
is that it often comes 167
is that it often costs 40
is that it often fails 292
is that it often falls 41
is that it often gives 214
is that it often helps 79
is that it often lacks 93
is that it often leaves 115
is that it often makes 271
is that it often seems 300
is that it often shows 54
is that it often takes 582
is that it often tends 99
is that it often turns 77
is that it often works 96
is that it opens doors 42
is that it really helps 42
is that it really makes 90
is that it really needs 45
is that it really works 75
is that it rises above 109
is that it saves money 182
is that it saves space 100
is that it seems easier 79
is that it seems never 40
is that it seems quite 173
is that it seems rather 113
is that it shall appear 48
is that it shall apply 50
is that it shall never 44
is that it shall rather 77
is that it shall serve 89
is that it shall stand 129
is that it sheds light 515
is that it shows people 54
is that it shows quite 65
is that it shows signs 41
is that it shows where 77
is that it shows which 48
is that it speaks about 46
is that it still lacks 47
is that it still leaves 164
is that it still makes 44
is that it still seems 74
is that it still takes 49
is that it still works 50
is that it stops short 213
is that it takes about 595
is that it takes every 43
is that it takes extra 46
is that it takes fewer 80
is that it takes longer 1782
is that it takes money 129
is that it takes months 46
is that it takes people 77
is that it takes place 2666
is that it takes quite 98
is that it takes seven 46
is that it takes twice 136
is that it talks about 223
is that it throws light 214
is that it treats people 63
is that it works within 54
is that it would allow 1127
is that it would appear 782
is that it would apply 103
is that it would avoid 167
is that it would cause 319
is that it would change 42
is that it would create 394
is that it would drive 40
is that it would flout 70
is that it would force 181
is that it would imply 112
is that it would limit 58
is that it would lower 42
is that it would never 305
is that it would offer 119
is that it would often 67
is that it would place 221
is that it would please 49
is that it would prove 90
is that it would raise 152
is that it would really 41
is that it would serve 220
is that it would still 336
is that it would touch 58
is that it would upset 55
is that it would weaken 68
is that it would yield 55
is that my father never 96
is that my father would 104
is that my mother could 40
is that my mother might 121
is that my mother never 91
is that my mother would 55
is that no change takes 55
is that no child shall 44
is that no nation shall 46
is that no state shall 119
is that of acute renal 58
is that of beauty based 51
is that of boiling water 222
is that of brute force 88
is that of causing trees 61
is that of change agent 76
is that of child abuse 87
is that of coining money 62
is that of david lewis 49
is that of edgar allan 80
is that of erich fromm 47
is that of every human 49
is that of filial piety 95
is that of force times 61
is that of getting people 89
is that of helping others 49
is that of helping people 167
is that of henry george 49
is that of henry james 108
is that of holding lands 45
is that of human action 44
is that of human needs 55
is that of human reason 41
is that of james joyce 60
is that of judging people 55
is that of keeping alive 44
is that of keeping track 74
is that of knowing where 72
is that of knowing which 78
is that of learning about 55
is that of lending money 58
is that of looking after 150
is that of might alone 49
is that of monte carlo 60
is that of nearly every 123
is that of oscar wilde 62
is that of putting every 58
is that of raising money 62
is that of roger bacon 67
is that of running water 53
is that of saint thomas 56
is that of selling goods 44
is that of serving others 122
is that of setting aside 206
is that of small scale 45
is that of social action 49
is that of social change 85
is that of social class 315
is that of social learning 49
is that of state power 431
is that of steady state 97
is that of strong sense 43
is that of talking about 47
is that of tasting books 53
is that of trade unions 45
is that of water flowing 51
is that of water vapor 86
is that of which alone 43
is that of which every 43
is that of which human 49
is that of which jesus 40
is that of white light 140
is that of white noise 53
is that of white paint 54
is that of writing about 40
is that on which alone 44
is that on which every 57
is that so often people 50
is that the action shall 43
is that the action taken 188
is that the action takes 117
is that the action which 79
is that the action would 51
is that the actor playing 45
is that the added value 45
is that the adult knows 48
is that the adult world 159
is that the agent could 49
is that the agent knows 56
is that the agent shall 51
is that the agent would 81
is that the amino acids 458
is that the amino group 86
is that the amity begun 45
is that the angels appear 49
is that the asset value 42
is that the atoms which 51
is that the author could 78
is that the author fails 65
is that the author feels 51
is that the author gives 98
is that the author knows 86
is that the author lived 72
is that the author makes 142
is that the author might 62
is that the author never 108
is that the author seems 168
is that the author shall 63
is that the author shows 47
is that the author speaks 49
is that the author takes 69
is that the author thinks 63
is that the author tries 47
is that the author wants 85
is that the author would 54
is that the author wrote 80
is that the banks which 41
is that the banks would 70
is that the basal ganglia 183
is that the basic cause 103
is that the basic facts 48
is that the basic human 168
is that the basic issue 60
is that the basic level 53
is that the basic model 105
is that the basic needs 147
is that the basic reason 65
is that the basic rules 81
is that the basic social 72
is that the basic terms 43
is that the basic units 100
is that the bible gives 68
is that the bible never 46
is that the bible speaks 74
is that the bible tells 95
is that the binding force 93
is that the binding sites 62
is that the black child 56
is that the black people 137
is that the black power 43
is that the black woman 146
is that the blind child 47
is that the blood comes 48
is that the blood flows 40
is that the blood sugar 78
is that the blood which 77
is that the board knows 41
is that the boiling point 206
is that the books shall 70
is that the books which 66
is that the brain cells 67
is that the brain drain 43
is that the brain learns 46
is that the brain makes 55
is that the brain reacts 92
is that the brain works 50
is that the buyer needs 53
is that the buyer shall 62
is that the buyer takes 41
is that the buyer wants 46
is that the buyer would 74
is that the cases where 85
is that the cases which 110
is that the caves shall 139
is that the cells which 122
is that the change agent 174
is that the change takes 57
is that the change which 82
is that the change would 138
is that the charm which 43
is that the chief cause 115
is that the chief proof 84
is that the chief reason 71
is that the chief value 45
is that the child comes 214
is that the child could 105
is that the child fails 77
is that the child feels 284
is that the child finds 49
is that the child first 285
is that the child forms 48
is that the child gives 49
is that the child grows 227
is that the child knows 196
is that the child lacks 60
is that the child learns 761
is that the child lives 62
is that the child looks 60
is that the child loses 63
is that the child makes 102
is that the child might 174
is that the child needs 555
is that the child never 172
is that the child often 136
is that the child really 40
is that the child seems 90
is that the child shall 569
is that the child shows 46
is that the child speaks 68
is that the child still 52
is that the child takes 141
is that the child tends 113
is that the child thinks 44
is that the child wants 133
is that the child whose 55
is that the child would 258
is that the class action 51
is that the class which 78
is that the coast guard 84
is that the codes apply 48
is that the color change 56
is that the costs would 72
is that the court below 576
is that the court could 181
is that the court erred 880
is that the court first 41
is that the court found 150
is that the court might 83
is that the court ruled 51
is that the court shall 254
is that the court today 50
is that the court which 117
is that the court would 312
is that the crack growth 51
is that the cuban people 52
is that the daily press 76
is that the danger comes 65
is that the danger which 80
is that the driving force 624
is that the enemy might 78
is that the enemy would 150
is that the error terms 690
is that the ethnic group 99
is that the event which 77
is that the evils which 67
is that the exact shape 55
is that the exact value 96
is that the extra costs 45
is that the extra money 57
is that the facial nerve 93
is that the facts about 141
is that the facts which 197
is that the father would 42
is that the fatty acids 251
is that the feeling which 75
is that the fermi level 210
is that the fewer people 51
is that the field lines 97
is that the final cause 57
is that the final image 83
is that the final model 42
is that the final price 105
is that the final reason 51
is that the final scene 49
is that the final stage 120
is that the final state 174
is that the final value 94
is that the firms which 54
is that the first action 67
is that the first author 70
is that the first cause 174
is that the first change 43
is that the first child 155
is that the first claim 48
is that the first class 227
is that the first digit 46
is that the first draft 135
is that the first eight 108
is that the first event 66
is that the first group 577
is that the first human 193
is that the first known 54
is that the first knows 58
is that the first large 41
is that the first layer 61
is that the first level 88
is that the first major 100
is that the first makes 52
is that the first meeting 71
is that the first method 172
is that the first model 52
is that the first mover 61
is that the first night 50
is that the first option 80
is that the first order 204
is that the first party 81
is that the first people 161
is that the first period 116
is that the first phase 201
is that the first piece 71
is that the first place 69
is that the first point 86
is that the first round 52
is that the first scene 48
is that the first seven 94
is that the first signs 51
is that the first solid 41
is that the first sound 109
is that the first stage 961
is that the first steps 113
is that the first stone 45
is that the first story 52
is that the first takes 50
is that the first tries 66
is that the first value 43
is that the first verse 177
is that the first woman 53
is that the first words 136
is that the first world 430
is that the fixed costs 201
is that the fixed point 73
is that the fixed price 40
is that the fixed stars 53
is that the fluid motion 49
is that the focal plane 40
is that the focal point 173
is that the focus group 42
is that the force which 220
is that the forms which 66
is that the fresh water 67
is that the funds which 61
is that the funds would 41
is that the gains which 51
is that the genes which 47
is that the given order 97
is that the goods shall 195
is that the goods which 59
is that the group feels 48
is that the group leader 138
is that the group might 43
is that the group needs 50
is that the group tends 40
is that the group which 159
is that the group would 63
is that the growing child 55
is that the growing power 47
is that the growing season 93
is that the growth curve 55
is that the growth rates 300
is that the holding period 169
is that the house would 41
is that the human agent 54
is that the human brain 1048
is that the human child 51
is that the human voice 121
is that the human world 125
is that the image which 45
is that the indian nation 142
is that the indian people 163
is that the indian state 76
is that the indian woman 88
is that the inner layer 43
is that the inner world 101
is that the input pulse 46
is that the iraqi people 46
is that the irish people 240
is that the issue price 40
is that the items which 52
is that the judge would 62
is that the khmer rouge 82
is that the known facts 48
is that the korean people 95
is that the labor force 438
is that the labor input 42
is that the labor party 148
is that the labor unions 83
is that the large firms 76
is that the large group 71
is that the large scale 267
is that the laser light 56
is that the leader makes 47
is that the leader needs 43
is that the learning curve 162
is that the legal basis 58
is that the legal order 111
is that the legal owner 45
is that the legal right 151
is that the legal rules 51
is that the legal title 137
is that the light comes 66
is that the light passing 47
is that the light waves 113
is that the light which 199
is that the linear model 259
is that the lines joining 40
is that the lines which 56
is that the liver cells 95
is that the local civil 45
is that the local level 48
is that the local party 55
is that the local people 332
is that the local state 119
is that the local units 41
is that the longer people 48
is that the lords stick 52
is that the lower bound 264
is that the lower class 154
is that the lower court 159
is that the lower house 50
is that the lower level 183
is that the lower limit 192
is that the lower parts 118
is that the lower price 143
is that the lower ranks 46
is that the major cause 97
is that the major change 58
is that the major focus 68
is that the major reason 122
is that the major share 51
is that the major social 58
is that the major thrust 58
is that the males which 76
is that the meanings which 41
is that the median voter 98
is that the melting point 196
is that the method gives 67
is that the method makes 40
is that the method takes 40
is that the method tends 57
is that the method which 129
is that the method works 179
is that the methyl group 58
is that the model could 50
is that the model fails 61
is that the model gives 54
is that the model makes 58
is that the model might 58
is that the model needs 44
is that the model seems 47
is that the model takes 60
is that the model which 71
is that the model works 45
is that the model would 47
is that the money comes 86
is that the money could 61
is that the money saved 77
is that the money shall 108
is that the money spent 177
