if duly made by resolution 104
in some sort of suspended 166
in some sort of technical 54
in some sort of telepathic 58
in some sort of temporary 95
in some sort of theoretical 68
in some sort of transition 75
in some sort of universal 102
in some sort of voluntary 63
in some sort of volunteer 81
in some sort the character 108
in some sort the foundation 60
in some sort the necessary 47
in some sort the political 65
in some sort the successor 67
in some sort to appreciate 111
in some sort to existence 46
in some sort to represent 102
in some town of secondary 45
in some type of community 251
in some type of container 228
in some type of enclosure 165
in some type of industrial 47
in some type of leadership 41
in some type of occupation 40
in some type of organized 336
in some type of permanent 51
in some type of political 71
in some type of preschool 258
in some type of production 57
in some type of secondary 65
in some type of spiritual 46
in some type of structure 61
in some type of vocational 63
in some type of volunteer 92
in some vice of character 78
in some ways an admirable 99
in some ways an advantage 404
in some ways an arbitrary 51
in some ways an artificial 80
in some ways an excellent 62
in some ways an expression 67
in some ways an extremely 58
in some ways an important 77
in some ways an interesting 115
in some ways as different 99
in some ways as difficult 98
in some ways as important 231
in some ways as interesting 125
in some ways be analogous 47
in some ways be described 62
in some ways be different 90
in some ways he preferred 44
in some ways he resembled 196
in some ways he resembles 115
in some ways in opposition 84
in some ways is analogous 109
in some ways it resembled 96
in some ways it resembles 386
in some ways no different 126
in some ways so different 140
in some ways the antithesis 251
in some ways the appearance 51
in some ways the character 57
in some ways the conditions 56
in some ways the loveliest 52
in some ways the political 64
in some ways the precursor 71
in some ways the prototype 100
in some ways the spiritual 86
in some ways the structure 51
in some ways the successor 77
in some ways to represent 57
in some years the proportion 68
in sore need of protection 54
in sore need of provisions 61
in south korea in september 89
in south korea on september 60
in such acts of arbitrary 44
in such acts or practices 98
in such areas as academics 46
in such areas as admissions 51
in such areas as advertising 536
in such areas as antitrust 98
in such areas as arithmetic 85
in such areas as artificial 95
in such areas as astronomy 67
in such areas as attitudes 71
in such areas as automated 44
in such areas as automatic 59
in such areas as behavioral 44
in such areas as biomedical 59
in such areas as bookkeeping 183
in such areas as california 65
in such areas as carpentry 54
in such areas as chemicals 57
in such areas as chemistry 125
in such areas as cognitive 76
in such areas as commercial 122
in such areas as community 283
in such areas as computers 190
in such areas as contracts 59
in such areas as copyright 100
in such areas as corporate 132
in such areas as creativity 46
in such areas as determining 47
in such areas as economics 364
in such areas as emergency 58
in such areas as equipment 65
in such areas as fisheries 61
in such areas as forecasting 90
in such areas as identifying 40
in such areas as industrial 347
in such areas as innovation 40
in such areas as insurance 152
in such areas as inventory 146
in such areas as irrigation 119
in such areas as knowledge 54
in such areas as leadership 340
in such areas as linguistics 42
in such areas as logistics 80
in such areas as maintaining 43
in such areas as mechanics 54
in such areas as molecular 93
in such areas as motivation 86
in such areas as operations 120
in such areas as pediatrics 49
in such areas as perception 80
in such areas as personnel 408
in such areas as petroleum 179
in such areas as physiology 43
in such areas as political 238
in such areas as population 158
in such areas as prevention 46
in such areas as production 903
in such areas as programming 126
in such areas as protection 74
in such areas as regulation 56
in such areas as sanitation 59
in such areas as sexuality 58
in such areas as standards 99
in such areas as strategic 135
in such areas as substance 41
in such areas as technical 154
in such areas as television 72
in such areas as transport 238
in such areas as vocational 129
in such areas is generally 43
in such book as aforesaid 199
in such book or periodical 76
in such case as aforesaid 66
in such case be altogether 45
in such case be justified 42
in such case be necessary 80
in such case of necessity 126
in such case the agreement 53
in such case the appellant 81
in such case the applicant 45
in such case the collector 47
in such case the commission 161
in such case the conditions 50
in such case the creditors 55
in such case the defendant 391
in such case the directors 94
in such case the injunction 55
in such case the mortgagee 79
in such case the plaintiff 445
in such case the president 46
in such case the principal 198
in such case the proceedings 62
in such case the provisions 344
in such case the purchaser 367
in such case the registrar 49
in such case the statement 63
in such case to determine 77
in such case to recommend 1236
in such form as aforesaid 150
in such form as specified 44
in such gaps as desolation 105
in such kind of inquiries 93
in such lease or agreement 61
in such media as television 50
in such need of protection 56
in such sort be presented 49
in such suit or proceedings 55
in such suit the plaintiff 60
in such want of provisions 122
in tail male in possession 72
in tail male in remainder 64
in taking away the objections 41
in taking away the reputation 83
in taking care of household 40
in taking care of ourselves 238
in taking care of prisoners 42
in taking care of themselves 1212
in taking over the leadership 197
in taking over the ownership 47
in taking over the railroads 78
in taking over the territory 52
in taking part in community 41
in taking part in political 65
in taking such an important 55
in their acts of aggression 60
in their acts of injustice 48
in their acts of insolence 76
in their acts of navigation 76
in their acts of parliament 51
in their areas of expertise 4661
in their areas of influence 412
in their areas of knowledge 77
in their areas of occupation 51
in their areas of operations 231
in their areas of residence 258
in their areas of technical 55
in their arms the carcasses 41
in their back or shoulders 44
in their bearing on practical 118
in their bearing on primitive 56
in their bearing to establish 52
in their bill of complaint 155
in their book the discovery 44
in their book the economics 43
in their book the leadership 44
in their case the conditions 52
in their case the determining 47
in their case the influence 74
in their case the principle 49
in their city of residence 88
in their code of etiquette 44
in their cost of production 823
in their days of adversity 143
in their days of affluence 49
in their days of childhood 40
in their days of courtship 74
in their days of happiness 61
in their days of humiliation 44
in their days of innocence 78
in their duty to represent 55
in their duty to themselves 250
in their eyes the character 43
in their eyes the fantastic 78
in their eyes the invisible 46
in their faith as christians 46
in their faith in democracy 56
in their form by earthquakes 51
in their form of expression 301
in their form or appearance 40
in their form or structure 68
in their fund of knowledge 43
in their hair as ornaments 65
in their hats to distinguish 186
in their home in california 40
in their home in sutherland 103
in their home or apartment 116
in their home or community 122
in their home or workplace 82
in their hour of adversity 131
in their hour of affliction 131
in their hour of desperate 68
in their hour of extremity 110
in their hour of humiliation 74
in their hour of necessity 55
in their huts as household 42
in their ideas of enjoyment 49
in their ideas of propriety 50
in their lack of awareness 94
in their lack of character 41
in their lack of expression 85
in their lack of incentive 71
in their lack of initiative 42
in their lack of knowledge 479
in their lack of political 147
in their lack of restraint 48
in their lack of virulence 46
in their lays the shepherds 55
in their length of residence 71
in their line of production 64
in their line of succession 44
in their list of important 49
in their list of priorities 485
in their love of adventure 82
in their love of knowledge 91
in their means of expression 227
in their means of knowledge 45
in their means of locomotion 52
in their means of production 543
in their mode of appearance 97
in their mode of conception 72
in their mode of deposition 53
in their mode of enjoyment 63
in their mode of existence 666
in their mode of expression 1020
in their mode of generation 136
in their mode of locomotion 100
in their mode of navigation 49
in their mode of operations 76
in their mode of procedure 136
in their mode of production 617
in their mode of transacting 70
in their need to establish 54
in their note of september 52
in their plan of operations 236
in their plan of structure 99
in their plan of subjugating 70
in their plan to establish 55
in their range of adaptation 52
in their range of expression 61
in their range of influence 65
in their range of interests 116
in their range of knowledge 54
in their range of operations 42
in their range of reference 88
in their range of responses 52
in their rate of absorption 388
in their rate of discharge 59
in their rate of maturation 71
in their rate of population 71
in their rate of production 131
in their reading of scripture 358
in their realm of expertise 40
in their rise to political 63
in their role as advocates 190
in their role as catalysts 46
in their role as community 91
in their role as consumers 1165
in their role as custodians 66
in their role as customers 51
in their role as defenders 88
in their role as directors 53
in their role as educators 262
in their role as employees 146
in their role as employers 321
in their role as investors 94
in their role as middlemen 99
in their role as nurturers 72
in their role as observers 54
in their role as political 136
in their role as principal 47
in their role as producers 397
in their role as protector 47
in their role as providers 238
in their role as spiritual 61
in their role as spokesmen 49
in their role as suppliers 111
in their role as taxpayers 140
in their role as witnesses 85
in their role in determining 45
in their role in nineteenth 57
in their role of consumers 117
in their role of maintaining 41
in their role of producers 42
in their rush to establish 44
in their seats in parliament 55
in their sons or daughters 63
in their stead the impetuous 72
in their task of controlling 47
in their task of determining 42
in their task of effective 43
in their task of maintaining 182
in their teeth the brilliancy 66
in their theory of knowledge 367
in their theory of perception 53
in their till an exceedingly 45
in their time of adversity 55
in their time of appearance 148
in their time of ignorance 40
in their tour of inspection 90
in their town of residence 54
in their truth is necessary 87
in their truth or falsehood 43
in their turn be destroyed 49
in their turn be immolated 44
in their turn be overthrown 145
in their turn the admiration 87
in their turn the unbridled 48
in their turn to influence 101
in their view in parliament 61
in their view of democracy 183
in their view of political 51
in their view of sexuality 44
in their view of themselves 624
in their vows of constancy 51
in their want of knowledge 71
in their want of sentiment 74
in their wars of aggression 119
in their wars of liberation 58
in their ways of approaching 75
in their ways of expression 41
in their ways of interacting 67
in their wish to establish 51
in their work as educators 75
in their work in different 49
in their work of conversion 213
in their work of criticism 202
in their work of demolition 86
in their work of desolation 41
in their work of maintaining 68
in their work of slaughter 103
in their work of strengthening 78
in their work or profession 58
in their work the influence 71
in their zone of influence 114
in their zone of occupation 755
in their zone of operations 40
in these acts of terrorism 46
in these ages of ignorance 42
in these areas is associated 92
in these areas is available 89
in these areas is certainly 44
in these areas is currently 88
in these areas is dependent 88
in these areas is described 59
in these areas is desirable 53
in these areas is different 40
in these areas is difficult 171
in these areas is discussed 100
in these areas is especially 63
in these areas is estimated 56
in these areas is extensive 58
in these areas is extremely 201
in these areas is generally 327
in these areas is important 245
in these areas is increasingly 41
in these areas is indicated 81
in these areas is necessary 204
in these areas is presented 71
in these areas is primarily 110
in these areas is reflected 64
in these areas is sometimes 58
in these areas is typically 52
in these areas is warranted 52
in these areas of expertise 99
in these areas of knowledge 181
in these areas of production 196
in these areas to determine 136
in these days is generally 48
in these days of adversity 120
in these days of affliction 41
in these days of affluence 58
in these days of airplanes 57
in these days of alternate 46
in these days of anonymous 106
in these days of artificial 145
in these days of austerity 105
in these days of automatic 67
in these days of automation 77
in these days of budgetary 42
in these days of commercial 212
in these days of computers 122
in these days of corporate 119
in these days of corruption 60
in these days of criticism 69
in these days of decadence 48
in these days of democracy 601
in these days of depression 371
in these days of difficult 51
in these days of diminishing 70
in these days of discussion 116
in these days of efficient 60
in these days of elaborate 78
in these days of emergency 80
in these days of excellent 48
in these days of excessive 169
in these days of expensive 187
in these days of extensive 178
in these days of fluctuating 103
in these days of happiness 42
in these days of incessant 71
in these days of increasingly 113
in these days of industrial 161
in these days of innovation 70
in these days of intensive 185
in these days of knowledge 87
in these days of machinery 413
in these days of monstrous 54
in these days of newspaper 60
in these days of organized 155
in these days of perfected 58
in these days of perpetual 103
in these days of political 683
in these days of practical 92
in these days of publicity 100
in these days of railroads 334
in these days of revolution 147
in these days of satellite 91
in these days of shortages 113
in these days of specialism 57
in these days of spiritual 91
in these days of steamships 68
in these days of strenuous 185
in these days of submarine 88
in these days of technical 69
in these days of telegraph 69
in these days of television 189
in these days of temptation 50
in these days of terrorism 50
in these days of tolerance 74
in these days of toleration 94
in these days of transition 175
in these days of uncertain 94
in these days of universal 1426
in these days of unlimited 45
in these days of unsettled 43
in these days of wholesale 91
in these days of widespread 344
in these days of wonderful 111
in these days of worldwide 74
in these days the playhouse 49
in these days to appreciate 99
in these eyes an expression 85
in these ideas is contained 173
in these kind of situations 131
in these means of production 78
in these sort of situations 52
in these there is certainly 54
in these there is generally 79
in these type of situations 61
in these years is difficult 53
in these years is indicated 44
in these years is reflected 61
in these years of adversity 65
in these years of depression 141
in these years of opposition 52
in these years of political 139
in these years of subjection 89
in these years of transition 157
in these years to establish 54
in third month of pregnancy 48
in those acts of spiritual 70
in those ages of barbarism 68
in those ages of ignorance 268
in those ages of stupidity 66
in those ages to jerusalem 50
in those areas of expertise 46
in those areas of industrial 45
in those areas of knowledge 157
in those areas of palestine 66
in those areas of political 51
in those areas of production 176
in those arts by beelzebub 65
in those days an amusement 78
in those days an exceedingly 44
in those days an excellent 48
in those days an extremely 66
in those days an important 212
in those days by clergymen 45
in those days he certainly 59
in those days he sometimes 174
in those days in california 102
in those days in jerusalem 66
in those days in palestine 113
in those days is described 44
in those days is difficult 45
in those days is indicated 64
in those days no englishman 40
in those days of adventure 72
in those days of adversity 75
in those days of affliction 46
in those days of austerity 74
in those days of barbarism 78
in those days of bloodshed 48
in those days of childhood 89
in those days of commercial 40
in those days of conflicting 212
in those days of continual 49
in those days of corruption 66
in those days of depression 121
in those days of desolation 82
in those days of difficult 481
in those days of elaborate 51
in those days of expensive 51
in those days of ignorance 757
in those days of imperfect 218
in those days of incessant 68
in those days of innocence 264
in those days of leisurely 65
in those days of oppression 51
in those days of passionate 46
in those days of patronage 115
in those days of perpetual 56
in those days of political 460
in those days of primitive 597
in those days of privilege 50
in those days of revolution 91
in those days of september 59
in those days of shortages 65
in those days of spiritual 72
in those days of transition 123
in those days of unbridled 66
in those days of uncertain 137
in those days of universal 245
in those days of unlimited 43
in those days of widespread 56
in those days the appearance 81
in those days the appellant 63
in those days the community 43
in those days the excessive 40
in those days the existence 68
in those days the ministers 54
in those days the political 65
in those days the population 92
in those days the possession 54
in those days the president 45
in those days the principal 419
in those days the principle 52
in those days the reputation 43
in those days the sovereign 235
in those days the spiritual 185
in those days to celebrate 55
in those days to determine 56
in those days to distinguish 58
in those days to encourage 76
in those days to establish 83
in those days to interpret 68
in those days to transport 55
in those kind of situations 52
in those means of production 117
in those whom he addressed 112
in those whom he addresses 69
in those years he consulted 46
in those years of depression 60
in those years of political 69
in those years of transition 73
in three acts by donizetti 91
in three days of intensive 45
in three days or thereabouts 140
in three days to pronounce 44
in three days we contrived 49
in three years in california 44
in three years of intensive 74
in three years of murderous 46
in three years the population 63
in time came to recognize 47
in time came to represent 44
in time come to appreciate 68
in time come to recognize 99
in time come to represent 47
in time during the simulation 43
in time from the nineteenth 42
in time learn to reverence 125
in time lose the happiness 93
in time make it necessary 161
in time play an important 41
in time will be forgotten 53
in town during the christmas 43
in town used to congregate 40
in truth been the principal 77
in truth fail to construct 40
in truth there is abundance 53
in truth what it professes 104
in tubs upon the carefully 43
in turn been an important 42
in turn came to influence 45
in turn come to influence 41
in turn find it difficult 63
in turn form the foundation 59
in turn from an equitable 41
in turn from the principal 126
in turn have an important 165
in turn have an influence 240
in turn help to determine 334
in turn help to establish 63
in turn laid the foundation 231
in turn lays the foundation 126
in turn leads to activation 384
in turn leads to additional 158
in turn leads to depression 84
in turn leads to different 199
in turn leads to excessive 132
in turn leads to inhibition 145
in turn leads to knowledge 56
in turn leads to political 106
in turn leads to production 64
in turn leads to pulmonary 51
in turn leads to secondary 71
in turn made it available 92
in turn made it difficult 496
in turn made it extremely 44
in turn made it increasingly 57
in turn made it necessary 401
in turn made the customary 58
in turn make it difficult 192
in turn make it necessary 64
in turn must be connected 52
in turn must be converted 46
in turn must be corrected 48
in turn must be evaluated 54
in turn must be explained 95
in turn must be justified 56
in turn must be presented 67
in turn must be protected 61
in turn must be satisfied 40
in turn must be supported 165
in turn play an important 218
in turn sell to consumers 127
in turn sell to customers 48
in turn sell to retailers 324
in turn sets up vibrations 65
in turn sold to consumers 42
in turn sold to retailers 87
in turn took the offensive 74
in turn upon the alertness 44
in turn used to calculate 199
in turn used to construct 73
in turn used to determine 124
in turn were to influence 58
in turn will be associated 59
in turn will be connected 97
in turn will be converted 42
in turn will be dependent 134
in turn will be different 86
in turn will be discussed 51
in turn will be evaluated 43
in turn will be reflected 474
in turn will be succeeded 86
in turn will be supported 93
in unit cost of production 275
in urging upon the president 43
in vain among the historians 91
in vain from the barbarous 88
in vats full of chemicals 58
in very good or excellent 160
in very good to excellent 101
in very truth the foundation 153
in view during the encounter 46
in view only the interests 183
in view were of dimensions 174
in view when he commenced 48
in view when he described 125
in view when he describes 63
in view when he undertook 59
in wait among the mountains 61
in wait there to introduce 137
in wave length or frequency 49
in wealth will be inversely 56
in wearing down the opposition 45
in west riding of yorkshire 163
in what depth of ignorance 207
in what form it presented 47
in what form the production 41
in what kind of community 59
in what kind of conditions 49
in what kind of knowledge 86
in what kind of political 70
in what kind of situations 149
in what kind of societies 73
in what must be accounted 65
in what must be described 245
in what part of knowledge 121
in what part of scripture 221
in what sort of conditions 46
in what sort of estimation 67
in what sort of situations 55
in what sort of universal 111
in what type of community 55
in what type of situations 54
in what ways do different 40
in what ways it resembles 41
in what ways the different 58
in what ways the principle 45
in what ways the structure 42
in what will be described 63
in whom there is associated 47
in whom there is everlasting 125
in whom there is excessive 49
in whom there is extensive 87
in worth from the phenomena 45
in years when no contracts 78
in years when the population 83
in young india of september 47
in your areas of expertise 105
in your body is connected 59
in your city or community 250
in your code to determine 41
in your code to implement 45
in your days of abundance 109
in your diary of yesterday 52
in your diet is important 95
in your diet or lifestyle 40
in your dorm or apartment 45
in your home or apartment 622
in your home or classroom 220
in your home or community 117
in your home or elsewhere 114
in your home or workplace 602
in your home to determine 45
in your hour of adversity 67
in your life is different 47
in your life is important 107
in your life to determine 170
in your list of available 94
in your list of favorites 61
in your list of priorities 152
in your list of victories 46
in your mind an impression 73
in your mind in connection 63
in your mind the conviction 56
in your mind the different 41
in your mind the important 62
in your mind the impression 43
in your mind the slightest 60
in your neck or shoulders 118
in your note of yesterday 239
in your park of woodstock 60
in your plan of toleration 84
in your room or apartment 54
in your stay at portsmouth 113
in your teeth the insatiable 46
in your town or community 153
in your wish to supersede 75
in zoning must be reasonable 106
is able from the different 57
is acting upon the principle 45
is also able to appreciate 153
is also able to calculate 112
is also able to construct 57
is also able to determine 408
is also able to distinguish 246
is also able to eliminate 49
is also able to establish 169
is also able to influence 241
is also able to integrate 97
is also able to interpret 105
is also able to introduce 69
is also able to penetrate 94
is also able to recognize 366
is also able to represent 151
is also able to reproduce 185
is also able to stimulate 239
is also able to synthesize 98
is also able to transcend 63
is also able to transform 80
is also able to translate 56
is also able to transport 91
is also among the countries 73
is also among the important 42
is also done by machinery 60
is also done to determine 124
is also fair to recognize 56
is also free to determine 68
is also full of excellent 48
is also full of instances 60
is also full of interesting 190
is also full of practical 56
is also full of surprises 87
is also good to encourage 43
is also good to recognize 42
is also great in proportion 58
is also hard to ascertain 57
is also hard to determine 273
is also hard to distinguish 124
is also hard to establish 95
is also hard to interpret 86
is also hard to recognize 40
is also hard to reconcile 354
is also held by professor 73
is also high in potassium 75
is also high in saturated 96
is also just as important 379
is also just as necessary 91
is also keen to emphasize 44
is also keen to encourage 58
is also keen to establish 48
is also lack of agreement 111
is also laying the foundation 67
is also like an adulterer 63
is also lost by conduction 96
is also lost in antiquity 41
is also made in california 44
is also made in connection 43
is also made in different 44
is also made of stainless 110
is also made to ascertain 71
is also made to determine 254
is also made to distinguish 47
is also made to establish 53
is also made to highlight 41
is also made to principle 83
is also made to professor 143
is also made to represent 47
is also making an important 98
is also making it difficult 74
is also meant to emphasize 45
is also meant to encourage 103
is also meant to highlight 53
is also meant to represent 85
is also need to establish 40
is also nothing so sorrowful 59
is also only an hypothesis 161
is also open on saturdays 54
is also open to criticism 1294
is also open to different 84
is also open to discussion 193
is also open to inspection 61
is also open to objections 173
is also owed to professor 42
is also ready to cooperate 46
is also rich in classical 40
is also rich in nutrients 91
is also rich in potassium 225
is also rich in resources 61
is also said to encourage 65
is also said to influence 70
is also said to represent 357
is also said to stimulate 174
is also seen as beneficial 64
is also seen as desirable 58
is also seen as important 406
is also seen as necessary 138
is also seen in association 619
is also seen in attitudes 40
is also seen in conditions 86
is also seen in congenital 71
is also seen in connection 135
is also seen in different 49
is also seen in pregnancy 60
is also seen in premature 43
is also seen to advantage 90
is also time to recognize 80
is also true by definition 67
is also true in connection 103
is also true in countries 87
is also true in principle 78
is also true in reference 75
is also true in situations 84
is also true of argentina 42
is also true of aristotle 46
is also true of attitudes 50
is also true of commercial 78
is also true of community 44
is also true of companies 49
is also true of countries 129
is also true of different 148
is also true of industrial 89
is also true of knowledge 84
is also true of ourselves 69
is also true of political 188
is also true of production 45
is also true of secondary 53
is also true of societies 85
is also true of spiritual 94
is also true of television 59
is also true of virtually 70
is also trying to determine 66
is also trying to diversify 40
is also trying to encourage 111
is also trying to establish 233
is also trying to influence 51
is also trying to introduce 58
is also used as insulation 41
is also used by aristotle 90
is also used by commercial 63
is also used by companies 79
is also used by fishermen 42
is also used by microsoft 52
is also used by physicians 67
is also used in adhesives 89
is also used in advertising 122
is also used in artificial 44
is also used in association 110
is also used in astronomy 47
is also used in automatic 49
is also used in batteries 61
is also used in calculating 188
is also used in classical 46
is also used in commercial 137
is also used in conditions 46
is also used in connection 2605
is also used in controlling 94
is also used in cosmetics 261
is also used in dentistry 142
is also used in designating 65
is also used in detectors 126
is also used in determining 512
is also used in diagnostic 48
is also used in different 332
is also used in economics 47
is also used in emergency 47
is also used in fireworks 67
is also used in foundries 41
is also used in furniture 56
is also used in hospitals 72
is also used in hydraulic 56
is also used in identifying 46
is also used in industrial 236
is also used in medicines 113
is also used in ointments 79
is also used in opposition 62
is also used in perfumery 184
is also used in petroleum 46
is also used in political 62
is also used in production 83
is also used in psychiatry 40
is also used in reference 1615
is also used in scripture 175
is also used in sentences 85
is also used in situations 218
is also used in technical 55
is also used in television 63
is also used in toothpaste 40
is also used in varnishes 57
is also used in vegetable 49
is also used to accompany 170
is also used to advantage 314
is also used to ascertain 129
is also used to broadcast 42
is also used to calculate 1281
is also used to calibrate 118
is also used to configure 143
is also used to construct 359
is also used to correlate 53
is also used to criticize 56
is also used to described 40
is also used to designate 5019
is also used to determine 5413
is also used to disinfect 146
is also used to distinguish 1096
is also used to eliminate 470
is also used to emphasize 292
is also used to encompass 50
is also used to encourage 214
is also used to eradicate 48
is also used to establish 902
is also used to fabricate 101
is also used to formulate 66
is also used to highlight 312
is also used to implement 299
is also used to influence 124
is also used to initialize 85
is also used to integrate 57
is also used to intensify 41
is also used to interface 45
is also used to interpret 143
is also used to introduce 763
is also used to lubricate 60
is also used to propagate 50
is also used to recognize 89
is also used to reference 79
is also used to reinforce 264
is also used to represent 1731
is also used to reproduce 54
is also used to stabilize 176
is also used to sterilize 157
is also used to stimulate 353
is also used to structure 50
is also used to symbolize 212
is also used to synthesize 142
is also used to terminate 136
is also used to transform 74
is also used to translate 419
is also used to transport 224
is also used to visualize 128
is also well to ascertain 52
is also well to distinguish 62
is also well to emphasize 67
is also well to recognize 166
is also what is generally 43
is also what is infantile 91
is also what is signified 47
is also what is sometimes 89
is also wise to determine 63
is also wise to establish 52
is also wise to recognize 46
is also wrong in principle 81
is away from the classroom 40
is away from the community 45
is away from the dominance 60
is away from the electrode 53
is away from the influence 52
is away from the umbilicus 141
is away from the workplace 70
is best able to appreciate 131
is best able to determine 479
is best able to distinguish 49
is best able to interpret 119
is best able to recognize 47
is best able to represent 120
is best able to undertake 51
is best done by calculating 73
is best done by carefully 92
is best done by considering 310
is best done by determining 98
is best done by encouraging 183
is best done by gradually 44
is best done by identifying 76
is best done by introducing 136
is best done by maintaining 59
is best done by reference 77
is best done in connection 45
is best done in september 51
is best from the viewpoint 76
is best left in ignorance 63
is best left to historians 67
is best left to qualified 50
is best left to specialist 88
is best made by considering 113
is best made by enumerating 185
is best made by reference 54
is best seen by considering 538
is best seen by contrasting 125
is best seen by reference 247
is best seen by reflected 45
is best seen in connection 139
is best seen in portraits 67
is best seen in september 44
is best seen in specimens 75
is best told in connection 40
is best used in connection 69
is best used in moderation 77
is best used in situations 221
is best used to determine 117
is born among the immortals 237
is born during the attempted 182
is born from the knowledge 66
is born into no knowledge 127
is born into the community 83
is born into the household 42
is born into the spiritual 74
is cast from the substance 42
is cast into the quicklime 45
is cast upon the defendant 168
is cast upon the existence 46
is cast upon the plaintiff 192
is cast upon the profession 91
is cast upon the territory 64
is clear from an important 49
is clear from an inspection 489
is clear from an interesting 84
is clear from an interview 81
is clear from my discussion 121
is clear from the abundance 87
is clear from the accusation 43
is clear from the additional 42
is clear from the admissions 50
is clear from the affidavit 42
is clear from the aforesaid 594
is clear from the agreement 150
is clear from the appearance 214
is clear from the arguments 480
is clear from the association 47
is clear from the attitudes 49
is clear from the available 860
is clear from the character 343
is clear from the chronicle 94
is clear from the classical 49
is clear from the collection 55
is clear from the commission 168
is clear from the committee 100
is clear from the complaint 182
is clear from the conclusion 202
is clear from the conditions 123
is clear from the conflicting 40
is clear from the connection 145
is clear from the continued 169
is clear from the convention 52
is clear from the criticism 66
is clear from the dedication 115
is clear from the definition 2713
is clear from the derivation 316
is clear from the different 313
is clear from the dimensions 47
is clear from the directions 69
is clear from the discourse 71
is clear from the discovery 122
is clear from the discussion 4743
is clear from the diversity 135
is clear from the documents 798
is clear from the elaborate 69
is clear from the empirical 181
is clear from the estimates 91
is clear from the etymology 49
is clear from the evaluation 58
is clear from the excavation 60
is clear from the excellent 74
is clear from the existence 365
is clear from the exposition 71
is clear from the expression 529
is clear from the extensive 258
is clear from the fragments 214
is clear from the frequency 310
is clear from the geological 48
is clear from the graphical 49
is clear from the histogram 50
is clear from the histories 88
is clear from the important 44
is clear from the incidents 50
is clear from the influence 78
is clear from the inspection 57
is clear from the instances 157
is clear from the intensity 42
is clear from the interview 205
is clear from the inventory 61
is clear from the judgments 191
is clear from the magnitude 55
is clear from the mechanism 52
is clear from the multitude 46
is clear from the narrative 1506
is clear from the newspaper 96
is clear from the numerical 57
is clear from the occasional 86
is clear from the opposition 55
is clear from the paragraph 75
is clear from the parallels 60
is clear from the political 114
is clear from the prefatory 61
is clear from the presented 45
is clear from the president 55
is clear from the previously 67
is clear from the principle 156
is clear from the procedure 69
is clear from the proceedings 285
is clear from the provisions 808
is clear from the published 602
is clear from the quotations 221
is clear from the reference 734
is clear from the regression 69
is clear from the remainder 122
is clear from the repetition 76
is clear from the researches 72
is clear from the resolution 116
is clear from the responses 423
is clear from the schematic 196
is clear from the scripture 154
is clear from the simulation 70
is clear from the statement 1456
is clear from the statutory 167
is clear from the structure 649
is clear from the surrounding 313
is clear from the testimony 1240
is clear from the theoretical 122
is clear from the traditions 69
is clear from the universal 49
is clear from the widespread 86
is clear what is signified 170
is clear when we recognize 86
is come from the spiritual 68
is coming down on wednesday 45
is coming down the staircase 40
is coming here on wednesday 60
is coming home at christmas 62
is coming over the mountains 57
is coming over the starboard 138
is dealing forth so liberally 51
is deep among the mountains 52
is done early in pregnancy 110
is done from the viewpoint 87
is done over the telephone 346
is done upon the assumption 50
is done upon the principle 129
is done will be described 271
is done will be discussed 279
is done will be explained 317
is dust from the whirlwind 100
is even able to recognize 52
is even hard to determine 55
is even hard to distinguish 41
is even paid to bonaparte 41
is even ready to sacrifice 131
is ever lost or destroyed 111
is ever lost or forgotten 73
is ever ready to encourage 67
is ever ready to entertain 50
is ever ready to recognize 69
is ever ready to sacrifice 577
is ever sure to captivate 46
is flat over the frequency 71
is free from an occasional 45
is free from the admixture 51
is free from the ambiguity 104
is free from the annoyance 57
is free from the anxieties 52
is free from the arbitrary 41
is free from the artificial 41
is free from the assumption 66
is free from the blemishes 44
is free from the compulsion 68
is free from the conditions 112
is free from the conflicts 61
is free from the corruption 56
is free from the criticism 43
is free from the dominance 56
is free from the domination 293
is free from the drawbacks 126
is free from the excessive 45
is free from the fantastic 40
is free from the imposition 49
is free from the imputation 134
is free from the influence 1477
is free from the limitation 82
is free from the necessity 428
is free from the obedience 702
is free from the objections 807
is free from the obligation 423
is free from the occasional 40
is free from the oppression 46
is free from the political 87
is free from the prejudice 131
is free from the pressures 126
is free from the principal 99
is free from the principle 68
is free from the qualities 93
is free from the restraint 139
is free from the slightest 289
is free from the suggestion 52
is free from the surrounding 46
is free from the technical 85
is free from the temptation 186
is free from the unpleasant 112
is free from the weaknesses 73
is from july to september 507
is from june to september 949
is from want of knowledge 59
is good from the viewpoint 75
is good just in proportion 41
is good only in proportion 74
is great gain in godliness 286
is great just in proportion 43
is great need of additional 40
is great pity so excellent 77
is great when he exercises 62
is hanging over the americans 57
is hanging over the fireplace 150
is heard from the extremity 40
is heard from the mountains 57
is heard from the orchestra 53
is heard only at intervals 61
is heard over the pulmonary 190
is held forth in scripture 66
is held here in september 83
is held there by attraction 55
is here made to determine 48
is here made to distinguish 77
is here made to enumerate 75
is here made to represent 93
is here made to summarize 46
is here meant the mechanism 71
is here meant the permanent 54
is here meant the voluntary 50
is here meant to represent 42
is here said of mechanism 84
is here seen in perfection 93
is here seen to advantage 51
is here used by permission 70
is here used in connection 90
is here used in different 41
is here used in opposition 83
is here used in reference 132
is here used to designate 1139
is here used to distinguish 211
is here used to emphasize 40
is here used to represent 240
is here used to translate 109
