if angels will commend us 60
is found from senegal to 63
is found from virginia to 162
is found here between the 100
is found just anterior to 93
is found just lateral to 43
is found just outside the 156
is found most notably in 122
is found most strongly in 63
is found much oftener in 59
is found only between the 162
is found only locally in 59
is found only outside the 72
is found only sparingly in 61
is found there because it 67
is found very largely in 101
is found very similar to 40
is found very sparingly in 57
is found when comparing the 215
is found when examining the 62
is freed from alcohol by 125
is freed from bondage to 191
is freed from slavery to 44
is fully free because he 41
is funny from beginning to 57
is geared more closely to 66
is geared more towards the 95
is getting into position to 47
is getting more popular in 41
is getting more shallow as 44
is given five minutes to 164
is given from outside the 92
is given full control of 104
is given full freedom of 43
is given full freedom to 138
is given full liberty to 80
is given great freedom in 45
is given here according to 89
is given here because it 767
is given here because of 382
is given here because the 198
is given here exactly as 64
is given high priority by 245
is given high priority in 369
is given more exactly by 53
is given more freedom in 40
is given more freedom to 103
is given only because it 92
is given only because the 45
is given only insofar as 40
is given over chiefly to 81
is given over largely to 460
is given some account of 109
is given some freedom to 42
is given some support by 884
is given some support in 98
is given three chances to 147
is given three minutes to 81
is given very closely by 407
is given very roughly by 44
is given what amounts to 93
is green when flowers do 52
is growing more popular in 52
is growing more rapidly in 294
is growing most rapidly in 269
is growing most rapidly is 43
is growing very rapidly as 88
is growing very rapidly at 58
is growing very rapidly in 288
is grown most largely in 53
is grown very largely in 74
is heated more quickly to 63
is heated very rapidly to 55
is hired from outside the 84
is hoped will improve the 40
is hoped will increase the 98
is hoped will prevent the 40
is hoped will provide the 65
is hoped will shortly be 71
is known among hunters as 46
is known among lawyers as 84
is known from boyhood to 50
is known from records of 48
is known from research in 46
is known from research on 131
is known from studies in 195
is known from studies of 734
is known from studies on 232
is known only because he 74
is known only because it 96
is known only because of 180
is known only because the 63
is known only between the 44
is known only insofar as 201
is lacking only because of 44
is liable only according to 52
is liable only because of 44
is linear when plotted on 125
is looking back towards the 52
is looking more closely at 87
is looking very closely at 42
is moved along towards the 43
is moved back towards the 46
is moved from location to 84
is moved from machine to 42
is moved into position by 117
is moved into position on 60
is moved into position to 94
is nearly zero because the 59
is never even alluded to 43
is never more present in 122
is never once alluded to 168
is never once applied to 102
is never once visited by 51
is never seen outside of 97
is never seen outside the 83
is never used because it 207
is never used because of 115
is never used because the 77
is never used outside the 55
is never very pleasant to 99
is noble find pleasant the 118
is noble take pleasure in 51
is noted here because it 174
is noted here because of 121
is noted here because the 69
is often also applied to 191
is often also helpful to 40
is often also present in 78
is often also related to 50
is often best handled by 112
is often best managed by 84
is often best measured by 40
is often best revealed by 63
is often best secured by 49
is often best studied in 111
is often done according to 62
is often done because it 99
is often done because of 79
is often done because the 122
is often done outside the 73
is often great variation in 108
is often hard pressed to 251
is often held against the 82
is often held together by 61
is often high because of 93
is often less guarded in 132
is often less threatening to 79
is often like listening to 41
is often lost because it 43
is often lost because of 204
is often lost because the 139
is often lost between the 41
is often made according to 127
is often made against me 182
is often made against the 190
is often made because it 89
is often made because of 125
is often made because the 64
is often made between an 50
is often made between so 43
is often made between the 1732
is often made evident by 89
is often made subject to 75
is often made visible by 68
is often more capable of 62
is often more complex in 98
is often more correct to 45
is often more evident in 134
is often more familiar to 48
is often more feasible to 168
is often more focused on 96
is often more harmful to 65
is often more helpful in 94
is often more helpful to 498
is often more honored in 84
is often more intense in 117
is often more limited in 84
is often more logical to 42
is often more meaningful to 295
is often more natural to 186
is often more pleasant to 51
is often more pleasure in 53
is often more prudent to 169
is often more related to 171
is often more reliable to 55
is often more rewarding to 92
is often more similar to 51
is often more subject to 53
is often more visible in 40
is often most evident in 200
is often most helpful in 121
is often most helpful to 180
is often most injured by 75
is often most intense at 47
is often most intense in 108
is often most visible in 68
is often much quicker to 71
is often much reduced by 61
is often much reduced in 59
is often much simpler to 279
is often much smaller in 43
is often much tyranny in 77
is often only because of 47
is often only present in 62
is often poor because of 225
is often poor because the 51
is often poor economy to 53
is often seen because of 50
is often seen between the 193
is often seen following the 90
is often seen perched on 339
is often slow because of 83
is often some attempt to 48
is often some element of 69
is often some overlap in 52
is often some question as 74
is often some variation in 83
is often tied closely to 91
is often time consuming to 43
is often torn between the 178
is often true because the 46
is often used against the 148
is often used because it 1392
is often used because of 1085
is often used because the 322
is often used between the 343
is often used broadly to 144
is often used loosely as 541
is often used loosely by 92
is often used loosely in 343
is often used loosely to 1487
is often used outside the 62
is often very complex in 45
is often very confusing to 128
is often very evident in 76
is often very helpful if 74
is often very helpful in 1058
is often very helpful to 1114
is often very limited in 141
is often very obscure in 56
is often very painful to 109
is often very reassuring to 44
is often very similar in 134
is often very similar to 844
is often very unequal in 45
is often very variable in 59
is often well adapted to 50
is often well advised to 120
is often what happens in 157
is often what happens to 86
is often wide variation in 73
is often worth listening to 55
is passing from ellipse to 69
is piled high against the 48
is placing heavy demands on 41
is poetry from beginning to 48
is proof even against the 66
is proving very helpful in 44
is quite clear because the 45
is quite clear regarding the 88
is quite good although the 46
is quite good because the 40
is quite good between the 42
is quite high because of 285
is quite high because the 139
is quite slow because of 54
is quite some variation in 76
is quite time consuming to 84
is quite well adapted to 165
is quite well covered in 45
is quite well defined by 52
is quite well defined in 63
is rather hard pressed to 73
is rather high because of 132
is rather high because the 45
is rather like comparing the 60
is rather like expecting the 50
is rather like listening to 172
is rather like referring to 71
is rather more complex in 192
is rather more complex to 42
is rather more evident in 43
is rather more general in 42
is rather more limited in 75
is rather more regular in 50
is rather more similar to 107
is rather more soluble in 177
is rather more subject to 59
is rather more typical of 97
is rather more uniform in 43
is rather more variable in 57
is rather poor because of 112
is rather poor because the 48
is rather slow because of 70
is rather slow because the 44
is rather time consuming to 70
is rather well adapted to 64
is rather well defined by 53
is rather wide variation in 44
is rather your pleasure to 63
is really bird language he 53
is really evil according to 72
is really good because it 71
is really great because he 61
is really hard because he 91
is really just beginning to 102
is really less exertion to 45
is really made between the 74
is really more correct to 164
is really more familiar to 45
is really more similar to 50
is really nothing unusual in 51
is really only because of 62
is really only because we 105
is really only beginning to 78
is really only limited by 188
is really very painful to 45
is really very pleasant to 87
is really very similar to 449
is really well adapted to 53
is really what happens in 137
is really worth listening to 61
is really your purpose to 54
is right just because it 236
is right only because it 425
is right only insofar as 70
is right over against the 108
is running away because he 50
is running into trouble in 45
is saucy only because he 137
is saved from despair by 147
is saved from himself by 54
is saved from oblivion by 127
is saved from suicide by 231
is saved from weakness by 46
is saved only because of 47
is shaking your windows as 70
is shewing your picture to 60
is showing great promise as 146
is showing great promise in 94
is showing some promise in 43
is showing your picture to 43
is shown best perhaps by 45
is shown here because it 209
is shown here because of 99
is shown here because the 58
is shown here dressed in 58
is shown leaning against the 70
is shown making offerings to 77
is shown more plainly in 83
is shown most plainly by 173
is shown most plainly in 103
is shown most strongly in 81
is shown most vividly by 76
is shown most vividly in 92
is shown very plainly by 110
is shown very plainly in 201
is sitting bolt upright in 68
is sitting down outside the 44
is sitting here because he 48
is sitting there listening to 56
is slowing down because of 145
is sound when applied to 242
is spread from animals to 40
is spread from diseased to 55
is spread over millions of 49
is still ajar subject to 59
is still done largely by 92
is still giving primacy to 45
is still great variation in 102
is still great variety in 41
is still hard pressed to 63
is still heavy reliance on 72
is still held against the 41
is still held captive by 168
is still held together by 204
is still high because of 98
is still high because the 50
is still high despite the 41
is still just beginning to 82
is still leaning against the 135
is still left between the 80
is still left largely to 110
is still less according to 59
is still less adapted to 98
is still less capable of 314
is still less pleasant to 54
is still less soluble in 155
is still made according to 87
is still made between the 99
is still making efforts to 89
is still more adapted to 60
is still more adverse to 47
is still more affecting to 68
is still more blessed to 76
is still more capable of 67
is still more careful to 51
is still more certain if 90
is still more certain in 45
is still more certain is 55
is still more certain to 57
is still more complex if 55
is still more complex in 152
is still more decided in 166
is still more deserving of 303
is still more evident as 41
is still more evident by 106
is still more evident if 430
is still more evident in 2500
is still more evident on 75
is still more evident to 75
is still more exposed to 78
is still more express as 45
is still more extreme in 66
is still more familiar to 94
is still more foolish to 116
is still more foreign to 69
is still more general in 68
is still more glorious to 56
is still more inferior to 68
is still more intense in 83
is still more liberal in 85
is still more limited in 276
is still more material to 147
is still more misleading to 49
is still more natural to 172
is still more needful to 52
is still more opposed to 190
is still more painful to 436
is still more perfect in 45
is still more pleasant to 129
is still more pointed on 311
is still more pompous in 44
is still more popular in 70
is still more precious to 73
is still more precise in 93
is still more provoking to 56
is still more reduced by 64
is still more reduced in 72
is still more revolting if 942
is still more revolting to 47
is still more similar to 125
is still more soluble in 203
is still more startling to 86
is still more strongly in 44
is still more strongly the 81
is still more subject to 207
is still more typical of 63
is still more unsound in 50
is still more unusual to 79
is still more unworthy of 67
is still more useless to 258
is still more variable in 50
is still more visible in 432
is still most popular in 51
is still most precious in 121
is still moving forward at 47
is still moving forward in 58
is still moving towards the 85
is still much admired by 44
is still much dispute as 142
is still much inferior to 131
is still much poverty in 45
is still much remaining to 69
is still much research to 740
is still much smaller in 70
is still much stronger in 50
is still much superior to 143
is still much variation in 80
is still only beginning to 273
is still only capable of 69
is still open between the 46
is still rising because of 45
is still seen largely as 97
is still seen towards the 52
is still some attempt to 40
is still some benefit to 63
is still some comfort to 49
is still some dispute as 303
is still some element of 173
is still some freedom of 47
is still some increase in 43
is still some justice in 92
is still some mystery as 49
is still some question as 1569
is still some question in 70
is still some question of 115
is still some remnant of 90
is still some residue of 87
is still some variation in 192
is still some vestige of 49
is still there although it 57
is still there although the 41
is still there because it 77
is still there because of 57
is still there because the 105
is still there between the 45
is still there between us 60
is still there despite the 71
is still tied closely to 60
is still torn between the 69
is still true despite the 122
is still used although it 45
is still used because it 176
is still used because of 202
is still used despite the 57
is still used largely in 64
is still very capable of 51
is still very evident in 347
is still very general in 85
is still very helpful in 58
is still very helpful to 84
is still very inferior to 107
is still very largely an 76
is still very largely in 146
is still very largely the 107
is still very limited as 61
is still very limited in 1241
is still very painful to 91
is still very pleasant to 57
is still very popular as 71
is still very popular in 1094
is still very popular on 48
is still very precious to 42
is still very present in 190
is still very similar to 584
is still very visible in 89
is still well adapted to 61
is still well advised to 88
is still well outside the 40
is still wide variation in 162
is still worth examining the 66
is still worth listening to 65
is strong only because it 61
is strong only because of 41
is strong only because the 41
is strong only because we 71
is taken away because of 93
is taken away because the 53
is taken from between the 150
is taken from geoffrey of 81
is taken from history of 59
is taken from journal of 60
is taken from letters of 50
is taken from letters to 62
is taken from outside the 196
is taken from primary or 50
is taken from records of 55
is taken from reports by 69
is taken from reports in 53
is taken from reports of 95
is taken from richard of 85
is taken from studies of 89
is taken into account an 101
is taken into account as 8180
is taken into account at 1507
is taken into account by 17948
is taken into account if 519
is taken into account in 28264
is taken into account is 1100
is taken into account it 1523
is taken into account of 113
is taken into account on 611
is taken into account or 404
is taken into account so 416
is taken into account the 4317
is taken into account to 1429
is taken into account via 318
is taken into account we 478
is taken into custody as 195
is taken into custody at 46
is taken into custody by 904
is taken into custody in 124
is taken into custody is 50
is taken into custody of 134
is taken into custody on 101
is taken into custody or 823
is taken into custody the 48
is taken into custody to 62
is taken into service by 62
is taken into solution as 91
is taken into solution by 195
is taken into solution in 192
is taken upon surmise as 89
is talking from valencia to 45
is testing your ability to 193
is throwing down blessings on 56
is thrown away because it 198
is thrown away because of 49
is thrown away outside the 43
is thrown back against the 125
is thrown back towards the 93
is thrown into despair by 75
is thrown into horrors at 40
is thrown into question as 50
is thrown into question by 465
is thrown into question in 57
is thrown into turmoil by 94
is thrust down between the 51
is total cost divided by 563
is total debt divided by 80
is toxic when present in 54
is truly more blessed to 70
is turning back towards the 44
is under dual control of 46
is under full control of 241
is under such concern on 95
is under their control is 99
is under threat because of 211
is under your control is 60
is urged most strongly by 48
is usual among persons of 88
is valid also against the 46
is valid even against the 44
is valid only against the 72
is valid only because it 86
is valid only because of 109
is valid only because the 123
is valid only between the 92
is valid only insofar as 1400
is valid only outside the 54
is valid only supposing the 70
is valid when applied to 411
is varying from instant to 42
is waiting just outside the 111
is where your ability to 89
is where your treasure is 70
is which lies outside of 75
is which must precede it 87
is within five degrees of 110
is within five minutes of 226
is within five percent of 90
is within their ability to 149
is within their control to 40
is within three degrees of 60
is within your ability to 181
is within your control to 79
is woven from strands of 42
is woven into sunbeams or 81
it about among friends as 47
it after their arrival in 52
it again from beginning to 237
it again here because it 103
it alone were present at 68
it alone were present in 150
it alone will suffice to 52
it aloud from beginning to 185
it appear upon examining the 62
it arose from observing the 48
it below their dignity to 1448
it below their quality to 43
it beneath their dignity as 82
it beneath their dignity of 47
it beneath their dignity or 44
it beneath their dignity to 5999
it beneath your dignity to 276
it binds more strongly to 56
it breaks down because it 43
it breaks down because of 56
it broke down because of 124
it broke down because the 146
it burns when exposed to 46
it calls into question is 49
it calls into question the 4664
it comes down finally to 43
it comes from members of 43
it comes from outside of 117
it comes from outside or 94
it comes from outside the 497
it comes from studies of 82
it comes into contact at 57
it comes into contact in 150
it comes into contact is 61
it comes into contact or 82
it comes into contact to 48
it comes into control of 42
it comes into relation to 49
it comes more natural to 75
it could also consist of 74
it could also control the 68
it could also decrease the 45
it could also destroy the 58
it could also enhance the 91
it could also explain the 172
it could also function as 510
it could also improve the 52
it could also include the 175
it could also increase the 185
it could also involve the 99
it could also operate as 86
it could also prevent the 60
it could also produce the 42
it could also provide an 157
it could also provide the 246
it could also reflect an 60
it could also reflect the 411
it could also signify the 84
it could also suggest the 80
it could also support the 59
it could even attempt to 45
it could even outlive the 67
it could gain control of 112
it could give shelter to 41
it could give support to 47
it could have adopted the 48
it could have allowed the 92
it could have altered the 125
it could have annoyed me 76
it could have appealed to 46
it could have appeared as 119
it could have appeared in 205
it could have appeared to 142
it could have applied the 63
it could have applied to 180
it could have arrived at 164
it could have arrived in 75
it could have availed me 67
it could have avoided by 45
it could have avoided the 289
it could have because of 40
it could have belonged to 809
it could have brought on 46
it could have brought the 122
it could have brought to 48
it could have carried on 68
it could have carried the 65
it could have counted on 114
it could have covered the 62
it could have crossed the 109
it could have crushed the 45
it could have damaged the 57
it could have decided to 106
it could have defeated the 65
it could have delayed the 49
it could have doubled as 81
it could have elected to 44
it could have entered or 137
it could have entered the 156
it could have escaped the 353
it could have evolved in 65
it could have existed at 98
it could have existed in 166
it could have managed to 49
it could have offered an 43
it could have offered no 146
it could have offered the 42
it could have reduced the 108
it could have refused to 191
it could have removed the 52
it could have secured the 67
it could have started as 88
it could have stopped the 95
it could have touched the 41
it could help explain the 131
it could help improve the 43
it could lend support to 99
it could look forward to 407
it could lose control of 45
it could move quickly to 45
it could only approve or 57
it could only attempt to 55
it could only benefit the 99
it could only confirm the 55
it could only consist in 44
it could only consist of 78
it could only develop in 66
it could only enhance the 65
it could only express the 42
it could only function as 53
it could only function in 53
it could only furnish us 142
it could only improve the 61
it could only increase the 142
it could only operate as 129
it could only operate in 75
it could only operate on 64
it could only provide the 45
it could only redound to 46
it could only reflect the 47
it could only request the 58
it could only respond to 61
it could only succeed by 125
it could only succeed if 197
it could only succeed in 154
it could only survive as 101
it could only survive by 98
it could only survive if 59
it could save millions of 87
it could take account of 132
it could take control of 95
it could take decades to 111
it could take forever to 118
it could vary according to 59
it could well explain the 43
it could well provide the 44
it could work against the 93
it deems best adapted to 73
it draws into question the 42
it every five minutes or 43
it fails when applied to 179
it falls away towards the 43
it falls just outside the 59
it falls very rapidly to 43
it falls well outside the 52
it feeds very largely on 48
it feels like everything is 154
it feels more natural to 90
it filed suit against the 95
it finds some support in 232
it found some support in 48
it fully into account in 44
it gives good results in 208
it gives great pleasure to 183
it gives high priority to 52
it gives many details of 73
it gives more freedom to 51
it gives more pleasure to 50
it gives much delight to 47
it gives some account of 204
it gives some promise of 58
it gives some support to 147
it grows from infancy to 55
it grows more complex in 69
it grows more rapidly in 77
it helps their spirits to 81
it holds great promise as 91
it holds great promise in 56
it keeps ever present the 43
it lends some support to 200
it looks like everything is 346
it looks more closely at 55
it looks upon religion as 76
it looks very similar to 596
it makes great demands on 220
it makes great efforts to 78
it makes heavy demands on 178
it makes more demands on 84
it makes nothing against my 163
it makes nothing against the 73
it makes some attempt to 96
it melts when exposed to 50
it might also consist of 81
it might also enhance the 42
it might also explain the 204
it might also function as 70
it might also improve the 52
it might also include an 52
it might also include the 217
it might also increase the 254
it might also involve the 81
it might also perhaps be 46
it might also prevent the 66
it might also provide an 73
it might also provide the 127
it might also reflect an 65
it might also reflect the 252
it might also signify the 49
it might also suggest the 72
it might come between us 57
it might deem harmful to 41
it might even destroy the 42
it might even endanger the 42
it might even include the 41
it might even increase it 53
it might even increase the 92
it might even perhaps be 105
it might even prevent the 42
it might even succeed in 52
it might feel obliged to 51
it might give occasion to 187
it might give offense to 85
it might give pleasure to 85
it might give umbrage to 127
it might have adopted the 51
it might have against the 163
it might have allowed the 79
it might have altered the 317
it might have appealed to 234
it might have appeared as 770
it might have appeared at 647
it might have appeared in 1251
it might have appeared on 196
it might have appeared so 143
it might have appeared to 2789
it might have appeared we 61
it might have applied to 175
it might have aroused the 99
it might have arrived at 108
it might have arrived in 61
it might have assumed the 40
it might have averted the 137
it might have avoided the 209
it might have because of 113
it might have because the 72
it might have belonged to 1971
it might have bothered me 42
it might have brought in 70
it might have brought me 59
it might have brought on 353
it might have brought the 252
it might have brought to 118
it might have brought us 65
it might have carried the 88
it might have carried us 40
it might have chanced to 81
it might have checked the 51
it might have claimed as 52
it might have claimed the 63
it might have covered the 90
it might have crossed the 64
it might have crushed the 80
it might have damaged the 55
it might have decided the 72
it might have decided to 99
it might have defeated the 108
it might have delayed the 151
it might have emerged as 43
it might have enabled the 101
it might have enjoyed an 75
it might have enjoyed in 50
it might have ensured the 46
it might have entered the 113
it might have escaped my 86
it might have escaped the 318
it might have evolved in 53
it might have excited my 40
it might have excited the 96
it might have exerted on 51
it might have existed at 80
it might have existed in 313
it might have exposed the 67
it might have figured in 53
it might have imposed on 60
it might have induced the 101
it might have injured the 51
it might have managed to 43
it might have obviated the 48
it might have occasion to 109
it might have pointed to 42
it might have puzzled an 71
it might have puzzled the 155
it might have reduced the 207
it might have refused to 162
it might have related to 80
it might have removed the 40
it might have revealed the 56
it might have revealed to 64
it might have settled the 48
it might have sounded as 79
it might have sounded in 91
it might have sounded to 136
it might have spoiled the 68
it might have started as 117
it might have started in 62
it might have started to 49
it might have stopped the 120
it might have sullied the 61
it might have swelled in 66
it might have thrilled to 86
it might have touched the 68
it might have touches of 50
it might have weakened the 70
it might have weathered the 60
it might have yielded to 41
it might help clarify the 57
it might help explain the 187
it might help matters if 63
it might hold together in 87
it might lose control of 105
it might make mankind to 358
it might more fittingly be 74
it might more rightly be 41
it might play between the 58
it might save trouble if 84
it might seem because it 60
it might seem because of 115
it might seem because the 226
it might seem bizarre to 50
it might seem feasible to 121
it might seem foolish to 150
it might seem logical to 1455
it might seem natural to 1286
it might seem peculiar to 67
it might seem prudent to 110
it might seem rational to 49
it might seem simpler to 91
it might seem unusual to 111
it might seem useless to 149
it might suit members to 59
it might swim upright as 394
it might take decades to 76
it might take forever to 57
it might turn against the 52
it might vary according to 67
it might very fittingly be 62
it might well deserve to 50
it might well destroy the 42
it might well explain the 58
it might well include the 48
it might well increase the 62
it might well provide an 47
it might well provide the 83
it might well succeed in 54
it might well suggest to 64
it might work against the 51
it moves among thoughts or 69
it moves back towards the 58
it moves from beginning to 66
it moves more rapidly in 54
it needs great courage to 43
it needs more courage to 88
it needs much courage to 45
it needs some courage to 157
it needs some ingenuity to 50
it never even crossed my 312
it never even entered my 206
it never even entered the 58
it never gave occasion to 75
it never once crossed my 98
it never once entered my 290
it never once entered the 72
it never once invaded the 43
it never once occurring to 42
it never thaws blocked up 40
it obeying your husband to 127
it often runs counter to 107
it please more because it 42
it please your majesty to 2469
it please your worship to 139
it ranges from fifteen to 46
it rather went against me 74
it really just depends on 57
it really only applies to 68
it right away because he 75
it right away because it 97
it right away because of 54
it right away because the 101
it rises very rapidly to 42
it saves much trouble to 46
it seems best adapted to 92
it seems less adapted to 54
it seems less confusing to 177
it seems less natural to 47
it seems like everything in 49
it seems like everything is 328
it seems like listening to 174
it seems like madness to 40
it seems more adapted to 44
it seems more correct to 1104
it seems more feasible to 241
it seems more helpful to 324
it seems more logical to 2323
it seems more meaningful to 187
it seems more natural in 72
it seems more natural to 3663
it seems more precise to 97
it seems more promising to 348
it seems more prudent to 633
it seems more rational to 672
it seems more related to 51
it seems more rewarding to 66
it seems more similar to 41
it seems most capable of 90
it seems most correct to 96
it seems most feasible to 83
it seems most helpful to 82
it seems most logical to 549
it seems most natural to 2057
it seems most promising to 66
it seems most prudent to 274
it seems most rational to 135
it seems much inferior to 44
it seems much simpler to 185
it seems only justice to 49
it seems only logical to 1036
it seems only natural to 1584
it seems only prudent to 269
it seems only rational to 106
it seems very awkward to 57
it seems very evident to 63
it seems very foolish to 44
it seems very logical to 69
it seems very natural to 535
it seems very promising to 42
it seems very rational to 59
it seems very similar to 135
it seems well adapted to 205
it seems worth examining the 46
it seems worth exploring the 42
it seems worth mentioning the 41
it shall also consume the 188
it shall also content me 46
it shall also forfeit to 90
it shall also include the 182
it shall also provide in 43
it shall also provide the 119
it shall also specify the 74
it shall deem needful in 54
it shall fall lightly as 41
it shall give details of 117
it shall have arrived at 148
it shall have assumed the 62
it shall have express or 142
it shall have secured the 60
it shall nothing trouble me 44
it shall take account of 62
it shall take control of 40
it shall take measures to 74
it shall well suffice me 49
it shows great promise as 45
it shows great promise in 54
it shows great variation in 57
it shows very plainly the 59
it shows very strongly the 40
it shows what happens to 152
it shows wide variation in 40
it since such objects do 52
it sinks down towards the 47
it sixty years pointed the 51
it slows down because of 59
it split into classes at 52
it spread from country to 95
it spread from village to 44
it steals away towards the 82
it still bears witness to 147
it still more because it 82
it still more closely in 81
it still more closely to 120
it still more deserving of 57
it still more evident to 74
it still more helpful in 42
it still more onerous to 139
it still more strongly in 84
it still only amounts to 47
it still took courage to 44
it still went against the 54
it stood away towards the 53
it stood firm against the 79
it stood just outside the 47
it stood over against the 102
it suits their purpose or 47
it suits their purpose to 480
it suits your purpose to 106
it swept down towards the 100
it taken into account in 111
it taken into account the 54
it takes five minutes or 87
it takes five minutes to 400
it takes five seconds to 50
it takes four minutes to 71
it takes four numbers to 41
it takes from fifteen to 56
it takes full account of 430
it takes great courage to 507
it takes great delight in 41
it takes huge amounts of 48
it takes into account an 92
it takes into account in 153
it takes into account the 16062
it takes just minutes to 43
it takes just seconds to 52
it takes less alcohol to 60
it takes less courage to 129
it takes many decades to 55
it takes many millions of 62
it takes many minutes to 58
it takes more ability to 68
it takes more account of 80
it takes more alcohol to 54
it takes more capital to 43
it takes more courage to 883
it takes more current to 47
it takes more dollars to 378
it takes more insulin to 44
it takes more muscles to 96
it takes more trouble to 55
it takes much courage to 91
it takes nine tailors to 416
it takes only minutes to 260
it takes only moments to 42
it takes only seconds to 300
it takes over control of 83
it takes some account of 126
it takes some courage to 409
it takes some ingenuity to 125
it takes some minutes to 54
it takes some trouble to 167
it takes three minutes to 179
it takes three seconds to 61
it tells will outlast it 49
it tends more strongly to 55
it tends very strongly to 60
it tests your ability to 104
it throws into question the 258
it turns back towards the 47
it twice from beginning to 69
it under other sections of 64
it under some pretext or 50
it under some rubbish in 50
it under their pillows at 42
it until last because it 44
it wants three minutes of 49
it where there happens to 174
it which gave offense to 40
it which have appeared in 177
it which lies between the 302
it which lies outside the 47
it which lies towards the 52
it which were familiar to 56
it which will increase it 70
it within five minutes of 81
it within their ability to 54
it within their control to 78
it works only because it 43
it works only because the 52
it works well because it 69
it works when applied to 42
it would also address the 85
it would also attempt to 129
it would also benefit the 223
it would also confirm the 50
it would also contain the 120
it would also control the 60
it would also decrease the 141
it would also deprive the 182
it would also destroy the 304
it would also endanger the 65
it would also enhance the 241
it would also exclude the 61
it would also explain the 527
it would also function as 64
it would also improve the 358
it would also include an 51
it would also include the 540
it would also increase the 1437
it would also involve an 47
it would also involve the 310
it would also justify the 45
it would also obscure the 49
it would also prepare the 47
it would also prevent the 533
it would also produce an 57
it would also produce the 81
it would also promote the 128
it would also protect the 139
it would also provide an 389
it would also provide the 601
it would also qualify as 89
it would also receive the 47
it would also reflect the 60
it would also relieve the 120
it would also replace the 44
it would also require an 124
it would also require the 336
it would also require us 43
it would also respond to 63
it would also restore the 42
it would also reverse the 47
it would also satisfy the 86
it would also shorten the 45
it would also succeed in 116
it would also suffice to 43
it would also suggest the 67
it would also support the 185
it would best promote the 143
it would come because the 77
it would come between me 72
it would come between us 64
it would come closest to 53
it would come decades of 99
it would come natural to 68
it would cost billions of 127
it would cost millions of 172
it would cost millions to 122
it would cost upwards of 87
it would fail because it 54
it would fail because of 122
it would fail because the 71
it would fall between the 70
it would fall equally on 43
it would fall outside of 40
it would fall outside the 318
it would fall towards the 116
it would feel obliged to 88
it would fill volumes to 44
it would find himself as 408
it would gain control of 80
it would give comfort to 45
it would give control of 65
it would give exactly the 74
it would give impetus to 94
it would give occasion to 179
it would give offense to 139
it would give pleasure to 471
it would give priority to 236
it would give scandal to 41
it would give society or 45
it would give support to 95
it would give umbrage to 68
it would have according to 66
it would have accrued to 80
it would have adhered to 41
it would have adopted the 136
it would have affixed to 77
it would have against it 45
it would have against the 85
it would have alarmed the 109
it would have alerted the 89
it would have allowed me 121
it would have allowed of 52
it would have allowed the 777
it would have allowed us 89
it would have altered my 47
it would have altered the 729
it would have amended the 56
it would have annoyed me 103
it would have annoyed the 61
it would have appealed to 616
it would have appeared an 109
it would have appeared as 2648
it would have appeared at 367
it would have appeared by 79
it would have appeared if 264
it would have appeared in 4181
it would have appeared no 54
it would have appeared on 277
it would have appeared so 659
it would have appeared the 186
it would have appeared to 3937
it would have applied if 93
it would have applied in 137
it would have applied the 109
it would have applied to 543
it would have aroused in 151
it would have aroused no 143
it would have aroused the 252
it would have arrived at 461
it would have arrived by 75
it would have arrived if 578
it would have arrived in 453
it would have arrived on 49
it would have assumed if 130
it would have assumed in 51
it would have assumed the 245
it would have assured the 120
it would have availed me 216
it would have availed the 71
it would have availed us 76
it would have averted the 171
it would have avoided the 608
it would have baffled the 88
it would have behaved in 69
it would have belonged to 425
it would have blocked the 254
it would have blushed at 41
it would have bothered me 284
it would have breached the 41
it would have brought an 133
it would have brought at 126
it would have brought if 90
it would have brought in 1067
it would have brought it 59
it would have brought me 278
it would have brought no 182
it would have brought on 813
it would have brought the 1414
it would have brought to 482
it would have brought up 56
it would have brought us 279
it would have carried in 72
it would have carried it 138
it would have carried me 115
it would have carried no 113
it would have carried on 131
it would have carried the 607
it would have carried us 133
it would have charged the 45
it would have checked the 217
it would have cheered the 143
it would have claimed the 180
it would have control of 84
it would have counted as 217
it would have covered an 48
it would have covered the 476
it would have cracked the 43
it would have crashed to 40
it would have crossed the 170
it would have crushed it 309
it would have crushed me 109
it would have crushed my 68
it would have crushed the 197
it would have damaged the 254
it would have decided me 95
it would have decided the 336
it would have decided to 47
it would have defeated the 496
it would have defined the 45
it would have delayed the 333
it would have delayed us 71
it would have desired or 41
it would have diluted the 70
it would have divided the 212
it would have doubled the 155
it would have dragged on 174
it would have dragged the 41
it would have drained the 68
it would have dropped the 58
it would have dropped to 119
it would have dropped ye 86
it would have drowned the 95
it would have dwarfed the 48
it would have emerged as 198
it would have emerged in 65
it would have enabled an 49
it would have enabled me 388
it would have enabled the 923
it would have enabled us 428
it would have enjoyed an 58
it would have enjoyed if 94
it would have enjoyed the 120
it would have ensured the 150
it would have entered my 68
it would have entered no 47
it would have entered the 321
it would have escaped my 57
it would have escaped the 362
it would have everything to 53
it would have evolved in 73
it would have exactly the 373
it would have excited in 202
it would have excited no 323
it would have excited so 49
it would have excited the 237
it would have existed at 92
it would have existed if 72
it would have existed in 282
it would have expired by 155
it would have expired if 254
it would have expired in 133
it would have exposed me 103
it would have exposed the 512
it would have exposed to 49
it would have exposed us 107
