if a alters his course 57
in a strange and exotic 103
in a strange and fearful 55
in a strange and lonely 176
in a strange and lovely 50
in a strange and remote 104
in a strange and savage 183
in a strange and secret 53
in a strange and special 47
in a strange and subtle 85
in a strange and sudden 112
in a strange and touching 42
in a strange and tragic 51
in a strange and unique 43
in a strange and violent 58
in a strange but becoming 115
in a strange old building 48
in a strange old livery 70
in a strange way almost 42
in a strange way seemed 48
in a street off oxford 40
in a street that opened 75
in a street then called 40
in a street too narrow 49
in a strict and formal 63
in a strict and narrow 450
in a strict and proper 1006
in a strict and sacred 172
in a strict and special 45
in a strict but silent 115
in a strike for better 187
in a strike for higher 235
in a strike that lasted 113
in a stupor for twenty 42
in a subtle and almost 50
in a subtle way through 81
in a subtle way without 62
in a sudden and abrupt 79
in a sudden and alarming 57
in a sudden and almost 77
in a sudden and broken 297
in a sudden and marked 40
in a sudden and severe 64
in a sudden and shocking 52
in a sudden and strange 43
in a sudden and striking 128
in a sudden and tragic 57
in a sudden and violent 598
in a supply and demand 703
in a sweater and slacks 274
in a sweeping arc across 51
in a system are called 41
in a system are likely 49
in a system can result 44
in a system not unlike 76
in a system that allows 795
in a system that already 345
in a system that appears 101
in a system that became 50
in a system that claims 117
in a system that creates 59
in a system that denied 74
in a system that denies 135
in a system that favors 83
in a system that forces 181
in a system that grants 42
in a system that lacked 57
in a system that offers 201
in a system that placed 81
in a system that places 151
in a system that relied 90
in a system that relies 309
in a system that seemed 96
in a system that serves 75
in a system that should 109
in a system that teaches 40
in a system that treated 48
in a system that valued 108
in a system that values 271
in a system that worked 60
in a system with finite 71
in a system with higher 42
in a system with little 76
in a temper and spirit 62
in a tender and touching 89
in a tendon that passes 72
in a thicket and paused 85
in a thicket and waited 41
in a through and through 44
in a timely and proper 373
in a timely and secure 63
in a timely and usable 64
in a timely and useful 286
in a timely way before 99
in a timely way without 48
in a trance for twenty 72
in a trench and covering 67
in a trench cut through 54
in a tunnel cut through 42
in a unique and exciting 83
in a unique and highly 526
in a unique and singular 61
in a unique and special 479
in a unique and striking 48
in a unique and useful 48
in a unique way through 197
in a useful and timely 51
in a useful and usable 49
in a useful way without 52
in a vacant lot across 324
in a vacant lot behind 173
in a vacant lot beside 77
in a vacuum all bodies 404
in a vacuum and neither 65
in a vacuum and should 77
in a vacuum and without 151
in a vacuum but always 205
in a vacuum but instead 100
in a vacuum but should 60
in a vacuum but through 66
in a vacuum with little 105
in a valiant but futile 50
in a valley cut through 87
in a valley that seemed 43
in a verbal and visual 49
in a vessel and poured 48
in a vessel for london 41
in a vessel for quebec 84
in a vessel not belonging 43
in a vessel that sailed 47
in a vessel with dilute 45
in a violent and bloody 147
in a violent and brutal 60
in a violent and sudden 60
in a violent and tragic 50
in a violent and unjust 42
in a volume not greater 55
in a volume that seemed 206
in a voyage that lasted 50
in a voyage with alonzo 78
in a vulgar and clumsy 54
in a warmer and wetter 41
in a wholly new aspect 41
in a wholly new manner 207
in a wholly new spirit 76
in a widely read series 60
in a window and thought 43
in a window that appears 48
in a window that looked 87
in a wooded area behind 176
in a wooded area beside 48
in a wooded area called 49
in a wooden box behind 61
in a wooden box called 48
in a wooden box filled 159
in a wooden box measuring 60
in a wooden box placed 101
in a wooden box without 66
in a wooden shoe sailed 93
in a wooden tub filled 67
in a writer who claims 60
in a yellow car driven 57
in a zigzag path through 94
is a barber who shaves 124
is a barren and lonely 69
is a battle being fought 139
is a belief that anyone 41
is a belief that arises 62
is a belief that belongs 52
is a belief that christ 68
is a belief that humans 60
is a belief that matter 47
is a belief that nature 50
is a belief that serves 57
is a belief that should 62
is a belief that someone 57
is a belief that something 172
is a better and better 190
is a better and cheaper 157
is a better and cleaner 40
is a better and clearer 47
is a better and faster 114
is a better and higher 109
is a better and nobler 75
is a better and richer 65
is a better way always 52
is a bigger and better 535
is a bigger and bigger 52
is a bigger and heavier 56
is a bitter and ironic 66
is a bitter and severe 40
is a bitter and tragic 57
is a blessing that should 40
is a branch and parcel 80
is a bridge that allows 42
is a bridge that unites 49
is a bright and breezy 117
is a bright and charming 63
is a bright and cheery 166
is a bright and lively 142
is a bright and lovely 58
is a bright and pretty 134
is a bright new talent 46
is a bright one indeed 40
is a bright red powder 137
is a brother and sister 252
is a brutal and violent 41
is a building that houses 91
is a building with porous 44
is a burden that should 124
is a burden that weighs 59
is a button that allows 61
is a button that appears 42
is a cancer that arises 66
is a carved and gilded 131
is a center for cotton 97
is a center for reflex 103
is a center for training 45
is a center for winter 69
is a chance for another 97
is a chance for further 54
is a chance for greater 62
is a chance for someone 65
is a chance for something 71
is a chance that another 110
is a chance that further 98
is a chance that should 40
is a chance that someone 243
is a chance that something 258
is a chapel and twelve 40
is a charge for special 65
is a charming and highly 95
is a charming and simple 40
is a charming and touching 92
is a charming new england 48
is a charming old building 64
is a cheaper and better 154
is a choice each person 46
is a choice that should 186
is a choice with regard 44
is a church and school 133
is a church that stands 43
is a circle that passes 71
is a circle with center 703
is a circle with radius 1388
is a clause that allows 67
is a clause that begins 44
is a clause that states 138
is a clearer and better 94
is a clever and charming 42
is a clever and ingenious 68
is a clever and subtle 84
is a clever and useful 81
is a closed and convex 201
is a closed and finite 50
is a closed path through 60
is a closer and closer 136
is a clumsy and faulty 116
is a coarse and brutal 66
is a coarse and stupid 59
is a coarse and vulgar 102
is a common and almost 219
is a common and annoying 160
is a common and benign 91
is a common and costly 128
is a common and fairly 83
is a common and highly 666
is a common and indeed 53
is a common and normal 434
is a common and obvious 136
is a common and potent 52
is a common and proper 56
is a common and public 57
is a common and serious 1488
is a common and severe 139
is a common and shared 63
is a common and simple 204
is a common and striking 71
is a common and useful 877
is a common and vulgar 43
is a common and widely 915
is a common but poorly 114
is a common but rarely 46
is a common but serious 114
is a common end result 173
is a common eye disease 57
is a common idea amongst 52
is a common law remedy 199
is a common law system 148
is a common new england 47
is a common one amongst 61
is a cosmic ray record 140
is a costly and highly 59
is a costly and tedious 48
is a course that should 70
is a created and finite 63
is a critic and writer 52
is a crucial and highly 49
is a curious and almost 124
is a curious and baffling 54
is a curious and charming 42
is a curious and highly 292
is a curious and ingenious 57
is a curious and ironic 71
is a curious and little 145
is a curious and puzzling 77
is a curious and revealing 270
is a curious and singular 102
is a curious and striking 254
is a curious and subtle 42
is a curious and touching 184
is a curious and unique 175
is a curious and useful 85
is a curious but common 76
is a curious but little 43
is a curious old building 115
is a curious old church 74
is a curious one indeed 91
is a custom that should 64
is a debate for another 110
is a debate that should 67
is a decent and honest 56
is a deeper and better 40
is a deeper and darker 86
is a deeper and deeper 102
is a deeper and fuller 84
is a deeper and higher 80
is a deeper and richer 81
is a defect that occurs 79
is a defect that should 47
is a demand and supply 346
is a demand for another 83
is a demand for better 283
is a demand for credit 44
is a demand for energy 87
is a demand for female 58
is a demand for further 225
is a demand for greater 677
is a demand for higher 187
is a demand for larger 59
is a demand for public 51
is a demand for reform 58
is a demand for slaves 91
is a demand for something 398
is a demand for special 96
is a demand for velvet 119
is a design that allows 56
is a desire for another 42
is a desire for better 86
is a desire for greater 163
is a desire for mutual 49
is a desire for revenge 215
is a desire for sexual 53
is a desire for something 613
is a desire not merely 43
is a detail that should 65
is a device for allowing 125
is a device for altering 48
is a device for applying 137
is a device for assuring 62
is a device for avoiding 172
is a device for building 114
is a device for carrying 148
is a device for catching 54
is a device for checking 52
is a device for counting 51
is a device for defining 55
is a device for dividing 76
is a device for doubling 63
is a device for enabling 133
is a device for enjoying 40
is a device for ensuring 149
is a device for exposing 74
is a device for focusing 71
is a device for handling 73
is a device for limiting 95
is a device for locating 55
is a device for managing 68
is a device for measuring 2355
is a device for reducing 250
is a device for relating 41
is a device for releasing 51
is a device for removing 272
is a device for revealing 45
is a device for securing 332
is a device for shifting 78
is a device for spreading 60
is a device for studying 76
is a device that allows 2117
is a device that alters 42
is a device that causes 83
is a device that changes 1160
is a device that counts 85
is a device that creates 169
is a device that forces 49
is a device that limits 101
is a device that offers 123
is a device that passes 80
is a device that routes 73
is a device that senses 173
is a device that serves 163
is a device that should 101
is a device that simply 42
is a device that splits 44
is a device that stores 884
is a direct and active 41
is a direct and almost 46
is a direct and causal 98
is a direct and formal 49
is a direct and highly 50
is a direct and honest 56
is a direct and obvious 327
is a direct and public 44
is a direct and serious 78
is a direct and simple 537
is a direct and special 58
is a direct tax levied 83
is a disease and should 147
is a disease that appears 129
is a disease that arises 51
is a disease that begins 134
is a disease that causes 954
is a disease that exists 42
is a disease that mainly 72
is a disease that occurs 933
is a disease that seizes 52
is a disease that should 174
is a disease that spreads 136
is a disease that starts 52
is a disease that weakens 43
is a disease with protean 52
is a dismal one indeed 45
is a dividing and measuring 70
is a divine and sacred 75
is a doctor and another 44
is a dollar for dollar 86
is a domain that reaches 59
is a double and treble 42
is a drumming and parading 42
is a factor are voided 63
is a factor that allows 91
is a factor that appears 76
is a factor that causes 292
is a factor that changes 69
is a factor that counts 85
is a factor that courts 105
is a factor that creates 44
is a factor that enters 83
is a factor that favors 129
is a factor that greatly 83
is a factor that limits 414
is a factor that shapes 63
is a factor that should 1597
is a factor that varies 197
is a factor that weighs 113
is a factor you should 66
is a fairly easy matter 682
is a fairly new branch 50
is a fallen and ruined 47
is a fallen and sinful 58
is a farmer and cattle 54
is a farmer who raises 52
is a fashion for modern 58
is a faster and cheaper 53
is a feature not merely 48
is a feature not shared 45
is a feature that allows 1118
is a feature that appears 132
is a feature that belongs 58
is a feature that occurs 142
is a feature that recurs 55
is a feature that should 286
is a feature you should 67
is a fellow and former 127
is a fellow and member 43
is a fiction that serves 61
is a fierce and savage 58
is a figure doing something 46
is a figure for christ 80
is a figure not unlike 56
is a figure that appears 93
is a figure that should 65
is a figure that stands 100
is a figure who appears 117
is a figure who belongs 46
is a figure who stands 74
is a filter that allows 60
is a filter that passes 47
is a finite set called 103
is a flower that blooms 514
is a formal and public 73
is a formal and solemn 121
is a format that allows 73
is a former gang member 73
is a founding and active 47
is a friend and brother 75
is a friend and fellow 67
is a friend and former 102
is a friend and helper 63
is a friend and mentor 44
is a friend that sticks 134
is a friend who sticks 1240
is a fuller and better 43
is a fuller and deeper 84
is a fuller and richer 110
is a further and deeper 225
is a further and greater 51
is a further and higher 93
is a further and larger 46
is a genius and itself 66
is a gentle and charming 45
is a gentle and kindly 40
is a gloomy and solemn 42
is a goblin that haunts 44
is a greater and better 260
is a greater and deeper 178
is a greater and greater 1139
is a greater and higher 198
is a greater and nobler 88
is a greater than chance 76
is a greater than normal 391
is a greater than william 55
is a groove cut across 52
is a ground for avoiding 95
is a ground for doubting 42
is a ground for refusing 223
is a ground for relief 269
is a ground for vacating 58
is a hammer and sickle 201
is a hazard that should 43
is a hidden and secret 49
is a higher and better 1136
is a higher and deeper 101
is a higher and greater 81
is a higher and higher 69
is a higher and holier 90
is a higher and nobler 422
is a higher than normal 546
is a homely old stanza 54
is a horrid and almost 44
is a humble man enough 52
is a hungering and thirsting 126
is a hustle and bustle 61
is a joyful day indeed 46
is a kindly and gentle 48
is a ladder for rivals 49
is a larger and better 456
is a larger and darker 87
is a larger and deeper 158
is a larger and heavier 322
is a larger and higher 44
is a larger and larger 180
is a larger and richer 60
is a larger and thicker 41
is a larger than normal 155
is a lawful and proper 138
is a lawyer and former 115
is a lawyer and member 66
is a lawyer and writer 70
is a learned and ingenious 84
is a legend that before 41
is a lesson for modern 58
is a lesson not likely 52
is a lesson that should 380
is a lesson you should 70
is a letter that should 42
is a letter that stands 88
is a liquor not proper 81
is a little bit afraid 143
is a little bit behind 61
is a little bit better 1306
is a little bit beyond 85
is a little bit bigger 278
is a little bit closer 85
is a little bit farther 71
is a little bit faster 227
is a little bit further 134
is a little bit greater 82
is a little bit harder 586
is a little bit heavier 114
is a little bit higher 1398
is a little bit jealous 71
is a little bit larger 363
is a little bit slower 232
is a little bit special 111
is a little bit strange 152
is a little bit taller 46
is a little bit tricky 317
is a little bit unfair 54
is a little far afield 173
is a little gig without 51
is a little man inside 182
is a little off center 242
is a little old church 47
is a little poem called 64
is a little too abrupt 44
is a little too absurd 67
is a little too anxious 134
is a little too ardent 42
is a little too bright 130
is a little too casual 68
is a little too clever 91
is a little too coarse 170
is a little too common 119
is a little too facile 187
is a little too formal 106
is a little too heavily 47
is a little too highly 48
is a little too lively 51
is a little too marked 40
is a little too modest 58
is a little too narrow 214
is a little too nimble 72
is a little too obvious 403
is a little too public 57
is a little too remote 70
is a little too serious 118
is a little too severe 368
is a little too simple 584
is a little too solemn 42
is a little too strict 101
is a little too subtle 103
is a little too sweeping 663
is a little too violent 130
is a little way behind 59
is a little way beyond 133
is a little way further 44
is a lively and active 136
is a lively and exciting 56
is a lively and highly 91
is a lovely and charming 53
is a lovely and edifying 61
is a lovely old building 60
is a lovely old church 69
is a luxury and should 66
is a luxury far beyond 47
is a luxury not always 65
is a luxury that should 59
is a malady that belongs 57
is a marked and striking 50
is a marked and sudden 57
is a marker for severe 72
is a market for cattle 51
is a market for stocks 121
is a marvel how louisa 44
is a matter far beyond 58
is a matter for almost 51
is a matter for another 735
is a matter for choice 97
is a matter for common 179
is a matter for courts 76
is a matter for curious 95
is a matter for debate 6667
is a matter for deeper 63
is a matter for devout 92
is a matter for direct 129
is a matter for earnest 110
is a matter for english 89
is a matter for ethical 78
is a matter for expert 414
is a matter for further 8567
is a matter for future 4517
is a matter for greater 77
is a matter for guessing 59
is a matter for higher 42
is a matter for indians 47
is a matter for little 130
is a matter for marvel 54
is a matter for mature 64
is a matter for member 48
is a matter for mutual 172
is a matter for myself 88
is a matter for opinion 107
is a matter for police 81
is a matter for policy 282
is a matter for praise 75
is a matter for prayer 73
is a matter for public 506
is a matter for purely 52
is a matter for regret 6684
is a matter for remark 86
is a matter for school 43
is a matter for serious 2446
is a matter for someone 44
is a matter for sorrow 201
is a matter for special 449
is a matter for theology 54
is a matter for thought 456
is a matter for unending 48
is a matter for urgent 154
is a matter for wonder 1415
is a matter not always 128
is a matter not before 57
is a matter not merely 885
is a matter not simply 471
is a matter not without 65
is a matter that admits 262
is a matter that always 40
is a matter that appears 46
is a matter that arises 94
is a matter that awaits 67
is a matter that belongs 393
is a matter that causes 51
is a matter that deeply 41
is a matter that hardly 41
is a matter that indians 41
is a matter that merits 200
is a matter that raises 43
is a matter that should 3543
is a matter that surely 175
is a matter that varies 164
is a matter too obvious 48
is a matter too serious 77
is a matter with regard 185
is a matter you should 126
is a mature and stable 70
is a measure that allows 77
is a measure that should 168
is a medium that allows 166
is a medium that offers 67
is a melody and unison 88
is a member and active 67
is a member and fellow 46
is a member and former 1379
is a member and prince 105
is a menace and should 84
is a mental and neural 418
is a mighty easy matter 42
is a minute and almost 128
is a mirror that reveals 47
is a modern and highly 62
is a modern day version 57
is a modest and retiring 42
is a modest and simple 47
is a module that allows 56
is a moment that should 43
is a mortar and pestle 139
is a motive for murder 67
is a motive that should 64
is a motive too remote 142
is a museum that houses 95
is a muster and training 51
is a narrow and almost 56
is a narrow one indeed 58
is a narrow path through 58
is a native new yorker 1308
is a needed and useful 63
is a newton per square 101
is a normal and common 214
is a normal and proper 83
is a normal and useful 118
is a number that appears 90
is a number that equals 43
is a number that refers 94
is a number that should 50
is a number that stands 63
is a number that varies 130
is a packed and jammed 60
is a paltry and debasing 61
is a pardon for crimes 71
is a peasant who drives 59
is a person and should 51
is a person using another 46
is a person who agrees 271
is a person who allows 52
is a person who already 48
is a person who always 447
is a person who appears 226
is a person who avoids 118
is a person who begins 48
is a person who belongs 276
is a person who builds 74
is a person who causes 57
is a person who changes 136
is a person who claims 275
is a person who counts 54
is a person who creates 265
is a person who denies 81
is a person who drinks 157
is a person who drives 90
is a person who engages 394
is a person who enjoys 505
is a person who enters 611
is a person who exerts 75
is a person who exists 81
is a person who favors 60
is a person who fights 87
is a person who guides 93
is a person who houses 197
is a person who merely 54
is a person who neither 109
is a person who offers 117
is a person who passes 57
is a person who places 105
is a person who raises 58
is a person who relies 40
is a person who seldom 74
is a person who served 42
is a person who serves 233
is a person who shares 284
is a person who should 306
is a person who simply 62
is a person who solves 45
is a person who spends 201
is a person who stands 365
is a person who starts 141
is a person who teaches 175
is a person who through 72
is a person who values 96
is a person who visits 66
is a person who wishes 241
is a person who writes 669
is a person with feelings 148
is a person with little 94
is a person with mental 64
is a person with rights 263
is a person with special 142
is a pestle and mortar 124
is a phrase that appears 206
is a phrase that begins 61
is a phrase that covers 77
is a phrase that evokes 48
is a phrase that occurs 281
is a phrase that recurs 194
is a phrase that refers 239
is a phrase that should 194
is a phrase that sounds 59
is a pillar and ground 41
is a pledge and earnest 320
is a pledge how deeply 45
is a poison and should 160
is a poison that should 52
is a policy that allows 78
is a policy that covers 84
is a policy that should 175
is a portly old fellow 99
is a potent and highly 148
is a potent and useful 53
is a praise far beyond 53
is a prayer and sermon 106
is a prayer for divine 62
is a pressing and urgent 42
is a pretty and charming 80
is a pretty and ingenious 131
is a pretty and lively 54
is a pretty big number 69
is a pretty long letter 86
is a pretty sad affair 44
is a prince who begins 64
is a prompt and almost 40
is a proper and indeed 54
is a proper and useful 181
is a public and common 77
is a public and formal 53
is a public and solemn 115
is a public key system 41
is a purely real number 41
is a quaint and charming 77
is a quaint and curious 144
is a quaint and pretty 131
is a quaint and touching 52
is a quaint old building 150
is a quaint old church 63
is a random real number 52
is a reaction that occurs 192
is a reality and belongs 49
is a reality and should 54
is a reality that exists 368
is a reality that should 116
is a recent and highly 168
is a recent and useful 48
is a recent law school 82
is a recipe for further 171
is a recipe for future 85
is a recipe for global 43
is a recipe for misery 62
is a recipe for serious 46
is a recipe for stress 134
is a record not merely 44
is a record that should 95
is a record that stores 45
is a record with fields 70
is a record with variant 61
is a reflex that occurs 44
is a refuge and strength 135
is a regime that agreed 222
is a remedy for various 45
is a remedy that should 127
is a remote and lonely 47
is a rental real estate 78
is a result not merely 119
is a result not simply 54
is a result that should 111
is a reward for virtue 93
is a richer and better 85
is a richer and deeper 98
is a richer and fuller 141
is a ripple and thought 59
is a robust and stable 40
is a rosary sung before 59
is a sacred and divine 86
is a sacred and solemn 83
is a scarce and costly 92
is a scarce and highly 48
is a scarce and valued 45
is a scheme that allows 100
is a schism and faction 41
is a school bus driver 77
is a school for greece 41
is a school for little 76
is a school for training 373
is a school that offers 50
is a school that teaches 97
is a school that trains 46
is a second and deeper 181
is a second and greater 48
is a second and higher 227
is a second and larger 147
is a secret and hidden 89
is a secret and sacred 45
is a secret that belongs 64
is a secret that vulgar 59
is a section cut through 64
is a section that allows 50
is a secure and stable 66
is a series for anyone 115
is a series that offers 50
is a serious and alarming 51
is a serious and almost 42
is a serious and common 329
is a serious and costly 178
is a serious and direct 73
is a serious and earnest 78
is a serious and highly 99
is a serious and honest 62
is a serious and sacred 116
is a serious and solemn 283
is a serious and tragic 68
is a serious and urgent 197
is a serious and useful 40
is a serious but common 52
is a serious eye disease 76
is a serious lung disease 56
is a serious one indeed 185
is a severe and highly 55
is a shared and common 44
is a shipping and handling 161
is a shrewd and clever 57
is a shrewd and highly 41
is a shrewd and honest 62
is a shrewd and lively 73
is a shrewd old fellow 49
is a shrine that neither 71
is a signal for another 71
is a signal for further 55
is a signal that causes 54
is a signal that someone 81
is a signal that something 1314
is a simple and almost 133
is a simple and amiable 106
is a simple and appealing 108
is a simple and charming 80
is a simple and common 851
is a simple and direct 3637
is a simple and fairly 245
is a simple and highly 304
is a simple and honest 160
is a simple and humble 43
is a simple and ingenious 178
is a simple and modest 74
is a simple and obvious 1096
is a simple and readily 71
is a simple and robust 230
is a simple and rugged 61
is a simple and sacred 119
is a simple and speedy 77
is a simple and stable 61
is a simple and striking 74
is a simple and tender 114
is a simple and touching 146
is a simple and unique 85
is a simple and useful 1397
is a simple and widely 289
is a simple but crucial 130
is a simple but highly 320
is a simple but ingenious 110
is a simple but robust 48
is a simple but striking 68
is a simple but tedious 63
is a simple but useful 549
is a simple one indeed 53
is a simple one without 68
is a simple way around 115
is a simple yet highly 110
is a simple yet useful 60
is a singular and almost 81
is a singular and curious 77
is a singular and highly 51
is a singular and striking 182
is a singular and unique 90
is a slight and almost 51
is a slight bias toward 64
is a sobering and humbling 42
is a sobering one indeed 41
is a solemn and formal 49
is a solemn and imposing 51
is a solemn and public 64
is a solemn and sacred 230
is a solemn and serious 183
is a solemn and strange 111
is a something not unlike 58
is a speaker and thinker 41
is a speaker and writer 125
is a special and highly 151
is a special and sacred 53
is a special and unique 428
is a special one called 114
is a special tax credit 47
is a special tax levied 66
is a speedy and seducing 54
is a sphere with center 79
is a sphere with radius 516
is a spirit now abroad 51
is a spirit that dances 65
is a spirit who stands 117
is a stable and always 67
is a stable and enduring 364
is a stable and robust 43
is a stable and secure 118
is a strait and narrow 144
is a strange and almost 218
is a strange and baffling 51
is a strange and bitter 224
is a strange and charming 41
is a strange and curious 219
is a strange and dubious 55
is a strange and exciting 74
is a strange and exotic 57
is a strange and fearful 115
is a strange and haunting 216
is a strange and ironic 42
is a strange and little 40
is a strange and lonely 52
is a strange and lovely 62
is a strange and puzzling 113
is a strange and secret 42
is a strange and solemn 107
is a strange and striking 157
is a strange and subtle 103
is a strange and sudden 67
is a strange and touching 177
is a strange and tragic 107
is a strange and unique 142
is a strange god anyhow 47
is a strange old figure 45
is a strange one indeed 228
is a strange way indeed 109
is a strength that should 46
is a striking and almost 76
is a striking and curious 61
is a striking and highly 112
is a striking and obvious 46
is a striking and unique 75
is a striving for something 56
is a stupid old fellow 197
is a subtle and clever 42
is a subtle and highly 52
is a subtle but crucial 268
is a subtle but highly 64
is a sudden and abrupt 83
is a sudden and almost 62
is a sudden and entire 43
is a sudden and marked 348
is a sudden and obvious 45
is a sudden and severe 132
is a sudden and violent 496
is a sullen and truant 135
is a summer and autumn 51
is a summer and winter 209
is a supply and demand 603
is a surety for another 80
is a switch that allows 50
is a symbol for christ 119
is a symbol for sexual 43
is a symbol for something 387
is a symbol not merely 53
is a symbol that appears 76
is a symbol that causes 46
is a symbol that refers 42
is a symbol that stands 474
is a system for building 115
is a system for checking 56
is a system for defining 67
is a system for ensuring 74
is a system for gathering 63
is a system for handling 77
is a system for locating 56
is a system for managing 266
is a system for measuring 187
is a system for planning 95
is a system that allows 1599
is a system that appears 76
is a system that changes 61
is a system that creates 139
is a system that exists 90
is a system that offers 153
is a system that places 77
is a system that relies 164
is a system that serves 132
is a system that should 155
is a system that splits 51
is a system that stores 141
is a system that teaches 80
is a system that tracks 103
is a tactic that should 49
is a talent that should 56
is a target for attack 79
is a teacher and writer 285
is a teacher who copies 42
is a teacher who teaches 66
is a tedious and costly 161
is a tedious and exacting 143
is a tender and ardent 68
is a tender and touching 55
is a tension that arises 41
is a tension that exists 102
is a tested and proven 151
is a thinker and writer 62
is a thought that occurs 85
is a thought that should 167
is a through and through 129
is a timely and useful 182
is a toggle that causes 118
is a tragic and ironic 62
is a tragic and lonely 44
is a training for future 46
is a trifle too severe 40
is a truism that almost 75
is a truism that modern 61
is a truism that without 92
is a tunnel cut through 49
is a unique and charming 69
is a unique and curious 63
is a unique and exciting 191
is a unique and highly 399
is a unique and simple 59
is a unique and singular 70
is a unique and special 492
is a unique and stable 59
is a unique and striking 42
is a unique and timely 65
is a unique and useful 182
is a unique real number 345
is a united way agency 45
is a useful and charming 90
is a useful and common 126
is a useful and fairly 64
is a useful and highly 144
is a useful and indeed 104
is a useful and needed 60
is a useful and readily 40
is a useful and revealing 106
is a useful and simple 402
is a useful and timely 87
is a useful and widely 187
is a valley that nobody 45
is a vector that points 675
is a verbal and visual 50
is a vessel that seldom 53
is a violent and bloody 50
is a violent and jealous 48
is a violent and sudden 76
is a virtue but little 63
is a virtue that belongs 78
is a virtue that blends 56
is a virtue that neither 57
is a virtue that places 40
is a virtue that should 196
is a visual and verbal 62
is a volume that merits 66
is a volume that should 221
is a vulgar and formal 40
is a vulgar and trivial 101
is a walled and secret 51
is a warrior who fights 43
is a wicked and impious 43
is a window that allows 80
is a window that appears 97
is a winter and summer 82
is a wonder how finely 43
is a wonder how number 52
is a wonder that anyone 376
is a wonder that nobody 49
is a wonder that someone 46
is a wonder they should 41
is a writer and artist 268
is a writer and critic 329
is a writer and editor 2054
is a writer and former 167
is a writer and lawyer 45
is a writer and public 58
is a writer and speaker 228
is a writer and teacher 459
is a writer and thinker 40
is a writer and visual 69
is a writer who always 41
is a writer who appears 53
is a writer who should 78
is a writer who stands 43
is a writer who teaches 49
is a writer who writes 130
is p pounds per square 59
it a better and better 44
it a bigger and better 104
it a broken and rugged 152
it a desire for revenge 73
it a felony for anyone 453
it a fierce and savage 83
it a greater and greater 80
it a higher and better 67
it a little and looked 75
it a little bit before 53
it a little bit better 1126
it a little bit bigger 43
it a little bit closer 40
it a little bit earlier 107
it a little bit farther 45
it a little bit faster 54
it a little bit further 581
it a little bit harder 394
it a little bit higher 111
it a little riot lately 61
it a little too boldly 77
it a little too freely 56
it a little too loudly 60
it a little too modern 62
it a little too obvious 51
it a little too scanty 100
it a little way beyond 43
it a little way toward 41
it a marvel that anyone 75
it a matter for boasting 137
it a matter for regret 274
it a matter for wonder 246
it a proper and useful 122
it a strict and narrow 95
it a target for attack 47
it a wonder that button 50
it i should not wonder 48
