cakes like sugar plums 41
could ride fifty miles 48
could ride forty miles 71
could ride round easily 69
could ride round while 64
could ride thirty miles 89
could ride thither alone 52
could rise above anything 47
could rise above class 54
could rise above party 83
could rise above petty 68
could save every farthing 42
could save every penny 49
could save human lives 88
could save money again 45
could save money while 46
could send shock waves 184
could some notes which 98
could speak about anything 67
could speak nearly every 43
could speak plain words 71
could spin eight threads 247
could stay alive until 80
could stay awake longer 52
could stay awake until 108
could stay right where 213
could stay under water 1421
could stay until after 46
could stay until morning 79
could stop dreaming about 54
could stop feeling sorry 47
could stop talking about 355
could stop thinking about 1680
could string latin texts 90
could such lands exist 193
could swim under water 314
could take action under 185
could take action which 52
could take eight hours 72
could take every penny 82
could take final action 80
could take final shape 40
could take first place 70
could take jesse james 56
could take joint action 50
could take legal action 707
could take legal steps 86
could take notes while 43
could take place about 136
could take place above 47
could take place after 1064
could take place again 139
could take place apart 40
could take place based 41
could take place easily 101
could take place either 1846
could take place every 107
could take place later 169
could take place quite 138
could take place right 190
could take place since 83
could take place today 129
could take place under 1854
could take place until 1516
could take place where 198
could take place which 457
could take place while 501
could take place within 3037
could take place would 417
could take shape within 46
could take short walks 103
could take small steps 41
could take strong action 64
could take turns driving 75
could take turns keeping 45
could take turns playing 44
could take turns sitting 70
could take turns staying 44
could take which might 64
could take which would 331
could talk about after 73
could talk about anything 3230
could talk about books 276
could talk about every 73
could talk about getting 115
could talk about jesus 57
could talk about later 61
could talk about money 62
could talk about music 117
could talk about people 108
could talk about poetry 106
could talk about satan 44
could talk about stuff 57
could talk about where 60
could talk about women 56
could talk about writing 49
could talk again about 61
could talk easily about 207
could talk quite easily 58
could talk whole hours 166
could teach others about 68
could teach people about 58
could tell about people 86
could tell about where 87
could tell anything about 807
could tell every place 41
could tell fairy tales 44
could tell jokes about 45
could tell others about 183
could tell people about 268
could tell people where 53
could tell quite easily 74
could tell story after 93
could tell tales about 111
could tell where every 65
could tell which horse 95
could tell which parts 45
could tell which party 47
could tell which would 188
could think about after 99
could think about anything 371
could think about getting 181
could think about later 74
could think about right 376
could think about since 50
could think about today 43
could think about where 68
could think about while 216
could think about writing 43
could think again about 73
could think twice about 240
could those small hands 55
could those which might 42
could throw fresh light 42
could turn quite nasty 42
could type sixty words 53
could very badly spare 74
could very easily adopt 43
could very easily apply 56
could very easily arise 103
could very easily avoid 48
could very easily carry 76
could very easily cause 186
could very easily change 110
could very easily create 105
could very easily enter 42
could very easily occur 73
could very easily prove 160
could very easily serve 41
could very easily shift 45
could very easily spend 61
could very easily spread 40
could very easily start 57
could very easily write 77
could very nearly repeat 42
could wait still longer 41
could wait under cover 40
could wait until after 3947
could wait until evening 78
could wait until later 3059
could wait until morning 3995
could walk about quite 57
could walk fifty miles 136
could walk forty miles 97
could walk quite easily 75
could walk right round 174
could walk right under 113
could walk thirty miles 203
could walk under cover 52
could well arise where 99
could well occur again 42
could well occur within 52
could well prove fatal 267
could well stand alone 98
could well stand under 358
could wish people would 72
could work eight hours 165
could work extra hours 77
could work fewer hours 229
could work longer hours 386
could work under cover 93
could your skill avail 47
count from every nation 65
count great prize fight 87
count nothing human alien 172
count only sunny hours 94
count their threads while 86
count your fingers after 54
count your lucky stars 640
count your pulse again 41
count your pulse while 85
count your resting pulse 62
count your sunny hours 47
coups have taken place 253
court case after court 110
court case which would 59
court during working hours 40
court four months later 93
court from setting aside 187
court from state court 87
court from which appeal 309
court having power under 84
court hearing takes place 86
court life under louis 160
court must apply state 270
court must award costs 45
court must still apply 44
court only minor cases 99
court over which judge 116
court sets forty marks 87
court some months later 108
court three months later 154
court three weeks later 131
court upon cause shown 364
court upon motion shall 50
court will apply state 118
court will either order 54
court will never grant 82
cover high fixed costs 60
cover just about anything 597
cover just about every 1688
cover more quiet woods 90
cover most cases where 171
cover only cases where 236
cover only small parts 88
cover page thereof which 42
cover their basic costs 42
cover their basic needs 1143
cover their daily needs 78
cover their faces while 213
cover their fixed costs 495
cover their housing costs 101
cover their legal costs 48
cover their mouths while 51
cover their naked flesh 86
cover their naked limbs 85
cover their prime costs 51
cover their privy parts 350
cover their right flank 130
cover their running costs 283
cover their shining sheep 98
cover their short sales 240
cover their total costs 730
cover these extra costs 91
cover these fixed costs 205
cover those cases where 1282
cover those cases which 43
cover those items which 53
cover those parts which 173
cover your basic needs 81
cover your fixed costs 173
crabs into boiling water 49
crack like oaten cakes 56
crack when boiling water 83
craft from outer space 259
craft from shore under 42
crash sent shock waves 41
crazy just thinking about 146
crazy shed which caleb 48
create data entry forms 375
create free trade zones 59
create just about anything 180
create more value added 50
create more white space 68
create more working space 101
create some breathing space 201
create some doubt about 115
create some evils which 59
create some extra space 44
create some space within 47
create such beauty while 232
create their social world 98
create those evils which 51
create very large files 77
create what would later 70
create your first draft 42
create your first macro 48
create your first table 58
creating data entry forms 117
creating free trade zones 126
creating such debts shall 112
creating what would later 57
creek just above where 49
creek over which stood 56
creep into every blind 71
crept along under cover 196
crept away under cover 61
crept back under cover 40
crept into every state 79
crept into nearly every 50
crews were still working 105
cried from fifty yards 46
cried just thinking about 42
cried lord arthur again 80
cried much while telling 113
cried when talking about 69
crime among older people 84
crime having taken place 62
crime took place within 77
cringed just thinking about 59
crisp clinging oiled paper 41
crops have taken place 66
crops like fruit trees 42
crops like sugar beets 178
crops were first grown 84
crops were grown under 203
crops were often grown 84
crops were still green 59
crops were still growing 56
crops were still grown 45
crops when grown under 53
cross nine miles above 171
cross over party lines 106
cross road which turns 47
cross upon which jesus 961
cross were taken under 83
crowd grew quiet again 51
crown gall plant cells 145
crown gall tumor cells 1334
crown gall tumor lines 137
crown three times every 127
crude from saudi arabia 113
cruel fate which often 65
cruel fate which would 94
cruel wars which sprang 45
cruel ways under cover 67
crush these white faces 86
crust along which rocks 73
crust from getting soggy 72
crust have taken place 268
cubic feet cubic yards 245
cubic foot cubic meter 232
cubic foot would weigh 84
cubic inch cubic meter 205
cubic inch would weigh 82
cubic yard cubic meter 194
cunning must match cunning 68
cured many cases which 47
cures have taken place 203
cures take place under 41
cures were first found 143
curling into tight fists 58
curls grew crisp beneath 91
curly hair blowing about 55
curse from heaven falling 52
curve into equal parts 57
curve make equal angles 68
curve many times longer 42
curve will again shift 82
curve will shift right 250
curve will still slope 61
cutting down fruit trees 350
cutting down green trees 89
cutting down labor costs 54
cutting down large trees 593
cutting down olive trees 52
cutting down shade trees 111
cutting down small trees 352
cutting down trees growing 46
cutting down trees which 479
cutting down working hours 46
cutting edge which would 105
cutting into human flesh 105
cutting into short lengths 183
cutting their labor costs 82
cutting their lives short 117
cutting their tails close 138
cutting took place about 97
cycle during which plate 108
cycle must begin again 74
cycle third cycle fourth 96
cycle will begin again 1481
cycle will repeat until 62
cycle will start again 257
