cabs or private cars 53
case is finally heard 96
case is finally over 139
case is founded upon 965
case is happily very 60
case is imposed upon 52
case is limited only 90
case is measured from 54
case is omitted from 168
case is perhaps best 237
case is perhaps even 117
case is perhaps less 162
case is perhaps more 771
case is perhaps most 257
case is present when 43
case is pressed into 53
case is realized when 212
case is reduced from 53
case is released from 60
case is removed from 658
case is settled prior 67
case is similar also 160
case is similar here 70
case is similar when 488
case is stronger even 59
case is stronger when 243
case is suffering from 74
case is unusual only 101
case is usually clear 42
case is usually heard 88
case is usually less 131
case is usually made 307
case is usually more 256
case is usually much 133
case is usually only 40
case is usually sent 65
case is usually very 154
case is usually well 95
case is written from 59
case it accrues when 42
case it appeared from 91
case it applies only 131
case it becomes clear 503
case it becomes even 45
case it becomes less 126
case it becomes more 496
case it becomes much 87
case it becomes part 118
case it becomes very 187
case it behaves like 53
case it depends only 49
case it depends upon 303
case it derives from 88
case it differs from 310
case it emerges from 44
case it escaped your 143
case it follows from 1260
case it remains only 54
case it remains true 213
case it results from 232
case it slipped your 154
case it sounded like 43
case it suffers from 75
case no current will 98
case of abortion there 89
case of absence from 821
case of absence making 58
case of absorbing media 111
case of acrylic acid 101
case of alcohol there 49
case of alleged rape 677
case of alleged theft 64
case of alluvial gold 102
case of alveolar soft 46
case of america there 115
case of amounts paid 219
case of ancient india 92
case of ancient rome 569
case of animals also 171
case of animals having 109
case of animals kept 60
case of animals like 153
case of animals living 155
case of animals other 94
case of animals such 130
case of animals there 219
case of animals used 42
case of animate beings 126
case of annular flow 62
case of anterior teeth 79
case of anybody else 193
case of artists like 98
case of artists such 59
case of asphyxia from 57
case of assault from 47
case of assault upon 66
case of attacks from 161
case of attacks upon 101
case of average loss 64
case of bernard shaw 129
case of borrowing from 492
case of bottled beer 120
case of bottled milk 60
case of bottles full 341
case of brahman also 43
case of bridges over 53
case of brigham young 87
case of britain during 59
case of britain from 43
case of britain there 109
case of british coal 131
case of british india 575
case of british north 163
case of british rail 381
case of british rule 61
case of british south 45
case of buildings having 110
case of buildings other 51
case of buildings used 120
case of caliban upon 42
case of canadian club 484
case of capital gain 124
case of captain cook 99
case of captain john 289
case of captain kidd 69
case of captain poke 45
case of captain smith 49
case of captive coal 151
case of carload lots 47
case of caustic soda 206
case of central asian 145
case of central bank 169
case of central core 75
case of central heating 80
case of central park 96
case of certain acts 115
case of certain areas 139
case of certain data 41
case of certain debt 77
case of certain dogs 43
case of certain farm 43
case of certain fish 78
case of certain food 114
case of certain fungi 66
case of certain gods 59
case of certain great 125
case of certain heavy 71
case of certain high 421
case of certain jobs 78
case of certain land 62
case of certain laws 44
case of certain less 93
case of certain more 167
case of certain ones 99
case of certain ores 53
case of certain other 1998
case of certain plan 45
case of certain rare 110
case of certain single 40
case of certain sins 72
case of certain south 92
case of certain very 360
case of certain well 269
case of certain young 59
case of channel flow 189
case of charges other 77
case of charles lamb 204
case of chicano gangs 45
case of cholera among 66
case of cholera during 41
case of christa wolf 68
case of chronic back 43
case of chronic cord 48
case of chronic gout 146
case of chronic heart 72
case of chronic mania 161
case of chronic pain 523
case of closely held 1718
case of colonel burr 67
case of colonel webb 67
case of colonial bank 51
case of colonial india 66
case of colonial rule 46
case of colored hearing 131
case of comment upon 118
case of compact bone 46
case of complex data 80
case of complex ideas 161
case of complex ores 45
case of contact beds 112
case of contact lens 45
case of control data 48
case of control over 148
case of country risk 55
case of creative work 88
case of crowned heads 60
case of current flow 132
case of damages done 99
case of deadlock among 161
case of decision making 1068
case of decision theory 82
case of decision tree 46
case of decreasing cost 418
case of default made 139
case of default there 49
case of default upon 100
case of default will 52
case of delayed healing 361
case of delayed union 128
case of deviation from 610
case of deviation will 42
case of diabetes there 124
case of diabetic coma 725
case of dickens there 45
case of digital audio 81
case of digital data 85
case of digital video 116
case of diseases like 116
case of diseases such 222
case of dispute among 88
case of dispute over 580
case of dispute there 43
case of dispute will 41
case of dissent from 123
case of divided duty 92
case of division into 115
case of divorce among 57
case of divorce from 90
case of divorce there 244
case of effusion into 73
case of emission from 165
case of endemic bats 42
case of estates tail 90
case of european union 209
case of everything else 373
case of eviction from 154
case of exchange rate 754
case of exchange theory 48
case of exports from 339
case of extreme cold 251
case of extreme need 1364
case of extreme pain 92
case of extreme self 152
case of extreme want 135
case of extreme youth 105
case of factory work 191
case of faculty hiring 49
case of failure during 94
case of failure from 136
case of failure here 76
case of failure must 48
case of failure only 89
case of failure such 46
case of failure their 52
case of failure there 560
case of failure were 82
case of failure will 110
case of farmers having 72
case of federal land 113
case of federal laws 76
case of females only 44
case of females there 86
case of ferrous iron 56
case of fifteen years 67
case of figures like 132
case of figures such 46
case of foreign bank 146
case of foreign body 637
case of foreign debt 86
case of foreign news 93
case of foreign wars 145
case of freedom from 112
case of freight cars 129
case of freudian theory 47
case of frontal lobe 418
case of general dyer 156
case of general ideas 107
case of general john 55
case of general laws 70
case of general shear 54
case of general three 42
case of general wood 81
case of genuine love 94
case of genuine need 96
case of germany also 52
case of germany during 132
case of germany even 41
case of germany from 49
case of germany there 207
case of germany were 48
case of germany will 41
case of giovanni maria 45
case of gravity acting 47
case of gravity dams 72
case of gravity flow 105
case of grouped data 832
case of helical gears 202
case of history there 40
case of hospice care 44
case of hostile work 79
case of hysteria there 530
case of hysteria will 63
case of iceland spar 877
case of illegal acts 68
case of illegal drug 59
case of illicit drug 51
case of illness among 140
case of illness during 115
case of illness from 108
case of illness there 238
case of illness were 44
case of illness when 59
case of imports from 1003
case of imports into 101
case of incomes from 278
case of increasing cost 260
case of infants born 147
case of infants there 47
case of inferior land 43
case of inquiry into 86
case of insider dealing 162
case of invalid data 51
case of invasion from 404
case of ireland there 179
case of ireland were 41
case of jointly held 149
case of jonathan wild 49
case of judicial sale 48
case of laminar flow 1753
case of language loss 60
case of language there 166
case of language used 64
case of larceny from 49
case of laundry soap 47
case of lawyers there 42
case of letters from 105
case of letters sent 81
case of letters when 62
case of liberal arts 55
case of limited data 45
case of lincoln there 40
case of liquids having 66
case of liquids such 157
case of lowland rice 54
case of machine guns 71
case of machine tool 81
case of madeira wine 43
case of managed care 288
case of marital care 65
case of marital rape 333
case of masonry dams 53
case of massive gold 110
case of material from 165
case of material wealth 104
case of matters coming 59
case of measures such 74
case of medical care 847
case of medical need 57
case of meteoric iron 40
case of midland bank 119
case of mimicry among 85
case of mineral oils 181
case of minimum wage 210
case of mobiles there 42
case of morally good 45
case of national bank 473
case of national health 272
case of national need 88
case of national park 48
case of national self 164
case of national union 72
case of natural beings 111
case of natural born 41
case of natural evil 48
case of natural kind 336
case of natural laws 93
case of nitrous acid 129
case of nominal data 73
case of northern india 109
case of nucleic acid 276
case of numeric data 90
case of objects from 45
case of objects having 55
case of objects like 191
case of objects made 61
case of objects seen 163
case of objects such 99
case of objects used 41
case of oilseed rape 115
case of optical rays 43
case of ordinal data 94
case of organic beings 136
case of organic food 113
case of organic heart 92
case of organic life 86
case of orthodox jews 55
case of parcels sent 50
case of pasture land 89
case of patient care 103
case of payment made 42
case of perfect mixing 282
case of perfect timing 66
case of persons aged 121
case of persons born 380
case of persons coming 127
case of persons from 127
case of persons having 402
case of persons leaving 58
case of persons like 120
case of persons living 321
case of persons other 371
case of persons over 207
case of persons sent 43
case of persons taking 45
case of persons whom 151
case of phantom limb 148
case of phrases like 43
case of pistols from 43
case of pistols like 59
case of pistols were 60
case of plastic flow 158
case of pleasure also 58
case of poisoning from 1788
case of popular songs 49
case of primary care 262
case of primary data 55
case of primary health 89
case of primary teeth 47
case of princes only 41
case of printed media 54
case of private cars 198
case of private debt 85
case of private health 84
case of private john 94
case of private land 523
case of private life 55
case of private ones 40
case of private sale 51
case of private work 70
case of profits from 97
case of prussian blue 62
case of prussic acid 129
case of pursuit from 109
case of quantum dots 204
case of quantum theory 284
case of radiation from 235
case of radical cure 79
case of rapidly moving 115
case of rational beings 146
case of rational some 49
case of rebecca west 50
case of refusal their 44
case of refusal were 56
case of regular work 49
case of relapse into 77
case of religion there 136
case of removal from 498
case of reports from 46
case of research into 240
case of research work 60
case of reserve bank 59
case of returning from 113
case of revenue from 90
case of reverse flow 64
case of richard reid 60
case of rontgen rays 61
case of routine work 47
case of rupture from 112
case of rupture into 78
case of salient pole 54
case of samples from 272
case of seasonal work 166
case of secured debt 347
case of seepage from 54
case of senator john 48
case of service upon 54
case of settled land 919
case of several other 1607
case of several such 108
case of several very 44
case of several well 53
case of several years 189
case of several young 47
case of similar kind 63
case of similar type 62
case of skilled work 72
case of skimmed milk 161
case of slavery there 45
case of smaller ones 136
case of smaller size 43
case of southeast asian 219
case of southern dash 76
case of species having 79
case of species like 77
case of species such 132
case of spousal iras 50
case of stories like 46
case of success must 119
case of success there 150
case of success will 55
case of suffering from 92
case of suicide among 94
case of suicide during 50
case of suicide from 73
case of suicide there 41
case of summary trial 51
case of surface mining 124
case of surface wave 104
case of switching from 102
case of systems having 133
case of systems like 89
case of systems such 81
case of systems theory 48
case of takeover bids 99
case of taxable years 1693
case of teachers brings 107
case of teenage acne 77
case of tenancy from 42
case of tetanus from 49
case of textual data 54
case of thinkers like 48
case of thirteen ways 46
case of thirteen years 55
case of tobacco from 58
case of traffic from 49
case of traffic jams 71
case of traffic moving 64
case of treaties akin 62
case of treaties made 45
case of trouble among 77
case of trouble during 67
case of trouble from 232
case of trouble over 72
case of trouble there 188
case of trouble when 57
case of typhoid during 42
case of typhoid mary 67
case of unequal cell 135
case of unhappy love 40
case of uniform axial 91
case of uniform depth 123
case of uniform doping 50
case of uniform flow 597
case of uniform heating 87
case of uniform load 141
case of uniform shear 121
case of uniform wall 233
case of unsteady flow 370
case of uranium mining 48
case of urgency during 53
case of urgency when 71
case of utility theory 57
case of vacancy among 96
case of vacancy from 64
case of variable length 212
case of variable mass 55
case of variable rate 54
case of variation from 127
case of vessels coming 56
case of vessels from 48
case of vessels having 140
case of vessels making 62
case of victory over 104
case of vietnam there 49
case of vincent chin 94
case of vintage wine 44
case of viscous flow 780
case of viscous oils 59
case of visible rays 44
case of volition from 97
case of western india 56
case of western union 607
case of whiskey from 69
case of workers earning 55
case of workers from 99
case of workers paid 65
case of writers like 304
case of writers such 140
case of written text 68
case of written work 85
case of wrongful taking 62
case of wrought iron 658
case on capitol hill 191
case on grounds other 45
case or average case 93
case the account will 49
case the accused must 334
case the accused were 222
case the accused will 177
case the amounts were 47
case the analyst must 204
case the analyst will 73
case the animals have 51
case the animals were 300
case the answers were 61
case the anterior part 76
case the article must 71
case the article sold 52
case the article will 61
case the attacks were 65
case the attempt must 62
case the auditor must 62
case the auditor will 57
case the average cost 171
case the average length 86
case the average rate 141
case the average size 88
case the average time 81
case the average wage 48
case the bacilli were 47
case the balance will 103
case the balloon will 44
case the bargain will 45
case the bishops were 50
case the borough fund 47
case the british army 129
case the british made 121
case the british were 450
case the browser will 147
case the buildings were 119
case the capital cost 121
case the capital gain 42
case the capital will 97
case the captain must 59
case the carrier must 72
case the carrier will 448
case the censure upon 59
case the central bank 587
case the central body 66
case the central part 120
case the central theme 45
case the chances were 125
case the charges made 109
case the charges were 237
case the chinese were 80
case the circuit will 115
case the columns were 53
case the command will 80
case the company made 48
case the company must 317
case the company pays 69
case the company took 40
case the company were 83
case the company will 662
case the congress will 60
case the contact angle 65
case the context will 55
case the control over 41
case the correct form 54
case the correct name 45
case the correct word 44
case the council must 83
case the council will 70
case the country must 166
case the country will 140
case the critics have 42
case the critics were 47
case the crystal will 91
case the current flow 87
case the current from 92
case the current gain 45
case the current lags 137
case the current leads 144
case the current must 87
case the current will 758
case the customs union 45
case the damages must 43
case the damages were 86
case the damages will 50
case the deceased died 72
case the deceased left 164
case the decision must 231
case the decision rule 81
case the decision went 121
case the decision were 50
case the decision will 247
case the demands made 46
case the demands were 116
case the deposit will 44
case the details were 56
case the deviation from 357
case the division into 63
case the doctors were 124
case the dynamic range 40
case the economy will 91
case the effects upon 60
case the effects were 173
case the effects will 46
case the elapsed time 129
case the election must 101
case the emperor will 45
case the engineer must 139
case the engineer will 56
case the equation must 46
case the equation will 69
case the estates were 67
case the european union 189
case the exchange rate 1065
case the exchange will 69
case the exhaust steam 84
case the expense will 86
case the experts were 99
case the failure rate 75
case the figures have 72
case the figures show 60
case the figures were 165
case the figures will 55
case the following data 66
case the following form 283
case the following four 40
case the following month 48
case the following note 41
case the following plan 58
case the following rule 109
case the following three 135
case the following week 56
case the following were 71
case the following will 99
case the foreign body 307
case the formula must 42
case the formula will 119
case the forward rate 61
case the function will 132
case the general form 186
case the general good 42
case the general health 106
case the general laws 116
case the general plan 41
case the general rule 501
case the general term 45
case the general theory 53
case the general truth 69
case the general will 176
case the germans came 156
case the germans come 47
case the germans have 40
case the germans made 55
case the germans took 57
case the germans were 349
case the germans will 88
case the glasses were 52
case the governing body 130
case the greatest care 296
case the greatest part 77
case the history will 64
case the husband died 130
case the husband dies 163
case the husband left 68
case the husband must 115
case the husband will 101
case the impetus came 45
case the impulse from 61
case the incision must 109
case the increase will 44
case the insured died 115
case the insured dies 154
case the insured must 56
case the insurer must 43
case the insurer will 83
case the islands were 66
case the kidneys were 94
case the language used 210
case the letters were 153
case the library must 41
case the literal meaning 84
case the logical form 79
case the machine must 96
case the machine will 272
case the manager must 140
case the manager will 122
case the marriage took 87
case the marriage were 47
case the marriage will 77
case the material from 55
case the material must 187
case the material used 134
case the material will 147
case the maximum gain 47
case the maximum length 101
case the maximum load 74
case the maximum rate 125
case the maximum shear 199
case the maximum size 121
case the maximum unit 40
case the maximum work 40
case the measures were 43
case the members have 45
case the members were 158
case the message from 42
case the message will 80
case the minimum cost 119
case the minimum wage 60
case the mixture must 75
case the mixture will 50
case the motives meant 57
case the motives were 57
case the muslims were 44
case the natives were 97
case the network will 62
case the neutral axis 161
case the nominal rate 41
case the nucleic acid 44
case the numbers have 50
case the numbers were 118
case the numbers will 92
case the objects seem 123
case the objects were 48
case the officer having 61
case the officer making 52
case the officer must 102
case the officer will 76
case the offspring will 87
case the outcome will 206
case the outside will 89
case the ovaries were 61
case the overall rate 82
case the parents have 200
case the parents must 79
case the parents were 467
case the parents will 113
case the parties fail 226
case the parties have 686
case the parties must 144
case the parties were 1457
case the parties will 302
case the passage from 109
case the patient also 43
case the patient died 512
case the patient dies 116
case the patient fell 56
case the patient felt 56
case the patient gets 44
case the patient lies 97
case the patient lost 47
case the patient must 1287
case the patient were 46
case the patient will 787
case the pattern will 67
case the payment made 41
case the payment were 43
case the payment will 63
case the peasants were 94
case the penalty will 47
case the periodic time 86
case the petition must 95
case the petition will 47
case the picture will 106
case the popular vote 71
case the position will 75
case the poverty line 48
case the premium paid 66
case the present worth 41
case the previous week 48
case the primary goal 41
case the primary meaning 40
case the primary site 52
case the printed page 45
case the problem lies 77
case the problem must 134
case the problem will 241
case the process must 208
case the process took 45
case the process will 284
case the product must 83
case the product will 153
case the profits from 48
case the profits were 55
case the profits will 48
case the progeny will 57
case the program must 98
case the program will 716
case the project will 109
case the question came 88
case the question mark 44
case the question must 437
case the question will 371
case the radiation from 78
case the reactions were 49
case the records were 78
case the records will 42
case the reduced form 93
case the reforms were 43
case the relation will 53
case the remaining part 102
case the removal from 56
case the reports were 98
case the request must 60
case the request will 44
case the reserve bank 85
case the residue from 47
case the residue left 91
case the results from 123
case the results have 345
case the results must 99
case the results show 115
case the results were 1637
case the results will 379
case the returns from 42
case the revenue from 111
case the robbers were 57
case the russians came 40
case the russians were 176
case the samples were 267
case the schools were 66
case the service must 63
case the service will 50
case the several acts 48
case the signals from 42
case the society will 64
case the solution lies 46
case the solution must 312
case the solution will 278
case the soviets were 69
case the statute must 52
case the statute will 46
case the stories were 53
case the student must 503
case the student will 343
case the subject must 159
case the subject term 43
case the subject will 242
case the surface must 65
case the surface soil 59
case the surface upon 44
case the surface wave 53
case the surface will 96
case the surplus must 56
case the targets were 47
case the teachers were 70
case the transit time 67
case the treaties were 48
case the trustee must 89
case the trustee will 138
case the valence band 47
case the variable will 42
case the verdict must 85
case the verdict will 47
case the vessels were 146
case the victims were 249
case the virtual work 42
case the voltage drop 315
case the voltage gain 70
case the voltage will 48
case the windows were 69
case the witness must 125
case the workers have 74
case the workers were 166
case the workers will 83
case the workmen were 42
case the workmen will 50
case the written word 59
case to abstain from 48
case to address other 55
case to capitol hill 48
case to contain many 40
case to display case 68
case to dissent from 97
case to explain what 83
case to express their 50
case to impress upon 46
case to include loss 156
case to inquire into 184
case to inquire what 47
case to justify such 137
case to justify their 311
case to operate upon 72
case to prevent loss 45
case to prevent such 63
case to prevent their 85
case to proceed from 46
case to proceed upon 72
case to protect their 226
case to protect your 84
case to provide more 41
case to provide some 69
case to provide such 46
case to refrain from 150
case to support such 96
case to support their 353
case to support your 291
case to warrant such 85
case we discuss here 55
case we observe three 48
case we present here 66
case we proceed from 107
case we started from 40
case we usually find 110
case we usually have 84
case we usually speak 45
cash at harvest time 67
cash at minimal cost 49
cash by borrowing from 138
cash in advance from 191
cash in payment till 66
cash in transit from 79
cash is derived from 71
cash is divided among 68
cash is realized from 57
cash is removed from 78
cash is usually paid 52
cash on account from 2208
cash the company will 109
cash to acquire land 141
cash to acquire other 68
cash to conduct their 40
cash to develop their 48
cash to finance such 42
cash to finance their 769
cash to finance your 63
cash to improve their 118
cash to increase their 65
cash to restore their 44
cash to satisfy their 160
cash to service debt 102
cash to service their 44
cash to support their 300
cash to support your 83
cash to sustain their 59
casing is divided into 132
casing is lowered into 132
casing is removed from 92
casing is usually made 81
casing of wrought iron 43
cask of biscuit from 71
cask of madeira wine 366
cask of rhenish wine 51
cask of spanish wine 42
cask of vinegar nothing 42
cast an adverse vote 44
cast an aesthetic glow 42
cast an alarmed look 136
cast an annoyed look 116
cast an approving look 124
cast an illegal vote 73
cast an imploring look 1273
cast an inquiring look 1376
cast an oblique look 62
cast an ominous pall 65
cast an unearthly glow 151
cast by descent upon 68
cast by members from 43
cast in dialogue form 1054
cast in plaster from 338
cast in private life 48
cast in question form 104
cast in rhythmic form 52
cast in ternary form 148
cast in written form 114
cast is applied from 1695
cast is applied over 291
cast is divided into 146
cast is removed from 1010
cast is removed when 61
cast is usually made 212
cast it utterly away 42
cast my cumbering load 55
cast my insular skin 40
cast my slipper over 44
cast my thoughts back 210
cast my thoughts into 46
cast no shadows upon 49
cast of features from 57
cast of features were 44
cast of players from 46
cast of shuffle along 47
cast or ductile iron 238
cast or machine work 216
cast or pressed into 139
cast or stamped into 47
cast or wrought form 191
cast or wrought iron 6652
cast the country into 135
cast the election into 54
cast the feathered hook 49
cast the fetters from 56
cast the greatest part 41
cast the headsman from 50
cast the highest vote 47
cast the largest vote 271
cast the material into 158
cast the patient into 44
cast the pivotal vote 155
cast the problem into 189
cast the prophet into 41
cast the sanguine seed 123
cast the serpent into 61
cast thy servant away 116
cast to sanction their 98
cast to wrought iron 115
cast up sharply from 59
cats in germany know 41
cats to protect their 55
cave in central park 83
cave in northern iraq 123
cave is divided into 175
cease of majesty dies 312
cease or abstain from 206
cease or perform acts 57
cease or refrain from 734
cease to believe what 193
cease to benefit from 184
cease to cherish their 40
cease to compare what 86
cease to conform till 103
cease to control their 136
cease to deprive their 71
cease to develop when 55
cease to emanate from 66
cease to exhibit their 156
cease to exhibit those 57
cease to express their 319
cease to fulfill their 123
cease to function during 305
cease to function even 69
cease to function from 102
cease to function once 172
cease to function upon 59
cease to function well 74
cease to function when 1201
cease to furnish their 94
cease to imagine such 44
cease to impress upon 68
cease to increase their 47
cease to increase when 179
cease to inquire into 130
cease to inquire what 45
cease to operate during 84
cease to operate even 167
cease to operate from 137
cease to operate once 176
cease to operate only 56
cease to operate till 65
cease to operate upon 219
cease to operate when 1271
cease to perform such 42
cease to perform their 2503
cease to perform those 106
cease to present such 45
cease to preside over 112
cease to prevail over 233
cease to produce eggs 43
cease to produce milk 143
cease to produce more 108
cease to produce their 392
cease to produce these 48
cease to quarrel among 40
cease to question their 41
cease to receive from 57
cease to receive such 91
cease to receive their 264
cease to reflect upon 233
cease to rejoice over 46
cease to respect their 345
cease to respect those 64
cease to respond when 53
cease to saunter when 54
cease to shudder when 108
cease to startle from 60
cease to suggest ideas 274
cease to support life 60
cease to support their 54
cease to support these 42
cease to support those 109
cease to trouble their 43
cease to trouble your 156
cease to worship also 53
ceasing to contain tess 71
ceasing to implore those 77
ceasing to perform their 82
ceasing to possess what 41
ceasing to produce cloth 84
ceasing to scratch vain 60
cede the northern half 47
cede the northern part 69
cede the southern half 189
cede the southern part 94
cede the western half 122
cede the western part 85
cede to congress their 65
ceding of control over 108
cell he desired among 102
cell in several ways 119
cell in surface view 40
cell is brought into 218
cell is charged from 42
cell is derived from 1211
cell is divided into 2442
cell is exactly like 92
cell is largely used 48
cell is limited only 41
cell is reduced from 126
cell is released from 303
cell is released into 136
cell is removed from 712
cell is usually less 219
cell is usually made 157
cell is usually more 153
cell is usually much 178
cell is usually used 97
cell is usually very 114
cell of anterior horn 70
cell of average size 66
cell of organic life 43
cell of similar size 54
cell or battery will 60
cell or spindle cell 132
cell or storage cell 65
cell to comfort mine 72
cell to develop into 498
cell to migrate from 45
cell to perform work 42
cell to produce more 756
cell to recover from 126
cell to undergo cell 109
cent as against less 74
cent as against only 671
cent as against over 45
cent as against some 40
cent as against their 165
cent at maximum load 69
cent at quarter load 65
cent in british india 54
cent in central java 46
cent in certain areas 114
cent in certain years 51
cent in fifteen years 535
cent in imports from 73
cent in persons over 70
cent in previous years 115
cent in several other 44
cent in sixteen years 150
cent in thirteen years 173
cent is derived from 743
cent is divided among 227
cent is divided into 102
cent is imposed upon 115
cent is usually made 46
cent of arrests were 48
cent of average cost 67
cent of average male 807
cent of average wage 122
cent of ballots cast 99
cent of british coal 362
cent of british india 77
cent of british iron 129
cent of britons were 79
cent of buildings were 57
cent of capital cost 613
cent of capital must 57
cent of caustic soda 454
cent of chinese were 71
cent of clients were 131
cent of council seats 113
cent of couples have 84
cent of couples were 155
cent of couples will 44
cent of cropped land 62
cent of customs duty 49
cent of decrease from 58
cent of deviation from 61
cent of dietary iron 75
cent of doctors were 186
cent of drivers were 48
cent of dwellings have 45
cent of dwellings were 288
cent of elected seats 55
cent of european union 104
cent of exports during 173
cent of exports from 600
cent of exports went 314
cent of exports were 581
cent of factory cost 210
cent of farmers have 132
cent of farmers owning 57
cent of farmers said 41
cent of farmers used 61
cent of farmers were 381
cent of females aged 348
cent of females born 62
cent of females have 280
cent of females over 179
cent of females said 61
cent of females were 941
cent of ferrous iron 44
cent of fertile eggs 151
cent of foreign birth 41
cent of foreign born 311
cent of foreign news 51
cent of freight cars 67
cent of geologic time 81
cent of germans were 119
cent of imports came 289
cent of imports come 86
cent of imports coming 49
cent of imports during 58
cent of imports from 844
cent of imports into 164
cent of imports were 1221
cent of incomes over 52
cent of incomes were 56
cent of increase during 73
cent of increase from 173
cent of increase over 405
cent of infants born 469
cent of infants died 65
cent of infants have 94
cent of infants were 234
cent of infants will 75
cent of injecting drug 55
cent of inmates were 73
cent of italians were 80
cent of leisure time 85
cent of machine tool 57
cent of material cost 493
cent of maximum flow 96
cent of maximum heart 143
cent of maximum load 49
cent of medical care 62
cent of members have 74
cent of members were 1180
cent of muslims were 74
cent of national health 97
cent of national land 54
cent of national wealth 287
cent of neonatal deaths 233
cent of nucleic acid 197
cent of operating cost 48
cent of parents felt 96
cent of parents have 66
cent of parents said 188
cent of parents were 243
cent of peasants were 99
cent of persons aged 975
cent of persons born 91
cent of persons from 73
cent of persons have 120
cent of persons having 109
cent of persons living 163
cent of persons over 578
cent of persons were 117
cent of popular vote 132
cent of poverty line 127
cent of priests were 43
cent of primary care 97
cent of primary health 47
cent of private cars 46
cent of private land 74
cent of private wealth 63
cent of profits from 129
cent of profits made 54
cent of profits over 47
cent of profits were 91
cent of program time 84
cent of project cost 553
cent of protein from 130
cent of protein were 45
cent of revenue came 92
cent of revenue from 470
cent of russians were 95
cent of samples from 81
cent of samples were 57
cent of schools have 185
cent of schools were 247
cent of skimmed milk 56
cent of strikes were 112
cent of student body 363
cent of teachers felt 87
cent of teachers have 269
cent of teachers having 58
cent of teachers said 115
cent of teachers used 56
cent of teachers were 549
cent of teenage boys 48
cent of tenants were 130
cent of titanic acid 74
cent of victims were 267
cent of village land 72
cent of workers aged 155
cent of workers from 122
cent of workers have 196
cent of workers said 66
cent of workers were 1239
cent on amounts over 273
cent on average during 276
cent on average from 117
cent on average over 602
cent on average were 49
cent on estates over 191
cent on estates worth 54
cent on everything over 42
cent on imports from 250
cent on incomes from 214
cent on incomes over 918
cent on profits from 68
cent on profits over 58
cent or perhaps even 117
cent the following month 41
cent the present worth 93
cent the results were 68
chap the sheriff come 40
chat of gossips when 47
cheap at harvest time 104
cheap in ancient india 51
cheat by producing more 113
cheat or defraud such 171
chef to prepare your 41
chew of tobacco from 392
chew of tobacco into 131
chew of tobacco when 45
chew or swallow food 253
chew the hemlock rank 78
chin is brought into 51
chip is divided into 201
chip is plugged into 61
chip is removed from 216
chip of silicon less 48
chop the chicken into 59
chop the potatoes into 109
chop the remaining onion 92
chop the tomatoes into 92
cilia of unequal length 104
cite an analogy from 60
cite an article from 112
cite an endless list 45
cite an episode from 40
cite an example from 2446
cite an example here 81
cite an example used 63
cite an excerpt from 152
cite an extract from 243
cite an extreme case 1388
cite mr charles booth 46
cite the classic case 51
cite the correct sage 378
cite the current sage 72
cite the extreme case 183
cite the following case 1476
cite the following data 86
cite the following fact 106
cite the following from 795
cite the following text 64
cite the following three 83
cite the occasion when 44
cite the passage from 327
cite the passage here 59
cite the pioneering work 40
cite the present case 117
cite the sources from 63
cite the sources used 45
cite to justify their 80
cite to support their 252
cite to support your 441
citing an article from 193
citing an example from 398
citing an excerpt from 58
citing an extract from 54
citing an extreme case 46
citing as support only 48
citing the following case 121
citing the following from 46
citing the general rule 76
citing the passage from 416
city as divided into 79
city as nowhere else 56
city be divided into 329
city be wrested from 57
city he married miss 49
city in america during 66
city in america must 49
city in america there 73
city in america were 52
city in america will 68
city in ancient days 48
city in ancient india 98
city in ancient syria 42
city in british india 85
city in british north 383
city in central india 211
city in central iran 92
city in central java 167
city in central north 131
city in central south 44
city in central syria 44
city in general were 45
city in germany from 43
city in northern india 456
city in northern iran 73
city in northern iraq 145
city in northern peru 44
city in northern south 89
city in northern syria 456
city in northern utah 88
city in northern west 57
city in perfect health 44
city in question were 53
city in several ways 110
city in southern india 357
city in southern iran 54
city in southern iraq 177
city in southern north 44
city in southern peru 77
city in western india 218
city in western iran 72
city in western north 88
city in western south 61
city is brought from 73
city is brought into 96
city is charged upon 55
city is closely tied 44
city is derived from 607
city is distant from 175
city is divided among 88
city is divided from 56
city is divided into 10830
city is entered from 53
city is evident from 205
city is exactly like 52
city is founded upon 76
city is located along 86
city is located just 55
city is located only 54
city is located some 42
city is located upon 112
city is perched upon 44
city is perhaps best 159
city is perhaps more 154
city is removed from 74
city is suffering from 244
city is visible from 76
city of america there 43
city of ancient days 73
city of ancient fame 78
city of ancient india 131
city of ancient rome 406
city of ancient syria 42
city of antwerp from 79
city of atlanta from 45
city of atlanta were 66
city of average size 128
city of avignon from 42
city of babylon during 58
city of babylon fell 102
city of babylon from 79
city of babylon into 56
city of babylon must 59
city of babylon there 59
city of babylon were 149
city of babylon will 316
city of baghdad were 41
city of benares there 54
city of bologna from 85
city of bologna made 117
city of bordeaux were 117
city of bristol from 67
city of bristol were 73
city of british india 235
city of british north 71
city of buffalo were 52
city of carthage rose 53
city of carthage were 75
city of central india 87
city of central java 51
city of charles town 262
city of chicago also 110
city of chicago during 381
city of chicago from 382
city of chicago gave 49
city of chicago grew 86
city of chicago have 245
city of chicago held 69
city of chicago into 162
city of chicago lost 85
city of chicago made 66
city of chicago must 62
city of chicago over 65
city of chicago paid 41
city of chicago there 264
city of chicago took 71
city of chicago went 48
