cabal and mingle religious 153
cells has been assessed 83
cells has been attained 74
cells has been compared 105
cells has been designed 72
cells has been detected 247
cells has been directly 62
cells has been disputed 56
cells has been effected 40
cells has been employed 102
cells has been examined 405
cells has been explored 99
cells has been extended 78
cells has been followed 159
cells has been hampered 75
cells has been improved 48
cells has been increased 87
cells has been inferred 73
cells has been isolated 159
cells has been mentioned 173
cells has been modified 42
cells has been observed 2419
cells has been obtained 670
cells has been partially 49
cells has been possible 86
cells has been produced 174
cells has been proposed 866
cells has been provided 182
cells has been purified 73
cells has been recently 279
cells has been recorded 153
cells has been referred 97
cells has been regarded 79
cells has been replaced 74
cells has been reported 3953
cells has been reviewed 316
cells has been selected 88
cells has been utilized 67
cells has been variously 62
cells has been verified 59
cells has made possible 69
cells has only recently 113
cells may also activate 46
cells may also regulate 47
cells may have acquired 54
cells may have increased 100
cells may have migrated 59
cells may have multiple 51
cells may have occurred 118
cells may have resulted 86
cells may have specific 43
cells may show evidence 96
cells may show increased 45
cells may vary slightly 44
cells that form colonies 89
cells that form rosettes 58
cells that have absorbed 49
cells that have abundant 134
cells that have acquired 627
cells that have actually 46
cells that have attached 54
cells that have captured 76
cells that have detached 42
cells that have distinct 176
cells that have elongated 80
cells that have executed 54
cells that have finished 41
cells that have flagella 45
cells that have formulas 115
cells that have granules 53
cells that have increased 101
cells that have initiated 47
cells that have migrated 1278
cells that have multiple 54
cells that have numerous 81
cells that have produced 96
cells that have received 390
cells that have recently 215
cells that have remained 145
cells that have retained 287
cells that have reverted 51
cells that have sloughed 131
cells that have specific 216
cells that have suffered 169
cells that have survived 283
cells that have switched 80
cells that have traveled 67
cells that have wandered 108
cells that line arteries 42
cells that make antibody 74
cells that make collagen 49
cells that make dopamine 49
cells that send impulses 63
cells that send messages 85
cells that span multiple 160
cells that were actively 106
cells that were actually 56
cells that were affected 56
cells that were analyzed 43
cells that were attached 49
cells that were cultured 344
cells that were designed 61
cells that were destined 49
cells that were examined 53
cells that were expressing 56
cells that were formerly 51
cells that were infected 505
cells that were initially 175
cells that were injected 95
cells that were involved 54
cells that were isolated 275
cells that were negative 47
cells that were normally 41
cells that were observed 84
cells that were obtained 87
cells that were positive 204
cells that were probably 55
cells that were produced 133
cells that were selected 131
cells that were supposed 52
cells that were undergoing 62
cells that will continue 44
cells that will generate 60
cells they have infected 40
cells using single stranded 84
cells was also decreased 44
cells was also detected 65
cells was also enhanced 49
cells was also examined 177
cells was also increased 100
cells was also observed 1306
cells was also obtained 57
cells was also reported 183
cells was made possible 94
cells was only observed 65
cells was only slightly 127
cells with dark contents 190
cells with dual opponent 72
cells with fine granules 57
cells with high activity 72
cells with high affinity 519
cells with more abundant 280
cells with much thickened 42
cells with other functions 57
cells with their branches 60
cells with their contents 88
cells with their numerous 51
cells with their specific 77
cells with their supporting 42
cells with those obtained 50
cells with very distinct 67
cells with very numerous 53
cells with wavy outlines 66
cells you have selected 181
cells you want included 75
cents and three quarters 87
cents for their services 43
cents per acre annually 248
cents per foot frontage 341
cents per hour compared 64
cents per hour increases 139
cents per hour overtime 49
cents per hour thereafter 162
cents per mile compared 43
cents per mile passenger 52
cents per mile thereafter 55
cents per mile traveled 214
cents per month thereafter 44
cents per unit produced 114
chaff has been winnowed 101
chain and ball attached 45
chain and seals attached 43
chain for some distance 95
chain had been attached 94
chain had been fastened 260
chain had been replaced 48
chain had been secretly 50
chain has been achieved 46
chain has been attached 47
chain has been detected 131
chain has been elevated 47
chain has been extended 71
chain has been initiated 61
chain has been isolated 60
chain has been lengthened 64
chain has been modified 71
chain has been observed 107
chain has been obtained 93
chain has been proposed 100
chain has been replaced 216
chain has been reported 181
chain that also includes 55
chain that runs parallel 75
chair and fell backward 40
chair and help yourself 41
chair and hold yourself 52
chair and look straight 86
chair and make yourself 256
chair and rest yourself 63
chair and rose abruptly 71
chair and went directly 68
chair and went straight 232
chair and went upstairs 401
chair and wept bitterly 115
chair had been designed 57
chair had been occupied 155
chair had been prepared 67
chair had been provided 233
chair had been replaced 56
chair had been reserved 78
chair had been specially 49
chair has been designed 59
chair has been occupied 197
chair has been replaced 80
chair out from underneath 287
chair with feet elevated 40
chair with great animation 75
chair with legs extended 40
chair with meek authority 70
chair with some projecting 45
chair with such finished 48
chalk and other materials 84
chalk had been formerly 120
change all their councils 49
change and even disappear 240
change and even inversion 43
change and food security 181
change and great confusion 56
change and health promotion 66
change and make decisions 59
change and make progress 144
change and must therefore 141
change and other stresses 46
change and other variables 196
change and race relations 180
change and risk reduction 54
change and their capacity 97
change and their clinical 45
change and their dilemmas 49
change and their possible 83
change and their potential 137
change and their relative 113
change and those affected 114
change and were prepared 135
change and were therefore 124
change and will continue 858
change and will probably 204
change and will therefore 157
change are also apparent 129
change are also examined 83
change are also included 99
change are also possible 100
change are more apparent 96
change are more numerous 87
change but also provides 48
change but great progress 40
change but slow progress 75
change but will continue 52
change can have negative 53
change can have occurred 129
change can have positive 164
change can have profound 85
change for their children 267
change for these children 49
change for those involved 107
change had also occurred 279
change had been accepted 102
change had been achieved 259
change had been affected 40
change had been apparent 181
change had been approved 239
change had been artfully 43
change had been detected 73
change had been developing 45
change had been dramatic 42
change had been effected 3410
change had been expected 52
change had been followed 70
change had been initiated 190
change had been intended 53
change had been observed 550
change had been operated 88
change had been overcome 46
change had been possible 52
change had been preceded 96
change had been prepared 353
change had been produced 602
change had been proposed 145
change had been received 40
change had been rendered 50
change had been reported 62
change had been resolved 43
change had been severely 115
change had come suddenly 90
change had just occurred 61
change has also affected 209
change has also increased 110
change has also occurred 586
change has also produced 97
change has also resulted 151
change has been accepted 939
change has been achieved 2163
change has been advanced 193
change has been affected 184
change has been analyzed 88
change has been apparent 241
change has been approved 765
change has been ascribed 389
change has been assessed 186
change has been assigned 41
change has been attained 109
change has been attended 129
change has been breathtaking 102
change has been compared 93
change has been complete 155
change has been confined 110
change has been constant 253
change has been demanded 53
change has been detected 1338
change has been developing 66
change has been dictated 69
change has been directed 193
change has been directly 47
change has been dramatic 1277
change has been economic 47
change has been effected 14825
change has been embodied 51
change has been employed 40
change has been enhanced 83
change has been enormous 333
change has been entirely 61
change has been examined 435
change has been explored 196
change has been extended 58
change has been followed 168
change has been fostered 105
change has been hastened 65
change has been included 118
change has been increased 231
change has been initiated 933
change has been launched 131
change has been manifest 131
change has been mentioned 246
change has been modified 48
change has been negative 58
change has been obscured 43
change has been observed 5238
change has been obtained 345
change has been operated 113
change has been overcome 56
change has been partially 48
change has been piecemeal 90
change has been positive 144
change has been possible 636
change has been preceded 68
change has been prepared 68
change has been proceeding 102
change has been produced 1836
change has been profound 302
change has been promoted 113
change has been prompted 192
change has been properly 107
change has been proposed 1040
change has been provided 346
change has been received 185
change has been recently 192
change has been recorded 790
change has been referred 534
change has been regarded 295
change has been rejected 146
change has been remarked 55
change has been rendered 341
change has been replaced 219
change has been reported 1874
change has been required 82
change has been resisted 120
change has been retained 41
change has been reversed 102
change has been reviewed 108
change has been salutary 64
change has been seriously 76
change has been severely 101
change has been somewhat 433
change has been stressed 198
change has been supposed 44
change has been unceasingly 47
change has been underway 127
change has been utilized 41
change has been variously 265
change has been verified 54
change has been welcomed 83
change has ever occurred 111
change has just occurred 103
change has made possible 200
change has only recently 136
change has very recently 48
change her life situation 53
change her mind concerning 67
change her mind respecting 53
change her mind tomorrow 50
change her work schedule 51
change his life entirely 44
change his life situation 133
change his living quarters 58
change his mind abruptly 40
change his mind concerning 345
change his mind respecting 46
change his mind somewhat 41
change his mind suddenly 90
change his mind tomorrow 146
change his mind whenever 82
change his work schedule 199
change his work situation 44
change how your computer 44
change its form slightly 42
change its form somewhat 40
change its meaning entirely 59
change its name property 338
change its text property 414
change may also indicate 89
change may have affected 392
change may have happened 286
change may have increased 87
change may have involved 57
change may have occurred 3134
change may have positive 43
change may have produced 54
change may have profound 64
change may have resulted 788
change may have suddenly 162
change not only affected 144
change not only economic 48
change not only involves 58
change not only possible 126
change not only requires 44
change our ideas concerning 111
change per unit distance 320
change per unit pressure 262
change that ever occurred 58
change that have affected 142
change that have occurred 581
change that have produced 60
change that have resulted 44
change that made possible 182
change that will continue 281
change that will mitigate 40
change that will probably 167
change them into positive 122
change them very suddenly 58
change too many behaviors 44
change was also apparent 200
change was also effected 134
change was also observed 649
change was also reported 48
change was less apparent 67
change was less dramatic 226
change was made concerning 45
change was made possible 1918
change was more apparent 932
change was more cosmetic 54
change was more dramatic 212
change was more frequent 47
change was more profound 149
change was most apparent 424
change was most dramatic 255
change was most probably 149
change was only apparent 45
change was only effected 84
change was only partially 45
change was only possible 135
change was only slightly 94
change was soon apparent 158
change was soon effected 194
change was soon followed 150
change was soon manifest 84
change was soon observed 66
change was very agreeable 129
change was very apparent 72
change was well received 61
change was well underway 179
change with film thickness 57
change with great rapidity 1220
change with other citizens 97
change with such rapidity 390
changing and ever beautiful 175
changing and less interest 51
changing and will continue 2866
changing any other condition 49
changing any other property 74
changing but ever beautiful 63
changing her tone somewhat 41
changing his mind suddenly 78
changing his tone abruptly 112
changing his tone suddenly 66
changing them into finished 41
changing them into vehement 47
changing with great rapidity 365
changing with such rapidity 127
chant all their exploits 79
chaos has been observed 120
charm has been retained 45
charm you have imparted 66
chart and have children 53
chart and have students 223
chart for your business 58
chart had been prepared 70
chart has been compiled 195
chart has been designed 292
chart has been included 151
chart has been modified 100
chart has been obtained 59
chart has been prepared 1100
chart has been produced 82
chart has been provided 152
chart has been selected 103
chart that will indicate 41
chart with your students 49
chart you have prepared 197
chart you have selected 60
chase and soon overtook 42
chase for some distance 123
chase had been reddened 136
chase with such eagerness 151
chats with most intimate 47
chats with your favorite 987
check any such tendency 101
check for fire extension 172
check for free movement 440
check for open circuits 141
check for other aircraft 50
check for other injuries 266
check for other possible 425
check for other problems 250
check for other symptoms 86
check for such problems 102
check for their presence 321
check for their services 60
check for these problems 235
check for your expenses 61
check for your services 58
check had been accepted 55
check had been endorsed 43
check had been indorsed 81
check had been properly 58
check had been received 313
check had been returned 329
check has been accepted 78
check has been canceled 44
check has been credited 62
check has been endorsed 46
check has been indorsed 81
check has been obtained 63
check has been possible 41
check has been properly 158
check has been provided 61
check has been received 292
check has been returned 401
check has been tendered 115
check has been withdrawn 46
check how well students 80
check its free impulses 165
check out other possible 44
check out some possible 40
check out some property 40
check out their selection 59
check out their websites 104
check out these questions 54
check out these websites 150
check out what everyone 42
check out what happened 125
check out your computer 159
check out your favorite 140
check out your potential 128
check that these functions 87
check that these processing 51
check that your computer 195
check that your hardware 58
check this evil practice 54
check with other agencies 49
check with other students 156
check with their physician 1096
check with their superiors 215
check with those obtained 229
check with your attorney 1856
check with your benefits 154
check with your computer 540
check with your database 55
check with your dietitian 61
check with your district 129
check with your employer 1272
check with your favorite 357
check with your financial 615
check with your guidance 100
check with your hardware 126
check with your healthcare 585
check with your hospital 238
check with your internet 536
check with your landlord 181
check with your librarian 413
check with your mortgage 110
check with your neighbor 47
check with your officiant 185
check with your personal 296
check with your physician 9426
check with your provider 463
check with your software 70
check with your specific 62
check with your superiors 124
check with your supplier 628
cheek and brow inflamed 50
cheek and chin implants 141
cheek and said laughingly 45
cheek and went upstairs 66
cheek for like treatment 54
cheer for their favorite 783
cheer for your favorite 110
cheer had been provided 62
cheer than ever provided 152
cheer was heard struggling 43
cheer was their response 63
chert and iron formation 98
chert and iron minerals 56
chert and other materials 44
chert and other siliceous 77
chest and arms twitched 55
chest and fell backward 83
chest and left shoulder 420
chest and other symptoms 41
chest and thick muscular 57
chest and wept bitterly 47
chest had been squeezed 55
chest has been squeezed 58
chest may show evidence 46
chest was heaving violently 60
chest was kept securely 53
chest was well supplied 44
chick with great applause 53
chief and best criterion 59
chief and best evidence 53
chief and great resource 75
chief and most beautiful 109
chief and most complete 51
chief and most constant 279
chief and most convincing 42
chief and most criminal 48
chief and most dangerous 634
chief and most essential 794
chief and most esteemed 101
chief and most frequent 136
chief and most fruitful 110
chief and most immediate 98
chief and most intimate 104
chief and most ordinary 76
chief and most original 116
chief and most powerful 880
chief and most sensible 224
chief and most splendid 91
chief and most valuable 1076
chief and only business 46
chief and only obstacle 200
chief and other justices 44
chief and other officers 546
chief and other officials 274
chief and three subjects 42
chief for their recovery 52
chief for time magazine 99
chief had been arrested 51
chief had been captured 131
chief had been educated 61
chief had been informed 66
chief had been insulted 43
chief had been murdered 159
chief had been replaced 51
chief had been summoned 55
chief had just returned 48
chief has been apprised 49
chief his fate deplores 169
chief was lord aberdeen 40
chief was made prisoner 56
chief was very friendly 57
chief was well disposed 50
chief who well deserved 74
chief with great ceremony 43
chief with other justices 46
child and also provides 41
child and among children 43
child and fifth daughter 399
child and make decisions 43
child and many servants 54
child and must therefore 42
child and only daughter 6902
child and other children 2400
child and other cultural 723
child and other relevant 62
child and other students 44
child and peer relations 184
child and sixth daughter 176
child and their families 175
child and third daughter 2587
child and very handsome 68
child and what attitude 61
child and what happened 46
child and will continue 92
child and will probably 73
child and will therefore 40
child and young teenager 78
child and youth advocacy 50
child and youth education 145
child and youth outcomes 73
child and youth problems 84
child and youth programs 96
child and youth services 980
child are made narrower 48
child being born disabled 195
child but must remember 69
child can draw pictures 112
child can have multiple 67
child can have problems 48
child can have profound 49
child can make decisions 53
child can make progress 119
child can only conclude 50
child can only identify 80
child can speak properly 42
child day care facility 261
child day care programs 415
child day care services 1004
child for asking questions 48
child for paying attention 57
child for such purposes 87
child for what happened 45
child had been abducted 274
child had been accepted 82
child had been actually 63
child had been admitted 385
child had been affected 112
child had been answered 60
child had been arrested 85
child had been assigned 191
child had been attacked 194
child had been awakened 60
child had been banished 61
child had been baptized 669
child had been battered 48
child had been begotten 111
child had been brutally 86
child had been captured 113
child had been confined 57
child had been conveyed 49
child had been declared 91
child had been deprived 148
child had been deserted 63
child had been devoured 195
child had been diagnosed 332
child had been educated 51
child had been employed 41
child had been enrolled 86
child had been examined 153
child had been exchanged 52
child had been excluded 77
child had been expected 76
child had been expelled 129
child had been forcibly 44
child had been infected 55
child had been involved 161
child had been molested 187
child had been murdered 868
child had been observed 93
child had been operated 76
child had been orphaned 42
child had been poisoned 228
child had been produced 104
child had been promised 116
child had been properly 77
child had been provided 55
child had been punished 140
child had been received 152
child had been recently 88
child had been referred 257
child had been rejected 72
child had been rendered 54
child had been replaced 96
child had been reported 125
child had been restless 48
child had been restored 141
child had been retained 56
child had been returned 189
child had been rewarded 57
child had been schooled 52
child had been secretly 53
child had been selected 118
child had been seriously 143
child had been severely 156
child had been sexually 621
child had been smothered 54
child had been smuggled 97
child had been snatched 151
child had been somewhat 41
child had been strangled 155
child had been stricken 64
child had been suddenly 43
child had been suffered 41
child had been threatened 51
child had been tortured 70
child had been troubled 46
child had been viciously 42
child had died recently 87
child had died suddenly 77
child had down syndrome 115
child had ever received 43
child had only recently 50
child had some powerful 47
child has also acquired 44
child has been abducted 555
child has been accepted 326
child has been actively 42
child has been actually 87
child has been adjudged 91
child has been admitted 510
child has been affected 274
child has been arrested 145
child has been assessed 163
child has been assigned 308
child has been attacked 88
child has been baptized 662
child has been battered 259
child has been begotten 67
child has been compared 59
child has been concealed 91
child has been confided 40
child has been confined 68
child has been declared 184
child has been deprived 535
child has been deserted 122
child has been detained 69
child has been developing 104
child has been diagnosed 1291
child has been directed 52
child has been educated 184
child has been employed 62
child has been enrolled 202
child has been entirely 116
child has been examined 365
child has been excluded 177
child has been exercising 64
child has been expected 53
child has been expelled 231
child has been followed 124
child has been formally 74
child has been immersed 46
child has been included 71
child has been increased 45
child has been infected 229
child has been informed 206
child has been initiated 69
child has been involved 451
child has been isolated 58
child has been launched 44
child has been lawfully 99
child has been mentioned 82
child has been molested 345
child has been murdered 389
child has been nurtured 115
child has been observed 382
child has been obtained 102
child has been orphaned 92
child has been pampered 136
child has been partially 45
child has been poisoned 186
child has been practicing 59
child has been prepared 287
child has been produced 134
child has been promoted 50
child has been properly 379
child has been provided 188
child has been punished 383
child has been received 185
child has been recently 285
child has been recorded 114
child has been referred 769
child has been regarded 183
child has been rejected 160
child has been rendered 59
child has been replaced 107
child has been reported 473
child has been required 51
child has been restored 103
child has been retained 77
child has been returned 295
child has been rewarded 119
child has been screened 103
child has been selected 191
child has been seriously 290
child has been severely 214
child has been sexually 2203
child has been snatched 224
child has been somewhat 44
child has been stressed 77
child has been struggling 65
child has been threatened 140
child has been withdrawn 100
child has down syndrome 334
child has ever received 58
child has health problems 43
child has just finished 133
child has just produced 57
child has just received 48
child has just returned 52
child has lost interest 337
child has made progress 157
child has many problems 55
child has once suffered 50
child has only recently 134
child has other problems 62
child has other symptoms 61
child has reading problems 46
child has some capacity 67
child has some physical 76
child has some specific 46
child has these symptoms 127
child her full attention 44
child may also complain 102
child may also identify 42
child may feel betrayed 64
child may feel confused 53
child may feel deprived 41
child may feel insecure 130
child may feel isolated 58
child may feel rejected 172
child may feel threatened 104
child may give evidence 67
child may have achieved 43
child may have acquired 338
child may have actually 48
child may have adequate 53
child may have attained 79
child may have attended 41
child may have cerebral 44
child may have emotional 59
child may have frequent 93
child may have impaired 43
child may have increased 81
child may have mastered 58
child may have multiple 127
child may have observed 68
child may have physical 65
child may have problems 479
child may have produced 52
child may have questions 41
child may have received 301
child may have seizures 58
child may have specific 44
child may have suffered 378
child may have survived 49
child may have symptoms 107
child may lose interest 177
child may need guidance 47
child may need treatment 50
child may show evidence 126
child nor youth perishes 125
child not only acquires 101
child not only develops 88
child not only imitates 50
child not only observes 58
child not only receives 79
child not only responds 47
child off among strangers 44
child than other children 48
child that ever bestrode 63
child that other children 125
child that some mischief 70
child too much attention 99
child was also required 40
child was born december 73
child was born deformed 106
child was born eighteen 56
child was born february 94
child was born normally 51
child was born november 92
child was born severely 64
child was born sometime 41
child was crying bitterly 64
child was crying piteously 46
child was having problems 108
child was left entirely 88
child was much attached 71
child was much improved 117
child was only fourteen 61
child was only slightly 68
child was paying attention 66
child was very beautiful 169
child was very delicate 122
child was very restless 156
child was well adjusted 75
child who asks questions 161
child who died suddenly 69
child who dies suddenly 105
child who felt rejected 46
child who must struggle 47
child who reads fluently 43
child who will continue 83
child who will probably 109
child who will resemble 44
child with down syndrome 10164
child with great potential 47
child with great severity 45
child with health problems 149
child with ideas somewhat 57
child with many problems 64
child with mild cerebral 112
child with more advanced 61
child with more affection 71
child with other children 933
child with poor auditory 172
child with poor eyesight 125
child with reading problems 275
child with some mongoloid 77
child with such problems 86
child with such symptoms 53
child with their eagerness 62
child with these problems 119
child with these symptoms 172
child with what remained 58
child you have observed 44
child you were probably 87
chill and other symptoms 122
chill for only gossamer 267
china and other articles 76
china and other treasures 67
chips and other computer 130
chips and other hardware 45
chips and other materials 62
chips and other products 92
chips and their supporting 138
chips has been reported 41
choir and north transept 199
choir and south transept 226
choir had been practicing 62
choir had just finished 79
choir has been restored 46
chorea and other neuroses 51
chorea has been observed 46
chorea has been reported 55
chose for their children 215
chose for their governor 179
chose for their subjects 77
chose his most intimate 145
chose new york governor 53
chose that their children 63
cited and citing articles 69
cited for more detailed 69
cited for other purposes 184
cited new york statutes 61
cited with great approval 46
cites one such instance 45
cites two other examples 70
civil and army officers 83
civil and army officials 46
civil and even clerical 91
civil and even criminal 532
civil and even friendly 127
civil and even military 168
civil and even personal 45
civil and even religious 46
civil and four criminal 107
civil and great military 75
civil and half military 207
civil and kingly authority 64
civil and knew courtesy 106
civil and mining engineering 809
civil and mining engineers 459
civil and most criminal 64
civil and other engineering 64
civil and other officers 290
civil and other services 127
civil and some criminal 197
civil and well disposed 345
civil but also criminal 68
civil day from midnight 51
civil law from criminal 43
civil war abet rebellion 78
civil war like situation 56
civil war made possible 45
civil war soon followed 58
civil war were confined 104
civil war were imminent 59
civil war were required 46
civil war will commence 42
civil war will continue 132
civil war will probably 45
claim all their attention 243
claim all these doubtful 57
claim all your attention 92
claim and such property 104
claim and will authorize 53
claim any great accuracy 64
claim any such authority 51
claim each their twopence 52
claim for cost recovery 163
claim for fair treatment 153
claim for loss incurred 194
claim for loss suffered 107
claim for mining purposes 119
claim for past services 69
claim for pure economic 408
claim for sick benefits 57
claim for such benefits 240
claim for such exemption 247
claim for such expenses 217
claim for such liability 499
claim for such property 54
claim for such services 271
claim for their children 109
claim for their citizens 142
claim for their products 250
claim for their property 42
claim for their services 196
claim for their subjects 44
claim for those purposes 707
claim for voting purposes 117
claim for wage increases 247
claim had been accepted 283
claim had been admitted 198
claim had been advanced 246
claim had been approved 92
claim had been asserted 426
claim had been assigned 143
claim had been conceded 83
claim had been disputed 108
claim had been formally 59
claim had been included 69
claim had been properly 136
claim had been received 203
claim had been referred 79
claim had been regarded 45
claim had been rejected 573
claim had been resolved 42
claim had been scarcely 43
claim has been accepted 1003
claim has been achieved 45
claim has been adjusted 79
claim has been admitted 389
claim has been advanced 2059
claim has been approved 571
claim has been asserted 1469
claim has been assigned 649
claim has been conceded 215
claim has been credited 164
claim has been declared 53
claim has been defended 55
claim has been disposed 114
claim has been disputed 1824
claim has been endorsed 52
claim has been enforced 49
claim has been examined 147
claim has been extended 55
claim has been included 45
claim has been obtained 311
claim has been properly 502
claim has been provided 159
claim has been received 1136
claim has been recently 122
claim has been recorded 119
claim has been referred 223
claim has been rejected 2154
claim has been rendered 49
claim has been reported 68
claim has been resisted 61
claim has been resolved 148
claim has been seriously 220
claim has been slighted 42
claim has been surveyed 42
claim has been verified 163
claim has been withdrawn 201
claim has some validity 139
claim his full attention 62
claim his three children 49
claim his wife wherever 41
claim may seem surprising 129
claim our full attention 59
claim our true identity 42
claim that having children 41
claim that many children 145
claim that many students 44
claim that media coverage 102
claim that most american 51
claim that most children 47
claim that most students 45
claim that much progress 54
claim that north american 59
claim that only physical 46
claim that oral tradition 40
claim that other decisions 99
claim that other religions 43
claim that past societal 186
claim that peace officers 46
claim that race relations 56
claim that some children 182
claim that some concepts 50
claim that some languages 61
claim that some patients 49
claim that some property 41
claim that some specific 54
claim that some students 41
claim that such activity 76
claim that such analysis 50
claim that such children 43
claim that such concepts 114
claim that such decisions 85
claim that such entities 110
claim that such evidence 267
claim that such examples 59
claim that such patterns 42
claim that such policies 252
claim that such problems 79
claim that such programs 387
claim that such questions 145
claim that such relations 61
claim that such treatment 82
claim that their accounts 150
claim that their activity 137
claim that their algorithm 45
claim that their analysis 378
claim that their ancestor 317
claim that their approach 1228
claim that their argument 44
claim that their attempts 92
claim that their attitude 42
claim that their authority 300
claim that their business 261
claim that their children 1016
claim that their concepts 119
claim that their concerns 40
claim that their condition 104
claim that their cultural 93
claim that their cultures 41
claim that their decisions 280
claim that their doctrine 338
claim that their economic 252
claim that their education 91
claim that their evidence 113
claim that their expenses 41
claim that their families 206
claim that their favorite 62
claim that their financial 158
claim that their forebears 119
claim that their founders 99
claim that their husbands 338
claim that their industry 93
claim that their insights 40
claim that their intention 131
claim that their interest 228
claim that their machines 148
claim that their military 148
claim that their movement 290
claim that their original 194
claim that their patients 193
claim that their personal 221
claim that their policies 626
claim that their positions 166
claim that their practice 182
claim that their presence 215
claim that their problems 43
claim that their products 2040
claim that their programs 277
claim that their projects 50
claim that their property 565
claim that their proposal 113
claim that their proposed 112
claim that their relations 59
claim that their religious 428
claim that their services 226
claim that their situation 142
claim that their software 120
claim that their struggle 46
claim that their students 188
claim that their subjects 180
claim that their tradition 114
claim that their treatment 274
claim that their ultimate 131
claim that there actually 240
claim that these accounts 58
claim that these attempts 48
claim that these behaviors 51
claim that these benefits 102
claim that these chapters 47
claim that these children 344
claim that these concepts 314
claim that these creatures 51
claim that these decisions 145
claim that these elements 278
claim that these entities 53
claim that these examples 320
claim that these functions 111
claim that these languages 55
claim that these materials 115
claim that these passages 158
claim that these patients 56
claim that these patterns 127
claim that these policies 270
claim that these positions 45
claim that these problems 522
claim that these products 284
claim that these programs 446
claim that these projects 48
claim that these questions 177
claim that these relations 133
claim that these religious 50
claim that these sciences 155
claim that these services 105
claim that these students 109
claim that these subjects 54
claim that these variables 41
claim that wage increases 50
claim that what happened 392
claim that when children 93
claim that young children 944
claim they have achieved 120
claim they have evidence 91
claim they have received 209
claim they have suffered 200
claim they were entitled 59
claim they were sexually 49
claim too much attention 171
claim too much authority 133
claim was also advanced 66
claim was also asserted 42
claim was also rejected 166
claim was made concerning 42
claim was only partially 80
claim with some accuracy 89
claim with some validity 95
clams and other bivalves 162
clams and other molluscs 85
clams and other mollusks 259
clans and clan segments 72
clans and even families 40
clans that were destined 46
clans was also sundered 68
clash with their children 41
clash with their personal 50
clash with their religious 54
class and asking questions 62
class and been somebody 42
class and come prepared 41
class and farm families 157
class and give students 42
class and have students 574
class and help students 81
class and less educated 192
class and more affluent 432
class and more educated 64
class and more recently 126
class and must therefore 68
class and other barriers 72
class and other children 84
class and other cleavages 53
class and other cultural 167
class and other divisions 235
class and other economic 97
class and other elements 92
class and other interest 96
class and other property 139
class and other relations 53
class and other relevant 151
class and other segments 104
class and other students 246
class and other variables 616
class and paying attention 52
class and poor children 1032
class and poor citizens 69
class and poor families 2154
class and poor peasantry 440
class and poor students 426
class and race analysis 112
class and race barriers 188
class and race conflict 543
class and race conscious 116
class and race continue 40
class and race divisions 618
class and race dynamics 118
class and race identity 65
class and race interact 96
class and race politics 144
class and race positions 159
class and race problems 53
class and race relations 2580
class and race specific 162
class and race struggle 80
class and rich families 141
class and rich peasantry 59
class and some socialist 41
class and their business 93
class and their children 244
class and their cultural 87
class and their economic 169
class and their families 814
class and their interest 46
class and their personal 97
class and their problems 103
class and their relations 43
class and their servants 149
class and their struggle 85
class and their superiors 101
class and those attached 62
class and voting patterns 54
class and wealth dissolve 66
class and well educated 1082
class and went straight 100
class and were therefore 278
class and what happened 45
class and will continue 99
class and will identify 50
class and will probably 99
class and youth cultures 45
class are also included 193
class are also numerous 64
class are held constant 88
class are less numerous 44
class are more frequent 50
class are more inclined 75
class are more numerous 260
class are more powerful 99
class are most commonly 41
class are most numerous 50
class are very numerous 413
class can have multiple 225
class can help students 76
class can only maintain 56
class far more numerous 73
class for more advanced 45
class for such children 45
class for their children 122
class for their comments 61
class for these children 60
class for these students 55
class for those students 76
class for young children 137
class had been absorbed 44
class had been achieved 40
class had been admitted 67
class had been arrested 44
class had been assigned 276
class had been canceled 137
class had been composed 46
class had been confined 56
class had been definite 45
class had been deprived 51
class had been designed 83
class had been discussing 238
class had been educated 86
class had been estranged 55
class had been examined 45
class had been excluded 76
class had been involved 88
class had been launched 42
class had been prepared 74
class had been promoted 57
class had been provided 48
class had been replaced 108
class had been required 64
class had been returned 77
class had been selected 132
class had been struggling 50
class had just finished 263
class had just returned 44
class had only recently 68
class has been absorbed 56
class has been accepted 100
class has been achieved 67
class has been affected 90
class has been assigned 317
class has been canceled 107
class has been compiled 82
class has been composed 56
class has been declared 193
class has been deprived 75
class has been designed 186
class has been developing 62
class has been discussing 240
class has been educated 74
class has been employed 59
class has been enhanced 53
class has been enlarged 54
class has been entirely 57
class has been examined 79
class has been excluded 66
class has been expanded 94
class has been extended 139
class has been followed 59
class has been improved 53
class has been included 91
class has been increased 125
class has been indicted 47
class has been involved 156
class has been mentioned 61
class has been modified 180
class has been observed 126
class has been obtained 66
class has been prepared 75
class has been produced 56
class has been properly 141
class has been proposed 74
class has been provided 125
class has been recently 68
class has been recorded 58
class has been referred 196
class has been regarded 73
class has been rendered 44
class has been replaced 390
class has been reported 91
class has been selected 256
class has been severely 53
class has been somewhat 47
class has been stripped 62
class has been variously 78
class has just finished 235
class has just returned 46
class has many students 47
class has only recently 88
class has three instance 52
class how many students 45
class iii gaming activity 64
class iii gene products 95
class may have multiple 91
class men were expected 131
class new york families 92
class not only provides 63
class than mere gamblers 59
class than their husbands 47
class that also included 71
class that also includes 138
class that once extorted 41
class that will actually 51
class them among exploded 95
class they have referred 45
class they were ignorant 46
class they were intended 86
class they were regarded 53
class they were supposed 89
