cage floor was covered 51
come first and restore 95
come hither and deliver 62
come hither and settled 548
come hither for shelter 237
come hither for traffic 101
come looking for answers 145
come looking for pleasure 78
come looking for trouble 303
come loose and dropped 59
come loose and floated 46
come loose and slipped 45
come nearer and examine 60
come nearly two hundred 62
come nearly two thousand 62
come peeping and advancing 73
come quite near because 89
come right now because 45
come rough and uncured 74
come round and collect 96
come round and discuss 99
come round and explain 140
come round eating locusts 172
come sailing all together 56
come sighing and wheedling 82
come thither and besiege 77
come under any general 76
come under her control 409
come under her dominion 48
come under her husband 201
come under her majesty 77
come under his censure 61
come under his command 2323
come under his control 3251
come under his dominion 397
come under his general 56
come under his official 70
come under his purview 313
come under his windows 40
come under its command 75
come under its control 2837
come under its dominion 174
come under its general 151
come under its purview 1085
come under one control 91
come under one division 98
come under one general 170
come under one horizon 174
come under our command 44
come under our control 714
come under our dominion 46
come under our especial 44
come under our general 60
come under our present 947
come under our purview 260
come under our windows 48
come under that division 49
come under that general 335
come under this article 91
come under this censure 53
come under this chapter 61
come under this concept 61
come under this control 52
come under this delusion 58
come under this division 278
come under this general 1537
come under this program 50
come under this statute 51
come under two classes 87
come under two general 145
come where this article 66
come which had revealed 49
come while her husband 48
come within any formula 62
come within her borders 205
come within her purview 82
come within his chamber 65
come within his horizon 94
come within his present 76
come within his purview 1079
come within its borders 199
come within its compass 112
come within its control 55
come within its express 42
come within its purview 2375
come within one hundred 645
come within our borders 169
come within our concept 65
come within our horizon 73
come within our present 542
come within our purpose 73
come within our purview 1206
come within our subject 56
come within six hundred 66
come within ten minutes 70
come within ten thousand 40
come within that general 57
come within that statute 48
come within this compass 60
come within this general 116
come within this limited 43
come within this purview 85
come within this statute 107
come within two hundred 708
come within two minutes 83
come within two thousand 69
coming after this decision 74
coming after this prelude 41
coming after two decades 55
coming after you because 64
coming after you tonight 42
coming change are usually 137
coming change with unmoved 42
coming every few minutes 171
coming every few seconds 79
coming every ten minutes 211
coming every two minutes 177
coming fight for freedom 129
coming quick and shallow 73
coming short and shallow 56
coming sprung and touched 44
coming under her control 47
coming under his command 90
coming under his control 300
coming under its control 489
coming under its purview 299
coming under one general 48
coming under our control 46
coming under that general 66
coming under this division 48
coming under this general 195
coming within her borders 72
coming within his control 91
coming within his official 66
coming within his purview 121
coming within its borders 86
coming within its purview 730
coming within one hundred 176
coming within two hundred 99
cone cells are present 129
cone types are excited 46
cone where its diameter 60
cook about ten minutes 310
cook about two minutes 130
cook after being removed 69
cook anything and everything 46
cook takes things herself 51
cool after each addition 89
cool blues and purples 116
cool morning air brought 45
cool morning and easterly 65
cool night air against 128
cool night air brought 74
cool night air brushed 66
cool night air chilled 66
cool night air outside 170
cool night air revived 131
cool night air sobered 53
cool night air touched 88
cool place and allowed 54
cool place and covered 94
cool place for several 694
cool place not exposed 40
cool rather than inflame 62
cool shade and shelter 87
cool springs and summers 74
cool vigor and laconic 40
cool water and alcohol 51
cool water and allowed 44
cool water and brought 46
cool water and watched 45
cool water for several 97
cool while you prepare 522
coping rather than mastery 140
cops would not believe 62
copy after his example 134
copy books and records 404
copy files and folders 1189
copy thereof for service 129
copy which had belonged 184
copy which had escaped 43
copy which was printed 56
copy which was written 68
cord about his forehead 78
cord blood and amniotic 208
cord blood and neonatal 61
cord serum and amniotic 84
cord tumor with annular 1451
cord where they synapse 303
cord which had secured 59
cord which hung covered 46
cord which was twisted 49
core cooling and rewarming 55
core level and valence 359
core stock for plywood 59
core teaching and research 44
core value and national 72
corn lands and pasture 71
corn shall fly asunder 110
corn syrup and glucose 48
corn syrup and sucrose 142
corn syrup and vanilla 338
corn trade has derived 139
corn which they brought 89
corn which they gathered 52
corn which they plucked 40
corn which was brought 222
corn which was planted 62
corn yield per hectare 140
cost about one hundred 1978
cost about one thousand 552
cost about six dollars 254
cost about six hundred 608
cost about six shillings 208
cost about six thousand 534
cost about ten dollars 982
cost about ten shillings 360
cost about ten thousand 990
cost about two dollars 1073
cost about two hundred 1701
cost about two millions 131
cost about two shillings 390
cost about two thousand 799
cost above one hundred 327
cost above two hundred 41
cost above two thousand 138
cost basis for capital 109
cost basis for computing 122
cost basis with respect 47
cost blood and treasure 226
cost curve and average 358
cost curve for producing 182
cost curve has shifted 203
cost curve with respect 233
cost cutting and improving 90
cost cutting and layoffs 89
cost cutting and quality 107
cost cutting and revenue 109
cost housing and related 164
cost housing for sincere 97
cost housing for workers 526
cost items that require 57
cost learning and ingenuity 67
cost local area network 42
cost method for achieving 42
cost method for computing 52
cost method for obtaining 49
cost method for producing 134
cost minus its salvage 40
cost money and brought 56
cost money and increase 41
cost money and involve 41
cost money and require 419
cost nearly one hundred 488
cost nearly one thousand 132
cost nearly six hundred 99
cost nearly six thousand 99
cost nearly ten thousand 97
cost nearly two hundred 237
cost nearly two millions 284
cost nearly two thousand 205
cost pricing and average 170
cost rather than average 242
cost rather than current 519
cost rather than present 40
cost rather than quality 377
cost savings and improve 202
cost savings and increase 136
cost savings and marketing 42
cost savings and operating 117
cost savings and process 149
cost savings and product 143
cost savings and profits 144
cost savings and quality 927
cost savings and reduced 446
cost savings and revenue 896
cost savings and service 431
cost savings are realized 911
cost savings are usually 150
cost savings per patient 105
cost savings was realized 87
cost savings with respect 142
cost shall not include 97
cost sharing for medical 47
cost spaying and neutering 68
cost tests for natural 40
cost under ten dollars 53
cost value and salvage 49
cost which are claimed 52
cost would not increase 68
cost would not justify 57
coup could not succeed 71
coup which had brought 121
coup which was carried 46
cows which had aborted 75
cows which had strayed 49
cozy nooks and corners 45
cozy nooks and retreats 44
crab apple and hawthorn 49
crab cakes and grilled 52
crab cakes with roasted 58
cream cones for dessert 40
cream maker and process 381
cream puffs and eclairs 205
cream puffs for dessert 76
cream sundae for dessert 49
crew about one hundred 45
crew could not believe 110
crew could not control 66
crew could not prevent 100
crew fared but meagerly 46
crew under his command 302
crew which had brought 45
crop growth and quality 126
crop pests and diseases 1979
crop rather than harvest 57
crop reaped and gathered 54
crop which has appeared 48
crop which they prevent 61
crop which was planted 76
crop yield and quality 1960
crop yield per hectare 728
crying about her husband 43
crying aloud for foreign 47
crying aloud for justice 133
crying aloud for pleasure 79
crying aloud for redress 91
crying aloud for vengeance 379
crying blood being totally 49
crying every day because 42
crying every one according 184
crying would not disturb 55
cues which are present 79
cups diced raw potatoes 168
cups fresh bean sprouts 783
cure anything and everything 227
cure people and animals 40
cure rates are similar 134
cure rather than prevent 97
cure which was wrought 139
cuts short all attacks 295
cyst walls are usually 101
cyst which was removed 52
