cabled the navy department 130
changes of body composition 141
changes of bone destruction 51
changes of great importance 1352
changes of ionic composition 48
changes of iron deficiency 54
changes of less importance 111
changes of mood accompanying 40
changes of much importance 58
changes of other parameters 83
changes of other properties 68
changes of skin resistance 69
changes of soil properties 118
changes of some importance 283
changes of some parameters 79
changes of some properties 47
changes of such importance 135
changes of their government 167
changes of their properties 109
changes of their respective 58
changes of these components 78
changes of these indicators 48
changes of these magnitudes 114
changes of these parameters 1194
changes of these properties 240
changes of these quantities 165
changes of these structures 92
changes of these substances 56
changes of three generations 146
changes of time signatures 53
changes of vast importance 125
changes or other alterations 61
changes the cell references 278
changes the meaning completely 107
changes the most reverential 41
changes to data structures 147
changes to other components 115
changes to suit individual 46
changes to their businesses 46
changes to their curriculum 42
changes to their employment 55
changes to their lifestyles 116
changes to their management 90
changes to their properties 79
changes to their respective 145
changes to their strategies 42
changes to their structures 73
changes to their traditional 251
changes to these assumptions 60
changes to these components 109
changes to these parameters 143
changes to these procedures 70
changes to these properties 92
changes to these regulations 86
changes to these structures 123
changes to those attributes 47
changes to your application 719
changes to your medications 50
changes to your publication 76
changes to your spreadsheet 160
changes we have considered 192
changes we have documented 57
changes we have enumerated 44
changes we have identified 108
changes we have introduced 261
changes we were experiencing 43
changes we will experience 43
chapel at duke university 81
charge in deep abstraction 69
charge in their respective 142
charge is just sufficient 64
charge is made determines 44
charge is made regardless 146
charge is more frequently 49
charge is most frequently 52
charge of bank supervision 67
charge of city government 50
charge of farm management 72
charge of food preparation 267
charge of fort cumberland 95
charge of fort providence 79
charge of giving information 78
charge of great importance 72
charge of great imprudence 46
charge of great presumption 96
charge of having calumniated 78
charge of having circulated 53
charge of having desecrated 59
charge of having encouraged 195
charge of having influenced 45
charge of having instigated 291
charge of having introduced 157
charge of having maintained 60
charge of having maliciously 68
charge of having plagiarized 42
charge of having propagated 78
charge of having sacrificed 388
charge of having suppressed 77
charge of having undermined 45
charge of having unlawfully 125
charge of high explosives 228
charge of high misdemeanor 311
charge of host desecration 72
charge of land acquisition 106
charge of land management 86
charge of land reclamation 51
charge of land settlement 52
charge of male chauvinism 92
charge of many activities 85
charge of nazi propaganda 59
charge of other activities 61
charge of peace negotiations 95
charge of risk management 131
charge of said conference 72
charge of said department 183
charge of some department 391
charge of some particular 374
charge of some trustworthy 247
charge of such activities 356
charge of such conveyance 127
charge of such department 119
charge of such importance 161
charge of such institution 256
charge of such presumption 56
charge of such properties 52
charge of such reservation 59
charge of such storerooms 81
charge of such undertakings 68
charge of their activities 170
charge of their application 119
charge of their businesses 109
charge of their classrooms 96
charge of their collective 41
charge of their congregation 47
charge of their conveyance 58
charge of their department 149
charge of their discipline 120
charge of their educational 68
charge of their government 224
charge of their grandmother 114
charge of their households 165
charge of their individual 91
charge of their instruction 141
charge of their management 394
charge of their particular 125
charge of their preparation 47
charge of their properties 63
charge of their prosecution 48
charge of their respective 2605
charge of their settlement 54
charge of their supervision 57
charge of these activities 731
charge of these ceremonies 53
charge of these collections 144
charge of these committees 50
charge of these expeditions 61
charge of these facilities 62
charge of these industries 70
charge of these negotiations 166
charge of these particular 54
charge of these privileged 169
charge of these properties 73
charge of these refractory 80
charge of these undertakings 58
charge of those activities 131
charge of waging aggressive 100
charge of your application 87
charge of your department 101
charge of your government 44
charge of your particular 50
charge of your retirement 54
charge of youth activities 80
charge on their assailants 102
charge or other disposition 128
charge or other instrument 197
charge so well discharged 158
charge the full publication 52
charge the most exorbitant 102
charge the same percentage 145
charge the very atmosphere 44
charge to give information 48
charge to make inquisition 61
charge to save appearances 81
charge to their respective 161
charge to those interested 96
charming in their simplicity 332
charming in their surroundings 94
charming or even attractive 49
charms of their mistresses 124
charms of their respective 71
charms of your delightful 54
charts of their respective 63
charts of those illustrious 53
chasms in their information 50
cheaper or more accessible 59
cheaper or more attractive 56
cheaper or more convenient 458
cheaper or more expeditious 139
cheaper or more productive 74
cheaper or more profitable 74
cheaply in great quantities 51
cheated of their legitimate 85
checking on their activities 61
checking the bank statements 41
checking the free circulation 47
checking the least disposition 43
checking the many references 50
checking the most appropriate 75
checks of their depositors 52
checks on their activities 133
checks on their respective 41
checks or make withdrawals 91
checks or other obligations 43
cheering on their respective 47
cheers of their countrymen 171
cheers of their supporters 88
cheese in great quantities 61
cheese in their haversacks 54
chiefs at last interposed 44
chiefs in their possessions 41
chiefs in their respective 212
chiefs in their traditional 58
chiefs of great importance 55
chiefs of less importance 49
chiefs of their respective 865
chiefs of these degenerate 41
chiefs or other authorities 179
chiefs to their respective 65
choice in ongoing management 43
choice in their activities 91
choice in their educational 49
choice in their employment 43
choice in their expressions 99
choice in their respective 56
choice is also consistent 83
choice is also determined 98
choice is also influenced 239
choice is also restricted 52
choice is best determined 40
choice is best understood 45
choice is made consciously 69
choice is more appropriate 82
choice is more consistent 42
choice is more convenient 49
choice is more restricted 416
choice is most appropriate 79
choice is very restricted 101
choice of coping mechanisms 106
choice of coping strategies 647
choice of data structures 576
choice of early retirement 118
choice of free parameters 82
choice of good candidates 55
choice of great importance 73
choice of living arrangement 145
choice of load resistance 117
choice of means appropriate 62
choice of more appropriate 96
choice of most appropriate 96
choice of other activities 55
choice of other occupations 65
choice of other parameters 94
choice of play activities 192
choice of risk management 76
choice of some convenient 47
choice of some parameters 95
choice of some particular 427
choice of such activities 63
choice of such expressions 95
choice of such parameters 103
choice of such principles 66
choice of such techniques 43
choice of test procedures 42
choice of test statistics 88
choice of their activities 56
choice of their amusements 161
choice of their candidates 140
choice of their commanders 61
choice of their destination 66
choice of their expressions 93
choice of their government 258
choice of their occupations 259
choice of their parameters 47
choice of their particular 115
choice of their respective 249
choice of their successors 425
choice of these activities 76
choice of these assumptions 55
choice of these candidates 66
choice of these categories 104
choice of these characters 45
choice of these components 277
choice of these definitions 43
choice of these expressions 56
choice of these indicators 75
choice of these industries 41
choice of these objectives 62
choice of these parameters 2997
choice of these particular 1485
choice of these principles 210
choice of these procedures 50
choice of these professions 76
choice of these quantities 107
choice of these strategies 95
choice of these structures 41
choice of these substances 41
choice of these techniques 83
choice of those activities 68
choice of those parameters 59
choice of those particular 130
choice of three appetizers 88
choice of three approaches 55
choice of three candidates 123
choice of three categories 51
choice of three princesses 90
choice of three procedures 71
choice of three professions 41
choice of three strategies 56
choice of three vegetables 84
choice of tuning parameters 72
choice of what information 192
choice of what particular 85
choice of your magistrate 82
choice or their conjunction 62
choice we make determines 54
choose no more appropriate 52
choose the best arrangement 59
choose the best candidates 219
choose the best combination 681
choose the best compromise 170
choose the best description 87
choose the best educational 59
choose the best explanation 58
choose the best individual 58
choose the best instrument 80
choose the best investment 88
choose the best strategies 126
choose the best techniques 52
choose the best technology 110
choose the best therapeutic 41
choose the least burdensome 183
choose the less attractive 50
choose the less marketable 53
choose the less pretentious 41
choose the life employment 57
choose the more aggressive 51
choose the more appropriate 201
choose the more attractive 102
choose the more convenient 140
choose the more economical 63
choose the more profitable 205
choose the more scientific 48
choose the more traditional 134
choose the most acceptable 147
choose the most accessible 87
choose the most aggressive 43
choose the most applicable 60
choose the most appropriate 14426
choose the most attractive 860
choose the most compatible 66
choose the most convenient 1540
choose the most economical 716
choose the most efficacious 71
choose the most expressive 65
choose the most frequented 65
choose the most frequently 79
choose the most impressive 42
choose the most influential 72
choose the most preferable 52
choose the most prestigious 66
choose the most productive 224
choose the most profitable 867
choose the most successful 130
choose the most vulnerable 54
choose the same combination 52
choose the same consumption 88
choose the same principles 52
choose the same strategies 55
choose the same technology 66
choose the sole arbitrator 69
choose the third arbitrator 276
choose to file separately 76
choose to give information 62
choose to have interfered 41
choose to live dangerously 75
choose to live separately 150
choose to make sacrifices 58
choose to make yourselves 52
choose to meet separately 41
choose to seek assistance 51
choose to seek employment 113
choose to take cognizance 85
choose to think positively 53
choose to view information 52
choosing the best candidates 86
choosing the best combination 335
choosing the best compromise 43
choosing the best individual 59
choosing the best instrument 112
choosing the best investment 87
choosing the best staterooms 42
choosing the best strategies 48
choosing the best technology 49
choosing the least frequented 85
choosing the more appropriate 60
choosing the more attractive 45
choosing the most acceptable 77
choosing the most appropriate 6477
choosing the most attractive 143
choosing the most convenient 319
choosing the most economical 269
choosing the most efficacious 53
choosing the most expressive 44
choosing the most frequently 50
choosing the most productive 91
choosing the most profitable 356
choosing the wrong technology 57
choosing to seek termination 65
chores of food preparation 51
chores or other activities 66
chorus of ideal spectators 69
chosen as best representing 79
chosen as more appropriate 73
chosen as most acceptable 41
chosen as most appropriate 259
chosen as most convenient 160
chosen as their destination 70
chosen at some convenient 41
chosen by open competition 97
chosen by such accountant 96
chosen by their classmates 175
chosen by their countrymen 44
chosen by their respective 1530
chosen by your instructor 242
chosen in open competition 80
chosen in such territorial 160
chosen in their individual 45
chosen in their respective 144
chosen no more appropriate 53
chosen the least frequented 45
chosen the less profitable 90
chosen the more traditional 67
chosen the most appropriate 457
chosen the most attractive 45
chosen the most convenient 201
chosen the most frequently 56
chosen the most profitable 82
chosen to best illustrate 77
chosen to give convenient 44
chosen to give instruction 49
chosen to give sufficient 73
chosen to have negligible 43
chosen to live dangerously 47
chosen to live separately 62
chosen to meet individual 46
chosen to meet particular 46
chosen to suit individual 103
chosen to suit particular 104
chosen to their respective 59
church at their presumption 96
church in full fellowship 55
church in great excitement 43
church in many capacities 141
church in most melancholy 49
church in their localities 282
church in their principles 61
church in their respective 473
church in these republican 52
church in your petticoats 63
church is best understood 143
church is more interested 85
church is much diminished 153
church is well documented 45
church is well maintained 47
church of great importance 54
church of some importance 133
church of their forefathers 243
church of their particular 42
church of their preference 97
church of their respective 61
church on these principles 54
church on three successive 218
church or club activities 48
church or other charitable 146
church or other corporation 41
church or other institution 253
church so much frequented 93
church to make concessions 41
circle by more accidental 44
circle of fire surrounded 51
circle of pale spectators 203
circle of their activities 94
circle of their capacities 56
circle of their connections 65
circle of their countrymen 55
circle of their enjoyments 178
circle of their experience 101
circle of their friendship 139
circle of their government 47
circle of their individual 55
circle of their petticoats 41
circle of their respective 96
circle of their supporters 75
circle of those acquainted 48
circle of those immediately 130
circle of those interested 668
circle of your incantation 68
circle or other appropriate 144
circle or other geometrical 59
circle the most appropriate 922
circling the most appropriate 188
cities by their respective 157
cities in their resistance 54
cities in their respective 584
cities is well documented 55
cities of great importance 206
cities of less importance 168
cities of other continents 41
cities of some importance 217
cities of such importance 56
cities of their privileges 95
cities of their respective 492
cities on five continents 100
cities on four continents 141
cities on other continents 75
cities on three continents 164
cities or other localities 80
cities the fire department 44
cities the health department 83
cities to find employment 915
cities to pass ordinances 99
cities to seek employment 442
cities to such cultivated 53
cities to their foundations 193
cities to their respective 54
cities to their sovereigns 87
claiming the same patentable 147
claiming the same privileges 116
claiming to have contracted 53
claiming to have discovered 1948
claiming to have identified 245
claiming to have information 245
claiming to have introduced 97
claiming to have originated 243
claiming to have personally 52
claiming to have recognized 40
claiming to have understood 43
claims at least implicitly 148
claims by other researchers 41
claims by some researchers 44
claims in full settlement 94
claims in their respective 77
claims no less ignorantly 67
claims of arab nationalism 97
claims of full employment 58
claims of having discovered 229
claims of lord palmerston 67
claims of male superiority 50
claims of nazi propaganda 42
claims of other associations 50
claims of other candidates 92
claims of other minorities 68
claims of other plaintiffs 82
claims of other researchers 43
claims of pure literature 54
claims of some particular 237
claims of some plaintiffs 54
claims of some pretenders 44
claims of some proponents 60
claims of some researchers 73
claims of some scientists 77
claims of such importance 70
claims of such individual 43
claims of test developers 64
claims of their candidates 106
claims of their countrymen 127
claims of their depositors 170
claims of their detractors 41
claims of their individual 48
claims of their particular 163
claims of their proponents 151
claims of their respective 1753
claims of their superiority 47
claims of their supporters 88
claims of these approaches 40
claims of these plaintiffs 45
claims of those interested 92
claims of those plaintiffs 52
claims on their respective 139
claims on your confidence 182
claims or other liabilities 42
claims the same distinction 224
claims to full membership 93
claims to have approached 110
claims to have calculated 46
claims to have completely 275
claims to have considered 215
claims to have contracted 53
claims to have controlled 100
claims to have cultivated 478
claims to have deciphered 277
claims to have definitely 41
claims to have demolished 41
claims to have determined 307
claims to have difficulty 44
claims to have discovered 19096
claims to have documented 155
claims to have eliminated 740
claims to have encouraged 93
claims to have eradicated 168
claims to have experience 106
claims to have formulated 148
claims to have frequently 114
claims to have identified 3372
claims to have influenced 296
claims to have information 564
claims to have instigated 40
claims to have instituted 76
claims to have instructed 42
claims to have introduced 1664
claims to have maintained 308
claims to have originally 47
claims to have originated 1858
claims to have penetrated 276
claims to have personally 674
claims to have recognized 706
claims to have reconciled 150
claims to have registered 189
claims to have remembered 102
claims to have reproduced 250
claims to have scientific 93
claims to have subjugated 105
claims to have sufficient 42
claims to have superseded 334
claims to have synthesized 47
claims to have translated 1032
claims to have understood 604
claims to have undertaken 337
claims to have vanquished 120
claims to having discovered 163
claims to high distinction 47
claims to such distinction 284
claims to such recognition 44
claims to take precedence 136
claims to their confidence 120
claims to their possessions 89
claims to their respective 269
claims to their traditional 247
claims to these properties 44
claims to your confidence 169
claims to your friendship 45
claims we find habitually 52
clamor of their discordant 47
clamps at hose connections 43
classing of these impressions 54
clause in loan agreements 53
clause in their agreements 176
clause in their collective 148
clause in their employment 77
clause in their regulations 61
clause in their respective 47
clause in these agreements 50
clause is also applicable 40
clause is best understood 105
clause is most frequently 43
clause is only applicable 67
clause of great importance 80
clause we have italicized 87
cleaner to clean electrical 49
cleanse it from impurities 55
cleanse the soul completely 136
cleanup of these substances 53
cleared of their formidable 43
cleared of these plunderers 67
cleared to fort cumberland 43
clearer or more appropriate 54
clearer or more conclusive 202
clearer or more consistent 100
clearer or more imperative 43
clearer or more impressive 124
clearer or more persuasive 43
clearly be more appropriate 91
clearly be more convenient 44
clearly be more economical 56
clearly be more profitable 49
clearly in their respective 138
clearly in your imagination 94
clearly no such orientation 59
clearly of great assistance 47
clearly of great importance 3810
clearly of high importance 60
clearly of less importance 217
clearly of more importance 192
clearly of most importance 77
clearly of much importance 70
clearly of some importance 623
clearly of such importance 72
clearly or more completely 59
clearly or more frequently 61
clearly or more poignantly 42
clearly the great advantages 72
clearly the great difference 309
clearly the great difficulty 60
clearly the great importance 476
clearly the least successful 63
clearly the main principles 60
clearly the more appropriate 154
clearly the more attractive 108
clearly the more influential 47
clearly the more profitable 43
clearly the more successful 104
clearly the most acceptable 46
clearly the most accessible 55
clearly the most aggressive 71
clearly the most appropriate 638
clearly the most articulate 40
clearly the most attractive 252
clearly the most consistent 60
clearly the most contentious 46
clearly the most convenient 187
clearly the most economical 135
clearly the most formidable 73
clearly the most frequently 206
clearly the most impressive 137
clearly the most influential 714
clearly the most innovative 55
clearly the most prestigious 92
clearly the most productive 147
clearly the most profitable 182
clearly the most prosperous 62
clearly the most remarkable 51
clearly the most substantial 69
clearly the most successful 580
clearly the most tyrannical 68
clearly the most vulnerable 218
clearly the vast difference 63
clearly the vast importance 67
clearly the wide difference 101
clearly to have influenced 66
clearly to have originated 77
clearly to have recognized 135
clearly to have understood 167
cleaved by acid hydrolysis 179
clergy at length approached 54
clergy in their acquisition 45
clergy in their convocation 1048
clergy in their preparation 83
clergy in their respective 380
clergy in their sacerdotal 99
clergy of their possessions 108
clergy of their privileges 88
clergy of their respective 692
clergy on their respective 66
clergy to give invocations 124
clergy to keep concubines 46
clergy to meet assemblies 104
clerks in their respective 211
clerks in your department 67
clerks of great experience 42
clerks of their respective 441
clerks or bank presidents 62
clerks or other assistants 53
clerks or shop assistants 175
clerks to their concubines 45
clicking on their respective 181
client if such information 53
client in their employment 64
client is also encouraged 90
client is also instructed 71
client is having difficulty 679
client is more interested 106
client is most interested 76
client is only interested 104
client is taking medications 62
client is very interested 48
client of such investment 183
client or other interested 46
client to feel understood 299
client to have confidence 156
client to lose confidence 50
client to make appropriate 169
client to make connections 83
client to seek assistance 63
client to such transaction 132
client to take corrective 95
client to take medications 121
client to take prescribed 53
climax of good government 51
climax of their activities 43
climax of their prosperity 62
climax of their respective 45
climax of these activities 72
climbing the hill difficulty 48
climbs the hill difficulty 192
clinic at duke university 49
clinic at yale university 67
clinic or other appropriate 63
clinic or other institution 586
clocks at rest relatively 54
clocks is also influenced 49
closed by health authorities 45
closed by their respective 106
closed my eyes completely 40
closed or open containers 42
closed or open techniques 118
closed the book reverently 172
closed the door completely 283
closed the door decisively 84
closed the door discreetly 81
closed the door forcefully 47
closed the door immediately 340
closed the gate immediately 44
closed the most remarkable 85
closed the most successful 110
closed to most foreigners 72
closed up during compression 126
closer the ratio approaches 115
closer to full employment 1703
closer to full integration 45
closer to full membership 139
closer to full utilization 42
closer to more traditional 105
closer to other scientists 55
closer to pure abstraction 63
closer to pure competition 129
closer to their aspirations 57
closer to their destination 2216
closer to their employment 41
closer to their experience 316
closer to their government 196
closer to their grandmother 41
closer to their historical 56
closer to their individual 174
closer to their inevitable 52
closer to their objectives 167
closer to their particular 41
closer to their residences 141
closer to their respective 936
closer to their traditional 414
closer to their unconscious 44
closer to their workplaces 258
closer to these objectives 97
closer to those calculated 102
closer to those determined 46
closer to what shakespeare 64
closer to your attachment 48
closer to your destination 918
closer to your experience 52
closer to your objectives 131
closes the door hesitantly 66
closes the file descriptor 66
closet of some celebrated 50
closet of their bedchamber 50
clothed as tito habitually 68
clothed in their appropriate 50
clothed in their pontifical 44
clothed in their respective 113
clothed in their sacerdotal 86
clothes in fine surroundings 67
clothes or other possessions 137
clouds of dark conspiracy 50
clouds of dust everywhere 101
clover or other leguminous 281
clover to dual inoculation 53
coarse or fine adjustment 67
coarse or fine aggregates 60
coarse or hard substances 92
coasts of dark destruction 215
coasts of most continents 70
coasts of other continents 57
coasts of some continents 52
coasts of their respective 203
coasts of these continents 155
coasts of those continents 40
coasts of three continents 46
coercion in ways decisively 45
coercion of such insurgents 63
coexist on these satellites 61
coffee or other stimulants 266
cogent in their application 44
coined the term behaviorism 41
coined the term bureaucracy 44
coined the term cyberspace 165
coined the term homeostasis 430
coined the term inferiority 65
coined the term information 51
coined the term neurasthenia 50
coined the term positivism 69
coined the term therapeutic 45
coined the word homeostasis 71
coldly of your grievances 120
coldly to your expressions 41
colony at cape kidnappers 67
colony in full prosperity 49
colony in those possessions 76
colony of some importance 95
colony of their countrymen 138
colony to such declaration 296
coloring of their surroundings 52
coloring to their falsehoods 49
colors by their scientific 92
colors in their respective 59
colors in your application 50
colors in your publication 124
colors of their respective 355
colors of their surroundings 140
colors the rude composition 54
column by their respective 56
column in good housekeeping 154
column in your spreadsheet 67
column of data represents 54
column of high efficiency 57
column of north vietnamese 43
column of unit horizontal 57
column of your spreadsheet 59
combat the evil influences 155
combat the evil tendencies 53
combat the free democratic 146
combat the north vietnamese 47
combat the peace propaganda 61
comedy is less figurative 48
comedy of their incongruity 110
comets in their revolutions 80
commas or other punctuation 553
commit my life completely 47
commit so many atrocities 49
commit the acts complained 74
commit the most abominable 186
commit the most despicable 41
commit the most detestable 130
commit the most elementary 42
commit the most horrendous 76
commit the most ridiculous 47
commit the most unspeakable 82
commit the said abominable 209
commit the same atrocities 112
common at many localities 53
common at some localities 100
common by their respective 45
common in asian populations 141
common in folk literature 66
common in great discomfort 76
common in high technology 79
common in iron deficiency 48
common in many businesses 135
common in many classrooms 124
common in many elementary 54
common in many government 69
common in many households 176
common in many industries 967
common in many localities 668
common in many occupations 68
common in many populations 156
common in many professions 41
common in many psychiatric 47
common in many sandstones 61
common in many scientific 81
common in many traditional 137
common in many workplaces 74
common in more traditional 87
common in most businesses 70
common in most classrooms 72
common in most collections 49
common in most households 150
common in most industries 129
common in most localities 210
common in most populations 80
common in most professions 41
common in other industries 531
common in other localities 147
common in other occupations 52
common in other populations 85
common in other professions 163
common in past generations 42
common in some industries 523
common in some localities 1197
common in some occupations 83
common in some populations 376
common in some professions 53
common in such discussions 76
common in such industries 82
common in such localities 70
common in their application 48
common in their approaches 46
common in their experience 129
common in their historical 42
common in their individual 44
common in their occurrence 108
common in their particular 51
common in their principles 45
common in their respective 263
common in these industries 59
common in these localities 85
common in these populations 150
common in these structures 56
common in those industries 90
common in wild populations 70
common in your experience 49
common is their commitment 84
common is their dependence 93
common is their insistence 65
common is their recognition 60
common of these activities 117
common of these approaches 127
common of these categories 50
common of these conventions 119
common of these expressions 42
common of these mechanisms 73
common of these procedures 171
common of these strategies 84
common of these structures 83
common of these substances 150
common of these techniques 343
common on other continents 55
common or core curriculum 273
common to find businesses 41
common to find discussions 41
common to find expressions 45
common to find government 40
common to find households 48
common to find individual 155
common to find information 49
common to find references 229
common to find relatively 42
common to find researchers 44
common to find statements 129
common to have difficulty 62
common to have information 41
common to make comparison 48
common to many activities 102
common to many alcoholics 46
common to many application 49
common to many approaches 118
common to many attributes 93
common to many businesses 179
common to many definitions 69
common to many discussions 55
common to many educational 58
common to many historical 55
common to many households 49
common to many immigrants 57
common to many indigenous 102
common to many individual 221
common to many industries 741
common to many localities 126
common to many mythologies 186
common to many narratives 48
common to many occupations 91
common to many particular 104
common to many politicians 40
common to many procedures 40
common to many professions 103
common to many psychiatric 56
common to many scientific 76
common to many scientists 58
common to many specialized 91
common to many structures 46
common to many substances 140
common to many successful 140
common to many traditional 124
common to more traditional 47
common to most agreements 45
common to most alcoholics 42
common to most application 47
common to most approaches 136
common to most businesses 394
common to most classrooms 50
common to most definitions 338
common to most democratic 42
common to most discussions 86
common to most educational 118
common to most households 111
common to most immigrants 54
common to most indigenous 48
common to most industries 236
common to most information 46
common to most newspapers 58
common to most politicians 40
common to most procedures 44
common to most professions 83
common to most protestant 43
common to most scientific 61
common to most successful 273
common to most techniques 44
common to most therapeutic 47
common to most traditional 137
common to need description 92
common to other approaches 82
common to other businesses 59
common to other industries 303
common to other localities 42
common to other occupations 49
common to other professions 124
common to other scientific 44
common to other substances 43
common to such infinitely 52
common to such localities 67
common to such productions 44
common to their antagonist 82
common to their countrymen 132
common to their experience 108
common to their particular 132
common to their respective 388
common to these activities 54
common to these approaches 430
common to these definitions 100
common to these expressions 42
common to these narratives 47
common to these structures 55
common to these substances 48
common to these techniques 75
common to those accustomed 43
common to those conventions 103
common to those possessions 62
common to your government 216
compel or stay arbitration 175
compel the city authorities 109
compel the mind habitually 79
compel the north vietnamese 138
compel the south vietnamese 81
compel the town authorities 52
compel the union government 53
conceal as much information 45
conceal by such ostentation 80
conceal it from observation 231
conceal the most determined 44
conceal the most traitorous 45
conceal the true destination 61
conceal the very substantial 48
concur in such alterations 42
concur in their assessment 146
concur in their conclusions 211
concur in their description 164
concur in their statements 42
concur in these amendments 80
concur in these conclusions 70
concur in these resolutions 153
concur in these sentiments 365
concur in these statements 93
confer on their possessors 358
confer on their respective 194
confer on these authorities 122
confer the same advantages 143
confer the same privileges 149
consul or other magistrate 105
convey as much information 1372
convey my deep appreciation 204
convey my most respectful 46
convey no more information 128
convey no other information 49
convey so much information 217
convey the best information 61
convey the full complexity 244
convey the full experience 43
convey the full importance 63
convey the full information 59
convey the most information 305
convey the rich complexity 51
convey the same experience 42
convey the same impressions 103
convey the same information 3756
convey the same proposition 57
convey the same sentiments 94
convey the true complexity 48
convey the wrong information 45
convey to lord cornwallis 102
convey to their countrymen 45
convey to their destination 64
convey to their respective 104
convey to their successors 41
convey to those interested 46
convey to your excellency 2614
convey to your government 184
convey to your imagination 68
convoy of five transports 64
convoy of four transports 45
convoy of nine transports 54
convoy of three transports 70
convoy to pass unmolested 40
convoy to some transports 53
convoy to their respective 49
cooked in huge quantities 51
cooked to your preference 102
cooled in their attachment 109
copied by many subsequent 72
copied by other architects 45
copied by other industries 58
copied by other newspapers 288
copied by other publishers 66
copied by their successors 43
copied in other industries 51
copied in other newspapers 61
copied the holy scriptures 44
copies in other collections 76
copies in their respective 43
copies of bank statements 257
copies of early newspapers 49
copies of good housekeeping 163
copies of lady chatterley 368
copies of loan agreements 52
copies of other newspapers 63
copies of past impressions 105
copies of some celebrated 48
copies of such affidavits 109
copies of such agreements 319
copies of such amendments 53
copies of such application 148
copies of such declaration 135
copies of such depositions 175
copies of such information 344
copies of such newspapers 105
copies of such ordinances 138
copies of such photograph 91
copies of such productions 45
copies of such prospectus 238
copies of such publication 55
copies of such regulations 162
copies of such resolutions 137
copies of such statements 311
copies of such translation 49
copies of their agreements 43
copies of their application 98
copies of their commissions 75
copies of their complaints 42
copies of their credentials 50
copies of their declaration 58
copies of their depositions 57
copies of their dispatches 66
copies of their individual 59
copies of their information 61
copies of their literature 58
copies of their manuscript 738
copies of their newsletter 53
copies of their newspapers 253
copies of their periodicals 48
copies of their productions 97
copies of their prototypes 104
copies of their publication 116
copies of their regulations 51
copies of their resolutions 167
copies of their respective 701
copies of their scriptures 139
copies of their sentiments 103
copies of their statements 318
copies of their statuettes 64
copies of their submissions 56
copies of these affidavits 51
copies of these agreements 105
copies of these collections 47
copies of these depositions 124
copies of these dispatches 104
copies of these dramatists 68
copies of these guidelines 104
copies of these impressions 169
copies of these interviews 70
copies of these newspapers 227
copies of these particular 56
copies of these periodicals 85
copies of these productions 59
copies of these references 50
copies of these regulations 258
copies of these resolutions 1671
copies of these statements 291
copies of these tremendous 88
copies of these worksheets 65
copies of those agreements 49
copies of those impressions 116
copies of those newspapers 49
copies of those resolutions 46
copies of those statements 94
copies of your application 290
copies of your dispatches 40
copies of your information 63
copies of your manuscript 635
copies of your newsletter 108
copies of your publication 212
copies of your transcript 52
copies or other information 89
copies or their containers 125
copies to other interested 90
copies to some particular 52
copies to take precautions 92
copies to their respective 60
copper in iron metabolism 90
copper in such proportions 49
copper in their composition 47
copper is most frequently 52
copper or other impurities 43
cordial in their detestation 53
cordial in their expressions 42
cordial in their recognition 138
corner he grew grievously 132
corner of north university 51
corner of some stupendous 93
corner of south university 69
corner of their respective 159
corner of your spreadsheet 58
corpse of john shakespeare 80
corpus of oral literature 112
corpus of oral narratives 50
cortex is also stimulated 60
cosine of their difference 60
costly or even disastrous 77
costly or even impossible 403
costly or less convenient 94
cotton in great quantities 61
cotton in their respective 48
cotton is also cultivated 63
cotton is more profitable 64
cotton on their plantations 55
cotton or corn cultivated 66
cotton or rice plantations 41
coughing or deep inspiration 303
counting on your cooperation 90
counting on your friendship 54
counting the same individual 48
counts in their indictment 97
counts of having unlawfully 126
counts of high distinction 86
counts of said indictment 85
counts of their indictment 60
county in their respective 134
county of their respective 74
county or city authorities 165
county or city boundaries 237
county or city committees 47
county or city contiguous 102
county or city conventions 43
county or city department 47
county or city government 1200
county or other appropriate 107
county or other government 183
county or other subdivision 79
county or town authorities 46
county or town government 76
county to have contracted 73
couple is having difficulty 88
couple of beef sandwiches 47
couple of city councilmen 40
couple of days beforehand 665
couple of days recuperating 40
couple of good flourishes 45
couple of great schoolboys 83
couple of life preservers 52
couple of other advantages 95
couple of other approaches 78
couple of other businesses 74
couple of other candidates 85
couple of other characters 82
couple of other detectives 102
couple of other inferences 40
couple of other parameters 47
couple of other professors 48
couple of other properties 95
couple of other references 59
couple of other suggestions 104
couple of other techniques 92
couple of other volunteers 53
couple of radio interviews 59
couple of such households 49
couple of these techniques 43
couple of tuna sandwiches 65
couple of very attractive 72
couple of very remarkable 42
couple of very successful 102
couple of vice presidents 54
couple of years beforehand 52
couple of years experience 278
couple of years immediately 74
couple of young scoundrels 51
couple of your classmates 53
couple to live separately 50
coupling of these components 55
coupon to your bookseller 101
course at city university 69
course at duke university 140
course at miami university 73
course at reading university 57
course at some university 54
course at yale university 307
course at york university 60
course be more convenient 47
course be more successful 40
course be most acceptable 65
course be well acquainted 48
course by their inevitable 58
course he will understand 50
course in anger management 187
course in data structures 256
course in farm management 229
course in film appreciation 48
course in food preparation 128
course in food technology 63
course in health instruction 97
course in home management 142
course in other professions 67
course in pure mathematics 166
course in radio broadcasting 102
course in reading instruction 72
course in shop mathematics 53
course in some particular 62
course in their curriculum 316
course in their particular 59
course in their respective 153
course in time management 301
course is also influenced 43
course is best calculated 55
