pacify with soothing hand 266
person who could pick 60
person who could plan 112
person who could play 430
person who could pull 185
person who could reach 158
person who could ride 145
person who could rise 51
person who could save 846
person who could sell 111
person who could send 48
person who could shed 85
person who could show 341
person who could sign 112
person who could speak 1195
person who could stay 91
person who could step 44
person who could stop 320
person who could swim 110
person who could take 1359
person who could talk 616
person who could teach 269
person who could tell 1596
person who could think 278
person who could throw 195
person who could treat 79
person who could turn 240
person who could vote 45
person who could walk 222
person who could well 96
person who could work 365
person who dared speak 42
person who dives into 44
person who drank along 46
person who drank from 71
person who draws from 50
person who dwelt there 125
person who easily gets 46
person who either owns 53
person who falls down 135
person who falls from 168
person who falls into 1072
person who falls prey 44
person who falls sick 67
person who farms land 47
person who feels anger 62
person who feels angry 73
person who feels cold 80
person who feels free 87
person who feels good 241
person who feels less 51
person who feels like 599
person who feels lost 51
person who feels many 48
person who feels more 349
person who feels most 289
person who feels nothing 59
person who feels pain 109
person who feels pity 44
person who feels safe 90
person who feels sick 79
person who feels some 42
person who feels such 55
person who feels sure 44
person who feels these 49
person who feels those 112
person who feels very 174
person who feels well 86
person who filed such 471
person who fills their 50
person who fills your 44
person who finds life 85
person who finds lost 147
person who finds some 55
person who finds such 184
person who finds their 40
person who finds your 58
person who first brings 94
person who first came 155
person who first drew 124
person who first gave 490
person who first gets 128
person who first held 44
person who first made 463
person who first pays 94
person who first puts 54
person who first said 179
person who first sees 121
person who first told 180
person who first took 175
person who first used 462
person who first uses 169
person who fixes your 44
person who flees from 174
person who flies into 66
person who flits from 49
person who forms part 105
person who gains from 42
person who gains less 223
person who gives alms 259
person who gives away 533
person who gives birth 181
person who gives care 43
person who gives food 64
person who gives free 41
person who gives full 53
person who gives help 209
person who gives life 64
person who gives meaning 45
person who gives more 286
person who gives much 40
person who gives only 154
person who gives rise 58
person who gives such 730
person who gives these 40
person who hails from 67
person who hands over 209
person who helps make 52
person who helps other 104
person who hides from 40
person who holds back 103
person who holds data 44
person who holds fast 102
person who holds forth 116
person who holds high 58
person who holds land 492
person who holds more 352
person who holds only 132
person who holds onto 47
person who holds over 54
person who holds some 67
person who holds such 1600
person who holds their 61
person who holds these 156
person who holds those 68
person who holds your 92
person who joins such 113
person who jumps from 150
person who jumps into 89
person who keeps asking 49
person who keeps bees 47
person who keeps more 42
person who keeps moving 52
person who keeps open 57
person who keeps race 51
person who keeps saying 64
person who keeps such 171
person who keeps their 56
person who keeps trying 65
person who keeps your 74
person who knows best 552
person who knows even 66
person who knows from 90
person who knows just 132
person who knows less 110
person who knows many 135
person who knows more 1488
person who knows most 940
person who knows much 276
person who knows nothing 2210
person who knows only 1836
person who knows some 111
person who knows their 193
person who knows there 91
person who knows these 201
person who knows very 215
person who knows well 54
person who knows what 9034
person who knows when 345
person who knows your 359
person who lacks faith 88
person who lacks good 78
person who lacks self 824
person who lacks some 64
person who lacks such 191
person who lacks these 267
person who later died 49
person who learns best 241
person who learns from 354
person who learns more 46
person who leases land 65
person who leaves home 135
person who leaves their 148
person who likes best 41
person who likes other 40
person who likes your 44
person who lived among 68
person who lived during 214
person who lived from 56
person who lived here 372
person who lived life 57
person who lived many 40
person who lived more 55
person who lived next 137
person who lived only 65
person who lived there 1628
person who lived upon 67
person who lives among 124
person who lives away 58
person who lives down 106
person who lives from 129
person who lives here 435
person who lives life 190
person who lives like 94
person who lives more 74
person who lives much 105
person who lives next 409
person who lives only 262
person who lives over 45
person who lives such 113
person who lives their 46
person who lives there 1418
person who lives upon 111
person who lives well 93
person who looks ahead 50
person who looks away 45
person who looks back 475
person who looks down 257
person who looks good 73
person who looks into 439
person who looks just 88
person who looks like 2252
person who looks most 67
person who looks only 75
person who looks over 248
person who looks upon 435
person who looks very 85
person who looks well 46
person who loses self 123
person who loses their 83
person who loved life 140
person who loves life 333
person who loves nothing 45
person who loves only 42
person who loves peace 50
person who loves their 41
person who loves truth 64
person who loves what 73
person who loves will 57
person who makes good 129
person who makes laws 50
person who makes life 84
person who makes love 89
person who makes many 76
person who makes maps 144
person who makes more 258
person who makes most 120
person who makes only 239
person who makes other 52
person who makes peace 46
person who makes some 74
person who makes such 3078
person who makes sure 455
person who makes their 76
person who makes these 321
person who makes those 100
person who makes what 75
person who makes your 121
person who meets their 42
person who meets these 118
person who meets your 64
person who might also 80
person who might best 101
person who might call 92
person who might care 42
person who might come 451
person who might deny 43
person who might even 52
person who might ever 45
person who might fall 60
person who might feel 116
person who might find 181
person who might give 312
person who might have 9223
person who might help 466
person who might hire 47
person who might hold 119
person who might just 80
person who might keep 43
person who might kill 60
person who might know 816
person who might like 64
person who might live 67
person who might look 54
person who might lose 49
person who might make 297
person who might need 195
person who might pass 115
person who might save 46
person who might seek 74
person who might seem 62
person who might show 44
person who might take 384
person who might tell 80
person who might think 238
person who might turn 68
person who might very 81
person who might want 431
person who might well 630
person who might wish 403
person who might work 40
person who moved from 150
person who moved into 108
person who moves away 88
person who moves back 87
person who moves from 1148
person who moves into 488
person who needs care 236
person who needs food 67
person who needs healing 209
person who needs help 3378
person who needs love 160
person who needs more 333
person who needs only 249
person who needs some 181
person who needs such 133
person who needs their 74
person who needs time 127
person who needs your 209
person who never came 59
person who never dies 46
person who never even 60
person who never felt 83
person who never gave 152
person who never gets 344
person who never heard 164
person who never knew 163
person who never left 125
person who never lets 51
person who never lost 107
person who never made 229
person who never pays 45
person who never reads 121
person who never said 83
person who never says 127
person who never sees 87
person who never took 138
person who never used 58
person who never uses 72
person who never went 111
person who never will 46
person who often gets 86
person who owned land 181
person who owned more 91
person who owned such 188
person who owned these 81
person who plans ahead 104
person who plays golf 60
person who plays such 95
person who plays well 52
person who poses such 51
person who prays must 67
person who pries into 78
person who pulls away 57
person who pulls down 149
person who ranks high 113
person who rates high 57
person who really gave 57
person who really gets 113
person who really knew 662
person who really made 127
person who really runs 63
person who really sees 77
person who really took 86
person who rents land 56
person who rises from 118
person who risks nothing 326
person who rules over 297
person who saved your 88
person who seeks help 920
person who seeks only 153
person who seeks self 141
person who seeks some 40
person who seeks such 45
person who seeks their 57
person who seeks truth 76
person who seeks your 76
person who seems able 56
person who seems best 86
person who seems least 107
person who seems like 67
person who seems more 100
person who seems most 189
person who seems very 83
person who sells food 121
person who sells land 64
person who sells milk 132
person who sells such 137
person who sends such 43
person who shall bathe 55
person who shall break 311
person who shall bury 124
person who shall call 57
person who shall cast 68
person who shall cease 46
person who shall come 384
person who shall dare 137
person who shall deny 449
person who shall draw 65
person who shall fail 1091
person who shall feel 93
person who shall fill 209
person who shall find 170
person who shall fish 46
person who shall from 91
person who shall give 1235
person who shall have 13986
person who shall hire 115
person who shall hold 596
person who shall hunt 62
person who shall join 55
person who shall keep 1341
person who shall kill 634
person who shall leave 91
person who shall make 4828
person who shall omit 85
person who shall open 173
person who shall pass 164
person who shall play 119
person who shall quit 86
person who shall rent 77
person who shall ride 168
person who shall seek 66
person who shall sell 2114
person who shall send 151
person who shall ship 223
person who shall show 116
person who shall sign 234
person who shall speak 68
person who shall steal 327
person who shall swear 61
person who shall take 1910
person who shall teach 98
person who shall think 338
person who shall throw 301
person who shall turn 46
person who shall upon 120
person who shall vote 166
person who shall warn 57
person who shies away 79
person who shows good 124
person who shows great 83
person who shows high 43
person who shows much 92
person who shows some 60
person who shows such 101
person who signs must 40
person who signs such 119
person who signs your 161
person who slept there 111
person who slows down 56
person who speaks from 162
person who speaks like 42
person who speaks many 77
person who speaks more 135
person who speaks most 99
person who speaks must 49
person who speaks only 686
person who speaks such 201
person who speaks their 49
person who speaks these 44
person who speaks three 115
person who speaks very 58
person who speaks well 268
person who speaks what 45
person who spent many 43
person who spent more 116
person who spent most 337
person who spent much 226
person who spent time 128
person who spoke from 99
person who spoke just 47
person who spoke last 317
person who spoke like 67
person who spoke most 43
person who spoke only 168
person who spoke these 121
person who spoke those 44
person who spoke very 55
person who stays away 70
person who stays home 96
person who steals food 63
person who steals from 210
person who steals your 51
person who steps into 272
person who steps over 176
person who still took 53
person who stole from 87
person who stole your 185
person who stood leaning 87
person who stood next 377
person who stood there 554
person who takes away 538
person who takes care 5381
person who takes down 171
person who takes fish 47
person who takes from 196
person who takes good 77
person who takes great 141
person who takes hold 96
person who takes into 130
person who takes land 68
person who takes life 184
person who takes more 372
person who takes most 182
person who takes only 82
person who takes other 136
person who takes over 1908
person who takes part 2014
person who takes pity 51
person who takes some 82
person who takes such 1062
person who takes their 120
person who takes these 116
person who takes time 311
person who takes upon 318
person who takes what 92
person who takes your 498
person who talks fast 46
person who talks like 77
person who talks most 148
person who talks much 53
person who talks only 54
person who talks when 398
person who tells lies 426
person who tells such 44
person who tells these 61
person who tells what 172
person who thinks ahead 44
person who thinks from 61
person who thinks like 319
person who thinks more 110
person who thinks nothing 84
person who thinks only 577
person who thinks there 141
person who thinks upon 85
person who thinks very 72
person who thinks well 115
person who thinks will 42
person who thinks your 52
person who throws away 195
person who throws down 43
person who tries hard 328
person who truly knew 63
person who turns away 173
person who turns down 58
person who turns from 113
person who turns into 76
person who turns over 170
person who under these 105
person who views life 68
person who votes more 143
person who waits upon 94
person who walks along 251
person who walks away 99
person who walks down 125
person who walks from 53
person who walks into 681
person who walks over 186
person who walks past 107
person who wants help 185
person who wants more 431
person who wants nothing 145
person who wants only 356
person who wants some 91
person who wants their 56
person who wants very 46
person who wants what 196
person who wants work 44
person who wants your 65
person who wills must 57
person who within view 40
person who works best 225
person who works from 158
person who works full 184
person who works hard 2152
person who works here 125
person who works less 126
person who works more 59
person who works most 162
person who works only 343
person who works part 91
person who works there 462
person who works upon 105
person who works very 164
person who works well 468
person who would also 130
person who would avow 135
person who would best 318
person who would break 114
person who would call 367
person who would care 305
person who would cheat 52
person who would come 802
person who would dare 469
person who would deny 264
person who would draw 127
person who would even 156
person who would ever 748
person who would fail 185
person who would fall 128
person who would feel 262
person who would fill 163
person who would find 374
person who would form 44
person who would gain 93
person who would give 1682
person who would grow 63
person who would harm 74
person who would have 14660
person who would help 753
person who would hire 77
person who would hold 202
person who would hurt 107
person who would join 87
person who would jump 80
person who would just 201
person who would keep 358
person who would kick 53
person who would kill 366
person who would know 1320
person who would learn 128
person who would leave 180
person who would lend 163
person who would like 2246
person who would live 341
person who would look 288
person who would lose 118
person who would love 246
person who would make 2255
person who would meet 149
person who would miss 47
person who would more 98
person who would most 716
person who would move 76
person who would need 180
person who would only 146
person who would open 67
person who would pass 92
person who would pick 77
person who would play 158
person who would pull 40
person who would quit 59
person who would reach 54
person who would react 44
person who would risk 114
person who would save 128
person who would seek 198
person who would seem 171
person who would sell 220
person who would send 149
person who would show 167
person who would some 46
person who would soon 173
person who would speak 370
person who would stay 124
person who would steal 181
person who would step 62
person who would stop 146
person who would suit 73
person who would take 2701
person who would talk 256
person who would teach 197
person who would tell 469
person who would thank 216
person who would think 390
person who would throw 125
person who would treat 292
person who would turn 186
person who would view 51
person who would vote 52
person who would walk 146
person who would want 823
person who would wish 465
person who would work 297
person who wrote down 502
person who wrote from 52
person who wrote some 45
person who wrote such 130
person who wrote these 451
person who wrote those 425
person who wrote what 49
person who wrote your 58
person with black eyes 42
person with black hair 213
person with black skin 155
person with blond hair 91
person with blood type 385
person with brown eyes 186
person with brown hair 83
person with brown skin 46
person with chest pain 143
person with close ties 66
person with curly hair 97
person with eight years 61
person with every other 137
person with first hand 57
person with green eyes 52
person with healthy lungs 76
person with healthy self 181
person with kinky hair 55
person with light skin 107
person with power over 170
person with short arms 65
person with short hair 69
person with short legs 104
person with sleep apnea 405
person with small means 89
person with strong self 95
person with vision loss 114
person with white hair 455
person with white skin 142
person with whose life 81
person with whose name 376
person you could call 68
person you could ever 481
person you could find 116
person you could have 353
person you could hope 56
person you could meet 152
person you could rely 60
person you could talk 213
person you could tell 73
person you could think 40
person you liked least 43
person you loved best 155
person you loved most 257
person you marry will 70
person you might find 52
person you might have 397
person you might like 47
person you might meet 79
person you might think 57
person you might want 161
person you never knew 48
person you really care 46
person you really have 58
person you really know 54
person you really like 183
person you really love 339
person you really need 121
person you really want 603
person you really were 85
person you share your 98
person you truly want 53
person you trust most 61
person you would call 124
person you would care 52
person you would ever 254
person you would feel 54
person you would find 77
person you would have 779
person you would least 107
person you would like 3363
person you would love 46
person you would meet 53
person you would most 824
person you would pick 55
person you would think 149
person you would want 684
person you would wish 126
peruke and bandy legs 41
peruse its pages will 44
petals and leaves from 91
petals and leaves were 65
petals are falling from 78
petals are fused into 209
petted and cried over 223
petted and taken care 121
phased out after three 40
phased out within five 244
phased out within four 110
phased out within three 83
phases are based upon 41
phases are known from 62
phases are often used 40
phases are taken from 68
phases are taken into 153
phases can exist only 64
phases can exist side 42
phases for which there 71
phases has fared hard 44
phases has never been 47
phases that occur during 136
phases that would have 69
phlegm and black bile 581
phlegm and mucus from 46
phlegm and water from 49
phobias and fixed ideas 46
phoenix had risen from 82
phoenix has risen from 50
phoenix that arose from 159
phoenix that rises from 139
phoenix that shall make 95
phoenix who rises from 44
phoned and asked what 40
phoned her mother from 47
phoned him right away 60
phoned his mother from 50
phones and voice mail 120
phones are often used 76
phones with voice mail 379
photos and videos from 70
photos and videos were 44
photos are often used 60
photos are taken from 193
photos that might have 52
photos you would like 56
phrase and every word 181
phrase and others like 121
phrase being taken from 46
phrase can sound more 40
phrase for which there 217
phrase had first been 72
phrase had never been 212
phrase has crept into 51
phrase has given rise 157
phrase has never been 414
phrase has often been 638
phrase has since been 169
phrase her mother used 42
phrase may sound like 129
phrase not often used 65
phrase one often hears 185
phrase she often used 113
phrase she would have 57
phrase that comes back 118
phrase that comes from 183
phrase that comes into 121
phrase that could also 56
phrase that could have 380
phrase that could only 78
phrase that could well 99
phrase that dates back 58
phrase that looks like 48
phrase that might also 51
phrase that might have 566
phrase that might seem 74
phrase that might well 162
phrase that really means 68
phrase that tells what 381
phrase that tells when 75
phrase that would best 118
phrase that would come 151
phrase that would echo 76
phrase that would give 87
phrase that would have 831
phrase that would help 49
phrase that would make 269
phrase that would seem 85
phrase that would soon 65
phrase they often used 44
phrase too often used 68
phrase was drawn from 79
phrase was first heard 47
phrase was first used 4069
phrase was later used 182
phrase was never used 144
phrase was often used 382
phrase was taken from 570
phrase was taken over 95
phrase with which many 49
phrase with which most 41
phrase you would like 46
phrasing that would have 57
pianist who could play 191
pianist who would play 47
picked and chose among 491
picked and chose from 749
picked and chose their 51
picked and chose those 45
picked and chose what 210
picked and thrown away 51
picked her salad there 51
picked her steps along 71
picked his bones clean 144
picked his running mate 43
picked his words very 43
picked its bones clean 87
picked men drawn from 110
picked men would have 154
picked off about half 60
picked off first base 382
picked our steps over 47
picked out which have 64
picked out words from 47
picked that morning from 113
picked two leaves from 54
picket and guard duty 795
picket and scout duty 83
pickup and drive away 73
pickup and drove away 301
pickup and drove back 114
pickup and drove down 220
pickup and drove home 141
pickup and drove over 45
pickup and headed back 111
pickup and headed down 75
pickup was still there 64
picnic and camping areas 1266
picnic and parking areas 230
picnic than anything else 164
picnic they would have 48
pieces and blown away 43
pieces and brown well 70
pieces and burning like 72
pieces and parts from 73
pieces and parts were 50
pieces and place into 133
pieces and place over 53
pieces and place these 99
pieces and routing among 80
pieces and saute over 41
pieces and serve warm 103
pieces and shape into 344
pieces and siege guns 47
pieces and small arms 213
pieces and spread over 156
pieces and start anew 93
pieces and start over 507
pieces and steel caps 42
pieces and swept away 74
pieces and thrown away 316
pieces and thrown back 68
pieces and thrown down 189
pieces and thrown into 1570
pieces and thrown over 139
pieces and would have 111
pieces are based upon 43
pieces are built into 60
pieces are drawn from 154
pieces are falling into 275
pieces are found among 57
pieces are known from 245
pieces are missing from 269
pieces are often made 113
pieces are often more 95
pieces are often used 151
pieces are often very 313
pieces are quite rare 51
pieces are really worth 40
pieces are shown here 49
pieces are still made 92
pieces are still more 90
pieces are still there 151
pieces are still used 42
pieces are still very 55
pieces are taken from 655
pieces are taken into 68
pieces are thrown away 82
pieces are thrown into 162
pieces being often made 91
pieces being taken from 66
pieces but never gave 42
pieces each piece will 56
pieces for violin solo 122
pieces for which there 145
pieces had found their 88
pieces had never been 124
pieces has never been 124
pieces she could find 54
pieces she would have 42
pieces that could have 193
pieces that found their 85
pieces that might have 354
pieces that might make 40
pieces that might well 44
pieces that please best 126
pieces that ranged from 49
pieces that sound like 44
pieces that would come 46
pieces that would form 48
pieces that would have 429
pieces that would help 46
pieces that would make 239
pieces they could find 116
pieces they could play 88
pieces they might have 45
pieces they would have 180
pieces they would like 46
pieces thou shalt break 140
pieces with broad axes 54
pieces with civil wars 45
pieces with names like 51
pieces you might have 53
pieces you would like 62
piercing and cutting teeth 58
piercing and sucking mouth 1388
piercing and sucking type 620
piercing cry might have 46
pigeons and doves have 78
pigeons and doves were 91
pigeons and ducks were 43
pigeons and guinea fowl 48
pigeons and guinea pigs 246
pigeons are often seen 52
pigeons with short beaks 200
pillar and burst into 153
pillar and every wall 46
pillar and stall mining 67
pillar and weeping like 44
pillar for thirty years 131
pillar that which says 46
pillar was thrown down 92
pillow and burst into 160
pillow and close your 51
pillow and cried like 60
pillow and leaned back 95
pillow for forty years 145
pillow her dreams were 62
pillow his father went 121
pillow that still bore 69
pillow that still held 56
pillow this night till 61
pillow was still damp 45
pillow was still warm 48
pillow was taken from 55
pilots and cabin crew 263
pilots and crews from 103
pilots and crews have 46
pilots and crews were 374
pilots and running into 43
pilots and seamen were 136
pilots had flown over 103
pilots had flown their 48
pilots had never been 79
pilots had never seen 68
pilots had order what 67
pilots who might have 76
pilots who would have 159
pilots who would take 58
pinions and cleave into 57
pinions that might have 43
pinked with white silk 161
pinned her hands down 41
pinned her hands over 53
pinned his hopes upon 244
pinned his whole faith 51
pinned its hopes upon 55
pioneer and indian life 259
piracy has never been 68
pirate for thirty years 88
pissed off about having 115
pissed off about losing 50
pissed off about what 389
pissed off about your 47
pissed off every time 62
pistol and began firing 259
pistol and fired back 157
pistol and fired five 127
pistol and fired four 93
pistol and fired into 416
pistol and fired once 265
pistol and fired three 513
pistol and knife were 82
pistol and rifle fire 175
pistol and rifle range 56
pistol and rifle shot 111
pistol and rifle were 50
pistol and would have 134
pistol being fired from 79
pistol had never been 42
pistol that fires many 46
pistol that might have 48
pistol was fired from 170
pistol was fired into 130
pistol was missing from 45
pistol was really well 165
pistol was still there 135
pistol was taken away 41
pistol was taken from 202
pistol was thrust into 103
piston and valve rods 598
piston has moved down 217
piston has moved from 154
piston that moves back 89
pitching and breaking camp 55
pitching and rolling deck 178
pitching and rolling like 433
pitching and rolling over 105
pitching and rolling ship 168
pitching and rolling very 43
pitching and rolling were 98
pitching and tossing like 257
pitching and tossing over 102
pitching head first into 86
pitching his rider over 44
pitching his tents there 55
pitching his voice high 282
pitching his voice into 75
pitching his voice loud 103
pitching its rifle into 51
pitied and spoke well 95
pitied him still more 41
pitied than anything else 140
pitted with holes from 159
pitted with holes like 65
pitted with holes made 95
pitted with scars from 41
pixels are taken from 52
pixels are taken into 55
pixels per linear inch 527
pixels that change from 195
placed and acted upon 52
placed and which were 60
placed and which will 55
placed any value upon 76
placed any where else 256
placed both front paws 45
placed both hands flat 419
placed both hands over 615
placed both hands palm 51
placed both hands upon 551
placed both palms flat 137
placed far apart from 218
placed for about five 50
placed for field work 51
placed for seven days 71
placed head first into 46
placed her again upon 44
placed her apart from 77
placed her chair there 119
placed her cheek next 61
placed her cheek upon 40
placed her child upon 65
placed her fingers into 52
placed her fingers over 642
placed her fingers upon 192
placed her front paws 112
placed her glass back 57
placed her glass down 167
placed her hands along 58
placed her hands atop 57
placed her hands back 105
placed her hands flat 574
placed her hands into 78
placed her hands over 5205
placed her hands palm 141
placed her hands upon 1474
placed her index finger 542
placed her light upon 45
placed her palms flat 322
placed her palms over 97
placed her palms upon 49
placed her right foot 716
placed her right hand 2017
placed her right palm 71
placed her shawl over 47
placed her sitting upon 40
placed her small hand 640
placed her white hand 123
placed him above many 55
placed him above other 73
placed him above such 242
placed him above want 264
placed him after such 40
placed him again upon 81
placed him apart from 291
placed him first among 262
placed him under bond 43
placed him under great 160
placed him under heavy 86
placed him under just 47
placed him under lock 67
placed him under some 96
placed him under such 66
placed him under their 96
placed him where there 58
placed him within reach 113
placed his bible upon 152
placed his brief case 69
placed his broad hand 117
placed his cards face 141
placed his chair upon 64
placed his cheek next 62
placed his cheek upon 45
placed his chief hope 165
placed his cloak over 55
placed his court also 42
placed his crown upon 102
placed his drink down 46
placed his fingers into 61
placed his fingers over 479
placed his fingers upon 364
placed his first call 96
placed his front feet 78
placed his front paws 339
placed his glass back 104
placed his glass down 378
placed his glass upon 80
placed his hands along 59
placed his hands atop 83
placed his hands back 156
placed his hands down 113
placed his hands flat 894
placed his hands into 204
placed his hands just 51
placed his hands next 91
placed his hands onto 61
placed his hands over 5850
placed his hands palm 272
placed his hands upon 3786
placed his hopes upon 129
placed his horse once 41
placed his index finger 1056
placed his knees upon 52
placed his large hand 558
placed his large thumb 41
placed his light upon 47
placed his naked feet 49
placed his palms down 117
placed his palms flat 306
placed his palms over 93
placed his palms upon 51
placed his power upon 71
placed his reeking lips 77
placed his right fist 57
placed his right foot 2614
placed his right hand 13839
placed his right knee 136
placed his right palm 170
placed his right thumb 129
placed his rough hand 47
placed his small hand 124
placed his spies there 41
placed his stamp upon 112
placed his strong arms 97
placed his strong hand 108
placed his sword back 60
placed his sword upon 142
placed his watch upon 72
placed his white hand 45
placed his whole army 121
placed his whole life 74
placed his whole navy 64
placed its author among 181
placed its point upon 57
placed its stamp upon 257
placed one brick upon 100
placed one focal length 131
placed one large hand 73
placed one layer deep 93
placed one meter away 66
placed one meter from 137
placed one stone upon 45
placed our hands over 74
placed our hands upon 96
placed them above care 41
placed them above other 119
placed them above their 123
placed them above those 54
placed them apart from 203
placed them neatly side 51
placed them under great 169
placed them under heavy 52
placed them under lock 81
placed them under many 46
placed them under more 45
placed them under some 59
placed them under such 79
placed them under their 321
placed them under three 44
placed them under your 175
placed them where their 68
placed them within reach 471
placed them within their 90
placed two fingers into 42
placed two fingers over 193
placed two steaming cups 46
placed two steaming mugs 43
placed you above what 44
places all human beings 60
places and begin their 78
places and broke down 42
places and change their 49
places and dates have 88
places and dates were 111
places and enter into 77
places and human beings 55
places and meeting other 48
places and names were 47
places and others like 48
places and people along 61
places and people among 45
places and people from 627
places and people have 753
places and people into 79
places and people left 65
places and people like 93
places and people made 42
places and people more 117
places and people most 89
places and people seem 55
places and people seen 65
places and people there 41
places and people were 707
places and people when 40
places and people whom 116
places and people will 70
places and rural areas 194
places and seeming sure 101
places and spend their 44
places and spread over 62
places and still have 46
places and thrown down 104
places and thrown into 54
places and times during 216
places and times from 134
places and times have 386
places and times into 65
places and times more 183
places and times must 73
places and times only 95
places and times other 88
places and times past 63
places and times such 62
places and times there 203
places and times were 195
places and times when 1820
places and times will 79
places and under many 260
places and under most 53
places and under other 144
places and under some 156
places and under such 725
places and under what 823
places and where there 94
places and which have 58
places and which were 44
places and would have 168
places and would soon 67
places are drawn into 48
places are found along 50
places are freer from 50
places are known from 68
places are known only 60
places are named from 97
places are often full 71
places are often more 92
places are often used 131
places are often very 207
places are really like 48
places are really worth 53
places are still left 58
places are still more 42
places are still open 120
places are still there 439
places are still used 45
places are still very 95
places are taken from 221
places are taken into 72
places are thrown open 45
places are within reach 100
places both hands flat 137
places both hands over 179
places both hands upon 127
places far apart from 354
places for burial were 49
places for eight years 46
places for forty years 44
places for holding such 135
places for holding their 197
places for human beings 637
places for people from 233
places for people like 322
places for seven years 88
places for small fish 45
places for storing food 84
places for which data 63
places for which only 112
places for which such 196
places for which their 123
places for which there 765
places for which these 68
places for which were 160
places for women were 40
places had never been 183
places had often been 85
places had taken away 42
places has given rise 103
places has never been 270
places has often been 83
places her apart from 42
places her hands over 771
places her hands upon 375
places her index finger 81
places her right foot 422
places her right hand 1664
places him above other 149
places him alone among 99
places him apart from 469
places him first among 228
places his cards face 232
places his fingers over 124
places his hands flat 256
places his hands over 1073
places his hands upon 1306
places his index finger 522
places his penis into 90
places his right foot 1543
places his right hand 5174
places his right knee 108
places his right palm 107
places his right thumb 145
places its author among 258
places its stamp upon 133
places men spent their 52
places not given were 44
places one could find 138
places one could have 52
places one could hide 45
places one human life 224
places one might have 41
places one might look 52
places one never heard 83
places one would have 147
places one would think 196
places set apart from 197
places she could find 105
places she could have 511
places she could think 109
places she might have 466
places she never knew 155
places she would have 439
places she would like 330
places ten miles wide 72
places that could have 341
places that could help 48
places that could only 132
places that exist only 105
places that might fall 52
places that might have 1276
places that might help 78
places that might need 89
places that might seem 71
places that might suit 41
places that never were 106
places that offer free 83
places that offer good 65
places that people call 120
places that people have 283
places that people like 49
places that people live 120
places that people want 101
places that people were 120
places that ranged from 47
places that seems worth 185
places that serve food 119
places that still have 95
places that still held 95
places that value into 97
places that would come 49
places that would give 131
places that would have 1993
places that would help 93
places that would make 622
places that would seem 98
places that would take 261
places that would work 41
places them above their 109
places them above toil 116
places them apart from 348
places them under such 276
places them under three 42
places them within reach 349
places them within their 169
places they appear like 58
places they build their 86
places they could call 44
places they could find 1651
places they could have 653
places they could hide 156
places they could live 138
places they could only 50
places they could pass 54
places they could reach 147
places they could think 94
places they grade into 56
places they loved best 95
places they might find 48
places they might have 614
places they stand from 47
places they still held 118
places they would find 50
places they would have 893
places they would like 1004
places they would look 57
places they would make 81
places they would pass 102
places they would seek 68
places they would take 47
places this might have 46
places this would have 51
places two miles wide 128
places who might have 41
places who would have 59
places with coral sand 58
places with every tone 115
places with names ending 183
places with names like 3450
places with names such 384
places with waxed silk 43
places with which their 128
places with which there 42
places with which were 47
places you could ever 135
places you could find 225
places you could have 548
places you could hide 134
places you could live 103
places you could look 70
places you could only 120
places you could take 92
places you could walk 85
places you might find 554
places you might have 400
places you might like 388
places you might look 107
places you might want 753
places you never even 167
places you never heard 233
places you never knew 354
places you really want 131
places you shall have 45
places you visit will 51
places you would find 246
places you would have 375
places you would least 73
places you would like 1684
places you would look 82
places you would think 44
places you would want 151
placid and happy life 45
plague for which there 77
plague had begun among 51
plague had never been 41
plague had spread among 42
plague had spread from 58
plague had swept away 344
plague had swept over 100
plague had taken hold 108
plague has never been 191
plague has often been 42
plague that cupid will 165
plague that needs must 405
plague that raged there 115
plague that swept away 70
plague that swept over 120
plague that would have 117
plague was begun among 497
plague was fully come 45
plague was still raging 361
plague was taken away 43
plague you about nothing 43
plaids and polka dots 76
plains and delta areas 47
plains and hills along 63
plains and hills from 58
plains and hills have 52
plains and hills were 147
plains and hilly areas 155
plains and lower hill 167
plains and sandy heaths 106
plains and still more 41
plains and sweep along 52
plains and urban areas 69
plains are again open 56
plains are found along 141
plains are found only 44
plains are often very 106
plains for about three 71
plains had never been 60
plains that cover most 91
plains they might have 81
planes and angles were 42
planes and boats were 56
planes and bombs were 66
planes and crews from 77
planes and crews were 249
planes and naval guns 64
planes and screw axes 1072
planes and ships from 141
planes and ships have 165
planes and ships were 350
planes and tanks from 77
planes and tanks were 178
planes are often used 111
planes are still flying 78
planes are taken into 47
planes had flown from 66
planes had flown into 75
planes had flown over 1138
planes had never been 65
planes had taken part 139
planes that could have 118
planes that could land 81
planes that could reach 71
planes that could take 69
planes that might come 50
planes that might have 145
planes that never came 109
planes that never meet 40
planes that would have 105
planes that would take 147
planet and every living 51
planet and every star 104
planet and fixed star 107
planet and human life 46
planet and maybe when 48
planet did arise from 70
planet earth hosts life 92
planet earth taken from 66
planet earth would have 48
planet for about three 49
planet had never been 84
planet has never been 170
planet has never seen 71
planet that could have 69
planet that might have 63
planet that rules your 73
planet that would have 71
planet was first seen 56
planet was named juno 51
planet who could have 90
planet who would have 47
planks and brush were 43
planks and thrown into 42
planks are first used 42
planning and action among 136
planning and action have 110
planning and action must 125
planning and action taking 53
planning and action were 166
planning and action will 157
planning and basic health 99
planning and child care 664
planning and child health 269
