paced cob often took 133
people had never heard 3228
people had never left 79
people had never lost 86
people had never made 113
people had never once 42
people had never paid 50
people had never seen 4619
people had never used 231
people had often been 430
people had often said 108
people had often seen 98
people had often told 57
people had piled into 41
people had power over 67
people had quite made 143
people had really been 407
people had really come 90
people had really lost 76
people had risen from 205
people had saved from 47
people had shown great 40
people had shown some 53
people had shown such 40
people had shown their 448
people had slept there 40
people had spent many 84
people had spent more 57
people had spent most 118
people had spent much 47
people had spent some 89
people had spent their 304
people had spent time 76
people had spent years 72
people had split into 60
people had spread from 45
people had spread over 139
people had sprung from 189
people had still been 163
people had still some 78
people had stood upon 74
people had taken arms 79
people had taken away 231
people had taken care 337
people had taken from 169
people had taken great 70
people had taken hold 58
people had taken into 43
people had taken leave 55
people had taken more 41
people had taken over 1191
people had taken part 870
people had taken root 43
people had taken some 112
people had taken such 138
people had taken their 1101
people had taken time 56
people had taken upon 52
people had taken what 99
people had thrown away 613
people had thrown down 171
people had thrown into 43
people had thrown their 67
people had thrust into 131
people had tried their 79
people had truly been 41
people had voted down 95
people had voted their 59
people had voted upon 60
people had within their 72
people has either been 41
people has given birth 60
people has given rise 258
people has grown dull 56
people has grown from 82
people has grown into 45
people has grown more 198
people has moved from 46
people has moved into 44
people has never been 2657
people has often been 723
people has risen from 138
people has shown more 105
people has since been 94
people has sprung from 41
people hear about these 50
people hear about what 49
people hear about your 90
people her whole life 55
people his whole life 90
people lay aside their 85
people let loose from 48
people let loose their 71
people lie about their 308
people long after their 140
people long since gone 115
people lying about their 47
people may agree upon 72
people may alter their 165
people may appear more 113
people may apply their 48
people may arise from 69
people may begin their 65
people may build their 51
people may carry their 48
people may change from 84
people may change jobs 55
people may change over 50
people may change their 1220
people may drift into 47
people may elect their 52
people may enjoy peace 88
people may enjoy their 167
people may enter into 284
people may infer from 44
people may infer their 58
people may never come 53
people may never even 63
people may never have 789
people may never know 170
people may never learn 42
people may never reach 68
people may offer their 48
people may often feel 48
people may often have 137
people may place their 50
people may raise their 72
people may really have 185
people may reveal their 54
people may share some 52
people may shift from 105
people may shift their 91
people may smile when 44
people may spend less 53
people may spend more 350
people may spend most 127
people may spend much 117
people may spend their 197
people may spend time 53
people may still feel 174
people may still find 96
people may still have 414
people may still hold 44
people may still live 109
people may still need 57
people may still think 104
people may still want 138
people may still wish 50
people may value their 49
people may voice their 48
people may write poems 56
people may write their 102
people not getting along 197
people not getting their 42
people not getting what 45
people not keeping their 42
people not knowing their 86
people not knowing what 1455
people not pulling their 50
people not sharing their 46
people not under their 65
people now alive have 217
people now alive will 247
people now enjoy peace 55
people now spend more 160
people now spend their 95
people now weeding their 56
people now would soon 41
people one could ever 169
people one could find 62
people one could hope 66
people one could meet 132
people one could talk 45
people one could wish 56
people one finds here 61
people one knows nothing 92
people one knows very 42
people one knows well 346
people one loves best 77
people one meets along 49
people one meets here 97
people one meets there 410
people one meets when 52
people one might find 49
people one might have 163
people one might meet 151
people one never knew 44
people one never sees 46
people one would find 48
people one would have 240
people one would like 244
people one would meet 94
people one would most 48
people one would think 56
people one would want 65
people one would wish 78
people out front were 67
people out walking their 102
people pay large sums 118
people per housing unit 139
people put aside their 296
people put money into 331
people put others down 47
people put under their 43
people read books like 54
people read every word 41
people saw anything wrong 57
people say about other 99
people say about such 65
people say about their 1665
people say about these 107
people say about those 59
people say about what 660
people say about your 499
people say stuff like 171
people see gives birth 40
people see where their 54
people set about making 79
people set about their 81
people set about trying 44
people set apart from 550
people set aside their 234
people set aside time 76
people she cared most 98
people she cared nothing 49
people she comes from 40
people she comes into 65
people she could call 230
people she could find 112
people she could have 250
people she could help 59
people she could make 44
people she could name 89
people she could rely 61
people she could talk 281
people she could think 110
people she could turn 82
people she found there 101
people she knows best 148
people she knows from 55
people she knows have 70
people she knows well 211
people she liked best 182
people she liked were 49
people she lived among 237
people she lives among 76
people she loved best 698
people she loved from 47
people she loved more 161
people she loved most 2370
people she loved were 350
people she loves best 41
people she loves most 332
people she meets along 56
people she meets there 149
people she might have 367
people she might hide 249
people she might know 59
people she might meet 114
people she might want 48
people she never knew 88
people she really knew 82
people she would find 59
people she would have 733
people she would like 291
people she would meet 430
people she would need 61
people she would want 41
people ten miles away 47
people ten times more 234
people than about their 54
people than anything else 2122
people than could ever 125
people than could have 214
people than might have 144
people than older ones 83
people than rough gold 78
people than usual came 88
people than usual were 268
people than would ever 92
people than would have 507
people that alone will 78
people that arise from 87
people that built these 111
people that calls upon 43
people that cared much 202
people that carry their 41
people that china will 79
people that comes from 332
people that could come 57
people that could give 111
people that could have 649
people that could help 273
people that could live 76
people that could make 167
people that could only 114
people that could take 72
people that dared show 59
people that dwell only 71
people that dwell there 252
people that dwell upon 176
people that dwelt there 188
people that dwelt upon 70
people that enter into 65
people that every time 65
people that first came 54
people that gives rise 59
people that human beings 123
people that human life 99
people that jesus came 55
people that jesus died 51
people that knows what 119
people that lived along 87
people that lived during 43
people that lived even 62
people that lived here 479
people that lived there 2232
people that lived upon 68
people that makes laws 77
people that makes their 83
people that might come 118
people that might have 783
people that might help 73
people that might make 78
people that might seem 81
people that might want 46
people that might well 42
people that moved from 41
people that moved into 89
people that never have 91
people that never heard 60
people that never knew 86
people that never were 69
people that night were 64
people that others have 85
people that others will 76
people that ought ever 123
people that really care 110
people that really have 235
people that really knew 54
people that really know 109
people that really like 90
people that really love 52
people that really make 54
people that really need 171
people that really want 68
people that rises from 56
people that shall come 41
people that shall deny 93
people that shall have 151
people that share their 59
people that share your 86
people that spake unto 155
people that spend their 118
people that spoke their 391
people that sprang from 47
people that stems from 45
people that still have 61
people that still live 47
people that stood there 136
people that stray along 52
people that which will 45
people that women have 52
people that women were 111
people that would come 522
people that would give 219
people that would have 1622
people that would help 266
people that would join 44
people that would just 62
people that would keep 63
people that would kill 64
people that would like 355
people that would live 70
people that would love 66
people that would make 564
people that would meet 105
people that would need 63
people that would seem 55
people that would show 50
people that would soon 53
people that would take 187
people that would tell 40
people that would turn 46
people that would want 82
people that would work 154
people then change their 52
people then could have 44
people then would have 271
people they could call 97
people they could find 650
people they could have 380
people they could help 67
people they could make 92
people they could meet 47
people they could only 53
people they could reach 84
people they could rely 82
people they could take 80
people they could talk 138
people they could think 56
people they could turn 107
people they could work 51
people they found here 194
people they found living 116
people they found there 1342
people they found were 58
people they hired were 41
people they lived among 329
people they loved most 157
people they loved were 72
people they might find 60
people they might have 643
people they might know 128
people they might like 41
people they might meet 148
people they might want 109
people they never heard 46
people they never knew 137
people they never meet 55
people they never speak 40
people they really like 53
people they really want 106
people they really were 263
people they ruled over 268
people they ruled were 63
people they serve have 58
people they serve will 77
people they shall have 48
people they spend time 92
people they still have 45
people they would call 45
people they would come 65
people they would find 95
people they would give 72
people they would have 1471
people they would help 45
people they would know 40
people they would like 971
people they would make 58
people they would meet 308
people they would most 207
people they would need 110
people they would save 106
people they would soon 65
people they would stop 64
people they would take 62
people they would talk 40
people they would turn 63
people they would very 50
people they would want 108
people this might have 68
people this might seem 106
people this would have 404
people this would seem 164
people thus found their 49
people too often feel 49
people too often find 49
people too often have 62
people too often look 40
people too often make 50
people too often seem 40
people too often take 46
people too often think 72
people too would fain 164
people too would have 59
people use comes from 57
people use terms like 352
people use terms such 104
people use water from 94
people use words like 601
people use words such 80
people using water from 49
people using words like 54
people was added unto 1694
people was based upon 206
people was beaten down 59
people was built into 47
people was built upon 50
people was cooking their 88
people was drawn from 115
people was drawn into 52
people was freed from 42
people was known unto 107
people was never more 396
people was never seen 56
people was saved from 88
people was split into 73
people was still more 335
people was still there 95
people was still very 175
people was swept away 160
people was taken away 130
people was taken from 141
people was taken into 164
people was taken over 67
people was thrown into 77
people was voted down 129
people who abuse other 50
people who abuse their 524
people who abuse these 62
people who acted from 44
people who acted like 252
people who admit their 89
people who adopt such 65
people who adopt these 74
people who after having 57
people who after their 60
people who after years 44
people who agree upon 42
people who allow such 55
people who allow their 427
people who alone have 127
people who alone were 52
people who alter their 48
people who appear from 44
people who appear more 173
people who appear most 202
people who appear only 118
people who appear very 143
people who apply their 118
people who apply these 54
people who argue from 77
people who asked nothing 103
people who asked only 263
people who asked such 105
people who asked these 42
people who asked what 120
people who badly need 141
people who based their 233
people who began life 102
people who began moving 46
people who began their 368
people who began work 51
people who begin life 77
people who begin their 254
people who belong here 151
people who belong there 274
people who blame their 137
people who bowed down 49
people who breathe life 65
people who broke away 328
people who broke down 129
people who broke into 363
people who broke their 297
people who brush their 83
people who build their 486
people who build these 159
people who build upon 55
people who built great 78
people who built rome 46
people who built such 261
people who built their 628
people who built these 1217
people who built those 186
people who built your 52
people who burnt their 52
people who burst into 105
people who cared less 66
people who cared more 426
people who cared most 309
people who cared much 93
people who cared nothing 432
people who cared only 291
people who cared very 121
people who cared were 73
people who cared what 46
people who carry guns 189
people who carry heavy 56
people who carry such 77
people who carry their 672
people who carry these 87
people who catch fish 139
people who cause harm 91
people who cause most 51
people who change from 121
people who change into 57
people who change jobs 369
people who change their 1404
people who check their 85
people who chose their 172
people who claim more 40
people who claim some 96
people who claim such 82
people who claim their 240
people who claim there 66
people who close their 147
people who could also 212
people who could best 864
people who could break 79
people who could call 159
people who could care 266
people who could come 569
people who could cope 125
people who could draw 151
people who could dream 99
people who could even 165
people who could ever 151
people who could face 91
people who could fall 52
people who could feel 210
people who could fill 279
people who could find 933
people who could flee 55
people who could form 86
people who could gain 146
people who could give 2148
people who could grow 61
people who could harm 57
people who could have 10047
people who could help 5949
people who could hide 51
people who could hire 53
people who could hold 347
people who could hope 61
people who could hurt 114
people who could join 78
people who could just 253
people who could keep 425
people who could kill 172
people who could know 166
people who could learn 247
people who could least 258
people who could leave 179
people who could lend 75
people who could live 955
people who could look 475
people who could lose 77
people who could love 155
people who could make 3566
people who could meet 245
people who could more 131
people who could most 684
people who could move 381
people who could name 154
people who could once 55
people who could only 1386
people who could open 113
people who could pass 259
people who could pick 117
people who could plan 70
people who could play 521
people who could pull 138
people who could reach 108
people who could ride 77
people who could rise 109
people who could save 228
people who could sell 127
people who could send 97
people who could shed 62
people who could show 296
people who could sign 99
people who could speak 1846
people who could stay 106
people who could step 40
people who could stop 106
people who could swear 63
people who could swim 55
people who could take 1572
people who could talk 979
people who could teach 646
people who could tell 1619
people who could think 501
people who could throw 83
people who could treat 84
people who could turn 278
people who could type 46
people who could very 118
people who could view 48
people who could vote 500
people who could wait 56
people who could walk 344
people who could well 935
people who could were 43
people who could work 1324
people who count know 44
people who count most 252
people who count their 101
people who count when 44
people who count will 125
people who cover their 145
people who crave peace 65
people who create such 106
people who create their 270
people who create these 261
people who create those 64
people who create wealth 128
people who create wrong 96
people who crept hard 388
people who cross over 138
people who cross their 104
people who cross your 170
people who crowd into 196
people who daily face 41
people who daily pass 186
people who dearly love 90
people who delve into 63
people who doubt their 188
people who drain your 128
people who drank beer 94
people who drank from 117
people who drank milk 64
people who drank more 186
people who drank wine 113
people who dress like 393
people who dress well 118
people who drift from 89
people who drift into 170
people who drink beer 513
people who drink diet 51
people who drink from 192
people who drink have 84
people who drink less 103
people who drink like 59
people who drink lots 45
people who drink milk 144
people who drink more 490
people who drink much 41
people who drink only 295
people who drink their 82
people who drink three 53
people who drink wine 211
people who drive cars 419
people who drive fast 105
people who drive from 51
people who drive into 63
people who drive like 42
people who drive over 46
people who drive past 256
people who drive their 200
people who drive these 53
people who drove cars 48
people who drove into 54
people who drove past 139
people who drove their 164
people who dwell along 161
people who dwell among 164
people who dwell here 220
people who dwell north 69
people who dwell there 1894
people who dwell upon 322
people who dwelt along 187
people who dwelt among 89
people who dwelt here 252
people who dwelt there 1366
people who dwelt upon 199
people who earned high 40
people who earned less 198
people who earned more 293
people who earned their 1024
people who easily fall 65
people who either came 69
people who either have 2374
people who either knew 219
people who either know 226
people who either lack 49
people who either live 358
people who either make 75
people who either need 49
people who either want 245
people who either were 524
people who either will 63
people who either work 329
people who elect their 159
people who ended their 80
people who engage their 70
people who enjoy food 53
people who enjoy giving 47
people who enjoy good 282
people who enjoy having 139
people who enjoy hearing 48
people who enjoy high 225
people who enjoy hiking 43
people who enjoy life 872
people who enjoy living 134
people who enjoy making 158
people who enjoy more 67
people who enjoy reading 373
people who enjoy seeing 67
people who enjoy such 199
people who enjoy taking 112
people who enjoy their 927
people who enjoy these 202
people who enjoy true 53
people who enjoy what 221
people who enjoy your 67
people who enter data 67
people who enter into 1347
people who enter must 57
people who enter such 52
people who enter their 256
people who enter these 195
people who enter upon 114
people who enter your 144
people who exact from 44
people who exert their 41
people who exist only 171
people who favor some 40
people who favor such 62
people who feared their 68
people who feared what 45
people who fetch rice 40
people who fifty years 96
people who fight back 209
people who fight over 129
people who fight their 44
people who fight wars 82
people who filed past 277
people who first came 723
people who first come 210
people who first felt 56
people who first gave 93
people who first have 66
people who first heard 508
people who first knew 51
people who first made 332
people who first meet 46
people who first told 149
people who first took 135
people who first used 238
people who first went 74
people who flock here 78
people who flock into 40
people who flock there 199
people who focus only 61
people who focus their 149
people who force their 100
people who forge ahead 51
people who found jobs 137
people who found life 230
people who found nothing 49
people who found some 49
people who found such 125
people who found their 1094
people who found these 102
people who found time 121
people who found ways 70
people who found work 101
people who gather here 80
people who gather their 42
people who gather there 546
people who gazed upon 51
people who gloat over 64
people who grind their 86
people who guard their 60
people who guide their 43
people who hatch their 121
people who hated home 88
people who hated jews 70
people who hated their 170
people who hated what 49
people who hoard their 45
people who honor their 90
people who judge their 56
people who knows what 184
people who later came 238
people who later died 52
people who later made 70
people who later took 49
people who later went 78
people who later were 200
people who later will 53
people who laugh when 78
people who liked their 233
people who liked what 74
people who limit their 156
people who lived ages 68
people who lived along 6340
people who lived amid 47
people who lived among 544
people who lived away 172
people who lived back 100
people who lived deep 41
people who lived down 677
people who lived during 1884
people who lived even 89
people who lived five 58
people who lived four 77
people who lived from 460
people who lived hard 46
people who lived here 8303
people who lived high 70
people who lived into 65
people who lived just 230
people who lived less 133
people who lived life 81
people who lived like 453
people who lived many 250
people who lived more 704
people who lived most 92
people who lived much 340
people who lived next 1340
people who lived north 950
people who lived only 340
people who lived over 778
people who lived prior 103
people who lived side 168
people who lived some 148
people who lived south 722
people who lived such 140
people who lived their 709
people who lived there 55970
people who lived these 58
people who lived those 80
people who lived three 120
people who lived upon 780
people who lived very 264
people who lived well 297
people who lived west 283
people who lived when 167
people who lived years 44
people who lives life 54
people who loved good 41
people who loved life 109
people who loved peace 64
people who loved their 1051
people who loved what 76
people who lower their 53
people who marry during 59
people who marry early 118
people who marry have 73
people who marry into 104
people who marry late 66
people who marry their 63
people who marry when 56
people who marry will 48
people who marry young 154
people who match their 51
people who match your 102
people who maybe have 88
people who might also 330
people who might best 176
people who might call 192
people who might care 169
people who might come 1162
people who might deny 43
people who might drop 55
people who might even 187
people who might ever 47
people who might fall 93
people who might feel 347
people who might fill 80
people who might find 627
people who might form 56
people who might gain 78
people who might give 455
people who might harm 136
people who might have 18331
people who might help 1757
people who might hire 122
people who might hold 96
people who might hurt 140
people who might join 106
people who might just 167
people who might kill 91
people who might know 1599
people who might learn 59
people who might leave 54
people who might like 634
people who might live 465
people who might look 167
people who might lose 128
people who might love 52
people who might make 628
people who might meet 78
people who might more 100
people who might most 40
people who might move 88
people who might need 974
people who might once 152
people who might only 62
people who might pass 133
people who might play 80
people who might pose 58
people who might react 50
people who might seek 169
people who might seem 129
people who might show 91
people who might some 57
people who might speak 55
people who might steal 62
people who might stop 41
people who might take 635
people who might talk 98
people who might tell 110
people who might tend 45
people who might think 459
people who might throw 48
people who might turn 193
people who might very 152
people who might view 40
people who might vote 103
people who might walk 147
people who might want 2554
people who might well 1627
people who might wish 708
people who might work 196
people who moved along 139
people who moved among 42
people who moved away 319
people who moved back 88
people who moved down 119
people who moved during 50
people who moved from 1502
people who moved here 233
people who moved into 2194
people who moved like 47
people who moved north 110
people who moved over 44
people who moved south 152
people who moved their 126
people who moved there 556
people who moved were 80
people who moved west 242
people who named their 85
people who nearly died 46
people who never came 401
people who never care 57
people who never cease 138
people who never come 356
people who never died 46
people who never dream 134
people who never even 597
people who never ever 94
people who never fail 268
people who never fall 46
people who never feel 185
people who never felt 202
people who never find 130
people who never gave 318
people who never give 360
people who never grew 108
people who never grow 271
people who never have 3387
people who never heard 1521
people who never held 100
people who never hunt 61
people who never hurt 44
people who never join 68
people who never knew 1659
people who never know 374
people who never learn 233
people who never leave 270
people who never left 605
people who never lift 51
people who never look 243
people who never lose 155
people who never lost 150
people who never made 451
people who never make 566
people who never meant 48
people who never meet 286
people who never miss 83
people who never move 56
people who never much 83
people who never need 70
people who never once 72
people who never open 157
people who never paid 146
people who never pray 61
people who never reach 95
people who never said 128
people who never seek 52
people who never seem 787
people who never sent 47
people who never show 97
people who never speak 112
people who never stay 45
people who never stop 264
people who never swear 52
people who never take 273
people who never talk 140
people who never tell 47
people who never think 682
people who never tire 107
people who never took 274
people who never turn 49
people who never used 244
people who never vote 66
people who never walk 57
people who never want 186
people who never wash 84
people who never went 912
people who never were 668
people who never will 262
people who never work 89
people who offer help 148
people who offer such 42
people who offer their 364
people who offer these 59
people who often came 110
people who often come 76
people who often fail 42
people who often feel 239
people who often felt 43
people who often find 131
people who often give 43
people who often have 1028
people who often hold 48
people who often knew 54
people who often know 88
people who often lack 88
people who often laid 52
people who often live 239
people who often make 109
people who often move 41
people who often need 89
people who often seem 104
people who often speak 41
people who often take 63
people who often think 62
people who often went 69
people who often were 156
people who often work 117
people who order their 130
people who owned cars 188
people who owned dogs 51
people who owned guns 48
people who owned land 670
people who owned more 156
people who owned most 129
people who owned nothing 128
people who owned only 166
people who owned some 50
people who owned such 73
people who owned their 651
people who owned these 273
people who owned those 134
people who paint their 65
people who place great 148
people who place high 89
people who place such 48
people who place their 407
people who place these 41
people who plunge into 64
people who pored over 47
people who prize their 124
people who raise such 50
people who raise their 372
people who raise these 81
people who ranged from 131
people who rated their 178
people who really came 63
people who really care 4234
people who really come 42
people who really feel 210
people who really felt 106
people who really form 44
people who really gave 48
people who really give 65
people who really hate 125
people who really have 1729
people who really hold 57
people who really just 64
people who really knew 1567
people who really know 3590
people who really like 1805
people who really live 923
people who really look 75
people who really love 1427
people who really made 331
people who really make 629
people who really meant 45
people who really need 2984
people who really only 51
people who really seem 158
people who really take 102
people who really think 359
people who really took 72
people who really want 3023
people who really went 45
people who really were 676
people who really will 52
people who really wish 97
people who really work 154
people who reason well 41
people who repeat these 42
people who reveal their 87
people who ruled over 455
people who saved jews 61
people who saved their 101
people who score high 2390
people who score very 110
people who score well 121
people who seize upon 67
people who sense their 51
people who serve only 43
people who serve their 144
people who serve these 54
people who serve your 45
people who shake their 165
people who shall come 163
people who shall have 359
people who shall live 72
people who shall meet 293
people who shall take 77
people who shape their 63
people who share ideas 85
people who share life 131
people who share living 58
people who share many 309
people who share more 206
people who share none 45
people who share only 173
people who share some 1467
people who share such 192
people who share their 3723
people who share these 524
people who share those 309
people who share what 62
people who share your 5500
people who shave their 64
people who shied away 86
people who shift from 87
people who shift their 69
people who shirk their 60
people who shook their 153
people who shoot their 44
people who shrug their 50
people who sleep during 47
people who sleep less 112
people who sleep more 133
people who sleep there 145
people who sleep well 55
people who slept there 219
people who smell like 50
people who smoke dope 116
people who smoke have 258
people who smoke less 43
people who smoke more 382
people who smoke only 87
people who smoke tend 99
people who smoke will 115
people who snore have 60
people who solve their 81
people who sound like 171
people who spend even 65
people who spend half 203
people who spend less 246
people who spend lots 64
people who spend many 142
people who spend more 1470
people who spend most 2345
people who spend much 1426
people who spend only 124
people who spend part 61
people who spend some 124
people who spend their 5551
people who spend three 111
people who spend time 2161
people who spend upon 174
people who spend very 41
people who spend years 162
people who spent half 149
people who spent less 40
people who spent many 104
people who spent more 402
people who spent most 437
people who spent much 512
people who spent part 46
people who spent some 83
people who spent their 2140
people who spent time 499
people who spent years 185
people who split their 59
people who spoke from 108
people who spoke good 52
people who spoke like 91
people who spoke many 74
people who spoke more 109
people who spoke most 171
people who spoke nothing 50
people who spoke only 782
people who spoke other 175
people who spoke some 73
people who spoke their 580
people who spoke these 227
people who spoke those 95
people who spoke very 76
people who spoke well 56
people who spoke were 85
people who sprang from 217
people who spread from 110
people who spread over 174
people who spread such 178
people who spread their 118
people who spread these 78
people who sprung from 40
people who staff these 179
people who stake their 58
people who stand back 86
people who stand firm 57
people who stand here 41
people who stand high 58
people who stand most 148
people who stand ready 221
people who stand there 182
people who stand upon 58
people who start from 182
people who start life 93
people who start taking 182
people who start their 485
people who start these 58
people who start wars 60
people who start work 116
people who state their 67
people who stick their 237
people who still bore 46
people who still call 162
people who still came 72
people who still care 138
people who still clung 199
people who still come 51
people who still deny 41
people who still dream 66
people who still fail 43
people who still feel 389
people who still felt 137
people who still find 138
people who still have 2394
people who still held 515
people who still hold 350
people who still hope 135
people who still hunt 42
people who still keep 236
people who still kept 56
people who still knew 150
people who still know 188
people who still lack 72
people who still like 235
people who still live 3952
people who still look 107
people who still love 171
people who still made 53
people who still make 167
people who still need 225
people who still play 47
people who still seem 52
people who still speak 368
people who still take 156
people who still talk 125
people who still think 1023
people who still used 129
people who still want 446
people who still went 58
people who still were 168
people who still will 55
people who still wish 84
people who still wore 40
people who still work 145
people who stole from 127
people who stole their 40
people who stole your 47
people who stood along 73
people who stood firm 138
people who stood high 47
people who stood most 113
people who stood ready 81
people who stood there 510
people who stood upon 88
people who stray from 97
people who stray into 40
people who stream into 48
people who stuck their 60
people who study hard 55
people who study such 146
people who study their 106
people who study these 217
people who thirty years 57
people who today call 229
people who today have 135
people who today live 616
people who today make 107
people who today speak 58
people who touch their 91
people who touch your 52
people who trace their 1124
people who trade there 100
people who train dogs 57
people who train their 81
people who tried hard 142
people who tried their 118
people who truly care 783
people who truly feel 53
people who truly have 261
people who truly knew 69
people who truly know 249
people who truly live 176
people who truly love 1532
people who truly make 73
people who truly need 258
people who truly want 318
people who truly wish 62
people who trust their 181
people who under other 78
people who until very 55
people who value life 57
people who value only 51
people who value peace 40
people who value self 193
people who value such 71
people who value their 756
people who value these 64
people who value what 63
people who value your 57
people who visit from 42
people who visit here 153
people who visit such 56
people who visit their 359
people who visit there 118
people who visit these 239
people who visit your 971
people who voice their 74
people who voted were 75
people who waste their 485
people who waste time 151
people who waste your 68
people who watch less 140
people who watch more 344
people who watch other 48
people who watch over 215
people who watch such 49
people who watch their 212
people who watch these 187
people who watch your 84
people who waved their 83
people who weigh less 201
people who weigh more 356
people who weigh very 40
people who while living 59
people who worry more 42
people who worry most 117
people who would also 440
people who would back 73
people who would best 185
people who would blow 44
people who would break 127
people who would burn 78
people who would call 831
people who would care 562
people who would cast 60
people who would cheat 48
people who would come 3868
people who would cure 65
people who would dare 284
people who would deny 591
people who would draw 58
people who would drop 131
people who would envy 56
people who would even 256
people who would ever 339
people who would face 89
people who would fail 77
people who would fain 391
people who would fall 268
people who would farm 49
people who would feed 48
people who would feel 587
people who would fill 181
people who would find 1302
people who would form 331
people who would gain 273
people who would give 2380
people who would grow 152
people who would harm 150
people who would hate 134
people who would have 24514
people who would help 2019
people who would hide 94
people who would hire 117
people who would hold 361
people who would hurt 169
people who would join 369
people who would jump 159
people who would just 544
people who would keep 472
people who would kill 815
people who would know 1489
people who would learn 169
people who would leave 372
people who would lend 203
people who would lift 49
people who would like 15680
people who would live 1386
people who would look 824
people who would lose 492
people who would love 1636
people who would make 2848
people who would meet 298
people who would miss 178
people who would mock 43
people who would more 160
people who would most 1170
people who would move 296
people who would much 139
people who would need 752
people who would obey 116
people who would once 273
people who would only 434
people who would open 109
people who would pass 238
people who would pick 97
people who would play 399
people who would pose 44
people who would pray 69
people who would pull 75
people who would push 54
people who would reach 62
people who would react 86
people who would rent 41
people who would ride 82
people who would rise 146
people who would risk 173
people who would ruin 54
people who would rule 99
people who would rush 78
people who would save 127
people who would seek 416
people who would seem 301
people who would sell 331
people who would send 177
people who would show 307
people who would shun 52
people who would shut 44
people who would sign 120
people who would soon 818
people who would speak 392
people who would stay 393
people who would steal 173
people who would step 43
people who would stop 381
people who would suit 65
people who would swear 149
people who would take 3475
people who would talk 630
people who would teach 195
people who would tell 762
people who would tend 117
people who would think 971
people who would throng 41
people who would throw 166
people who would treat 242
people who would turn 447
people who would urge 43
people who would very 135
people who would view 115
people who would vote 536
people who would wait 67
people who would walk 281
people who would want 1894
people who would wish 489
people who would work 1550
people who write code 95
people who write down 393
people who write from 87
people who write good 88
people who write have 75
people who write like 244
people who write many 43
people who write most 43
people who write only 71
people who write poems 125
people who write songs 93
people who write such 388
people who write their 349
people who write these 626
people who write those 179
people who write very 74
people who write well 245
people who write what 41
people who wrote asking 49
people who wrote down 405
people who wrote from 48
people who wrote poems 55
people who wrote such 247
people who wrote their 159
people who wrote these 584
people who wrote those 273
people who wrote were 59
people who wrote your 74
people with acute back 72
people with acute pain 61
people with ample means 68
people with anything less 81
people with anything like 103
people with asthma also 73
people with asthma find 50
people with asthma have 390
people with asthma need 48
people with asthma over 81
people with asthma were 44
people with asthma will 74
people with black eyes 69
people with black hair 426
people with black skin 697
people with blind faith 56
people with blond hair 310
people with blood type 359
people with bowed heads 86
people with broad heads 75
people with brown eyes 447
people with brown hair 192
people with brown skin 234
people with chest pain 135
people with close ties 419
people with colds away 50
people with curly hair 203
people with diets high 79
people with eight years 71
people with either high 40
people with either type 105
people with every kind 175
people with every mark 85
people with every sort 50
people with every type 55
people with faces like 219
people with false ideas 48
people with false news 124
people with false teeth 132
people with fewer years 139
people with first hand 76
people with fixed ideas 105
people with fresh ideas 468
people with green eyes 147
people with green hair 145
people with guide dogs 130
people with healthy lungs 77
people with healthy self 160
people with hearts like 43
people with human life 84
people with joint pain 65
people with kinky hair 90
people with known heart 115
people with known risk 44
people with large egos 92
people with large eyes 57
people with large feet 70
people with large heads 148
people with large sums 117
people with light eyes 70
people with light hair 137
people with light skin 417
people with light songs 41
people with longer legs 65
people with loved ones 82
people with lower back 319
people with lower limb 129
people with lower self 254
people with lupus have 97
people with manna from 64
people with minds like 148
people with money from 78
people with money have 304
people with money live 93
people with money want 104
people with money were 340
people with money will 142
people with motor cars 56
people with names like 1280
people with names such 102
people with power have 125
people with power over 231
people with power were 61
people with power will 88
people with rather more 94
people with really good 57
people with round heads 78
people with sharp eyes 67
people with short arms 57
people with short hair 271
people with short legs 71
people with sight loss 98
people with sleep apnea 1288
people with small eyes 50
people with small feet 49
people with small heads 141
people with small means 413
people with small sums 44
people with social ties 58
people with social work 92
people with spare cash 54
people with spare time 50
people with spiky hats 46
people with steady jobs 158
people with still more 208
people with strong arms 52
people with strong egos 92
people with strong faith 111
people with strong ideas 67
people with strong self 155
people with strong ties 281
people with upper limb 87
people with vague ideas 46
people with views like 43
people with vision loss 531
people with water from 63
people with which john 56
people with which side 59
people with white caps 45
people with white hair 217
people with white skin 613
people with whose fate 49
people with words like 102
people you could call 184
people you could ever 711
people you could find 217
people you could have 323
people you could help 75
people you could hope 141
people you could know 47
people you could meet 320
people you could name 40
people you could reach 40
people you could rely 41
people you could speak 45
people you could talk 271
people you could tell 48
people you could turn 44
people you could wish 105
people you hated when 49
people you loved most 49
people you loved were 46
people you might call 76
people you might find 130
