pagan cults continued to 42
price rises throughout the 97
price shops throughout the 143
price under conditions of 1048
price which expresses the 145
price which maximizes the 125
price which prevailed at 52
price which prevailed in 101
price which reflected the 179
price which regulates the 59
price while maintaining the 64
price would certainly be 145
price would determine the 60
price would doubtless be 41
price would eliminate the 107
price would encourage the 48
price would generally be 53
price would naturally be 66
price would represent an 88
price would represent the 153
price would stimulate the 57
pricing model described in 93
pricing model developed by 303
pricing model developed in 93
pricing model discussed in 177
pricing model presented in 101
pricing under conditions of 620
pride excel themselves in 56
pride found expression in 98
pride takes possession of 54
pride which possesses so 41
pride which prevented me 40
pride which struggled to 82
prism which disperses the 95
prism which separates the 64
prize court condemned the 59
prize earthly happiness at 57
prize essay published in 163
prize essay submitted to 69
prize goods condemned in 83
prize money available to 135
prize which consisted of 50
probe under conditions of 117
probing knife carefully to 60
proof really persuades us 45
props which supported the 282
prose piece published in 43
prose which conformed to 46
prose which describes the 41
prose which wordsworth so 79
prose works published in 141
proud finding themselves in 53
prove civil obedience to 90
prove either beneficial or 75
prove either interesting or 57
prove fully effective in 57
prove legal ownership of 57
prove quite beneficial to 96
prove quite difficult in 60
prove quite difficult to 495
prove quite effective in 264
prove quite important in 59
prove quite incapable of 113
prove quite interesting to 57
prove quite resistant to 64
prove rather difficult to 267
prove really beneficial to 49
prove worthy executors of 51
proving facts necessary to 76
proving quite difficult to 67
proving quite effective in 50
proving rather difficult to 75
proving undue influence is 74
pulling force necessary to 83
pulse train generated by 117
pulse which accompany the 43
pulse which indicates the 67
pulse whose amplitude is 837
pulse whose frequency is 50
pulse whose magnitude is 99
pulse would doubtless be 41
pumping blood throughout the 320
pumping plant consisted of 46
pumps blood throughout the 686
pumps which circulate the 48
pupil under conditions of 47
purse seine fisheries in 57
purse which contained the 234
putting aside altogether the 271
putting small pinnacles at 49
putting strong pressures on 56
putting under restraint the 73
