pacific old monarch had 116
percent was carried out 45
percent was charged for 43
percent who believe that 232
percent who claimed that 113
percent who claimed they 45
percent who dropped out 46
perches and furlongs and 69
perfect and blessed man 45
perfect and complex eye 524
perfect and conduct them 51
perfect and develop his 46
perfect and endowed with 65
perfect and enlarge his 109
perfect and eternal and 52
perfect and eternal being 181
perfect and eternal day 83
perfect and eternal god 42
perfect and eternal joy 43
perfect and eternal law 47
perfect and everything was 43
perfect and execute his 52
perfect and glorious than 42
perfect and liberal its 51
perfect and regular than 88
perfect and rounded and 63
perfect and sinless man 67
perfect and sublime that 508
perfect and upright and 126
perfect and upright man 1564
perfect both himself and 45
perfect but because they 68
perfect fit between his 51
perfect fit between them 58
perfect for beginning and 45
perfect for parties and 59
perfect for picnics and 126
perfect for preparing for 105
perfect for strolling and 51
perfect for sunbathing and 114
perfect gas equation and 54
perfect gas equation for 81
perfect his machine and 45
perfect man employs his 139
perfect raw material for 220
perfect with jehovah his 49
perfidy and cruelty that 112
perfidy and meanness that 146
perfidy for effecting his 58
perfidy had excited his 52
perform all matters and 193
perform and enforce its 53
perform and execute all 738
perform and fulfill all 355
perform and observe all 899
perform and observe any 102
perform and observe each 65
perform and observe them 54
perform and results are 42
perform any function and 46
perform any function for 110
perform any function not 88
perform any function that 682
perform any function with 184
perform any illegal act 40
perform any judicial act 64
perform any notarial act 143
perform any official act 355
perform any penance that 59
perform any penance you 40
perform any promise that 170
perform any service for 945
perform any service that 1180
perform any service you 43
perform are carried out 49
perform both addition and 108
perform both forward and 87
perform both primary and 48
perform both routine and 66
perform each function and 53
perform for friends and 45
perform for himself all 42
perform for himself and 120
perform for society and 51
perform for society are 44
perform his ablution with 45
perform his function and 92
perform his function for 123
perform his function with 70
perform his prayers and 62
perform his present job 53
perform his promise and 159
perform his promise but 47
perform his promise for 42
perform his promise with 44
perform his regular job 45
perform its function and 629
perform its function but 41
perform its function for 231
perform its function with 299
perform long marches with 41
perform one function and 73
perform one hundred and 61
perform our offerings and 81
perform our several and 196
perform that function and 290
perform that function for 418
perform that function with 143
perform that service and 65
perform that service are 76
perform that service for 733
perform that service with 101
perform them because they 155
perform them quickly and 72
perform this arduous and 52
perform this balancing act 477
perform this function and 1091
perform this function are 858
perform this function but 171
perform this function can 127
perform this function for 1852
perform this function has 108
perform this function may 133
perform this function not 42
perform this function than 90
perform this function that 172
perform this function they 135
perform this function using 63
perform this function was 270
perform this function with 639
perform this ingratiating feat 58
perform this miracle and 40
perform this miracle for 89
perform this miracle with 41
perform this penance for 44
perform this process for 102
perform this process with 80
perform this research and 41
perform this service and 421
perform this service are 125
perform this service for 3442
perform this service that 108
perform this service was 72
perform this service with 193
perform with courage and 55
perform with dignity and 97
perfume and cologne and 57
perfume and flowers and 68
perfume was stronger than 46
perhaps all fetuses are 42
perhaps and perhaps not 154
perhaps any stranger can 52
perhaps are familiar with 78
perhaps being smitten and 83
perhaps both factors are 48
perhaps but natural that 549
perhaps far distant year 56
perhaps few doubted that 65
perhaps few persons can 77
perhaps few persons who 73
perhaps for himself and 78
perhaps had awaited him 45
perhaps had contact with 42
perhaps had wrought him 42
perhaps has existed for 47
perhaps her history may 49
perhaps her husband and 52
perhaps her husband had 306
perhaps her husband was 205
perhaps her parents had 66
perhaps his adviser did 47
perhaps his brothers and 51
perhaps his friends had 41
perhaps his greatest and 207
perhaps his greatest feat 59
perhaps his greatest poem 115
perhaps his haughty and 40
perhaps his illness has 58
perhaps his journey was 45
perhaps his natural son 41
perhaps his parents had 53
perhaps his remorse for 80
perhaps his respect for 43
perhaps his silence was 49
perhaps his sympathy with 86
perhaps his thoughts fly 70
perhaps his visible and 68
perhaps its clearest and 78
perhaps its greatest and 51
perhaps may account for 428
perhaps may animate and 69
perhaps may deserve our 90
perhaps may explain why 77
perhaps may imagine that 93
perhaps may suspect that 43
perhaps not because they 136
perhaps not believing that 44
perhaps not brought out 47
perhaps not carried out 67
perhaps not certain that 172
perhaps not correct for 49
perhaps not disband his 53
perhaps not distant day 46
perhaps not endowed with 65
perhaps not everything that 96
perhaps not exactly that 273
perhaps not exceeding one 124
perhaps not exceeding two 117
perhaps not familiar with 174
perhaps not following all 86
perhaps not noticed that 149
perhaps not oftener than 242
perhaps not realized that 151
perhaps not stronger than 60
perhaps not unaware that 51
perhaps not unfitting that 210
perhaps not unmixed with 216
perhaps not unusual for 116
perhaps not unusual that 103
perhaps not unwilling that 59
perhaps one hundred and 3676
perhaps one hundred men 245
perhaps one hundred per 56
perhaps one thousand men 84
perhaps our greatest and 40
perhaps she assumed that 43
perhaps she decided that 132
perhaps she guessed that 40
perhaps she herself did 103
perhaps she herself had 205
perhaps she herself was 222
perhaps she realized that 386
perhaps six hundred men 64
perhaps six thousand men 54
perhaps ten minutes ago 50
perhaps ten minutes and 203
perhaps ten minutes for 98
perhaps ten minutes they 59
perhaps ten seconds and 42
perhaps ten thousand men 290
perhaps than worldly men 60
perhaps that stranger was 46
perhaps they assumed that 188
perhaps they believe that 447
perhaps they believe they 56
perhaps they decided that 119
perhaps they imagine that 58
perhaps they realized that 295
perhaps they reasoned that 58
perhaps they receive him 117
perhaps they trample them 68
perhaps this chapter can 43
perhaps this chapter has 46
perhaps this company did 42
perhaps this country has 67
perhaps this implies that 89
perhaps this quality that 137
perhaps this question can 53
perhaps thou wouldst not 92
perhaps too because they 52
perhaps too complex and 104
perhaps too complex for 167
perhaps too distant and 67
perhaps too familiar with 109
perhaps too general and 115
perhaps too general for 43
perhaps too limited for 48
perhaps too obscure for 43
perhaps too painful for 68
perhaps too perfect for 77
perhaps too quickly and 76
perhaps too quickly for 74
perhaps too radical for 75
perhaps too rapidly for 74
perhaps too refined and 45
perhaps too refined for 64
perhaps two decades ago 132
perhaps two hundred and 1364
perhaps two hundred are 75
perhaps two hundred had 49
perhaps two hundred men 437
perhaps two hundred who 48
perhaps two minutes and 121
perhaps two minutes she 48
perhaps two thousand men 261
perhaps was adopted for 42
perhaps was exactly why 56
perhaps why battles are 74
perhaps with certain things 72
perhaps with justice too 50
perhaps with persons and 41
perhaps with pistols and 71
perhaps with remorse for 63
perhaps you believe that 549
perhaps you believe you 60
perhaps you imagine that 265
perhaps you noticed that 340
perhaps you picture red 50
perhaps you suppose that 108
perhaps you suspect that 89
periwig and feathered hat 60
perjury and forgery and 57
perjury and forgery had 117
perjury and repeated that 106
perjury are subject and 104
permeate all society and 61
permeate and pervade all 67
permeate our culture and 103
permeate our language and 51
permeate our society and 114
permeate our thoughts and 45
permeating and embracing all 59
permits and demands that 43
permits and induces them 41
permits and permits for 104
permits are applied for 96
permits are granted and 64
permits are granted for 889
permits but demands that 88
permits easy removal and 67
permits for himself and 121
permits for marches and 89
permits for parades and 131
permits for research and 87
permits that allowed them 219
perplex and confuse you 42
perplex and disturb him 133
perplex and stumble them 49
perplex and torment him 86
perplex and trouble him 45
persist and confirm each 59
persist and function for 46
persist and persist and 111
persist for decades and 190
persist not because they 76
persona for himself and 55
persona for himself that 109
persons age sixteen and 47
persons and account for 81
persons and affairs are 100
persons and affairs that 104
persons and animals and 209
persons and animals are 281
persons and animals may 50
persons and animals that 200
persons and animals who 110
persons and animals with 90
persons and because they 52
persons and between them 79
persons and brought them 53
persons and capital and 68
persons and capital for 45
persons and carried off 84
persons and carried out 44
persons and certain things 48
persons and classes and 115
persons and classes are 119
persons and classes that 121
persons and classes who 304
persons and concern for 57
persons and couples who 47
persons and couples with 43
persons and deliver them 50
persons and deprive them 43
persons and estates and 65
persons and estates are 92
persons and estates for 90
persons and estates that 153
persons and examine them 94
persons and examining them 71
persons and factions are 227
persons and features being 55
persons and manners all 46
persons and manners and 44
persons and material things 116
persons and numbers are 93
persons and objects and 453
persons and objects are 617
persons and objects can 101
persons and objects for 146
persons and objects may 100
persons and objects not 46
persons and objects than 41
persons and objects that 1475
persons and objects they 66
persons and objects who 42
persons and objects with 219
persons and opinions that 47
persons and ordered them 47
persons and parties and 67
persons and parties are 77
persons and parties that 152
persons and parties who 471
persons and persist for 43
persons and persons and 105
persons and persons are 80
persons and persons not 122
persons and persons who 688
persons and persons with 1628
persons and present them 44
persons and prevent them 44
persons and provide for 60
persons and provide them 94
persons and providing for 65
persons and respect for 201
persons and society and 41
persons and society are 56
persons and systems that 93
persons and wounded two 48
persons are accused not 44
persons are advised not 58
persons are blessed with 81
persons are brothers and 48
persons are brought near 66
persons are brought out 147
persons are carried off 148
persons are carried out 132
persons are charged and 66
persons are charged for 55
persons are charged with 1331
persons are clients and 102
persons are competing with 44
persons are content with 166
persons are covered for 68
persons are covered with 59
persons are defined and 49
persons are elected and 43
persons are elected who 43
persons are endowed with 659
persons are exposed and 45
persons are exposed are 64
persons are familiar with 1354
persons are husband and 62
persons are injured and 89
persons are injured each 83
persons are jointly and 495
persons are married and 45
persons are persons who 244
persons are pointed out 41
persons are preparing for 55
persons are present and 213
persons are present who 116
persons are rational and 54
persons are reputed his 64
persons are stronger and 51
persons are trained and 61
persons are trained for 105
persons are unaware that 375
persons are usually men 55
persons are usually not 277
persons are welcome for 221
persons being carried out 94
persons being charged with 101
persons being present who 45
persons being studied and 60
persons being studied are 54
persons being trained for 77
persons both present and 47
persons but between two 40
persons can exhibit them 67
persons can imagine for 41
persons can provide for 96
persons can qualify for 122
persons can testify that 47
persons fear poverty and 88
persons for counsel and 45
persons for private use 80
persons for providing for 71
persons for research and 74
persons get together and 66
persons get together they 45
persons got together and 59
persons had applied for 333
persons had arrived and 57
persons had assured him 44
persons had gathered for 47
persons long familiar with 61
persons may account for 88
persons may acquire and 57
persons may believe that 506
persons may imagine that 390
persons may petition for 55
persons may present with 78
persons may qualify for 116
persons may suggest that 131
persons may suppose that 345
persons met together for 124
persons nor persons with 115
persons not because they 78
persons not charged with 264
persons not complying with 132
persons not content with 45
persons not endowed with 86
persons not exceeding one 244
persons not exceeding six 103
persons not exceeding ten 77
persons not exceeding two 72
persons not familiar with 2322
persons not members for 53
persons not present and 117
persons not trained for 62
persons now believe that 270
persons now charged had 59
persons now dispute that 116
persons owing service and 59
persons per hectare and 185
persons per hectare for 132
persons per thousand per 100
persons sit together and 73
persons that amounts due 171
persons that animals can 63
persons that brought them 47
persons that compose them 58
persons that secrete any 54
persons that suggest that 44
persons then declare and 40
persons was carried out 151
persons who accused him 137
persons who admired him 54
persons who adopted them 65
persons who adopted this 64
persons who adorned that 40
persons who advised and 65
persons who advised her 55
persons who advised him 90
persons who alleged that 358
persons who although not 41
persons who although they 48
persons who appeared and 67
persons who appeared for 87
persons who applied for 1449
persons who arranged for 186
persons who arrived with 45
persons who assumed that 137
persons who attempt this 58
persons who because they 60
persons who believe and 93
persons who believe that 10280
persons who believe them 76
persons who believe they 1012
persons who believe this 98
persons who between them 55
persons who boasted that 125
persons who brought her 75
persons who brought him 175
persons who brought them 420
persons who brought this 50
persons who carried out 528
persons who carried them 136
persons who charged him 97
persons who claimed that 920
persons who claimed they 186
persons who collect and 52
persons who combine with 142
persons who compose and 41
persons who compose his 99
persons who compose its 68
persons who compose our 265
persons who compose that 298
persons who compose them 319
persons who compose this 597
persons who conduct and 46
persons who conduct them 110
persons who confess and 47
persons who consult them 135
persons who consult with 53
persons who consume them 120
persons who contend for 145
persons who contend that 528
persons who control and 111
persons who control that 85
persons who control them 103
persons who crossed his 48
persons who declare that 631
persons who declare they 71
persons who deserve our 52
persons who deserve them 84
persons who desired that 89
persons who develop and 52
persons who develop this 80
persons who diffuse this 83
persons who dislike each 51
persons who disobey them 88
persons who dispute for 41
persons who drafted and 50
persons who dropped out 378
persons who elected them 44
persons who enjoyed all 69
persons who enjoyed his 106
persons who enjoyed them 59
persons who enjoyed this 59
persons who entered and 69
persons who entered his 54
persons who entered its 92
persons who entered this 97
persons who entered with 74
persons who erected them 42
persons who escaped death 51
persons who exchange sex 183
persons who execute his 54
persons who execute them 92
persons who exhibit them 65
persons who exhibit this 106
persons who explain them 47
persons who express them 58
persons who express this 71
persons who fancied that 107
persons who founded them 71
persons who furnish them 79
persons who hitherto had 202
persons who imagine that 2218
persons who imagine they 144
persons who induced you 48
persons who inhabit and 42
persons who inhabit his 56
persons who inhabit them 271
persons who inhabit this 91
persons who initiate and 44
persons who invited him 41
persons who jointly own 57
persons who knowingly and 338
persons who married and 41
persons who observe and 106
persons who observe them 116
persons who offered him 55
persons who offered them 122
persons who operate and 64
persons who operate them 103
persons who operate with 60
persons who opposed him 126
persons who opposed his 88
persons who opposed them 82
persons who ordered them 50
persons who perform and 267
persons who perform any 86
persons who perform them 501
persons who perform this 159
persons who perhaps had 60
persons who petition for 84
persons who planned and 252
persons who pointed out 90
persons who possess all 44
persons who possess and 146
persons who possess any 127
persons who possess both 112
persons who possess but 54
persons who possess not 50
persons who possess one 167
persons who possess that 112
persons who possess them 541
persons who possess this 221
persons who prepare and 105
persons who prepare tax 70
persons who prepare them 49
persons who present for 64
persons who present them 76
persons who present with 230
persons who pretend that 333
persons who produce and 213
persons who produce them 112
persons who produce too 41
persons who profess and 50
persons who profess any 58
persons who profess that 234
persons who provide for 226
persons who provide them 99
persons who provide this 47
persons who qualify for 905
persons who realized that 96
persons who receive aid 46
persons who receive and 170
persons who receive any 87
persons who receive both 54
persons who receive them 695
persons who receive this 128
persons who related them 107
persons who request them 117
persons who require long 106
persons who require them 107
persons who resided near 54
persons who respect and 82
persons who respect each 130
persons who searched for 61
persons who solicit for 51
persons who started out 82
persons who stutter and 91
persons who succeed him 195
persons who suggest that 124
persons who support and 53
persons who support them 83
persons who support this 61
persons who suppose that 865
persons who suspect that 168
persons who suspect they 96
persons who sustain this 40
persons who testify that 315
persons who together are 41
persons who together with 88
persons who usually are 67
persons who uttered them 87
persons who venture near 129
persons who venture out 118
persons who visited her 102
persons who visited him 367
persons who visited his 103
persons who visited that 169
persons who visited them 154
persons who visited this 66
persons who vouched for 42
persons who watched her 67
persons who watched him 41
persons who wrought them 72
persons with ability and 83
persons with advancing age 49
persons with alcohol and 266
persons with alcohol use 75
persons with anxiety and 45
persons with chronic and 170
persons with chronic low 186
persons with chronic lung 278
persons with clients and 46
persons with college and 51
persons with dementia and 1114
persons with dementia are 501
persons with dementia can 225
persons with dementia has 62
persons with dementia may 199
persons with dementia that 72
persons with dementia using 73
persons with dementia who 364
persons with diabetes and 553
persons with diabetes are 435
persons with diabetes can 134
persons with diabetes for 49
persons with diabetes had 58
persons with diabetes has 67
persons with diabetes may 106
persons with diabetes than 156
persons with diabetes was 51
persons with diabetes who 325
persons with diabetes with 63
persons with dignity and 181
persons with diseases that 145
persons with incomes not 123
persons with leisure and 42
persons with leprosy and 43
persons with leukemia and 44
persons with medical and 49
persons with natural and 125
persons with primary and 62
persons with respect and 96
persons with respect for 57
persons with typical and 73
perusal can deprive them 118
perused his features with 83
perused with delight and 47
perused with pleasure and 218
pervade all classes and 77
pervade and animate all 41
pervade our culture and 104
pervade our society and 84
pervading all classes and 91
pervading all classes was 42
pervading and animating all 134
pervading and embracing all 41
pervading and permeating all 136
pervading and vivifying all 40
pervert and destroy all 319
pervert and destroy them 149
pervert and distort them 41
pestles and mortars and 554
pestles and mortars are 116
pestles and mortars for 214
petioles and midribs are 60
petioles are covered with 114
petioles are slender and 70
petition and ordered that 256
petition and praises that 47
petition and request for 83
petition and request that 146
petition any superior for 63
petition for adoption and 395
petition for adoption has 137
petition for adoption may 53
petition for adoption was 180
petition for adoption with 100
petition for custody and 146
petition for custody was 50
petition for damages for 153
petition for divorce and 1028
petition for divorce can 284
petition for divorce for 284
petition for divorce had 238
petition for divorce has 318
petition for divorce may 998
petition for divorce that 51
petition for divorce was 1046
petition for divorce with 106
petition for freedom and 41
petition for freedom was 123
petition for himself and 132
petition for justice and 42
petition for material things 106
petition for payment out 240
petition for probate and 134
petition for probate was 48
petition for redress and 200
petition for redress for 48
petition for redress was 204
petition for removal and 373
petition for removal may 126
petition for removal was 605
petition her majesty for 229
petition his majesty and 119
petition his majesty for 988
petition his majesty that 327
petition may withdraw his 45
petition our bishops for 79
petition that alleged that 89
petition then alleged that 134
petition was adopted and 68
petition was allowed and 115
petition was carried with 63
petition was drafted and 170
petition was granted and 1828
petition was granted but 56
petition was granted for 143
petition was granted with 249
petition was ignored and 90
petition was printed and 182
petition was refused and 130
petition was written and 86
petition was written out 89
pettish and overrun with 40
phantom that haunted and 49
phantom who pursued him 81
pharynx and tonsils and 133
pharynx and tonsils are 165
pharynx and tonsils may 71
pharynx are covered with 134
pharynx was covered with 111
photons and convert them 42
photons are emitted and 231
photons are emitted per 234
photons are emitted with 331
phrases and accents and 41
phrases and clauses and 538
phrases and clauses are 2070
phrases and clauses can 545
phrases and clauses for 69
phrases and clauses may 358
phrases and clauses that 2152
phrases and clauses with 195
phrases and cliches are 58
phrases and cliches that 151
phrases and figures that 99
phrases and phrases and 50
phrases and replace them 80
phrases and sections that 45
phrases and slogans and 61
phrases and slogans are 54
phrases and slogans that 227
phrases and symbols are 43
phrases and symbols that 54
phrases and thoughts that 141
phrases are charged with 56
phrases are crossed out 68
phrases are defined and 77
phrases are phrases that 127
phrases are repeated and 105
phrases are repeated for 80
phrases are repeated with 97
phrases are shorter and 63
phrases are usually not 43
phrases are usually set 179
phrases are uttered with 46
phrases ringing against each 85
phrases that suggest that 189
physics and geometry and 49
physics and geometry are 74
physics and history and 42
physics and prepare for 46
physics are carried out 97
physics are defined and 46
physics are equally far 63
physics are familiar with 54
physics can account for 113
physics had assumed that 46
physics has revealed that 187
physics that somehow did 43
physics was awarded for 45
physics was carried out 89
picketing was carried out 164
picketing was illegal and 47
picketing was peaceful and 134
pickets and patrols and 44
pickets and prevent any 40
pickled red cabbage and 46
pickled with vinegar and 86
pickles and jellies and 44
pickles and vinegar and 43
picnics and parties and 240
picnics and parties for 73
picnics and parties with 58
picture and decided that 122
picture and explain how 109
picture and explain why 66
picture and pointed out 65
picture and realized that 160
picture and suggest that 243
picture are brought out 53
picture are covered with 44
picture are overhung with 54
picture are painted with 73
picture being painted for 40
picture can account for 64
picture can produce that 49
picture for himself and 144
picture for natural gas 50
picture for picture was 85
picture has emerged for 125
picture has emerged that 340
picture has emerged with 72
picture hat covered with 67
picture hat trimmed with 116
picture may persist for 67
picture may pervade his 59
picture may suggest its 54
picture may suggest that 49
picture she painted for 54
picture she painted was 157
picture that brought him 47
picture that emerged for 95
picture that emerged was 3975
picture that emerges can 83
picture that emerges does 98
picture that emerges for 597
picture that emerges has 89
picture that emerges may 130
picture that emerges out 383
picture that emerges then 154
picture that emerges thus 48
picture that emerges with 136
picture that greeted his 43
picture that haunted him 41
picture that matches each 47
picture that remains with 52
picture that reminds one 46
picture that reminds you 83
picture they painted for 59
picture they painted was 274
picture they present may 59
picture was blotted out 54
picture was blurred and 82
picture was brought out 162
picture was carried off 93
picture was carried out 162
picture was covered with 178
picture was engraved and 54
picture was engraved for 48
picture was exposed for 130
picture was greeted with 80
picture was offered for 49
picture was ordered for 49
picture was painted and 230
picture was painted for 2303
picture was painted long 121
picture was painted not 56
picture was painted out 50
picture was painted that 121
picture was painted was 56
picture was painted with 345
picture was pointed out 82
picture was released and 84
picture was removed and 75
picture was rounded out 52
picture was similar for 103
picture was snapped and 41
picture you painted for 63
piebald path towards him 56
pierced and adorned with 269
pierced and engraved with 387
pierced and subdued all 192
pierced and wounded for 127
pierced for archery and 45
pierced for muskets and 51
pierced his forehead and 94
pierced his stomach and 79
pierced his temples and 54
pierced that ominous low 95
pierced with bullets and 208
pierced with caverns and 40
pierced with needles and 105
pierced with windows and 386
pierced with windows for 59
pierced with windows that 162
piercings and tattoos and 49
piercings and tattoos are 44
pigment and linseed oil 273
pigment and vehicle are 83
pigment that absorbs red 53
pigment was applied with 42
pigment with linseed oil 77
pigskin and stamped with 43
pilgrim may receive his 195
pillage and despoil our 52
pillage and destroy all 101
pillage and destroy than 178
pillage and destroy them 81
pillage and plunder and 354
pillage and plunder that 52
pillars and adorned with 94
pillars and columns and 148
pillars and columns are 94
pillars and columns that 93
pillars and columns with 62
pillars and covered with 232
pillars and crowned with 88
pillars and involve him 89
pillars and legends set 83
pillars and porches and 40
pillars and statues and 75
pillars are adorned with 240
pillars are covered with 472
pillars are crowned with 76
pillars are massive and 63
pillars are painted with 44
pillars that support its 169
pillars that support our 89
pillars that support them 133
pillars that support this 112
pillory and cropped ears 58
pillows and arranged them 74
pillows and covered her 97
pillows and covered his 46
pillows and covered with 204
pillows and crossed her 41
pillows and cushions and 167
pillows and cushions are 52
pillows and cushions for 93
pillows and propped them 44
pillows and stuffed them 49
pillows and watched her 89
pillows and watched him 50
pillows are covered with 114
pillows are removed and 50
pillows are stuffed with 415
pillows for comfort and 73
pillows for support and 93
pillows that propped him 61
pinched and plaited cap 70
pinched and pricked with 211
pinched and prodded and 117
pinched and scraped and 145
pinched and slapped him 51
pinched and starved and 50
pinched and twisted her 40
pinched and twisted them 69
pinched her nipples and 119
pinched with poverty and 47
pioneers had brought with 113
pioneers who founded this 44
pioneers who settled and 61
pioneers who settled near 43
pioneers who settled our 61
pioneers who settled this 212
pipette and diluted with 73
pipette and replace with 51
pirates and bandits who 59
pirates and carried off 135
pirates and robbers and 84
pirates and robbers are 43
pirates and robbers who 144
pirates and slavers and 49
pirates had carried off 95
pirates nor lawless men 59
pirates who carried off 52
pistils and stamens and 148
pistils and stamens are 302
pistols and daggers and 59
pistols and muskets and 93
pistols and pointed them 108
pistols and snapped them 67
pistols for himself and 66
pitched and covered with 374
pitched but subdued and 115
pitched for himself and 119
pitched gun battles with 52
pitched his demands too 47
pitcher and catcher and 104
pitcher and catcher are 198
pitcher and catcher for 59
pitcher and glasses and 40
pitcher has started his 62
pitches and timbres are 84
pitiably weak against age 166
pivoted and started for 41
placate his critics and 49
placebo was carried out 164
plagued for decades with 44
plagued our country for 42
plagued our society for 45
plagued this country for 109
plagued with anxiety and 51
plagued with demands for 45
plagued with drought and 60
plagued with illness and 99
plagued with insomnia and 44
plagued with poverty and 158
plagued with robbers and 44
plagued with strikes and 52
plagued with thoughts that 90
plagued with violence and 99
plagues and diseases and 66
plagues and diseases that 222
plagues and famines and 400
plagues and famines are 42
plagues and famines that 230
plagues for hapless man 134
plainer and plainer that 706
plainer and plainer with 45
plainer and simpler than 327
plainly and bluntly that 212
plainly and frankly that 258
plainly and frankly you 72
plainly and strongly our 43
plainly and strongly than 71
plainly and strongly that 46
plainly both puzzled and 41
plainly not realized that 45
plainly that america can 98
plainly that lazarus was 99
plaited and adorned with 216
plaited and covered with 43
plaited with flowers and 59
plaited with ribbons and 43
planets are assumed for 55
planets are endowed with 63
planets are jupiter and 77
planets are mercury and 87
planets are smaller than 240
planets both primary and 99
planked and covered with 208
planned and arranged all 75
planned and arranged and 197
planned and arranged for 1163
planned and arranged that 167
planned and arranged with 173
planned and carried off 40
planned and carried out 66596
planned and carried them 89
planned and catered for 91
planned and erected for 65
planned and gradual way 87
planned and labored for 95
planned and managed and 240
planned and managed for 112
planned and managed using 117
planned and managed with 390
planned and measured out 40
planned and orderly way 441
planned and planned and 110
planned and planned for 54
planned and planned how 43
planned and planted and 43
planned and planted for 83
planned and planted with 98
planned and plotted and 256
planned and plotted for 217
planned and plotted how 63
planned and plotted with 67
planned and pursued with 42
planned and rational way 444
planned and schemed and 254
planned and schemed for 160
planned and started with 93
planned and striven for 57
planned and studied and 47
planned and trained for 346
planned and written and 49
planned and written for 289
planned and written out 203
planned and written with 377
planned and wrought for 70
planned and wrought out 149
planned for comfort and 313
planned for herself and 152
planned for himself and 315
planned for himself was 82
planned for himself with 42
planned for january and 59
planned for maximum use 45
planned for october and 51
planned for parents and 47
planned for tonight and 57
planned his battles with 41
planned new lessons for 55
planned nor carried out 78
planned out exactly how 50
planned than carried out 53
planned this marriage for 43
planned was carried out 225
planned with secrecy and 46
planted and adorned with 114
planted and covered with 224
planted and managed for 53
planted and watered and 286
planted and watered them 66
planted and watered with 216
planted for shelter and 60
planted her language and 68
planted near temples and 55
planted one hundred and 344
planted two hundred and 85
planted with alfalfa and 49
planted with annuals and 54
planted with bananas and 267
planted with beeches and 42
planted with cabbage and 41
planted with cassava and 60
planted with coconut and 77
planted with cypress and 199
planted with douglas fir 113
planted with fifties and 72
planted with flowers and 1657
planted with flowers for 51
planted with flowers that 129
planted with gardens and 249
planted with grasses and 165
planted with laurels and 81
planted with myrtles and 45
planted with poplars and 201
planted with potatoes and 376
planted with potatoes for 58
planted with prickly pear 88
planted with schools and 66
planted with species that 105
planted with tobacco and 173
planted with tomatoes and 59
planted with turnips and 68
planted with willows and 246
planter had brought with 69
planter was charged with 48
plantings are carried out 45
plaques and nodules are 55
plaques and nodules that 99
plaques are covered with 48
plasmid and foreign dna 103
plasmid and genomic dna 293
plasmid that encodes for 189
plaster and covered with 242
plaster and linseed oil 105
plaster and painted red 89
plaster and painted with 333
plaster had chipped off 77
plaster had cracked and 87
plaster was applied and 81
plaster was covered with 79
plaster was cracked and 133
plaster was removed and 200
plastic and covered with 366
plastic and graphic art 670
plastic and musical art 122
plastic and secured with 45
plastic bag between his 43
plastic bag covered with 58
plastic bag labeled with 79
plastic bag secured with 101
plastic bag stuffed with 291
plastic bag together with 152
plateaus and valleys are 64
plateaus and valleys lying 44
plateaus are covered with 191
platted and offered for 51
platter and covered with 44
platter and drizzle with 553
platter and garnish with 4444
platter with lettuce and 117
platter with parsley and 69
playboy ash lombard was 40
players and coaches all 47
players and coaches and 460
players and coaches are 403
players and coaches can 107
players and coaches did 47
players and coaches for 113
players and coaches had 163
players and coaches may 46
players and coaches that 268
players and coaches was 50
players and coaches who 492
players and coaches with 97
players and players who 44
players and umpires and 46
players and writers and 51
players are competing for 103
players are content with 60
players are endowed with 56
players are familiar with 941
players are following them 66
players are legally put 57
players are rational and 259
players bet against each 64
players get together and 68
players got together and 67
players had arrived and 43
players had dropped out 101
players this country has 44
players wear helmets and 54
players who believe that 185
players who compete for 49
players who dropped out 58
players who furnish him 194
players with respect and 42
playful and creative way 41
playful and familiar with 62
playful and foolish with 48
pleasant and affable and 69
pleasant and diverting than 52
pleasant and fertile than 66
pleasant and gracious things 71
pleasant and healthful for 63
pleasant and helpful and 117
pleasant and helpful man 43
pleasant and likeable and 43
pleasant and meaningful for 44
pleasant and natural and 53
pleasant and natural that 48
pleasant and orderly old 47
pleasant and painful are 72
pleasant and painful can 95
pleasant and painful things 55
pleasant and patient with 55
pleasant and peaceful and 67
pleasant and peaceful that 92
pleasant and peaceful way 43
pleasant and relaxed and 50
pleasant and rewarding and 40
pleasant and rewarding for 77
pleasant and rewarding one 90
pleasant and rewarding than 48
pleasant and rewarding way 44
pleasant and sociable and 42
pleasant and sociable man 49
pleasant and sociable meal 81
pleasant and sociable that 40
pleasant for himself and 119
pleasant for persons who 42
pleasant old stories and 57
pleasure and anxiety that 121
pleasure and arousal are 103
pleasure and because they 53
pleasure and benefit and 101
pleasure and benefit for 64
pleasure and benefit that 119
pleasure and comfort and 1110
pleasure and comfort are 149
pleasure and comfort but 92
pleasure and comfort can 54
pleasure and comfort for 264
pleasure and comfort she 116
pleasure and comfort than 118
pleasure and comfort that 469
pleasure and comfort they 93
pleasure and comfort with 102
pleasure and command that 165
pleasure and content that 193
pleasure and delight and 638
pleasure and delight are 291
pleasure and delight for 257
pleasure and delight not 41
pleasure and delight than 469
pleasure and delight that 915
pleasure and delight they 79
pleasure and delight was 78
pleasure and delight with 97
pleasure and disgust are 80
pleasure and freedom and 153
pleasure and freedom that 59
pleasure and invited him 41
pleasure and leisure and 62
pleasure and leisure are 42
pleasure and liberty than 43
pleasure and material things 103
pleasure and perhaps with 87
pleasure and pleasant things 42
pleasure and respect and 72
pleasure and respect for 46
pleasure and sadness that 115
pleasure and service that 138
pleasure and success and 105
pleasure and success are 75
pleasure and suffering are 113
pleasure and triumph had 81
