pampered whatever was stern 42
prevailing attitude was still 41
prevailing cultural and social 575
prevailing currents and winds 477
prevailing economic and social 2145
prevailing folkways and mores 56
prevailing physical and social 45
prevailing religious and moral 63
prevailing religious and social 277
preventing bacterial and fungal 42
preventing economic and social 46
prevents judgment and often 41
prevision concerning her first 58
priestly authority and power 103
priestly functions with royal 67
priestly guidance and right 50
primeval grandeur and beauty 40
primeval wildness and awful 77
princess dismissing her train 82
printers bradbury and evans 46
prisoner admitted his guilt 48
prisoner arteries and veins 43
prisoner sustains his right 52
pristine wildness and beauty 153
probable accuracy with which 41
probable benefits and costs 434
probable benefits and risks 82
probable economic and social 155
probable facility with which 51
probable pleasures and pains 106
probable reverses can shake 42
probable ridicule that would 44
probably accounting for about 238
probably accounts for about 1090
probably accounts for fewer 45
probably accounts for nearly 67
probably assisted his father 121
probably believed they would 49
probably composed not later 46
probably conclude that while 45
probably consider his first 45
probably continue for quite 62
probably continue long after 88
probably defended than truly 112
probably designed and built 108
probably detained you longer 89
probably exceeded that evening 54
probably explains why people 93
probably explains why women 64
probably followed his father 55
probably invented long after 42
probably maintain its place 53
probably occupied this region 47
probably occurred long after 45
probably received his first 317
probably received its final 70
probably received its first 186
probably reminded his father 45
probably resemble that given 43
probably selected this place 121
probably somewhat too large 112
probably somewhat too small 77
probably supplied with water 122
probation officers and child 163
probation officers and court 173
probation officers and local 87
probation officers and others 998
probation officers and social 1588
probation officers are given 118
probation officers are often 232
probation officers was filed 111
probation officers who would 104
problems children can solve 40
problems compared with which 41
problems involved are often 121
problems involved are quite 92
problems involved are rather 41
problems involved are still 56
problems involved with getting 59
problems selected for study 376
problems students are asked 53
problems tolerating being alone 47
problems whenever they arise 149
problems whenever they occur 58
problems wherever they arise 70
problems wherever they might 45
problems wherever they occur 100
proceeds wherever they please 386
processing accounts for about 60
processing capacity and speed 123
processing capacity are shown 88
processing industry and trade 72
processing industry has grown 145
processing machines and parts 48
processing machines and units 496
processing programs can create 40
processing programs that allow 146
produced annually for every 40
produced articles and books 93
produced children and added 52
produced children who could 60
produced economic and social 415
produced evidence that could 46
produced evidence that people 50
produced evidence that would 82
produced scarcely any change 82
produced scarcely any works 71
produced symptoms and signs 40
produced textiles and clothing 50
produces beautiful and pleasing 43
produces economic and social 74
produces symptoms and signs 293
produces symptoms that mimic 49
products accounting for about 368
products accounting for nearly 49
products accounts for about 193
products designed and built 91
products designed for human 67
products designed for women 60
products destined for human 171
products destined for local 40
products intended for human 1143
products intended for local 42
products liability and breach 280
products liability and toxic 68
products obtained are shown 43
products reserved for small 57
products suitable for human 133
products textiles and clothing 102
products wherever they could 60
profiles obtained are shown 83
profound agitation with which 79
profound artifice with which 42
profound attention was given 118
profound attention with which 336
profound contempt for anything 50
profound contempt for every 131
profound contempt for human 127
profound contempt for people 87
profound contempt for woman 54
profound contempt for women 130
profound contempt with which 209
profound cultural and social 280
profound distaste for anything 58
profound distrust with which 166
profound economic and social 3138
profound emotional and moral 47
profound emotional and social 50
profound humility with which 64
profound interest and pathos 62
profound interest with which 187
profound personal and social 559
profound physical and moral 83
profound problems with which 57
profound religious and moral 153
profound religious and social 147
profound sagacity with which 40
profound suspicion with which 59
programs concerning our legal 168
programs designed for adult 150
programs designed for learning 47
programs designed for older 218
programs designed for people 152
programs designed for small 62
programs designed for women 216
programs provided for under 62
programs selected for study 68
progress concerning this river 50
progress occasions may occur 152
progress payments and final 137
progress surpassing all hopes 52
progress thereafter was rapid 73
prohibit accounting for sales 62
projects approved for funding 126
projects designed and built 76
projects eligible for funding 247
projects financed with loans 47
projects proposed for funding 159
projects selected for funding 180
projects selected for study 62
prolific composer and wrote 55
prolific composer who wrote 107
prolific novelist and short 128
prolonged applause with which 51
prolonged attention with which 51
prolonged economic and social 244
prolonged exposure can cause 337
prolonged exposure may cause 420
prolonged gestation and labor 77
prolonged struggle for power 298
prolonged treatment may cause 41
prolonged treatment with boiling 163
prolonged treatment with broad 137
prolonged treatment with drugs 148
prolonged treatment with large 410
prolonged treatment with small 58
prolonged treatment with strong 93
prolonged treatment with water 85
promised economic and social 376
promised yourself you would 344
promoted economic and social 234
promoted education for women 110
promoted equality for women 45
promoted industry and trade 73
promoted policies that would 55
promotes cultural and social 42
promotes economic and social 256
promotes personal and social 91
promotion decisions are based 170
promotion programs are often 42
promotion programs for older 175
promotion programs that focus 72
promptly accepted his offer 149
promptly accepted this offer 53
promptly answered old pipes 47
promptly arrested and fined 61
promptly arrested and taken 298
promptly arrested and thrown 185
promptly arrested and tried 114
promptly espoused his cause 48
promptly retraced his steps 98
promptly unsheathed his sword 55
properly adjusted this scale 42
properly affirmed its action 45
properly commence with rules 79
properly designed and built 1120
properly designed and cared 45
properly designed and keyed 137
properly designed and sited 43
properly designed and sized 150
properly directed they would 47
properly disposed for action 49
properly disposed for burning 54
properly educated and cared 58
properly educated and given 49
properly educated they would 56
properly equipped and armed 378
properly equipped and fully 42
properly equipped with sails 63
properly equipped with tools 44
properly estimating them until 62
properly executed and filed 242
properly exercise its power 66
properly exercise that power 46
properly filtered for color 63
properly nurtured and cared 69
properly prepared and cared 61
properly prepared and dried 151
properly prepared and filed 97
properly prepared and given 58
properly prepared and mixed 41
properly prepared for action 53
properly prepared for burial 161
properly provided for under 44
properly provided with every 46
properly provided with money 45
properly provided with water 109
properly punished for running 129
properly reassured her about 77
properly received and cared 41
properly recorded and filed 96
properly supplied with blood 109
properly supplied with books 98
properly supplied with fresh 71
properly supplied with money 60
properly supplied with water 916
property accounts for about 44
property acquired and either 274
property acquired for stock 217
property acquired for value 93
property acquired with funds 106
property acquired with money 58
property assessed and taxed 57
property assessed for local 73
property assessed for taxes 156
property decreases its value 99
property exchanged for stock 136
property imported has mingled 43
property includes any share 51
property insecure can really 82
property interest but rather 125
property interest can exist 75
property interest for which 186
property interest that could 70
property interest that gives 85
property interest that would 225
property licenses may serve 94
property received for stock 168
property relations and class 329
property relations and forms 159
property relations and hence 40
property relations and power 50
property relations and social 175
property relations and which 112
property relations that would 94
property relations this maxim 41
property separate and apart 123
property valuation per child 105
property valuation per pupil 742
property wherever they chose 55
property wherever they could 128
prophesy concerning any event 77
proposed activity for which 43
proposed algorithm are shown 52
proposed companion with rather 45
proposed economic and social 470
proposed policies and plans 88
proposed policies that would 115
proposed programs that would 145
proposed projects for which 96
proposed projects that could 93
proposed projects that would 181
proposed property use would 45
proposed provision that would 129
proposed scottish and welsh 53
proposed solutions are based 94
proposed solutions are often 118
proposed solutions are still 45
proposed solutions for social 41
proposed solutions that would 66
proposed standard that would 99
prospect presents one scene 121
protecting children and helping 41
protecting children and women 89
protecting economic and social 82
protecting kindness with which 87
protecting military and state 119
protecting property and lives 101
protecting yourself and others 150
protects children and idiots 57
protects everyone and every 55
protects military and state 85
proteins containing this amino 49
proteins containing this motif 49
proteins essential for viral 101
proteins required for blood 93
proteins required for growth 221
proteins required for phage 40
proteins required for viral 550
proteins required for virus 145
protruding eyeballs are fixed 231
provided criminal and civil 40
provided economic and social 221
provided education for about 40
provided education for girls 52
provided emotional and moral 42
provided evidence that black 43
provided evidence that cells 43
provided evidence that could 57
provided evidence that human 217
provided evidence that large 47
provided evidence that learning 122
provided evidence that older 52
provided evidence that people 186
provided evidence that small 52
provided evidence that social 84
provided evidence that under 52
provided evidence that while 82
provided evidence that women 139
provided evidence that would 70
provided financial and legal 59
provided financial and moral 185
provided insights that could 62
provided insights that would 53
provided maternal and child 85
provided occasions for social 46
provided pleasures for every 72
provided powerful new tools 100
provided religious and moral 50
provided religious and social 64
provided security and order 40
provided separate but equal 220
provided services and goods 52
provided services for people 44
provided services for which 104
provided services that would 56
provider complies with rules 67
provides addressing and routing 75
provides articles and links 43
provides benefits for people 48
provides children with basic 68
provides commands for creating 70
provides commands that allow 92
provides concepts and tools 104
provides criminal and civil 127
provides cultural and social 44
provides direction and focus 236
provides direction for nursing 187
provides directly for social 49
provides domestic hot water 78
provides economic and social 177
provides emotional and social 64
provides everyone with equal 54
provides evidence for local 68
provides evidence that firms 83
provides evidence that human 74
provides evidence that large 50
provides evidence that learning 49
provides evidence that local 45
provides evidence that older 45
provides evidence that people 222
provides evidence that social 93
provides evidence that while 52
provides evidence that women 233
provides evidence that would 205
provides feedback that helps 68
provides financial and legal 46
provides functions for creating 87
provides functions that allow 190
provides guidance for creating 41
provides guidance for every 53
provides managers with tools 55
provides maternal and child 59
provides passenger and cargo 81
provides remedies for breach 103
provides routines for creating 62
provides routines that allow 69
provides services for creating 50
provides services for people 140
provides services for which 75
provides services for women 58
provides services that allow 142
provides students with ample 80
provides students with basic 82
provides students with hands 128
provides students with learning 84
provides students with tools 89
province accounts for about 54
provision attaches new legal 96
provision forbidding any state 53
provision requires that state 197
provision wherewith she might 42
prudence dictated they ought 47
publicly admitted his error 65
publicly admitted his guilt 49
publicly declared they would 150
publicly declares his entry 44
publicly disowned this court 48
publicly espoused his cause 52
publicly expressing his sense 66
publicly expressing his views 101
publicly produced and owned 55
publicly renounce his error 100
publishing articles and books 939
publishing articles and short 52
publishing industry has grown 175
publishing industry that would 42
publishing industry was still 116
publishing journals and books 116
publishing software and laser 115
punctual accuracy that would 94
punctual precision with which 59
punished children for speaking 63
punished severely for every 47
punished severely for speaking 40
punished yourself for writing 49
purchase accounting and pooling 115
purchase decisions are based 315
purchase decisions are often 212
purchase excluded any value 42
purchase materials and labor 126
purchase materials and parts 125
purchase materials with which 101
purchase property and build 222
purchase property and erect 52
purchase provision with power 112
purchase services and goods 53
purchase whatever they could 41
purchase whatever they might 40
purchasing articles for which 45
purchasing decisions are based 284
purchasing decisions are often 97
purchasing decisions are taken 44
purchasing supplies and selling 135
purposes provided for under 49
