packaged and marketed like 56
positive and negative meaning 597
positive and negative means 540
positive and negative media 114
positive and negative mode 180
positive and negative mood 1290
positive and negative must 115
positive and negative myths 50
positive and negative news 245
positive and negative nose 43
positive and negative ones 1198
positive and negative only 72
positive and negative over 123
positive and negative pain 172
positive and negative pair 105
positive and negative part 548
positive and negative past 173
positive and negative paths 100
positive and negative peace 189
positive and negative peaks 3455
positive and negative peer 663
positive and negative pole 2051
positive and negative pore 44
positive and negative rake 95
positive and negative range 131
positive and negative rank 233
positive and negative rate 86
positive and negative rating 45
positive and negative rays 43
positive and negative risk 275
positive and negative role 736
positive and negative root 193
positive and negative runs 153
positive and negative saving 52
positive and negative self 5618
positive and negative semi 99
positive and negative sets 427
positive and negative shear 1174
positive and negative side 3904
positive and negative sign 757
positive and negative skew 138
positive and negative skin 87
positive and negative slip 76
positive and negative sols 156
positive and negative sort 56
positive and negative spin 299
positive and negative step 448
positive and negative sums 107
positive and negative swings 346
positive and negative task 45
positive and negative term 46
positive and negative test 2107
positive and negative ties 84
positive and negative tilt 95
positive and negative time 546
positive and negative tone 156
positive and negative truth 48
positive and negative type 389
positive and negative unit 374
positive and negative uses 416
positive and negative view 59
positive and negative wave 366
positive and negative ways 5670
positive and negative well 186
positive and negative were 292
positive and negative when 338
positive and negative will 408
positive and negative wind 348
positive and negative wire 119
positive and negative word 217
positive and negative work 1244
positive and negative zero 462
positive and partially acid 41
positive and powerful role 55
positive and powerful ways 41
positive and provides some 71
positive and realistic self 592
positive and realistic view 153
positive and realistic ways 50
positive and therefore more 120
positive for squamous cell 94
positive hiv antibody test 799
positive ions obtained from 50
positive ions produced from 59
positive net benefits from 208
positive net migration rate 64
positive odd integers less 66
positive real interest rate 1060
positive than negative self 115
positive was obtained from 43
positive who actually have 46
positron and electron beams 163
positron and electron have 114
positron and electron pair 61
positron and electron wave 155
possessing all abstract ideas 49
possessing and exercising such 56
possessing any adequate means 41
possible and fruitful only 41
possible and probable from 51
possible and probably more 203
possible and probably will 44
possible and therefore also 46
possible and therefore have 51
possible and therefore more 95
possible and therefore must 40
possible and therefore there 45
possible and therefore will 49
possible and thinkable only 42
possible for american jews 50
possible for children born 57
possible for children from 182
possible for communal saving 58
possible for creatures like 63
possible for everyone else 334
possible for scholars from 45
possible for sentient beings 44
possible for somebody else 89
possible for students from 293
possible for thousands upon 47
possible for visitors from 46
possible heat transfer rate 276
possible his entrance into 86
possible new entrants into 56
possible new insights into 115
possible that ascorbic acid 162
possible that attempts were 40
possible that attempts will 54
possible that children from 84
possible that children have 91
possible that children learn 82
possible that children were 70
possible that children will 168
possible that currents have 43
possible that decisions made 51
possible that deviations from 46
possible that education will 57
possible that everyone else 40
possible that everyone will 92
possible that humanity will 73
possible that migrants from 43
possible that mistakes have 46
possible that monsieur hugo 93
possible that patients were 48
possible that patients will 43
possible that pressure from 102
possible that progress will 43
possible that somebody else 427
possible that somebody will 65
possible that sometime during 65
possible that students have 53
possible that students were 56
possible that students will 246
possible that subjects were 147
possible that subjects will 61
possible was obtained from 59
possible with magnetic tape 156
possible with requests from 100
possibly mean somebody else 185
possibly not distinct from 44
posterior and external part 357
posterior and internal part 217
postpone all payments upon 76
postpone any decisive step 41
postpone his entrance into 92
postpone its execution till 41
postpone our literary work 45
postpone this movement till 43
postures and gestures were 112
potential and challenge high 75
potential and corrosion rate 142
potential and downside risk 343
potential and exercise their 69
potential and financial need 136
potential and magnetic flux 44
potential and maximize their 61
potential and particle size 98
potential and therefore also 48
potential are obtained from 61
potential for addressing many 43
potential for addressing some 140
potential for addressing these 145
potential for alleviating some 45
potential for attracting more 65
potential for benefiting from 588
potential for benefits from 163
potential for collusion among 42
potential for conflict along 40
potential for conflict also 111
potential for conflict among 2596
potential for conflict during 117
potential for conflict from 170
potential for conflict here 317
potential for conflict lies 134
potential for conflict must 113
potential for conflict over 2444
potential for conflict there 57
potential for conflict when 596
potential for conflict will 388
potential for confusion among 173
potential for confusion here 306
potential for confusion over 235
potential for confusion when 316
potential for dangerous side 47
potential for developing high 140
potential for developing into 1828
potential for developing more 355
potential for developing other 123
potential for developing self 75
potential for developing such 366
potential for developing their 169
potential for developing these 280
potential for disaster from 157
potential for disaster when 245
potential for disputes over 286
potential for economic gain 846
potential for economic harm 104
potential for economic loss 218
potential for economic self 157
potential for emotional harm 89
potential for escalating into 173
potential for evolution into 46
potential for expansion into 554
potential for explaining some 42
potential for exploiting these 109
potential for exposure from 120
potential for extension into 112
potential for feedback from 146
potential for financial gain 743
potential for financial loss 382
potential for generating cash 47
potential for generating high 147
potential for generating more 327
potential for generating wealth 90
potential for graduate work 63
potential for identity theft 103
potential for impaired skin 59
potential for improved health 154
potential for increased cost 65
potential for increased crop 145
potential for increased food 384
potential for increased risk 625
potential for increased self 41
potential for infection from 217
potential for inflicting harm 128
potential for insights into 150
potential for interest rate 47
potential for intrusion into 100
potential for migration from 126
potential for monetary gain 91
potential for movement from 117
potential for movement into 127
potential for multiple uses 201
potential for negative side 250
potential for nutrient loss 149
potential for offshore wind 47
potential for overcoming many 43
potential for overcoming some 126
potential for overcoming these 112
potential for personal gain 372
potential for personal harm 158
potential for physical harm 750
potential for pollution from 217
potential for problems from 97
potential for problems such 110
potential for problems when 258
potential for recovery from 586
potential for satisfying their 47
potential for satisfying these 41
potential for supporting life 93
potential for surgical cure 142
potential for systemic gene 176
potential for systemic risk 233
potential for systemic side 211
potential for toxicity from 241
potential for transfer from 366
potential for unwanted side 97
potential has actually been 40
potential has increased from 155
potential has recently been 275
potential has scarcely been 220
potential has therefore been 58
potential net benefits from 83
potential new entrants from 69
potential new entrants into 259
potential new entrants will 62
potential tax benefits from 56
potential tax revenues from 53
potential was increased from 113
potential was observed when 58
potential was obtained from 293
potential was recorded from 468
potential with distance from 764
powdered and frizzled hair 58
powdered and perfumed heads 94
powerful and accurate tool 63
powerful and beautiful city 57
powerful and beautiful work 40
powerful and brilliant book 42
powerful and brilliant fact 49
powerful and brilliant mind 52
powerful and commonly used 539
powerful and compelling book 48
powerful and convincing case 50
powerful and dangerous beast 42
powerful and dangerous beings 69
powerful and dangerous drug 167
powerful and dangerous form 41
powerful and dangerous heart 89
powerful and dangerous tool 71
powerful and dangerous when 48
powerful and disturbing book 75
powerful and dramatic work 46
powerful and essential means 65
powerful and essential tool 91
powerful and extended their 54
powerful and flexible data 110
powerful and flexible means 217
powerful and flexible tool 924
powerful and flexible ways 60
powerful and flexible whip 47
powerful and generous ally 62
powerful and handsome young 63
powerful and numerous army 149
powerful and numerous body 146
powerful and numerous cast 57
powerful and numerous clan 77
powerful and numerous means 45
powerful and obedient army 138
powerful and original book 127
powerful and original ideas 54
powerful and original mind 693
powerful and original work 214
powerful and positive role 93
powerful and prodigal hand 178
powerful and sagacious mind 97
powerful and somewhat more 94
powerful and therefore less 137
powerful and therefore more 539
powerful and therefore most 85
powerful and valuable ally 59
powerful and valuable tool 123
powerful and vigorous mind 130
powerful and vigorous race 44
powerful new insights into 139
powerful than anywhere else 155
powerful than carbolic acid 144
powerful than everyone else 115
powerful than physical laws 51
practice and attention will 44
practice and clinical work 85
practice and critical theory 129
practice and doctrine have 45
practice and doctrine were 90
practice and economic theory 184
practice and education have 81
practice and education were 55
practice and evaluate their 62
practice and everyday life 609
practice and exposure your 65
practice and feedback from 321
practice and guidance from 67
practice and hospital care 85
practice and hospital work 124
practice and interest join 45
practice and literary theory 69
practice and maintain their 120
practice and patience will 126
practice and personal life 238
practice and practice into 149
practice and practice some 127
practice and preserve their 124
practice and proceeding from 59
practice and remained there 88
practice and strengthen their 153
practice and therefore have 96
practice and therefore must 87
practice and therefore will 44
practice and tradition from 56
practice area protects those 71
practice are excluded from 54
practice for eighteen years 127
practice for fourteen days 40
practice for fourteen years 249
practice for scarcely more 145
practice had actually been 62
practice had departed from 77
practice had formerly been 125
practice had probably been 42
practice had recently been 46
practice has actually been 133
practice has departed from 110
practice has differed from 50
practice has diverged from 53
practice has latterly been 48
practice has likewise been 42
practice has obtained here 46
practice has preceded theory 65
practice has probably been 136
practice has received much 126
practice has recently been 673
practice has recently come 51
practice has resulted from 155
practice has suffered from 50
practice has therefore been 235
practice may actually have 48
practice may possibly have 57
practice not uncommon among 400
practice that differed from 98
practice that followed from 54
practice that occurred during 58
practice that prevails among 58
practice that requires some 40
practice that resulted from 287
practice that revisits work 56
practice that survived into 77
practice this condition will 45
practice this normally means 56
practice this probably means 40
practice was borrowed from 380
practice was departed from 91
practice was followed also 62
practice was followed during 94
practice was followed even 80
practice was followed from 67
practice was followed only 60
practice was followed when 117
practice was frequent among 77
practice was imported from 60
practice was insisted upon 76
practice was probably more 158
practice was probably much 43
practice with examples from 42
practice with families from 98
practice with feedback from 137
practice you probably will 40
practicing and developing their 64
practicing and perfecting their 165
preachers and churches were 40
preachers and theologians have 86
preachers and theologians were 57
preachers who traveled from 73
preceded and followed their 126
preceded and followed these 225
preceded and followed those 72
preceded and followed upon 216
preceded her entrance into 70
preceded his entrance into 211
preceded his entrance upon 48
preceded our entrance into 124
precepts and consider your 181
precepts and examples from 68
precepts and practice were 43
precision and accuracy data 122
precision and accuracy during 87
precision and accuracy from 91
precision and accuracy have 159
precision and accuracy must 106
precision and accuracy over 83
precision and accuracy were 365
precision and accuracy when 141
precision and accuracy will 146
precision and exponent range 60
precision was obtained when 58
preclude any director from 303
predicting and explaining what 46
predicts that children will 345
predicts that managers will 49
predicts that students will 58
predicts that subjects will 187
prefaces and passages from 48
preferring one approach over 83
preferring one creditor over 131
preferring that property from 43
prefixes and suffixes also 45
prefixes and suffixes come 42
prefixes and suffixes form 69
prefixes and suffixes from 286
prefixes and suffixes have 533
prefixes and suffixes like 176
prefixes and suffixes such 116
prefixes and suffixes used 283
prefixes and suffixes were 361
prefixes and suffixes when 50
prefixes and suffixes will 465
prefixes are commonly used 197
pregnant with celestial fire 1974
pregnant with profound meaning 61
pregnant with religious meaning 107
pregnant with symbolic meaning 168
prelates and magnates were 86
prelates and nobility were 158
prelates who presided over 66
premises and products were 75
premises are actually true 162
premises are excluded from 64
premises are obviously true 58
premises for fourteen days 52
premises for purposes more 419
premises for purposes other 137
premises had formerly been 67
premises that underlie their 46
premiums and premiums paid 159
premiums are actually paid 111
premiums are deducted from 278
premiums are excluded from 94
premiums are normally paid 59
premiums for coverage over 60
premiums for employee health 95
premiums for medicare part 141
premiums for ordinary life 73
premiums for overtime work 71
prenatal and delivery care 1085
prenatal and hospital care 60
prenatal and maternal care 210
prenatal and maternal health 67
prenatal and pediatric care 229
prenatal and pediatric health 48
prepared and adjacent teeth 101
prepared and approved prior 274
prepared and injected into 436
prepared and inserted into 342
prepared and isolated from 40
prepared and launched from 44
prepared and mentally ready 98
prepared and packaged food 133
prepared and presided over 42
prepared and properly used 169
prepared and proposed during 59
prepared and purified from 149
prepared and reported upon 48
prepared and supplied even 64
prepared for academic work 114
prepared for admission into 653
prepared for advanced work 380
prepared for american life 110
prepared for business life 40
prepared for complete living 109
prepared for delivery from 80
prepared for domestic life 83
prepared for entrance into 1204
prepared for eventual self 84
prepared for everyone else 41
prepared for graduate work 159
prepared for initiation into 237
prepared for injection into 242
prepared for insertion into 589
prepared for installing casing 58
prepared for military life 136
prepared for occasions when 113
prepared for purposes other 91
prepared for questions from 264
prepared for questions like 108
prepared for questions such 59
prepared for reception into 251
prepared for shipment back 100
prepared for shipment from 58
prepared for somebody else 127
prepared for specific jobs 157
prepared for students taking 46
prepared for transfer from 55
prepared for whatever came 232
prepared for whatever fate 69
prepared for whatever lies 137
prepared for whatever life 180
prepared his favorite dish 51
prepared was singularly full 46
prepared with enormous care 40
prepared with infinite care 463
prepared with sulfuric acid 135
prepares for indirect self 217
presence all enmities cease 45
presence and activity among 139
presence and activity were 119
presence and activity will 62
presence and authority prior 76
presence and authority were 124
presence and guidance were 63
presence and handsome face 51
presence and possible role 124
presence and protecting care 78
presence and relative size 65
presence and services were 92
presence and trembled more 112
presence being concealed from 40
presence has recently been 75
presence than anywhere else 44
presence that catherine felt 121
presence that embodies worth 48
presence was concealed from 62
presence was expected there 79
presence was inferred from 126
presence was required during 47
presence was required only 74
presence was required there 525
presence was required upon 40
presence was supposed more 43
presence was withdrawn from 176
presenting and commenting upon 95
presenting and discussing ideas 43
presenting and discussing some 169
presenting and discussing their 145
presenting and discussing these 148
presenting and explaining their 363
presenting for prenatal care 55
presenting for treatment have 43
presenting her larboard side 50
presenting with shoulder pain 102
presenting with squamous cell 52
presenting with symptoms such 44
presents and analyzes data 180
presents and comments upon 107
presents and messages from 108
presents and promises from 60
presents are expected from 70
presents few problems when 155
presents for everyone from 42
presents for prenatal care 160
presents his business card 114
presents his darkened brow 55
presents new evidence from 86
presents new insights into 128
presents she received from 345
presents they received from 353
presents they received were 42
presents with shoulder pain 187
presents with symptoms such 87
preserve and conserve their 45
preserve and continue their 196
preserve and exercise their 43
preserve and maintain among 40
preserve and maintain health 53
preserve and maintain life 97
preserve and maintain peace 461
preserve and maintain some 72
preserve and maintain such 101
preserve and maintain their 1222
preserve and maintain these 131
preserve and maintain those 55
preserve and maintain what 149
preserve and maintain your 59
preserve and practice their 72
preserve and strengthen good 49
preserve and strengthen peace 606
preserve and strengthen such 49
preserve and strengthen their 794
preserve and strengthen these 91
preserve and strengthen those 435
preserve and strengthen what 78
preserve and transmit their 330
preserve and transmit these 71
preserve and transmit what 57
preserve her chastity from 53
preserve her children from 80
preserve her daughter from 78
preserve his authority from 47
preserve his authority over 164
preserve his children from 133
preserve his daughter from 79
preserve his distance from 65
preserve his dominions from 107
preserve his likeness past 40
preserve his ordinary tone 73
preserve his property from 175
preserve his serenity even 52
preserve his subjects from 81
preserve his valuable life 58
preserve his wretched life 90
preserve its authority over 165
preserve its autonomy from 78
preserve its contents from 82
preserve its enormous wealth 70
preserve its hegemony over 57
preserve its identity only 40
preserve its identity over 49
preserve its monopoly over 83
preserve its original form 188
preserve its original meaning 69
preserve our children from 94
preserve that essential mark 83
preserve that interest from 74
preserve with religious care 61
preserve with religious good 64
preserving and continuing their 149
preserving and developing their 310
preserving and developing those 44
preserving and developing what 61
preserving and processing food 47
preserving and protecting life 54
preserving and protecting their 237
preserving and protecting these 68
preserving and protecting those 74
preserving and protecting what 77
preserving and respecting life 94
preserving and sustaining life 43
preserving its circular form 51
preserving its original form 146
preserving its original name 49
presided and speeches were 52
presided with somewhat less 97
pressure and abnormal heart 88
pressure and analysis time 76
pressure and constant flow 105
pressure and constant rate 69
pressure and constant trial 51
pressure and coronary flow 280
pressure and coronary heart 605
pressure and decreased heart 169
pressure and distance from 163
pressure and elevation fail 40
pressure and elevation heads 72
pressure and exposure time 97
pressure and galvanic skin 91
pressure and guidance from 56
pressure and humidity were 57
pressure and increased flow 50
pressure and increased heart 809
pressure and increased left 43
pressure and increased risk 116
pressure and increased work 96
pressure and increases heart 83
pressure and injection rate 81
pressure and particle size 266
pressure and possibly also 96
pressure and possibly even 49
pressure and pressure drop 417
pressure and pressure from 440
pressure and pressure ratio 65
pressure and probably also 40
pressure and scrutiny from 124
pressure and suffered from 45
pressure and therefore also 94
pressure and therefore have 63
pressure and therefore less 52
pressure and therefore more 129
pressure and therefore must 55
pressure and therefore will 94
pressure and vascular tone 151
pressure and velocity along 176
pressure and velocity from 131
pressure and velocity have 42
pressure and velocity heads 260
pressure and velocity must 171
pressure and velocity over 73
pressure and velocity vary 61
pressure and velocity were 71
pressure and velocity will 92
pressure area centered over 144
pressure area develops over 248
pressure are commonly used 67
pressure are obtained from 108
pressure being obtained from 153
pressure for admission into 131
pressure for expansion into 58
pressure for hospital beds 51
pressure for improved living 41
pressure for increased food 85
pressure for increased size 85
pressure for migration from 67
pressure had actually been 64
pressure had actually worn 114
pressure has actually been 49
pressure has decreased from 63
pressure has increased from 109
pressure has probably been 56
pressure has recently been 216
pressure has resulted from 61
pressure has therefore been 64
pressure low pressure high 43
pressure may actually rise 65
pressure per circular inch 116
pressure that develops during 113
pressure that develops when 106
pressure that emanates from 80
pressure that occurred during 69
pressure that resulted from 220
pressure they exercise upon 47
pressure was admitted into 46
pressure was alarmingly high 53
pressure was computed from 75
pressure was decreased from 136
pressure was elevated from 45
pressure was increased during 71
pressure was increased from 1164
pressure was increased when 65
pressure was observed during 142
pressure was observed when 102
pressure was obtained from 301
pressure was recorded during 103
pressure was recorded from 450
pressure was relieved when 77
pressure was supplied from 45
pressure with carbonic acid 42
pressure with distance along 54
pressure with distance from 154
prestige and authority among 317
prestige and authority during 41
prestige and authority from 220
prestige and authority have 66
prestige and authority over 159
prestige and authority their 42
prestige and authority were 503
prestige and authority when 42
prestige and authority will 70
prestige and economic gain 92
prestige and economic wealth 57
prestige and economic well 220
prestige and financial gain 153
prestige and security were 72
prestige had suffered from 99
prestige has departed from 44
prestige that resulted from 103
prestige was enhanced when 78
presumed and inferred from 86
presumed that children were 83
presumed they trembled very 90
presumes that students have 49
pretexts and indirect ways 66
prevailing and dominant form 48
prevailing and stubborn vice 183
prevailing real interest rate 107
preventing air pollution from 46
preventing and correcting these 45
preventing and recovering from 120
preventing any supplies from 163
preventing her children from 57
preventing her daughter from 60
preventing his children from 66
preventing his daughter from 95
preventing his dominions from 91
preventing his entrance into 71
preventing his neighbor from 113
preventing his opponent from 87
preventing his soldiers from 49
preventing his subjects from 336
preventing hiv infection among 121
preventing its children from 50
preventing its citizens from 208
preventing its contents from 58
preventing its entrance into 126
preventing its extension into 87
preventing its subjects from 98
preventing new entrants from 43
preventing our attention from 67
preventing our children from 86
preventing our citizens from 64
preventing our launches from 42
preventing that detested union 46
preventing this incident from 51
preventing this situation from 61
prevents air currents from 68
prevents and remedies laws 102
prevents her daughter from 54
prevents his audience from 47
prevents his daughter from 52
prevents his opponent from 66
prevents ice crystals from 72
prevents its citizens from 99
prevents its contents from 75
prevents its diffusion into 51
prevents its entrance into 67
prevents not quarrels from 56
prevents one creditor from 55
prevents our children from 82
prevents this approach from 49
prevents this reduction from 102
prevents this situation from 49
prevents this tendency from 42
priestly and religious life 542
primates has recently been 41
primeval and celestial life 40
primrose that forsaken dies 1763
princess had acquired over 229
princess had received from 41
princess was followed only 151
printers and engravers have 45
printers and magnetic tape 58
printers and pressmen were 42
printers are commonly used 133
prisoner and suffered from 46
prisoner being conveyed from 46
prisoner for eighteen years 208
prisoner for fourteen years 88
prisoner for nineteen years 164
prisoner had relapsed into 55
prisoner was therefore sent 74
prisoner was unlawful upon 41
privates and officers were 71
privation and hardship were 62
probable are elevated into 49
probable that attempts will 62
probable that buchanan made 48
probable that carbonic acid 43
probable that children from 41
probable that children were 49
probable that children will 101
probable that columbus gave 90
probable that humanity will 57
probable that numerous other 66
probable that payments will 58
probable that phillips will 44
probable that progress will 79
probable that questions will 44
probable that religions have 40
probable that sometime during 44
probable that students will 74
probable that wherever there 62
probably act directly upon 81
probably are produced from 40
probably had acquired some 50
probably had received some 106
probably had resulted from 49
probably had somewhat more 48
probably had suffered from 43
probably has received more 260
probably has resulted from 157
probably his attention more 89
probably its original form 86
probably its original home 40
probably not borrowed from 48
probably not composed till 49
probably not constant over 53
probably not directly from 48
probably not distinct from 150
probably not entirely clear 79
probably not entirely free 112
probably not entirely true 195
probably not entirely wrong 83
probably not executed till 41
probably not finished till 47
probably not isolated from 43
probably not mistaken when 52
probably not otherwise have 334
probably not relevant here 55
probably not remember what 48
probably not strictly true 285
probably not surprising when 53
probably not uncommon among 153
probably than anywhere else 104
probably then acquired those 46
probably was borrowed from 137
probably was extended over 41
probably was imported from 107
probably was obtained from 87
probably was somewhat less 104
probably was somewhat more 48
probably with somewhat less 40
probably with somewhat more 273
problems and benefits from 43
problems and concerns among 57
problems and concerns during 47
problems and concerns facing 152
problems and concerns from 104
problems and concerns have 151
problems and concerns over 99
problems and concerns such 54
problems and concerns were 159
problems and concerns will 99
problems and conflict areas 43
problems and consider their 51
problems and consider ways 43
problems and decisions facing 107
problems and decisions were 52
problems and describe their 64
problems and developing their 63
problems and deviations from 63
problems and dilemmas facing 185
problems and dilemmas were 63
problems and discover their 65
problems and discussing their 66
problems and disputes among 61
problems and disputes over 106
problems and disputes were 54
problems and emotional pain 44
problems and evaluate their 130
problems and evaluating their 49
problems and everyday life 45
problems and examples from 70
problems and examples have 55
problems and expressing their 57
problems and failures have 47
problems and failures were 71
problems and generate ideas 98
problems and identify areas 44
problems and identify their 87
problems and increased risk 66
problems and indicate some 55
problems and insights into 50
problems and maintain their 52
problems and minimize their 88
problems and organize their 45
problems and physical health 48
problems and pitfalls facing 96
problems and policies during 52
problems and policies from 78
problems and policies have 90
problems and policies must 52
problems and policies were 117
problems and policies will 78
problems and possible means 54
problems and possible ways 246
problems and possibly also 46
problems and possibly even 180
problems and potential areas 55
problems and presents some 49
problems and pressure from 72
problems and preventing their 63
problems and probably will 50
problems and programs have 42
problems and progress made 49
problems and provides some 80
problems and questions facing 71
problems and questions from 153
problems and questions have 211
problems and questions must 51
problems and questions such 45
problems and questions were 207
problems and questions will 157
problems and requires more 45
problems and satisfying their 72
problems and solutions among 61
problems and solutions come 49
problems and solutions during 46
problems and solutions facing 109
problems and solutions from 490
problems and solutions have 342
problems and solutions into 154
problems and solutions more 122
problems and solutions must 105
problems and solutions over 104
problems and solutions tend 86
problems and solutions were 529
problems and solutions when 142
problems and solutions will 391
problems and strengthen their 62
problems and suffered from 123
problems and suggesting ways 106
problems and suggests some 131
problems and suggests ways 184
problems and therefore have 155
problems and therefore more 97
problems and therefore must 63
problems and therefore need 64
problems and therefore their 59
problems and therefore were 57
problems and therefore will 88
problems are actually more 144
problems are analyzed from 75
problems are apparent from 86
problems are apparent when 96
problems are commonly seen 141
problems are commonly used 40
problems are detected during 74
problems are detected early 349
problems are distinct from 179
problems are examined from 128
problems are excluded from 145
problems are expected from 65
problems are frequent among 46
problems are included here 152
problems are increased when 106
problems are involved here 524
problems are involved when 165
problems are isolated from 54
problems are lessened when 44
problems are mentioned here 129
problems are mentioned only 47
problems are obtained from 74
problems are obviously more 102
problems are outlined here 44
problems are overcome when 56
problems are possible only 76
problems are probably best 113
problems are probably less 163
problems are probably more 504
problems are probably most 53
problems are problems only 51
problems are rendered more 74
problems are reported from 67
problems are resolved more 93
problems are resolved only 50
problems are resolved when 175
problems are resolved will 75
problems are selected from 124
problems are separate from 60
problems are slightly more 121
problems are solvable only 41
problems are somewhat less 224
problems are somewhat more 475
problems are therefore more 121
problems can escalate into 45
problems for children from 90
problems for children when 47
problems for economic theory 65
problems for everyone else 286
problems for feminist theory 89
problems for students from 75
problems had actually been 46
problems had occurred during 43
problems had resulted from 187
problems has probably been 46
problems has received much 104
problems has recently been 333
problems has resulted from 72
problems has therefore been 61
problems job security good 45
problems may actually have 42
problems may continue into 59
problems not mentioned here 59
problems our children face 61
problems than anywhere else 41
problems than children from 368
problems than children living 111
problems that affected their 264
problems that challenge their 103
problems that children face 650
problems that children have 439
problems that children must 63
problems that confront health 43
problems that confront india 53
problems that confront many 202
problems that confront more 41
problems that confront most 233
problems that confront other 121
problems that confront such 76
problems that confront their 231
problems that confront these 164
problems that confront those 346
problems that confront young 89
problems that confront your 48
problems that continue into 61
problems that differed from 67
problems that emanated from 82
problems that engineers face 46
problems that everyone else 184
problems that families face 408
problems that families have 75
problems that followed from 124
problems that formerly were 118
problems that hindered their 46
problems that involved more 43
problems that managers face 603
problems that managers have 99
problems that managers must 62
problems that occurred during 954
problems that occurred were 85
problems that occurred when 359
problems that otherwise seem 43
problems that parallel those 78
problems that patients face 58
problems that patients have 107
problems that preclude their 44
problems that probably will 51
problems that remained were 153
problems that required more 276
problems that required some 60
problems that required their 48
problems that resemble those 76
problems that restrict their 63
problems that resulted from 5183
problems that resulted were 53
problems that resulted when 110
problems that scholars have 99
problems that students face 545
problems that students find 87
problems that students have 469
problems that students must 71
problems that students were 77
problems that students will 155
problems that surfaced during 231
problems that surfaced were 41
problems that surfaced when 43
problems that surround their 45
problems that threatened their 136
problems that troubled their 55
problems that underlie their 66
problems that underlie these 86
problems that urgently need 112
problems they believed were 64
problems they consider most 74
problems was obtained from 55
problems with academic work 52
problems with attention span 204
problems with children were 49
problems with employee theft 40
problems with personal care 42
problems with physical health 134
procaine was injected into 115
proceeding and actually paying 98
proceeding and judgment upon 48
proceeding and promptly file 55
proceeding now required great 44
proceeding with sinister eyes 50
proceeds and descends from 123
proceeds are actually paid 57
proceeds are actually used 72
proceeds are deducted from 72
proceeds are excluded from 351
proceeds are received from 152
proceeds for purposes other 100
proceeds not entirely from 70
proceeds with alacrity down 45
processing and analysis have 155
processing and analysis were 276
processing and analysis will 161
processing and assembly work 179
processing and displaying data 103
processing and presenting data 137
processing and preserving food 204
processing and response time 172
processing any personal data 66
processing has recently been 127
processing raw materials from 282
processing raw materials into 610
processing raw materials such 60
processing that occurred during 47
proclaim his subjects free 235
proclaim that captives will 55
procured and hastened these 60
procured him admission into 557
procured his admission into 189
procured his entrance there 66
procured his expulsion from 387
procured its admission among 71
procured new diplomas from 156
procured them admission into 46
prodigal son returned from 57
prodigal son returned home 308
prodigal was welcomed home 134
produced and absorbed into 42
produced and consumed during 279
produced and consumed food 91
produced and consumed from 52
produced and consumed more 327
produced and consumed most 46
produced and consumed only 257
produced and consumed over 188
produced and consumed there 59
produced and consumed these 71
produced and consumed were 59
produced and consumed when 74
produced and consumed will 170
produced and diffused over 177
produced and directed many 172
produced and directed more 170
produced and directed over 159
produced and directed some 78
produced and directed three 68
produced and excreted into 92
produced and exported during 62
produced and exported from 1087
produced and exported more 138
produced and imported food 191
produced and imported from 327
produced and imported into 206
produced and injected into 174
produced and inserted into 90
produced and marketed during 52
produced and marketed from 225
produced and marketed more 48
produced and marketed their 88
produced and provided more 43
produced and purified from 87
produced and secreted from 169
produced and secreted into 274
produced and supplied from 53
produced any literary work 92
produced any original work 74
produced any symptoms during 65
produced are absorbed into 52
produced can scarcely fail 70
produced for purposes other 276
produced for specific uses 40
produced has actually been 60
produced has increased from 87
produced his authority from 61
produced his business card 86
produced his identity card 249
produced his vigorous mind 59
produced new divisions among 40
produced new insights into 597
produced per infected cell 118
produced raw materials such 100
produced raw materials were 88
produced than anywhere else 54
produced two epitaphs upon 47
produced was obtained from 61
produced with sulfuric acid 45
producer and consumer face 84
producer and consumer from 94
producer and consumer good 46
producer and consumer have 258
producer and consumer into 225
producer and consumer meet 79
producer and consumer more 158
producer and consumer must 669
producer and consumer risk 64
producer and consumer were 380
producer and consumer will 218
producer and director during 55
producer and director from 53
producer and director have 138
producer and director must 102
producer and director were 224
producer and director will 127
produces and consumes fish 44
produces and consumes more 551
produces and consumes only 163
produces and consumes over 49
produces and restores life 58
produces and secretes bile 78
produces and sustains life 45
produces new insights into 71
produces them entirely from 56
products and articles made 42
products and customer base 98
products and essential oils 73
products and increased their 86
products and maintain their 49
products and materials from 219
products and materials have 96
products and materials used 212
products and materials were 100
products and materials will 65
products and minerals from 62
products and minerals were 58
products and numerous other 50
products and personal care 88
products and possibly other 40
products and products from 164
products and products made 84
products and purchase their 52
products and purchasing farm 46
products and reactants have 87
products and reactants must 82
products and reactants were 53
products and reactants when 58
products and reactants will 77
products and residues from 59
products and services ahead 47
products and services along 233
products and services also 384
products and services among 383
products and services bearing 99
products and services best 169
products and services call 42
products and services came 40
products and services come 273
products and services coming 134
products and services cost 151
products and services during 299
products and services even 144
products and services face 113
products and services fail 162
products and services fall 125
products and services find 53
products and services flow 162
products and services from 7868
products and services grew 56
products and services have 3578
products and services having 59
products and services help 171
products and services high 67
products and services into 1487
products and services just 140
products and services lend 61
products and services less 183
products and services lies 45
products and services like 832
products and services made 338
products and services make 225
products and services means 235
products and services meet 488
products and services more 2248
products and services most 370
products and services move 86
products and services much 45
products and services must 1682
products and services need 350
products and services once 121
products and services only 582
products and services onto 84
products and services other 164
