pacis rebus agendis . 67
produce lasting results . 1973
produce legal effects . 186
produce lethal effects . 269
produce light emission . 66
produce local effects . 98
produce local reactions . 45
produce major effects . 60
produce major results . 108
produce meager results . 40
produce mixed results . 736
produce moral behavior . 43
produce moral effects . 81
produce novel effects . 145
produce novel results . 63
produce optic atrophy . 81
produce overt behavior . 42
produce panic attacks . 103
produce pleasing effects . 119
produce pleasing results . 146
produce poetic effects . 44
produce quick results . 1800
produce quick returns . 42
produce rapid results . 412
produce renal failure . 153
produce right conduct . 67
produce right results . 45
produce sales results . 49
produce showy flowers . 40
produce small amounts . 136
produce small effects . 227
produce small litters . 87
produce small results . 76
produce social behavior . 68
produce social capital . 113
produce social cohesion . 86
produce social effects . 66
produce social harmony . 126
produce social justice . 147
produce solid results . 307
produce sound effects . 64
produce sound results . 143
produce strong effects . 143
produce strong emotions . 97
produce strong reactions . 63
produce strong results . 51
produce toxic effects . 3465
produce toxic reactions . 160
produce toxic results . 45
produce valid results . 1137
produce varying effects . 136
produce varying results . 687
produce viable embryos . 49
produce viable gametes . 104
produce viable hybrids . 62
produce viable offspring . 1804
produce viable progeny . 133
produce viable results . 65
produce which effects . 93
produce white flowers . 295
produce white offspring . 44
produce winning results . 67
produce worse results . 122
produce worthy results . 46
producing amazing results . 54
producing ancon offspring . 58
producing biased results . 50
producing false results . 53
producing fatal effects . 93
producing fatal results . 100
producing fusion reactions . 41
producing happy results . 40
producing healthy offspring . 137
producing human capital . 181
producing human insulin . 50
producing lasting results . 62
producing legal effects . 64
producing metal powders . 99
producing mixed results . 121
producing quick results . 68
producing smoke screens . 48
producing sound effects . 137
producing toxic effects . 322
producing valid results . 111
producing viable offspring . 220
producing white flowers . 54
product after product . 79
product costing systems . 171
product lines carried . 106
product sales manager . 53
product under license . 44
product water quality . 113
product which results . 65
product would decline . 75
product would increase . 117
profane world outside . 65
profess hindu religion . 177
profile milling machine . 45
profile would suggest . 46
profiling serial killers . 44
profits after taxation . 141
profits earned overseas . 47
profits would decline . 353
profits would decrease . 173
profits would increase . 881
progeny testing stations . 76
program after program . 428
program after surgery . 43
program could proceed . 56
program could provide . 81
program could succeed . 81
program listing follows . 58
program might provide . 40
program might require . 63
program moved forward . 73
program moves forward . 93
program running smoothly . 127
program staff members . 406
program stops executing . 113
program under control . 107
program under windows . 154
program which follows . 135
program would involve . 61
program would operate . 118
program would produce . 59
program would provide . 90
program would require . 219
program would succeed . 134
program would survive . 45
project after project . 942
project could furnish . 93
project could proceed . 206
project could succeed . 133
project group members . 111
project might require . 60
project might succeed . 66
project moved forward . 207
project moves forward . 446
project never matured . 77
project never realized . 58
project never wavered . 83
project power overseas . 52
project running smoothly . 129
project staff members . 680
project under control . 225
project would develop . 41
project would involve . 85
project would proceed . 114
project would provide . 59
project would require . 231
project would succeed . 322
promise after promise . 261
promise large returns . 43
promise quick results . 220
promise quick returns . 172
promising quick results . 45
promote basic research . 87
promote bowel function . 60
promote brand loyalty . 59
promote child welfare . 143
promote civil society . 61
promote group cohesion . 171
promote group harmony . 75
promote healthy behavior . 93
promote human dignity . 275
promote human freedom . 113
promote human welfare . 1486
promote human wellbeing . 60
promote local artists . 41
promote moral behavior . 91
promote nursing research . 55
promote organ donation . 59
promote party harmony . 44
promote racial balance . 87
promote racial harmony . 487
promote racial justice . 172
promote social capital . 77
promote social cohesion . 560
promote social control . 44
promote social harmony . 475
promote social justice . 2709
promote social reforms . 103
promote social welfare . 1301
promote trade unionism . 65
promoting child welfare . 91
promoting civil society . 73
promoting group cohesion . 72
promoting human dignity . 94
promoting human freedom . 46
promoting human welfare . 1652
promoting moral behavior . 53
promoting racial harmony . 167
promoting racial justice . 97
promoting social cohesion . 285
promoting social control . 69
promoting social harmony . 213
promoting social justice . 2267
promoting social reforms . 71
promoting social welfare . 768
proof grain alcohol . 64
prophet after prophet . 55
prophet isaiah himself . 63
propter ipsum referre . 50
protect blood vessels . 41
protect child workers . 90
protect human dignity . 317
protect human freedom . 62
protect human welfare . 50
protect local markets . 46
protect older workers . 66
protect press freedom . 67
protect renal function . 94
protect small farmers . 57
protect state secrets . 76
protect trade secrets . 735
protect water quality . 1066
protect water sources . 62
protect white workers . 65
protect women workers . 247
protein binding studies . 86
protein bound calcium . 51
protein color reactions . 145
protein folding pathways . 144
protein folding problem . 677
protein folding process . 148
protein folding studies . 85
protein growth factors . 85
protein sorting signals . 77
protest after protest . 137
protest often follows . 66
protons bound together . 49
prove anything anymore . 144
prove quick learners . 209
prove quite correct . 40
prove quite durable . 43
prove quite harmful . 55
prove quite helpful . 284
prove quite misleading . 62
prove quite popular . 44
prove quite rewarding . 82
prove quite useless . 70
provide added benefit . 58
provide added comfort . 57
provide added insight . 51
provide added support . 125
provide ample material . 78
provide ample storage . 44
provide ample support . 59
provide basic support . 42
provide blood samples . 58
provide cable service . 69
provide child support . 941
provide close support . 140
provide equal justice . 48
provide equal service . 42
provide error control . 51
provide evening classes . 93
provide every comfort . 59
provide exact answers . 68
provide exact figures . 62
provide exact results . 44
provide extra storage . 51
provide extra support . 423
provide final answers . 231
provide flood control . 161
provide fresh insight . 47
provide housing finance . 49
provide lasting results . 48
provide legal counsel . 119
provide legal service . 61
provide local control . 51
provide local service . 253
provide mixed results . 256
provide moral support . 717
provide quick answers . 59
provide quick results . 75
provide quick service . 76
provide rapid results . 52
provide rigid fixation . 81
provide rigid support . 66
provide social cohesion . 89
provide social contact . 57
provide social control . 60
provide social justice . 205
provide social support . 660
provide social welfare . 135
provide solid answers . 44
provide solid support . 55
provide sound effects . 83
provide speed control . 41
provide staff support . 87
provide strong support . 191
provide urine samples . 138
provide valid answers . 61
provide valid consent . 42
provide valid results . 205
provide vital support . 55
provide working capital . 1304
providing child support . 73
providing close support . 57
providing extra support . 46
providing final answers . 52
providing housing finance . 55
providing legal counsel . 150
providing local service . 116
providing moral support . 283
providing nursing service . 41
providing social justice . 73
providing social support . 418
providing social welfare . 242
providing sound effects . 56
providing staff support . 47
providing strong support . 59
providing working capital . 339
proving quite popular . 40
provoke asthma attacks . 103
provoke panic attacks . 50
provoke strong emotions . 46
provoke strong reactions . 178
provoking phoca forever . 47
prune after flowering . 308
pruning after flowering . 374
psoas major muscles . 392
psoas minor muscles . 113
puberty until marriage . 54
publish short stories . 184
pudgy hands together . 194
pulling people together . 93
pulls people together . 110
pulse forming network . 175
pulse shaping circuit . 186
pulse under control . 82
pulse until blended . 148
pulse until chopped . 87
pulse would quicken . 43
punch biopsy forceps . 166
pupil david garrick . 90
pupil thomas aquinas . 103
purer rills descend ? 58
purpose freed himself . 41
purpose might require . 98
purpose never wavered . 151
purpose river schemes . 55
purpose shall preside . 81
purpose still remains . 45
purpose within himself . 44
purpose would require . 56
purse seine fishery . 279
purse seine vessels . 65
pursuit after pleasure . 82
pursuit never flagged . 52
putting facts together . 82
putting parts together . 149
putting people together . 147
putting words together . 923
pyramid selling schemes . 46
