packing cases were piled 51
point about these cases 90
point about these people 91
point about three miles 4497
point about three times 40
point about what makes 44
point about your topic 78
point above high water 46
point below city point 48
point blank range while 69
point comes into focus 60
point eight feet above 75
point fifty feet above 49
point fifty feet below 120
point group must share 61
point might have risen 47
point moves from point 239
point nearly three miles 72
point nearly three times 135
point often lost sight 91
point often made about 154
point scale from never 187
point seems well taken 407
point thirty years later 42
point until much later 42
point where even small 44
point where even though 63
point where even today 154
point where four roads 232
point where game might 66
point where goethe stood 55
point where just about 99
point where lake huron 128
point where life could 91
point where life rises 51
point where many lines 64
point where many people 662
point where many roads 84
point where many women 89
point where many would 114
point where more people 195
point where most people 690
point where nothing could 235
point where nothing seems 45
point where nothing short 171
point where nothing would 42
point where once again 124
point where once stood 55
point where only about 104
point where only small 95
point where other people 130
point where said river 60
point where some action 65
point where some people 487
point where some women 101
point where some would 165
point where such action 151
point where such change 59
point where their action 70
point where their costs 46
point where their force 53
point where their growth 46
point where their hands 40
point where their lines 61
point where their lives 204
point where their minds 133
point where their needs 43
point where their price 113
point where their right 45
point where their roads 101
point where their sense 43
point where their social 104
point where their total 160
point where their value 221
point where their views 57
point where their works 43
point where there could 379
point where there might 201
point where there really 50
point where there seems 234
point where there would 1197
point where these lines 635
point where these people 81
point where those lines 43
point where three roads 413
point where very large 51
point where young people 102
point where your child 61
point where your father 78
point where your fingers 52
point where your hands 47
point where your thighs 87
point where your upper 46
point which brings about 64
point which came under 106
point which kant makes 69
point which lies about 47
point which lies above 171
point which lies below 128
point which lies forty 53
point which lies within 113
point which many people 129
point which most nearly 187
point which most people 46
point which must first 49
point which must never 147
point which only minds 160
point which other people 42
point which some people 86
point which soon began 45
point which these pages 62
point which took place 92
point which will admit 45
point which will allow 312
point which will appear 92
point which will arise 69
point which will cause 137
point which will later 89
point which will never 61
point which will place 54
point which will prove 88
point which will recur 142
point which will serve 69
point which will unite 88
point which will yield 167
point within five miles 564
point within four miles 147
point within their sight 45
point within three miles 335
point would also apply 55
point would come where 60
point would have given 115
point would have moved 73
point would have saved 99
point would have taken 117
point would only serve 40
poker games took place 45
poles which some party 61
poles which were still 55
poles which were stuck 41
polling place there shall 109
polling shall take place 411
polling would take place 586
ponds cover more quiet 88
ponds shake their backs 84
pools which were white 42
ports seven days after 106
ports where their ships 61
ports which were still 43
ports which were under 41
ports within such state 57
ports would have ceased 67
posts eight feet apart 71
posts shall rank after 50
posts which were still 82
potty train your child 173
pouch which held about 120
pound comes back again 44
pound shots were fired 92
pound white bond paper 51
pound within three zones 43
pouring water into water 64
pouring water over heated 192
pouring water three times 112
pouring words like water 77
pours water over shiva 58
pours water three times 103
power after their defeat 49
power arising from greed 261
power based upon force 87
power bases from which 902
power blocs into which 103
power breaks from above 41
power buzzing just beneath 51
power comes from above 924
power comes from below 555
power comes from knowing 125
power comes from people 71
power comes from satan 68
power comes from solar 43
power comes from water 47
power comes from within 683
power comes into action 101
power could ever carry 155
power could have acted 45
power could have given 120
power could have moved 75
power could have saved 639
power could have taken 80
power could more easily 49
power could take place 319
power eight years later 52
power either from within 45
power forty years later 42
power given from above 115
power house from which 109
power lines into rural 142
power lines were blown 44
power lines were built 65
power lines were strung 106
power might else exact 230
power might have given 71
power might have grown 43
power might have urged 56
power might take place 155
power plant even though 105
power plant ever built 103
power plant flue gases 307
power plant from which 187
power plant took place 46
power plant well field 62
power plant were built 219
power ranges from about 40
power seven years later 46
power shall ever again 47
power shall take place 56
power sharing among ethnic 55
power shift took place 54
power sites from entry 95
power takes many forms 226
power thinks such moral 73
power thirty years later 46
power under lord derby 71
power under their leader 58
power until much later 114
power until well after 73
power which acts rather 41
power which acts within 57
power which brings about 616
power which have given 53
power which have never 81
power which have since 47
power which have taken 100
power which held bengal 46
power which hurt alike 64
power which lies within 205
power which must belong 602
power which must exist 94
power which none could 98
power which nothing could 177
power which rose above 56
power which some people 121
power which such parts 52
power which take place 49
power which these people 59
power which took place 593
power which wealth gives 157
power which were never 43
power which will allow 118
power which will carry 77
power which will cause 114
power which will create 60
power which will drive 59
power which will never 190
power which will prove 74
power which will raise 119
power which will serve 56
power which young people 41
power whose fall would 48
power within their grasp 221
power within their group 42
power within their hands 68
power within their homes 45
power within their local 45
power within their party 86
power within their ranks 50
power within their walls 57
power within three months 41
power working from within 202
power would best serve 40
power would come about 54
power would cost about 69
power would have acted 53
power would have dared 68
power would have found 127
power would have given 165
power would have grown 69
power would have never 90
power would have saved 45
power would have shown 56
power would have taken 162
power would last until 44
power would once again 95
power would take place 938
prating about their merit 42
praying women kept still 42
preach about what others 42
press enter five times 148
press enter four times 392
press enter three times 1152
press enter when asked 70
press italy down again 66
press round their mother 45
press seeks news about 98
press works your chest 71
press would have found 56
press would have given 106
press would have taken 54
price about five times 41
price about four times 47
price about three times 66
price above book value 225
price above face value 109
price above their value 78
price above what would 54
price below book value 312
price below face value 152
price below their costs 129
price below their value 192
price below what would 146
price change took place 53
price change will cause 99
price change will occur 155
price could fall below 133
price could take place 56
price floor from which 48
price index rose about 146
price level also rises 114
price level brings about 61
price level even though 181
price level fell below 102
price level from falling 180
price level from which 68
price level have risen 72
price level must change 51
price level rise above 42
price level rose about 95
price level take place 46
price level took place 58
price level were fixed 66
price level were lower 45
price level will again 56
price level will begin 88
price level will cause 771
price level will change 338
price level will equal 66
price level will lower 74
price level will occur 82
price level will raise 92
price level will shift 671
price might fall below 49
price might have risen 49
price minus book value 58
price never fell below 93
price never rose above 66
price people were willing 73
price ranged from about 72
price ranges from about 97
price shall rise above 43
price springs from change 41
price under free trade 191
price which most people 40
price which said stock 101
price which took place 209
price which will allow 274
price which will cause 59
price which will cover 603
price which will place 243
price which will repay 113
price which will yield 984
price within three months 79
price would fall below 630
price would fall until 323
price would have given 76
price would have moved 40
price would have risen 439
price would hurt sales 47
price would rise above 209
price would rise again 75
price would rise still 54
price would rise until 139
price would take place 138
pride above their pride 69
pride arising from finding 397
pride which will never 46
pride would have drawn 64
pride would make tends 59
prime field hand could 51
prime hands from engaging 92
prime mover from which 45
prime mover into action 40
prime mover must cause 77
prime seamen were taken 42
prime stuff from which 54
prime touring time sitting 52
print ascii text files 47
print fifty years after 41
print since their first 74
print until much later 103
print world bank working 293
prize fight took place 60
prize within their grasp 171
prize would fall easily 49
proof comes from samoa 49
proof seems very short 54
proof under those rules 52
proof which will stand 53
prose after mark twain 48
proud nation from which 70
prove either their total 52
prove either your guilt 57
prove facts from which 226
prove fatal from shock 72
prove which came first 45
prowl about like hungry 46
proxy wedding took place 46
pruning hooks into spears 2074
pulling aside some bushy 45
pulse every four hours 49
pulse grows more rapid 73
pulse never rose above 90
pulse rates were taken 88
pulse until well mixed 135
pumping water from mines 873
pumping water from wells 394
pumps blood into aorta 41
pumps which lift water 50
pupal stage during which 76
pupil could less brook 59
puree until very smooth 517
purge which took place 54
putting alger hiss where 61
putting anything into words 40
putting aside some money 154
putting aside those which 58
putting aside what people 53
putting black upon white 65
putting fresh soil about 184
putting human beings under 71
putting layer upon layer 45
putting money into anything 62
putting money into people 65
putting money into savings 137
putting people into boxes 56
putting people into space 52
putting plans into action 865
putting sight into blind 221
putting stone upon stone 48
putting under your cover 103
putting verse into prose 46
putting words into action 278
putting words into people 92
putting words into print 43
putting words into rhyme 43
putting words onto paper 78
