packages for consumer products 46
positive and negative deviations 4521
positive and negative diagnoses 85
positive and negative diagnosis 46
positive and negative dimension 118
positive and negative direction 1259
positive and negative dynamics 111
positive and negative economic 642
positive and negative efficacy 80
positive and negative electric 2489
positive and negative electron 1371
positive and negative elements 8091
positive and negative emotional 2721
positive and negative employee 56
positive and negative energies 1234
positive and negative entities 104
positive and negative essences 85
positive and negative eugenics 596
positive and negative euthanasia 54
positive and negative evidence 2193
positive and negative examples 7650
positive and negative exchanges 239
positive and negative excursion 47
positive and negative expected 50
positive and negative external 343
positive and negative extremes 528
positive and negative feedback 29103
positive and negative financial 143
positive and negative forecast 136
positive and negative fractions 461
positive and negative freedoms 213
positive and negative functioning 65
positive and negative functions 891
positive and negative goodwill 71
positive and negative gradient 116
positive and negative guidance 55
positive and negative happenings 42
positive and negative identity 139
positive and negative impulses 744
positive and negative indirect 58
positive and negative induction 172
positive and negative infinity 513
positive and negative instance 85
positive and negative integers 3440
positive and negative integral 740
positive and negative interest 365
positive and negative internal 155
positive and negative ionization 219
positive and negative judgment 61
positive and negative legacies 136
positive and negative leverage 52
positive and negative linkages 97
positive and negative literals 326
positive and negative magnetic 922
positive and negative marginal 56
positive and negative materials 124
positive and negative maternal 60
positive and negative memories 437
positive and negative messages 1004
positive and negative momentum 95
positive and negative monetary 96
positive and negative movement 146
positive and negative nitrogen 63
positive and negative outcomes 7007
positive and negative outliers 60
positive and negative oxidation 232
positive and negative parental 126
positive and negative particle 229
positive and negative patients 368
positive and negative patterns 511
positive and negative personal 282
positive and negative physical 158
positive and negative pictures 201
positive and negative polarity 1858
positive and negative policies 80
positive and negative positions 303
positive and negative possible 85
positive and negative potential 2238
positive and negative precepts 374
positive and negative pressure 5823
positive and negative products 225
positive and negative purposes 123
positive and negative quantity 96
positive and negative questions 285
positive and negative radicals 340
positive and negative realities 82
positive and negative reflexes 147
positive and negative relations 751
positive and negative relative 346
positive and negative religious 290
positive and negative residual 194
positive and negative residues 56
positive and negative respects 78
positive and negative response 692
positive and negative rotations 196
positive and negative sanctioning 67
positive and negative sanctions 3360
positive and negative scattering 247
positive and negative scenarios 183
positive and negative security 403
positive and negative segments 125
positive and negative selection 2867
positive and negative semantic 50
positive and negative sequence 2312
positive and negative skewness 194
positive and negative solutions 205
positive and negative standard 165
positive and negative stimulus 306
positive and negative streamers 132
positive and negative stresses 195
positive and negative subjects 92
positive and negative subtypes 75
positive and negative supplies 340
positive and negative supporting 202
positive and negative surfaces 395
positive and negative switches 54
positive and negative symbolic 41
positive and negative symptoms 8389
positive and negative syndrome 300
positive and negative temporal 52
positive and negative terminal 436
positive and negative threshold 43
positive and negative transfer 1261
positive and negative treatment 273
positive and negative triggers 76
positive and negative tropisms 95
positive and negative ultimate 74
positive and negative valences 2001
positive and negative valuation 89
positive and negative variables 136
positive and negative variances 201
positive and negative variations 577
positive and negative velocity 236
positive and negative vertical 210
positive and negative voltages 2199
positive and negative weighted 43
positive and negative weightings 42
positive and partially negative 75
positive and possible negative 41
positive and possibly negative 52
positive and realistic approach 101
positive and realistic attitude 210
positive and slightly negative 72
positive but realistic attitude 75
positive for anabolic steroids 274
positive for epithelial membrane 126
positive for estrogen receptor 121
positive for everyone involved 131
positive net economic benefits 98
positive nor negative definite 56
positive nor negative evidence 49
positive nor negative feedback 42
positive real transfer functions 102
positive than negative behaviors 58
positive than negative comments 130
positive than negative elements 44
positive than negative feedback 237
positive than negative outcomes 126
positron and electron energies 86
positron and electron scattering 91
possessing and protecting property 3250
possessing any property whatever 50
possessing that splendid military 46
possessing this literary curiosity 77
possessing this somewhat improved 42
possible and probable outcomes 125
possible and probable reserves 46
possible and whenever possible 85
possible and wherever possible 126
possible but doubtful exception 61
possible but scarcely probable 44
possible but unlikely exception 65
possible for american business 52
possible for american citizens 311
possible for american industry 92
possible for american students 63
possible for benjamin franklin 50
possible for everyone involved 339
possible for graduate students 87
possible for ordinary citizens 192
possible for visually impaired 58
possible that cerebral activity 45
possible that hydrogen peroxide 41
possible that physical activity 56
possible that prolonged exposure 94
possible this suicidal conflict 48
possible with prolonged exposure 287
possible with specially designed 64
possibly for religious purposes 49
possibly not entirely accurate 55
possibly too severely censured 62
posterior and external boundary 49
posterior and external surfaces 96
posterior and vertical diameters 137
postural and movement patterns 375
postures and movement patterns 218
potential air pollution problems 107
potential and anaerobic toxicity 74
potential and analogue circuits 77
potential and chemical potential 45
potential and economic viability 45
potential and electric potential 227
potential and electron affinity 792
potential and internal energies 107
potential and membrane currents 100
potential and membrane potential 131
potential and potential gradient 168
potential and pressure potential 180
potential and synaptic activity 82
potential and threshold potential 134
potential for adaptive evolution 45
potential for additive toxicity 64
potential for aluminum toxicity 98
potential for antibody formation 113
potential for attracting tourists 161
potential for bacterial infection 91
potential for business expansion 93
potential for coalition formation 106
potential for complete recovery 201
potential for conflict increased 92
potential for conflict increases 571
potential for conflict inherent 509
potential for conflict remained 94
potential for confusion inherent 94
potential for consumer confusion 199
potential for continuing education 47
potential for criminal activity 231
potential for criminal liability 238
potential for cultural conflict 290
potential for customer confusion 258
potential for disaster inherent 41
potential for distance education 152
potential for divisive conflict 153
potential for divisive religious 146
potential for domestic conflict 97
potential for downward movement 94
potential for dramatic conflict 108
potential for dramatic increases 162
potential for economic activity 105
potential for economic benefits 182
potential for economic conflict 126
potential for economic disaster 105
potential for economic expansion 482
potential for economic progress 188
potential for economic recovery 284
potential for economic security 43
potential for economic viability 152
potential for electron transfer 153
potential for emotional distress 84
potential for employee exposure 271
potential for employer liability 41
potential for enormous economic 42
potential for escalating conflict 46
potential for financial disaster 138
potential for financial distress 100
potential for galvanic corrosion 143
potential for generating conflict 266
potential for generating droplets 120
potential for generating economic 115
potential for hydrogen evolution 263
potential for immediate feedback 126
potential for improved accuracy 121
potential for improved clinical 40
potential for improved economic 48
potential for improved outcomes 99
potential for improved survival 105
potential for increased accuracy 88
potential for increased business 138
potential for increased conflict 151
potential for increased domestic 48
potential for increased economic 186
potential for increased exposure 95
potential for increased financial 113
potential for increased revenues 144
potential for increased toxicity 211
potential for internal conflict 805
potential for military conflict 328
potential for military purposes 97
potential for monetary expansion 48
potential for motivating students 126
potential for negative outcomes 508
potential for parallel execution 273
potential for parallel processing 390
potential for personal liability 416
potential for physical activity 154
potential for physical addiction 111
potential for positive feedback 189
potential for positive outcomes 682
potential for prenatal diagnosis 141
potential for problems increases 50
potential for prolonged survival 88
potential for religious conflict 222
potential for resource recovery 121
potential for security problems 235
potential for selected locations 42
potential for specific products 47
potential for systemic toxicity 755
powdered and granular materials 243
powerful and ambitious families 43
powerful and ambitious monarchs 145
powerful and ambitious neighbor 115
powerful and brilliant speeches 64
powerful and commanding presence 42
powerful and compelling argument 60
powerful and convincing argument 291
powerful and convincing evidence 94
powerful and dangerous medicine 57
powerful and dangerous neighbor 71
powerful and dangerous opponent 52
powerful and eloquent advocate 79
powerful and eloquent argument 81
powerful and eloquent speeches 156
powerful and flexible approach 136
powerful and flexible computer 111
powerful and flexible database 58
powerful and flexible platform 43
powerful and flexible security 113
powerful and flexible software 67
powerful and graceful symphony 48
powerful and inspired physician 69
powerful and luminous argument 57
powerful and majestic tribunal 53
powerful and numerous elements 46
powerful and numerous nobility 45
powerful and original novelist 63
powerful and pitiless machines 51
powerful and possibly dangerous 59
powerful and romantic interest 45
powerful and therefore dangerous 159
powerful and virulent speeches 130
powerful but somewhat forbidding 49
powerful for parental fondness 93
powerful than ordinary dynamite 40
practice and advanced practice 51
practice and clinical outcomes 91
practice and clinical practice 67
practice and constant attention 58
practice and continuing education 334
practice and cultural identity 50
practice and cultural politics 149
practice and engineering controls 125
practice and hospital medicine 62
practice and hospital practice 77
practice and immediate feedback 108
practice and internal medicine 429
practice and physical practice 319
practice and referral patterns 47
practice any adequate security 67
practice for patients undergoing 40
practice has extended recently 80
practice has recently received 42
practice was partially followed 47
practice was probably followed 64
practice was strictly observed 58
practice with homeless mentally 50
practice with immediate feedback 214
practice with selected diagnoses 101
preachers who forcibly reminded 46
preceded and rendered possible 43
precision and absolute accuracy 61
precision and accuracy obtained 78
precision and accuracy required 248
precision and analytic subtlety 65
preclude any detailed analysis 49
prefixes and suffixes attached 85
pregnant with deadliest mischief 40
pregnant with infinite mischief 59
pregnant with litigious mischief 102
prelates are confined resemble 43
prelates had strictly observed 133
premised and inferred relations 89
premises all expenses incurred 164
premises and personal property 76
premises are actually occupied 50
premises for business purposes 600
premises for domestic purposes 72
premises for religious purposes 73
premises for unlawful purposes 86
premiums and interest received 41
premiums and mortgage interest 52
premiums for liability coverage 46
prenatal and delivery services 209
prepared and partially prepared 144
prepared and polished literary 43
prepared and rendered possible 103
prepared and supplied containing 53
prepared for advanced practice 157
prepared for american children 41
prepared for business purposes 48
prepared for chemical analysis 193
prepared for chemical purposes 52
prepared for computer analysis 312
prepared for computer processing 237
prepared for critical severity 57
prepared for immediate movement 50
prepared for immediate operation 95
prepared for internal purposes 208
prepared for military purposes 128
prepared for possible problems 93
prepared for potential problems 180
prepared for specific occasions 53
prepared for specific purposes 310
prepared for whatever happened 213
prepared for whatever situation 45
prepared with ordinary utensils 89
prepared with specific questions 151
prepared with standard solutions 44
presence and economic activity 62
presence and military activity 43
presence and personal attention 53
presence and personal authority 60
presence and personal exertions 56
presence and relative positions 48
presence that formerly sufficed 82
presence was anxiously expected 65
presence was bitterly resented 66
presence was scarcely observed 54
presence was urgently demanded 73
presence was urgently required 2329
presenting with atypical symptoms 58
presenting with clinical evidence 63
presenting with clinical symptoms 104
presenting with physical symptoms 122
presenting with symptoms suggesting 54
presents and beautiful bouquets 47
presents and friendly messages 223
presents for services rendered 106
presents one possible approach 43
presents two distinct problems 319
presents two immediate problems 84
presents two potential problems 81
presents two separate problems 68
presents with atypical symptoms 45
presents with clinical evidence 151
presents with clinical symptoms 246
presents with painless jaundice 43
presents with physical symptoms 191
presents with systemic symptoms 184
preserve all physical evidence 46
preserve and strengthen american 94
preserve and strengthen families 45
preserve and strengthen positive 703
preserve and transmit cultural 52
preserve any physical evidence 43
preserve for minority students 102
preserve his habitual calmness 51
preserve his personal identity 65
preserve his romantic disguise 75
preserve its cultural heritage 265
preserve its cultural identity 328
preserve its distinct identity 54
preserve its internal security 51
preserve its original condition 45
preserve its original direction 44
preserve its separate identity 303
preserve our cultural heritage 433
preserve our cultural identity 83
preserve our personal identity 71
preserve this cultural heritage 60
preserving and annually delivering 43
preserving its cultural heritage 101
preserving its cultural identity 99
preserving its cultural property 103
preserving its separate identity 66
preserving our cultural heritage 306
pressure and absolute humidity 119
pressure and absolute pressure 555
pressure and cerebral perfusion 1016
pressure and chemical activity 109
pressure and chemical potential 857
pressure and clinical outcomes 52
pressure and coronary perfusion 223
pressure and coronary vascular 51
pressure and critical pressure 50
pressure and decreased cerebral 78
pressure and decreased diastolic 53
pressure and diastolic pressure 898
pressure and economic pressure 41
pressure and economic sanctions 210
pressure and electric potential 166
pressure and external pressure 279
pressure and fracture gradient 106
pressure and immediate sequence 63
pressure and increased vascular 87
pressure and injection pressure 50
pressure and internal conflict 45
pressure and internal pressure 64
pressure and magnetic pressure 153
pressure and manifold pressure 65
pressure and migraine headaches 90
pressure and negative pressure 281
pressure and particle velocity 4556
pressure and perfusion pressure 187
pressure and physical activity 101
pressure and positive pressure 151
pressure and pressure gradient 538
pressure and relative humidity 1722
pressure and relative velocity 74
pressure and resource scarcity 115
pressure and slightly increased 58
pressure and specific humidity 118
pressure and specific internal 65
pressure and systemic vascular 2369
pressure and systolic pressure 225
pressure and therefore coronary 43
pressure and therefore increases 46
pressure and velocity pressure 542
pressure and velocity profiles 332
pressure and velocity variations 371
pressure and vertical velocity 98
pressure for coronary perfusion 47
pressure for economic sanctions 72
pressure for increased benefits 146
pressure for increased military 76
pressure for increased salaries 99
pressure for increased services 44
pressure for monetary expansion 86
pressure for westward expansion 43
pressure goes parental pressure 43
pressure has remained constant 101
pressure was increased stepwise 60
pressure was markedly elevated 234
pressure was markedly increased 66
pressure was recorded directly 44
pressure was slightly elevated 485
pressure was slightly increased 95
pressure was somewhat elevated 49
pressure was somewhat relieved 148
pressure was suddenly increased 68
pressure with positive pressure 49
prestige and authority accorded 55
prestige and cultural authority 46
prestige and economic benefits 133
prestige and economic interest 43
prestige and economic security 324
prestige and financial benefits 46
prestige and financial security 228
prestige and military security 78
prestige and personal authority 121
prestige and personal prestige 69
prestige had suffered severely 78
prestige was seriously impaired 41
presumed and apparent equality 97
preventing all disputes concerning 49
prevents and controls pollution 43
prevents and remedies pollution 45
prevents any accurate estimate 43
prevents any backward movement 51
prevents any possible confusion 57
prevents her conscious exercise 136
priestly and pastoral functions 46
priestly and pastoral ministry 50
priestly and religious vocations 1430
primates with extended survival 85
probable and possible outcomes 45
probable and possible reserves 553
probable and scarcely surprising 43
probable that economic benefits 96
probable that elizabeth expected 78
probably for military purposes 68
probably for religious purposes 59
probably had increased elizabeth 54
probably not directly affected 47
probably not directly involved 336
probably not directly relevant 62
probably not entirely accurate 246
probably not entirely complete 55
probably not entirely finished 42
probably not entirely innocent 45
probably not exceeded anywhere 51
probably not included specific 54
probably not involved directly 46
probably not seriously affected 71
probably not seriously intended 60
probably not strictly accurate 126
probably not strictly enforced 57
probation for recruiting violations 241
problems and academic problems 65
problems and adaptive functioning 102
problems and answered questions 45
problems and attention deficits 57
problems and business problems 60
problems and complete projects 53
problems and concepts involved 47
problems and consider possible 49
problems and consider solutions 48
problems and criminal activity 49
problems and decisions involved 56
problems and developing programs 52
problems and developing solutions 522
problems and develops solutions 47
problems and dilemmas inherent 62
problems and dilemmas involved 58
problems and discover solutions 56
problems and economic policies 43
problems and economic problems 169
problems and economic questions 52
problems and emotional concerns 41
problems and emotional distress 137
problems and emotional problems 245
problems and evaluate solutions 117
problems and expected outcomes 80
problems and expenses involved 40
problems and external relations 41
problems and financial problems 134
problems and generate solutions 183
problems and generating solutions 164
problems and homework problems 48
problems and identify possible 118
problems and identify potential 73
problems and identify solutions 221
problems and indicate possible 44
problems and migraine headaches 48
problems and negotiate solutions 52
problems and personal concerns 76
problems and personal problems 173
problems and physical ailments 52
problems and physical problems 109
problems and physical symptoms 103
problems and pitfalls inherent 102
problems and pitfalls involved 159
problems and policies concerning 68
problems and policies involved 85
problems and possible remedies 269
problems and possible solutions 8331
problems and potential benefits 124
problems and potential pitfalls 153
problems and potential problems 744
problems and potential remedies 63
problems and potential solutions 3018
problems and practice problems 54
problems and presenting solutions 50
problems and probable solutions 84
problems and problems concerning 59
problems and proposed remedies 106
problems and proposed solutions 1677
problems and proposes solutions 113
problems and provides solutions 68
problems and questions concerning 344
problems and questions involved 59
problems and solutions concerning 117
problems and solutions involved 220
problems and solutions proposed 56
problems and solutions relevant 45
problems and specific solutions 67
problems and suggesting possible 103
problems and suggesting solutions 451
problems and suggests possible 101
problems and suggests solutions 271
problems and therefore requires 51
problems and workable solutions 68
problems are actually problems 71
problems are business problems 61
problems are commonly observed 46
problems are commonly referred 57
problems are commonly reported 80
problems are directly traceable 103
problems are economic problems 114
problems are engineering problems 41
problems are personal problems 83
problems for american business 41
problems for economic analysis 146
problems for elliptic equations 153
problems for everyone involved 327
problems for graduate students 49
problems for military planners 42
problems for minority students 48
problems for parallel processing 113
problems had remained unsolved 60
problems not directly involved 43
problems that actually confront 40
problems that commonly confront 51
problems that confront american 137
problems that confront business 66
problems that confront children 111
problems that confront developing 69
problems that confront education 54
problems that confront families 45
problems that confront humanity 228
problems that confront managers 82
problems that confront students 76
problems that demanded attention 121
problems that demanded immediate 152
problems that demanded solutions 52
problems that directly affected 200
problems that remained unsolved 403
problems that required attention 191
problems that required immediate 243
problems that required solutions 109
problems that required treatment 56
problems using boundary elements 54
problems with american business 40
problems with american education 65
problems with auditory processing 115
problems with complete solutions 62
problems with computer hardware 47
problems with computer programs 47
problems with computer software 60
problems with concrete materials 50
problems with detailed solutions 100
problems with discrete variables 120
problems with external validity 117
problems with identity formation 49
problems with identity politics 49
problems with internal controls 44
problems with internal validity 138
problems with internet explorer 79
problems with mentally retarded 105
problems with multiple solutions 153
problems with multiple variables 46
problems with personal identity 50
problems with physical symptoms 48
problems with possible solutions 93
problems with specific products 42
problems with specific solutions 62
problems with sustaining attention 66
proceeding for criminal contempt 555
proceeding has therefore excluded 75
proceeding not otherwise provided 99
proceeding with surgical treatment 43
proceeds and revenues referred 57
proceeds are actually received 131
proceeds for business purposes 41
proceeds for personal property 63
proceeds for personal purposes 107
proceeds with constant velocity 60
proceeds with increased rapidity 55
proceeds with surprising celerity 122
processing and accounting functions 56
processing and analysis functions 171
processing and analysis software 312
processing and assembling industry 156
processing and assembly industry 147
processing and computer analysis 107
processing and computer graphics 868
processing and computer networking 81
processing and computer networks 44
processing and computer services 284
processing and computer software 69
processing and database processing 137
processing and database programs 141
processing and database software 145
processing and delivery services 129
processing and financial analysis 122
processing and financial services 101
processing and finished products 105
processing and graphics packages 235
processing and graphics programs 557
processing and graphics software 185
processing and parallel processing 238
processing and presenting antigens 254
processing and publishing software 157
processing and resource recovery 106
processing and response execution 147
processing and response selection 72
processing and semantic processing 141
processing and spectral analysis 119
processing and tabulating services 60
processing and ultimate disposal 105
processing for business purposes 160
processing with imported materials 303
processing with partially coherent 61
processing with spatially partially 59
processing with supplied materials 899
procured him immediate admission 41
produced and consumed annually 98
produced and consumed entirely 47
produced and consumed products 50
produced and directed numerous 91
produced and imported products 479
produced and marketed products 89
produced and services provided 223
produced and services rendered 825
produced and variously modified 50
produced any concrete evidence 53
produced any convincing evidence 93
produced any credible evidence 42
produced any evidence whatever 43
produced for domestic purposes 56
produced for military purposes 333
produced for pictorial purposes 62
produced for religious purposes 62
produced for specific purposes 223
produced for surgical purposes 48
produced per incident electron 147
produced per incident particle 40
produced two beautiful children 90
produced with conscious intention 79
produced with imported materials 53
produced with surprising rapidity 66
producer and artistic director 141
producer and associate producer 137
producer and business services 82
producer and consumer benefits 52
producer and consumer decisions 83
producer and consumer durables 537
producer and consumer functions 51
producer and consumer interest 80
producer and consumer products 57
producer and consumer services 488
producer and financial services 136
producer and personal services 82
producer and ultimate consumer 261
producer not initially selected 66
produces and actively promotes 103
produces and explains cognition 46
produces and secretes hormones 80
produces any symptoms whatever 73
products and advisory services 46
products and business products 66
products and business services 105
products and business ventures 66
products and chemical products 321
products and computer software 95
products and consulting services 130
products and consumer durables 257
products and consumer products 185
products and consumer services 68
products and customer segments 58
products and customer services 324
products and delivering services 96
products and delivery channels 58
products and domestic products 85
products and engineering services 63
products and financial services 402
products and finished products 444
products and forestry products 47
products and imported products 339
products and personal services 91
products and products containing 63
products and provides services 73
products and reactants involved 40
products and services acquired 63
products and services actually 85
products and services affected 45
products and services anywhere 50
products and services business 172
products and services compared 95
products and services consumed 238
products and services containing 69
products and services continue 95
products and services customer 104
products and services demanded 218
products and services designed 998
products and services directed 87
products and services directly 1011
products and services essential 89
products and services exchanged 56
products and services expected 56
products and services exported 43
products and services generate 58
products and services globally 140
products and services imported 67
products and services included 213
products and services includes 74
products and services increased 123
products and services increases 319
products and services industry 203
products and services intended 99
products and services involved 257
products and services involves 71
products and services marketed 300
products and services mentioned 241
products and services normally 42
products and services obsolete 82
products and services obtained 245
products and services possible 119
products and services produced 2075
products and services promoted 84
products and services provided 3444
products and services provides 74
products and services received 163
products and services referred 1288
products and services relative 174
products and services relevant 121
products and services rendered 223
products and services required 749
products and services requires 336
products and services specific 45
products and services suitable 43
products and services supplied 550
products and services supporting 61
products and services tailored 409
products and services targeted 211
products and services uniquely 46
products and services utilized 41
products and services whenever 50
products and services wherever 56
products and specialty products 67
products and synthetic materials 54
products and tropical products 77
products are actually produced 126
products are commonly referred 106
products are complete proteins 57
products are consumed directly 59
products are consumer products 91
products are directly involved 77
products are exchanged directly 64
products are exported annually 44
products are imported annually 54
products are marketed directly 104
products are normally produced 49
products are obtained directly 44
products are produced annually 90
products are specially designed 64
products being hydrogen peroxide 68
products for imported products 187
products for military purposes 172
products for specific customer 50
products for specific purposes 121
products has increased markedly 54
products that competed directly 44
products using immobile elements 184
products with commonly employed 106
profiles and purchase patterns 131
profound and accurate judgment 51
profound and breathless interest 63
profound and delicious solitude 89
profound and detailed analysis 72
profound and disturbing questions 124
profound and immediate attention 58
profound and luminous decisions 51
profound and original insights 63
profound and perennial interest 88
profound and powerful religious 85
profound and refreshing slumbers 42
profound and reverent interest 42
profound and terrible sensation 50
programs and advisory services 97
programs and agencies designed 65
programs and agencies involved 49
programs and clinical practice 64
programs and clinical services 57
programs and computer hardware 93
programs and computer software 80
programs and consulting services 136
programs and continuing education 593
programs and counseling services 159
programs and cultural exchanges 48
programs and delivering services 44
programs and economic policies 79
programs and education programs 80
programs and employee benefits 55
programs and extension services 100
programs and graduate programs 127
programs and graduate students 44
programs and magazine articles 122
programs and materials designed 97
programs and nutrition education 73
programs and physical education 84
programs and policies concerning 68
programs and policies designed 766
programs and policies directed 116
programs and policies intended 113
programs and policies targeted 59
programs and processing programs 151
programs and programs designed 94
programs and projects approved 47
programs and projects assisted 97
programs and projects designed 454
programs and projects directed 50
programs and projects financed 61
programs and projects included 57
programs and projects initiated 61
programs and projects intended 42
programs and projects proposed 48
programs and provides services 64
programs and referral services 44
programs and religious services 41
programs and resource materials 73
programs and services designed 768
programs and services directed 123
programs and services directly 82
programs and services intended 63
programs and services provided 1678
programs and services required 102
programs and services tailored 53
programs and services targeted 76
programs and software packages 133
programs and specific projects 98
programs and supporting services 123
programs and transfer payments 95
programs and treatment programs 62
programs and treatment services 47
programs and wellness programs 63
programs are commonly referred 169
programs are computer programs 46
programs are financed entirely 60
programs are functioning properly 50
programs are normally designed 51
programs are normally executed 50
programs are normally operated 111
programs are programs designed 68
programs are properly designed 68
programs are software programs 55
programs are specially designed 120
programs for advanced students 86
programs for american students 94
programs for asthmatic children 49
programs for atypical children 54
programs for autistic children 352
programs for computer processing 69
programs for consumer education 49
programs for consumer products 47
programs for continuing education 327
programs for crippled children 332
programs for deprived children 107
programs for disabled children 399
programs for disabled students 206
programs for disabled veterans 125
programs for distance education 49
programs for economic expansion 62
programs for economic recovery 224
programs for economic security 86
programs for educable mentally 111
programs for graduate students 372
programs for hispanic children 46
programs for hispanic students 81
programs for homeless children 146
programs for homeless families 104
programs for homeless mentally 80
programs for homeless veterans 75
programs for latchkey children 129
programs for linguistic minority 67
programs for mentally retarded 1933
programs for minority business 52
programs for minority children 175
programs for minority students 1080
programs for parallel execution 117
programs for parallel processing 81
programs for physical education 122
programs for potential dropouts 81
programs for practicing managers 70
programs for pregnant students 132
programs for preventing juvenile 76
programs for religious education 67
programs for retarded children 367
programs for sequence analysis 62
programs for severely disabled 109
programs for severely mentally 71
programs for severely retarded 111
programs for specific problems 75
programs for specific purposes 159
programs for students enrolled 53
programs for talented children 51
programs for talented students 166
programs for transfer students 102
programs for troubled children 104
programs for visually impaired 181
programs that directly affected 91
programs that directly interact 43
programs that interact directly 42
programs that prepared students 52
programs that provided financial 55
programs that provided services 95
programs that strengthen families 62
programs with mentally retarded 65
progress and cultural evolution 92
progress and dangerous vicinity 76
progress and economic expansion 387
progress and economic progress 81
progress and economic security 47
progress and evaluating outcomes 53
progress and finished products 208
progress and identify problems 125
progress and potential problems 49
progress and relative capacity 79
progress and ultimate interest 91
progress and unsolved problems 108
progress are constant elements 159
progress has actually occurred 56
progress was entirely arrested 146
progress was seriously hampered 53
progress was seriously retarded 142
progress was severely hampered 66
progress was somewhat retarded 113
progress was suddenly arrested 534
prohibit all commerce whatever 44
projects and business ventures 77
projects and extension services 62
projects and programs concerning 175
projects and programs designed 228
projects and programs entirely 131
projects and programs financed 81
projects and programs initiated 48
projects and programs proposed 48
prolific and vigorous novelist 43
prolonged and constant exposure 105
prolonged and exhausting struggle 70
prolonged and intimate exposure 130
prolonged and stubborn struggle 323
prolonged and vigorous exercise 97
promised him complete recovery 51
promised his scottish subjects 88
promised his services whenever 72
promised that whatever happened 59
promises and implicit promises 118
promises and potential pitfalls 43
promises and specific symptoms 148
promoter and enhancer elements 703
promoter for invention promotion 51
promotion and advisory services 123
promotion and education programs 297
promotion and retention decisions 128
promotion and retention policies 154
promotion and transfer decisions 239
promotion and transfer policies 214
promotion and wellness programs 249
promptly and cordially accepted 41
promptly and properly attended 52
promptly and properly executed 90
promptly and properly punished 63
promptly and properly recorded 100
promptly and properly rejected 49
promptly and secretly equipped 85
promptly and secretly executed 60
promptly and severely punished 509
pronouns and definite articles 194
pronouns and personal pronouns 120
pronouns and relative pronouns 140
pronouns are personal pronouns 83
properly and actually incurred 571
properly and entirely distinct 126
properly and promptly attended 89
properly and promptly executed 72
properly and securely fastened 75
properly and severely punished 62
properly and usefully employed 71
property all expenses properly 68
property and adjacent property 56
property and american citizens 45
property and authority relations 61
property and business activity 50
property and business concerns 54
property and business obtained 47
property and business premises 85
property and business property 84
property and business services 869
property and casualty business 312
property and casualty coverage 236
property and casualty industry 352
property and casualty insurers 3072
property and casualty policies 247
property and casualty premiums 64
property and casualty products 62
property and communal property 67
property and consumer durables 48
property and contract disputes 155
property and contract relations 133
property and cultural heritage 54
property and domestic concerns 100
property and domestic relations 75
property and economic activity 240
property and economic interest 40
property and economic relations 323
property and economic security 55
property and educates children 44
property and essential services 44
property and expenses incurred 41
property and financial condition 46
property and financial relations 65
property and financial services 146
property and fixtures included 40
property and liability business 73
property and liability coverage 883
property and liability industry 89
property and liability insurers 2149
property and liability policies 209
property and personal injuries 129
property and personal interest 45
property and personal liability 88
property and personal offenses 50
property and personal property 8099
property and personal relations 169
property and personal security 486
property and personal services 119
property and proceeds acquired 195
property and property acquired 147
property and property relations 203
property and separate property 787
property and services involved 123
property and services provided 154
property and services received 57
property and transact business 360
property are separate property 90
property for accounting purposes 98
property for business purposes 689
property for cemetery purposes 79
property for deferred payments 58
property for depletion purposes 180
property for expenses properly 44
property for military purposes 300
property for mortgage purposes 87
property for personal property 199
property for personal purposes 502
property for railroad purposes 168
property for religious purposes 982
property for religious services 61
property for sectarian purposes 55
property for security purposes 90
property for services rendered 160
property for specific purposes 152
property for valuation purposes 72
property his personal attention 49
property his security interest 181
property not otherwise disposed 425
property not otherwise provided 87
property tax revenues increased 123
property that actually occurred 71
property that normally produces 49
property that produces interest 99
property that produces portfolio 148
property that provides security 65
property was actually acquired 42
property was directly involved 50
property was initially acquired 81
property was personal property 65
property was scarcely vendible 69
property was separate property 57
property was strictly entailed 54
property with criminal activity 190
property with separate property 93
prophecy are directly affected 44
prophets and apostles concerning 44
prophets and christian apostles 165
prophets and religious founders 62
prophets had foretold concerning 75
prophets who preceded mohammed 46
prophets who preceded muhammad 110
proposal being cordially accepted 50
proposal for external auditory 75
proposal was bitterly attacked 44
proposal was cordially welcomed 55
proposal was fiercely resisted 70
proposal was formally accepted 44
proposal was formally approved 63
proposal was formally rejected 52
proposal was greedily embraced 66
proposal was initially rejected 102
proposal was joyfully accepted 304
proposal was joyfully received 102
proposal was likewise rejected 133
proposal was politely declined 76
proposal was promptly accepted 157
proposal was promptly rejected 210
proposal was rejected outright 150
proposal was therefore rejected 112
proposed and received approval 76
proposed for accurate thickness 125
proposed his questions concerning 116
proposed that autistic children 44
proposed that children progress 86
proposed that electron transfer 44
proposed two possible solutions 91
proposed with constant firmness 119
proposes two possible solutions 48
prospect for economic recovery 52
prospect that conveyed infinite 41
prostate and external genitalia 198
prostate was slightly enlarged 51
protecting and preserving property 74
protecting and preserving wildlife 54
protecting its cultural heritage 103
protecting its domestic industry 55
protecting its security interest 95
protecting our domestic industry 82
proteins and antibody activity 51
proteins and cellular elements 145
proteins and globular proteins 159
proteins and integral membrane 149
proteins and membrane proteins 521
proteins and peptides containing 143
proteins and proteins destined 59
proteins and proteins involved 119
proteins and secreted proteins 81
proteins and synthetic peptides 251
