packages ready for shipment 40
pressure rise was observed 45
pressure rose and remained 42
pressure steam was admitted 48
pressure test for glaucoma 195
pressure upon and stretching 45
pressure upon any particle 72
pressure upon its contents 80
pressure were not affected 42
prestige among his comrades 50
prestige among his subjects 80
prestige during his lifetime 83
pretending nothing had happened 721
pretending nothing has happened 154
pretends nothing has happened 57
prevailing here that conflict 51
prevailing land use patterns 133
prevailing north and northwest 45
prevailing over his prudence 103
prevailing soil and climatic 111
prevailing south and southwest 46
prevailing theory and practice 536
prevailing tone and doctrine 49
prevailing view that american 82
prevailing view that children 101
prevailing west and northwest 222
prevailing west and southwest 85
prevailing wind and currents 159
prevailing wind was westerly 40
prevails among our citizens 76
prevails over any contrary 68
prevails over his personal 57
prevails over that tendency 43
preventing deaths and injuries 59
prevents loss than procures 113
prevents rust and corrosion 80
prevents their being employed 57
priestly life and ministry 250
primeval oaks and whatever 93
primeval race was received 49
primeval there and terrible 46
princely care and affection 70
princely love and affection 49
princely size and tasteful 64
princess lost all patience 46
printers have not finished 44
printers used with personal 107
prisoner free and discover 219
prisoner from his sentence 48
prisoner hope with illusions 51
prisoner into his presence 184
prisoner must not transfer 84
prisoner over his shoulder 43
privates from each regiment 76
probable from all accounts 43
probable from this evidence 51
probably been his intention 64
probably best for children 57
probably best for everyone 88
probably call you tomorrow 44
probably drew his attention 42
probably during his lifetime 55
probably during his military 55
probably during his reverses 61
probably during this interval 154
probably even now meditating 221
probably find his curiosity 48
probably find his relations 55
probably find that children 40
probably find that students 44
probably find this approach 42
probably from his affected 226
probably from his vicinity 92
probably from its containing 101
probably from its inception 48
probably from its situation 81
probably from long practice 54
probably from that imitation 56
probably from this barbaric 58
probably from this glittering 59
probably good for business 58
probably have all perished 86
probably have few problems 43
probably have had absolute 70
probably have had children 50
probably have had recourse 133
probably have him arrested 64
probably have long remained 137
probably have not attained 51
probably have not occurred 79
probably have not received 113
probably have not survived 92
probably have you arrested 42
probably help you estimate 74
probably help you remember 44
probably hoping that hannibal 56
probably just being friendly 42
probably just being paranoid 316
probably knew his business 68
probably knew things concerning 59
probably last his lifetime 43
probably lose all interest 52
probably lost its original 46
probably made few converts 48
probably means that whatever 43
probably meet with approval 54
probably more than adequate 346
probably more than anywhere 354
probably more than balanced 377
probably more than balances 48
probably more than outweigh 42
probably none has received 61
probably none was intended 45
probably only one exception 50
probably owed his elevation 41
probably owed his promotion 64
probably owed his selection 45
probably owed its inception 47
probably owes its activity 42
probably owes its efficacy 41
probably owes its survival 137
probably saving for breakfast 481
probably seen for yourself 43
probably there are hundreds 46
probably these things combined 72
probably think her daughter 48
probably think her improved 42
probably true and probably 62
probably true that american 147
probably true that children 108
probably true that economic 61
probably true that education 49
probably true that everyone 58
probably true that whatever 64
probably turn his attention 79
probably upon that tradition 48
probably used for decorating 42
probably used for domestic 72
probably used for firewood 53
probably used for purposes 89
probably used for religious 228
probably used for sharpening 46
probably used this strategy 44
probably were not affected 43
probably were not composed 50
probably were not conscious 58
probably were not designed 51
probably were not directly 47
probably were not entirely 93
probably were not included 53
probably were not intended 261
probably were not involved 103
probably were not numerous 65
probably were not prepared 99
probably were not supposed 113
probably what had happened 253
probably what has happened 209
probably what was intended 126
probably will long continue 220
probably will not actually 221
probably will not approach 40
probably will not coincide 77
probably will not complain 124
probably will not complete 176
probably will not consider 290
probably will not continue 447
probably will not convince 151
probably will not diminish 68
probably will not directly 56
probably will not disappear 213
probably will not disclose 56
probably will not discover 139
probably will not displace 40
probably will not dissolve 53
probably will not entirely 44
probably will not generate 136
probably will not graduate 89
probably will not hesitate 109
probably will not identify 40
probably will not interest 266
probably will not maintain 58
probably will not perceive 40
probably will not persuade 56
probably will not progress 162
probably will not purchase 55
probably will not register 54
probably will not remember 2260
probably will not resemble 53
probably will not seriously 100
probably will not surprise 792
probably will not tolerate 103
probably will not withstand 48
problems ahead and prepares 59
problems call for immediate 55
problems call for solutions 67
problems call our customer 106
problems crying for attention 40
problems dealing with authority 74
problems dealing with chemical 45
problems dealing with fractions 47
problems dealing with materials 49
problems dealing with physical 50
problems dealing with specific 49
problems facing our children 54
problems facing this industry 151
problems from air pollution 71
problems from all possible 72
problems from its inception 180
problems have easy solutions 54
problems have not affected 46
problems have not deterred 68
problems have not entirely 43
problems have not occurred 141
problems have not received 242
problems have not resulted 41
problems have not surfaced 48
problems have not vanished 47
problems have two solutions 51
problems here are manifold 99
problems here are numerous 41
problems like air pollution 194
problems other than economic 41
problems other than financial 203
problems other than military 41
problems other than physical 53
problems there are numerous 47
problems were being attacked 63
problems were being overcome 92
problems were being resolved 248
problems were her problems 47
problems were his problems 136
problems were not amenable 83
problems were not apparent 140
problems were not confined 875
problems were not detected 62
problems were not directly 123
problems were not economic 40
problems were not entirely 350
problems were not expected 42
problems were not foreseen 78
problems were not included 160
problems were not inherent 54
problems were not isolated 69
problems were not mentioned 117
problems were not observed 73
problems were not overcome 99
problems were not personal 52
problems were not physical 72
problems were not problems 74
problems were not properly 80
problems were not regarded 48
problems were not reported 106
problems were not resolved 821
problems were not seriously 49
problems were not solvable 50
problems were not specific 43
problems were not uncommon 148
problems were too numerous 50
problems when one attempts 391
problems when they actually 54
problems when they occurred 140
problems when they returned 109
problems will not continue 62
problems will not disappear 509
proceeding along two parallel 65
proceeding from any constant 160
proceeding from any external 44
proceeding from any luminous 152
proceeding from each distinct 53
proceeding from each luminous 196
proceeding from his immediate 44
proceeding from his nostrils 45
proceeding from one district 40
proceeding from one judgment 69
proceeding from that direction 50
proceeding from this depraved 75
proceeding into new frontier 59
proceeding upon each dissenting 41
proceeding when sam returned 73
proceeds along two distinct 46
proceeds along two parallel 117
proceeds among his children 89
proceeds from all eternity 43
proceeds from any authority 104
proceeds from any uncommon 100
proceeds from being included 72
proceeds from his business 42
proceeds from his concerts 94
proceeds from his education 49
proceeds from his lectures 47
proceeds from its original 42
proceeds from our collecting 171
proceeds from our perceiving 45
proceeds from our surprise 176
proceeds from that property 47
proceeds from this activity 41
proceeds from two distinct 115
proceeds from two premises 137
proceeds were not included 93
proceeds were not received 43
proceeds were not required 47
proceeds were then invested 57
processing data and generating 43
processing during eye fixations 405
processing during eye movement 53
processing farm and sideline 201
processing file that contains 106
processing from raw materials 47
processing their raw materials 129
processing these raw materials 133
processing time and accuracy 73
processing time and capacity 55
processing time and processing 69
processing time and rehearsal 59
processing time and resource 45
processing time and therefore 70
processing time are required 50
processing time was required 51
processing unit for processing 59
processing unit that contains 103
processing unit that controls 307
processing unit that executes 112
processing unit that performs 506
processing unit that provides 107
processing unit that receives 100
processing what had happened 57
proclaim peace and salvation 50
proclaim their own valorous 50
proclaim what had happened 61
proclaim what has happened 52
procured from all quarters 61
procured from him advances 51
procured from this formation 52
procured unto his ministry 178
procured your two articles 46
produced during dna synthesis 43
produced during heat treatment 77
produced during her lifetime 291
produced during his lifetime 1342
produced during its lifetime 53
produced during its progress 79
produced during one complete 63
produced during that interval 95
produced during this interval 460
produced during this operation 43
produced from all eternity 99
produced from each molecule 147
produced from each original 77
produced from her reticule 187
produced from his capacious 52
produced from his invention 58
produced from his overcoat 124
produced from his trousers 64
produced from its elements 155
produced from one molecule 193
produced from one original 241
produced from raw materials 1419
produced from this analysis 45
produced from this district 58
produced from this operation 41
produced from this property 71
produced from two distinct 74
produced from two separate 129
produced goethe and schiller 100
produced great and dangerous 44
produced have low energies 122
produced here than anywhere 48
produced less than ordinary 122
produced many new insights 67
produced many new materials 42
produced many new problems 49
produced more raw materials 50
produced more than ordinary 194
produced nothing but confusion 376
produced nothing but disaster 92
produced nothing but disgrace 64
produced nothing but disorder 46
produced nothing but laughter 59
produced nothing but mischief 92
produced nothing but negative 51
produced nothing but ridicule 44
produced only for domestic 57
produced only one daughter 58
produced only raw materials 92
produced only two children 89
produced some new evidence 45
produced some new insights 46
produced their own accounts 54
produced their own children 49
produced their own distinct 42
produced their own literary 67
produced their own materials 48
produced their own problems 81
produced their own programs 95
produced their own textiles 59
produced their own variations 78
produced upon her domestic 45
produced upon his audience 218
produced upon his auditory 96
produced very few capsules 63
produced very few examples 43
produced what are probably 92
produced what one historian 62
produced what they believed 50
produced what they consumed 112
produced what was arguably 54
produced what was expected 62
produced what was intended 50
produced what was probably 370
produced what was regarded 131
produced what was required 105
produced when two separate 53
produced when two surfaces 90
produces during her lifetime 44
produces during its lifetime 62
produces less air pollution 118
produces male sex hormones 47
produces more air pollution 66
produces nothing but confusion 124
produces nothing but mischief 61
produces nothing but nonsense 111
produces only one antibody 61
produces only one specific 74
produces only one vibration 62
produces only two products 121
produces text and graphics 158
produces tingling and numbness 49
produces very few symptoms 59
products also are produced 48
products food and beverage 719
products from being exported 64
products from being imported 77
products from being marketed 65
products from being produced 56
products from each category 41
products from one industry 47
products from one operation 44
products from one supplier 85
products from raw materials 893
products from this industry 115
products have not increased 79
products have not received 49
products into new products 54
products made and marketed 73
products made with imported 40
products made with partially 65
products made with recycled 395
products other than gasoline 217
products other than hydrogen 49
products other than textiles 135
products over all possible 80
products ready for delivery 63
products ready for shipment 136
products sold and services 213
products used and consumed 69
products used for domestic 45
products used for personal 54
products used for treatment 63
products were being designed 53
products were being exported 229
products were being imported 161
products were being marketed 176
products were being produced 364
products were being secretly 42
products were gel purified 282
products were not actually 52
products were not affected 62
products were not analyzed 47
products were not confined 43
products were not consumed 41
products were not designed 123
products were not detected 194
products were not directly 44
products were not eligible 53
products were not entirely 69
products were not exported 66
products were not imported 53
products were not included 302
products were not intended 68
products were not isolated 71
products were not marketed 51
products were not observed 166
products were not obtained 95
products were not produced 162
products were not reported 52
products were not required 51
products were not suitable 72
products were then analyzed 124
products were then digested 71
products were then exported 84
products were then purified 52
profaned anew with perjured 89
profiles were then compared 106
profited from his comments 57
profited from his insights 46
profited from his invention 79
profited from his mistakes 57
profited from his presence 40
profited from this expansion 43
profited from this situation 384
profound break with tradition 58
profound depth are brightly 40
profound love and affection 54
profound love for humanity 113
profound peace and brilliant 46
profound peace and friendly 60
profound peace and security 160
profound truth and grandeur 45
programs also are designed 48
programs dealing with children 90
programs dealing with domestic 44
programs dealing with economic 53
programs dealing with education 171
programs dealing with juvenile 52
programs dealing with problems 172
programs dealing with specific 118
programs from one computer 563
programs have had positive 121
programs have not achieved 138
programs have not affected 44
programs have not expanded 46
programs have not improved 43
programs have not included 106
programs have not increased 68
programs have not prepared 43
programs have not produced 143
programs have not provided 198
programs have not received 184
programs have not resulted 123
programs have you attended 57
programs other than education 55
programs other than medicare 57
programs used for analysis 47
programs used for processing 107
programs were being designed 55
programs were being expanded 48
programs were being initiated 58
programs were being launched 60
programs were being operated 40
programs were being prepared 93
programs were being produced 92
programs were being promoted 59
programs were being proposed 46
programs were not adequate 81
programs were not affected 83
programs were not designed 653
programs were not directly 52
programs were not entirely 78
programs were not included 239
programs were not initiated 75
programs were not intended 147
programs were not mentioned 41
programs were not properly 43
programs were not provided 45
programs were not required 64
progress along this direction 105
progress among his subjects 94
progress during his lifetime 165
progress from hiv infection 53
progress from its beginnings 104
progress from its inception 204
progress from its original 74
progress from one activity 45
progress from one category 48
progress from one condition 125
progress from raw materials 46
progress here and hereafter 113
progress made and problems 426
progress over his dominions 82
progress slow and laborious 315
progress when she lectures 42
progress will not continue 91
prohibit their own subjects 179
projecting cape and perilous 83
projecting from its posterior 143
projecting rays are parallel 56
projecting their own personal 118
projecting their own problems 50
projects dealing with maritime 43
projects dealing with problems 56
projects dealing with specific 47
projects have long gestation 128
projects have not provided 45
projects have not received 47
projects have not resulted 43
projects like this possible 42
projects ready for execution 117
projects ready for immediate 81
projects vast and splendid 63
projects were being designed 45
projects were being executed 47
projects were being financed 68
projects were being initiated 46
projects were being launched 65
projects were being prepared 119
projects were being proposed 42
projects were not approved 70
projects were not designed 118
projects were not directly 49
projects were not entirely 63
projects were not executed 50
projects were not finished 57
projects were not forthcoming 43
projects were not included 159
projects were not initiated 48
projects were not intended 69
projects were not properly 54
projects were not required 69
projects were not selected 41
projects were too ambitious 81
prolonged care and attention 99
prolonged care and treatment 119
prolonged life and improved 41
prolonged life and increased 52
promised arms and munitions 44
promised during his campaign 597
promised during his lifetime 46
promised food and supplies 40
promised full and complete 74
promised land for emigrant 140
promised much but achieved 47
promised nothing but disaster 180
promised nothing but eventual 40
promised over her shoulder 53
promised peace and security 303
promised those who followed 63
promised were not forthcoming 117
promised what she required 62
promises kept and promises 56
promises made and accepted 91
promises made and promises 565
promises made for purposes 109
promises much and delivers 239
promises much and performs 207
promises much but delivers 294
promises peace and security 40
promises were not intended 55
promises were not regarded 65
promoted arts and industry 82
promoted arts and sciences 48
promoted from his desolate 80
promoted heavy and chemical 77
promoted their own interest 40
promotes healing and prevents 209
promotes health and emotional 133
promotes health and longevity 163
promotes health and morality 60
promotes health and physical 43
promotes health and prevents 243
promotes health and wellness 179
promotion from her promises 41
promotion from one category 82
promotion theory and practice 198
promptly file and transmit 56
promptly gave his approval 62
promptly gave its approval 43
promptly lost all interest 123
promptly sold and disposed 120
promptly took him prisoner 46
properly care for children 92
properly care for patients 69
properly caring for children 51
properly clean and maintain 51
properly felt and received 46
properly give any positive 72
properly into its hardwood 57
properly made and adjusted 299
properly made and finished 199
properly made and properly 467
properly made and recorded 82
properly over her shoulder 44
properly paid and properly 51
properly sent and received 44
properly used and properly 110
properly used for purposes 46
properly were not reported 48
properly what had happened 60
properly what has happened 49
property among all children 125
property among her children 120
property among his children 1199
property among his subjects 58
property during her lifetime 833
property during his lifetime 2201
property during his minority 206
property from any external 67
property from being included 79
property from being molested 59
property from being pillaged 40
property from his employer 123
property from his maternal 48
property from his neighbor 90
property from its citizens 59
property from its original 161
property from its rightful 533
property from one district 80
property from real property 87
property held for business 361
property held for personal 1343
property held for purposes 122
property held for religious 182
property into real property 148
property into two separate 103
property laws and policies 59
property laws are designed 54
property less its adjusted 55
property lose all patience 49
property loss and liability 44
property loss and personal 111
property made for personal 109
property means all property 88
property means any property 169
property means real property 59
property need not actually 91
property only for purposes 44
property other than chattels 87
property other than eligible 154
property other than employer 106
property other than fixtures 221
property other than freehold 211
property other than personal 173
property other than property 1705
property other than publicly 199
property other than vehicles 101
property over his children 51
property over its adjusted 272
property sale and purchase 47
property save that required 69
property sold and conveyed 82
property sold was acquired 57
property there has increased 75
property used for business 1069
property used for education 54
property used for military 49
property used for personal 653
property used for purposes 160
property used for railroad 114
property used for religious 869
property used for unlawful 108
property wealth that directly 50
property were being threatened 46
property were not affected 56
property were not confined 43
property were not entitled 58
property were not included 91
property were not increased 51
property were not required 65
property were not uncommon 63
property when that property 140
property when they returned 67
property will long continue 62
property will not normally 42
property will not preclude 44
prophets were not inspired 70
proposal also was rejected 98
proposal from being accepted 68
proposal from its inception 71
proposal were not accepted 181
proposed here are designed 63
proposed here are intended 104
proposed laws and policies 63
proposed plan and schedule 388
proposed plan was approved 52
proposed rule was designed 45
proposed sale and purchase 118
proposed sale and transfer 43
proposed their own solutions 65
proposed these two branches 132
proposed union with scotland 188
proposed were not accepted 67
proposed were not uncommon 61
propound unto you somewhat 45
prosodic theory and practice 57
prospect down was horrible 40
prospect from this elevated 49
prospect from this elevation 43
prospect from this eminence 108
prospect from this mountain 56
prospect pits and trenches 71
protecting care and guidance 71
protecting fish and wildlife 251
protecting health and potential 145
protecting health and preventing 103
protecting life and property 9590
protecting their own business 51
protecting their own children 99
protecting their own citizens 118
protecting their own commerce 62
protecting their own domestic 62
protecting their own economic 184
protecting their own families 64
protecting their own financial 179
protecting their own industry 76
protecting their own interest 265
protecting their own nationals 56
protecting their own personal 58
protecting their own positions 263
protecting their own property 372
protecting their own security 117
protecting their own subjects 65
protects fair and accurate 41
protects fish and wildlife 46
protects life and property 430
protects most her industry 74
proteins other than collagen 263
proteins were not affected 61
proteins were not detected 207
proteins were not observed 49
proteins were then analyzed 96
protesting what they believed 53
protesting what they consider 41
protesting what they regarded 44
protests from all quarters 362
protests from his officers 54
protests were not confined 116
protests were not directed 87
protests were not listened 58
protests were not uncommon 45
protocol used for connecting 100
protocol used for internet 55
protruding from her shoulder 44
protruding from his nostrils 103
protruding from his shoulder 454
protruding from his trousers 57
proudest will not surprise 48
proverbs test for clinical 116
provided along with examples 74
provided along with specific 89
provided also that whenever 48
provided arms and military 68
provided arms and munitions 42
provided arms and supplies 53
provided bread and circuses 57
provided care and treatment 80
provided care for children 174
provided care for patients 66
provided cheap and abundant 73
provided cheap raw materials 103
provided clear and convincing 206
provided data for analysis 94
provided data for estimating 67
provided data that indicate 82
provided during his lifetime 42
provided food and materials 47
provided food and medicine 167
provided food and services 43
provided food and supplies 149
provided food for everyone 50
provided food for thousands 49
provided from his personal 40
provided full and accurate 46
provided full and complete 80
provided health and accident 88
provided health and education 119
provided help and guidance 119
provided here are designed 45
provided here are intended 179
provided here for strangers 42
provided jobs and services 50
provided jobs for hundreds 159
provided jobs for thousands 335
provided less than adequate 85
provided love and affection 42
provided many new insights 309
provided meaning and direction 49
provided means and standard 105
provided means for continuing 44
provided more than adequate 658
provided more than financial 40
provided much new evidence 48
provided only for backward 126
provided only for children 111
provided only for criminal 50
provided only for qualifying 44
provided only for services 46
provided only for specific 49
provided only for students 46
provided only that suitable 53
provided only weak evidence 73
provided only with physical 45
provided peace and security 117
provided rest and recreation 53
provided rich and detailed 45
provided room for expansion 71
provided some hot victuals 51
provided some key insights 58
provided some new evidence 57
provided some new insights 268
provided their own costumes 106
provided their own education 44
provided their own materials 51
provided their own personal 42
provided their own security 54
provided their own services 79
provided their own supplies 62
provided their own uniforms 191
provided there are adequate 454
provided there are suitable 137
provided there was adequate 204
provided there was complete 44
provided there was evidence 158
provided these are declared 223
provided these are properly 102
provided time for students 65
provided were not adequate 40
provided what one historian 40
provided what was probably 237
provided what was required 128
provided when you purchase 52
provided work for hundreds 198
provided work for numerous 57
provided work for thousands 341
provides care and education 65
provides care and treatment 136
provides care for children 262
provides care for patients 172
provides clear and accurate 45
provides clear and convincing 257
provides clear and detailed 95
provides clear and explicit 83
provides clear and specific 68
provides data and analysis 130
provides data for analysis 111
provides data for estimating 88
provides data for evaluating 86
provides fast and accurate 130
provides fast and frequent 44
provides food and beverage 60
provides food for wildlife 45
provides full and complete 47
provides full and immediate 91
provides good heat transfer 84
provides help and guidance 61
provides help for students 70
provides jobs for students 87
provides jobs for thousands 105
provides less than adequate 61
provides lump sum benefits 56
provides many new insights 119
provides maps and detailed 54
provides meaning and direction 162
provides meaning and identity 46
provides means and standard 396
provides means for fulfilling 124
provides more than adequate 645
provides news and analysis 65
provides only for payments 48
provides only one dimension 58
provides only one instance 72
provides only one possible 143
provides only two examples 47
provides only weak evidence 122
provides peace and security 48
provides rich and detailed 54
provides room for expansion 111
provides some key insights 68
provides some new evidence 56
provides some new insights 228
provides text and graphics 49
provides time for children 75
provides time for students 97
provides toys that challenge 53
provides very few examples 76
provides ways for students 67
provides work for thousands 56
province during his minority 87
province into his immediate 90
province into two distinct 44
province into two separate 47
province were now included 85
provision also for ornament 79
provision dealing with recovery 43
provision during his lifetime 51
provision fixing that standard 49
provision made for adequate 175
provision made for children 353
provision made for collecting 52
provision made for disabled 49
provision made for drainage 176
provision made for education 293
provision made for expansion 139
provision made for interest 50
provision made for preserving 91
provision made for preventing 103
provision made for protecting 58
provision made for regulating 71
provision made for religious 145
provision made for satisfying 133
provision made for security 49
provision made for sickness 45
provision made for students 99
provision made for submitting 95
provision made for supporting 71
provision made for temporal 89
provision were not included 81
proximal tibia and proximal 88
pubertal timing and emotional 64
publicly during his lifetime 71
publicly teach any doctrine 50
publicly what had happened 56
publishing during his lifetime 131
publishing firm that produced 41
publishing poems and articles 77
publishing their own accounts 42
publishing their own journals 141
publishing their own magazine 76
publishing what they believed 112
puckered into odd wrinkles 48
punished evil and rewarded 53
punished here and hereafter 94
punished rape and adultery 84
punished their own children 75
punished those who offended 50
punished those who rebelled 48
punished those who resisted 89
punished when they returned 58
purchase arms and military 135
purchase arms and munitions 745
purchase arms and supplies 335
purchase bait and supplies 129
purchase food and medicine 357
purchase food and supplies 481
purchase from any bankrupt 55
purchase from any november 51
purchase from any specially 578
purchase from any supplier 168
purchase from his landlord 150
purchase from his neighbor 154
purchase from his subjects 96
purchase from one supplier 105
purchase health and accident 52
purchase land and commence 82
purchase land and property 194
purchase land for purposes 41
purchase more raw materials 299
purchase nothing but ugliness 64
purchase peace and security 96
purchase some real benefits 56
purchase their own computer 160
purchase their own coverage 66
purchase their own hardware 62
purchase their own machines 172
purchase their own materials 112
purchase their own personal 121
purchase their own policies 55
purchase their own products 40
purchase their own property 136
purchase their own salvation 54
purchase their own security 48
purchase their own services 107
purchase their own supplies 235
purchase their own tractors 40
purchase their own uniforms 245
purchase their own vehicles 61
purchase their raw materials 736
purchase these raw materials 56
purchase what they required 148
purchase what was required 53
purchase your new computer 47
purchasing arms and military 48
purchasing arms and munitions 94
purchasing farm and sideline 69
purchasing food and supplies 138
purchasing from them whenever 42
purchasing more raw materials 42
purchasing rice for portugal 62
purchasing their own property 48
purchasing their own supplies 43
purchasing their raw materials 64
purified from all iniquity 173
purified from all personal 87
purified from all suspicion 52
purified from its original 43
purified from rat cerebral 54
purposed from all eternity 137
purposes during his lifetime 46
purposes only and therefore 85
purposes other than academic 96
purposes other than archival 194
purposes other than business 966
purposes other than collecting 48
purposes other than criminal 65
purposes other than currency 83
purposes other than developing 121
purposes other than diagnosis 130
purposes other than domestic 282
purposes other than economic 177
purposes other than education 391
purposes other than electric 45
purposes other than estimating 49
purposes other than financial 48
purposes other than forestry 188
purposes other than generating 120
purposes other than highways 111
purposes other than immediate 156
purposes other than intended 251
purposes other than internal 64
purposes other than military 290
purposes other than monetary 42
purposes other than nutrition 56
purposes other than ordinary 46
purposes other than personal 217
purposes other than preventing 73
purposes other than protecting 66
purposes other than purchase 116
purposes other than purchasing 67
purposes other than purposes 72
purposes other than recreation 108
purposes other than religious 747
purposes other than salaries 97
purposes other than security 69
purposes other than selection 46
purposes other than strictly 117
purposes other than supporting 66
purposes other than treatment 240
purposes were being achieved 50
purposes were not achieved 46
purposes were not entirely 44
purposes were not essential 54
purposes were not included 57
purposes were not uncommon 41
purposes when not required 59
pursuers were not entitled 96
pursuers were too numerous 40
pursuits have this specific 126
