paced past every room 115
people will gather from 74
people will honor their 60
people will judge your 138
people will lapse into 40
people will laugh when 100
people will limit their 47
people will lower their 66
people will never break 41
people will never call 43
people will never care 79
people will never cease 290
people will never come 403
people will never even 118
people will never fail 139
people will never fall 55
people will never feel 172
people will never find 259
people will never gain 109
people will never give 650
people will never have 1254
people will never know 1437
people will never learn 618
people will never leave 114
people will never like 96
people will never live 145
people will never look 119
people will never lose 67
people will never make 307
people will never more 65
people will never need 147
people will never reach 142
people will never rest 75
people will never rise 132
people will never speak 67
people will never stop 240
people will never take 239
people will never talk 45
people will never tell 54
people will never think 203
people will never turn 117
people will never vote 66
people will never want 115
people will never work 80
people will offer help 48
people will offer their 121
people will often come 83
people will often feel 78
people will often find 134
people will often give 122
people will often have 287
people will often help 155
people will often look 41
people will often make 179
people will often react 40
people will often seek 72
people will often show 61
people will often speak 68
people will often take 139
people will often talk 63
people will often tell 111
people will often think 68
people will often turn 47
people will often want 51
people will often work 58
people will place their 108
people will point their 46
people will print their 72
people will raise their 303
people will rally when 55
people will really care 42
people will really have 56
people will really know 45
people will really like 47
people will really think 61
people will really want 122
people will relax into 53
people will reveal their 137
people will seize upon 156
people will sense your 48
people will shake their 165
people will shape their 66
people will share their 272
people will share your 51
people will shift from 123
people will shift their 135
people will shine like 55
people will shrug their 122
people will smile back 66
people will spend less 365
people will spend more 1535
people will spend most 98
people will spend much 147
people will spend only 87
people will spend part 45
people will spend some 124
people will spend their 660
people will spend time 173
people will spread their 79
people will stand firm 264
people will start asking 149
people will start buying 67
people will start coming 140
people will start making 50
people will start saying 137
people will start taking 84
people will start their 65
people will still call 56
people will still come 154
people will still fall 40
people will still feel 134
people will still find 132
people will still have 709
people will still keep 56
people will still know 91
people will still like 189
people will still live 167
people will still look 78
people will still love 71
people will still make 68
people will still need 302
people will still seek 46
people will still take 56
people will still talk 96
people will still tell 64
people will still think 150
people will still want 374
people will swarm forth 197
people will trust their 87
people will value their 58
people will visit your 111
people will voice their 42
people will waste their 60
people will watch their 50
people will write down 97
people will write their 149
people will write upon 83
people wore clothing made 68
people wore white ones 51
people work really hard 151
people work seven days 55
people work within their 55
people your whole life 68
peril from which there 105
peril into which their 123
period also belong some 41
period during which anti 44
period during which boys 82
period during which breath 64
period during which care 55
period during which cash 134
period during which cell 95
period during which data 331
period during which drug 92
period during which early 211
period during which eggs 70
period during which even 310
period during which firm 44
period during which fish 69
period during which five 70
period during which food 322
period during which four 71
period during which free 245
period during which full 399
period during which gold 42
period during which good 64
period during which great 276
period during which half 258
period during which high 358
period during which ideas 63
period during which india 126
period during which iron 62
period during which jews 41
period during which john 137
period during which korea 43
period during which land 165
period during which less 43
period during which life 676
period during which living 365
period during which lord 122
period during which many 1933
period during which mary 44
period during which milk 123
period during which more 720
period during which most 3566
period during which much 604
period during which none 68
period during which north 112
period during which nothing 206
period during which only 1342
period during which other 357
period during which over 83
period during which part 96
period during which paul 62
period during which peace 40
period during which rome 202
period during which said 105
period during which self 90
period during which soil 53
period during which some 2556
period during which south 120
period during which such 11226
period during which suit 117
period during which their 3677
period during which there 12870
period during which these 7423
period during which those 690
period during which three 470
period during which time 5437
period during which union 51
period during which vast 43
period during which very 166
period during which wage 103
period during which were 92
period during which what 83
period during which work 539
period during which young 441
period during which your 408
period during which youth 53
period even though some 87
period even though their 59
period even though there 242
period from about five 186
period from about july 59
period from about june 65
period from about three 92
period from entry into 59
period from every other 42
period from henry viii 67
period from seven days 86
period from seven years 62
period from thirty days 48
period from which data 66
period from which date 44
period from which many 95
period from which most 392
period from which much 41
period from which only 44
period from which some 46
period from which such 125
period from which their 92
period from which there 145
period from which these 267
period from which those 53
period from which time 42
period from which very 60
period have either been 72
period have found their 90
period have given rise 118
period have never been 500
period have often been 333
period have ranged from 95
period have risen from 52
period have since been 177
period just after birth 376
period just after their 57
period just after weaning 44
period many people have 54
period many people were 60
period many women were 70
period only about half 59
period over which cost 60
period over which data 282
period over which many 43
period over which most 141
period over which past 96
period over which some 64
period over which such 1682
period over which their 307
period over which there 161
period over which these 2065
period over which those 146
period some fifty years 57
period some thirty years 81
period soon after birth 146
period there could have 203
period there might have 102
period there would have 344
period there would seem 53
period these people were 83
period these works were 48
period took place among 50
period took place during 225
period took place from 84
period took place over 50
period took place when 70
period were based upon 182
period were drawn from 268
period were found among 65
period were found during 55
period were found here 43
period were found there 41
period were happy days 41
period were never more 46
period were often made 80
period were often more 97
period were often very 53
period were still more 107
period were still used 45
period were still very 69
period were swept away 143
period were taken from 239
period were taken into 125
period were thrown into 41
period when banks were 65
period when books were 256
period when costs were 76
period when earnings were 40
period when every city 52
period when every other 72
period when funds were 84
period when girls were 52
period when henry clay 40
period when henry viii 154
period when human beings 183
period when human life 87
period when large areas 44
period when marco polo 52
period when names were 64
period when others were 69
period when people have 92
period when people used 59
period when people were 908
period when plays were 46
period when posts were 59
period when rates were 75
period when roads were 113
period when sales were 52
period when ships were 56
period when social life 46
period when social rank 69
period when social work 48
period when times were 64
period when tithes were 48
period when towns were 44
period when trade union 49
period when unions were 85
period when wages were 142
period when wives were 47
period when women have 65
period when women were 1113
period when women wore 52
period will allow time 50
period will appear from 50
period will begin upon 141
period will begin when 205
period will carry over 92
period will never come 75
period will occur during 44
period will occur when 55
period will start from 68
pesos were taken from 62
petty jail where cook 41
petty wars which were 76
phase during which many 66
phase during which most 221
phase during which only 54
phase during which some 103
phase during which their 105
phase during which there 478
phase during which these 80
phase during which time 255
phase took place during 252
phase took place from 140
phase took place over 52
phase took place when 43
phase were taken from 47
phase will begin when 48
phone bill every month 106
phone book under your 92
phone book would have 62
phone call about your 68
phone call comes from 181
phone call could have 263
phone call could save 57
phone call every time 52
phone call every week 46
phone call might have 168
phone call never came 281
phone call right away 117
phone call today from 177
phone call which came 42
phone call would come 438
phone call would cost 42
phone call would give 49
phone call would have 1854
phone call would make 46
phone call would take 42
phone call would tell 41
phone hour after hour 48
phone last night when 199
picking their steps over 42
piece bathing suits were 200
piece four times over 46
piece left every time 42
piece only looks more 48
piece some fifty feet 47
piece their lives back 137
piece time after time 86
piece upon which work 42
piece will still have 49
piece work rates were 55
piers from which spring 58
piers were built from 41
piety have never been 109
piled high above their 59
piled their goods there 51
piled tier above tier 97
piles upon which west 137
piles were first used 58
pills were voted mere 50
pinch some color into 49
pined away until nothing 139
pined away until only 136
pines four miles away 48
pinion other folks have 208
pinning their hopes upon 86
piped into every home 66
piped into every room 123
pipes bringing water from 68
pipes have often been 43
pipes have since been 61
pipes into every room 55
pipes like yours when 53
pipes were built into 49
pipes were first made 51
pipes were first used 82
pipes were often made 42
pipes were taken from 68
pitch their tents along 114
pitch their tents among 218
pitch their tents here 383
pitch their tents over 42
pitch their tents there 475
pitch their tents upon 750
pitch your money into 108
pitch your shady tent 43
pitch your tents here 54
pivot upon which their 102
pivot upon which turn 44
pivot your right foot 139
place among human beings 422
place among others more 229
place book every case 86
place came puffs from 73
place during adult life 151
place during class time 121
place during easter week 153
place during fetal life 151
place during times when 78
place during which time 139
place during wound healing 46
place else where there 70
place even though some 93
place even though their 104
place even though there 416
place even where there 163
place five miles away 249
place five miles from 695
place five miles north 120
place five miles south 88
place four miles away 265
place four miles from 526
place four miles south 105
place four miles west 127
place four times during 72
place from either side 161
place from every angle 83
place from every other 68
place from every part 77
place from falling down 105
place from falling into 287
place from looking like 61
place from morning till 390
place from where meaning 75
place from where most 41
place from where their 67
place from where there 106
place from where these 67
place from which adam 47
place from which came 208
place from which come 63
place from which even 194
place from which good 44
place from which great 50
place from which help 103
place from which jews 47
place from which john 43
place from which life 263
place from which many 314
place from which mary 64
place from which milk 172
place from which more 128
place from which most 498
place from which much 142
place from which none 73
place from which nothing 81
place from which only 184
place from which other 84
place from which paul 116
place from which said 72
place from which some 210
place from which such 2232
place from which their 544
place from which theory 52
place from which there 1769
place from which these 600
place from which those 202
place from which three 63
place from which work 87
place from which young 55
place from which your 263
place great store upon 107
place great value upon 1092
place have never been 150
place have often been 182
place have since been 49
place here might have 46
place here shall know 41
place here under your 52
place high value upon 616
place hour after hour 153
place into which none 43
place into which nothing 72
place into which only 62
place into which such 212
place into which their 108
place into which there 329
place into which these 56
place just after dark 154
place just after dawn 65
place last evening from 41
place last night when 116
place left where there 54
place less value upon 192
place like every other 45
place look still more 40
place many miles away 566
place many miles from 353
place many people have 81
place many times during 586
place many times over 345
place month after month 178
place more easily when 204
place more money into 106
place more often among 44
place more often when 46
place more value upon 562
place most easily when 137
place most hopes upon 503
place most often during 56
place most often when 121
place most people think 135
place much lower down 133
place much value upon 539
place must needs have 51
place name comes from 50
place next after these 47
place nine miles from 99
place once again among 71
place once every five 120
place once every four 148
place once every month 92
place once every three 388
place once every week 97
place only about four 40
place only about half 42
place only about once 63
place only about three 104
place only after full 50
place only after having 52
place only after many 148
place only after much 155
place only after other 55
place only after some 175
place only after such 125
place only after their 103
place only after there 72
place only after these 54
place only after three 145
place only after years 57
place only eight days 72
place only eight years 101
place only every five 42
place only every four 65
place only every other 81
place only every three 52
place only fifty years 61
place only seven years 86
place only thirty years 69
place only under such 42
place only under very 111
place only where there 850
place only within their 87
place only within these 98
place only within very 98
place onto which lack 62
place over eight days 43
place over eight years 68
place over fifty years 226
place over forty years 221
place over large areas 498
place over longer time 182
place over seven days 100
place over seven years 86
place over sixty years 89
place over thirty years 292
place some check upon 235
place some eight years 132
place some fifty years 505
place some forty years 602
place some limit upon 244
place some miles away 500
place some miles from 480
place some seven years 224
place some short time 171
place some sixty years 258
place some thirty years 855
place some value upon 191
place soon after birth 327
place soon after dawn 114
place soon after noon 72
place soon after their 292
place soon after these 53
place such value upon 98
place their author among 179
place their cards face 154
place their chief good 100
place their fingers upon 101
place their funds into 43
place their goods more 71
place their hands flat 140
place their hands into 182
place their hands over 1394
place their hands upon 1920
place their hopes upon 257
place their index finger 121
place their lives upon 57
place their loved ones 157
place their money into 142
place their names among 43
place their names upon 555
place their right foot 173
place their right hand 844
place their stamp upon 229
place their towns upon 52
place their trust only 50
place there began some 82
place there could have 135
place there might have 143
place there would have 1241
place these forty years 70
place these words upon 46
place those people must 49
place those which have 120
place three large gray 58
place three miles away 271
place three miles from 694
place three miles north 157
place three miles south 100
place three times during 134
place three weeks from 55
place till about three 95
place till after many 167
place till after their 79
place till after three 186
place time after time 915
place upon entry into 69
place upon human life 58
place upon which such 42
place very nearly dark 44
place week after week 348
place were still there 54
place were swept away 54
place were thrown into 96
place what would have 186
place when every other 44
place when grant came 50
place when human beings 155
place when human will 56
place when jesus died 57
place when people come 69
place when people feel 48
place when people from 65
place when people have 110
place when people learn 48
place when people meet 42
place when people move 53
place when people were 105
place when winds blow 164
place when women were 75
place will enter into 57
place will smell like 47
place years later when 77
place your brown tree 80
place your check mark 769
place your fingers into 123
place your fingers just 76
place your fingers over 396
place your fingers upon 70
place your first finger 92
place your front foot 121
place your hands back 163
place your hands down 80
place your hands flat 794
place your hands into 121
place your hands just 241
place your hands next 49
place your hands over 1668
place your hands palm 128
place your hands upon 733
place your index finger 1782
place your lower legs 96
place your mouse over 548
place your order early 211
place your order over 49
place your palms flat 503
place your palms over 257
place your right fist 115
place your right foot 2509
place your right hand 7115
place your right heel 218
place your right knee 246
place your right palm 433
place your right thumb 567
place your short face 70
place your thumbs over 40
place your whole hand 41
place your whole life 165
placing great value upon 55
placing high value upon 46
placing their first step 43
placing their hands over 718
placing their hands upon 771
placing their names upon 118
placing their right hand 97
placing these needy dogs 97
placing your felix among 43
placing your fingers over 147
placing your hands flat 77
placing your hands just 47
placing your hands over 231
placing your hands upon 72
placing your index finger 243
placing your mouse over 72
placing your right foot 569
placing your right hand 652
placing your right thumb 54
plaid silk dress from 88
plain blue frock coat 161
plain blue serge suit 74
plain dealing might have 90
plain duty resting upon 58
plain from every line 265
plain from every part 51
plain from which rise 134
plain from which there 178
plain girl would have 51
plain gold watch made 49
plain gold wedding band 1663
plain hard cider such 42
plain like smoke from 103
plain ones would have 71
plain over which there 103
plain three miles away 98
plain three miles from 89
plain three miles wide 46
plain truth about what 89
plain truth would have 71
plain truth would here 64
plain word might have 47
plain worn shawl make 308
plain young woman whom 99
plane along which slip 56
plane along which there 77
plane angle solid angle 301
plane flew right over 177
plane from enter angle 87
plane from which these 43
plane tree which grew 51
plane upon which there 54
plane upon which these 53
plane wave basis sets 274
plane wave front from 45
plane wave front into 54
plane wave whose wave 129
plane wave would have 46
plane will crash into 42
plane will touch down 160
plans fell apart when 77
plans from state laws 64
plans have either been 69
plans have given rise 40
plans have never been 395
plans have often been 371
plans have since been 308
plans there would have 89
plans were acted upon 49
plans were again made 57
plans were based upon 1139
plans were built upon 65
plans were drawn from 60
plans were falling into 96
plans were first laid 79
plans were first made 465
plans were fully made 66
plans were known only 70
plans were never made 53
plans were never used 73
plans were often made 49
plans were swept away 95
plans were taken from 92
plans were taken into 83
plans were taken over 57
plans were thrown into 375
plans were upset when 187
plans were working well 56
plans will often fail 40
plant also grows wild 66
plant cash crops such 142
plant cell walls during 143
plant cell walls from 92
plant cell walls have 113
plant cell walls were 59
plant five miles away 86
plant food comes from 52
plant food taken from 141
plant food which will 87
plant from falling over 108
plant from water loss 94
plant from which blue 70
plant from which most 112
plant from which such 124
plant from which these 187
plant from whose root 94
plant have often been 93
plant life comes from 91
plant life found there 182
plant life ranges from 93
plant life which have 113
plant life would have 219
plant life would soon 96
plant most often used 46
plant over large areas 106
plant some grass seed 97
plant their first crop 120
plant their indian corn 146
plant their roots deep 42
plant uses water from 60
plant were taken from 50
plant were taken over 86
plant will close down 43
plant will often have 59
plant will spread over 127
plant will yield from 68
plant your right foot 313
plate bearing tests were 47
plate from which spring 56
plate from which these 52
plate upon which there 40
plate upon which were 80
plate were taken from 123
plating from stock clear 53
playing card games such 103
playing from morning till 98
playing game after game 509
playing hand after hand 54
playing home sweet home 57
playing hour after hour 109
playing loud music late 70
playing some cruel joke 52
playing some silly game 281
playing some small part 72
playing some trick upon 481
playing some weird game 47
playing their cards very 60
playing their final game 59
playing their first game 140
playing their parts like 71
playing their parts there 42
playing their parts well 62
playing their trump card 166
playing their usual game 143
playing their usual part 41
playing their usual role 85
playing video games during 51
playing video games have 43
playing video games were 43
playing video games when 82
playing video games will 45
playing week after week 40
playing what looks like 56
plays from getting into 55
plays from morning till 98
plays from which these 60
plays have found their 47
plays have moved from 44
plays have never been 423
plays have often been 696
plays have since been 140
plays many roles during 81
plays many times over 44
plays once every four 61
plays some small part 260
plays were acted during 89
plays were acted here 56
plays were acted there 131
plays were based upon 145
plays were drawn from 167
plays were first seen 135
plays were given during 79
plays were given from 49
plays were given more 60
plays were given only 127
plays were given their 83
plays were given there 251
plays were never meant 41
plays were taken from 221
plays were taken over 181
pleading eyes fixed upon 74
pleading note crept into 49
please come again soon 65
please come right away 189
please come right over 119
please have mercy upon 67
please look after your 69
please make known your 50
please must still find 86
please stop talking like 113
please take extra care 93
please take frank away 52
please talk about your 55
please their loved ones 52
please think about what 719
please think about your 111
please your taste buds 91
please your whole army 54
pleasing from royal lips 109
plied their fifty oars 87
plied their trade along 382
plied their trade among 174
plied their trade during 84
plied their trade from 320
plied their trade here 101
plied their trade more 60
plied their trade over 51
plied their trade there 473
plied their trade upon 60
plots have broke their 190
plots have never been 52
plots have often been 70
plots were drawn from 140
plots were linear over 44
plots were split into 51
plots were taken from 210
plots were taken over 110
plowing back earnings into 115
plowing full speed ahead 40
pluck down honor from 45
pluck some fruit from 57
pluck their facial hair 47
pluck three hairs from 82
plugs were taken from 46
plume waving above their 57
plunge back again into 622
plunge down again into 63
plunge feet first into 99
plunge full speed into 43
plunge into every kind 81
plunge into social life 50
plunge once again into 699
plunge their faces into 58
plunge their fingers into 54
plunge their hands into 1596
plunge their noses into 69
plunge their people into 179
plunge their piers into 48
plunge their roots deep 46
plunge their roots into 111
plunge their souls into 77
plunge their spears into 110
plunge those people into 96
plunge three times into 91
plunge your fingers into 56
plunge your hands into 238
plunge your knife into 94
plunge your right hand 51
plunge your sword into 136
plunging back again into 65
plunging down again into 58
plunging feet first into 52
plunging full speed ahead 45
plunging into every kind 65
plunging into water even 43
plunging once again into 142
plunging their fingers into 70
plunging their hands into 383
plunging their spears into 93
plunging their spurs into 49
plunging your hands into 62
plunk their money down 41
plunk your money down 139
poetic form would have 44
poetry done since last 53
poetry from every other 96
poetry from falling into 48
poetry have never been 107
poetry have often been 116
poetry must either cease 42
poetry only could have 45
poetry were selling their 45
poetry were taken from 45
poetry will never have 82
point also holds true 60
point band peeping over 44
point bend tests were 326
point code types among 115
point even though there 180
point five miles away 49
point five miles from 368
point five miles north 345
point five miles south 414
point five miles west 419
point four miles from 310
point four miles north 289
point four miles south 410
point four miles west 132
point from either side 274
point from every other 78
point from every part 71
point from where there 69
point from which came 78
point from which even 175
point from which four 48
point from which have 40
point from which help 62
point from which hour 46
point from which life 333
point from which many 492
point from which marx 52
point from which mining 133
point from which more 626
point from which most 907
point from which much 239
point from which news 54
point from which nothing 46
point from which only 193
point from which other 1387
point from which paul 75
point from which rays 861
point from which self 43
point from which some 191
point from which such 1004
point from which their 609
point from which there 3332
point from which these 2009
point from which those 178
point from which three 328
point from which time 542
point from which true 45
point from which will 54
point from which your 245
point have never been 180
point have often been 52
point having never been 92
point here which must 46
point here would seem 137
point high winds have 47
point just above their 70
point just above your 96
point just below your 108
point made issue from 59
point made quite clear 47
point many miles away 213
point many times over 151
point more fully when 133
point most dwelt upon 43
point most often made 83
point most people will 67
point much dwelt upon 41
point much lower down 370
point must equal zero 211
point must often have 54
point nine miles from 123
point nine miles north 58
point nine miles south 42
point nine miles west 46
point nothing could have 87
point only about half 41
point over which much 51
point over which such 67
point over which there 272
point rating scale from 500
point rating scale ranging 1148
point rating scale used 229
point sans serif font 189
point some fifty feet 215
point some forty feet 48
point some miles away 89
point some miles from 42
point some miles north 194
point some miles south 223
point some people will 77
point some reader will 41
point some thirty feet 71
point their views were 46
point there comes into 76
point there could have 134
point there might have 185
point there would have 574
point there would seem 256
point these lines meet 78
point three miles away 155
point three miles from 949
point three miles north 1480
point three miles south 920
point three miles west 250
point time after time 220
point took place during 70
point took place when 44
point upon either side 54
point upon which even 110
point upon which great 108
point upon which lord 64
point upon which many 288
point upon which more 129
point upon which most 688
point upon which much 382
point upon which nothing 51
point upon which other 70
point upon which some 203
point upon which such 54
point upon which their 325
point upon which there 3636
point upon which these 137
point upon which those 63
point upon which very 80
point upon which your 265
point very nearly north 44
point were taken from 55
point were taken hold 41
point when every road 53
point when human beings 48
point when people were 56
point when women were 47
point will again come 44
point will appear more 154
point will appear when 60
point will occur when 235
point will shift from 104
point your child will 184
point your first horn 42
point your index finger 461
point your right foot 119
point your right hand 55
point your right thumb 113
point your thumbs along 41
point your whole faith 52
poked into every dark 76
poked into every nook 123
poked their fingers into 229
poked their noses into 830
poked their noses over 55
polar bears would have 51
polar caps would tend 58
poles from which were 52
poles have never been 95
poles over which were 83
poles upon which their 80
poles upon which were 143
poles were blown down 45
poles were often used 46
poles were stuck into 104
poles were taken down 113
poles were taken from 66
poles were thrust into 72
polls have never been 43
polls were still open 825
polls were taken during 44
pooling their earnings from 52
pools three times over 156
popping from morning till 107
pored over every book 99
pored over every inch 72
pored over every line 55
pored over every page 88
pored over every word 224
pores have never been 66
ports from falling into 75
ports from which most 122
ports from which such 180
ports from which their 104
ports from which there 42
ports from which these 146
ports have never been 46
ports have often been 53
ports into which these 40
ports were again open 46
ports were still open 97
ports were taken over 219
ports were thrown open 2283
posts from which their 40
posts from which your 52
posts have often been 70
posts have since been 133
posts were built along 85
posts were fired upon 95
posts were often held 74
posts were often left 111
posts were still held 160
posts were still there 42
posts were taken away 41
posts were taken down 40
posts were taken from 58
posts were taken over 501
posts were thrown open 219
pouch into which open 52
pound beef flank steak 215
pound beef round steak 164
pound firm white fish 264
pound note would have 296
pound shot fired from 57
pound some sense into 1397
pound test fishing line 183
pound test nylon line 55
pouring clean water into 45
pouring clean water over 79
pouring cold water down 293
pouring cold water from 182
pouring cold water into 405
pouring cold water onto 44
pouring cold water over 1542
pouring cold water upon 576
pouring cool water over 81
pouring from every part 107
pouring from every pore 288
pouring good money down 62
pouring holy water from 52
pouring holy water over 101
pouring into japan from 48
pouring into spain from 130
pouring like water from 83
pouring more funds into 48
pouring more money into 815
pouring more water into 256
pouring pure water into 79
pouring shot after shot 198
pouring some drops from 40
pouring some water from 180
pouring some water into 348
pouring some water over 71
pouring their blood into 170
pouring their deadly fire 59
pouring their hearts into 65
pouring their lives into 81
pouring their money into 305
pouring their savings into 46
pouring their water into 57
pouring truth after truth 57
pouring warm water from 45
pouring warm water into 207
pouring warm water over 1097
pouring warm water upon 51
pours cold water into 199
pours cold water over 461
pours holy water over 49
pours more money into 141
pours more water into 92
pours some water from 85
pours some water into 342
pours some water over 62
pours warm water over 68
power also comes from 231
power also stems from 61
power also would have 42
power among human beings 98
power base apart from 43
power base comes from 53
power base which will 43
power base within their 89
power came rather from 58
power cord plugs into 88
power even after their 74
power even though their 120
power even though there 93
power from either side 51
power from falling into 400
power from getting into 48
power from human faith 68
power from passing into 102
power from rural areas 98
power from where true 68
power from which life 40
power from which such 150
power from which their 132
power from which there 1359
power from which these 122
power from which those 53
power from within their 52
power have either been 46
power have given rise 110
power have never been 438
power have often been 322
power have since been 54
power have taken over 41
power into human life 75
power into rural areas 72
power line running from 59
power line would have 44
power many times more 41
power many times over 182
power means power over 89
power most suits your 50
power must arise from 120
power must shift from 87
power only after having 44
power only broke upon 94
power only comes from 54
power over anything else 166
power over daily life 111
power over every form 45
power over every kind 42
power over every living 184
power over every mind 51
power over every other 268
power over every part 189
power over every single 91
power over human beings 1824
power over human fate 43
power over human form 49
power over human life 1125
power over large areas 286
power over local land 46
power over melting crag 74
power over others also 51
power over others from 71
power over others have 74
power over others lies 113
power over others must 104
power over others only 76
power over others were 59
power over others when 123
power over others will 207
power over people from 50
power over social life 207
power over state laws 284
power over thirty years 50
power over trade from 65
power over which there 161
power over wider areas 66
power over women means 434
power over women when 46
power sent hither from 44
power some people have 100
power some thirty years 53
power soon arise among 72
power there could have 95
power there eight years 50
power there might have 87
power there would have 448
power these people have 75
power these words have 42
power thine eagles flew 73
power time after time 102
power took place among 61
power took place during 130
power took place from 75
power took place only 63
power took place over 45
power took place when 61
power upon every side 51
power upon human beings 78
power upon which peace 125
power upon which their 82
power were based upon 65
power were drawn from 81
power were falling into 40
power were never more 148
power were still held 40
power were swept away 85
power were taken away 140
power were taken from 157
power were taken into 43
power were taken over 136
power were thrown into 80
power were waiting there 90
power will change their 69
power will enter into 48
power will never give 56
power will occur when 81
power will shift from 158
power will slide into 239
power will wither away 47
prating fool shall fall 704
praying wish hasty ruin 91
preach glad tidings unto 61
preach good tidings unto 6892
preach once every lord 44
preach once every week 58
preach week after week 51
press have never been 130
press have often been 106
press have since been 41
press made books more 42
press some money into 88
press their claim upon 41
press their creed upon 66
press their faces into 64
press their fingers into 114
press their hands hard 116
press their hands into 53
press their hands over 84
press their views upon 224
press their wares upon 49
press these views upon 53
press upon every inch 99
press upon every side 131
press were threading their 76
press will enjoy full 80
press your fingers down 135
press your fingers into 255
press your hands down 148
press your hands into 142
press your heels down 225
press your heels into 103
press your index finger 135
press your knees down 156
press your knees into 48
press your lower back 1106
press your palms down 53
press your palms into 81
press your paper into 64
press your right foot 122
press your right hand 132
press your right knee 56
press your right thumb 149
press your thumbs into 72
press your tongue hard 88
press your visit here 59
preying upon human beings 118
preying upon small fish 70
preys upon small fish 73
price during happy hour 48
price even though there 82
price fixing would have 59
price from which there 124
price having risen from 62
price line would have 53
price many times over 697
price much above what 55
price much below their 130
price much below what 294
price other firms will 41
price paid would have 60
price ratio would have 223
price rise might have 55
price rise which took 63
price rise would have 300
price rise would seem 47
price tags dangling from 84
price there would have 145
price three times over 50
price upon human life 60
price well above what 102
price well below cost 161
price well below their 299
price well below what 294
price well within your 79
price when wages rose 103
price will again rise 113
price will cause less 92
price will cause more 176
price will cause only 105
price will cause some 40
price will change from 49
price will change when 64
price will either rise 133
price will equal cost 48
pride upon every other 74
pride when hilda cast 76
pried into every nook 160
prime bank lending rate 120
prime male field hand 60
prime need might have 75
prime rate ranged from 45
prime time every week 41
print fell blank upon 41
print from every book 75
print more money when 49
print page after page 161
print their first name 108
print will never make 44
print your final copy 144
print your first name 1041
prize from falling into 65
prize from under their 43
prize what comes into 80
prize when within their 78
prize will still turn 43
prize your entry must 56
probe more fully into 96
proof ever after made 96
proof must start from 52
props from under their 42
props were taken away 77
prose have often been 41
prose have thrown into 42
prose tale which many 70
prose these forty years 42
proud heart would break 41
proud heart would have 49
prove many times more 119
prove once again what 70
prove other people wrong 53
prove over again what 60
prove such roaring boys 55
prove their moral worth 219
prove their owner half 154
prove their point from 58
prove their power over 109
prove their social worth 107
prove their title good 120
prove their utter ruin 74
prove their value when 44
prove these people wrong 54
prove those people wrong 49
prove what might have 169
prove what would have 219
prove your power over 71
prove your words true 55
proving once again what 109
proving what would have 78
pubic hair would have 46
puffing some smoke into 116
pulling heavy loads over 68
pulling other people down 55
pulling their mouths open 46
pulling their pants down 48
pulling your pants down 145
pulling your right hand 83
pulls away easily from 74
pulse rate ranged from 73
pulse rate ranges from 136
pulse rate slows down 161
pumping cold water from 99
pumping cold water into 105
pumping more blood into 72
pumping more money into 564
pumping more water from 60
pumping more water into 62
pumping salt water from 46
pumping salt water into 57
pumping shot after shot 48
pumps draw water from 134
pumps drew water from 56
pumps lift water from 70
pumps more blood into 130
pumps more money into 126
pumps shot water from 53
pumps were first used 59
pumps were never idle 41
punch three holes along 87
punch well above their 102
punch were taken from 58
pupil from falling into 53
pupil must first have 98
pupil must first learn 67
pupil reading aloud some 44
pupil soon learns what 41
pupil will never learn 40
purge their souls from 53
purling spring which from 67
purse from which there 53
pushing bolt after bolt 74
pushing more people into 107
pushing other people down 51
pushing other people into 81
pushing their carts down 408
pushing their carts past 189
pushing their faces into 63
pushing their fingers into 58
pushing their hands away 42
pushing their noses into 169
pushing their quest along 74
pushing their roots into 66
pushing young people into 43
pushing your lower back 104
pushing your right hand 46
putting cold water into 76
putting down roots among 51
putting down roots here 141
putting down roots into 81
putting down roots there 40
putting forth every good 70
putting forth roots like 45
putting forth still more 59
putting golf balls into 58
putting good books into 98
putting good money into 55
putting great power into 42
putting into action some 78
putting into action their 91
putting into action those 52
putting into action what 294
putting into final form 145
putting into legal form 46
putting into place some 65
putting into place those 41
putting into place what 51
putting into print what 92
putting into shape what 48
putting into verse some 41
putting into words ideas 48
putting into words just 53
putting into words some 87
putting into words their 100
putting into words those 41
putting into words what 4812
putting into writing what 110
putting less money into 53
putting live coals into 52
putting living fingers into 44
putting mile after mile 59
putting more force into 52
putting more funds into 65
putting more labor into 51
putting more money back 50
putting more money down 131
putting more money into 2697
putting more people into 110
putting more power into 237
putting more water into 56
putting more women into 44
putting much money into 107
putting other people ahead 40
putting other people down 1222
putting other people into 108
putting other women down 52
putting poor women into 56
putting some check upon 82
putting some money away 145
putting some money down 50
putting some money into 702
putting some order into 420
putting some sense into 64
putting some spell upon 50
putting some water into 61
putting such ideals into 46
putting such plans into 95
putting such power into 52
putting such words into 210
putting their backs into 404
putting their books away 144
putting their dreams into 48
putting their fingers down 70
putting their fingers into 508
putting their funds into 145
putting their gifts into 359
putting their hands down 133
putting their hands into 1227
putting their hands over 443
putting their hands upon 318
putting their hearts into 365
putting their ideals into 143
putting their learning into 51
putting their lives back 837
putting their lives into 205
putting their minds into 57
putting their money away 46
putting their money back 73
putting their money down 75
putting their money into 2801
putting their mouths into 41
putting their names down 501
putting their names into 98
putting their names upon 49
putting their necks into 58
putting their needs ahead 71
putting their noses down 52
putting their noses into 164
putting their notes into 60
putting their parts into 86
putting their plans into 527
putting their right hand 82
