macerate plant tissues 138
materials often present 186
materials often produce 87
materials often provide 196
materials often reflect 77
materials often require 311
materials often results 296
materials often suggest 59
materials passing between 92
materials price increase 63
materials price indexes 66
materials price variance 15318
materials ranged between 69
materials ranges between 76
materials rubbing against 53
materials shall conform 311
materials shall consist 61
materials shall contain 174
materials shall include 166
materials sliding against 97
materials stick together 200
materials still account 51
materials still contain 50
materials still present 94
materials still remaining 62
materials still remains 139
materials still require 69
materials still visible 42
materials taken together 225
materials testing machine 484
materials testing reactors 189
materials thence derived 84
materials thrown together 593
materials under ambient 94
materials under applied 240
materials under certain 613
materials under complex 321
materials under control 217
materials under current 53
materials under dynamic 331
materials under extreme 270
materials under fatigue 98
materials under general 78
materials under intense 56
materials under license 77
materials under natural 78
materials under neutron 48
materials under operating 159
materials under repeated 668
materials under service 114
materials under several 59
materials under similar 306
materials under tensile 288
materials under uniform 72
materials usage variance 2849
materials where feasible 92
materials which account 183
materials which address 270
materials which affects 56
materials which allowed 147
materials which america 69
materials which appeared 437
materials which arrived 52
materials which attempt 190
materials which attract 127
materials which because 45
materials which belonged 187
materials which britain 143
materials which british 59
materials which brought 55
materials which closely 99
materials which combine 519
materials which compete 100
materials which compose 8887
materials which concern 222
materials which conduct 432
materials which conform 155
materials which consist 448
materials which consume 57
materials which contain 3092
materials which control 126
materials which convert 45
materials which covered 93
materials which decrease 56
materials which degrade 95
materials which delight 46
materials which deserve 43
materials which destroy 53
materials which develop 177
materials which diffuse 88
materials which discuss 90
materials which display 529
materials which emerged 48
materials which enabled 352
materials which enables 97
materials which enclose 46
materials which enhance 151
materials which entered 377
materials which equally 77
materials which exhibit 4163
materials which existed 317
materials which explain 167
materials which express 111
materials which finally 64
materials which focused 46
materials which follows 107
materials which fulfill 56
materials which function 297
materials which furnish 267
materials which germany 261
materials which history 171
materials which hitherto 75
materials which improve 164
materials which include 1219
materials which increase 656
materials which induced 55
materials which inhibit 121
materials which involve 220
materials which largely 51
materials which nourish 69
materials which offered 163
materials which operate 89
materials which overlie 57
materials which oxidize 55
materials which perform 117
materials which permits 70
materials which pertain 132
materials which portray 82
materials which possess 1149
materials which precede 42
materials which present 1248
materials which prevent 259
materials which produce 2672
materials which promise 87
materials which promote 307
materials which protect 116
materials which provide 1512
materials which prudent 40
materials which purport 41
materials which quickly 59
materials which rapidly 64
materials which reflect 854
materials which related 67
materials which renders 44
materials which require 1738
materials which respond 163
materials which results 419
materials which revealed 52
materials which satisfy 353
materials which science 114
materials which strongly 48
materials which sublime 100
materials which suffice 632
materials which suggest 241
materials which support 1118
materials which survive 121
materials which sustain 88
materials which teachers 225
materials which together 214
materials which undergo 574
materials which usually 319
materials which utilize 108
materials while importing 50
materials while increasing 41
materials while providing 103
materials while remaining 102
materials while retaining 113
materials whose behavior 142
materials whose content 222
materials whose crystal 49
materials whose density 41
materials whose effects 41
materials whose elastic 112
materials whose function 141
materials whose natural 49
materials whose optical 77
materials whose origins 85
materials whose primary 114
materials whose purpose 63
materials whose quality 110
materials whose sources 56
materials whose surface 105
materials whose tensile 107
materials within certain 105
materials within germany 44
materials working together 58
materials would account 70
materials would benefit 84
materials would consist 86
materials would contain 75
materials would decrease 61
materials would develop 40
materials would enhance 73
materials would exhibit 70
materials would improve 79
materials would include 716
materials would increase 448
materials would involve 136
materials would present 77
materials would prevent 95
materials would produce 248
materials would provide 477
materials would quickly 48
materials would receive 75
materials would reflect 62
materials would require 752
materials would suffice 99
materials would suggest 200
materials would support 72
materials would usually 58
materials woven together 91
materials yield variance 565
maternal blood alcohol 155
maternal blood because 90
maternal blood becomes 42
maternal blood between 54
maternal blood escapes 87
maternal blood following 44
maternal blood glucose 3660
maternal blood samples 512
maternal blood screening 142
maternal blood sinuses 754
maternal blood systems 69
maternal blood vessels 2866
maternal cross cousins 107
maternal fasting glucose 77
maternal feeding behavior 161
maternal feeling betrays 59
maternal feeling towards 98
maternal fetal exchange 51
maternal first cousins 318
maternal grand parents 262
maternal growth hormone 114
maternal lived together 47
maternal organ systems 113
maternal pushing efforts 133
maternal renal failure 73
maternal renal function 321
maternal risks include 48
maternal serum against 57
maternal serum albumin 70
maternal serum between 50
maternal serum calcium 176
maternal serum glucose 307
maternal serum markers 1060
maternal serum protein 104
maternal serum samples 139
maternal serum screening 3976
maternal serum vitamin 84
maternal smoking affects 43
maternal smoking effects 56
maternal smoking history 58
maternal social behavior 61
maternal social support 618
maternal teaching behavior 149
maternal uncle because 46
maternal uncle becomes 59
maternal uncle brought 60
maternal uncle emerged 47
maternal uncle giovanni 54
maternal uncle himself 58
maternal virus diseases 221
maternal voice samples 97
matrices which commute 119
matrices which consist 45
matrices which contain 550
matrices which express 46
matrices which include 74
matrices which produce 41
matrices which provide 46
matrices which require 47
matrices which satisfy 712
matrices whose columns 323
matrices whose diagonal 154
matrices whose entries 1526
matrices whose product 124
matronly woman appeared 48
matronly woman dressed 58
mattered above everything 132
mattress leaned against 54
maturity after several 57
maturity anything precious 85
maturity dates between 41
maturity dates usually 52
maturity level between 50
maturity onset diabetes 9925
maturity onset diabetic 382
maturity stage because 70
maturity under certain 52
maturity until puberty 44
maturity until several 42
maturity value because 48
maturity which demands 52
maturity which enabled 104
maturity which enables 331
maturity which permits 111
maturity which results 46
maturity which usually 48
maturity while retaining 74
maturity would increase 49
maturity would provide 60
maturity would receive 44
maturity would require 115
maturity would suffice 113
maverick boris yeltsin 46
maximize daily profits 50
maximize gross national 58
maximize gross profits 46
maximize gross revenue 56
maximize group profits 73
maximize human capital 65
maximize human freedom 159
maximize human welfare 377
maximize image quality 224
maximize joint profits 1310
maximize joint welfare 77
maximize light capture 65
maximize local control 161
maximize money profits 155
maximize plant fitness 125
maximize racial balance 121
maximize renal function 42
maximize sales revenue 580
maximize sales subject 146
maximize social benefit 337
maximize social control 62
maximize social justice 65
maximize social returns 55
maximize social surplus 297
maximize social utility 692
maximize social welfare 10276
maximize state control 48
maximize state revenue 67
maximize total benefit 78
maximize total product 45
maximize total profits 1256
maximize total returns 261
maximize total revenue 2094
maximize total surplus 982
maximize total utility 1252
maximize total welfare 292
maximize voter support 111
maximize voter turnout 142
maximize water quality 57
maximize world welfare 405
maximizing firms operating 41
maximizing firms produce 171
maximizing firms respond 89
maximizing human capital 117
maximizing human freedom 98
maximizing human welfare 194
maximizing image quality 69
maximizing joint profits 254
maximizing local control 61
maximizing price exceeds 143
maximizing sales revenue 379
maximizing social benefit 44
maximizing social support 47
maximizing social surplus 145
maximizing social utility 341
maximizing social welfare 7170
maximizing total benefit 41
maximizing total profits 237
maximizing total revenue 468
maximizing total surplus 250
maximizing total utility 511
maximizing total welfare 147
maximizing world welfare 91
meaningless catch phrases 43
meaningless social rituals 42
meaningless stock phrases 98
meaningless world because 69
meanwhile armed himself 48
meanwhile drawing vaguely 61
meanwhile found herself 106
meanwhile found himself 196
meanwhile grown stronger 111
meanwhile moved forward 372
meanwhile seated himself 235
meanwhile shown himself 42
meatballs until browned 48
mechanic named charles 99
medalist frank shorter 103
medalist wilma rudolph 51
mediators which include 63
mediators which increase 110
mediators which produce 47
medicine based largely 40
medicine chest because 42
medicine chest stocked 77
medicine could achieve 79
medicine could benefit 58
medicine could develop 61
medicine could improve 63
medicine could prevent 52
medicine could produce 64
medicine could provide 266
medicine could relieve 95
medicine imaging devices 76
medicine imaging studies 219
medicine imaging systems 69
medicine meets patient 45
medicine meets science 77
medicine might include 55
medicine often depends 74
medicine since ancient 331
medicine still remains 95
medicine still retains 45
medicine under national 54
medicine where doctors 52
medicine which affects 56
medicine which appeared 74
medicine which brought 93
medicine which carries 47
medicine which enabled 71
medicine which enables 100
medicine which focuses 54
medicine which induces 67
medicine which reduces 57
medicine which relates 129
medicine which removes 59
medicine which require 55
medicine which studies 248
medicine whose effects 42
medicine whose virtues 40
medicine would benefit 100
medicine would destroy 62
medicine would improve 62
medicine would include 74
medicine would increase 54
medicine would produce 108
medicine would protect 75
medicine would provide 163
medicine would receive 51
medicine would relieve 55
medicine would require 165
medicine would suggest 55
medieval brick buildings 89
medieval burial grounds 65
medieval canon lawyers 245
medieval civic buildings 49
medieval court culture 77
medieval court jesters 149
medieval court records 188
medieval court society 43
medieval field systems 381
medieval fishing village 106
medieval gaelic ireland 82
medieval ghost stories 64
medieval glass windows 52
medieval gothic buildings 82
medieval grail stories 56
medieval greek history 54
medieval guild society 59
medieval heirs according 40
medieval hindu society 119
medieval hindu temples 142
medieval indian culture 151
medieval indian economy 83
medieval indian history 1982
medieval indian society 584
medieval indian temples 82
medieval irish culture 60
medieval irish history 300
medieval irish society 253
medieval irish sources 48
medieval latin culture 150
medieval latin grammar 73
medieval latin liturgy 56
medieval latin medical 58
medieval latin proverb 115
medieval latin sources 185
medieval latin stories 48
medieval latin studies 76
medieval latin thinkers 52
medieval latin versions 237
medieval latin writers 459
medieval legal history 191
medieval legal records 68
medieval legal sources 63
medieval legal systems 135
medieval legal theorists 40
medieval marian devotion 63
medieval mural paintings 128
medieval music theorists 168
medieval naval warfare 55
medieval panel paintings 89
medieval period although 60
medieval period because 315
medieval period between 164
medieval period brought 141
medieval period despite 46
medieval period extends 41
medieval period following 53
medieval period include 90
medieval period onwards 1754
medieval period remains 64
medieval period several 54
medieval period usually 49
medieval prose romance 95
medieval roman catholic 3158
medieval roman liturgy 65
medieval rural economy 207
medieval rural society 216
medieval seven liberal 93
medieval short stories 77
medieval siege warfare 249
medieval social classes 71
medieval social customs 44
medieval social history 492
medieval social pattern 49
medieval stone bridges 71
medieval stone buildings 189
medieval stone castles 67
medieval stone village 66
medieval table manners 58
medieval texts because 47
medieval texts contain 40
medieval texts suggest 41
medieval times against 40
medieval times because 306
medieval times between 133
medieval times brought 43
medieval times certain 69
medieval times include 43
medieval times knights 41
medieval times onwards 1610
medieval times several 49
medieval trade between 79
medieval trading centers 46
medieval trend towards 42
medieval upper classes 114
medieval urban centers 94
medieval urban culture 131
medieval urban economy 200
medieval urban history 223
medieval urban society 356
medieval verse romance 76
medieval views regarding 70
medieval welsh history 76
medieval welsh princes 40
medieval welsh society 107
medieval welsh stories 45
medieval women mystics 707
medieval women writers 443
medieval world against 111
medieval world between 58
medieval world history 49
medieval world outlook 69
medieval world picture 738
meditate about because 47
meditate within himself 51
meditating about himself 41
meditating anything against 88
meditating fresh gambols 41
meditating fresh schemes 45
meditating within himself 169
meekness shall receive 163
meekness under suffering 360
meekness which becomes 45
megawatt power reactors 49
megawatt power stations 114
melanoma cells contain 41
melanoma cells derived 187
melanoma cells exposed 73
melanoma cells express 370
melanoma cells following 107
melanoma cells induced 273
melanoma cells produce 152
melanoma cells results 62
melanoma tumor antigen 286
melodies strung together 50
melodies which contain 55
melodies which exhibit 51
melodies which express 54
melodies woven together 48
melodious music sounded 42
melodious voice carried 51
melodious voice chanted 86
melodious voice floated 44
melodious voice rumbled 45
melodious voice sounded 74
membrane after removal 100
membrane again becomes 439
membrane binding domains 109
membrane binding protein 397
membrane binding studies 185
membrane blood vessels 124
membrane bones develop 47
membrane bound antigen 91
membrane bound calcium 702
membrane bound carrier 86
membrane bound complex 301
membrane bound enzymes 6270
membrane bound fraction 326
membrane bound nucleus 750
membrane bound protease 146
membrane bound protein 1861
membrane bound systems 45
membrane bound vesicle 380
membrane casting solution 66
membrane cation carrier 93
membrane could account 207
membrane could explain 109
membrane could produce 101
membrane could provide 213
membrane first becomes 178
membrane forms between 251
membrane found between 133
membrane fusion between 920
membrane fusion complex 400
membrane fusion encoded 105
membrane fusion induced 362
membrane fusion mediated 180
membrane fusion process 593
membrane fusion protein 735
membrane fusion reactions 375
membrane fusion studies 108
membrane golgi complex 278
membrane grows between 153
membrane growth between 45
membrane inner surface 255
membrane joint capsule 93
membrane lipid content 1087
membrane lipid domains 476
membrane makes contact 184
membrane model systems 439
membrane moves medially 106
membrane moves outward 370
membrane often becomes 138
membrane often extends 105
membrane often remains 41
membrane opens voltage 167
membrane outer surface 234
membrane packing density 271
membrane passing between 167
membrane roofing systems 160
membrane shows thickening 41
membrane still present 240
membrane still remains 228
membrane tight junction 402
membrane under certain 92
membrane under uniform 78
membrane under voltage 257
membrane water channel 290
membrane water content 1215
membrane which absorbs 137
membrane which adheres 656
membrane which allowed 135
membrane which appeared 55
membrane which becomes 1117
membrane which behaves 61
membrane which borders 77
membrane which carries 164
membrane which closely 321
membrane which connect 75
membrane which contain 170
membrane which covered 626
membrane which depends 49
membrane which divides 512
membrane which enables 136
membrane which encases 57
membrane which enclose 60
membrane which expands 52
membrane which extends 2448
membrane which filters 41
membrane which follows 143
membrane which hinders 41
membrane which invests 2116
membrane which opposes 45
membrane which permits 828
membrane which produce 41
membrane which project 110
membrane which reduces 59
membrane which remains 199
membrane which renders 69
membrane which resists 49
membrane which results 782
membrane which retains 532
membrane which together 142
membrane which usually 355
membrane while retaining 70
membrane whose function 203
membrane whose surface 85
membrane within minutes 41
membrane would decrease 86
membrane would explain 46
membrane would increase 170
membrane would prevent 125
membrane would produce 175
membrane would provide 146
membrane would require 199
membrane would respond 105
membrane would suggest 44
membrane would vibrate 47
memorials might perhaps 70
memories about certain 44
memories about previous 47
memories could collect 40
memories could provide 45
memories often involve 52
memories often surface 43
memories still haunted 195
memories still survive 82
memories under control 41
memories which belonged 45
memories which brought 102
memories which cluster 1025
memories which connect 90
memories which contain 79
memories which crowded 100
memories which envelop 68
memories which flitted 67
memories which haunted 95
memories which include 46
memories which peaceful 110
memories which persist 47
memories which produce 57
memories which provide 85
memories which survive 80
memories while listening 41
memories would include 54
memories would provide 42
memories would surface 100
memorize large amounts 221
memorize large numbers 77
memorize large portions 294
memorize phone numbers 86
memorize where everything 54
memorize whole sections 42
memorizing large amounts 100
memorizing large numbers 41
memorizing large portions 62
memorizing phone numbers 85
meningitis after routine 121
meningitis brain abscess 187
meningitis while receiving 45
meniscus forms between 42
mentally above average 61
mentally alert because 48
mentally alert patient 83
mentally asked herself 56
mentally asked himself 227
mentally below average 224
mentally bracing herself 105
mentally bracing himself 139
mentally calling himself 67
mentally chiding herself 74
mentally chiding himself 41
mentally cursing herself 53
mentally cursing himself 160
mentally frail elderly 150
mentally girding herself 46
mentally group together 51
mentally healthy because 68
mentally healthy behavior 96
mentally healthy elderly 67
mentally healthy members 45
mentally healthy parents 94
mentally healthy persons 774
mentally healthy society 155
mentally healthy student 47
mentally healthy teachers 52
mentally kicking herself 454
mentally kicking himself 599
mentally patting herself 46
mentally patting himself 77
mentally piece together 44
mentally piecing together 112
mentally place himself 60
mentally placing himself 47
mentally putting himself 49
mentally putting oneself 51
mentally putting together 90
mentally shake herself 54
mentally shake himself 56
mentally shaking herself 55
mentally shaking himself 57
mentally shook herself 834
mentally shook himself 519
mentally sound persons 98
mentally unfit persons 80
mentioned about certain 115
mentioned about equally 90
mentioned about himself 51
mentioned about seventy 118
mentioned about several 44
mentioned above according 226
mentioned above account 430
mentioned above address 180
mentioned above adopted 49
mentioned above affects 53
mentioned above affords 45
mentioned above against 230
mentioned above allowed 328
mentioned above although 140
mentioned above amounts 153
mentioned above appeared 824
mentioned above applied 590
mentioned above applies 487
mentioned above arrived 75
mentioned above assumed 226
mentioned above assumes 88
mentioned above attempt 134
mentioned above because 6390
mentioned above becomes 549
mentioned above believe 53
mentioned above belonged 230
mentioned above between 1520
mentioned above briefly 178
mentioned above brought 515
mentioned above carried 253
mentioned above carries 80
mentioned above certain 80
mentioned above claimed 96
mentioned above closely 70
mentioned above combine 450
mentioned above concern 450
mentioned above confirm 249
mentioned above consist 388
mentioned above contain 1850
mentioned above control 103
mentioned above coupled 46
mentioned above covered 144
mentioned above decided 123
mentioned above defines 42
mentioned above demands 108
mentioned above depends 346
mentioned above derived 98
mentioned above derives 104
mentioned above deserve 420
mentioned above develop 97
mentioned above differs 344
mentioned above discuss 160
mentioned above display 203
mentioned above emerged 76
mentioned above enabled 124
mentioned above enables 135
mentioned above entails 85
mentioned above entered 133
mentioned above examine 42
mentioned above exceeds 51
mentioned above exhibit 367
mentioned above existed 298
mentioned above explain 326
mentioned above express 174
mentioned above extends 82
mentioned above focused 67
mentioned above focuses 54
mentioned above following 49
mentioned above follows 187
mentioned above function 65
mentioned above furnish 130
mentioned above germany 59
mentioned above happens 55
mentioned above however 163
mentioned above implies 327
mentioned above include 2470
mentioned above including 258
mentioned above increase 239
mentioned above involve 840
mentioned above involving 134
mentioned above justify 85
mentioned above largely 90
mentioned above managed 54
mentioned above married 51
mentioned above measured 105
mentioned above occurring 50
mentioned above offered 266
mentioned above operate 740
mentioned above overlap 93
mentioned above perform 113
mentioned above perhaps 88
mentioned above permits 267
mentioned above persist 43
mentioned above pertain 167
mentioned above pointed 126
mentioned above possess 322
mentioned above predict 48
mentioned above present 403
mentioned above prevail 48
mentioned above prevent 151
mentioned above proceed 129
mentioned above produce 1092
mentioned above provide 2782
mentioned above recalls 43
mentioned above receive 199
mentioned above records 43
mentioned above reduced 41
mentioned above reduces 45
mentioned above reflect 682
mentioned above regarding 1289
mentioned above related 252
mentioned above relates 559
mentioned above remaining 46
mentioned above remains 553
mentioned above reminds 41
mentioned above renders 201
mentioned above reports 139
mentioned above require 1590
mentioned above resulting 40
mentioned above results 667
mentioned above revealed 478
mentioned above satisfy 50
mentioned above several 664
mentioned above started 206
mentioned above strongly 144
mentioned above suffice 129
mentioned above suggest 3300
mentioned above support 603
mentioned above testify 120
mentioned above together 2350
mentioned above towards 50
mentioned above usually 458
mentioned above utilize 43
mentioned above visited 42
mentioned above weighed 67
mentioned above whereby 90
mentioned above wherein 154
mentioned above yielded 103
mentioned after equation 47
mentioned again because 243
mentioned again between 183
mentioned again briefly 127
mentioned again several 54
mentioned again shortly 144
mentioned anything regarding 82
mentioned anything related 52
mentioned anything unusual 45
mentioned apply equally 83
mentioned below according 57
mentioned below against 61
mentioned below because 83
mentioned below contain 73
mentioned below include 75
mentioned below provide 48
mentioned below suggest 53
mentioned chief justice 45
mentioned could provide 44
mentioned either because 69
mentioned facts explain 42
mentioned facts suggest 102
mentioned fifty thousand 50
mentioned first because 2201
mentioned forty millions 54
mentioned getting married 134
mentioned getting together 85
mentioned growth factors 61
mentioned large numbers 81
mentioned latin america 54
mentioned looking forward 55
mentioned louis agassiz 40
mentioned might include 74
mentioned might suggest 82
mentioned money matters 73
mentioned plant species 41
mentioned quite briefly 87
mentioned quite frankly 228
mentioned rather briefly 86
mentioned rather vaguely 63
mentioned river systems 43
mentioned roman catholic 101
mentioned shall contain 73
mentioned shall forthwith 131
mentioned shall include 80
mentioned shall receive 126
mentioned shall usually 57
mentioned short stories 52
mentioned social factors 53
mentioned social studies 43
mentioned social welfare 58
mentioned staff members 44
mentioned still remains 51
mentioned thirty millions 48
mentioned trend towards 76
mentioned under article 1384
mentioned under chapter 327
mentioned under chronic 132
mentioned under etiology 196
mentioned under general 314
mentioned under numbers 46
mentioned under previous 72
mentioned under question 97
mentioned under sections 97
mentioned under several 139
mentioned until chapter 58
mentioned where reliance 49
mentioned which appeared 96
mentioned which brought 48
mentioned which concern 101
mentioned which contain 139
mentioned which involve 51
mentioned which produce 143
mentioned which provide 52
mentioned which require 80
mentioned which suggest 67
mentioned which support 40
mentioned which threatens 53
mentioned would contain 50
mentioned would include 117
mentioned would involve 58
mentioned would produce 76
mentioned would provide 134
mentioned would require 235
mentioned would restore 56
mentioned would suffice 91
mentioned would suggest 123
merchant armed vessels 40
merchant banking company 100
merchant banking division 479
merchant banking function 52
merchant banking service 46
merchant banks include 95
merchant banks operate 115
merchant banks operating 169
merchant banks provide 95
merchant blast furnace 179
merchant cargo vessels 130
merchant class against 141
merchant class appeared 78
merchant class assumed 40
merchant class because 163
merchant class brought 57
merchant class emerged 548
merchant class enjoyed 129
merchant class evolved 58
merchant class existed 65
merchant class quickly 87
merchant could compete 49
merchant could provide 45
merchant could recover 48
merchant finds himself 216
merchant fleet against 99
merchant fleet because 47
merchant fleet between 167
merchant fleet capable 226
merchant fleet carried 324
merchant fleet carries 43
merchant fleet doubled 128
merchant fleet numbers 46
merchant fleet operating 113
merchant fleet tonnage 820
merchant fleet totaled 132
merchant found himself 450
merchant henry drinker 53
merchant holds perhaps 45
merchant johns hopkins 99
merchant keeps everything 64
merchant leaned forward 60
merchant might receive 74
merchant might require 53
merchant named abraham 69
merchant named charles 177
merchant named diogenes 43
merchant named edwards 124
merchant named francis 108
merchant named giovanni 51
merchant named richard 194
merchant named stanley 85
merchant named stephen 66
merchant naval officer 89
merchant newly arrived 53
merchant sailing vessels 799
merchant seamen because 48
merchant ships according 41
merchant ships against 708
merchant ships alarmed 74
merchant ships appeared 134
merchant ships arrived 334
merchant ships because 227
merchant ships between 306
merchant ships brought 219
merchant ships capable 151
merchant ships carried 1323
merchant ships crossed 163
merchant ships crowded 152
merchant ships damaged 93
merchant ships entered 141
merchant ships escaped 95
merchant ships following 75
merchant ships gathered 81
merchant ships including 95
merchant ships minutes 52
merchant ships operating 145
merchant ships outside 291
merchant ships outward 428
merchant ships present 47
merchant ships refused 45
merchant ships returning 329
merchant ships started 58
merchant ships supplying 74
merchant ships together 126
merchant ships traveling 263
merchant ships usually 90
merchant ships visited 85
merchant thinks himself 52
merchant thomas hancock 88
merchant trade between 97
merchant trading between 269
merchant trading company 76
merchant under federal 44
merchant whose affairs 73
merchant whose capital 254
merchant whose caravan 52
merchant whose country 45
merchant whose foreign 46
merchant whose fortune 133
merchant whose success 85
merchant whose vessels 40
merchant would abandon 69
merchant would advance 106
merchant would dispose 46
merchant would increase 43
merchant would provide 50
merchant would receive 224
merchant would require 88
merchant would venture 66
merciful after victory 86
merciful dealings towards 59
merciful father handles 73
merciful feeling towards 43
merciful shall receive 105
mercurial gauge affixed 56
mercuric iodide complex 49
mercuric iodide solution 1128
mercuric oxide battery 185
mesmeric sleep tonight 42
messages about african 85
messages about alcohol 300
messages about america 67
messages about behavior 112
messages about certain 79
messages about condoms 45
messages about control 97
messages about culture 71
messages about current 113
messages about emotions 56
messages about everything 66
messages about herself 136
messages about himself 196
messages about history 46
messages about justice 46
messages about language 82
messages about marriage 112
messages about matters 58
messages about national 62
messages about objects 64
messages about oneself 150
messages about product 66
messages about quality 60
messages about religion 70
messages about science 121
messages about society 330
messages about success 115
messages about thinness 70
messages about tobacco 177
messages about violence 317
messages could contain 69
messages could include 68
messages flowing between 273
messages girls receive 79
messages might contain 65
messages might include 211
messages mingled together 95
messages occur because 41
messages often contain 160
messages often include 87
messages often reflect 41
messages passing between 1331
messages people receive 148
messages under certain 57
messages warning against 52
messages which appeared 123
messages which arrived 114
messages which attempt 50
messages which brought 81
messages which carried 143
messages which confirm 46
messages which consist 46
messages which contain 402
messages which control 285
messages which emanate 43
messages which express 76
messages which include 135
messages which involve 57
messages which produce 94
messages which promote 40
messages which provide 88
messages which purport 75
messages which reflect 91
messages which require 207
messages which revealed 49
messages which suggest 78
messages which support 112
messages while captain 46
messages while offline 91
messages while traveling 46
messages whose content 306
messages whose subject 104
messages within minutes 61
messages women receive 123
messages would contain 49
messages would include 82
messages would provide 58
messages would require 114
messenger found charles 42
messenger found general 43
messenger found himself 52
messenger never arrived 47
messenger newly arrived 41
messenger shall deliver 118
messenger still delayed 45
messenger stood outside 41
messenger which brought 88
messenger which carries 60
messenger which mediates 47
messenger whose message 64
messenger would deliver 101
messenger would execute 100
messenger would require 59
metallic alloy glasses 56
metallic alloy systems 223
metallic bonding between 126
metallic bonds between 141
metallic cable systems 143
metallic click sounded 80
metallic coating applied 45
metallic glass ribbons 441
metallic glass samples 79
metallic glass systems 50
metallic green beetles 65
metallic green plumage 64
metallic green species 92
metallic layer between 45
metallic lines increase 92
metallic money depends 69
metallic oxide powders 81
metallic oxide present 283
metallic phase diagrams 109
metallic plate between 47
metallic plate covered 78
metallic plate engraved 161
metallic point contact 85
metallic salts capable 54
metallic salts depends 74
metallic salts possess 60
metallic salts present 223
metallic salts produce 65
metallic salts undergo 48
metallic short circuit 70
metallic solid solution 522
metallic sound against 80
metallic trace element 103
metallic voice replied 73
metallic voice sounded 149
metaphor fails because 129
metaphor first appeared 48
metaphor helps explain 71
metaphor might suggest 188
metaphor still applies 45
metaphor which assumes 48
metaphor which becomes 106
metaphor which carries 55
metaphor which conveys 68
metaphor which defines 66
metaphor which depicts 65
metaphor which derives 82
metaphor which enables 70
metaphor which equates 76
metaphor which follows 103
metaphor which implies 194
metaphor which informs 53
metaphor which perhaps 44
metaphor which recalls 48
metaphor which relates 84
metaphor which reminds 41
metaphor works because 180
metaphor would require 42
metaphor would suggest 285
meteorite showing unusual 138
methadone after carotid 70
methylene group between 1019
methylene group protons 52
methylene units between 66
metrical lines unequal 45
metrical rules derived 132
micelles which contain 54
microbes cause diseases 67
microbes could survive 70
microbes which inhabit 94
microbes which produce 316
microbial assay systems 58
microbial cells because 44
microbial cells contain 87
microbial cells present 174
microbial crude protein 126
microbial flora present 336
microbial growth because 193
microbial growth factors 152
microbial growth include 106
microbial growth process 121
microbial growth resulting 40
microbial growth results 42
microbial model systems 51
microbial water quality 380
midnight carol service 40
midnight easter service 90
midnight elves advance 54
midnight found himself 42
midnight meeting between 119
midnight movie circuit 96
midnight scene between 67
midnight shift because 41
midnight still watched 42
midnight train carried 63
midnight train usually 82
midnight until daybreak 306
midnight until sunrise 233
midnight which brought 47
midnight writing letters 63
midpoint value between 47
midstream urine culture 308
midstream urine samples 301
midwives could provide 56
midwives still deliver 44
midwives working together 51
mightily fight against 40
mightily grace himself 80
mightily shall possess 71
migrants after arrival 56
migrants cross borders 62
migrants first arrived 70
migrants first settled 82
migrants moved because 42
migrants moved between 71
migrants newly arrived 125
migrants whose parents 111
migrants working outside 214
migrants would increase 53
migrants would receive 44
migration after marriage 47
migration began towards 40
migration could account 151
migration could explain 136
migration could produce 95
migration could provide 56
migration flows according 42
migration flows because 99
migration flows between 2392
migration flows towards 127
migration large numbers 110
migration links between 168
migration often results 215
migration period between 87
migration rates because 44
migration rates between 1476
migration rates decline 58
migration rates derived 40
migration rates increase 288
migration route between 797
migration still remains 163
migration stream between 71
migration under certain 50
migration under control 61
migration which affects 46
migration which brought 521
migration which carried 121
migration which results 235
migration which settled 75
migration which started 92
migration which usually 42
migration within america 83
migration within britain 148
migration within european 97
migration within germany 209
migration within ireland 157
migration within national 109
migration would account 110
migration would explain 42
migration would include 53
migration would increase 432
migration would involve 59
migration would produce 122
migration would provide 91
migration would require 169
migration would suggest 59
mildness which renders 64
militant action against 1231
militant action fosters 50
militant black brothers 51
militant black critics 50
militant black demands 43
militant black muslims 67
militant black panthers 335
militant black protest 135
militant black student 113
militant black workers 136
militant black writers 139
militant civil society 47
militant fight against 230
militant force against 81
militant group founded 67
militant group operating 61
militant hindu parties 64
militant islam against 43
militant labor strikes 98
militant labor unionism 138
militant party members 218
militant roman catholic 430
militant social protest 119
militant stand against 1110
militant stand towards 71
militant trade unionism 15077
militant trade unionist 1600
militant unity between 255
militant urban workers 55
militant white racists 49
militant white workers 52
militant women workers 83
militant working classes 80
military action according 43
military action against 58939
military action appeared 132
military action because 581
military action becomes 129
military action between 827
military action brought 110
military action carried 183
military action depends 84
military action despite 54
military action figures 48
military action following 153
military action including 64
military action involving 376
military action limited 106
military action ordered 71
military action outside 1305
military action overseas 701
military action planned 77
military action remains 96
military action resulting 69
military action similar 41
military action started 137
military action towards 89
military after college 50
military after vietnam 133
military array against 221
military backing against 76
military bands marched 52
military bands outside 41
military bands perform 90
military bases against 168
military bases because 131
military bases between 55
military bases brought 60
military bases extending 40
military bases include 62
military bases including 96
military bases located 579
military bases outside 863
military bases overseas 1405
military bases provide 116
military blows against 65
military bonds between 61
military brace position 66
military brass buttons 96
military burial grounds 83
military burial service 45
military cadet schools 236
military camps located 50
military camps outside 76
military cases involving 42
military chief enabled 44
military chief general 102
military civil affairs 143
military civil defense 72
