mace expressed one 45
make ownership and 61
make palatable and 247
make palatable for 46
make palatable his 55
make palisades for 43
make pamphlets and 74
make parallels with 184
make parliament and 107
make parliament but 64
make partitions and 47
make passionate and 64
make patchwork and 74
make patriotism and 63
make peculiarly her 50
make peculiarly his 886
make peculiarly its 40
make penalties for 105
make perception and 151
make perfection and 221
make perfection but 83
make periodical and 101
make permanent all 196
make permanent and 886
make permanent any 142
make permanent for 119
make permanent her 93
make permanent his 301
make permanent its 210
make permanent our 129
make permanent that 424
make permanent this 227
make permanent use 197
make perpetual and 99
make perpetual day 491
make perpetual that 166
make perpetual use 44
make perpetual war 148
make persevering and 40
make personnel and 148
make pertinent and 99
make pesticide use 96
make phenomena that 57
make physicians and 135
make placement and 114
make platforms and 62
make platforms for 116
make plausible and 286
make plausible her 40
make plausible his 279
make plausible how 47
make plausible its 95
make plausible our 65
make plausible that 1022
make plausible this 132
make plausible why 107
make plentiful use 228
make plutonium for 179
make pointless any 120
make polemical use 42
make policemen out 46
make political and 2517
make political art 90
make political hay 1699
make political use 1340
make political war 55
make polluters pay 563
make population and 97
make porcelain and 140
make porcelain for 63
make porcelain with 60
make portraits and 261
make portraits for 67
make portraits that 155
make portraits with 60
make positives for 40
make possession and 43
make posterity his 44
make posterity pay 170
make poultices and 78
make poultices for 239
make practical and 965
make practical his 52
make practical its 65
make practical men 162
make practical things 72
make practical this 54
make practical use 20179
make practices and 47
make pragmatic and 52
make pragmatic use 121
make precisely that 826
make precisely this 2375
make predatory war 53
make prediction and 178
make prediction for 68
make pregnancy and 240
make premature and 121
make preserves and 356
make preserves for 88
make preserves out 47
make preserves with 133
make prevention and 375
make primarily for 152
make primitive and 45
make primitive man 53
make principal and 629
make principal use 47
make priorities and 118
make prisoners all 150
make prisoners and 317
make prisoners for 70
make processes and 118
make procession and 44
make prodigious use 48
make producers and 122
make production and 2147
make production easy 41
make production for 397
make production may 40
make profession and 286
make profession that 147
make profession with 142
make prognoses for 63
make programming and 146
make programming easy 121
make programming for 133
make programming with 112
make prominent and 137
make prominent any 41
make prominent his 51
make prominent one 93
make prominent that 95
make prominent this 75
make prominent two 46
make prominent use 406
make promotions and 132
make proposals and 4199
make proposals but 100
make proposals for 27243
make proposals not 43
make proposals that 4236
make proposals with 310
make prospects for 471
make protection and 65
make protection for 83
make provincial and 46
make provisions and 549
make provisions dear 94
make provisions for 70191
make provisions not 81
make provisions out 46
make provisions that 1724
make provisions with 1525
make publicity and 57
make publicity for 247
make punctures with 63
make purchases and 3458
make purchases are 75
make purchases but 136
make purchases can 44
make purchases for 4256
make purchases not 68
make purchases now 72
make purchases out 41
make purchases than 46
make purchases that 2873
make purchases they 152
make purchases using 236
make purchases was 74
make purchases with 1570
make purchases you 68
make qualified low 139
make quarterly and 134
make quarterly tax 369
make quotations and 79
make radically new 86
make railroads and 99
make railroads for 53
make raspberry jam 277
make reasonable and 2522
make reasonable but 47
make reasonable men 105
make reasonable use 2047
make receptors for 44
make rectangles and 71
make rectangles with 45
make recurrent use 57
make redemption for 53
make reductions and 128
make reductions for 107
make reductions that 85
make redundant and 49
make redundant any 130
make reference and 239
make reference are 97
make reference both 154
make reference easy 797
make reference for 99
make reference not 731
make reference was 48
make referrals and 1274
make referrals for 3528
make referrals that 177
make reflection and 93
make regulation and 90
make regulation for 182
make relatives and 61
make relaxation and 47
make reparation and 1600
make reparation are 94
make reparation but 51
make reparation can 67
make reparation for 34526
make reparation out 41
make reparation was 50
make reparation with 117
make repayment and 43
make repayment easy 51
make repayment for 101
make repayment with 51
make repeatedly and 50
make reporters and 43
make reprisals and 213
make reprisals for 900
make reputation and 141
make researches and 325
make researches for 255
make resembles that 48
make residents and 41
make resources and 164
make resources for 61
make resources out 58
make responses and 178
make responses for 50
make responses that 3153
make responses with 63
make retrieval and 84
make retrieval easy 50
make reverence for 114
make revolution all 57
make revolution and 2207
make revolution but 70
make revolution for 256
make revolution was 55
make revolution with 141
make roosevelt out 40
make sacrifice and 572
make sacrifice for 1099
make sacrifice with 454
make sandpaper with 76
make sanitation and 41
make sarcastic and 81
make schedules and 357
make schedules for 160
make schedules that 121
make scrambles for 79
make scratches and 55
make scripture and 55
make scripture fit 41
make scripture mean 175
make scripture say 112
make sculpture and 96
make sculpture for 73
make sculpture his 53
make sculpture out 73
make sculpture that 317
make sculpture with 65
make seasonable use 99
make secondary and 134
make secondary use 58
make selections and 2814
make selections for 3393
make selections out 43
make selections that 1362
make selections using 198
make selections with 390
make selective and 110
make selective use 861
make sensitive and 258
make sentences and 794
make sentences for 157
make sentences out 259
make sentences that 834
make sentences using 480
make sentences with 742
make sentiment for 70
make separation and 208
make separation easy 103
make serotonin and 48
make sexuality and 46
make shameless use 56
make shepherds and 55
make shipments and 62
make shipments for 51
make shipwreck and 55
make shipwreck both 115
make shipwreck ere 83
make shortcuts and 48
make shortcuts for 52
make sinhalese and 73
make situations and 65
make situations real 108
make situations that 198
make snowballs and 271
make snowballs out 54
make snowballs with 59
make socialists out 135
make societies and 71
make sophistry his 109
make sophocles and 69
make souvenirs for 115
make spaghetti and 577
make spaghetti for 186
make spaghetti with 100
make specimens for 84
make spiritual and 257
make spiritual things 183
make stability and 150
make standards and 133
make standards for 214
make statement and 99
make statesmen and 52
make statesmen out 43
make statutory law 199
make stimulating and 53
make strategic and 629
make strategic use 1181
make strenuous and 304
make structure and 68
make stylistic and 60
make submission and 575
make submission easy 53
make submission for 102
make submission with 51
make substance out 50
make successes out 76
make suggestion for 109
make summaries and 113
make surplices for 61
make surprises and 63
make surrender and 42
make surrender easy 47
make sustained and 246
make sustained eye 225
make sustained use 586
make sweetmeats and 89
make sweetness and 69
make syllables and 126
make syntactic and 42
make taxpayers out 59
make technical and 766
make technical use 58
make telephone and 88
make television and 256
make templates and 60
make templates for 434
make templates that 103
make temporary and 242
make temporary use 642
make tentative and 156
make testimony oft 42
make textbooks and 51
make thanksgiving day 95
make thanksgiving for 52
make themselves act 105
make themselves air 206
make themselves all 1052
make themselves and 13047
make themselves any 219
make themselves are 108
make themselves bad 159
make themselves big 208
make themselves both 351
make themselves but 226
make themselves cry 173
make themselves deaf 65
make themselves die 49
make themselves easy 2493
make themselves far 306
make themselves fat 301
make themselves fit 2776
make themselves for 219
make themselves gay 89
make themselves get 69
make themselves god 351
make themselves her 104
make themselves his 486
make themselves hot 75
make themselves ill 2294
make themselves its 568
make themselves kings 527
make themselves low 44
make themselves mad 58
make themselves men 276
make themselves neat 85
make themselves new 460
make themselves nor 122
make themselves not 453
make themselves now 50
make themselves one 1842
make themselves our 1205
make themselves out 4636
make themselves pay 44
make themselves read 49
make themselves real 428
make themselves see 65
make themselves that 366
make themselves they 51
make themselves thin 148
make themselves this 43
make themselves thus 161
make themselves too 1230
make themselves two 163
make themselves way 406
make themselves weak 131
make themselves who 56
make themselves wings 2161
make themselves with 206
make themselves yet 64
make theological and 85
make theoretical and 388
make theoretical use 75
make thoroughly our 62
make thoughtful and 461
make thoughtful men 243
make thoughtful use 69
make throughout all 76
make throughout her 77
make throughout his 272
make throughout our 250
make throughout this 1323
make tolerable and 55
make tolerable this 325
make tolerably easy 41
make toothpicks and 143
make toothpicks out 45
make tortillas and 710
make tortillas for 552
make tortillas out 88
make tortillas with 74
make tragedies out 55
make transfers and 342
make transfers for 155
make transfers that 118
make transient and 54
make transport and 173
make transport easy 64
make umbrellas and 41
make unashamed use 69
make uncertain and 56
make uncertain men 76
make underhand but 43
make unfamiliar things 119
make unfounded and 83
make ungrateful man 236
make universal and 290
make universal for 46
make universal law 232
make universal that 44
make universal use 46
make unlimited long 87
make unlimited tax 103
make unlimited use 460
make unpleasant and 62
make unpleasant things 53
make unpopular and 43
make unpopular but 51
make unrelenting war 66
make untenable any 87
make unusually long 45
make vacancies for 105
make valuations and 87
make valuations for 72
make varnishes and 49
make vegetable and 49
make vegetable oil 116
make venerable that 54
make vestments and 62
make vestments for 108
make videotapes and 93
make videotapes for 59
make virtually all 2245
make virtually any 1675
make vocational and 164
make voluntary and 520
make voluntary use 84
make whatsoever they 111
make wholesale use 126
make wholesome and 182
make wholesome use 50
make widespread and 101
make widespread use 1662
make willingness and 135
make withdrawal and 62
make witnesses and 96
make wonderful and 155
make wonderful cut 246
make wonderful new 94
make wonderful things 444
make wonderful use 206
make wordsworth and 45
make worthwhile all 104
make worthwhile and 80
make worthwhile use 103
making abilities and 1694
making abilities are 816
making abilities can 151
making abilities for 124
making abilities may 133
making abilities that 706
making abilities with 108
making abstracts and 119
making accounted for 183
making acetylene gas 111
making actionable any 243
making additional and 81
making additional use 90
making addresses and 300
making adhesives and 71
making admirable use 41
making admissions and 132
making admissions that 217
making advertising and 245
making advertising pay 59
making affidavit that 692
making affiliation with 82
making agreement with 397
making airplanes and 346
making airplanes for 85
making airplanes out 41
making alexandria his 87
making algorithms and 121
making algorithms are 56
making algorithms for 60
making algorithms that 162
making allowance and 68
making allowance for 106662
making altogether and 48
making altogether but 96
making altogether for 130
making altogether one 445
making altogether six 255
making altogether ten 80
making altogether too 467
making altogether two 222
making americans out 166
making americans pay 53
making ammunition and 153
making ammunition for 473
making amusement for 60
making analogies and 274
making analogies that 86
making analogies with 338
making apologies and 575
making apologies for 1420
making apologies that 126
making apparatus and 1916
making apparatus are 174
making apparatus but 44
making apparatus can 124
making apparatus for 802
making apparatus had 136
making apparatus has 332
making apparatus may 123
making apparatus than 41
making apparatus that 1841
making apparatus was 726
making apparatus with 249
making appliances and 130
making appliances for 134
making arbitrary and 524
making arbitrary use 52
making argentina one 57
making arguments and 785
making arguments for 1004
making arguments that 2174
making arguments with 115
making armaments and 131
making armaments for 72
making arrowheads and 199
making artifacts and 156
making artifacts that 82
making artificial and 53
making artificial gas 66
making artificial ice 593
making artillery and 43
making assertions and 981
making assertions for 52
making assertions that 4023
making assertions with 71
making associated with 3808
making association for 45
making association with 164
making assumption that 47
making atonement and 218
making atonement for 9574
making atonement was 40
making atonement with 62
making attitudes and 136
making attribute all 108
making automatic and 41
making available all 1638
making available and 1544
making available any 331
making available both 524
making available for 22458
making available her 393
making available his 1713
making available its 1056
making available long 239
making available low 325
making available new 2211
making available non 49
making available not 287
making available old 53
making available one 373
making available our 223
making available raw 141
making available that 523
making available this 774
making available two 339
making available with 97
making batteries and 105
making batteries for 62
making bedspreads and 42
making behavioral and 197
making believers out 144
making beneficial use 247
making beverages and 86
making biological and 143
making boomerangs and 40
making botanical and 155
making bracelets and 236
making budgetary and 50
making calendars and 69
making calendars for 48
making california and 42
making california his 66
making california one 87
making cardinals and 43
making cathedrals out 405
making celluloid and 54
making challenges and 51
making challenges for 44
making challenges that 134
making character and 426
making chemicals and 632
making chemicals for 79
making chemicals that 128
making chocolate and 450
making chocolate for 50
making chocolate ice 125
making christians and 250
making christians out 185
making christmas and 49
making christmas for 58
making coalitions and 87
making coalitions with 318
making cocktails and 53
making cognitive and 117
making coherence and 104
making coincided with 199
making coincides with 100
making collection and 206
making collisions with 171
making commenced but 83
making commercial and 467
making commercial real 238
making commercial use 472
making committee and 194
making committee for 131
making committee that 145
making committee was 105
making committee with 40
making community and 618
making community are 53
making community has 134
making community law 75
making community that 420
making community was 175
making community with 75
making companies and 966
making companies are 519
making companies can 102
making companies for 54
making companies had 47
making companies pay 86
making companies that 736
making companies with 110
making competent and 46
making complaint and 80
making complaint for 76
making complaint that 232
making compliance with 1543
making component and 136
making component that 152
making compounds and 43
making compounds for 48
making compounds that 115
making compounds with 87
making computers and 818
making computers easy 44
making computers for 122
making computers that 277
making computers with 46
making concerned with 690
making concerted and 46
making concluded that 120
making conditions and 430
making conditions are 123
making conditions for 1022
making conditions that 336
making conditions with 412
making confession and 345
making confession for 41
making confession that 45
making confession with 64
making conflicts with 55
making connected with 420
making connection and 57
making connection for 125
making connection with 6250
making conquests and 911
making conquests for 459
making conquests than 114
making conquests that 104
making conquests with 75
making consumers and 131
making consumers pay 133
making continual and 148
making continual use 145
making continual war 94
making continued and 151
making continued for 133
making continued use 114
making continued with 48
making contracts and 3257
making contracts are 170
making contracts does 48
making contracts for 7523
making contracts that 720
making contracts was 117
making contracts with 8383
making contrasts and 103
making contrasts with 304
making corporate and 90
making correction for 924
making corruption and 55
making cosmetics and 187
making cosmetics for 43
making countries and 57
making countries are 53
making covenants and 109
making covenants with 369
making creativity and 45
making criminals and 175
making criminals out 252
making criticism and 602
making crucibles and 694
making crucibles for 133
making curricula and 40
making customary law 66
making customers and 124
making customers pay 80
making cylinders and 45
making cylinders for 65
making deductions and 470
making deductions for 1753
making deductions that 167
making democracy and 269
making democracy real 404
making desirable and 117
making desperate and 197
making desperate but 206
making developed and 48
making dexterous use 44
making diagnostic and 837
making different and 374
making different for 66
making different things 322
making different use 119
making difficult and 1346
making difficult any 290
making difficult but 172
making difficult for 333
making difficult its 91
making difficult things 205
making directors and 190
making disciples and 987
making disciples for 338
making disciples was 61
making disciples who 215
making discounts and 80
making discourse and 42
making discovery and 278
making discovery had 100
making discovery has 126
making discovery may 164
making discovery that 1459
making discovery was 656
making discretion and 316
making discretion that 41
making discussion and 124
making discussion with 47
making dissection and 44
making dividends for 137
making documents and 254
making documents that 42
making doughnuts and 96
making doughnuts for 67
making draperies and 69
making drunkards and 89
making earthenware and 94
making economies and 266
making effective all 91
making effective and 1436
making effective any 119
making effective his 128
making effective its 157
making effective our 49
making effective this 228
making effective use 22734
making effectual and 115
making efficient and 731
making efficient use 7851
making elaborate and 305
making elaborate use 76
making employees and 150
making employees pay 63
making employers and 277
making employers pay 92
making energetic and 54
making energetic use 56
making entrances and 292
making envelopes and 71
making envelopes for 65
making equipment and 3594
making equipment are 189
making equipment can 128
making equipment for 2206
making equipment had 148
making equipment has 197
making equipment may 48
making equipment that 1057
making equipment was 814
making equipment with 222
making equitable and 58
making especially for 41
making estimated tax 832
making estimates and 1075
making estimates are 181
making estimates for 3250
making estimates that 630
making estimates with 93
making evaluation and 283
making everybody and 94
making everybody mad 146
making everybody pay 135
making everybody read 52
making everybody they 50
making everybody who 82
making excellent and 72
making excellent use 1133
making exceptions and 510
making exceptions for 1229
making exceptions that 95
making excessive and 190
making excessive fun 78
making excessive use 479
making exclusive use 327
making excursions all 96
making excursions and 187
making excursions far 71
making excursions for 128
making excursions out 82
making excursions was 65
making excursions with 559
making executive and 95
making exemptions for 51
making exercises and 248
making exercises are 56
making exercises for 55
making exercises that 217
making expensive and 124
making expertise and 193
making exposures with 91
making extensions and 257
making extensions for 40
making extensive and 504
making extensive use 24795
making extremely long 41
making extremely low 58
making extremely thin 99
making factories and 892
making factories are 208
making factories that 40
making faculties and 43
making faculties are 47
making fantastic and 43
making figurines and 123
making filaments for 158
making firebrick and 46
making fireworks and 185
making fireworks for 141
making forecasts and 459
making forecasts are 111
making forecasts for 1122
making forecasts that 174
making forecasts with 86
making fortunate and 79
making foundation for 52
making fountains and 62
making framework and 704
making framework are 45
making framework can 168
making framework for 2182
making framework has 153
making framework that 3683
making framework was 156
making framework with 108
making frivolous and 49
making functional and 60
making functional use 80
making furniture and 2183
making furniture are 44
making furniture for 1066
making furniture out 270
making furniture that 203
making furniture was 55
making furniture with 122
making generally and 250
making generally has 44
making geological and 164
making governors and 53
making gunpowder and 639
making gunpowder for 253
making gunpowder had 47
making gunpowder was 109
making habitable and 48
making hamburger out 57
making happiness and 164
making happiness for 134
making harnesses and 97
making hierarchy and 298
making hierarchy that 156
making hierarchy was 97
making histories out 71
making horseshoes and 170
making hospitals and 226
making hospitals are 120
making household and 185
making hurriedly for 73
making hypotheses and 918
making hypotheses that 304
making important and 1149
making important new 218
making important things 93
making important use 145
making impression and 50
making incessant and 129
making incorrect and 48
making incursions and 114
making indelible ink 80
making indemnity for 165
making indicated that 285
making indicates that 1724
making inductions and 83
making industrial and 493
making industrial use 49
making inference and 49
making influence and 340
making influence are 113
making influence for 55
making influence than 41
making influence that 40
making ingredients and 99
making ingredients for 151
making initiative and 106
making innovation and 155
making inquiries all 132
making inquiries and 5003
making inquiries are 115
making inquiries but 54
making inquiries for 3597
making inquiries how 73
making inquiries now 44
making inquiries she 60
making inquiries that 546
making inquiries they 120
making inquiries this 59
making inquiries was 55
making inquiries with 1329
making insertions and 194
making inspection and 271
making instincts and 40
making intensive and 73
making intensive use 763
making interesting and 682
making interesting things 90
making interesting use 45
making interests and 166
making interview with 54
making intricate and 84
making inventions and 822
making inventions that 238
making inventive use 70
making inventory and 187
making invisible ink 108
making irregular and 66
making irrigation and 63
making jerusalem his 121
making jerusalem its 56
making judgments all 58
making judgments and 8487
making judgments are 347
making judgments but 131
making judgments can 94
making judgments for 855
making judgments may 54
making judgments not 94
making judgments than 116
making judgments that 5260
making judgments too 55
making judgments using 63
making judgments was 123
making judgments with 276
making knowledge and 1308
making knowledge his 311
making knowledge one 146
making knowledge that 265
making landscape and 40
making leadership and 57
making libraries and 115
making lifestyle and 56
making loopholes for 50
making lubricating oil 70
making machinery and 5136
making machinery are 376
making machinery but 142
making machinery can 191
making machinery for 2440
making machinery had 464
making machinery has 818
making machinery may 258
making machinery set 225
making machinery than 51
making machinery that 1747
making machinery was 1842
making machinery with 328
making magazines and 117
making manageable and 220
making managerial and 117
making mandatory for 81
making margarine and 317
making marmalade and 134
making mechanics too 53
making mechanism and 686
making mechanism are 63
making mechanism can 107
making mechanism for 716
making mechanism has 137
making mechanism that 1206
making mechanism was 668
making mechanism with 102
making medicines and 512
making medicines for 131
making medicines out 41
making merchants and 41
making merciless fun 83
making merriment for 54
making metaphors and 75
making middleton see 92
making ministers and 143
making moccasins and 469
making moccasins for 190
making molecules that 85
making molehills out 161
making monuments and 59
making monuments for 94
making moonshine and 115
making moonshine was 44
making mortgages and 77
making mountains and 202
making mountains out 15184
making movements and 556
making movements are 58
making movements for 157
making movements that 1101
making movements with 1200
making mysteries and 63
making mysteries out 57
making mysterious and 108
making navigation and 119
making navigation easy 210
making necessary and 858
making necessary any 53
making necessary but 75
making necessary for 808
making necessary its 50
making necessary new 125
making necessary that 43
making necessary this 55
making necklaces and 281
making necklaces for 127
making necklaces out 87
making necklaces with 42
making negatives and 107
making negatives for 129
making negotiation and 83
making newsprint and 99
making nutrients and 42
making obeisance and 173
making obeisance with 128
making objections and 329
making objections that 48
making objective and 448
making obstacles for 48
making occasional and 113
making occasional eye 46
making occasional use 305
making offenders pay 54
making offensive and 249
making offensive war 168
making ointments and 254
making operations and 692
making operations are 448
making operations can 40
making operations for 218
making operations had 47
making operations that 469
making operations with 158
making opportune use 85
making ornaments and 1403
making ornaments for 1025
making ornaments out 92
making ornaments with 64
making ourselves and 590
making ourselves easy 53
making ourselves fit 156
making ourselves for 66
making ourselves ill 116
making ourselves one 165
making ourselves our 84
making ourselves out 240
making ourselves too 132
making outrageous and 91
making overtures and 300
making overtures for 1499
making overtures that 104
making overtures with 47
making parallels and 43
making parallels with 122
making passionate and 57
making pavements and 51
making penalties for 68
making pendulums with 40
making perception and 78
making perfumery and 44
making permanent all 97
making permanent and 291
making permanent his 101
making permanent its 62
making permanent our 41
making permanent that 45
making permanent this 122
making permanent use 55
making personnel and 388
making pertinent and 52
making physicians and 133
making placement and 259
making platforms for 157
making plausible and 98
making plausible that 60
making plentiful use 93
making plutonium and 43
making plutonium for 72
making political and 2577
making political art 58
making political hay 550
making political use 644
making polluters pay 253
making population and 119
making porcelain and 340
making porcelain for 86
making porcelain had 48
making porcelain was 263
making porcelain with 51
making portraits and 218
making portraits for 118
making portraits with 54
making possession and 57
making posterity pay 365
making potpourri and 51
making poultices and 87
making poultices for 82
making practical and 714
making practical day 46
making practical use 5101
making practices and 2036
making practices are 946
making practices can 178
making practices for 159
making practices may 44
making practices that 2613
making practices with 135
making pragmatic and 47
making precisely that 562
making precisely this 549
making prediction and 142
making pregnancy and 110
making premature and 108
making preserves and 1113
making preserves for 115
making prevention and 154
making principal and 145
making principle that 211
making priorities and 226
making priorities for 41
making prisoners all 73
making prisoners and 413
making prisoners any 47
making prisoners two 51
making procedure and 1662
making procedure are 190
making procedure but 111
making procedure can 359
making procedure does 50
making procedure for 1731
making procedure had 149
making procedure has 390
making procedure may 204
making procedure that 3010
making procedure was 846
making procedure with 289
making proceedings and 406
making proceedings are 158
making proceedings that 48
making processes all 150
making processes and 37228
making processes are 16488
making processes being 152
making processes both 296
making processes but 898
making processes can 3468
making processes did 133
making processes does 133
making processes due 48
making processes for 4774
making processes had 482
making processes has 1508
making processes lead 101
making processes may 2148
making processes not 189
making processes now 100
making processes than 1150
making processes that 58675
making processes they 504
making processes use 41
making processes using 168
making processes was 1082
making processes with 2456
making producers and 120
making production and 1222
making production for 166
making prognoses for 48
making programming and 63
making prominent use 120
making promotions and 803
making proposals and 1930
making proposals for 8389
making proposals that 1891
making proposals with 201
making prospects for 254
making protocols and 96
making provisions and 210
making provisions for 23943
making provisions that 478
making provisions with 248
making publicity for 179
making punctures and 56
making punctures with 47
making purchases and 3897
making purchases are 229
making purchases but 60
making purchases for 4797
making purchases out 107
making purchases than 41
making purchases that 590
making purchases they 50
making purchases using 51
making purchases was 68
making purchases with 971
making qualities and 260
making qualities are 119
making quotations and 116
making quotations for 40
making railroads and 155
making raspberry jam 354
making reasonable and 508
making reasonable use 235
making reductions and 57
making reductions for 47
making redundant any 52
making reference and 121
making reference both 50
making reference easy 77
making reference not 95
making referrals and 457
making referrals are 57
making referrals for 792
making referrals that 95
making reparation and 186
making reparation for 2617
making repayment for 43
making reprisals and 55
making reprisals for 259
making reprisals was 40
making reprisals with 46
making researches and 512
making researches for 299
making researches with 95
making resources and 604
making resources are 189
making resources for 204
making resources that 239
making responses and 247
making responses that 1250
making revolution and 787
making revolution for 152
making revolution one 47
making revolution that 44
making revolution was 180
making revolution with 169
making sacrifice and 292
making sacrifice for 411
making saltpeter and 46
making sandpaper and 41
making sarcastic and 86
making schedules and 303
making schedules for 214
making scratches with 55
making scripture its 56
making sculpture and 292
making sculpture for 149
making sculpture out 54
making sculpture that 133
making sculpture was 44
making sculpture with 129
making secondary and 186
making secondary use 48
making selections and 1622
making selections are 72
making selections for 1910
making selections that 718
making selections using 66
making selections with 233
making selective and 45
making selective use 342
making sensitive and 74
making sentences and 702
making sentences for 175
making sentences out 138
making sentences that 476
making sentences using 89
making sentences with 472
making sentiment and 41
making separation and 84
making seventeen and 71
making sexuality and 40
making shameless use 43
making shipments and 71
making shipments for 51
making sidewalks and 63
making situations and 1018
making situations are 876
making situations can 262
making situations for 175
making situations has 54
making situations may 140
making situations than 96
making situations that 1332
making situations with 196
making snowballs and 250
making societies and 103
making sometimes does 94
making sometimes one 90
making souvenirs for 75
making spaghetti and 183
making spaghetti for 113
making spaghetti with 121
making specimens for 49
making spiritual and 154
making spiritual things 67
making standards and 472
making standards for 250
making statement and 96
making statement that 66
making statutory law 51
making stoneware and 99
making strategic and 379
making strategic use 413
making strenuous and 196
making strenuous but 87
making structure and 3832
making structure are 253
making structure but 95
making structure can 293
making structure for 1254
making structure had 120
making structure has 510
making structure may 279
making structure than 144
making structure that 3941
making structure was 1144
making structure with 466
making submission and 323
making suggested that 352
making suggestion that 43
making summaries and 102
making sustained and 204
making sweetmeats and 62
making sweetness and 175
making tableware and 47
making talismans and 61
making technical and 662
making technique and 466
making technique can 45
making technique for 384
making technique has 121
making technique that 2004
making technique was 255
making telephone and 86
making television and 296
making templates and 277
making templates for 426
making temporary and 88
making temporary use 209
making tentative and 136
making thanksgiving day 343
making themselves all 365
making themselves and 1766
making themselves both 119
making themselves easy 437
making themselves far 56
making themselves fat 56
making themselves fit 490
making themselves for 62
making themselves god 62
making themselves his 160
making themselves ill 506
making themselves its 116
making themselves kings 189
making themselves mad 45
making themselves new 116
making themselves not 132
making themselves one 525
making themselves out 789
making themselves real 137
making themselves too 399
making themselves wings 143
making theoretical and 301
making thoughtful and 136
making throughout all 159
making throughout his 372
making throughout its 122
making throughout our 115
making throughout this 948
making tinctures and 77
making tortillas and 1243
making tortillas for 292
making tortillas has 45
making tortillas with 44
making traditions and 344
making traditions are 45
making traditions that 96
making tragedies out 41
making transfers and 387
making transfers easy 41
making transfers for 76
making transfers that 148
making transport and 209
making traverses and 40
making umbrellas and 113
making unfounded and 93
making universal and 85
making universal law 1316
making unlimited use 70
making unrelenting war 52
making vacancies for 46
making vagabonds and 65
making valuations and 98
making valuations for 301
making varnishes and 378
making varnishes for 105
making vegetable oil 64
making venezuela one 50
making vestments and 85
making vestments for 66
making videotapes and 41
making virtually all 882
making virtually any 352
making virtually two 42
making vocational and 106
making voluntary and 55
making wallboard and 56
making widespread use 950
making windmills and 49
making wonderful and 76
making wonderful things 123
making wonderful use 40
making workshops and 267
making workshops are 45
making workshops for 146
male abilities and 43
male academics and 266
male academics are 120
male academics who 206
male academies and 53
male accessory sex 3029
male accounted for 85
male achievers and 54
male activists and 210
male activists are 70
male activists had 51
male activists who 185
male admiration and 156
male admiration for 78
male admiration was 41
male admissions and 104
male admissions for 47
male adulterer was 60
male advantage and 234
male advantage for 86
male advantage has 51
male advantage was 116
male adventure and 133
male afflicted with 116
male aggression and 3363
male aggression are 194
male aggression but 86
male aggression can 107
male aggression for 53
male aggression has 161
male aggression may 128
male aggression than 91
male aggression that 436
male aggression was 265
male aggression with 53
male aggressor and 152
male alcoholic and 100
male alcoholic has 57
male alcoholic was 73
male alcoholic who 150
male alcoholic with 95
male americans and 73
male americans had 44
male americans who 93
male ancestors and 529
male ancestors are 280
male ancestors for 145
male ancestors had 329
male ancestors was 59
male ancestors who 320
male ancestors with 61
male announces his 55
male antarctic fur 89
male anxieties and 257
male anxieties that 268
male appearance and 239
male appetites and 46
male applicant and 85
male applicant can 45
male applicant for 388
male applicant had 56
male applicant has 79
male applicant was 139
male applicant who 218
male applicant with 51
male approaching her 47
male arrogance and 474
male arrogance that 491
male assailant and 48
male assistant and 148
male assistant for 53
male assistant had 40
male assistant was 126
male assistant who 125
male associated with 1077
male associates and 235
male associates are 87
male associates for 52
male associates had 41
male associates who 178
male associates with 195
male association and 61
male association with 134
male assumption that 713
male attendant and 257
male attendant for 53
male attendant had 47
male attendant was 221
male attendant who 311
male attendant with 118
male attitudes and 1424
male attitudes are 172
male attitudes that 472
male attorneys and 131
male attorneys are 71
male attorneys who 136
male attraction and 87
male attraction was 46
male attribute and 92
male audiences and 222
male audiences are 69
male audiences for 49
male audiences that 131
male audiences who 134
male audiences with 73
male authorship and 200
male available for 131
male batterers and 208
male batterers are 141
male batterers who 67
male believers and 80
male believers who 42
male biological sex 49
male blackbird and 61
male brutality and 316
male butterfly and 42
male butterfly has 61
male candidate and 153
male candidate for 352
male candidate had 85
male candidate was 247
male candidate who 285
male candidate with 75
male castrates and 46
male castration and 104
male celibates who 50
male character and 1251
male character are 60
male character being 44
male character but 86
male character can 111
male character does 56
male character for 136
male character had 98
male character has 287
male character may 94
male character she 65
male character than 83
male character that 674
male character was 506
male character who 1954
male character with 380
male childhood and 52
male christians and 82
male christians who 57
male citizenry and 59
male citizenry was 60
male classmate and 68
male classmate who 91
male clientele and 132
male clientele who 58
male coalitions and 55
male coalitions are 99
male colleagues and 3924
male colleagues are 919
male colleagues both 96
male colleagues but 241
male colleagues can 159
male colleagues did 381
male colleagues doing 43
male colleagues earn 52
male colleagues for 566
male colleagues had 660
male colleagues has 60
male colleagues may 232
male colleagues not 65
male colleagues she 99
male colleagues than 141
male colleagues that 1285
male colleagues they 99
male colleagues was 336
male colleagues who 1874
male colleagues with 523
male collected near 130
male colonists and 137
male colonists had 56
male colonists who 86
male coloration and 123
male commences his 46
male commercial sex 199
male committee was 52
male commoners who 71
male community and 576
male community are 65
male community for 50
male community had 56
male community has 186
male community may 45
male community that 488
male community was 184
male community who 51
male community with 90
male companions and 909
male companions are 277
male companions but 49
male companions did 46
male companions for 196
male companions had 156
male companions may 53
male companions than 51
