year and day next after 67
you had not been bound 62
you had not been brave 53
you had not been close 105
you had not been driving 66
you had not been drunk 175
you had not been feeling 149
you had not been first 43
you had not been found 96
you had not been getting 57
you had not been given 180
you had not been hanged 134
you had not been happy 57
you had not been holding 48
you had not been looking 246
you had not been lucky 62
you had not been playing 78
you had not been quite 237
you had not been right 55
you had not been running 65
you had not been short 192
you had not been sitting 75
you had not been strong 63
you had not been taken 127
you had not been talking 57
you had not been thinking 183
you had not been thrown 40
you had not been under 71
you had not been where 57
you had not been willing 225
you had not been working 173
you had not come after 123
you had not come dangling 57
you had not come looking 48
you had not come round 40
you had not come today 150
you had not done anything 663
you had not eaten anything 85
you had not eaten since 52
you had not even known 113
you had not gone after 98
you had not heard about 336
you had not heard anything 141
you had not lied about 60
you had not said anything 758
you had not seen anything 123
you had not seen quite 52
you had not seen since 80
you had one single enemy 74
you had put your money 103
you had read your bible 68
you had run three yards 54
you had that much money 121
you had that much sense 153
you had that name given 60
you had this time again 40
you had too many people 98
you had too much money 67
you had too much pride 137
you had too much reason 46
you had too much sense 298
you had with your child 157
you had with your father 282
you had with your first 51
you had with your loved 51
you had with your mother 629
you had won three months 41
you hang out your shingle 258
you has not been blind 56
you hear any more about 358
you hear any news about 82
you hear any other sound 136
you hear any talk about 81
you hear her last night 57
you hear him last night 66
you hear him talk about 350
you hear men talk about 64
you hear that loud laugh 76
you hear that your father 84
you hear them from others 40
you hear them last night 81
you hear them talk about 186
you how she felt about 105
you how that came about 235
you how they feel about 687
you how they felt about 112
you how this came about 229
you how you feel about 819
you how you felt about 297
you how you were feeling 112
you how you were getting 78
you hum and buzz round 61
you hung out your shingle 46
you lay out your money 61
you lay this book aside 52
you let him know about 82
you let him know where 61
you let him ride after 58
you let him talk about 41
you let them know about 192
you let them know where 94
you let them talk about 48
you let this evil spread 99
you may all have equal 353
you may ask your father 80
you may bear much fruit 45
you may bet your boots 165
you may bring back again 53
you may bring forth fruit 66
you may bring your action 46
you may get some clues 61
you may get some faint 45
you may get some inkling 42
you may get some notion 45
you may get such where 65
you may get your first 102
you may get your money 123
you may hang your walls 47
you may hear from others 53
you may hear more about 60
you may hear these hasty 85
you may hit your reader 147
you may lay your hands 43
you may let your lands 106
you may not care about 833
you may not fall under 255
you may not feel anything 102
you may not feel hungry 53
you may not feel quite 143
you may not find anything 116
you may not have again 53
you may not have anything 213
you may not have asked 101
you may not have broke 52
you may not have cause 244
you may not have drawn 49
you may not have either 48
you may not have found 316
you may not have fully 187
you may not have given 458
you may not have known 2175
you may not have liked 139
you may not have lived 45
you may not have money 67
you may not have noted 46
you may not have power 60
you may not have quite 227
you may not have really 70
you may not have reason 111
you may not have saved 46
you may not have space 161
you may not have spent 46
you may not have taken 323
you may not have tried 230
you may not know about 1561
you may not know anything 151
you may not know exist 41
you may not know quite 61
you may not know until 177
you may not know where 796
you may not know which 587
you may not learn anything 46
you may not like about 62
you may not lose sight 62
you may not need anything 73
you may not need money 49
you may not only enjoy 101
you may not take amiss 59
you may not talk about 133
you may not think about 405
you may not turn aside 42
you may not want others 65
you may not want people 78
you may not want users 56
you may put down anything 49
you may put your child 42
you may put your hands 59
you may put your money 44
you may put your pride 42
you may put your trust 121
you may read these lines 90
you may read these words 90
you may rue your haste 82
you may run into while 131
you may say will change 46
you may see great axioms 83
you may see many people 41
you may see more fully 152
you may see some small 50
you may see these women 42
you may see what looks 59
you may see your child 67
you may see your error 43
you may see your father 401
you may set what value 69
you may set your hearts 46
you may set your minds 48
you may sit down again 46
you may sow your field 121
you may try your skill 48
you may use your fingers 42
you may use your hands 106
you may use your sword 41
you may yet have hopes 70
you mean that these thirty 58
you mean that those seven 53
you mean that your father 117
you mean that your mother 45
you mean you have never 259
you mean you have taken 53
you mean you know where 46
you men not keep watch 221
you met her last night 107
you met him last night 207
you nor any other human 472
you nor any other shall 85
you nor any other woman 43
you nor hear your words 196
you not ask your father 51
you not bring your whole 49
you not hear some noise 81
you not hear your mother 51
you not how your state 46
you not lay your hands 75
you not read these words 69
you not read what david 562
you not see what every 109
you not see your father 52
you not set mine honor 42
you not sit down again 47
you not that these glens 43
you out for poor jenny 52
you out with last night 119
you out with your bonny 83
you out with your whole 57
you pay all your bills 124
you pay for your board 67
you pay for your child 64
you pay for your crime 57
you pay for your first 50
you pay for your house 126
you pay for your share 48
you pay him some wages 50
you pay off your debts 133
you pay them high wages 80
you pin all your hopes 41
you put all your cards 64
you put all your money 274
you put all your trust 124
you put off your visit 46
you put one word after 40
you put out your hands 122
you put out your light 54
you put out your tongue 92
you put that into words 80
you put them back where 57
you put them into action 167
you put them into water 152
you put them into words 96
you put this book aside 51
you put too much stock 59
you put too much sugar 41
you put too much trust 51
you put too much water 118
you read all these books 365
you read all these words 57
you read all those books 189
you read and learn about 223
you read and take notes 336
you read and talk about 152
you read and think about 412
you read and think rather 43
you read any good books 414
you read any other books 136
you read this book about 69
you read this book cover 82
you read this case study 361
you read too many books 181
you read with your child 131
you saw and heard about 63
you saw and heard today 41
you saw her last night 289
you saw him last night 601
you saw how much mamma 73
you say and think about 92
you say and what others 73
you say and what would 40
you say any more about 284
you say one word about 463
you say that great power 41
you say that many times 55
you say that most people 1163
you say that over again 76
you say that some people 76
you say that their uncle 109
you say that there might 46
you say that there would 59
you say that these people 135
you say that these words 42
you say that word again 183
you say that your child 89
you say that your father 617
you say that your first 46
you say that your mother 529
you say that your people 140
you say too much about 119
you say two more words 51
you say was born blind 955
you say you care about 121
you say you feel about 133
you say you have found 159
you say you have given 111
you say you have known 51
you say you have lived 87
you say you have never 518
you say you have proof 41
you say you have spent 50
you say you have taken 171
you say you have tried 70
you say you knew about 43
you say you know about 131
you say you know paris 42
you say you know where 77
you say you think about 75
you say you were about 51
you say you were again 229
you say you were calling 91
you say you were driving 41
you say you were getting 113
you say you were happy 62
you say you were headed 56
you say you were hungry 99
you say you were looking 296
you say you were meeting 52
you say you were never 176
you say you were sitting 57
you say you were sorry 194
you say you were staying 243
you say you were still 40
you say you were talking 50
you say you were thinking 86
you say you were tired 71
you say you were waiting 60
you say you were walking 49
you say you were working 147
you say you will marry 170
you say you will never 224
you say you will prove 47
you say you will write 79
you see all these people 305
you see all these women 43
you see all those ashes 45
you see all those people 265
you see all your dreams 56
you see and feel about 415
you see and think about 113
you see any good reason 166
you see any more folks 45
you see any other jokes 46
you see any other people 59
you see each other again 127
you see each other every 108
you see each other often 103
you see her last night 194
you see her very often 69
you see him here today 44
you see him last night 320
you see him very often 64
you see his grim grace 50
you see how many people 352
you see how many times 102
you see how much easier 209
you see how much money 156
you see how much nicer 178
you see how much power 43
you see how much worse 41
you see how other people 80
you see how poor people 57
you see how these people 75
you see how your father 43
you see how your mother 42
you see its great roots 83
you see not your money 54
you see that ethel would 48
you see that even though 115
you see that great peaked 48
you see that lucy wants 60
you see that mere ideals 66
you see that other people 100
you see that poor woman 56
you see that some people 58
you see that there would 50
you see that these older 66
you see that these people 217
you see that young woman 109
you see that your child 340
you see that your father 238
you see that your mother 105
you see them come again 40
you see them very often 51
you see things other people 40
you see why some people 59
you see with your brain 48
you see with your inner 127
you see with your naked 62
you see you have lamed 51
you see you were right 105
you set for your child 83
you set too much store 67
you sit and talk about 51
you sit and think about 161
you sit with your child 48
you sit with your hands 180
you sit with your knees 48
you sit with your mother 83
you sob out your sense 41
you sup with more sense 62
you than any other people 55
you than any other woman 223
you than for most people 50
you than for other people 47
you than with other people 54
you than you have about 41
you than you knew about 45
you than you know about 682
you than you were aware 181
you that all good drawing 47
you that all these people 40
you that are ever looking 61
you that are heavy laden 49
you that for some reason 109
you that god will never 103
you that its great claws 97
you that one good treaty 68
you that read these notes 91
you that she will never 134
you that they have burnt 117
you that they have found 189
you that they have given 81
you that they have never 361
you that they have raked 46
you that they have taken 74
you that they have tried 67
you that they take towns 131
you that they were never 70
you that they were really 47
you that they will never 185
you that this poor widow 355
you that this very moral 107
you that this very night 80
you that this will never 96
you that too many times 73
you that you care about 88
you that you feel about 40
you that you have acted 144
you that you have beaten 65
you that you have begun 40
you that you have earned 55
you that you have every 52
you that you have found 354
you that you have given 727
you that you have grown 40
you that you have known 165
you that you have lived 77
you that you have never 893
you that you have often 57
you that you have others 41
you that you have power 89
you that you have quite 53
you that you have really 57
you that you have saved 82
you that you have shown 75
you that you have still 120
you that you have taken 408
you that you have views 44
you that you left under 98
you that you make known 70
you that you must allow 41
you that you must change 109
you that you must either 151
you that you must enter 94
you that you must fight 83
you that you must first 377
you that you must marry 42
you that you must needs 108
you that you must never 285
you that you must stand 48
you that you must study 64
you that you must trust 45
you that you must write 120
you that you need never 86
you that you walk worthy 162
you that you were about 121
you that you were crazy 128
you that you were getting 113
you that you were looking 97
you that you were naked 1776
you that you were never 227
you that you were playing 75
you that you were quite 89
you that you were really 57
you that you were right 1608
you that you were still 73
you that you were talking 51
you that you were under 78
you that you were wasting 63
you that you were willing 43
you that you will begin 61
you that you will carry 53
you that you will cause 52
you that you will either 100
you that you will enjoy 148
you that you will grant 48
you that you will never 2678
you that you will often 44
you that you will order 41
you that you will please 136
you that you will search 45
you that you will spend 58
you that you will stand 44
you that you will still 89
you they are very happy 79
you things you have never 100
you this day three weeks 64
you try any more fancy 91
you two are very close 140
you two can talk about 71
you two get some sleep 74
you two men wont carry 42
you use any other method 80
you use for taking notes 42
you use for your first 46
you use that word again 224
you use too many fonts 42
you use too many short 42
you use too many words 102
you use too much force 134
you use too much water 90
you use with your child 191
you was dead four hours 138
you was not your fault 259
you who are heavy laden 144
you who are here today 640
you who are just getting 74
you who bring good tidings 68
you who put your hands 48
you who read these lines 478
you who read these pages 523
you who read these words 515
you with all their force 78
you with all their hearts 397
you with all their might 342
you with all these people 58
you with all your might 151
you with all your needs 118
you with all your power 80
you with any such hopes 63
you with any such title 45
you with her bare hands 53
you with her last night 104
you with him last night 98
you with his bare hands 231
you with one hand while 161
you with that warm feeling 41
you with too many people 42
you with too much haste 47
you with too much pride 74
