man bears sorrow better 930
men take little notice 52
men there seemed almost 84
men took little notice 68
men took refuge behind 54
men very little better 158
men went safely across 88
men went through various 49
men were absent without 120
men were active enough 47
men were almost afraid 40
men were almost always 449
men were almost beside 51
men were almost beyond 53
men were almost broken 40
men were almost frozen 44
men were almost starving 111
men were almost wholly 100
men were almost without 166
men were already aboard 46
men were already across 59
men were already arriving 40
men were already asleep 574
men were already becoming 65
men were already building 83
men were already climbing 77
men were already drinking 87
men were already engaged 254
men were already fighting 97
men were already gathering 117
men were already hurrying 69
men were already hushed 58
men were already inside 286
men were already killed 64
men were already lunching 45
men were already planning 85
men were already sleeping 50
men were already standing 195
men were already starting 88
men were already swarming 41
men were always afraid 42
men were always anxious 93
men were always around 44
men were always better 102
men were always called 58
men were always chosen 48
men were always fighting 115
men were always needed 52
men were always plotting 45
men were always watching 62
men were another matter 83
men were asleep already 127
men were becoming better 119
men were becoming furious 46
men were better clothed 96
men were better fitted 784
men were better judges 213
men were better placed 48
men were better suited 558
men were better versed 76
men were bitter rivals 64
men were brutes enough 41
men were building houses 58
men were busied erecting 91
men were busily engaged 1221
men were bustling around 42
men were called before 174
men were carrying inland 61
men were carrying rifles 79
men were carrying something 75
men were carrying weapons 41
men were clever enough 77
men were common enough 40
men were common masons 120
men were crawling through 40
men were created before 41
men were crowding around 456
men were debating whether 63
men were deeply engaged 76
men were deeply imbued 42
men were denied access 135
men were drinking coffee 252
men were drinking heavily 68
men were driven through 76
men were dropping around 66
men were eagerly awaiting 45
men were eagerly sought 94
men were eagerly watching 43
men were fighting abroad 92
men were former slaves 64
men were gathering around 362
men were greatly afraid 71
men were greatly amused 53
men were greatly needed 42
men were greatly pleased 340
men were guided through 63
men were hardly enough 51
men were hardly likely 104
men were hardly subtle 43
men were hauled aboard 59
men were heavily bearded 81
men were heavily engaged 63
men were heavily loaded 70
men were hidden behind 199
men were highly amused 57
men were highly elated 101
men were highly pleased 173
men were highly valued 43
men were honest enough 64
men were hovering around 88
men were hurrying through 93
men were hurrying toward 100
men were ideally suited 62
men were killed aboard 60
men were killed almost 94
men were killed around 63
men were killed before 694
men were killed except 143
men were killed fighting 158
men were killed inside 117
men were killed through 48
men were killed without 100
men were kindly treated 46
men were kneeling beside 103
men were landed without 88
men were laughing loudly 44
men were little better 670
men were little fitted 40
men were loaded aboard 74
men were mainly engaged 97
men were marching across 51
men were marching through 274
men were marching toward 169
men were mostly absent 60
men were mostly killed 41
men were mostly silent 75
men were passed through 50
men were placed aboard 103
men were placed before 64
men were placed behind 135
men were placed inside 102
men were poorly clothed 97
men were posted around 61
men were posted behind 126
men were prowling around 100
men were pulled aboard 48
men were ragged almost 92
men were safely aboard 60
men were safely across 74
men were safely ashore 48
men were safely inside 49
men were safely landed 168
men were secure enough 51
men were shouting orders 58
men were shrewd enough 67
men were silent enough 42
men were sleeping through 86
men were slowly killed 61
men were soaked through 84
men were sorely needed 133
men were standing around 4227
men were standing before 717
men were standing behind 631
men were standing beside 429
men were standing engaged 65
men were standing inside 71
men were standing watching 45
men were striking wildly 59
men were stupid enough 48
men were swarming around 169
men were treated better 43
men were turned adrift 61
men were turned toward 90
men were united states 124
men were washed ashore 169
men were without clothes 47
men were without horses 59
men were without rations 121
men were without weapons 52
men whom nobody heeded 48
men whom public opinion 167
men whom william loaded 101
men will almost always 69
men will always choose 64
men will always desire 48
men will always differ 266
men will always follow 53
men will always prefer 252
men will always remain 232
men will always return 44
men will become better 179
men will become fathers 45
men will behave better 132
men will forget little 73
men will nibble before 160
men will sooner forget 141
men wore clothes before 91
men wore cotton shirts 70
met frau brandt awhile 42
met from existing stocks 53
met hers without wavering 51
met john foster dulles 43
met like mutual ghosts 64
met their future spouse 100
met there before dinner 57
met these gifted ladies 44
met upon common ground 260
met your brother before 48
mix their lovers freely 60
