mace per registered ton 171
many new approaches for 75
many new approaches that 46
many new businesses and 177
many new businesses are 175
many new businesses that 141
many new candidates for 50
many new capacities and 51
many new characters and 78
many new connections and 40
many new expedients and 48
many new facilities and 95
many new facilities are 69
many new facilities for 104
many new immigrants and 157
many new immigrants are 138
many new immigrants had 43
many new immigrants who 120
many new impressions and 168
many new impressions that 199
many new industries and 462
many new industries are 169
many new industries had 95
many new industries that 334
many new initiatives and 108
many new initiatives are 99
many new initiatives that 61
many new innovations and 61
many new newspapers and 59
many new occupations and 91
many new occupations that 125
many new principles and 62
many new privileges and 56
many new procedures and 117
many new professions and 46
many new properties and 45
many new quantities are 141
many new references and 51
many new reflections and 80
many new regulations and 133
many new regulations for 43
many new scientific and 122
many new strategies for 66
many new structures and 83
many new structures are 40
many new substances and 91
many new suggestions and 44
many new suggestions for 45
many new techniques and 713
many new techniques are 152
many new techniques for 404
many new techniques that 252
many not acquainted with 69
many oil refineries and 48
many old associations with 48
many old prejudices and 111
many raw vegetables and 74
many red corpuscles are 44
many sad presidents and 57
many tax collectors and 1088
many tax institutes and 55
many that illustrate how 43
many things impossible for 62
many things interested him 54
many things profitable for 51
many top executives and 54
many top executives are 135
many top executives who 78
many who appreciated his 70
many who complained that 192
many who considered her 40
many who considered him 214
many who considered his 47
many who considered that 681
many who considered them 40
many who considered this 47
many who criticized him 46
many who identified with 76
many who maintained that 480
many who obstructed and 141
many who recognized that 173
many who remembered him 87
many who remembered his 103
many who remembered that 58
many who surrounded him 64
many who sympathized with 673
many who understand and 46
many who understand that 96
many with fireplaces and 114
maps and blueprints and 40
maps and cyclopedias dry 65
maps and discovered that 49
maps and gazetteers with 69
maps and guidebooks and 169
maps and guidebooks are 61
maps and guidebooks for 119
maps and guidebooks that 49
maps and information and 109
maps and information are 212
maps and information for 172
maps and information that 147
maps and statistics and 54
maps and statistics are 45
maps and statistics for 47
maps and suggestions for 97
maps and timetables and 49
maps and timetables are 68
maps are compatible with 56
maps are consistent with 134
maps are constantly being 45
maps are inaccurate and 41
maps are invaluable for 66
maps are relatively easy 66
maps are reproduced with 59
maps for comparison with 45
maps that illustrate this 45
mark all substances that 104
mark and distinction that 244
mark for comparison with 52
mark his displeasure with 69
mark his preference for 52
mark its boundaries and 155
mark its boundaries with 44
mark its foreground and 77
mark out boundaries and 147
mark them externally but 60
mark was registered and 86
mark was registered for 71
mark was registered with 51
mask and compensate for 117
mass and annihilate her 66
mass and comparison with 47
mass and composition and 54
mass and composition are 144
mass and elasticity and 43
mass and elasticity are 174
mass and groundwork was 44
mass and luminosity and 57
mass and luminosity are 425
mass and luminosity for 99
mass and relatively low 50
mass are consistent with 80
mass are equivalent and 53
mass that interferes with 56
mass thus fabricated was 89
mass was calculated for 60
mass was calculated using 89
mass was celebrated and 409
mass was celebrated for 507
mass was celebrated with 526
mass was consistent with 70
mass was determined for 52
mass was determined using 49
mass was determined with 45
mass was discovered and 48
meals and activities are 74
meals and activities for 45
meals with unaffected joy 78
meals with vegetables and 71
meaning and application and 108
meaning and application are 583
meaning and application can 42
meaning and application for 294
meaning and application may 41
meaning and application than 71
meaning and application that 112
meaning and appropriate use 200
meaning and associations that 59
meaning and contextual bias 373
meaning and continuity for 88
meaning and experience and 153
meaning and experience are 233
meaning and experience for 106
meaning and experience that 242
meaning and explanation for 159
meaning and illustrate his 46
meaning and implication are 110
meaning and implication for 225
meaning and implication that 67
meaning and importance all 48
meaning and importance and 247
meaning and importance are 402
meaning and importance for 1626
meaning and importance than 242
meaning and importance that 449
meaning and importance they 217
meaning and information are 165
meaning and inspiration for 144
meaning and integrated with 56
meaning and legitimacy for 47
meaning and orientation for 50
meaning and successful aging 122
meaning and usefulness for 200
meaning for individual and 65
meaning that experience has 46
meaning that information can 49
meaning that relatively few 98
meaning that transcends all 55
meaning that transcends any 42
meaning that transcends its 297
meaning that transcends our 99
meaning that transcends that 43
meaning they originally had 141
meaning was identified with 41
meaning was synonymous with 40
meaning was understood and 81
means and advantages for 274
means and assistance for 40
means and capacities for 72
means and covariances are 312
means and covariances for 139
means and expedients for 221
means and facilities and 113
means and facilities are 128
means and facilities for 2950
means and facilities that 49
means and implements for 64
means and incentives for 568
means and inclination for 110
means and influences for 98
means and instrument for 436
means and limitations being 49
means and mechanisms for 603
means and mechanisms that 145
means and modalities for 55
means and motivations for 134
means and objectives and 57
means and objectives are 55
means and preparation for 57
means and procedures and 47
means and procedures for 915
means and procedures that 177
means and proportions and 87
means and proportions are 283
means and proportions for 159
means and proportions with 105
means and strategies for 425
means and strategies that 109
means and techniques are 194
means and techniques for 658
means and techniques that 177
means any acquisition for 78
means any arrangement for 105
means any corporation that 132
means any corporation with 202
means any individual who 3125
means any individual with 134
means any information that 227
means any instrument for 342
means any persistent oil 69
means are appropriate and 157
means are appropriate for 416
means are calculated and 112
means are calculated for 197
means are calculated using 82
means are compatible with 116
means are considered for 47
means are consistent with 260
means are constantly being 250
means are discovered for 121
means are inadequate and 43
means are inadequate for 87
means are introduced for 52
means are legitimate and 48
means are prescribed for 63
means are sufficient and 52
means are sufficient for 228
means being answerable for 109
means being confronted with 201
means being discovered for 41
means being identified with 86
means being vulnerable and 122
means but experience for 56
means can comprehend man 41
means can experience and 48
means for accumulating and 159
means for adjustment are 48
means for anticipating and 109
means for articulating and 167
means for ascertaining and 501
means for ascertaining his 83
means for ascertaining how 77
means for ascertaining its 179
means for ascertaining that 138
means for ascertaining this 91
means for assessment and 109
means for categorizing and 86
means for comparison and 182
means for comparison with 241
means for compensating for 879
means for constructing and 359
means for constructing new 60
means for constructing them 112
means for consummating his 82
means for consumption and 131
means for continuous and 49
means for cooperation and 114
means for cooperation with 102
means for coordinating all 42
means for coordinating and 252
means for discipline and 41
means for disciplining and 111
means for distinguishing and 134
means for distinguishing one 173
means for distinguishing them 118
means for distributing and 145
means for educational and 211
means for effectuating that 93
means for establishing and 1421
means for establishing his 398
means for establishing new 203
means for establishing that 222
means for establishing them 145
means for establishing this 339
means for exploration and 126
means for facilitating and 247
means for facilitating his 44
means for facilitating this 156
means for government and 48
means for guaranteeing that 51
means for implementing and 178
means for implementing his 141
means for implementing its 312
means for implementing that 160
means for implementing them 812
means for implementing this 813
means for individual and 379
means for information and 127
means for instruction and 191
means for integration and 101
means for interaction with 180
means for interpreting and 435
means for interpreting them 41
means for investment and 43
means for livelihood than 62
means for management and 99
means for manipulating and 85
means for measurement and 133
means for observation and 208
means for propaganda and 102
means for publication and 209
means for recognition and 83
means for regenerating and 116
means for replenishing his 43
means for representing all 57
means for representing and 532
means for representing this 133
means for safeguarding and 63
means for safeguarding them 62
means for scientific and 93
means for sustenance and 225
means for transcending them 91
means for transferring heat 95
means for transforming and 97
means for transmitting and 427
means for transmitting them 132
means for transmitting this 79
means for transporting and 210
means for transporting them 311
means for ventilation and 92
means her imagination had 79
means his sentiments are 47
means not consistent with 103
means our capacities and 55
means our presbyters and 43
means par excellence for 725
means she stimulated his 55
means than temperance and 178
means that activities and 53
means that activities are 328
means that activities that 127
means that agreements are 95
means that appearances are 41
means that applicants are 124
means that associations with 116
means that assumptions are 41
means that boundaries are 133
means that bureaucrats are 45
means that businesses and 183
means that businesses are 171
means that businesses can 286
means that candidates are 267
means that candidates can 84
means that candidates for 203
means that candidates who 94
means that capitalism can 55
means that capitalism has 150
means that categories are 43
means that characters are 205
means that comparison with 49
means that competition and 44
means that competition can 47
means that competition for 534
means that components are 208
means that components can 74
means that conclusions are 117
means that conclusions can 100
means that connections are 141
means that consumption and 62
means that consumption can 48
means that cooperation and 42
means that depositors are 43
means that deterrence has 66
means that developers are 164
means that developers can 307
means that economists are 41
means that employment and 108
means that essentially all 349
means that eventually all 183
means that eventually they 143
means that eventually you 140
means that executives are 57
means that experience and 180
means that experience can 140
means that experience has 158
means that expressions are 41
means that facilities are 144
means that facilities for 59
means that familiarity with 44
means that foreigners are 135
means that foreigners can 119
means that government and 301
means that government can 681
means that government does 112
means that government has 1805
means that government may 367
means that households and 69
means that households are 323
means that households can 91
means that households with 170
means that identities are 154
means that immigrants are 60
means that individual and 170
means that information and 290
means that information can 1348
means that information does 41
means that information for 77
means that information has 282
means that information may 300
means that information that 323
means that information was 139
means that innovations are 42
means that interaction with 147
means that investment and 128
means that legislation can 85
means that management and 334
means that management can 655
means that management does 121
means that management has 805
means that management may 109
means that mechanisms are 47
means that minorities are 135
means that negotiations are 62
means that newspapers are 95
means that objectives are 102
means that parameters are 100
means that philosophy and 140
means that philosophy can 242
means that philosophy has 171
means that politicians and 128
means that politicians are 238
means that politicians can 75
means that populations are 53
means that preparation for 69
means that procedures and 46
means that procedures are 121
means that professors are 42
means that properties are 121
means that prosperity and 57
means that providence has 240
means that publishers are 40
means that publishers can 48
means that punishment for 43
means that purchasers can 79
means that quantities and 62
means that regulations are 94
means that relatively few 1265
means that relatively low 64
means that researchers and 108
means that researchers are 438
means that researchers can 599
means that researchers may 57
means that researchers who 82
means that scientific and 125
means that scientists and 191
means that scientists are 267
means that scientists can 204
means that shakespeare was 94
means that statements are 215
means that strategies are 43
means that strategies for 50
means that structures are 63
means that substances are 93
means that substituting this 44
means that techniques for 47
means that technology can 95
means that technology has 104
means that tenderness and 131
means that transitions are 45
means that ultimately all 113
means that ultimately they 144
means that ultimately you 123
means they contribute not 40
means they discovered that 158
means was calculated for 62
means was consistent with 53
means was discovered for 54
means yet discovered for 201
means you understand that 147
meant for consumption and 51
meant for educational and 120
meant for fellowship with 53
meant for immorality but 42
meant for individual use 45
meant for liturgical use 75
meant for publication and 261
meant for publication but 111
meant his punishment not 54
meant that assistance was 42
meant that candidates for 81
meant that candidates had 68
meant that capitalism had 52
meant that capitalism was 73
meant that catholicism was 46
meant that competition for 172
meant that competition was 150
meant that eisenhower was 40
meant that employment was 81
meant that eventually they 75
meant that facilities for 48
meant that government and 84
meant that government had 150
meant that government has 91
meant that government was 217
meant that information and 64
meant that information was 180
meant that integration was 41
meant that legislation was 49
meant that literature was 45
meant that management and 44
meant that management had 96
meant that management was 109
meant that membership was 47
meant that negotiations with 47
meant that newspapers and 48
meant that philosophy was 86
meant that politicians and 66
meant that politicians had 91
meant that preference for 42
meant that relatively few 611
meant that researchers had 57
meant that scientists had 70
meant that ultimately they 45
meats and vegetables and 1604
meats and vegetables are 705
meats and vegetables can 101
meats and vegetables for 237
meats and vegetables had 63
meats and vegetables may 69
meats and vegetables that 536
meats and vegetables was 60
meats and vegetables with 162
meats are digestible and 170
media and educational and 58
media and government and 122
media and government are 139
media and government for 42
media and government has 43
media and government that 42
media and information and 191
media and information are 48
media and information that 87
media and politicians and 78
media and politicians are 207
media and politicians for 61
media and politicians that 59
media and politicians who 74
media and procedures for 75
media and techniques and 86
media and techniques are 162
media and techniques for 236
media and techniques that 274
media and techniques with 75
media and technology and 226
media and technology are 194
media and technology can 59
media and technology for 180
media and technology has 66
media and technology that 191
media and technology use 119
media are acceptable for 42
media are appropriate for 173
media are compatible with 58
media are consistent with 72
media are constantly being 101
media are controlled and 91
media are criticized for 88
media are homogeneous and 43
media are inoculated and 40
media are inoculated with 255
media are integrated and 48
media are newspapers and 44
media are preoccupied with 133
media are unsuitable for 64
media for educational and 43
media for information and 549
media for instruction and 42
media for propaganda and 74
media has advantages and 42
media was inoculated with 79
media was preoccupied with 42
media with information and 56
media with information that 44
media with perforation and 70
media with relatively low 42
meek and submissive and 373
meet all obligations and 115
meet and annihilate each 101
meet and complement each 86
meet and compliment him 61
meet and convenient and 51
meet and convenient for 3282
meet and convenient that 79
meet and correspond with 513
meet and counteract them 47
meet and counteract this 103
meet and deliberate and 42
meet and deliberate with 49
meet and fellowship with 62
meet and fraternize with 109
meet and neutralize each 230
meet and neutralize one 68
meet and understand each 312
meet and understand one 341
meet any deficiency that 58
meet any difficulty that 163
meet any disposition for 79
meet any exigencies that 46
meet any proposition for 57
meet both efficiency and 57
meet both individual and 303
meet both scientific and 52
meet for conference and 66
meet for discussions and 78
meet for fellowship and 102
meet for instruction and 68
meet for repentance and 111
meet for repentance are 57
meet for repentance for 42
meet her engagements with 42
meet her obligations and 118
meet her obligations for 171
meet her personally and 40
meet him dismounted for 64
meet him frequently and 44
meet him personally and 252
meet his educational and 47
meet his engagements and 106
meet his engagements with 344
meet his excellency and 48
meet his girlfriend and 47
meet his liabilities and 77
meet his objectives and 44
meet his obligations and 780
meet his obligations for 114
meet his obligations may 51
meet his obligations was 62
meet his obligations with 172
meet his punishment for 63
meet its educational and 43
meet its engagements and 143
meet its engagements with 126
meet its liabilities and 246
meet its liabilities for 76
meet its liabilities with 115
meet its objectives and 491
meet its objectives for 108
meet its objectives with 47
meet its obligations and 1983
meet its obligations but 56
meet its obligations due 47
meet its obligations for 360
meet its obligations may 53
meet its obligations out 68
meet its obligations than 51
meet its obligations was 106
meet its obligations with 385
meet new impressions and 81
meet our objectives and 79
meet our objectives for 79
meet our obligations and 219
meet that difficulty and 58
meet them personally and 114
meet they annihilate each 51
meet this commitment and 40
meet this competition and 229
meet this competition with 81
meet this description and 41
meet this description are 47
meet this difficulty and 384
meet this difficulty that 859
meet this difficulty they 136
meet this difficulty was 147
meet this difficulty with 148
meet this expectation and 55
meet this remarkable man 95
meet this undeclared war 54
meet this unexpected and 79
meet was designated and 46
meet with acceptance and 122
meet with accidental death 50
meet with appreciation and 70
meet with approbation and 242
meet with calamities and 144
meet with characters who 49
meet with competency and 103
meet with confidence and 66
meet with congressmen and 40
meet with counselors and 58
meet with countrymen and 86
meet with destruction and 60
meet with difficulty and 76
meet with eisenhower and 65
meet with friendship and 56
meet with frustration and 237
meet with government and 112
meet with indications that 79
meet with management and 240
meet with management for 49
meet with misfortune and 165
meet with persecution and 108
meet with politicians and 69
meet with professors and 59
meet with publishers and 47
meet with punishment and 55
meet with punishment for 61
meet with quadrupeds going 151
meet with recognition and 52
meet with reproaches and 52
meet with resentment and 71
meet with resistance and 785
meet with resistance they 44
meet with sentiments that 58
meet with skepticism and 56
meet with statements that 46
meet with unexpected ill 44
meet you downstairs for 79
meet you personally and 163
meet you wheresoever you 78
melt with tenderness and 45
memo for securities law 47
menu and experiment with 72
mere two generations ago 44
mete and convenient for 179
mete out punishment and 310
mete out punishment for 1838
mete out punishment that 107
mete out punishment with 169
meting out punishment and 648
meting out punishment for 1216
meting out punishment was 47
mica and hornblende are 200
mice and correlation with 41
mice are consistent with 193
mice are correlated with 137
mice are homozygous for 189
mice are inoculated with 339
mice are sacrificed and 149
mice are sufficient for 99
mice that frequented his 45
mice was correlated with 58
mice was inoculated with 70
mild and attractive than 141
mild and benevolent man 71
mild and consistent with 44
mild and infrequent and 77
mild and relatively dry 74
mild and reversible with 53
mild and transitory and 62
mild but determined air 56
mild but persistent and 56
milk and buttermilk and 102
milk and buttermilk are 416
milk and buttermilk for 66
milk and buttermilk may 79
milk and cornstarch and 42
milk and newspapers and 50
milk and sandwiches for 57
milk and vegetables and 445
milk and vegetables are 240
milk and vegetables for 243
milk and vegetables was 47
milk and vegetables with 43
milk are sufficient for 44
milk fat percentage and 359
milk fat percentage was 63
milk for consumption and 63
milk was discovered long 52
milk was inoculated with 211
milk was prescribed for 40
mill was advertised for 57
mill was dismantled and 211
mind all turbulence and 48
mind and anticipate his 55
mind and conceptions that 45
mind and confidence that 58
mind and connotation too 45
mind and conscience and 1310
mind and conscience are 1865
mind and conscience being 53
mind and conscience can 68
mind and conscience for 318
mind and conscience had 95
mind and conscience has 41
mind and conscience may 77
mind and conscience than 159
mind and conscience that 642
mind and conscience was 60
mind and conscience with 275
mind and considered that 115
mind and contrasted with 83
mind and determined her 51
mind and determined his 87
mind and determined not 91
mind and determined that 125
mind and discipline and 218
mind and discipline his 46
mind and discovered that 135
mind and disposition and 93
mind and disposition are 149
mind and disposition than 47
mind and disposition that 288
mind and disposition was 81
mind and disposition with 43
mind and distracted his 215
mind and encouraged him 158
mind and experience and 157
mind and experience are 105
mind and experience she 100
mind and experience that 79
mind and experiment with 62
mind and familiarity with 83
mind and identified with 55
mind and imagination and 1150
mind and imagination are 983
mind and imagination can 221
mind and imagination for 90
mind and imagination had 160
mind and imagination has 105
mind and imagination may 61
mind and imagination than 70
mind and imagination that 832
mind and imagination was 141
mind and imagination with 236
mind and incapacity for 152
mind and influenced him 51
mind and influenced his 133
mind and interested her 45
mind and interfered with 49
mind and interferes with 128
mind and invigorate his 44
mind and propensity for 55
mind and recognized that 41
mind and remembered that 47
mind and stimulated his 50
mind and stimulates his 53
mind and strengthened his 105
mind and undermined his 93
mind and understand art 44
mind and understand his 53
mind and understand how 159
mind and understand its 48
mind and understand that 195
mind and understood that 241
mind are compatible with 46
mind are controlled and 58
mind are correlated with 43
mind are cultivated and 84
mind are electrifying and 84
mind are fabricated for 63
mind are identified with 94
mind are strengthened and 60
mind being identified with 109
mind being preoccupied with 461
mind being reverenced and 41
mind but impressions and 77
mind can assimilate and 49
mind can comprehend all 55
mind can comprehend and 180
mind can comprehend but 119
mind can comprehend god 52
mind can comprehend its 83
mind can comprehend that 45
mind can comprehend them 153
mind can understand and 186
mind can understand that 132
mind can understand them 129
mind each individual man 298
mind for comparison with 325
mind for observation and 57
mind going downstairs and 42
mind had discovered that 86
mind has confronted and 43
mind has discovered that 99
mind has elaborated its 128
mind her countryman with 41
mind his deliberate and 227
mind how delicately and 41
mind its limitations and 100
mind not prejudiced with 49
mind old gentleness and 330
mind our experience with 102
mind she controlled all 79
mind she remembered that 170
mind that appreciates them 45
mind that apprehends them 207
mind that controlled them 69
mind that correlation does 148
mind that entertains them 110
mind that eventually they 41
mind that eventually you 129
mind that experience has 151
mind that identifies and 43
mind that imperialism was 725
mind that interferes with 77
mind that interprets them 95
mind that management does 57
mind that providence had 49
mind that recognizes that 152
mind that relatively few 215
mind that scientists are 109
mind that sculptured them 90
mind that shakespeare was 126
mind that statistics are 75
mind that telemachus was 88
mind that understood its 54
mind too preoccupied with 89
mind was analytical and 58
mind was apparently not 230
mind was bewildered with 109
mind was captivated with 55
mind was coextensive with 49
mind was completely set 49
mind was compressed and 45
mind was confronted with 98
mind was consistent with 89
mind was constantly and 41
mind was constantly being 70
mind was contrasted with 68
mind was cultivated and 150
mind was definitely not 133
mind was disordered and 64
mind was distracted and 159
mind was distracted with 237
mind was distraught with 52
mind was distressed and 42
mind was essentially not 43
mind was essentially one 44
mind was essentially that 133
mind was everywhere but 46
mind was fascinated with 55
mind was identified with 92
mind was influenced and 59
mind was overloaded with 86
mind was penetrated with 106
mind was preoccupied and 111
mind was preoccupied with 3417
mind was reflective and 83
mind was remarkable for 173
mind was stimulated and 70
mind was strengthened and 69
mind was surcharged with 49
mind was synonymous with 117
mind was unbalanced and 45
mind was unchangeable and 42
mind was unconscious and 86
mind was unprepared for 108
mind with bitterness and 69
mind with confidence and 74
mind with discouraging and 49
mind with earnestness and 275
mind with excitement and 59
mind with impressions and 44
mind with indignation and 44
mind with information and 99
mind with information that 139
mind with instruction and 96
mind with literature and 51
mind with melancholy and 128
mind with prejudices and 51
mind with properties that 202
mind with reverential awe 116
mine own conscience and 100
mine own conscience may 138
mine own conscience that 51
mine was discovered and 319
mine was discovered near 279
mingle and intermarry with 115
mingle its principles with 42
mingling his complaints with 65
mining and exploration for 55
mining and metallurgy and 1022
mining and metallurgy are 144
mining and metallurgy for 91
mining and metallurgy had 282
mining and metallurgy has 70
mining and metallurgy that 154
mining and metallurgy was 236
mining and metallurgy with 54
mirth and melancholy are 145
mirth and melancholy than 48
miss his friendship and 47
miss his rendezvous with 47
mist had disappeared and 76
mist that surrounded her 78
mist that surrounded him 66
mist that surrounded them 86
moat and drawbridge and 412
mock job interviews with 105
mode and application but 40
mode and arrangement with 306
mode and prefigures its 68
mode are consistent with 57
mode has advantages and 154
mode long experience has 43
mold its principles and 50
mole was calculated for 77
month and discovered that 43
month and dismantled for 57
month and terrestrial day 198
month for comparison with 51
month per subscriber for 70
month was calculated for 56
month was remarkable for 289
month was sufficient for 81
mood and atmosphere and 355
mood and atmosphere are 232
mood and atmosphere for 170
mood and atmosphere than 86
mood and atmosphere that 498
mood and atmosphere with 58
mood and atmosphere you 55
mood for compromise and 126
mood for conciliation and 40
mood that interferes with 62
mood was optimistic and 78
moon are compatible with 71
moon are identified with 52
moon had disappeared and 220
moon was identified with 48
more air circulation and 69
more air circulation than 45
more air pollutants than 84
more air resistance and 43
more air resistance than 101
more all encompassing than 165
more and discovered that 191
more and exaggerate his 44
more and stimulates his 54
more apt comparison for 60
more apt comparison than 70
more apt description for 154
more apt description than 220
more apt designation for 43
more are candidates for 130
more are constantly being 587
more are discovered each 126
more being discovered all 63
more being discovered each 42
more being recognized that 46
more both physically and 91
more each successive year 40
more fit instrument for 130
more fit physically than 90
more fit receptacle for 141
more for appearances than 360
more for atmosphere than 194
more for consumption and 42
more for consumption than 215
more for decorative than 273
more for depreciation than 97
more for destruction than 94
more for distinction than 91
more for distraction than 42
more for durability than 102
more for edification than 270
more for efficiency than 218
more for excitement than 126
more for expediency than 111
more for experience than 155
more for foreigners than 157
more for friendship than 144
more for government than 106
more for historical than 137
more for ideological than 43
more for information and 197
more for information than 562
more for inspiration than 128
more for instruction than 238
more for integration than 44
more for investment than 128
more for literature and 178
more for literature than 497
more for observation than 148
more for ornamental than 84
more for ostentation than 365
more for philosophy than 149
more for popularity than 43
more for principles and 111
more for principles than 370
more for propaganda than 179
more for psychology than 109
more for publication than 47
more for punishment than 61
more for reassurance than 232
more for retirement than 100
more for shakespeare than 111
more for simplicity than 43
more for sociability than 90
more for speculation than 147
more for temperance than 174
more for vaccination than 41
more for ventilation than 145
more her misfortune than 183
more his imagination than 95
more his misfortune than 730
more job applicants than 131
more job experience and 48
more job experience than 62
more new businesses than 42
more new information and 63
more new information than 333
more new substances are 184
more new substances with 61
more new technology and 42
more one appreciates his 40
more one appreciates how 45
more one identifies with 144
more one recognizes that 212
more our experience and 43
more our familiarity with 117
more our misfortune than 45
more per horsepower than 111
more per inhabitant than 134
more raw vegetables and 86
more real advantages than 118
more real assistance than 99
more real calamities than 100
more real difficulty than 153
more real existences than 89
more real experience than 125
more real fellowship with 85
more real importance than 1464
more real importance was 88
more real information than 263
more real permanence than 54
more real politeness than 41
more red corpuscles per 99
more red corpuscles than 123
more she considered her 75
more she considered this 69
more she discovered that 95
more she identified with 71
more she understood her 73
more she understood that 139
more tax advantages than 54
more tax incentives for 124
more than acceptable and 190
more than acceptable for 558
more than acceptance and 82
more than accidental and 242
more than accidental death 137
more than accidental that 516
more than acquainted with 275
more than adequately and 228
more than adequately fed 183
more than adequately for 828
more than adequately met 1012
more than adequately with 543
more than affectation and 55
more than apologists for 99
more than appearances and 61
more than appreciation for 62
more than appropriate and 63
more than appropriate for 721
more than appropriate that 738
more than assistance with 86
more than associations for 77
more than assumptions and 55
more than assurances that 146
more than astonished that 93
more than atmosphere and 47
more than attractive and 46
more than background and 45
more than background for 122
more than banishment and 147
more than basketball and 85
more than bitterness and 73
more than blueprints for 41
more than camouflage for 223
more than candidates for 62
more than capitalism and 44
more than characters and 49
more than cigarettes and 90
more than classrooms and 42
more than cleanliness and 109
more than cleverness and 89
more than coextensive with 118
more than combination and 51
more than commitment and 73
more than comparable non 48
more than comparable with 323
more than compatible with 258
more than compensate all 1002
more than compensate and 55
more than compensate any 856
more than compensate for 74491
more than compensate her 330
more than compensate him 1358
more than compensate his 58
more than compensate its 166
more than compensate that 42
more than compensate them 1296
more than compensate this 278
more than compensate with 145
more than compensate you 644
more than compensating for 6470
more than competence and 161
more than competition and 199
more than competition for 301
more than competition with 84
more than complaints and 112
more than compromise and 92
more than conditional and 65
more than confidence and 60
more than confidence that 48
more than conformity and 119
more than conformity with 125
more than conjecture and 336
more than conjecture can 78
more than conjecture for 56
more than conjecture how 82
more than conjecture that 580
more than connivance and 49
more than conquerors and 229
more than consistent with 842
more than consolation for 78
more than consumption and 158
more than containers for 100
more than continuity and 95
more than contribute his 40
more than contribute its 41
more than convenient and 112
more than convenient for 58
more than conventions that 46
more than conversant with 99
more than cooperation and 64
more than cooperation with 51
more than correspond with 120
more than counteract all 130
more than counteract any 416
more than counteract its 67
more than counteract this 143
more than creditable job 63
more than curiosities for 53
more than decorative and 74
more than definitions and 81
more than description and 159
more than destruction and 109
more than diplomatic and 77
more than discipline and 241
more than discomfort and 212
more than discontent with 82
more than disrespect for 74
more than educational and 101
more than efficiency and 122
more than eisenhower had 61
more than elementary and 84
more than embarrassing for 137
more than employment and 222
more than enthusiastic and 55
more than equivalent act 40
more than equivalent for 436
more than establishing that 48
more than euphemisms for 107
more than excitement and 97
more than exhilarate him 59
more than exhortation and 44
more than expediency and 42
more than experience and 583
more than experience can 170
more than experience has 132
more than experience with 83
more than experiment with 134
more than explanation and 68
more than expressions for 62
more than facilities for 75
more than familiarity with 363
more than foreigners and 50
more than foreigners are 40
more than foreigners can 58
more than fortuitous and 79
more than fortuitous that 559
more than foundations and 41
more than frameworks for 81
more than friendship and 1035
more than friendship but 44
more than friendship for 1532
more than friendship had 131
more than friendship that 239
more than friendship was 153
more than friendship with 639
more than frightened her 48
more than frustration and 91
more than generously with 47
more than gentleness and 197
more than government and 192
more than government can 81
more than guidelines and 59
more than guidelines for 166
more than heretofore they 43
more than heretofore with 108
more than hideousness and 115
more than historical and 276
more than households with 149
more than housekeeping and 49
more than housewives and 47
more than ideological and 125
more than illustrate and 73
more than illustrate his 45
more than illustrate how 102
more than illustrate that 109
more than illustrate this 240
more than imagination and 322
more than imagination can 125
more than impatience with 51
more than impressions and 107
more than improbable that 1056
more than incidental and 719
more than incidental that 241
more than incidental use 203
more than incidental way 56
more than inclination for 50
more than incomplete and 49
more than indications that 177
more than indicative and 47
more than individual and 253
more than individual men 151
more than information and 896
more than information for 134
more than information that 203
more than insinuated that 2069
more than insinuates that 556
more than inspiration and 78
more than instruction and 279
more than interested and 109
more than interviews with 40
more than investment and 93
more than legislation and 104
more than literature and 211
more than loneliness and 127
more than maintained her 58
more than maintained his 262
more than maintained its 806
more than management and 60
more than materialism and 51
more than mathematics and 283
more than mechanical and 127
more than mechanisms for 133
more than moderators and 94
more than mouthpieces for 333
more than negligence and 76
more than neutralize all 138
more than neutralize any 208
more than newspapers and 279
more than observation and 477
more than ordinarily apt 81
more than ordinarily bad 173
more than ordinarily dry 42
more than ordinarily easy 40
more than ordinarily gay 89
more than ordinarily hot 40
more than ordinarily ill 85
more than ordinarily long 285
more than ordinarily out 120
more than ordinarily weak 57
more than ordinarily wet 42
more than ordinarily with 50
more than outweighed all 255
more than outweighed any 667
more than outweighed his 216
more than outweighed its 221
more than outweighed them 40
more than outweighed this 176
more than palliatives and 100
more than palliatives for 115
more than paraphrase and 44
more than particular and 65
more than peripheral and 69
more than petitioners had 57
more than philosophy and 134
more than philosophy can 129
more than platitudes and 118
more than politeness and 58
more than politicians and 176
more than preference for 40
more than preoccupied with 89
more than preparation for 1678
more than principles and 156
more than procedures for 44
more than propaganda and 174
more than propaganda for 221
more than propaganda that 41
more than prosperity and 56
more than providence had 62
more than provisional and 226
more than psychology and 50
more than publication and 40
more than punishment and 60
more than punishment for 140
more than quadrupled all 48
more than quadrupled and 876
more than quadrupled for 130
more than quadrupled her 62
more than quadrupled his 271
more than quadrupled its 1506
more than quadrupled our 202
more than quadrupled that 141
more than quintupled and 42
more than quintupled its 100
more than quintupled that 100
more than rationality and 54
more than reassurance and 119
more than reassurance that 130
more than recognition and 82
more than recognition that 305
more than recompense all 51
more than recompense for 350
more than recompense him 100
more than recompense his 147
more than recompense its 48
more than recompense them 61
more than recompense you 46
more than reconciled her 43
more than reconciled him 116
more than reimbursed for 42
more than reimbursed him 57
more than relatively few 117
more than remarkable that 439
more than repentance and 101
more than resignation and 74
more than rhetorical and 89
more than ridiculous and 75
more than sandwiches and 42
