oak savanna and prairie 44
our economy was finally 64
our ecstasy and supreme 75
our editors and product 921
our editors and writers 77
our editors now publish 41
our efforts and desires 246
our efforts and finally 43
our efforts and ingenuity 41
our efforts and prayers 270
our efforts and provide 56
our efforts and results 74
our efforts and support 44
our efforts are crowned 163
our efforts are devoted 130
our efforts are focused 171
our efforts are largely 78
our efforts are limited 174
our efforts are useless 176
our efforts are utterly 43
our efforts for educating 50
our efforts for freedom 54
our efforts for improving 59
our efforts for justice 43
our efforts for national 76
our efforts for peaceful 56
our efforts with respect 74
our efforts with success 802
our efforts with victory 55
our elected and regular 52
our election and adoption 50
our emotions and behavior 347
our emotions and beliefs 96
our emotions and conduct 91
our emotions and desires 1654
our emotions and passions 971
our emotions and reactions 119
our emotions and thoughts 829
our emotions are aroused 309
our emotions are excited 73
our emotions are largely 44
our emotions are stirred 246
our emotions are strongly 62
our emotions are touched 51
our emotions are usually 53
our emperor and empress 167
our enemies and against 41
our enemies and critics 47
our enemies and destroy 71
our enemies and forgive 87
our enemies and friends 458
our enemies and protect 43
our enemies are crushed 84
our enemies are defeated 172
our enemies are paroled 44
our enemies are preparing 69
our enemies are stronger 43
our enemies our friends 104
our enemies that bravery 40
our enemies was dreadful 76
our epistle was written 305
our estates and persons 248
our estates lie nowhere 63
our eternal and unchanging 73
our european and african 73
our example and conduct 50
our example and pattern 77
our example and success 43
our example and suppose 41
our example this amounts 40
our example this becomes 64
our example this results 42
our exchange with foreign 49
our exports and decrease 44
our exports and foreign 67
our exports and imports 8677
our exports and increase 79
our exports are chiefly 40
our exports are increasing 60
our exports was between 55
our exterior and interior 242
our factors and bankers 43
our faculty and student 83
our faculty for producing 41
our failure and success 48
our faithful and beloved 310
our faithful and devoted 298
our faithful and sainted 70
our faithful old servant 48
our familiar and beloved 46
our fancies and believe 42
our farmers and country 472
our farmers and workers 220
our farmers and yeomanry 102
our farmers are beginning 40
our farmers can produce 53
our fatigue and refresh 49
our federal tax dollars 88
our fellows and unknown 57
our fellows are beginning 103
our fellows are departing 44
our fellows sat listening 42
our fifties and sixties 364
our figures are correct 188
our foibles and follies 40
our follies and foibles 57
our following his example 86
our foolish and unworthy 42
our foreign aid program 2963
our foreign and colonial 695
our foreign and defense 295
our foreign and national 59
our forests and gardens 43
our forests and mineral 45
our formula for computing 60
our formula for success 99
our forties and fifties 923
our fostering and nurture 78
our founder and visitor 82
our frailty and weakness 173
our freedom and ability 142
our freedom and achieve 69
our freedom and country 40
our freedom and dignity 313
our freedom and liberty 308
our freedom and national 117
our freedom and privacy 84
our freedom and welfare 45
our freedom for granted 387
our freight and baggage 50
our friends and against 58
our friends and brethren 2483
our friends and brothers 897
our friends and clients 188
our friends and country 443
our friends and cousins 114
our friends and critics 98
our friends and enemies 1959
our friends and faithful 116
our friends and fellows 87
our friends and friends 216
our friends and helpers 223
our friends and kindred 1164
our friends and kinsmen 384
our friends and members 155
our friends and mentors 75
our friends and parents 144
our friends and patrons 404
our friends and perhaps 55
our friends and punishing 82
our friends and restore 40
our friends and sisters 52
our friends and society 47
our friends and spouses 64
our friends and started 109
our friends and support 53
our friends and teachers 197
our friends and vassals 50
our friends are beginning 48
our friends are grieved 92
our friends are invited 68
our friends are married 51
our friends are nervous 55
our friends are suffering 48
our friends for granted 84
our friends for robbers 76
our friends for support 50
our friends get married 48
our friends had arrived 141
our friends had brought 106
our friends had especial 42
our friends had gathered 53
our friends had started 41
our friends had stopped 46
our friends had written 54
our friends hath arrived 106
our friends nor enemies 57
our friends who believe 58
our friends who support 55
our friends who visited 59
our gallant and beloved 43
our gallant don quixote 96
our gallant old friends 41
our gallant old general 422
our gallery and chamber 64
our gardens and grounds 59
our gardens and pleasure 135
our general and national 102
our girdles with pistols 52
our glasses and clinked 51
our glasses and toasted 239
our glorious and beloved 92
our glorious and blessed 41
our gnarled and knotted 48
our gospels was written 114
our gracious and beloved 187
our gracious god towards 40
our grandma and grandpa 105
our greatest and highest 64
our greatest and noblest 218
our greatest and richest 42
our grounds and gardens 43
our grounds for accepting 151
our grounds for asserting 53
our grounds for believing 430
our grounds for rejecting 65
our guesses are correct 77
our harbors and outlets 71
our heavenly and eternal 43
our heroine now pursued 70
our heroine was enabled 58
our highest and deepest 123
our highest and eternal 70
our highest and fullest 48
our highest and greatest 121
our highest and holiest 274
our highest and noblest 263
our highest and supreme 62
our history and because 62
our history and culture 2707
our history and current 146
our history and customs 71
our history and destiny 84
our history and insofar 43
our history and language 80
our history and location 47
our history and national 236
our history and objects 67
our history and perhaps 63
our history and present 292
our history and religion 62
our history and society 131
our history can compare 46
our history can furnish 47
our history has arrived 102
our history has brought 116
our history has hitherto 43
our history now arrives 68
our history now hastens 67
our history put together 178
our history this country 151
our history was studded 68
our history was written 87
our history with respect 63
our honored and beloved 307
our horizon was bounded 72
our hunters and warriors 88
our hurried and harried 48
our idealism with weakness 62
our imports and exports 6008
our imports and increase 86
our imports are increasing 59
our incomes are limited 96
our infancy and weakness 44
our inquiry has brought 101
our inquiry not supposing 45
our inquiry with respect 53
our instant and careful 82
our interior and exterior 441
our jackets and sweaters 48
our journey and arrival 40
our journey and arrived 242
our journey and chilled 83
our journey for several 104
our journey lay between 41
our journey was brought 48
our journey was delayed 52
our journey was pleasant 83
our journey was resumed 206
our journey with renewed 185
our judicial and revenue 72
our justice has smitten 75
our kindred and friends 575
our kinship with animals 161
our kinsmen and friends 166
our kitchen and bathroom 83
our knights and squires 84
our language and behavior 109
our language and conduct 194
our language and corrupt 76
our language and country 57
our language and culture 1902
our language and customs 907
our language and history 115
our language and imagery 67
our language and language 1219
our language and letters 61
our language and manners 227
our language and religion 219
our language and thoughts 116
our language and worship 137
our language are derived 65
our language can express 122
our language can furnish 46
our language can produce 84
our language for granted 61
our language has evolved 68
our language has hitherto 141
our language has trapped 274
our language may undergo 43
our language than perhaps 108
our language that exactly 109
our language was written 54
our language with fluency 48
our language with foreign 52
our language with perfect 198
our largest and fastest 86
our largest and richest 101
our lawyers and doctors 142
our lawyers and priests 189
our letters and numbers 66
our letters and parcels 114
our liberty and country 52
our liberty and freedom 961
our liberty and national 86
our liberty and promote 91
our liberty and religion 505
our liberty and welfare 44
our liturgy and service 59
our logical and rational 43
our loyalty and devotion 547
our loyalty and respect 178
our loyalty and service 64
our loyalty and support 222
our luggage and carried 64
our luggage and started 76
our luggage had arrived 81
our luggage was brought 65
our luggage was carried 76
our luggage was searched 85
our lunches and dinners 122
our manners and behavior 47
our manners and conduct 46
our manners and customs 3437
our manners and improving 75
our manners and language 211
our manners and opinions 154
our manners and religion 57
our manners being unknown 47
our manners was genteel 182
our marines and sailors 62
our markets and sources 54
our markets are flooded 45
our markets with foreign 137
our marriage and divorce 496
our marriage can survive 49
our marriage for granted 67
our marriage has brought 172
our marriage was against 59
our marriage was arranged 135
our marriage was blessed 112
our marriage was carried 44
our marriage was decided 42
our marriage was founded 51
our marriage was invalid 41
our marriage was perfect 47
our masters and creators 42
our masters and teachers 124
our masters and tyrants 47
our maximum and minimum 150
our members and friends 788
our members are capable 48
our members are written 94
our mentors and friends 66
our mentors and teachers 79
our mercies and blessings 55
our minimum and maximum 353
our minutes and seconds 63
our mommies and daddies 87
our mortars and machine 113
our motives and behavior 77
our motives and beliefs 71
our motives and conduct 109
our motives and desires 451
our motives and emotions 106
our motives and objects 247
our motives and thoughts 56
our motives are selfish 92
our muscles and tendons 133
our muscles and tissues 46
our museums and picture 164
our museums and private 200
our musical and poetical 40
our muskets and pistols 69
our muzzles are plugged 49
our national and endemic 61
our national and european 49
our national and foreign 60
our national and imperial 587
our national and natural 52
our national and popular 72
our national and private 129
our national and regional 472
our natural and ancient 54
our natural and charter 76
our natural and gracious 62
our natural and national 96
our natural and rational 56
our natures are capable 459
our neglect and cruelty 72
our neutral and national 85
our norfolk and suffolk 62
our northern and central 56
our northern and southern 1312
our northern and western 1344
our numbers and courage 66
our numbers and position 53
our numbers are dwindling 47
our numbers are increasing 218
our numbers are reduced 80
our numbers are smaller 43
our numbers are trebled 44
our numbers had swelled 47
our numbers may increase 61
our observing and comparing 65
our occupying that country 53
our offense and defense 97
our offerings and prayers 83
our offerings and service 55
our offices and schools 41
our offices are located 95
our official and private 88
our offspring and servant 78
our oneness with everything 42
our opinions and behavior 48
our opinions and beliefs 640
our opinions and conduct 210
our opinions and desires 157
our opinions and emotions 95
our opinions and manners 90
our opinions and thoughts 78
our opinions are correct 90
our opinions are divided 64
our opinions are founded 61
our opinions are written 49
our opinions but because 46
our opinions with respect 55
our origins and destiny 158
our origins and history 51
our outlook and behavior 59
our outward and visible 75
our palaces and temples 125
our parched and cracked 44
our parents and brothers 394
our parents and culture 65
our parents and everything 93
our parents and friends 1723
our parents and kindred 232
our parents and masters 87
our parents and natural 57
our parents and parents 60
our parents and pastors 52
our parents and sisters 116
our parents and society 322
our parents and teachers 2917
our parents for everything 111
our parents for granted 53
our parents got married 45
our parents got together 63
our parents had brought 48
our parents had decided 88
our parties are parties 255
our passage was blocked 64
our passions and desires 1832
our passions and emotions 731
our passions and thoughts 72
our passions are aroused 125
our passions are excited 417
our passions are stirred 60
our passions are strongly 132
our passions has imposed 65
our pastime are vanishing 80
our pastors and curates 41
our pastors and masters 251
our pastors and teachers 274
our patrons and friends 155
our pattern and example 183
our peasants and workers 310
our pennies and nickels 55
our persons and baggage 148
our persons and effects 184
our persons and estates 1378
our persons and features 55
our petition was granted 70
our phrases bear witness 47
our pibroch has thrilled 69
our picture was painted 47
our pilgrim and puritan 279
our plaints and prayers 67
our platoon was ordered 61
our players and coaches 123
our pleasure and comfort 209
our pleasure and command 140
our pleasure and content 112
our pleasure and delight 465
our pleasure and subject 60
our pockets and wallets 108
our pockets for coppers 74
our position and advancing 134
our position and increasing 131
our position and numbers 47
our position and purpose 57
our position and subject 246
our position for several 41
our position was correct 67
our position was defeated 62
our position was largely 71
our position with relation 56
our position with respect 1448
our poverty and meanness 187
our poverty and tatters 57
our poverty and weakness 192
our praises and prayers 141
our prayers and answers 279
our prayers and blessings 185
our prayers and brought 70
our prayers and demands 76
our prayers and desires 212
our prayers and efforts 201
our prayers and menaces 47
our prayers and offerings 221
our prayers and praises 2811
our prayers and sermons 57
our prayers and support 305
our prayers and sympathy 64
our prayers and thoughts 177
our prayers and worship 265
our prayers are according 53
our prayers are desired 494
our prayers are granted 134
our prayers are offered 287
our prayers are sincere 44
our prayers are useless 63
our prayers for freedom 45
our prayers for success 45
our precept and example 104
our present and eternal 747
our present and following 51
our present and impending 102
our present and increasing 62
our present and planned 60
our present and previous 139
our present day concept 77
our present day culture 238
our present day economy 112
our present day language 45
our present day musical 40
our present day schools 94
our present day science 65
our present day society 1134
our present day writers 53
our present poet laureate 86
our present tax program 49
our present war against 48
our previous and current 92
our previous and present 242
our priests and bishops 120
our priests and doctors 213
our priests for increasing 57
our primary and grammar 95
our princes and knights 60
our princes are married 53
our princes who touched 48
our prisons and asylums 74
our prisons and lunatic 69
our privacy and freedom 161
our private and national 80
our problem now assumes 58
our problem now becomes 49
our producing and consuming 40
our product and service 672
our project was defeated 49
our psychic and somatic 62
our purpose and desires 410
our purpose and destiny 205
our purpose and endeavor 40
our purpose for several 49
our purpose that everything 57
our purpose with respect 72
our quality and service 93
our quarrel with america 67
our quarrel with germany 53
our quartos and octavos 116
our question now becomes 80
our question then becomes 47
our raiment and persons 60
our rational and logical 55
our reactions and behavior 49
our reactions and emotions 44
our realists and critics 79
our receiving any benefit 95
our recipes for romance 162
our records are correct 90
our records was altered 57
our regional and national 198
our regular and sweetly 100
our religion and country 401
our religion and culture 739
our religion and customs 171
our religion and history 46
our religion and language 50
our religion and liberty 855
our religion and loyalty 88
our religion and manners 63
our religion and science 45
our religion and society 88
our religion and worship 199
our religion being charity 82
our religion doth consist 42
our religion was founded 61
our remarks are happily 44
our remarks had induced 89
our reports with respect 104
our request and petition 46
our request for payment 160
our request for stories 55
our request for support 95
our request was granted 309
our request was refused 131
our research and discuss 52
our research and research 100
our research and studies 95
our research for several 48
our research has focused 524
our research has pointed 40
our research has revealed 370
our research has yielded 41
our research team members 67
our research team visited 55
our research was carried 196
our research was focused 56
our research was limited 63
our research with respect 42
our research with teachers 46
our resolve for justice 117
our respect and arouses 60
our respect and concern 108
our respect and devotion 92
our respect and loyalty 115
our respect and support 444
our respect and sympathy 577
our respect and worship 40
our respect are finally 93
our respect for freedom 47
our respect for history 57
our respect for persons 161
our respect for royalty 42
our respect for science 63
our respect for treaties 79
our respect not because 48
our results and compare 103
our results and discuss 239
our results and present 73
our results and previous 137
our results and provide 46
our results and suggest 63
our results are correct 199
our results are derived 89
our results are equally 40
our results are general 61
our results are largely 67
our results are limited 289
our results are promising 41
our results are related 69
our results are reliable 81
our results are similar 440
our results are strongly 48
our results are subject 79
our results may provide 47
our results may reflect 88
our results may suggest 58
our results with previous 343
our results with respect 606
our results with results 127
our results with similar 73
our retired and peaceful 115
our revered and beloved 397
our runaway had covered 41
our rupture with holland 51
our saddles and baggage 101
our saddles and bridles 442
our saddles and wondering 40
our saddles for pillows 584
our sailors and marines 222
our sailors had redress 40
our saintly and beloved 51
our schemes are exceeding 51
our schools and classes 76
our schools and clinics 61
our schools and country 46
our schools and culture 43
our schools and missions 61
our schools and offices 60
our schools and prisons 47
our schools and pulpits 52
our schools and society 1383
our schools and streets 57
our schools and teachers 509
our schools are beginning 41
our schools are capable 54
our schools are devoted 81
our schools are largely 74
our schools are located 47
our schools are preparing 50
our schools are producing 77
our schools are suffering 77
our schools with teachers 65
our science and culture 215
our science and history 103
our science and research 43
our seacoast and harbors 59
our selfish and worldly 107
our sensory and nervous 56
our service and support 146
our service and worship 61
our service may require 45
our silence and inaction 68
our simpler and plainer 55
our sincere and fervent 183
our sisters and brethren 48
our sisters and brothers 6713
our sisters and cousins 98
our sisters and friends 74
our society and against 43
our society and because 554
our society and between 42
our society and country 281
our society and culture 3533
our society and destroy 44
our society and economy 1842
our society and embrace 110
our society and everything 41
our society and history 95
our society and manners 66
our society and national 59
our society and perhaps 158
our society and provide 87
our society and religion 109
our society and schools 242
our society are allowed 51
our society are beginning 71
our society are brought 121
our society are carried 115
our society are complex 42
our society are defined 56
our society are equally 70
our society are exposed 144
our society are founded 66
our society are largely 108
our society are rapidly 42
our society are related 90
our society are strongly 56
our society are subject 89
our society are trained 61
our society are usually 138
our society can develop 63
our society can produce 115
our society can provide 106
our society can survive 74
our society for decades 72
our society for efforts 72
our society for several 106
our society has adopted 190
our society has allowed 92
our society has brought 121
our society has decided 210
our society has defined 96
our society has devised 62
our society has entered 85
our society has evolved 414
our society has focused 51
our society has granted 53
our society has imposed 70
our society has largely 71
our society has settled 44
our society has shifted 132
our society has willingly 68
our society not because 52
our society that affects 42
our society that certain 46
our society that parents 42
our society that produce 43
our society that require 43
our society that support 44
our society was founded 250
our society was swiftly 40
our society who believe 145
our society with respect 236
our sorrows and carried 45
our sorrows and suffering 516
our sorrows now doubled 41
our sorrows that weighed 118
our sources are correct 72
our sources are limited 195
our sources for ancient 43
our southern and northern 187
our southern and western 1779
our spanish and mexican 117
our speakers and writers 81
our species had evolved 50
our species has evolved 289
our species has existed 165
our species has managed 46
our spirits and emotions 49
our spirits and restore 45
our spirits are attuned 52
our spirits are touched 50
our spirits was revealed 49
our spouses and friends 95
our squares and streets 43
our squares are smaller 54
our steward was brought 65
our stories and legends 48
our stories are written 40
our stories bear witness 65
our streets and avenues 211
our streets and buildings 160
our streets and country 52
our streets and dwellings 101
our streets and gardens 92
our streets and schools 89
our streets and squares 350
our streets and wharves 47
our streets and witness 79
our streets are crowded 66
our streets are lighted 48
our strengths and talents 117
our strengths and virtues 76
our strengths and weakness 50
our student and faculty 51
our studies and efforts 40
our studies and research 51
our studies are usually 40
our subject now resides 127
our subject was married 179
our success and comfort 131
our success and failure 347
our success for granted 44
our success was assured 93
our success was certain 89
our success was decided 42
our success was largely 58
our success was limited 52
our summers and winters 194
our suppers and dinners 54
our support and comfort 262
our support and defense 63
our support and prayers 88
our support and reserve 96
our support and respect 62
our support and sympathy 174
our support for himself 61
our support was affecting 56
our surmise was correct 129
our sympathy and baffles 51
our sympathy and charity 43
our sympathy and concern 265
our sympathy and passive 48
our sympathy and prayers 191
our sympathy and respect 1484
our sympathy and support 1822
our sympathy for suffering 347
our sympathy with pleasure 94
our sympathy with slavery 155
our sympathy with suffering 296
our talents and desires 41
our talents and efforts 50
our talents and strengths 127
our talents and virtues 75
our talents are chiefly 90
our talents for religion 43
our teachers and coaches 41
our teachers and friends 170
our teachers and masters 96
our teachers and mentors 152
our teachers and parents 501
our teachers and pastors 41
our teachers and schools 135
our teachers are trained 139
our tempers and conduct 253
our tempers and passions 75
our temples and beautify 59
our temples and palaces 141
our temples and shrines 50
our tenures and estates 48
our thinkers and writers 90
our thirties and forties 420
our thoughts and behavior 879
our thoughts and beliefs 1511
our thoughts and choices 73
our thoughts and conduct 425
our thoughts and control 83
our thoughts and designs 218
our thoughts and desires 4908
our thoughts and efforts 572
our thoughts and emotions 4970
our thoughts and express 120
our thoughts and fancies 322
our thoughts and intents 86
our thoughts and language 621
our thoughts and manners 162
our thoughts and motives 399
our thoughts and opinions 590
our thoughts and passions 383
our thoughts and perhaps 41
our thoughts and prayers 3188
our thoughts and reactions 123
our thoughts and renders 40
our thoughts and spirits 45
our thoughts and studies 68
our thoughts and worries 42
our thoughts are brought 105
our thoughts are carried 366
our thoughts are chiefly 63
our thoughts are drowned 88
our thoughts are focused 126
our thoughts are foolish 555
our thoughts are legible 44
our thoughts are limited 180
our thoughts are related 45
our thoughts are sublime 51
our thoughts are totally 41
our thoughts are usually 60
our thoughts are wandering 86
our thoughts his thoughts 94
our thoughts may perhaps 75
our thoughts with charity 89
our thoughts with respect 51
our thraldom and bondage 148
our tickets and entered 50
our traders are trembling 97
our traffic with foreign 42
our treasure for foreign 68
our treaties and national 116
our treaties with belgium 47
our treaties with foreign 382
our treaties with several 77
our triumph was delayed 74
our trouble and anxiety 77
our trouble and expense 201
our trouble and fatigue 42
our trouble and wandering 105
our ulsters and wrapped 109
our unhappy and violated 41
our vessels all harbors 58
our vessels and produce 47
our vessels for british 89
our victory and triumph 67
our victory was assured 114
our village and country 53
our village one vincent 47
our village with supreme 51
our virgins and matrons 47
our virtues and defects 54
our virtues and talents 91
our visible and tangible 134
our vitamin and mineral 85
our vocation and election 68
our volumes may suggest 64
our voyages and travels 60
our waffles and sausage 68
our waltzes and worldly 94
our warrant for asserting 54
our warrant for believing 151
our warriors and traders 63
our warriors are foolish 72
our watches and jewelry 89
our watches had stopped 48
our weakness and failure 73
our weakness and frailty 395
our weakness and poverty 105
our website for current 251
our website for details 208
our website for several 249
our website for updates 66
our weights and measures 2725
our welfare and comfort 125
our welfare and success 86
our western and northern 483
our western and southern 1212
our witness and service 96
our workers and farmers 205
our workers and peasants 983
our worldly and sensual 67
our worries and sorrows 85
our worship and devotion 116
our worship and prayers 101
our worship and service 591
our writers and artists 1236
our writers and critics 192
our writers and editors 134
our writers and speakers 248
our writers and teachers 55
our writers and thinkers 98
our written and printed 81
our wrongful death statute 90
out against all attacks 259
out against all efforts 46
out against all violence 47
out against any attempt 350
out against eli everything 53
out against gun control 48
out against her enemies 63
out against her husband 504
out against her parents 127
out against him because 221
out against his attacks 89
out against his chimney 57
out against his conduct 178
out against his council 50
out against his country 101
out against his critics 144
out against his cruelty 271
out against his enemies 653
out against his majesty 262
out against his masters 40
out against his parents 107
out against its enemies 55
out against mob violence 71
out against our country 45
out against our enemies 203
out against them because 179
out against them himself 50
out against this attempt 52
out against this country 179
out against this decision 100
out against this foreign 41
out against this general 129
out against this outrage 177
out against this process 136
out against this scandal 47
out answers for himself 81
out bacteria and viruses 63
out barrels and barrels 173
out because her brothers 84
out because her husband 197
out because her parents 50
out because his parents 111
out because she refused 47
out because they believe 230
out because they contain 145
out because they involve 212
out because they opposed 49
out because they produce 103
out because they provide 145
out because they refused 224
out because they require 172
out because they worship 69
out between her eyelids 91
out between her husband 143
out between her majesty 47
out between his brothers 53
out between his country 362
out between his foreign 64
out between his majesty 415
out between his parents 116
out between that country 483
out between them because 97
out between this country 579
out between this stranger 112
out between two brothers 136
out between two factions 294
out between two members 146
out between two parties 229
out between two persons 41
out between two princes 123
out between two sections 43
out betwixt our parents 62
out billions and billions 131
out blindly for support 42
out bottles and glasses 116
out broader and broader 151
out brothers and sisters 170
out carpets and cushions 48
out chiefly for purpose 103
out closets and drawers 193
out command and control 166
out country and western 114
out criteria for assessing 56
out criteria for selecting 90
out crowned with success 227
out defeated and ashamed 68
out defects and suggest 59
out despite his efforts 88
out dollars and rubbish 43
out drawers and closets 88
out drawers and girdles 44
out emetics and quinine 50
out evasions and excuses 45
out everything for herself 59
out everything for himself 596
out everything for oneself 90
out everything that belonged 49
out everything that happens 91
out everything that offends 43
out everything you brought 97
out exactly how everything 108
out exactly how matters 90
out exactly one hundred 42
out forever and forever 95
out frankly and confess 65
out friends and enemies 92
out friends with similar 42
out gardens and grounds 187
out glasses and bottles 60
out grounds and gardens 116
out himself and ordered 102
out however that although 62
out insects and rodents 62
out knights and squires 42
out letters and figures 44
out letters and numbers 232
out letters and reports 90
out letters and resumes 194
out lustily and pretend 43
out lustily for quarter 122
out matters for himself 65
out maximum and minimum 108
out measures for improving 107
out millions and millions 160
out national and regional 171
out numbers and figures 44
out numbers and letters 123
out prayers and blessings 52
out process for lesbians 442
out quickly and becomes 41
out quickly and brought 51
out quickly and grabbed 119
out quickly and hurried 117
out quickly and quietly 454
out quickly and reliably 55
out quickly and require 43
out quickly and smoothly 279
out quickly and started 42
out quickly and touched 71
out rapidly with increasing 68
out records and reports 137
out research and develop 87
out research and provide 68
out research and providing 132
out research and publish 94
out research and studies 164
out research and surveys 281
out research and written 49
out research for foreign 204
out savages may possess 50
out searches and arrests 71
out sharper and stronger 43
out shields and saddles 75
out shorter and smaller 97
out smaller and smaller 440
out smoothly and quickly 207
out smoothly and quietly 89
out smoothly and rapidly 47
out streets and avenues 169
out streets and buildings 92
out streets and squares 274
out stronger and stronger 413
out studies and research 763
out studies and surveys 191
out success and failure 87
out surveys and analyzing 47
out surveys and research 161
out surveys and studies 92
out swiftly and smoothly 45
out timidly and touched 44
out together for several 113
out towards her husband 48
out vaguely and crudely 47
out valleys and canyons 49
out wherein they consist 60
owe justice and liberty 142
owe towards our friends 50
own ability and ambition 87
own ability and courage 74
own ability and efforts 276
own ability and liberty 66
own ability and success 96
own ability with respect 56
own account and according 70
own account and because 858
own account and benefit 121
own account and carried 44
own account and perhaps 42
own account and resells 57
own account and secured 43
own account but because 571
own account for several 77
own account than because 60
own account was written 87
own advance that brought 49
own affairs and because 41
own affairs and conduct 50
own affairs and control 166
own affairs and destiny 133
own affairs and develop 98
own affairs and governing 393
own affairs and position 44
own affairs and protect 57
own affairs and provide 62
own affairs and thoughts 73
own affairs are settled 65
own affairs for himself 51
own affairs with justice 45
own affairs with minimal 66
own affairs with perfect 51
own affairs with several 233
own against all attacks 88
own against all enemies 65
own against all foreign 58
own against any foreign 47
own against his enemies 82
own against its enemies 43
own against ten thousand 47
own agendas and desires 44
own ambition and avarice 152
own ambition and desires 42
own ambition and natural 45
own answers and achieve 44
own anxiety and concern 43
own apology for himself 75
own arrival they appeared 54
own artists and writers 58
own asylums and schools 68
own athletic arm towards 42
own avarice and ambition 246
own baggage and prepare 83
own bathroom and kitchen 160
own battles and defending 42
own battles for freedom 113
own because her husband 47
own because they believe 53
own bedroom and bathroom 232
own behavior and behavior 50
own behavior and beliefs 159
own behavior and choices 98
own behavior and conduct 133
own behavior and culture 49
own behavior and destiny 53
own behavior and develop 90
own behavior and emotions 140
own behavior and motives 120
own behavior and provide 49
own behavior and reactions 149
own behavior and thoughts 123
own behavior with respect 171
own beliefs and behavior 252
own beliefs and choices 49
own beliefs and conduct 98
own beliefs and culture 100
own beliefs and customs 807
own beliefs and desires 1618
own beliefs and develop 58
own beliefs and emotions 72
own beliefs and opinions 674
own beliefs and reassess 40
own beliefs and rituals 147
own beliefs and thoughts 169
own beliefs for himself 47
own beloved and revered 106
own benefit and against 107
own benefit and because 96
own benefit and comfort 114
own benefit and pleasure 194
own benefit and welfare 81
own bigotry and violence 70
own bishops and priests 263
own blessed and glorious 55
own borders any official 115
own brethren and kindred 158
own brethren and kinsmen 51
own brethren and sisters 231
own brothers and cousins 202
own brothers and friends 99
own brothers and kinsmen 68
own brothers and nephews 96
own brothers and parents 48
own brothers and sisters 19319
own buildings and grounds 219
own butcher and scullion 153
own capital and capital 56
own capital and country 79
own capital and reserve 117
own capital and surplus 1122
own century and country 84
own chances for election 58
own chances for success 420
own choices and behavior 123
own choices and desires 138
own choices and develop 47
own choices and efforts 68
own choices with respect 82
own classes and objects 71
own climate and country 57
own climate and scenery 130
own coinage and postage 99
own comfort and benefit 160
own comfort and desires 98
own comfort and dignity 107
own comfort and freedom 43
own comfort and fulness 57
own comfort and pleasure 731
own comfort and success 59
own comfort and support 300
own comfort and utility 43
own comfort and welfare 395
own command and control 571
own company and thoughts 45
own company can testify 46
own complex and painful 75
own conduct and affairs 49
own conduct and behavior 95
own conduct and bravery 48
own conduct and decrees 47
own conduct and example 102
own conduct and fortune 46
own conduct and language 59
own conduct and motives 198
own conduct and opinions 260
own conduct had brought 61
own conduct has brought 111
own conduct was deserving 67
own conduct was watched 61
own conduct with decency 51
own conduct with respect 218
own consent and against 41
own context and culture 45
own context and history 41
own counsel and counsel 49
own country and adopted 87
own country and affairs 47
own country and against 246
own country and america 141
own country and because 203
own country and between 50
own country and britain 63
own country and brought 67
own country and capital 40
own country and castles 63
own country and century 113
own country and climate 138
own country and culture 578
own country and entered 92
own country and everything 95
own country and extending 163
own country and foreign 160
own country and freedom 42
own country and friends 384
own country and germany 159
own country and history 41
own country and kindred 740
own country and language 370
own country and mankind 63
own country and married 41
own country and outside 410
own country and overseas 143
own country and perhaps 98
own country and prepare 94
own country and religion 229
own country and retired 41
own country and service 159
own country and settled 178
own country and society 132
own country and towards 56
own country and western 47
own country are subject 42
own country can furnish 47
own country can produce 155
own country can provide 48
own country for example 92
own country for himself 114
own country for several 151
own country had refused 63
own country has culture 176
own country may suffice 54
own country our skilful 79
own country that appeared 66
own country was familiar 52
own country was founded 54
own country was invaded 118
own country was suffering 49
own country with foreign 48
own country with perfect 92
own country with respect 150
own country with temples 67
own courage and ability 158
own courage and address 109
own courage and conduct 283
own courage and devotion 87
own courage and fortune 42
own courage and ingenuity 113
own courage and prowess 138
own criteria for accepting 45
own criteria for assessing 233
own criteria for decision 48
own criteria for quality 41
own criteria for selecting 217
own criteria for success 363
own culture and behavior 53
own culture and beliefs 281
own culture and compare 47
own culture and context 55
own culture and country 137
own culture and customs 440
own culture and develop 57
own culture and economy 86
own culture and history 1449
own culture and ideology 91
own culture and language 5847
own culture and national 209
own culture and religion 1234
own culture and respect 48
own culture and society 2614
own culture are superior 68
own culture for granted 180
own culture was superior 53
own customs and beliefs 646
own customs and culture 292
own customs and desires 157
own customs and fashions 66
own customs and language 1257
own customs and manners 889
own customs and opinions 73
own customs and religion 309
own customs and rituals 343
own decision and resolve 46
own decision with respect 67
own defense and foreign 207
own defense and welfare 86
own delight and pleasure 42
own demands and desires 153
own demands for freedom 40
own desires and agendas 41
own desires and beliefs 251
own desires and choices 81
own desires and demands 201
own desires and designs 131
own desires and devices 64
own desires and efforts 261
own desires and emotions 247
own desires and enticed 467
own desires and motives 166
own desires and opinions 143
own desires and passions 847
own desires and thoughts 146
own desires for freedom 75
own desires for pleasure 58
own desires with respect 43
own destiny and achieve 60
own destiny and control 145
own destiny and develop 50
own destiny and history 50
own destiny for himself 50
own devices and allowed 153
own devices and desires 456
own devices for several 100
own devices with respect 44
own dialects and customs 50
own dignity and comfort 47
