oak tree with branches 175
one must deal directly 92
one must fix attention 40
one must get hardened 277
one must get involved 48
one must not approach 333
one must not associate 116
one must not belittle 149
one must not complain 981
one must not conceive 392
one must not conclude 3644
one must not conflate 101
one must not confound 452
one must not consider 1509
one must not construe 45
one must not continue 92
one must not describe 50
one must not discount 908
one must not entirely 96
one must not frighten 123
one must not hesitate 1194
one must not identify 436
one must not minimize 561
one must not multiply 107
one must not overload 43
one must not overlook 14464
one must not overrate 125
one must not postpone 40
one must not prejudge 100
one must not renounce 96
one must not restrict 199
one must not separate 435
one must not suppress 43
one must not therefore 596
one must not tolerate 107
one must not transfer 55
one must not trespass 46
one must now consider 445
one must own property 107
one must pay attention 6418
one must read thousands 86
one must then conclude 148
one must then consider 836
one must use indirect 42
one must use judgment 397
one must use multiple 49
one must use ordinary 43
one must use whatever 161
one name and consider 51
one name and password 52
one name was historic 75
one name was mentioned 166
one need but consider 90
one need but remember 75
one need not actually 779
one need not approach 117
one need not complain 199
one need not conceive 162
one need not conclude 1314
one need not consider 2076
one need not construe 43
one need not continue 75
one need not describe 78
one need not disclose 50
one need not estimate 45
one need not evaluate 84
one need not exercise 109
one need not hesitate 2242
one need not identify 87
one need not maintain 111
one need not multiply 48
one need not practice 60
one need not preclude 129
one need not purchase 89
one need not remember 144
one need not renounce 215
one need not restrict 390
one need not separate 49
one need not struggle 84
one need not therefore 245
one need pay attention 104
one node can transmit 113
one note per syllable 944
one nothing but enthusiasm 44
one once had acquired 47
one only goes properly 127
one only had children 70
one only has remained 49
one only has survived 53
one only now remained 60
one only one proceeds 91
one only they consider 147
one only was required 51
one opts for equality 77
one other had recently 66
one other man remained 77
one other than yourself 678
one other was severely 40
one over each shoulder 1826
one over each transept 41
one over her shoulder 144
one over her troubles 40
one over his opponent 68
one over his shoulder 805
one page and continue 105
one page are directly 59
one page that contains 78
one paid any attention 50570
one paid him attention 159
one pair was observed 70
one part and cantonal 46
one part and chivalry 114
one part and maharaja 44
one part being assigned 70
one part being occupied 101
one part being retained 58
one part may continue 43
one part was finished 45
one part was reserved 44
one paying any attention 1237
one pays any attention 12454
one pays due attention 153
one pays for property 46
one pike was produced 56
one plan and executed 67
one plan for purposes 266
one plug per cylinder 64
one pole and alkalies 80
one pole and chlorine 53
one pole and hydrogen 54
one pole and negative 63
one pole and repelled 49
one pope had recalled 73
one race and withholding 95
one rare and valuable 40
one reads and reflects 48
one reads his speeches 82
one reads long articles 66
one reads this sentence 93
one reads with attention 132
one reads with interest 227
one reads with surprise 151
one ready for immediate 85
one rich and powerful 147
one road and returned 55
one roar with laughter 72
one room that remained 51
one room was entirely 114
one room was finished 50
one room was occupied 137
one room was reserved 73
one root with positive 67
one rude and ignorant 85
one rule for business 61
one rule for everyone 54
one rule was observed 56
one said and believed 44
one says one believes 95
one says that military 93
one sees and believes 42
one sees and despises 223
one sees his neighbor 142
one sees how entirely 88
one sees how terribly 42
one sees that calcutta 49
one sees that humanity 102
one sees that treatises 89
one sees them regarded 56
one sees with surprise 48
one ship and eighteen 99
one ship was captured 44
one side all questions 234
one side and abnormal 45
one side and absolute 126
one side and absorbed 53
one side and accepted 205
one side and actually 74
one side and admitted 66
one side and advanced 40
one side and agencies 49
one side and aluminum 41
one side and american 407
one side and answered 78
one side and approach 105
one side and attached 111
one side and attacked 63
one side and attention 40
one side and australia 84
one side and backward 270
one side and balanced 88
one side and beautiful 81
one side and beckoned 59
one side and bordered 113
one side and bourgeois 107
one side and britannia 81
one side and business 308
one side and catholics 88
one side and children 61
one side and christian 366
one side and citizens 68
one side and cognition 65
one side and complete 425
one side and concealed 128
one side and conceded 48
one side and concrete 99
one side and confided 69
one side and confuted 44
one side and connecting 103
one side and conscious 58
one side and consider 216
one side and constant 117
one side and consumer 63
one side and containing 81
one side and contempt 86
one side and continue 170
one side and continuing 162
one side and crouched 75
one side and cultural 123
one side and darkness 129
one side and declared 75
one side and decreased 79
one side and decreases 345
one side and defended 43
one side and definite 86
one side and demanded 76
one side and depositing 62
one side and deposits 40
one side and descending 200
one side and descends 41
one side and developing 47
one side and directed 77
one side and directly 83
one side and disappear 85
one side and distrust 90
one side and domestic 70
one side and downward 317
one side and economic 200
one side and education 46
one side and eighteen 83
one side and elevated 45
one side and elizabeth 61
one side and enclosed 178
one side and entirely 62
one side and equality 42
one side and everyone 126
one side and examined 198
one side and executed 44
one side and expanded 87
one side and expansion 42
one side and extended 353
one side and extension 48
one side and external 69
one side and fastened 723
one side and financial 44
one side and finished 182
one side and followed 116
one side and fourteen 55
one side and franklin 46
one side and generous 45
one side and gestured 172
one side and governor 52
one side and grateful 44
one side and grounded 89
one side and hamilton 55
one side and helpless 43
one side and hollowed 96
one side and humanity 67
one side and hundreds 45
one side and inclined 108
one side and increased 315
one side and industry 176
one side and informed 114
one side and inquired 48
one side and inserted 61
one side and insisted 52
one side and interest 187
one side and internal 68
one side and japanese 342
one side and laughter 66
one side and liberals 61
one side and listened 1043
one side and marshall 72
one side and medicine 41
one side and military 100
one side and mountain 99
one side and multiply 189
one side and murmured 67
one side and muttered 88
one side and narrowed 154
one side and negative 586
one side and numerous 52
one side and observed 346
one side and opposite 130
one side and ordinary 71
one side and pakistan 52
one side and paraguay 49
one side and parallel 182
one side and partially 229
one side and payments 71
one side and personal 168
one side and physical 74
one side and pictures 102
one side and polished 246
one side and politics 93
one side and positive 109
one side and possibly 124
one side and powerful 111
one side and practice 49
one side and prepared 126
one side and pressure 189
one side and probably 112
one side and produced 89
one side and products 123
one side and progress 56
one side and projecting 75
one side and proposed 41
one side and provided 131
one side and provides 50
one side and received 81
one side and regarded 761
one side and rejected 104
one side and religious 190
one side and remained 168
one side and remarked 85
one side and repelled 118
one side and replaced 310
one side and returned 175
one side and scratching 54
one side and security 44
one side and separate 46
one side and shrugged 127
one side and silently 51
one side and silvered 119
one side and slightly 1181
one side and snatched 56
one side and socialism 48
one side and soldiers 48
one side and somebody 63
one side and somewhat 437
one side and squatted 40
one side and squeezed 78
one side and squinted 321
one side and standard 43
one side and straight 441
one side and stretching 114
one side and stripped 53
one side and students 52
one side and suddenly 190
one side and supplied 44
one side and supporting 46
one side and surveyed 185
one side and suspicion 75
one side and therefore 233
one side and threatened 76
one side and tightening 42
one side and vanished 84
one side and vertical 221
one side and vesuvius 63
one side and washington 52
one side and whispering 47
one side and whispers 114
one side and whistled 71
one side and wondered 62
one side and wrenched 55
one side and wrinkled 69
one side are affected 184
one side are attached 49
one side are balanced 124
one side are citizens 63
one side are combined 47
one side are depicted 47
one side are involved 60
one side are scholars 49
one side being attached 50
one side being balanced 82
one side being composed 40
one side being entirely 48
one side being occupied 85
one side being opposite 178
one side being reserved 53
one side being slightly 47
one side but otherwise 44
one side for entrance 117
one side for separate 60
one side has achieved 41
one side has produced 61
one side has softened 71
one side has suffered 47
one side may indicate 242
one side she listened 67
one side was affected 51
one side was answered 65
one side was attached 43
one side was attempting 50
one side was balanced 85
one side was depicted 70
one side was entirely 158
one side was followed 69
one side was objected 48
one side was occupied 228
one side was polished 92
one side was probably 50
one side was reserved 56
one side was slightly 44
one side was upraised 59
one side with adhesive 134
one side with aluminum 56
one side with metallic 43
one side with selenium 40
one sign had followed 73
one single and coherent 86
one single and complete 84
one single and constant 57
one single and definite 165
one single and integral 76
one single and selfsame 53
one single and separate 41
one single and solitary 81
one single and specific 49
one single bad sensation 134
one single man directed 54
one site per molecule 68
one soft and delicate 159
one sole and original 65
one sort are exchanged 231
one sort can scarcely 63
one spot than anywhere 62
one step was required 48
one sure and adequate 57
one take any interest 41
one take him seriously 144
one take them seriously 102
one taking any interest 108
one tall and handsome 123
one tall and straight 52
one tell you otherwise 259
one tenth and fifteenth 122
one tenth its original 98
one tenth that required 40
one term and returned 46
one test was positive 47
one theme that pervades 44
one theory can possibly 45
one theory that explains 411
one theory that swallows 57
one third and possibly 70
one third and posterior 62
one third are employed 63
one third had received 62
one third its original 839
one third that distance 95
one third that required 52
one third was exported 57
one thumb and forefinger 115
one time and everyone 41
one time and inactive 82
one time and negative 54
one time and possibly 42
one time and probably 107
one time and provided 45
one time and provides 49
one time and received 59
one time and rejected 58
one time and situation 40
one time and therefore 328
one time are probably 41
one time are supposed 45
one time are undergoing 42
one time for delivery 79
one time for purposes 77
one time had actually 92
one time had declared 57
one time had employed 52
one time had extended 47
one time had fourteen 88
one time had frequent 72
one time had included 69
one time had intended 99
one time had numbered 49
one time had occupied 79
one time had partially 50
one time had probably 139
one time had promised 53
one time had seriously 44
one time had threatened 258
one time had wandered 40
one time his daughter 42
one time his favorite 97
one time his intention 121
one time his mistress 46
one time his personal 49
one time may actually 41
one time nor identity 55
one time not uncommon 331
one time not unlikely 62
one time real children 175
one time she actually 131
one time she believed 112
one time she imagined 46
one time she proposed 50
one time she received 71
one time she remarked 63
one time she suffered 54
one time that everyone 42
one time they actually 184
one time they amounted 99
one time they attacked 42
one time they believed 136
one time they extended 129
one time they included 49
one time they numbered 215
one time they occupied 230
one time they probably 142
one time they proposed 70
one time they received 52
one time they seriously 40
one time they threatened 192
one time this condition 90
one time this included 53
one time this practice 79
one time this property 41
one time was accepted 58
one time was actually 162
one time was attached 46
one time was believed 319
one time was chairman 119
one time was commonly 73
one time was composed 53
one time was confined 103
one time was directed 47
one time was director 47
one time was disposed 93
one time was employed 215
one time was entirely 103
one time was expected 297
one time was governor 48
one time was inclined 122
one time was included 47
one time was increased 52
one time was intended 64
one time was involved 78
one time was occupied 136
one time was probably 787
one time was proposed 48
one time was reckoned 53
one time was referred 66
one time was regarded 488
one time was reported 144
one time was required 42
one time was reserved 86
one time was seriously 79
one time was severely 45
one time was somewhat 49
one time was stationed 56
one time was strictly 44
one time was suffrage 41
one time was supposed 639
one time was threatened 101
one time was treasurer 44
one time with students 248
one time you gentiles 184
one time you mentioned 45
one tone per syllable 103
one took any interest 1408
one took her seriously 940
one took him seriously 3936
one took that seriously 222
one took them seriously 1861
one took this seriously 251
one took too seriously 122
one took you seriously 99
one tool for evaluating 59
one tool was required 59
one true and absolute 84
one true and authentic 53
one true and complete 527
one true and essential 58
one true and original 118
one true and reformed 85
one turn for guidance 40
one twin was affected 129
one twin was diagnosed 54
one union one industry 45
one union per industry 171
one union was involved 51
one unit and therefore 57
one unit for purposes 208
one upon all occasions 93
one upon each shoulder 174
one upon his premises 60
one upon his shoulder 57
one used for analysis 47
one used for business 54
one used for describing 46
one used for estimating 76
one used for evaluating 47
one used for ordinary 119
one used for purposes 64
one uses this approach 220
one uses this criterion 42
one uses with children 46
one vast and beautiful 82
one vast and powerful 50
one vast and unbroken 49
one vast egg produces 175
one very big exception 59
one very long sentence 215
one vice and interest 148
one view and forgetting 42
one view two churches 41
one vote and decisions 263
one vote and majority 209
one vote per delegate 61
one vote per director 205
one vote per precinct 717
one vote they bestowed 103
one vote was recorded 101
one wall now encloses 44
one wall was entirely 53
one wall was occupied 61
one warm and friendly 41
one wave you discover 222
one week and received 57
one week and reported 42
one week and returned 75
one week and thereafter 94
one week for delivery 72
one week was required 98
one were for instance 45
one were not actually 92
one were not attended 46
one were not conscious 111
one were not inclined 54
one were not included 93
one were not intended 53
one were not prepared 233
one were not uncommon 112
one what had happened 1806
one what had occurred 119
one what has happened 410
one when she finished 99
one when she returned 119
one when they coincide 63
one when they returned 334
one when you consider 301
one whit for politics 42
one whom god anointed 46
one whom god reproves 56
one whom his comrades 161
one whom she believed 618
one whom she believes 200
one whom she despised 47
one whom she despises 86
one whom she disliked 96
one whom she esteemed 192
one whom she expected 41
one whom she mortally 63
one whom she regarded 662
one whom she supposed 234
one whom they believed 1072
one whom they consider 829
one whom they declared 68
one whom they denounce 62
one whom they despised 43
one whom they disliked 286
one whom they esteemed 223
one whom they expected 277
one whom they imagined 93
one whom they perceive 189
one whom they regarded 2622
one whom they supposed 290
one whom you believed 53
one whom you consider 540
one whom you regarded 92
one whom you remember 118
one whom you yourself 133
one wife and children 141
one wife and therefore 47
one will and operation 593
one will ask questions 352
one will but consider 103
one will get anywhere 49
one will long remember 130
one will not actually 97
one will not consider 195
one will not continue 95
one will not convince 173
one will not discover 370
one will not hesitate 469
one will not normally 142
one will not perceive 48
one will not preclude 45
one will not remember 131
one will not tolerate 131
one will now seriously 129
one will pay attention 1339
one wins and everyone 53
one wire and hydrogen 56
one word all barriers 97
one word and therefore 49
one word being exchanged 41
one word can describe 252
one word for expressing 87
one word has impended 56
one word lie included 40
one word per sentence 97
one word that captures 112
one word that contains 79
one word that explains 64
one word that mattered 111
one word was exchanged 174
one word was mentioned 230
one work has survived 59
one work with students 169
one years are eligible 98
one years are entitled 149
one years that followed 134
one young and beautiful 472
one young and handsome 185
one young and romantic 72
one young and vigorous 63
one young man addressing 52
one young man declared 79
one young man observed 70
one young man recalled 48
one young man recently 43
one young man remained 56
one young man remarked 153
one young man reported 121
one young man returned 45
ore from new caledonia 373
ore from red mountain 107
ore from this district 310
ore from this locality 224
ore from this property 212
ore mining and processing 814
ore ready for shipment 81
our acts and decisions 87
our acts and functions 83
our acts and omissions 117
our acts and policies 41
our acts are directed 71
our acts are untimely 120
our ages and positions 47
our aims and ambitions 198
our aims and endeavors 43
our aims and policies 71
our aims and purposes 729
our aims and pursuits 76
our aims are achieved 60
our alms and devotions 152
our alms and oblations 505
our arms and disgrace 60
our arms and munitions 133
our arms and prepared 44
our arms and proclaim 326
our arms and supplies 55
our arms had departed 134
our arms had suffered 72
our arms with brilliant 48
our army and richmond 167
our army and washington 57
our army had advanced 83
our army had captured 53
our army had retreated 111
our army had suffered 125
our army has achieved 47
our army has suffered 58
our army lay opposite 53
our army was actually 52
our army was composed 115
our army was encamped 212
our army was increased 42
our army was repulsed 50
our army was stationed 77
our army was suddenly 52
our army was withdrawn 127
our arts and pleasures 85
our arts and sciences 1610
our arts are employed 59
our asking any questions 89
our bags and followed 59
our bags and prepared 95
our bags and returned 44
our beds and blankets 55
our beds and listened 46
our beds but blankets 44
our beds with grateful 60
our best and chiefest 48
our best and choicest 53
our best and happiest 168
our best and proudest 109
our best and quickest 49
our best and soundest 64
our best and strongest 404
our best and ultimate 43
our best and worthiest 65
our best men consider 134
our bill for imported 52
our bill was supposed 57
our birth and condition 45
our birth and education 243
our boat and equipage 43
our boat and returned 57
our boat was alongside 42
our boat was anchored 142
our boat was launched 58
our boat was silently 57
our body and external 48
our body and imitated 96
our body and therefore 62
our body was affected 60
our bogs and morasses 71
our bond and covenant 68
our bread for tomorrow 152
our bread was buttered 57
our bread with gladness 51
our breath and listened 286
our breath than contrary 45
our calm and agreeable 44
our camp and followed 68
our camp and garrison 101
our camp and informed 105
our camp and remained 40
our camp and reported 82
our camp and returned 55
our camp was attacked 110
our camp was situated 330
our canoe and supplies 67
our care and affection 122
our care and attention 1057
our care and guidance 84
our care and industry 181
our care and kindness 99
our care and prudence 49
our care and treatment 112
our care for children 42
our cars and followed 54
our case and advocate 44
our case and conclude 55
our case and condition 58
our case for instance 63
our case law requires 51
our case this condition 129
our case was hopeless 266
our cash and business 103
our cats was pregnant 92
our city and citizens 105
our city and district 45
our city and suburban 96
our city and vicinity 93
our city has acquired 40
our city has increased 55
our city has produced 71
our city has suffered 62
our clear and adequate 112
our clear and distinct 2386
our cold and careless 76
our cold war strategy 57
our coming had preceded 185
our coming was expected 81
our cows and buffaloes 45
our cows and chickens 63
our crew was assigned 47
our crew was composed 155
our dark and dangerous 97
our dark and solitary 87
our dark and troubled 113
our data and analysis 195
our data are accurate 62
our data are compared 102
our data are complete 42
our data are normally 50
our data are obtained 90
our data are probably 52
our data are somewhat 72
our data set consists 107
our data set contains 115
our data set includes 130
our data was obtained 48
our date for tomorrow 55
our days are numbered 1546
our dealing with children 65
our dealing with problems 50
our dearth and scarcity 64
our deep and grateful 40
our deep and heartfelt 252
our deep and profound 49
our diet and exercise 328
our doings and sufferings 66
our door and demanded 44
our door for admission 73
our door was unlocked 65
our dread was apparent 141
our duty and affection 135
our duty and business 74
our duty and felicity 59
our duty and interest 2575
our duty and salvation 83
our eggs and chickens 46
our eggs for breakfast 42
our ends and purposes 213
our even being conscious 64
our eyes and attention 123
our eyes and discover 43
our eyes and imagined 58
our eyes and listened 86
our eyes and meditate 55
our eyes and nostrils 406
our eyes and perceive 127
our eyes and remember 73
our eyes and therefore 72
our eyes and wondered 49
our eyes are actually 62
our eyes are adjusted 44
our eyes are affected 168
our eyes are animated 48
our eyes are arrested 91
our eyes are confined 43
our eyes are curiously 140
our eyes are darkened 86
our eyes are deceived 76
our eyes are designed 65
our eyes are directed 493
our eyes are fastened 40
our eyes are reverted 49
our eyes are strained 60
our eyes are strangers 88
our eyes are withdrawn 85
our eyes can perceive 202
our eyes can possibly 55
our eyes had adjusted 146
our eyes had authority 55
our eyes had deceived 72
our eyes had recently 66
our eyes met solemnly 46
our eyes two straight 42
our eyes was terrible 110
our eyes with interest 99
our eyes with softened 55
our fair and beautiful 44
our fair and flattering 59
our faith and adoration 49
our faith and christian 290
our faith and controls 159
our faith and doctrine 202
our faith and fidelity 49
our faith and humility 52
our faith and patience 1059
our faith and practice 6250
our faith and religious 85
our faith and salvation 267
our faith and strengthen 98
our faith and therefore 80
our faith and tradition 79
our faith was rewarded 55
our faith was severely 52
our fall and recovery 45
our fame and prestige 44
our fate and captains 78
our fate and fortunes 53
our fears and concerns 624
our fears and failures 98
our fears and misgivings 67
our fears and negative 51
our fears and problems 63
our fears and troubles 128
our fears are baseless 57
our fees and expenses 83
our feet and followed 70
our feet and hastened 58
our feet and scratching 48
our feet and stumbled 45
our feet and zigzagging 40
our feet was tenanted 77
our feet with packages 45
our fill with upturned 50
our fine and beautiful 80
our fire and restless 255
our fire was directed 164
our fire was reserved 60
our fire was returned 66
our firm and constant 82
our firm and unshaken 67
our fish and wildlife 519
our flag was insulted 63
our flag was unfurled 85
our food and beverage 130
our food and blankets 86
our food and medicine 69
our food and nutrition 57
our food and supplies 367
our food off services 56
our food was finished 53
our food was prepared 195
our food was produced 50
our free and elective 53
our free and mutually 45
our full and absolute 73
our full and complete 243
our furs and blankets 64
our gaze was directed 41
our giving our ordinary 54
our goal was achieved 49
our good and friendly 42
our good and generous 82
our good and merciful 150
our good and salvation 97
our good and virtuous 62
our good god preserve 62
our good old american 296
our good old comedies 44
our good old families 64
our good old landlady 189
our great and beautiful 153
our great and constant 54
our great and friendly 44
our great and generous 85
our great and grievous 108
our great and immortal 46
our great and manifold 150
our great and merciful 183
our great and powerful 661
our great and puissant 102
our great and terrible 99
our great and ultimate 63
our great war governor 44
our gulf and atlantic 162
our guns and bayonets 68
our guns and blankets 45
our guns and caissons 71
our guns and carriages 43
our guns and infantry 47
our guns and musketry 65
our guns and prepared 63
our guns had crumbled 59
our hail and farewell 68
our hair was employed 51
our heads and downward 138
our heads and exploded 253
our heads and gloomily 57
our heads and listened 80
our heads and remember 58
our heads and stomachs 64
our heads and wondered 88
our heads are numbered 945
our heads far backward 50
our heads with blankets 42
our heads with doctrine 50
our heads with garlands 67
our heads with mistrust 41
our heads with politics 63
our healing and recovery 88
our health and economic 44
our health and education 148
our health and emotional 54
our health and felicity 96
our health and finances 43
our health and longevity 876
our health and nutrition 63
our health and personal 56
our health and physical 172
our health and property 53
our health and salvation 129
our health and security 73
our health and survival 244
our health and vitality 355
our health and wellness 291
our health has improved 74
our health has suffered 56
our health our business 79
our heart and affection 53
our heart and arteries 107
our help and guidance 437
our help and salvation 74
our help that powerful 66
our hero and narrator 50
our hero had acquired 59
our hero had finished 73
our hero had obtained 43
our hero had promised 65
our hero has occupied 49
our hero was actually 110
our hero was agreeably 54
our hero was attended 50
our hero was complete 51
our hero was employed 73
our hero was inducted 57
our hero was informed 55
our hero was meditating 51
our hero was somewhat 40
our hero with civility 86
our holy and beautiful 245
our holy and christian 40
our holy and merciful 49
our holy and righteous 83
our home and business 164
our home and children 213
our home and families 48
our home and personal 45
our home and property 196
our home and returned 40
our home and solitude 58
our home for eighteen 43
our home was situated 57
our home with harvests 43
our home with laughter 44
our hope and intention 205
our hope and salvation 218
our hope and security 44
our hope for eternity 127
our hope for humanity 184
our hope for salvation 156
our hope for survival 126
our hope for tomorrow 160
our hope has perished 74
our hope that everyone 45
our hope that students 252
our hope that whatever 63
our host had prepared 51
our host had provided 82
our host has provided 77
our host then insisted 50
our ideas and behaviors 52
our ideas and concepts 519
our ideas and concerns 105
our ideas and insights 77
our ideas and memories 54
our ideas and policies 65
our ideas and practice 223
our ideas and purposes 105
our ideas are acquired 143
our ideas are adequate 206
our ideas are confused 209
our ideas are conveyed 49
our ideas are directed 68
our ideas are distinct 125
our ideas are entirely 55
our ideas are governed 61
our ideas are grounded 44
our ideas are modified 46
our ideas are negative 172
our ideas are obtained 52
our ideas are produced 510
our ideas are received 41
our ideas may approach 289
our ideas with realities 54
our idiom for medicine 96
our ills and troubles 47
our iron ore reserves 42
our jobs and families 98
our jobs are threatened 40
our joys and comforts 109
our joys and concerns 107
our joys and pleasures 399
our joys and sufferings 181
our joys and triumphs 99
our joys and troubles 74
our just and friendly 56
our just and merciful 59
our just and moderate 59
our just and righteous 110
our just and rightful 69
our kids are involved 43
our kind and courteous 80
our kind and friendly 70
our kind and generous 181
our kind and merciful 242
our lady and mistress 64
our land and industry 71
our land and property 169
our land has produced 65
our land that religious 892
our land use patterns 54
our land with officers 122
our last and feeblest 58
our last few chapters 41
our last man scourged 42
our last two chapters 405
our last two children 65
our last two examples 205
our last two lectures 56
our late and lamented 131
our laws and authority 132
our laws and charters 72
our laws and decisions 40
our laws and policies 346
our laws and practice 195
our laws and schemata 44
our laws and statutes 200
our laws and tradition 134
our laws are affected 41
our laws are designed 74
our laws are enforced 99
our laws are intended 65
our laws are likewise 88
our laws are strangers 79
our laws are trimmers 48
our leave and departed 210
our leave and returned 245
our left and followed 40
our left and slightly 52
our left was attacked 47
our legs but crutches 40
our lies are brilliant 48
our life and activity 273
our life and consider 40
our life and doctrine 116
our life and education 69
our life and energies 50
our life and ennobles 58
our life and identity 45
our life and industry 40
our life and ministry 356
our life and politics 48
our life and practice 323
our life and progress 181
our life and property 868
our life and salvation 352
our life and struggle 70
our life and therefore 114
our life being prolonged 49
our life has unfolded 45
our line was advanced 185
our line was withdrawn 45
our longing for intimacy 46
our longing for security 45
our longing for ultimate 47
our lord and governor 52
our lord and lawgiver 284
our lord and redeemer 3157
our lord are recorded 72
our lord did actually 87
our lord god almighty 699
our lord god preserve 54
our lord had actually 58
our lord had answered 44
our lord had ascended 145
our lord had declared 207
our lord had designed 50
our lord had finished 126
our lord had foretold 228
our lord had intended 165
our lord had ordained 42
our lord had prepared 62
our lord had probably 41
our lord had promised 270
our lord had received 51
our lord had suffered 190
our lord has ascended 54
our lord has assigned 45
our lord has bequeathed 41
our lord has bestowed 108
our lord has declared 278
our lord has directed 58
our lord has enjoined 82
our lord has imparted 46
our lord has ordained 130
our lord has prepared 148
our lord has promised 419
our lord has provided 169
our lord has redeemed 53
our lord has returned 42
our lord has rewarded 50
our lord has suffered 67
our lord hath declared 94
our lord hath ordained 78
our lord hath promised 206
our lord long preserve 253
our lord may preserve 54
our lord not recorded 48
our lord that redeemed 90
our lord was actually 140
our lord was addressing 153
our lord was anointed 261
our lord was arrested 65
our lord was assailed 53
our lord was baptized 523
our lord was betrayed 348
our lord was confined 44
our lord was conscious 77
our lord was declared 42
our lord was elevated 40
our lord was fastened 72
our lord was ignorant 58
our lord was mistaken 83
our lord was prepared 42
our lord was probably 62
our lord was received 45
our lord was scourged 164
our lord was specially 45
our lord was stripped 59
our lord was tortured 116
our lord who suffered 45
our loss was supposed 40
our lots that occasions 42
our love and adoration 341
our love and affection 1324
our love and approval 113
our love and attention 338
our love and elevates 43
our love and enthusiasm 61
our love and fidelity 158
our love and goodness 70
our love and goodwill 56
our love and imitation 45
our love and interest 209
our love and kindness 494
our love and patience 52
our love for children 169
our love for humanity 256
our love for neighbor 63
our love for religious 42
our love has survived 41
our love was returned 43
our loving and merciful 111
our loving our neighbor 86
our mail and supplies 47
our mail was censored 75
our making any advances 44
our making any progress 107
our mania for equality 56
our many and grievous 111
our mats and blankets 91
our meals are prepared 101
our means and energies 65
our mind and intention 65
our mind and judgment 68
our mind and physical 56
our mind and therefore 56
our mind can conceive 119
our mind has wandered 70
our mind with realities 54
our moms and grandmas 93
our mood and attitude 46
our most dear daughter 87
our mouth and nostrils 78
our mouth with laughter 45
our name and authority 496
our name and fortunes 60
our navy and commerce 141
our navy and merchant 345
our navy was employed 40
our navy was probably 51
our neck and shoulder 42
our need and capacity 68
our need and distress 59
our need for affection 127
our need for approval 569
our need for attention 124
our need for autonomy 126
our need for calories 49
our need for constant 102
our need for economic 97
our need for emotional 132
our need for guidance 93
our need for humility 69
our need for identity 105
our need for immediate 96
our need for imported 40
our need for inclusion 71
our need for increased 152
our need for intimacy 705
our need for intimate 50
our need for personal 289
our need for physical 245
our need for positive 48
our need for precision 40
our need for salvation 378
our need for security 1655
our need for solitude 207
our need for survival 136
our need for vitamins 61
our news and editorial 57
our next and concluding 166
our next few chapters 97
our next two chapters 665
our next two examples 93
our next two lectures 81
our note and interest 42
our oars and listened 53
our oaths and promises 114
our only and constant 41
our only and immediate 110
our only real evidence 68
our only real security 166
our other and conscious 43
our other dear children 42
our other two children 394
our other two examples 71
our pain and confusion 167
our pain and distress 72
our pain and problems 67
our pain and struggle 114
our pain with conscious 233
our part are prepared 97
our part are required 42
our part but patience 57
our part than cherishing 93
our part that culpable 70
our past and therefore 56
our past has ensnared 45
our past has prepared 53
our paths had diverged 127
our paying any attention 85
our peace and interest 137
our peace and progress 113
our peace and property 45
our peace and salvation 92
our peace and security 3322
our peace and serenity 45
our peace was effected 51
our peace was threatened 87
our pigs and chickens 109
our pious and generous 44
our pious and patriotic 78
our pious and princely 62
our pious and virtuous 62
our pity and contempt 62
our plan for developing 44
our plan for tomorrow 58
our plan may lawfully 65
our poets and dramatic 48
our poets and literary 56
our poets and musicians 53
our poets and painters 315
our poets and preachers 53
our poets and prophets 169
our poets and reciters 114
our pomp and pageantry 74
our poor and helpless 42
our poor and ignorant 67
our poor and minority 75
our poor are abundant 45
our poor dear backward 155
our poor dear mistress 51
our poor old mitchell 72
our post has entirely 45
our pure and reformed 70
our race and ethnicity 42
our race and personal 54
our race and sanskrit 44
our race are entitled 52
our race are produced 51
our race are thousands 87
our race beat violently 143
our race has attained 169
our race has produced 350
our race has suffered 55
our race with patience 61
our rank and condition 54
our rank and education 117
our rank and situation 60
our reach and capacity 48
our reach are regarded 54
our realm and dominions 54
our realm and subjects 137
our rest and recreation 63
our rich and abundant 117
our rich and beautiful 161
our rich and delicate 41
our rich and powerful 135
our rise and progress 47
our risk for developing 67
our road lay directly 91
our road ran parallel 48
our rock and fortress 157
our room for maneuver 55
our room was improved 110
our rugs and blankets 108
our ruin had designed 46
our ruin was complete 43
our rule and guidance 49
our rule and standard 98
our said new colonies 63
our seats and listened 53
our seats are reserved 82
our seeing any distance 56
our ship and welcomed 45
our ship being disabled 705
our ship had anchored 42
our ship was anchored 200
our ship was attacked 67
our ship was somewhat 131
our ship was torpedoed 52
our shoes and followed 62
our shoes and garments 176
our shoes and trousers 87
our shoes for slippers 90
our sick and disabled 234
our side and therefore 46
our side had suffered 54
our side was terrible 44
our sins and accepted 46
our sins and failures 526
our sins and misdeeds 71
our sins and miseries 204
our sins and mistakes 305
our sins and offenses 102
our sins and omissions 42
our sins and received 54
our sins and remember 40
our sins and salvation 50
our sins and suffered 92
our sins and sufferings 100
our sins are actually 46
our sins are forgiven 10103
our sins are infinite 47
our sins are pardoned 826
our sins are remitted 701
our sins being forgiven 104
our sins being pardoned 43
our sins had deserved 129
our sins nor rewarded 74
our site and discover 83
our site are comments 46
our slow and laborious 57
our slow and toilsome 70
our soil and climatic 52
our soil and industry 243
