oaken table garnished 91
older trust companies 60
older urban districts 124
older urban industrial 64
older urban population 86
older urban residents 158
older white americans 161
older white gentleman 67
older white population 212
older white residents 225
older woman addressed 51
older woman announced 115
older woman approaching 53
older woman carefully 72
older woman commented 139
older woman complains 54
older woman continued 591
older woman continues 49
older woman corrected 41
older woman described 96
older woman describes 52
older woman exclaimed 248
older woman explained 349
older woman expressed 95
older woman hesitated 273
older woman indicated 43
older woman protested 138
older woman responded 199
older woman stretched 43
older woman struggled 45
older woman suggested 143
older woman whispered 218
older women activists 83
older women approaching 57
older women available 66
older women carefully 55
older women commented 51
older women continued 238
older women currently 79
older women described 89
older women employees 103
older women especially 297
older women explained 57
older women expressed 124
older women generally 354
older women increasingly 52
older women indicated 75
older women outnumber 191
older women performed 41
older women physicians 64
older women preferred 211
older women presented 40
older women relatives 190
older women represent 73
older women responded 74
older women routinely 44
older women sometimes 227
older women suggested 57
older women themselves 387
older women throughout 114
older women typically 125
older women whispered 54
older working population 120
olive brown complexion 56
olive green coloration 43
olive grove overlooking 53
olive trees overlooking 58
olive trees represent 116
olive trees scattered 107
olive trees surrounding 81
olive trees themselves 56
olive trees throughout 322
omens which disturbed 63
omens which portended 79
omits every reference 43
onset after congenital 388
onset facial paralysis 83
onset major depression 1698
onset often coincides 166
opening hours throughout 40
opening indian territory 61
opening large abscesses 44
opening large apertures 69
opening lines addressed 99
opening lines establish 474
opening lines introduce 179
opening lines themselves 92
opening magic casements 58
opening night audiences 168
opening night coincided 102
opening night consisted 46
opening night production 213
opening pages establish 48
opening pages introduce 42
opening quote indicates 108
opening scene continues 62
opening scene described 44
opening scene describes 241
opening scene indicates 58
opening sealed envelopes 106
opening shots establish 112
opening stage directions 2388
opening story indicates 111
opening thesis statement 52
opening title sequences 218
opening until september 98
opening verse paragraph 898
opening wedge technique 63
opening which commanded 40
opening which connected 84
opening which describes 40
opening which gradually 87
opening which permitted 212
opening which presented 599
opening which resembles 137
opening which separates 292
opening which sometimes 40
opening which transmits 246
opening would certainly 98
opening would naturally 40
opens atrial potassium 60
opens broad prospects 58
opens still expansive 65
opens wider prospects 98
opera first performed 154
opera house attracted 41
opera house directors 71
opera house orchestra 220
opera house somewhere 44
opera madam butterfly 75
opera singers performed 64
opera spread throughout 49
opera which dominated 46
opera would certainly 61
opium poppy production 615
opium trade altogether 52
opium trade conducted 47
opium trade continued 310
opium trade developed 42
opium which stupefies 43
optic array specifies 97
optic ataxia associated 51
optic cable connected 84
optic cable connection 82
optic cable connector 94
optic cable installed 106
optic cable television 58
optic cable throughout 64
optic cable transmits 209
optic canal fractures 176
optic canal transmits 87
optic light modulator 178
optic lobes themselves 81
optic nerve affections 137
optic nerve anomalies 221
optic nerve apparatus 56
optic nerve appearance 200
optic nerve associated 188
optic nerve atrophies 305
optic nerve blindness 121
optic nerve competent 60
optic nerve conditions 64
optic nerve conduction 571
optic nerve connected 76
optic nerve continues 67
optic nerve disappears 46
optic nerve discharge 631
optic nerve disorders 601
optic nerve especially 87
optic nerve evaluation 160
optic nerve generally 78
optic nerve gradually 69
optic nerve indicates 42
optic nerve infarction 610
optic nerve laterally 46
optic nerve ministering 53
optic nerve naturally 46
optic nerve obliquely 107
optic nerve originate 146
optic nerve originating 47
optic nerve possesses 46
optic nerve responses 131
optic nerve secondary 127
optic nerve sometimes 75
optic nerve structure 72
optic nerve substance 56
optic nerve terminals 531
optic nerve terminate 193
optic nerve themselves 42
optic nerve throughout 67
optic nerve transmits 387
optic nerve traverses 53
optic nerve typically 64
optic phase modulation 197
optic phase modulator 977
optic tract terminals 137
optic tract terminate 297
option buyer exercises 446
option makes available 47
option plans generally 89
option price generally 41
option pricing framework 1094
option seems reasonable 52
option shall terminate 147
option still available 115
option takes advantage 99
option under discussion 140
option under paragraph 209
option under subsection 201
option until expiration 102
option value associated 424
option which generates 43
option which indicates 49
option which maximizes 180
option which minimizes 41
option which permitted 75
option which specifies 67
option works similarly 144
option would certainly 132
option would eliminate 103
option would encourage 66
option would generally 61
option would represent 97
orange color developed 65
orange color disappears 63
orange color indicates 234
orange flame blossomed 51
orange flame flickered 49
orange juice available 88
orange juice commercial 222
orange juice contained 60
orange juice container 459
orange juice delivered 41
orange juice extractor 54
orange juice fortified 156
orange juice gradually 45
orange juice producers 102
orange juice production 249
orange juice purchased 51
orange juice purchases 79
orange juice squeezers 43
orange juice sweetened 109
orange juice throughout 51
orange light flickered 147
orange light reflected 157
orange spots scattered 41
orange trees blossomed 41
orange trees continued 56
orbit nearly coincided 40
orbit plane coincides 50
orbit whose perihelion 64
orbit would gradually 63
orbit would materially 74
order above described 254
order above exhibited 73
order above indicated 520
order above specified 96
order after centuries 50
order after completion 109
order after considering 321
order after september 62
order again prevailed 324
order again resounded 45
order amend subsection 290
order banning political 48
order basal reflection 135
order based primarily 150
order bound themselves 44
order bragg reflection 534
order brain processes 107
order calling themselves 41
order could reasonably 73
order could similarly 57
order dated september 1096
order decay constants 555
order decay processes 301
order denying appellant 264
order denying defendant 835
order denying discovery 162
order denying dismissal 80
order denying injunction 53
order denying permission 56
order denying petitioner 590
order denying plaintiff 317
order denying qualified 122
order denying suspension 82
order either generally 273
order entry component 51
order entry personnel 331
order entry procedure 132
order entry processes 127
order entry subsystem 194
order entry terminals 111
order error correction 81
order error estimates 269
order every available 135
order evils contrasting 107
order extra envelopes 46
order fermi mechanism 355
order finding defendant 62
order finds expression 155
order force constants 353
order forms available 73
order found expression 372
order found themselves 181
order found throughout 48
order given previously 58
order glass transition 94
order house specializing 167
order human existence 144
order input intercept 952
order learning processes 309
order legal proceedings 47
order linear dynamical 88
order linear prediction 432
order linear predictor 385
order linear regression 546
order logic augmented 172
order logic expression 54
order logic framework 55
order logic programming 2210
order logic sentences 140
order makes available 56
order melting transition 282
order method described 48
order might adversely 171
order might represent 40
order model described 126
order model developed 49
order model structure 65
order modes propagate 50
order moral discourse 198
order moral judgments 241
order moral principle 225
order motion perception 141
order never recovered 41
order often perplexed 47
order pending appellate 71
order pending resolution 62
order phase correction 814
order phase transition 42575
order picking operations 197
order point inventory 194
order point technique 380
order price reductions 101
order quite different 1521
order quite literally 63
order reign throughout 318
order repeat structure 44
order rests primarily 57
order seems marvelous 42
order shall accompany 77
order shall designate 702
order shall determine 451
order shall discharge 58
order shall prejudice 99
order shall prescribe 274
order shall supersede 80
order shall terminate 136
order space harmonics 172
order spread throughout 284
order staying appellant 50
order staying discovery 107
order staying proceedings 1960
order still continued 52
order still continues 92
order still dominated 51
order still persisted 61
order still preserved 56
order still prevailed 212
order stool softeners 41
order terms associated 75
order terms neglected 610
order terms represent 370
order thinking abilities 196
order thinking processes 1998
order troop movements 184
order under conditions 817
order under different 219
order under difficult 40
order under discussion 189
order under paragraph 10041
order under president 50
order under provisions 43
order under regulation 418
order under subsection 71189
order until september 84
order wetting transition 239
order where defendant 59
order where different 44
order where everybody 59
order where happiness 43
order where necessary 431
order where previously 176
order where production 45
order which abolished 82
order which accompany 87
order which announced 102
order which appointed 90
order which aristotle 69
order which attracted 59
order which authorized 342
order which authorizes 166
order which blockaded 42
order which certainly 216
order which coincides 70
order which commanded 195
order which compelled 160
order which comprised 45
order which comprises 200
order which concerned 58
order which condemned 77
order which conditions 110
order which conferred 84
order which confirmed 59
order which conflicts 43
order which confronts 115
order which consisted 98
order which contained 694
order which continued 110
order which continues 192
order which contrasts 45
order which crucifies 107
order which defendant 56
order which described 45
order which describes 102
order which destroyed 50
order which determine 62
order which developed 211
order which dismissed 100
order which distinguish 149
order which dominated 110
order which dominates 310
order which everybody 84
order which evidently 46
order which expressed 92
order which expresses 275
order which expressly 92
order which furnishes 60
order which generally 155
order which generated 55
order which generates 84
order which geological 53
order which gradually 157
order which increasingly 41
order which indicated 88
order which indicates 291
order which justified 102
order which justifies 93
order which maintains 230
order which manifests 168
order which maximizes 75
order which minimizes 320
order which naturally 118
order which occasioned 56
order which oppresses 104
order which organized 44
order which organizes 94
order which parallels 85
order which permitted 540
order which petitioner 132
order which possessed 106
order which possesses 140
order which precluded 54
order which precludes 55
order which preserved 43
order which preserves 200
order which president 49
order which prevailed 1732
order which prevented 418
order which previously 52
order which prohibits 516
order which protected 87
order which purported 80
order which reflected 178
order which regulated 67
order which regulates 496
order which resembles 63
order which restrains 180
order which restricts 152
order which sanctioned 69
order which satisfied 62
order which satisfies 254
order which scripture 142
order which separated 40
order which separates 79
order which sometimes 104
order which specified 95
order which specifies 215
order which subjected 49
order which succeeded 219
order which supported 88
order which surrounds 151
order which suspended 75
order which sustained 154
order which tolerates 56
order which transfers 111
order which underlies 862
order which underpins 72
order which unhappily 40
order which virtually 71
order while encouraging 105
order while maintaining 271
order while recognizing 42
order whose character 47
order whose existence 172
order whose foundation 78
order whose influence 143
order whose interests 107
order whose political 45
order whose principal 113
order whose principle 56
order whose stability 75
order whose structure 222
order within countries 41
order within ourselves 68
order within sentences 144
order within societies 89
order within themselves 636
order would certainly 871
order would determine 49
order would doubtless 104
order would eliminate 309
order would encourage 62
order would establish 159
order would generally 80
order would gradually 127
order would guarantee 80
order would henceforth 58
order would interfere 186
order would introduce 113
order would naturally 652
order would recognize 140
order would represent 125
order would sometimes 85
order would terminate 44
order would undermine 117
order zonal harmonics 71
organ donor awareness 86
organ fully developed 107
organ music continued 51
organ music performed 47
organ music published 106
organ quite different 87
organ still continues 108
organ under conditions 41
organ under different 92
organ under discussion 116
organ which contained 100
organ which contracts 98
organ which developed 55
organ which dominates 41
organ which exercises 165
organ which expresses 110
organ which furnishes 81
organ which generates 82
organ which maintains 82
organ which ministers 49
organ which naturally 61
organ which nourishes 45
organ which perceives 523
organ which possesses 221
organ which regulates 245
organ which resembles 105
organ which separates 118
organ which supported 55
organ which surrounds 68
organ which transmits 120
organ whose functional 76
organ whose movements 47
organ whose structure 121
organ would certainly 79
organ would interpret 43
others about computers 47
others about conditions 48
others about different 87
others about important 144
others about ourselves 456
others about political 110
others about sexuality 67
others about spiritual 100
others about themselves 710
others above described 327
others above ourselves 202
others above specified 125
others above themselves 269
others acted similarly 45
others adapt themselves 168
others added themselves 57
others after discharge 46
others again attribute 90
others again contained 46
others again contended 41
others again eliminate 44
others again preferred 104
others again represent 66
others again suggested 107
others align themselves 73
others allow employees 57
others allow themselves 402
others amuse themselves 282
others amusing themselves 243
others appear elsewhere 106
others appear throughout 81
others apply themselves 192
others armed themselves 278
others arose naturally 43
others array themselves 53
others asked permission 93
others asked themselves 72
others avail themselves 260
others await discovery 197
others based primarily 59
others began extensive 99
others began operations 40
others below themselves 88
others blame themselves 60
others bound themselves 115
others brand themselves 48
others build themselves 107
others built expressly 46
others built themselves 71
others burnt themselves 53
others calling themselves 401
others chose different 50
others cited elsewhere 100
others cited previously 98
others cited throughout 84
others comes naturally 143
others comes primarily 92
others could appreciate 195
others could certainly 162
others could determine 75
others could distinguish 90
others could doubtless 59
others could duplicate 70
others could establish 57
others could influence 113
others could interfere 117
others could interpret 127
others could intervene 72
others could penetrate 77
others could reasonably 388
others could recognize 231
others could replicate 120
others could represent 91
others could reproduce 63
others could sometimes 87
others could supervise 49
others could undermine 46
others could undertake 61
others could visualize 40
others cover themselves 69
others daily continued 43
others drank themselves 60
others drink themselves 48
others either expressly 43
others either privately 99
others engage themselves 129
others enjoy themselves 641
others exert influence 40
others exert themselves 140
others exist elsewhere 67
others exist primarily 65
others falling somewhere 66
others finding themselves 130
others finds expression 81
others first announced 287
others first published 43
others focus primarily 240
others force themselves 66
others forming themselves 63
others found different 57
others found difficult 188
others found elsewhere 270
others found expression 87
others found interesting 41
others found necessary 41
others found offensive 65
others found ourselves 76
others found protection 52
others found temporary 77
others found themselves 3729
others found throughout 224
others gaining victories 42
others given elsewhere 43
others given previously 42
others gorge themselves 78
others group themselves 350
others hanged themselves 184
others helping themselves 67
others hired themselves 112
others holding different 163
others holding important 80
others holding lucrative 73
others holding spiritual 69
others holding throughout 43
others hotly contested 41
others judge themselves 44
others later associated 45
others later confirmed 72
others later described 77
others later developed 105
others later suggested 42
others later testified 42
others leaped overboard 71
others letting themselves 47
others limit themselves 358
others lived elsewhere 75
others lived scattered 41
others might appreciate 110
others might attribute 145
others might certainly 57
others might construct 40
others might criticize 121
others might designate 53
others might emphasize 115
others might encounter 53
others might encourage 66
others might entertain 146
others might gradually 42
others might influence 101
others might interfere 74
others might interpret 593
others might intervene 44
others might naturally 80
others might plausibly 40
others might reasonably 332
others might recognize 235
others might recommend 43
others might represent 159
others might similarly 41
others might sometimes 85
others might specialize 71
others might undertake 88
others moved cautiously 41
others moved elsewhere 78
others nearly connected 65
others nearly destroyed 42
others nearly identical 53
others never collected 164
others never developed 42
others never hesitated 40
others never published 46
others never recovered 167
others never succeeded 52
others noted previously 43
others occur elsewhere 55
others occur naturally 104
others occur throughout 73
others offer additional 68
others offer different 79
others offer discounts 43
others offer excellent 51
others offer interesting 47
others offer sacrifice 109
others offer themselves 117
others paint themselves 42
others pique themselves 52
others place themselves 199
others placing themselves 63
others please themselves 44
others pride themselves 293
others prove themselves 124
others quite different 825
others quite difficult 84
others quite elaborate 52
others quite extensive 45
others quite literally 45
others quite naturally 122
others quite reasonably 40
others quite regularly 43
others quite unrelated 47
others quite unwritten 45
others raise objections 43
others raise themselves 45
others ranged themselves 289
others repeat correctly 120
others reveal themselves 209
others saved themselves 821
others seated themselves 584
others seeking knowledge 42
others seeking political 128
others seeking protection 50
others seeking spiritual 43
others serve different 47
others serve primarily 100
others serve themselves 73
others shall themselves 63
others shook themselves 45
others since childhood 62
others slept peacefully 44
others slope gradually 69
others sprang overboard 54
others spread themselves 273
others spread throughout 255
others still contained 50
others still continued 380
others still different 94
others still hesitated 96
others still inhabited 60
others still possessed 42
others still preferred 91
others still preserved 45
others still struggled 58
others stood motionless 329
others stood perfectly 42
others stood unlighted 75
others styling themselves 101
others swore allegiance 43
others taken prisoners 1233
others talking excitedly 48
others thinly scattered 95
others throwing themselves 140
others thrown overboard 73
others thrust themselves 88
others under affliction 55
others under compulsion 77
others under conditions 867
others under contracts 68
others under different 508
others under difficult 63
others under discussion 229
others under identical 73
others under obligation 243
others under protection 52
others under specified 71
others under subjection 103
others waiting patiently 82
others watch television 76
others weeping pitifully 288
others where conditions 131
others where different 74
others where knowledge 41
others where necessary 337
others where political 46
others where restraint 64
others which accompany 258
others which attempted 71
others which attracted 107
others which certainly 253
others which concerned 163
others which confirmed 50
others which connected 42
others which consisted 47
others which contained 381
others which continued 154
others which described 42
others which determine 171
others which developed 142
others which discharge 54
others which distinguish 197
others which doubtless 75
others which elaborate 40
others which emphasize 168
others which encourage 80
others which especially 75
others which establish 83
others which evidently 116
others which expressed 73
others which expresses 52
others which generally 128
others which gradually 165
others which impressed 43
others which indicated 176
others which indicates 137
others which influence 464
others which interfere 82
others which intersect 224
others which introduce 59
others which invariably 43
others which justifies 42
others which naturally 168
others which originate 112
others which penetrate 40
others which permitted 61
others which possessed 98
others which possesses 52
others which presented 201
others which presently 49
others which prevailed 43
others which prevented 123
others which previously 90
others which primarily 54
others which proceeded 57
others which recognize 69
others which reflected 117
others which reinforce 64
others which represent 869
others which resembled 177
others which similarly 74
others which sometimes 305
others which specialize 42
others which stimulate 65
others which succeeded 278
others which suggested 129
others which supported 111
others which terminate 89
others which themselves 184
others which transform 63
others which underlies 47
others while maintaining 797
others while overlooking 62
others while recognizing 80
others while sacrificing 50
others while themselves 119
others whose abilities 186
others whose addresses 62
others whose admirable 41
others whose allegiance 86
others whose ancestors 205
others whose appearance 233
others whose appetites 78
others whose arguments 78
others whose association 70
others whose attitudes 249
others whose avocations 52
others whose barbarous 87
others whose character 268
others whose commercial 48
others whose conception 46
others whose conditions 122
others whose connection 151
others whose continued 41
others whose contracts 44
others whose countries 91
others whose doctrines 58
others whose economies 46
others whose existence 676
others whose expertise 243
others whose happiness 123
others whose histories 122
others whose identical 151
others whose ignorance 66
others whose influence 1872
others whose integrity 81
others whose intellect 45
others whose intentions 138
others whose interests 2412
others whose judgments 217
others whose knowledge 639
others whose largeness 81
others whose leadership 53
others whose lifestyle 44
others whose loyalties 64
others whose motivation 66
others whose movements 69
others whose occupation 432
others whose operations 108
others whose opposition 126
others whose oppression 43
others whose patriotism 72
others whose political 565
others whose population 111
others whose portraits 131
others whose possession 59
others whose practical 49
others whose practices 95
others whose principal 393
others whose production 70
others whose profession 165
others whose prospects 74
others whose qualities 95
others whose relatives 128
others whose reputation 166
others whose researches 58
others whose residence 73
others whose resources 89
others whose responses 133
others whose reverence 42
others whose sentences 41
others whose sincerity 47
others whose situations 91
others whose spiritual 114
others whose standards 140
others whose structure 81
others whose sympathies 193
others whose technical 47
others whose testimony 324
others within different 50
others within ourselves 52
others within reasonable 46
others within themselves 68
others working conditions 53
others working elsewhere 75
others would accompany 165
others would acquiesce 50
others would appreciate 235
others would attribute 215
others would certainly 1082
others would construct 46
others would cooperate 107
others would criticize 155
others would designate 46
others would determine 84
others would disregard 49
others would distinguish 71
others would doubtless 638
others would elaborate 54
others would electrify 42
others would eliminate 87
others would emphasize 255
others would encounter 56
others would encourage 145
others would establish 123
others would generally 138
others would gradually 163
others would influence 81
others would instantly 72
others would interfere 69
others would interpret 484
others would interrupt 48
others would intervene 74
others would introduce 96
others would invariably 45
others would naturally 496
others would persecute 117
others would presently 102
others would pronounce 60
others would recognize 770
others would recommend 117
others would regularly 45
others would represent 273
others would sacrifice 83
others would similarly 58
others would sometimes 222
others would specialize 42
others would subscribe 74
others would surrender 114
others would themselves 122
others would translate 103
others would typically 47
others would undermine 48
others would undertake 224
others would volunteer 88
otter skins purchased 50
otter trawl fisheries 107
ought every evangelist 96
ounce dried mushrooms 457
ounce white chocolate 144
outer arrow indicates 52
outer burial container 294
outer court contained 59
outer front courtyard 58
outer layer comprises 85
outer layer consisted 133
outer layer contained 57
outer layer continues 43
outer layer gradually 77
outer layer separates 42
outer layer surrounding 257
outer leaves discarded 424
outer level electrons 244
outer lines represent 190
outer orbit electrons 352
outer region surrounding 44
outer sense perception 63
outer shelf conditions 53
outer shelf sediments 385
outer shell electrons 6370
outer shell membranes 673
outer shell separated 47
outer shell structure 140
outer shell surrounding 169
outer social structure 43
outer space adventure 96
outer space conditions 104
outer space continued 42
outer space continues 52
outer space generally 54
outer space phenomena 48
outer space resources 157
outer space somewhere 192
outer space surrounding 103
outer spray profusely 85
outer walls consisted 81
outer walls contained 41
outer walls decorated 47
outer walls surrounding 102
outer white substance 45
outer world altogether 77
outer world conditions 46
outer world consisted 77
outer world continued 53
outer world disappears 115
outer world generally 79
outer world gradually 68
outer world interests 93
outer world penetrate 55
outer world perceived 49
outer world precisely 45
outer world presented 114
outer world reflected 60
outer world sometimes 41
outer world surrounding 67
ovary after menopause 164
ovary cells defective 66
ovary cells deficient 83
ovary cells resistant 118
ovary showing follicles 89
ovary which contained 78
overt armed aggression 2322
overt error correction 59
overt facial expression 52
overt human aggression 129
overt moral judgments 58
overt motor responses 790
overt party political 70
overt power struggles 218
overt racial hostility 639
overt racial incidents 68
overt racial oppression 83
overt racial overtones 46
overt racial prejudice 917
overt social aggression 52
overt social conflicts 81
overt social criticism 524
overt social expression 52
overt social pressures 124
overt state repression 42
overt value judgments 101
overt white hostility 102
overt white supremacy 223
owned banking subsidiary 90
owned banks accounted 283
owned banks chartered 69
owned banks continued 143
owned banks dominated 85
owned cable companies 123
owned cable television 398
owned chain hospitals 127
owned china merchants 119
owned china petroleum 178
owned color television 111
owned cuban telephone 164
owned daily newspaper 1848
owned dutch subsidiary 93
owned either privately 169
owned equal interests 55
owned farms throughout 50
owned firms accounted 899
owned firms continued 45
owned firms dominated 50
owned firms generally 179
owned firms performed 100
owned firms themselves 102
owned firms typically 119
owned fishing companies 162
owned fruit companies 154
owned grain companies 59
owned grain elevators 2328
owned holding companies 1566
owned indian companies 147
owned indian subsidiary 145
owned iraqi petroleum 89
owned lands throughout 43
owned large companies 136
owned large factories 204
owned large haciendas 65
owned large industrial 65
owned large interests 144
owned large libraries 40
owned large stretches 47
owned large vineyards 52
owned local companies 268
owned local subsidiary 312
owned local telephone 114
owned local television 48
owned logging companies 138
owned major interests 41
owned mills accounted 42
owned motor transport 45
owned parts suppliers 114
owned phone companies 90
owned plaza surrounding 127
owned power companies 2338
owned power generation 130
owned power utilities 392
owned sales companies 56
owned sales subsidiary 986
owned seven different 49
owned shops throughout 45
owned since childhood 118
owned small companies 102
owned small factories 101
owned steel companies 1023
owned stock companies 248
owned sugar companies 513
owned sugar factories 250
owned sugar plantation 333
owned swiss subsidiary 362
owned teaching hospitals 167
owned trade companies 69
owned trading companies 1414
owned trading subsidiary 57
owned trust companies 57
owned under customary 111
owned units undertaking 189
owned water companies 956
owned water resources 50
owned water utilities 916
owned whole provinces 69
owned working interests 169
owner after completion 45
owner chris blackwell 51
owner clint murchison 142
owner could certainly 42
owner could determine 52
owner could establish 132
owner could reasonably 201
owner could terminate 91
owner first published 1009
owner gives permission 176
owner gives possession 44
owner lived elsewhere 52
owner lives elsewhere 43
owner loses exclusive 42
owner loses ownership 50
owner loses possession 48
owner makes available 54
owner might reasonably 185
owner shall certainly 70
owner shall establish 142
owner shall reimburse 79
owner speaks excellent 48
owner still continues 44
owner takes advantage 180
owner takes possession 440
owner takes reasonable 93
owner thomas jefferson 66
owner under copyright 105
owner under paragraph 115
owner under subsection 214
owner until completion 56
owner whose interests 82
owner whose residence 90
owner whose signature 47
owner would appreciate 48
owner would certainly 190
owner would doubtless 48
owner would generally 81
owner would gradually 48
owner would naturally 163
owner would reasonably 53
owner would recognize 83
owner would sometimes 96
owner would typically 53
owner would undertake 48
oxide based catalysts 476
oxide films deposited 1019
oxide growth conditions 126
oxide growth mechanism 168
oxide layer deposited 277
oxide layer developed 136
oxide layer structure 58
oxide layer surrounding 48
oxide metal interface 342
oxide scale adherence 351
oxide smoke particles 72
oxide under conditions 123
oxide which contained 45
oxide which dissolves 269
oxide which gradually 43
oxide which separates 111
ozone layer continued 50
ozone layer continues 290
ozone layer developed 78
ozone layer important 40
ozone layer protected 56
ozone layer protection 2008
ozone layer surrounding 341
ozone layer worldwide 52
ozone under conditions 44
