tab stop alignment 300
than three accidents 101
than three additional 874
than three addresses 113
than three admissions 47
than three alcoholic 270
than three altogether 61
than three americans 94
than three arbitrary 66
than three arguments 235
than three assistant 103
than three attorneys 41
than three available 50
than three battalions 410
than three batteries 94
than three campaigns 74
than three centuries 103069
than three claimants 84
than three clergymen 91
than three commercial 100
than three companies 752
than three companions 66
than three competent 73
than three completed 49
than three component 144
than three compounds 82
than three computers 69
than three conditions 157
than three conflicting 47
than three constants 63
than three contracts 62
than three countries 576
than three creditors 344
than three customers 234
than three cylinders 137
than three daughters 156
than three defective 95
than three defenders 68
than three delegates 419
than three dependent 197
than three different 7199
than three dimensions 16878
than three directions 195
than three directors 1967
than three districts 134
than three documents 116
than three effective 58
than three electoral 82
than three electrons 268
than three elephants 51
than three embassies 54
than three employees 955
than three employers 74
than three englishmen 69
than three estimates 97
than three excellent 96
than three exceptions 51
than three expensive 109
than three exposures 129
than three extensive 47
than three factories 45
than three follicles 164
than three fragments 169
than three frenchmen 56
than three functional 47
than three gentlemen 245
than three geographic 51
than three governors 104
than three halfpence 489
than three hospitals 50
than three hundredths 79
than three identical 103
than three important 476
than three incidents 88
than three infections 62
than three ingredients 119
than three injections 401
than three instances 673
than three intervals 79
than three intervening 57
than three iterations 186
than three kilograms 129
than three libraries 246
than three lifetimes 49
than three magazines 57
than three menstrual 51
than three ministers 384
than three miserable 65
than three molecules 322
than three movements 312
than three neighbors 204
than three nominated 144
than three observers 66
than three occupants 96
than three operations 148
than three operators 140
than three opponents 77
than three outstanding 63
than three pamphlets 44
than three particles 261
than three passengers 400
than three permanent 109
than three physicians 135
than three policemen 52
than three political 134
than three portraits 87
than three premolars 66
than three primaries 79
than three principal 361
than three prisoners 85
than three processes 74
than three producers 160
than three production 83
than three prominent 68
than three proposals 115
than three provinces 93
than three provincial 69
than three published 44
than three quadrants 77
than three qualified 248
than three quotations 104
than three railroads 41
than three rebellions 80
than three reference 59
than three regiments 376
than three registers 47
than three rehearsals 75
than three residents 87
than three resistors 47
than three responses 193
than three secondary 55
than three selections 49
than three semesters 265
than three semitones 66
than three sentences 1709
than three sequences 85
than three sequential 65
than three sixteenths 74
than three specimens 346
than three squadrons 122
than three subsidies 129
than three successes 58
than three suppliers 70
than three syllables 2787
than three telephone 59
than three television 148
than three terminals 106
than three thousandths 117
than three treatments 190
than three typefaces 44
than three unexcused 78
than three unrelated 205
than three vacancies 90
than three varieties 270
than three vertebral 67
than three vicarages 58
than three victories 68
than three wavelengths 110
than three witnesses 549
than throw themselves 176
than time available 217
than time dependent 77
than time intervals 88
than time permitted 142
than tiny fragments 62
than tooth extraction 43
than tooth structure 149
than town residents 71
than trial examiners 230
than true absorption 72
than true aneurysms 51
than true believers 262
than true biological 53
than true christians 134
than true compounds 62
than true conviction 64
than true creativity 40
than true democracy 94
than true fortitude 77
than true happiness 87
than true knowledge 421
than true leadership 57
than true negatives 49
than true parasites 67
than true patriotism 99
than true political 121
than true porcelain 127
than true positives 153
than true qualities 83
than true reverence 107
than true sentiment 43
than true spiritual 70
than truth conditions 212
than truth expressed 81
than truth satisfies 244
than turn themselves 50
than union employees 53
than union leadership 44
than unit production 96
than unit resolution 98
than upon absorption 46
than upon adherence 40
than upon agreement 53
than upon arbitrary 150
than upon arguments 42
than upon artificial 60
than upon biological 119
than upon carefully 68
than upon character 262
than upon classical 61
than upon commercial 95
than upon complaint 55
than upon completion 92
than upon compulsion 83
than upon conditions 115
than upon conviction 119
than upon different 86
than upon discovering 59
than upon efficient 41
than upon elaborate 83
than upon empirical 267
than upon expiration 81
than upon expression 203
than upon extensive 56
than upon fountains 51
than upon gunpowder 62
than upon ignorance 80
than upon inductive 54
than upon industrial 80
than upon inherited 48
than upon instigating 58
than upon intellect 48
than upon intensive 46
than upon intrinsic 157
than upon knowledge 415
than upon maintaining 61
than upon objective 657
than upon ourselves 411
than upon ownership 54
than upon parliament 42
than upon penalties 82
than upon perception 67
than upon perfection 90
than upon permanent 48
than upon political 648
than upon population 70
than upon practical 188
than upon prevention 55
than upon principle 455
than upon processes 84
than upon production 144
than upon reasonable 40
than upon reflection 91
than upon revelation 71
than upon secondary 42
than upon sentiment 50
than upon soundness 195
than upon spiritual 144
than upon structure 64
than upon substance 63
than upon technical 595
than upon technique 41
than upon themselves 937
than upon theological 114
than upon theoretical 455
than upon universal 62
than used elsewhere 80
than used previously 276
than user interface 58
than user processes 143
than vary inversely 127
than vast prospects 95
than vast stretches 162
than very different 86
than very difficult 72
than very effective 63
than very elaborate 95
than very equivocal 57
than very expensive 126
than very generally 116
than very gradually 79
than very imperfect 201
than very important 405
than very localized 43
than very materially 232
than very miserable 57
than very occasional 259
than very primitive 45
than very satisfied 147
than very secondary 50
than very temporary 347
than very tentative 269
than very transient 102
than vice president 1445
than video cassettes 51
than wage reductions 86
than wage restraint 50
than wage subsidies 53
than wait passively 322
than wait patiently 185
than wave mechanics 62
than weary themselves 71
than well conceived 104
than well developed 353
than well expressed 51
than well nourished 260
than well organized 145
than well preserved 42
than well qualified 335
than well regulated 41
than well satisfied 240
than were accounted 133
than were addressed 63
than were alexander 48
than were allocated 118
than were altogether 62
than were americans 528
than were appointed 160
than were aristotle 40
than were assembled 176
than were associated 83
than were attempted 95
than were attitudes 102
than were attracted 103
than were authorized 263
than were available 21300
than were biological 72
than were caucasians 69
than were childless 55
than were christians 167
than were collected 267
than were commercial 109
than were committed 357
than were community 81
than were companies 82
than were completed 73
than were comprised 174
than were conceived 74
than were concerned 79
than were condemned 56
than were conditions 84
than were conferred 106
than were connected 57
than were consumers 73
than were contained 1157
than were converted 52
than were convicted 49
than were countries 77
than were currently 503
than were customary 751
than were customers 51
than were daughters 224
than were delivered 168
than were democrats 404
than were deposited 48
than were depressed 70
than were described 132
than were desirable 317
than were destroyed 432
than were developed 81
than were discussed 117
than were displaced 77
than were displayed 488
than were effective 62
than were elsewhere 91
than were employees 267
than were employers 60
than were englishmen 55
than were envisaged 211
than were envisioned 87
than were estimated 369
than were estimates 56
than were exercised 81
than were exhibited 549
than were expedient 101
than were expressed 243
than were externals 110
than were fraternal 147
than were furnished 364
than were generally 2043
than were generated 129
than were graduated 109
than were graduates 99
than were harvested 67
than were hispanics 82
than were immigrant 63
than were indicated 415
than were industrial 142
than were inflicted 264
than were jefferson 100
than were judgments 41
than were justified 541
than were juveniles 71
than were liberated 57
than were merchants 74
than were naturally 42
than were necessary 20057
than were neighboring 41
than were newcomers 50
than were nineteenth 52
than were nonwhites 44
than were objective 43
than were observers 68
than were offenders 155
than were officially 120
than were organized 44
than were outsiders 46
than were perceived 101
than were performed 156
than were permitted 636
than were physicians 198
than were political 359
than were possessed 3380
than were practical 86
than were predicted 500
than were presented 421
than were presently 105
than were preserved 49
than were president 48
than were prevalent 199
than were previously 3881
than were primitive 43
than were prisoners 49
than were projected 144
than were published 338
than were purchased 159
than were qualified 48
than were reasonable 67
than were reasonably 97
than were recovered 79
than were recruited 47
than were reflected 101
than were regularly 40
than were relatives 73
than were requested 172
than were requisite 410
than were residents 501
than were responses 115
than were roosevelt 60
than were sanctioned 97
than were satisfied 127
than were scheduled 84
than were secondary 102
than were sentences 50
than were similarly 171
than were sometimes 50
than were specified 318
than were suggested 186
than were supported 129
than were suspected 166
than were sustained 86
than were teenagers 109
than were typically 120
than were unmarried 109
than were unrelated 54
than were unskilled 65
than were untrained 77
than were warranted 656
than were witnessed 102
than were yesterday 51
than west tennessee 77
than what alexander 84
than what americans 449
than what aristotle 329
than what augustine 83
than what christians 132
than what churchill 50
than what classical 47
than what coleridge 86
than what commercial 51
than what companies 46
than what concerned 346
than what confronts 42
than what consisted 90
than what consumers 240
than what currently 508
than what customers 165
than what descartes 122
than what developed 51
than what elsewhere 61
than what employees 241
than what employers 79
than what everybody 460
than what generally 360
than what gentlemen 42
than what heidegger 219
than what historians 162
than what hollywood 133
than what ignorance 47
than what instructs 84
than what interests 260
than what investors 117
than what knowledge 114
than what mainstream 45
than what microsoft 42
than what montaigne 45
than what motivates 86
than what naturally 400
than what necessity 90
than what nietzsche 231
than what nourishes 61
than what outsiders 61
than what parliament 74
than what pertained 85
than what physicians 53
than what political 102
than what possesses 46
than what posterity 95
than what precisely 42
than what presented 232
than what presently 192
than what president 203
than what prevailed 1147
than what previously 211
than what proceeded 260
than what producers 88
than what professor 184
than what proportion 40
than what reasonably 66
than what resembles 42
than what roosevelt 44
than what satisfied 108
than what satisfies 57
than what scripture 287
than what separated 227
than what separates 918
than what sometimes 193
than what surrounds 177
than what television 83
than what themselves 132
than what typically 182
than what underlies 58
than what wordsworth 182
than wheat production 156
than when additional 64
than when addressed 168
than when advertising 158
than when alexander 71
than when approaching 260
than when artificial 88
than when assembled 72
than when associated 374
than when attempted 144
than when broadcast 71
than when calculating 65
than when carefully 49
than when christians 64
than when collapsed 62
than when collected 173
than when commanded 50
than when commercial 71
than when committed 705
than when companies 46
than when compelled 173
than when completed 94
than when concerned 165
than when condensed 129
than when conditions 309
than when conducted 246
than when confronting 172
than when connected 344
than when considering 881
than when consumers 47
than when contained 98
than when contracting 102
than when converted 122
than when countries 46
than when customers 57
than when delivered 535
than when dependent 169
than when deposited 232
than when depressed 179
than when described 260
than when determining 84
than when developed 271
than when different 226
than when difficult 95
than when dignified 104
than when discharging 53
than when discoursing 62
than when dispersed 368
than when displayed 216
than when dissolved 487
than when distilled 123
than when disturbed 114
than when dividends 54
than when elsewhere 50
than when employees 89
than when entrusted 87
than when estimated 215
than when evaluated 129
than when everybody 95
than when exercised 395
than when exhausted 54
than when exhibited 176
than when explained 44
than when expressed 810
than when extracted 99
than when frederick 54
than when furnished 84
than when generated 78
than when gradually 63
than when harnessed 61
than when harvested 245
than when identical 57
than when identifying 48
than when incubated 207
than when inflicted 106
than when inorganic 43
than when installed 85
than when insulated 57
than when interacting 466
than when introducing 67
than when irradiated 101
than when irrigated 48
than when irrigation 46
than when irritated 52
than when jefferson 129
than when knowledge 78
than when maintaining 52
than when moistened 49
than when motivated 51
than when necessary 91
than when necessity 61
than when operations 55
than when organized 92
than when parliament 69
than when passively 46
than when perceived 113
than when perfectly 263
than when performed 1139
than when permitted 102
than when phosphate 89
than when physicians 44
than when political 173
than when population 88
than when possessed 60
than when potassium 157
than when practiced 103
than when pregnancy 77
than when presented 2066
than when preserved 59
than when president 363
than when previously 280
than when privately 40
than when processed 67
than when production 215
than when professor 75
than when projected 111
than when pronouncing 104
than when propelled 53
than when protected 156
than when published 107
than when purchased 462
than when questioned 76
than when quiescent 95
than when recumbent 249
than when reflected 82
than when regulated 95
than when repressed 41
than when requested 46
than when resources 124
than when roosevelt 74
than when saturated 398
than when scattered 1006
than when secondary 51
than when separated 1064
than when similarly 80
than when stationary 228
than when sterility 136
than when stimulating 57
than when stretched 84
than when subjected 453
than when submerged 201
than when submitted 105
than when supported 242
than when suspended 230
than when swallowed 304
than when television 44
than when thoroughly 75
than when translating 76
than when uncovered 53
than when undertaking 42
than when undiluted 72
than when uniformly 103
than when unrelated 56
than when victorious 81
than when wordsworth 41
than whig supremacy 40
than whom antiquity 107
than whom certainly 51
than wild california 49
than wild cataracts 55
than wild skirmishing 82
than wild specimens 64
than wild varieties 70
than will americans 50
than will consumers 48
than will countries 58
than will employees 80
than will generally 344
than will indemnify 52
than will naturally 40
than will residents 44
than wise production 121
than wood furniture 54
than wood production 205
than wool production 90
than word association 69
than word documents 45
than word frequency 102
than work colleagues 42
than work performed 292
than work situations 41
than work stoppages 77
than work themselves 89
than young alexander 41
than young americans 110
than young beginners 55
than young englishmen 44
than young gentlemen 115
than young offenders 59
than young unmarried 82
than your abilities 153
than your admirable 43
than your admiration 64
than your advantage 44
than your adventure 40
than your adversary 533
than your advertising 51
than your allocated 40
than your allowable 76
than your allowance 177
than your ancestors 2664
than your apartment 170
than your appearance 321
than your arguments 117
than your assistant 41
than your associates 117
than your assurance 60
than your available 123
than your awareness 79
than your biological 103
than your boyfriend 373
than your brightest 87
than your brilliance 89
than your calumnious 84
than your character 248
than your checkbook 55
than your childhood 130
than your classmate 42
than your classroom 110
than your colleagues 545
than your commission 106
than your committee 158
than your community 99
than your companions 460
than your complexion 47
than your compliance 54
than your conception 49
than your confession 41
than your congresses 129
than your connection 63
than your convention 40
than your conviction 45
than your corporate 65
than your coworkers 98
than your creditors 52
than your criticism 103
than your customary 101
than your customers 318
than your daughters 181
than your departure 68
than your discretion 90
than your eccentric 123
than your edinburgh 61
than your employees 319
than your engagement 50
than your enjoyment 61
than your equipment 56
than your especially 57
than your estimated 321
than your evaluation 46
than your everlasting 91
than your excellent 142
than your existence 57
than your exposition 41
than your expression 171
than your extensive 58
than your eyelashes 53
than your fingernails 51
than your foundation 288
than your furniture 60
than your gallantry 62
than your generation 136
than your gratitude 74
than your handwriting 56
than your happiness 552
than your headlights 56
than your honorable 46
than your household 94
than your ignorance 111
than your inability 81
than your inhalation 104
than your innocence 42
than your instincts 64
than your insurance 136
than your integrity 80
than your intellect 303
than your interests 101
than your intuitive 47
than your invitation 66
than your knowledge 598
than your listeners 128
than your lordships 636
than your mastodons 63
than your miserable 141
than your necessary 114
than your neighbors 1140
than your newspaper 121
than your obedience 54
than your objections 44
than your objective 53
than your obligation 67
than your occasional 66
than your occupation 43
than your opponents 1048
than your opposition 93
than your oppressor 63
than your panegyric 47
than your parliament 77
than your partiality 48
than your perception 101
than your periodical 79
than your perpetual 72
than your petitioner 229
than your political 161
than your possession 54
than your prediction 42
than your preferred 172
than your president 171
than your principal 456
than your privilege 49
than your production 121
than your profession 102
than your professor 119
than your projected 254
than your prospects 62
than your protection 49
than your publisher 59
than your reference 42
than your reflection 46
than your relatives 130
than your reputation 454
than your residence 117
than your resolution 80
than your resources 101
than your reverence 178
than your scheduled 123
than your secretary 241
than your shoulders 1737
than your signature 115
than your specified 131
than your spiritual 332
than your statement 208
than your successes 129
than your successor 46
than your suggestion 136
than your suspicions 113
than your technical 141
than your telephone 271
than your television 75
than your temporary 61
than your territory 78
than your testimony 126
than your toothbrush 350
than your tribunals 40
than your valuables 42
than your venerable 76
than your waistline 213
than your weaknesses 130
than your willingness 193
than your wonderful 54
than zero frequency 62
than zero indicates 714
than zero magnitude 70
than zero population 73
than zero represent 108
than zero throughout 58
than zero tolerance 62
than zinc hydroxide 63
than zinc phosphate 1187
that able anatomist 216
that able antiquary 143
that able architect 169
that able commander 1180
that able craftsmen 86
that able financier 138
that able gentleman 152
that able geographer 124
that able leadership 123
that able navigator 429
that able negotiator 236
that able periodical 154
that able physicians 228
that able politician 584
that able production 84
that able sovereign 72
that able statesman 1770
that ably conducted 132
that aching emptiness 125
that acid catalysis 130
that acid chlorides 126
that acid conditions 283
that acid deposition 2238
that acid phosphate 731
that acid production 1022
that acid tolerance 103
that acting companies 151
that acting president 389
that acting rationally 181
that acting secretary 365
that acts centrally 137
that acts committed 1340
that acts describes 167
that acts downstream 361
that acts motivated 42
that acts naturally 52
that acts necessary 93
that acts performed 802
that acts primarily 1498
that acts rationally 45
that acts similarly 254
that acts sincerely 41
that acts themselves 50
that acts throughout 285
that acts uniformly 41
that adam committed 345
that adam continued 41
that adam disobeyed 90
that adam forfeited 70
that adam possessed 783
that adam suggested 82
that adam zimmerman 96
that adding additional 528
that adding cognitive 78
that adding different 47
that adding insulation 49
that adding nutrients 57
that adding potassium 200
that adding resources 197
that adding structure 98
that adds additional 579
that adds character 117
that adds enjoyment 45
that adds immensely 139
that adds important 65
that adds inorganic 41
that adds intensity 50
that adds materially 222
that adds meaningfully 42
that adds nutrients 52
that adds phosphate 222
that adds poignancy 60
that adds resonance 42
that adds stability 243
that adds structure 70
that adds substance 77
that aerial inspection 111
that aerial lightness 149
that aerial navigation 962
that aerial operations 51
that aerial substance 84
that aerial transport 205
that aerial vibrations 50
that aged fisherman 42
that aged gentleman 153
that aged statesman 256
that aged venerable 241
that aids activists 535
that aids awareness 169
that aids continues 49
that aids educators 140
that aids incidence 42
that aids materially 97
that aids prevention 823
that aids sufferers 271
that aims precisely 54
that aims primarily 343
that airy landscape 49
that airy lightness 205
that airy structure 129
that alan greenspan 1477
that alex rodriguez 81
that ally themselves 544
that along different 41
that also accompany 581
that also accounted 449
that also activates 319
that also addressed 792
that also addresses 1963
that also adversely 203
that also advocated 171
that also advocates 48
that also afflicted 319
that also announced 58
that also announces 97
that also associated 99
that also associates 197
that also attempted 356
that also attracted 1443
that also authorized 49
that also benefited 696
that also broadcast 92
that also catalyzes 201
that also celebrate 119
that also challenged 451
that also challenges 467
that also circulate 117
that also clarifies 109
that also coincided 437
that also coincides 378
that also collected 60
that also commanded 78
that also committed 168
that also compelled 86
that also comprised 419
that also comprises 884
that also concerned 1505
that also concluded 152
that also concludes 193
that also condemned 127
that also conditions 192
that also conducted 119
that also conferred 112
that also confirmed 297
that also conformed 69
that also confronts 225
that also connected 261
that also conserves 97
that also considers 1939
that also consisted 286
that also constrain 174
that also construct 90
that also contained 13038
that also continued 367
that also continues 620
that also contrasts 163
that also converges 54
that also convinced 114
that also correlate 620
that also deficient 114
that also delivered 117
that also descended 107
that also described 570
that also describes 1895
that also destroyed 759
that also determine 1828
that also developed 1157
that also different 73
that also disappears 256
that also discloses 165
that also discussed 276
that also discusses 781
that also dispenses 54
that also displayed 480
that also dissolves 93
that also distinguish 601
that also disturbed 182
that also documents 292
that also dominated 384
that also dominates 445
that also eliminate 132
that also elsewhere 46
that also emphasize 663
that also encompass 348
that also encourage 706
that also engendered 119
that also envisioned 43
that also establish 249
that also evaluated 104
that also evaluates 232
that also exemplify 114
that also exercised 219
that also exercises 97
that also exhibited 630
that also explained 631
that also exploited 274
that also expressed 1081
that also expresses 1403
that also fulfilled 155
that also functioned 1378
that also furnished 152
that also furnishes 156
that also generally 273
that also generated 636
that also generates 1424
that also gradually 65
that also guarantee 148
that also highlight 265
that also implement 278
that also implicate 162
that also important 127
that also impressed 179
that also increasingly 117
that also indicated 779
that also indicates 2254
that also influence 5495
that also inhabited 282
that also inhibited 313
that also innervate 181
that also integrate 167
that also intensify 46
that also interacts 364
that also interests 552
that also interfere 368
that also intersect 196
that also intervene 89
that also intrigued 150
that also introduce 244
that also justified 309
that also justifies 243
that also maintains 875
that also manifests 731
that also maximizes 234
that also minimizes 464
that also modulates 116
that also motivated 794
that also motivates 281
that also naturally 106
that also necessary 158
that also nourishes 65
that also occasioned 51
that also organized 90
that also organizes 169
that also originate 226
that also overcomes 106
that also overlooks 85
that also parallels 538
that also penetrate 167
that also performed 411
that also permitted 647
that also persisted 186
that also pertained 101
that also portrayed 42
that also possessed 799
that also possesses 1645
that also practiced 123
that also precisely 144
that also precluded 40
that also precludes 148
that also predicted 154
that also presented 627
that also preserved 296
that also preserves 728
that also prevailed 514
that also prevented 546
that also processes 253
that also prohibits 154
that also projected 97
that also prospered 50
that also protected 739
that also published 588
that also publishes 527
that also purchased 106
that also purported 95
that also qualified 228
that also qualifies 529
that also questioned 71
that also radically 43
that also recognize 570
that also reflected 2327
that also registers 138
that also regularly 106
that also regulated 134
that also regulates 618
that also reinforce 270
that also represent 1776
that also reproduce 207
that also resembled 249
that also resembles 571
that also resonated 177
that also resonates 380
that also respected 91
that also responded 325
that also restricts 209
that also satisfied 643
that also satisfies 3297
that also separated 366
that also separates 500
that also sheltered 370
that also signified 99
that also signifies 744
that also simulates 86
that also sometimes 654
that also specialize 72
that also specified 112
that also specifies 509
that also sponsored 162
that also stimulate 636
that also strengthens 304
that also stretched 123
that also stretches 180
that also structure 376
that also succeeded 145
that also suggested 1048
that also supported 1621
that also surpasses 42
that also surprised 84
that also surrounds 262
that also sustained 157
that also symbolize 93
that also synthesize 49
that also terminate 195
that also testifies 162
that also tolerates 104
that also transcend 177
that also transfers 228
that also transform 133
that also translate 92
that also transmits 70
that also transport 181
that also triggered 189
that also typically 260
that also underlies 1665
that also undermine 171
that also underpins 240
that also undertake 41
that also underwent 286
that also validates 98
that also whatsoever 46
that also witnessed 1039
that alta california 949
that alum contained 47
that alva witnessed 47
that amid universal 44
that among academics 117
that among americans 1114
that among australian 293
that among available 82
that among barbarians 279
that among barbarous 290
that among believers 156
that among buddhists 134
that among california 67
that among cannibals 199
that among caucasians 302
that among christians 2700
that among civilized 1466
that among commercial 164
that among commoners 96
that among community 197
that among companies 275
that among competent 89
that among consumers 158
that among countless 103
that among countries 579
that among criminals 356
that among currently 139
that among daughters 42
that among democrats 187
that among depressed 452
that among developed 508
that among different 2162
that among educators 115
that among emigrants 90
that among employees 376
that among employers 162
that among englishmen 490
that among gentlemen 374
that among graduates 175
that among gregarious 187
that among hispanics 321
that among historians 211
that among identical 260
that among immigrant 188
that among important 70
that among industrial 517
that among intimates 41
that among juveniles 158
that among merchants 350
that among ministers 124
that among neighboring 103
that among neighbors 105
that among nineteenth 84
that among nonwhites 160
that among offenders 133
that among organisms 210
that among orientals 108
that among ourselves 3364
that among phenomena 49
that among physicians 323
that among political 394
that among practical 95
that among preschool 84
that among primitive 4683
that among prisoners 193
that among professed 263
that among prominent 111
that among reference 40
that among relatives 197
that among residents 266
that among secondary 202
that among sedentary 41
that among seventeen 254
that among societies 193
that among specimens 55
that among spiritual 117
that among statesmen 161
that among survivors 218
that among suspicious 58
that among teenagers 346
that among themselves 4986
that among thoughtful 140
that among unitarians 58
that among unmarried 278
that among unskilled 116
that among volunteer 99
that among youngsters 89
that anal eroticism 175
that anal sphincter 122
that angel investors 214
that angel knowledge 91
that anger expressed 222
that anger expression 253
that anger motivates 46
that anger outbursts 96
that anger responses 99
that anger sometimes 519
that angie dickinson 92
that angle subtended 137
that anglo americans 1360
that angry customers 41
that angry expression 59
that angry gentleman 49
that angry outbursts 199
that anion adsorption 54
that anion transport 161
that anion vacancies 120
that anna akhmatova 138
that anna dickinson 150
that anna magdalena 111
that anna rosenberg 74
that anna sometimes 83
that anne continued 46
that anne gilchrist 73
that anne instantly 64
that anne lindbergh 90
that anne possessed 52
that anne radcliffe 42
that ansi standards 47
that ants recognize 143
that arab americans 1063
that arab attitudes 207
that arab christians 177
that arab countries 2820
that arab historians 195
that arab hostility 726
that arab influence 262
that arab interests 453
that arab investors 171
that arab jerusalem 108
that arab leadership 138
that arab merchants 349
that arab opposition 676
that arab palestine 316
that arab physicians 41
that arab political 240
that arab population 47
that arab residents 180
that arab societies 337
that arab spokesmen 138
that arab terrorism 128
that arab tribesmen 107
that arab villagers 42
that arch destroyer 89
that arch expression 41
that arch hypocrite 610
that arch intriguer 183
that arch politician 97
that arch scoundrel 98
that areas dominated 72
that areas inhabited 81
that areas previously 128
that areas represent 93
that areas surrounding 116
that arid conditions 473
that arid landscape 45
that arid wasteland 172
that arms limitation 1178
that arms production 737
that arms purchases 253
that arms reductions 191
that arms shipments 792
that arms suppliers 46
that arms themselves 51
that arms transfers 2676
that army chaplains 100
that army commander 171
that army consisted 98
that army contained 41
that army movements 102
that army operations 40
that army personnel 1271
that army secretary 90
that arts educators 79
that arts graduates 83
that asian americans 20748
that asian buddhists 96
that asian christians 205
that asian communism 275
that asian companies 375
that asian consumers 149
that asian countries 5558
that asian economies 1050
that asian elephants 151
that asian immigrant 597
that asian influenza 45
that asian investors 89
that asian merchants 105
that asian political 136
that asian societies 1084
that asian traditions 139
that asking customers 47
that asking employees 88
that asking permission 181
that asks americans 116
that asks consumers 114
that asks customers 109
that asks employees 134
that asks permission 61
that audio equipment 99
that aunt alexandra 69
that aunt charlotte 750
that aunt henrietta 121
that aunt josephine 471
that aunt priscilla 96
that auto accidents 448
that auto companies 572
that auto insurance 610
that auto mechanics 354
that auto ownership 288
that auto producers 47
that auto production 324
that avian influenza 366
that avian predators 243
that avid collector 61
that away somewhere 125
that axial conduction 160
that axial dispersion 441
that axial gradients 109
that axial resolution 105
that axis aggression 147
that axis coincides 45
that axis cylinders 142
that axon terminals 324
that babe didrikson 112
that baby dinosaurs 45
that baby whispered 102
that bach conceived 82
that bach evidently 44
that bach performed 165
that bach preferred 86
that bach sometimes 65
that bald existence 41
that bald statement 992
that band directors 59
that band placement 47
that band societies 50
that band structure 154
that bank affiliates 162
that bank creditors 122
that bank customers 2010
that bank directors 2457
that bank dividends 54
that bank employees 2622
that bank examiners 1150
that bank influence 62
that bank liquidity 238
that bank operations 77
that bank ownership 262
that bank personnel 290
that bank portfolios 120
that bank president 119
that bank regulation 393
that bank robberies 251
that bank statement 125
that bank themselves 80
that bare concession 84
that bare existence 168
that bare inference 150
that bare knowledge 139
that bare necessity 103
that bare possession 129
that bare principal 88
that bare statement 386
that barth considers 44
that barth describes 66
that base companions 102
that base hypocrisy 110
that base imposition 48
that base ingratitude 136
that base principle 123
that base saturation 52
that base sequences 149
that base structure 47
that base themselves 1246
that bathe themselves 42
that beach themselves 50
that beams throughout 138
that bears andromeda 777
that bears different 59
that bears discussion 197
that bears emphasizing 174
that bears especially 149
that bears hibernate 232
that bears important 103
that bears inhabited 107
that bears precisely 47
that bears proportion 93
that bears reference 123
that bears reflection 61
that bears relevance 136
that bears remembering 200
that bears repetition 407
that bears sometimes 67
that bears testimony 614
that bears unsightly 105
that bears virtually 59
that beating fantasies 118
that beats throughout 144
that beck describes 56
that bede describes 109
that beef producers 127
that beef production 849
that been attempted 135
that been available 44
that been consulted 93
that been destroyed 48
that been developed 117
that been discussed 59
that been explained 218
that been fulfilled 47
that been necessary 1344
that been permitted 181
that been published 56
that been regularly 40
that beer advertising 215
that beer commercial 119
that beer companies 142
that beer production 150
that beer strengthens 89
that bees collected 48
that bees construct 79
that bees distinguish 68
that bees originate 41
that bees preferred 102
that bees recognize 86
that bees sometimes 130
that bees themselves 72
that beings analogous 63
that beings possessed 98
that beings themselves 52
that bell companies 116
that bell described 41
that bell describes 66
that bell telephone 432
that bend backwards 50
that bend themselves 1062
that best accounted 399
that best addressed 246
that best addresses 2964
that best agreement 356
that best available 422
that best birthright 195
that best clarifies 121
that best coincides 78
that best completed 132
that best completes 102696
that best comported 143
that best conditions 123
that best conformed 278
that best conserves 93
that best continues 207
that best correlate 756
that best delineates 225
that best described 7326
that best describes 83491
that best determine 178
that best developed 149
that best displayed 278
that best distinguish 909
that best documents 44
that best encourage 118
that best epitomize 92
that best estimates 819
that best exemplify 3681
that best exhibited 86
that best explained 1534
that best exploited 222
that best expressed 3078
that best expresses 39146
that best fulfilled 354
that best guarantee 174
that best happiness 111
that best harmonize 86
that best highlight 172
that best implement 148
that best indicated 450
that best indicates 3666
that best integrate 85
that best interests 504
that best interpret 129
that best justifies 206
that best knowledge 163
that best maintains 183
that best manifests 222
that best maximizes 352
that best minimizes 473
that best ministers 112
that best motivates 89
that best nourishes 42
that best optimizes 107
that best organizes 156
that best overcomes 208
that best parallels 48
that best permitted 44
that best persuades 45
that best portrayed 192
that best practices 2904
that best predicted 2316
that best presented 134
that best preserved 235
that best preserves 2020
that best privilege 52
that best protected 237
that best qualified 218
that best qualifies 416
that best reflected 1976
that best represent 8932
that best reproduce 704
that best resembled 115
that best resembles 367
that best responded 163
that best satisfied 1800
that best satisfies 15206
that best separated 544
that best separates 2122
that best showcases 72
that best signifies 103
that best simulates 247
that best stimulate 111
that best succeeded 91
that best summarize 860
that best supported 1263
that best sustained 93
that best symbolize 231
that best withstands 149
that beta diversity 46
that beta particles 1046
that beta receptors 212
that bids submitted 177
that bill alexander 62
that bill contained 99
that bill developed 50
that bill perfectly 123
that bill themselves 371
that bind americans 142
that bind christians 71
that bind circulating 45
that bind community 44
that bind countries 188
that bind customers 61
that bind different 339
that bind electrons 60
that bind employees 105
that bind molecules 133
that bind particles 66
that bind phosphate 230
that bind political 56
that bind primarily 63
that bind receptors 92
that bind sequences 58
that bind societies 127
that bind sovereign 173
that bind substrate 107
that bind themselves 319
that bird diversity 111
that bird migrations 41
that bird protection 145
that birth intervals 426
that birth limitation 109
that birth prevention 96
