tab alignment selector 523
that childhood emotional 161
that childhood exposure 582
that childhood favorite 43
that childhood incident 97
that childhood infection 43
that childhood memories 1014
that childhood neuroses 44
that childhood patterns 117
that childhood physical 466
that childhood problems 241
that childhood seduction 60
that childless families 171
that childless marriages 664
that childlike attitude 44
that childlike curiosity 48
that childlike openness 118
that chivalric romances 53
that chocolate contains 660
that christians accepted 143
that christians actually 438
that christians approach 91
that christians associate 157
that christians attached 41
that christians believed 1298
that christians borrowed 159
that christians consider 528
that christians continue 324
that christians disagree 156
that christians discover 58
that christians exercise 95
that christians expected 89
that christians followed 87
that christians identify 137
that christians invented 137
that christians involved 110
that christians maintain 157
that christians manifest 89
that christians normally 44
that christians observed 191
that christians persisting 62
that christians practice 391
that christians proclaim 133
that christians received 212
that christians regarded 264
that christians rejected 83
that christians remember 107
that christians struggle 194
that christians suffered 303
that christians therefore 44
that christina rossetti 1550
that christmas festival 51
that christmas holidays 104
that christmas presents 755
that chromatic subjects 45
that chromatin assembly 54
that chromatin consists 70
that chromatin contains 54
that chromatin granules 47
that chromatin isolated 317
that chromatin remodeling 451
that churchill accepted 169
that churchill actually 101
that churchill believed 364
that churchill demanded 43
that churchill expected 54
that churchill insisted 126
that churchill intended 395
that churchill objected 43
that churchill probably 107
that churchill promised 109
that churchill proposed 210
that churchill received 354
that churchill referred 100
that churchill regarded 212
that churchill remained 125
that churchill returned 138
that churchill suffered 40
that cigarette lighters 71
that cigarette packages 398
that circulate concerning 43
that circulate globally 77
that circulating antibody 888
that circulating currents 178
that circulating estrogen 102
that circulating hormones 191
that cirrhosis develops 109
that cirrhotic patients 653
that civilized europeans 210
that civilized humanity 638
that civilized industry 86
that civilized progress 45
that classical aesthetics 109
that classical allusions 320
that classical american 113
that classical analysis 540
that classical analysts 50
that classical authority 124
that classical bourgeois 100
that classical christian 720
that classical concepts 542
that classical confucian 132
that classical contract 147
that classical doctrine 71
that classical dynamics 271
that classical economic 1108
that classical education 1970
that classical elegance 45
that classical elements 98
that classical genetics 470
that classical heritage 141
that classical hinduism 98
that classical humanism 152
that classical japanese 222
that classical languages 259
that classical liberals 712
that classical literary 177
that classical marxists 84
that classical monetary 43
that classical musicians 387
that classical mythology 528
that classical newtonian 187
that classical nucleation 280
that classical paganism 42
that classical particle 198
that classical physical 118
that classical prophecy 178
that classical rhetoric 1018
that classical sanskrit 620
that classical scholars 1128
that classical socialism 106
that classical sociology 366
that classical solutions 114
that classical students 69
that classical subjects 145
that classical tradition 874
that classroom activity 158
that classroom contexts 57
that classroom dynamics 105
that classroom education 161
that classroom lectures 226
that classroom materials 136
that classroom practice 1331
that classroom problems 100
that classroom routines 104
that classroom situation 81
that clinicians actually 159
that clinicians commonly 146
that clinicians consider 427
that clinicians continue 141
that clinicians evaluate 70
that clinicians identify 162
that clinicians involved 134
that clinicians maintain 62
that clinicians perceive 153
that coagulate proteins 56
that cognitive activity 1706
that cognitive advances 163
that cognitive analysis 99
that cognitive approach 123
that cognitive behaviors 49
that cognitive capacity 562
that cognitive concepts 213
that cognitive conflict 1353
that cognitive contents 61
that cognitive controls 354
that cognitive declines 97
that cognitive deficits 2350
that cognitive distance 81
that cognitive elements 343
that cognitive evolution 120
that cognitive feedback 137
that cognitive functioning 4484
that cognitive functions 1600
that cognitive illusions 140
that cognitive maturity 338
that cognitive outcomes 108
that cognitive overload 46
that cognitive patterns 184
that cognitive problems 356
that cognitive processing 3773
that cognitive progress 204
that cognitive rehearsal 234
that cognitive relations 56
that cognitive response 111
that cognitive retraining 100
that cognitive rigidity 135
that cognitive schemata 178
that cognitive strategy 194
that cognitive symptoms 227
that cognitive synonymy 88
that cognitive therapies 339
that cognitive treatment 203
that cognitive variables 910
that coherence provides 53
that coherence relations 275
that coherence requires 162
that coleridge accepted 81
that coleridge actually 105
that coleridge believed 309
that coleridge borrowed 448
that coleridge composed 149
that coleridge declared 43
that coleridge dictated 54
that coleridge insisted 69
that coleridge intended 426
that coleridge probably 63
that coleridge proposed 48
that coleridge received 88
that coleridge referred 104
that coleridge regarded 142
that coleridge resorted 58
that coleridge returned 69
that collapses suddenly 59
that collected directly 93
that collected evidence 42
that collected firmness 103
that collection agencies 383
that collection contains 126
that collection district 52
that collection includes 49
that collection managers 54
that collection provoked 42
that collegiate athletics 137
that collegiate education 422
that collegiate football 44
that collisions occurred 137
that colloidal materials 130
that colloidal platinum 133
that colloidal solutions 1526
that colonists believed 47
that colonized subjects 106
that colostrum contains 265
that combustion consists 128
that combustion engineering 54
that combustion involved 77
that combustion involves 114
that combustion occurred 99
that combustion proceeds 182
that combustion produces 117
that combustion products 419
that commanded attention 4186
that commanded authority 112
that commanded everyone 143
that commanded immediate 256
that commander received 73
that commenced business 247
that commenced operation 167
that commented directly 83
that commercial accounting 108
that commercial accounts 60
that commercial activity 3090
that commercial agencies 169
that commercial aircraft 459
that commercial airlines 558
that commercial benefits 114
that commercial business 344
that commercial carriers 194
that commercial channels 183
that commercial computer 220
that commercial concerns 584
that commercial contacts 362
that commercial contract 67
that commercial cupidity 42
that commercial decisions 55
that commercial deposits 210
that commercial disaster 83
that commercial disputes 218
that commercial distress 215
that commercial district 58
that commercial education 1186
that commercial emporium 109
that commercial entities 321
that commercial equality 92
that commercial exchanges 273
that commercial expansion 1008
that commercial failures 49
that commercial forestry 229
that commercial geography 156
that commercial greatness 166
that commercial harvesting 412
that commercial industry 222
that commercial instinct 69
that commercial insurers 293
that commercial interest 1664
that commercial managers 117
that commercial materials 262
that commercial messages 504
that commercial monopoly 133
that commercial morality 306
that commercial networks 261
that commercial nitrogen 51
that commercial operation 129
that commercial policies 309
that commercial practice 454
that commercial premises 49
that commercial pressure 397
that commercial printers 197
that commercial problems 53
that commercial processing 50
that commercial products 1090
that commercial programs 296
that commercial progress 168
that commercial projects 115
that commercial promotion 41
that commercial property 694
that commercial publishing 446
that commercial pursuits 242
that commercial questions 187
that commercial realities 43
that commercial recordings 125
that commercial recovery 44
that commercial recreation 219
that commercial relations 3548
that commercial republic 150
that commercial security 127
that commercial services 328
that commercial shackles 234
that commercial software 772
that commercial soliciting 55
that commercial solvents 232
that commercial sponsors 171
that commercial students 51
that commercial subjects 183
that commercial supplies 110
that commercial vehicles 515
that commercial ventures 432
that commercial viability 275
that commission approval 279
that commission decisions 306
that commission officials 606
that commission payments 70
that commission reported 221
that commission required 41
that committed adultery 252
that committed american 183
that committed catholics 66
that committed christian 153
that committed genocide 430
that committed patients 218
that committee approved 43
that committee chairman 214
that committee chairmen 923
that committee concerning 49
that committee decisions 598
that committee included 106
that committee proposed 48
that committee reported 1457
that committee resulted 41
that committee returned 41
that committee selected 48
that commodity consumed 70
that commodity declines 99
that commodity demanded 47
that commodity exchanges 272
that commodity increased 40
that commodity increases 224
that commodity produced 66
that commodity programs 337
that commodity relations 577
that commodity relative 73
that commodore armstrong 74
that commodore chauncey 659
that commodore farragut 44
that commodore stockton 1302
that communism involves 57
that communism presents 138
that communism promised 41
that communism provided 125
that communism provides 141
that communism remained 64
that communism required 44
that communism requires 51
that communism threatened 427
that communist activity 677
that communist advances 73
that communist agitation 365
that communist attempts 101
that communist conquest 105
that communist doctrine 802
that communist economic 199
that communist education 225
that communist elements 674
that communist espionage 95
that communist expansion 724
that communist military 205
that communist morality 293
that communist officials 545
that communist policies 323
that communist politics 87
that communist practice 50
that communist pressure 223
that communist progress 51
that communist soldiers 122
that communist strategy 391
that community activism 105
that community activity 120
that community actually 52
that community agencies 893
that community approval 88
that community benefits 161
that community business 55
that community capacity 160
that community churches 41
that community citizens 315
that community colleges 7580
that community concerns 346
that community conflict 103
that community consists 160
that community contains 43
that community controls 98
that community councils 203
that community decisions 385
that community develops 46
that community dynamics 54
that community economic 216
that community education 2050
that community expenses 72
that community forestry 686
that community formation 140
that community functions 83
that community hospital 58
that community identity 415
that community included 62
that community includes 107
that community interest 768
that community involves 129
that community languages 214
that community medicine 99
that community nationals 171
that community networks 199
that community officials 112
that community operates 40
that community organizing 1771
that community partners 112
that community patterns 55
that community planners 217
that community policies 413
that community politics 171
that community possible 44
that community powerful 70
that community practice 275
that community pressure 1244
that community problems 660
that community produced 67
that community programs 1229
that community projects 256
that community property 3828
that community provided 53
that community provides 197
that community provision 89
that community received 60
that community recreation 304
that community relations 1654
that community remained 51
that community requires 220
that community resource 65
that community response 274
that community sanctions 90
that community services 1855
that community supports 48
that community survival 61
that community treatment 1516
that community variables 45
that companies acquired 52
that companies actively 155
that companies actually 369
that companies approach 47
that companies commonly 67
that companies conducting 58
that companies consider 360
that companies continue 225
that companies developing 68
that companies disclose 539
that companies evaluate 60
that companies exercise 40
that companies expected 56
that companies generate 92
that companies identify 235
that companies involved 809
that companies maintain 285
that companies maximize 43
that companies normally 137
that companies organize 69
that companies perceive 43
that companies performing 51
that companies provided 55
that companies purchase 145
that companies reported 50
that compassion involves 168
that compassion requires 172
that compelled activity 81
that compelled american 90
that compelled attention 1674
that compelled chastity 60
that compelled children 102
that compelled citizens 54
that compelled everyone 46
that compelled interest 42
that compelled students 109
that competent agencies 91
that competent american 44
that competent authority 1022
that competent children 242
that competent engineering 116
that competent engineers 272
that competent evidence 400
that competent managers 328
that competent military 60
that competent officers 224
that competent officials 156
that competent patients 1342
that competent practice 65
that competent provision 53
that competent scholars 398
that competent students 234
that complaint promptly 53
that completed projects 198
that completed suicides 177
that completed treatment 159
that complexes containing 322
that compliance decreases 76
that compliance increased 81
that compliance increases 155
that compliance involves 44
that compliance monitoring 90
that compliance officers 198
that compliance policies 61
that compliance problems 299
that compliance programs 272
that compliance requires 195
that component analysis 147
that component elements 124
that component failures 372
that component parallel 83
that composite american 271
that composite materials 854
that compounding interest 158
that compounds containing 3659
that compounds exhibiting 61
that compounds interest 451
that compounds possessing 97
that compounds produced 145
that comprised american 212
that comprises elements 58
that comprises hundreds 50
that comprises multiple 225
that comprises numerous 76
that comprises physical 44
that computers actually 142
that computers continue 43
that computers generate 102
that computers provided 46
that conceives virtuous 42
that conception consists 48
that conception involves 96
that conception occurred 476
that conception required 63
that conception requires 162
that conception resulted 67
that conception threatened 42
that concerned american 293
that concerned business 100
that concerned children 106
that concerned christian 523
that concerned citizens 2376
that concerned directly 98
that concerned domestic 267
that concerned economic 110
that concerned education 373
that concerned everyone 595
that concerned humanity 465
that concerned internal 88
that concerned military 236
that concerned personal 242
that concerned politics 111
that concerned relations 168
that concerned religious 255
that concerned students 198
that concerned washington 156
that concerted activity 516
that concerted attempts 248
that concerted attention 271
that concerted economic 211
that concerted evolution 125
that concerted military 189
that concerted movement 46
that concerted pressure 219
that concerted refusals 67
that concession bargaining 90
that concession supposes 69
that concisely describe 155
that concisely presents 40
that conclusion concerning 56
that conclusion requires 189
that conclusion resolves 52
that conclusion somewhat 54
that conclusion yourself 123
that concretes containing 53
that condemned american 93
that condemned apartheid 104
that condemned property 408
that condemned socrates 178
that condensed moisture 804
that conditioning involves 272
that conditioning occurred 309
that conditioning produces 46
that conditioning requires 56
that conditioning treatment 49
that conditions actually 137
that conditions approach 54
that conditions attached 234
that conditions continue 62
that conditions demanded 167
that conditions designed 44
that conditions differed 368
that conditions essential 51
that conditions external 86
that conditions improved 918
that conditions observed 65
that conditions permitting 88
that conditions pertaining 41
that conditions prevailing 583
that conditions remained 280
that conditions required 648
that conditions resembling 58
that conditions suitable 625
that conditions worsened 73
that conducted business 801
that conducted christian 108
that conducted services 53
that conduction anesthesia 319
that conduction aphasics 134
that conduction currents 102
that conduction proceeds 188
that conduction velocity 2002
that conferred authority 454
that conferred benefits 295
that conferred immunity 357
that conferred nobility 540
that conferred prestige 355
that confession evidence 163
that confession involves 57
that confident assertion 506
that confident attitude 105
that confident oracular 87
that confident prophecy 182
that confidingly advanced 127
that confirmed american 45
that confirmed bachelor 158
that confirmed einstein 214
that conflicting accounts 121
that conflicting cultural 89
that conflicting decisions 341
that conflicting economic 125
that conflicting elements 139
that conflicting evidence 488
that conflicting impulses 47
that conflicting interest 124
that conflicting messages 240
that conflicting policies 155
that conflicting positions 48
that conflicts concerning 89
that conflicts directly 119
that conflicts inherent 94
that conflicts occurred 114
that conformed entirely 103
that conformed strictly 57
that confounding variables 578
that confounds attempts 49
that confronting problems 59
that confronts american 502
that confronts business 56
that confronts everyone 159
that confronts humanity 223
that confronts managers 63
that confronts students 132
that confucius actually 82
that confucius believed 280
that confucius compiled 49
that confucius composed 118
that confucius received 63
that confucius regarded 126
that confucius selected 75
that confucius stressed 99
that congenital cataract 162
that congenital glaucoma 44
that congenital infection 400
that congenital syphilis 1352
that congenital variations 233
that conjugate gradient 251
that conjugate pressure 122
that connected australia 93
that connected directly 950
that connected downtown 95
that connected everyone 103
that connected richmond 245
that connected squarely 50
that connected students 174
that connected villages 45
that connected washington 73
that connection explicit 412
that connection involves 96
that connection obtained 80
that connection overlook 58
that connection possible 49
that connection presents 94
that connection provides 91
that connection referred 52
that connection remained 220
that connection requests 118
that connection requires 212
that conquered province 40
that conqueror restored 93
that conscript soldiers 50
that consensus decisions 100
that consensus formation 60
that consensus politics 199
that consensus requires 73
that conserved residues 113
that conserves moisture 63
that conserves momentum 61
that considering evidence 73
that considering multiple 41
that considers business 112
that considers children 77
that considers clinical 67
that considers cultural 126
that considers economic 93
that considers education 52
that considers everyone 52
that considers evidence 65
that considers internal 42
that considers multiple 647
that considers personal 53
that considers physical 88
that considers possible 88
that considers problems 56
that considers questions 85
that considers seriously 69
that considers specific 44
that considers students 45
that consisted entirely 2233
that consonant clusters 730
that consonant gradation 58
that constrain activity 58
that constrain children 103
that constrain economic 126
that constrain managers 108
that constrain movement 118
that constrain ordinary 53
that constrain possible 59
that construct identity 269
that construct validity 1966
that consumers actively 185
that consumers actually 1662
that consumers allocate 138
that consumers associate 2337
that consumers believed 275
that consumers commonly 68
that consumers complain 44
that consumers consider 716
that consumers continue 240
that consumers demanded 93
that consumers deprived 53
that consumers evaluate 264
that consumers exercise 112
that consumers expected 121
that consumers identify 297
that consumers initially 51
that consumers interact 40
that consumers maximize 1134
that consumers mentally 88
that consumers normally 379
that consumers obtained 87
that consumers perceive 5626
that consumers probably 72
that consumers purchase 5216
that consumers purchasing 121
that consumers received 422
that consumers regarded 47
that consumers remember 87
that consumers suffered 58
that contagious enthusiasm 196
that contagious sickness 178
that contained abundant 191
that contained accounts 122
that contained adequate 111
that contained aluminum 57
that contained american 118
that contained ammonium 125
that contained articles 619
that contained asbestos 495
that contained beautiful 41
that contained caffeine 119
that contained chapters 83
that contained charcoal 157
that contained chemical 107
that contained children 115
that contained comments 73
that contained complete 92
that contained consumer 43
that contained critical 75
that contained cultural 44
that contained dangerous 139
that contained deposits 46
that contained detailed 393
that contained eighteen 58
that contained elements 2145
that contained elevated 56
that contained embedded 103
that contained enormous 40
that contained essential 52
that contained evidence 582
that contained examples 79
that contained excerpts 111
that contained explicit 427
that contained extracts 56
that contained financial 49
that contained fourteen 149
that contained generous 41
that contained hundreds 428
that contained hydrogen 86
that contained implicit 47
that contained internal 49
that contained materials 120
that contained messages 90
that contained military 70
that contained minerals 51
that contained mixtures 49
that contained multiple 979
that contained mutations 88
that contained negative 83
that contained nitrogen 340
that contained numerous 1714
that contained original 118
that contained passages 92
that contained personal 164
that contained pictures 683
that contained positive 74
that contained possible 48
that contained potential 74
that contained powerful 79
that contained proteins 47
that contained questions 285
that contained relevant 185
that contained religious 102
that contained remnants 51
that contained residual 58
that contained selected 43
that contained separate 87
that contained sexually 86
that contained sketches 51
that contained specific 394
that contained standard 56
that contained students 43
that contained supplies 51
that contained thousands 303
that contained valuable 253
that contained variables 48
that contained whatever 91
that contested elections 1614
that continent presents 42
that continent remained 55
that contingency analysis 62
that contingency happened 57
that continual additions 54
that continual attempts 102
that continual attention 158
that continual economic 102
that continual emphasis 41
that continual exercise 164
that continual expansion 120
that continual exposure 607
that continual intrigue 125
that continual monitoring 206
that continual movement 161
that continual practice 177
that continual pressure 141
that continual progress 432
that continual quarrels 84
that continual struggle 276
that continual tendency 212
that continued activity 1143
that continued advances 460
that continued agitation 596
that continued american 3358
that continued analysis 195
that continued attempts 972
that continued attention 1646
that continued business 230
that continued conflict 724
that continued declines 94
that continued deficits 112
that continued detention 1328
that continued disorder 55
that continued domestic 58
that continued downward 214
that continued economic 6705
that continued education 1102
that continued emissions 126
that continued emotional 97
that continued emphasis 1390
that continued evidence 98
that continued evolution 170
that continued exclusion 203
that continued exercise 558
that continued expansion 2406
that continued exposure 5616
that continued extension 90
that continued external 100
that continued financial 368
that continued fractions 276
that continued functioning 223
that continued identity 215
that continued inbreeding 672
that continued inclusion 41
that continued increases 1501
that continued inflation 678
that continued injection 50
that continued interest 396
that continued internal 81
that continued isolation 311
that continued japanese 234
that continued migration 278
that continued military 1314
that continued monitoring 728
that continued movement 279
that continued operation 3453
that continued parental 103
that continued payments 59
that continued personal 93
that continued physical 331
that continued pollution 293
that continued practice 1644
that continued presence 678
that continued pressure 2056
that continued progress 3722
that continued reduction 170
that continued rejection 94
that continued relations 51
that continued sanctions 52
that continued selection 583
that continued sickness 480
that continued steadfast 214
that continued straight 173
that continued struggle 176
that continued survival 304
that continued synthesis 122
that continued thereafter 293
that continued treatment 2850
that continued unabated 2552
that continued unbroken 529
that continued unchanged 347
that continued violations 286
that continues constant 77
that continues downward 159
that continues northward 85
that continues processing 44
that continues southward 86
that continues straight 376
that continues unabated 2102
that continues unbroken 159
that continues unchanged 175
that continues westward 45
that contracting agencies 130
that contracting officers 610
that contracts concerning 279
that contracts containing 82
that contracts contrary 57
that contracts directly 387
that contracts executed 147
that contracts obtained 54
that contracts required 44
that contracts respecting 75
that contrasting elements 87
that contrasting patterns 103
that contrasts curiously 144
that contrasts directly 189
that contrasts forcibly 47
that contrasts heighten 115
that contrasts markedly 2469
that contrasts somewhat 110
that contrasts strangely 995
that contrasts strikingly 1316
that contrasts violently 45
that controlling accounts 172
that controlling authority 250
that controlling elements 274
that controlling emissions 44
that controlling inflation 575
that controlling interest 524
that controlling pollution 79
that convection currents 6956
that convention demanded 307
that convention dictated 43
that convention dictates 124
that convention provided 204
that convention provides 521
that convention required 121
that convention requires 274
that convention subjecting 58
that conversion consists 104
that conversion disorder 409
that conversion entailed 112
that conversion involved 142
that conversion involves 497
that conversion occurred 232
that conversion required 191
that conversion requires 316
that conversion symptoms 1039
that converted gentiles 256
that converted heretics 40
that converted sunlight 83
that convicted criminal 46
that convicted heretics 52
that convicted murderer 144
that conviction deepened 48
that conviction followed 105
that conviction remained 121
that conviction required 97
that conviction requires 147
that convinced american 46
that convinced columbus 86
that convinced everyone 470
that convinced thousands 53
that convinced washington 42
that convinces everyone 56
that convulsed american 44
that cooperating agencies 47
that copulation occurred 67
that copyright attaches 150
that copyright includes 62
that copyright problems 93
that copyright protects 1756
that copyright provides 128
that copyright requires 140
that copyright subsists 3469
that copyright violations 109
that corneille composed 41
that cornelius bethought 61
that cornelius received 44
that coronation festival 69
that corporate accounting 219
that corporate accounts 92
that corporate activity 476
that corporate advocacy 311
that corporate authority 137
that corporate autonomy 50
that corporate business 780
that corporate capacity 250
that corporate charters 1018
that corporate citizens 40
that corporate criminal 397
that corporate cultures 580
that corporate decisions 984
that corporate direction 43
that corporate dividend 118
that corporate donations 258
that corporate downsizing 440
that corporate economic 163
that corporate elections 40
that corporate entities 954
that corporate expansion 138
that corporate financial 1088
that corporate identity 784
that corporate industry 139
that corporate insiders 1438
that corporate interest 832
that corporate leverage 137
that corporate liability 607
that corporate liberals 135
that corporate managers 6490
that corporate morality 40
that corporate networks 103
that corporate officers 3198
that corporate officials 1720
that corporate partners 48
that corporate planners 344
that corporate policies 820
that corporate politics 144
that corporate practice 216
that corporate programs 53
that corporate property 1266
that corporate scandals 132
that corporate security 252
that corporate sponsors 468
that corporate strategy 1658
that corporate survival 218
that corporate takeovers 249
that corporate trustees 257
that correction officers 238
that correctly accounts 306
that correctly captures 338
that correctly classify 744
that correctly complete 1921
that correctly describe 953
that correctly designed 71
that correctly executes 385
that correctly explains 299
that correctly identify 404
that correctly indicate 105
that correctly positions 91
that correctly predicts 776
that correctly reflects 796
that correlate directly 578
that corrupted politics 113
that corruption increased 264
that corruption increases 548
that corruption involves 177
that corruption permeates 41
that corruption pervaded 149
that corruption pervades 97
that corruption prevails 138
that corruption remained 88
that corruption scandals 41
that cortisone increased 51
that cortisone increases 204
that cortisone inhibits 307
that cortisone injected 93
that cortisone treatment 473
that counseled students 133
that counselor education 552
that counselor trainees 278
that countless american 120
that countless assembly 54
that countless children 422
that countless examples 45
that countless families 129
that countless innocent 52
that countless thousands 1428
that countries actually 101
that countries affected 48
that countries attempting 53
that countries benefiting 87
that countries consider 143
that countries continue 217
that countries converge 43
that countries developing 59
that countries differed 58
that countries formerly 42
that countries friendly 45
that countries involved 88
that countries maintain 107
that countries negotiate 117
that countries normally 48
that countries possessing 164
that countries situated 97
that countries undergoing 122
that courageous disciple 47
that courtroom tomorrow 68
that courtship displays 66
that covariance analysis 306
that covariance matrices 482
that coverages afforded 146
that creatively combined 44
that creatively combines 151
that creativity consists 230
that creativity declines 124
that creativity increases 158
that creativity involved 124
that creativity involves 1620
that creativity operates 87
that creativity requires 1258
that creditors disclose 69
that creditors received 99
that credulous citizens 40
that credulous nobleman 109
that criminals manifest 40
that criticism consists 159
that criticism destroys 49
that criticism directed 272
that criticism includes 107
that criticism involves 223
that criticism performs 154
that criticism requires 133
that criticism seriously 48
that currently accepted 1144
that currently accounts 197
that currently achieved 312
that currently afflicts 478
that currently approved 123
that currently assigned 98
that currently attracts 137
that currently challenge 208
that currently commands 42
that currently comprise 559
that currently concerns 360
that currently confront 1007
that currently consists 223
that currently consumes 40
that currently contains 1542
that currently controls 346
that currently describe 135
that currently developing 55
that currently displays 384
that currently dominant 254
that currently dominate 3744
that currently employed 1096
that currently envelops 49
that currently exercise 152
that currently followed 54
that currently generate 227
that currently includes 808
that currently inhabits 104
that currently interest 386
that currently involves 138
that currently maintain 410
that currently marketed 45
that currently motivate 98
that currently observed 729
that currently obstruct 42
that currently obtained 159
that currently occupied 856
that currently occupies 602
that currently operated 230
that currently operates 602
that currently permeates 162
that currently pervades 486
that currently populate 153
that currently preclude 104
that currently preoccupy 632
that currently presents 108
that currently prevailing 718
that currently prevails 2644
that currently prevents 169
that currently produced 203
that currently produces 332
that currently prohibit 219
that currently proposed 248
that currently protects 40
that currently provided 687
that currently provides 950
that currently received 162
that currently receives 307
that currently regulate 295
that currently reported 167
that currently required 364
that currently requires 431
that currently restrict 330
that currently separate 692
that currently supplies 133
that currently supports 862
that currently surround 718
that currently threatened 40
that currently underlie 426
that currently underpin 356
that currently underway 112
that currently utilized 49
that curricula designed 97
that customary attention 64
that customary marriages 209
that customary morality 298
that customary patterns 40
that customary practice 594
that customers actually 785
that customers associate 377
that customers believed 65
that customers complain 182
that customers complete 46
that customers consider 419
that customers continue 169
that customers demanded 131
that customers evaluate 126
that customers expected 346
that customers frequent 41
that customers identify 53
that customers interact 61
that customers maintain 64
that customers normally 131
that customers perceive 4542
that customers probably 58
that customers purchase 1674
that customers purchasing 103
that customers received 466
that customers remember 77
that customers required 65
that customers returned 65
that cytotoxic activity 184
that cytotoxic effector 106
that darwinism explains 51
that databases containing 45
that daughters received 142
that debenture interest 55
that decoration consists 80
that deductions concerning 40
that deductive argument 141
that deductive validity 131
that defective children 798
that defective condition 340
that defective drainage 70
that defective education 47
that defective eyesight 149
that defective materials 122
that defective newborns 96
that defective nutrition 442
that defective physical 123
that defective products 608
that defendant accepted 496
that defendant acquired 269
that defendant actually 872
that defendant admitted 628
that defendant believed 1010
that defendant complied 48
that defendant concealed 252
that defendant contends 112
that defendant declined 111
that defendant directed 163
that defendant employed 287
that defendant employer 225
that defendant executed 181
that defendant hospital 280
that defendant informed 254
that defendant initiated 104
that defendant initiates 66
that defendant intended 3290
that defendant objected 128
that defendant obtained 488
that defendant occupied 163
that defendant officers 162
that defendant operated 272
that defendant physician 442
that defendant probably 121
that defendant procured 176
that defendant produced 126
that defendant promised 594
that defendant properly 125
that defendant provided 272
that defendant railroad 174
that defendant received 1812
that defendant remained 55
that defendant rendered 68
that defendant retained 189
that defendant suffered 964
that defendant supplied 143
that defendant thereafter 257
that defendant therefore 119
that defendant thereupon 113
that defendant threatened 385
that defensive activity 51
that defensive alliances 172
that defensive armament 61
that defensive attitude 258
that defensive behaviors 178
that defensive medicine 459
that defensive military 100
that defensive positions 251
that defensive response 43
that defensive routines 94
that defensive strategy 252
that deficient nutrition 114
that deficient oxidation 100
that definition confuses 43
that definition consists 46
that definition contains 44
that definition excludes 63
that definition included 71
that definition includes 245
that definition involves 67
that definition properly 46
that definition provides 58
that definition requires 165
that definition somewhat 50
that definition suggests 65
that deflected attention 908
that delegated authority 2944
that delegates authority 369
that delegates selected 50
that delegation involves 115
that delighted children 422
that delighted eagerness 40
that delighted everyone 579
that delighted thousands 60
that delineates specific 96
that delivered products 204
that delivered services 322
that delivered supplies 98
that delusional disorder 204
that delusional patients 247
that demetrius obtained 41
that demetrius resented 52
that democracy actually 290
that democracy consists 313
that democracy contains 70
that democracy cripples 48
that democracy demanded 384
that democracy depended 504
that democracy develops 77
that democracy embodies 70
that democracy engenders 40
that democracy entailed 177
that democracy functions 250
that democracy includes 195
that democracy involved 227
that democracy involves 1051
that democracy operates 102
that democracy presents 43
that democracy prevails 240
that democracy produces 166
that democracy promised 60
that democracy promises 62
that democracy promotes 1078
that democracy promotion 895
that democracy protects 74
that democracy provided 70
that democracy provides 1060
that democracy remained 125
that democracy required 1271
that democracy requires 6404
that democracy succeeds 67
that democracy survived 167
that democracy survives 257
that democracy threatened 49
that democrats believed 112
that democrats received 86
that denatured proteins 813
that denatures proteins 78
that dependent attitude 89
that dependent behaviors 151
that dependent children 1340
that dependent drainage 48
that dependent families 105
that dependent relative 136
that dependent situation 185
that dependent subjects 199
that dependent variables 680
that deposited sediment 90
that deposition occurred 1210
that deposition probably 48
that depressed business 228
that depressed children 2363
that depressed condition 352
that depressed domestic 44
that depressed economic 363
that depressed patients 18038
that depressed students 434
that depressed subjects 3241
that depression actually 100
that depression commonly 116
that depression decreases 47
that depression develops 123
that depression increased 72
that depression increases 1168
that depression involves 637
that depression occurred 130
that depression precedes 127
that depression predicts 73
that depression produces 46
that depression reflects 86
that depression resulted 126
that depression symptoms 66
that descartes accepted 224
that descartes actually 402
that descartes admitted 120
that descartes advanced 93
that descartes ascribes 112
that descartes assigned 45
that descartes attempts 182
that descartes believed 1495
that descartes believes 400
that descartes bequeathed 92
that descartes borrowed 207
that descartes declares 60
that descartes develops 107
that descartes employed 69
that descartes excluded 63
that descartes explains 43
that descartes followed 150
that descartes imagined 105
that descartes insisted 84
that descartes intended 552
that descartes invented 169
that descartes presents 318
that descartes proceeds 56
that descartes proposed 293
that descartes proposes 191
that descartes provided 60
that descartes provides 326
that descartes received 118
that descartes referred 47
that descartes regarded 457
that descartes rejected 426
that descartes requires 107
that descartes suggests 41
that descartes supposed 346
that descartes supposes 119
that descended abruptly 103
that descended directly 401
that descended straight 68
that described american 59
that described children 64
that described concrete 46
that described initially 40
that described personal 40
that described physical 44
that described possible 55
that described recently 223
that described specific 136
that describes activity 46
that describes american 85
that describes behaviors 68
that describes business 172
that describes children 152
that describes computer 148
that describes cultural 40
that describes diffusion 165
that describes economic 84
that describes electron 45
that describes elements 72
that describes expected 78
that describes internal 41
that describes movement 41
that describes multiple 59
that describes numerous 54
that describes patients 43
that describes patterns 119
that describes personal 56
that describes physical 158
that describes possible 110
that describes potential 70
that describes problems 61
that describes products 43
that describes programs 52
that describes property 105
that describes relations 81
that describes relative 47
that describes relevant 65
that describes resource 62
that describes services 85
that describes software 54
that describes specific 400
that describes students 73
that describes whatever 48
that describes yourself 51
that desdemona deceived 404
that designate specific 223
