tab order sequence 56
that nursing practice 2097
that nursing problems 97
that nursing programs 364
that nursing provides 340
that nursing required 227
that nursing requires 312
that nursing salaries 125
that nursing scholars 66
that nursing services 824
that nursing students 3038
that obese children 2914
that obese patients 2278
that obese subjects 2244
that occur abruptly 92
that occur adjacent 197
that occur alongside 224
that occur annually 1616
that occur anywhere 525
that occur commonly 1430
that occur concerning 49
that occur directly 516
that occur entirely 358
that occur everyday 182
that occur external 71
that occur globally 75
that occur hundreds 62
that occur initially 224
that occur multiple 116
that occur normally 1274
that occur nowadays 53
that occur offstage 62
that occur opposite 115
that occur outdoors 176
that occur parallel 186
that occur proximal 159
that occur pursuant 69
that occur randomly 773
that occur relative 114
that occur respecting 69
that occur slightly 47
that occur sometime 60
that occur somewhat 106
that occur strictly 73
that occur suddenly 696
that occur thereafter 167
that occur thousands 70
that occur uniquely 224
that occur whenever 1120
that occur wherever 151
that oddly assorted 365
that oddly combined 48
that oddly comforting 248
that odious atlantic 129
that odious business 55
that odious contract 114
that odious doctrine 43
that odious ironical 48
that odious nickname 40
that odious practice 271
that odious rebellion 283
that odious regiment 81
that odious tribunal 199
that offer abortions 109
that offer abundant 122
that offer academic 355
that offer accepted 157
that offer accounting 117
that offer accounts 104
that offer adequate 626
that offer advanced 1221
that offer analysis 90
that offer approved 88
that offer articles 97
that offer associate 351
that offer authentic 59
that offer autonomy 127
that offer bachelor 1102
that offer beautiful 121
that offer benefits 1835
that offer bounties 167
that offer breathtaking 186
that offer business 1008
that offer challenge 568
that offer challenging 306
that offer children 822
that offer citizens 96
that offer clinical 57
that offer compelling 177
that offer complete 632
that offer computer 1590
that offer concrete 299
that offer consulting 197
that offer consumer 269
that offer continuing 413
that offer contrast 46
that offer convincing 42
that offer counseling 1332
that offer coverage 480
that offer critical 336
that offer cultural 96
that offer customer 103
that offer database 117
that offer delivery 88
that offer detailed 1002
that offer direction 187
that offer discount 378
that offer distance 850
that offer distinct 295
that offer dividend 204
that offer doctoral 553
that offer domestic 251
that offer dramatic 142
that offer economic 437
that offer education 646
that offer emotional 211
that offer employee 238
that offer employer 64
that offer engineering 290
that offer enhanced 578
that offer enormous 163
that offer essential 100
that offer everyone 42
that offer evidence 796
that offer examples 344
that offer exercise 41
that offer expanded 146
that offer explicit 205
that offer exposure 154
that offer extended 457
that offer external 95
that offer families 150
that offer financial 3264
that offer flexible 561
that offer frequent 100
that offer fruitful 97
that offer generous 269
that offer glimpses 723
that offer graduate 1645
that offer guidance 1530
that offer hundreds 179
that offer immediate 837
that offer improved 1404
that offer increased 678
that offer indirect 44
that offer informal 83
that offer insights 1570
that offer interest 435
that offer internet 826
that offer intriguing 136
that offer lifetime 98
that offer materials 145
that offer military 82
that offer moderate 57
that offer monetary 123
that offer multiple 2328
that offer numerous 393
that offer nutrition 350
that offer original 102
that offer packages 250
that offer parallel 81
that offer patients 196
that offer personal 379
that offer physical 295
that offer policies 97
that offer positions 92
that offer positive 540
that offer possible 358
that offer potential 4126
that offer powerful 223
that offer practice 512
that offer prestige 90
that offer products 1550
that offer programs 2874
that offer publicly 50
that offer realistic 218
that offer recreation 212
that offer relevant 230
that offer religious 70
that offer salvation 92
that offer satisfying 53
that offer security 1574
that offer seminars 154
that offer separate 191
that offer services 5480
that offer slightly 130
that offer software 462
that offer solutions 1052
that offer somewhat 178
that offer specialty 147
that offer specific 1889
that offer splendid 62
that offer standard 446
that offer students 1808
that offer suitable 405
that offer syntheses 40
that offer thousands 136
that offer treatment 353
that offer tutorials 91
that offer valuable 1075
that offer variations 153
that offer visitors 292
that offer wireless 114
that often absorbed 93
that often accepted 128
that often accounts 645
that often achieved 155
that often achieves 191
that often acquired 129
that often actually 77
that often advanced 177
that often affected 1132
that often afflicts 1699
that often afforded 129
that often american 54
that often amounted 820
that often animated 73
that often animates 155
that often announce 50
that often approach 299
that often ascribed 143
that often assailed 317
that often assigned 91
that often associate 99
that often astounds 40
that often attached 83
that often attaches 808
that often attacked 135
that often attained 113
that often attempts 303
that often attended 1161
that often attracts 945
that often awakened 121
that often backfire 140
that often bedevils 205
that often benefits 360
that often betrayed 277
that often bewilder 91
that often blankets 206
that often bordered 3404
that often business 45
that often bypassed 98
that often bypasses 87
that often captures 130
that often centered 134
that often challenge 885
that often children 1973
that often christian 94
that often coalesce 345
that often coexisted 41
that often coincide 804
that often collapse 41
that often collects 221
that often combined 585
that often combines 507
that often commands 141
that often competed 325
that often competes 68
that often composed 86
that often compound 88
that often comprise 165
that often concealed 566
that often concerns 467
that often conclude 111
that often condemns 45
that often confined 45
that often confines 43
that often conflict 6744
that often confound 411
that often confront 1194
that often confused 582
that often confuses 2087
that often connects 191
that often connotes 68
that often consists 693
that often consoled 430
that often consumed 257
that often consumes 176
that often contains 3995
that often continue 545
that often contrast 387
that often controls 520
that often converge 452
that often converts 142
that often conveyed 51
that often cripples 42
that often crosscut 127
that often deceives 91
that often decisions 134
that often decorate 128
that often degrades 42
that often delights 116
that often demanded 292
that often departed 63
that often depended 323
that often depicted 340
that often deprived 50
that often deprives 152
that often descends 171
that often describe 316
that often destroys 711
that often detracts 62
that often devalues 66
that often develops 4826
that often dictated 75
that often dictates 964
that often differed 875
that often diminish 315
that often directly 429
that often disagree 97
that often disappear 258
that often disguise 204
that often displays 654
that often disrupts 211
that often distance 41
that often distorts 571
that often distract 70
that often disturbs 498
that often diverged 137
that often diverted 40
that often dominate 1433
that often eclipsed 44
that often elevates 139
that often elicited 156
that often emanated 66
that often emanates 83
that often embodied 42
that often embodies 48
that often embraced 97
that often employed 677
that often encumber 97
that often engenders 190
that often enhances 195
that often entailed 543
that often envelops 117
that often escalate 68
that often exceeded 1797
that often excluded 402
that often excludes 522
that often exercise 52
that often exhibits 396
that often expanded 99
that often explains 332
that often exploded 275
that often explodes 54
that often exploits 92
that often extended 2102
that often extorted 52
that often families 318
that often followed 3648
that often fostered 204
that often frighten 58
that often functions 1112
that often generate 822
that often governed 169
that often hampered 224
that often handicap 65
that often happened 2274
that often hindered 215
that often hundreds 167
that often identify 173
that often imitated 54
that often improves 287
that often included 6297
that often includes 6711
that often increased 233
that often increases 1160
that often indicate 997
that often infected 87
that often informed 412
that often inhabits 169
that often inhibits 586
that often initially 137
that often initiates 261
that often inspired 487
that often inspires 397
that often interact 846
that often interest 159
that often intruded 132
that often intrudes 369
that often involved 8358
that often involves 7834
that often irritate 136
that often maintain 90
that often maligned 112
that often managers 175
that often manifest 1228
that often mentioned 210
that often mirrored 127
that often mistakes 90
that often modifies 117
that often motivate 950
that often multiple 139
that often neglects 86
that often nowadays 146
that often numbered 247
that often obscured 1520
that often obscures 1101
that often observed 975
that often obstruct 133
that often obtained 295
that often occasions 313
that often occupied 776
that often occupies 293
that often occurred 4355
that often offended 334
that often operated 1024
that often operates 679
that often otherwise 40
that often outweigh 325
that often overcame 494
that often overcome 84
that often overlaps 295
that often overlook 48
that often override 252
that often overrode 109
that often overtake 81
that often overtook 255
that often overused 84
that often parallel 752
that often paralyze 114
that often partially 107
that often patients 1045
that often performs 182
that often permeated 240
that often permeates 512
that often persists 1074
that often pertains 102
that often pervaded 104
that often pervades 932
that often portrays 147
that often preceded 1166
that often precedes 9014
that often preclude 577
that often preoccupy 119
that often presaged 40
that often presages 121
that often presents 2146
that often preserve 101
that often prevails 1981
that often prevents 2161
that often problems 143
that often proceeds 317
that often produced 3334
that often produces 3768
that often progress 294
that often prohibit 167
that often projects 52
that often promised 103
that often promoted 62
that often promotes 206
that often prompted 357
that often protects 150
that often protrude 70
that often provided 1262
that often provides 2473
that often provoked 505
that often provokes 503
that often questions 185
that often recalled 145
that often received 460
that often receives 895
that often recurred 340
that often referred 424
that often reflects 1380
that often regarded 165
that often rejected 120
that often relieves 123
that often religious 57
that often remained 767
that often reminded 228
that often rendered 534
that often replaced 255
that often replaces 336
that often reported 159
that often required 6846
that often requires 8365
that often resemble 1378
that often resisted 117
that often resolves 389
that often resonate 43
that often resorted 60
that often responds 397
that often restrict 244
that often resulted 7532
that often returned 183
that often revolved 193
that often revolves 113
that often rewarded 109
that often scarcely 101
that often separate 2454
that often seriously 235
that often severely 267
that often shrouded 40
that often signaled 145
that often simulate 115
that often specific 45
that often startled 310
that often startles 192
that often strained 116
that often stressed 148
that often stresses 153
that often students 1318
that often subjects 187
that often succeeds 555
that often suddenly 163
that often suffered 128
that often suffices 67
that often suggests 888
that often supplied 87
that often supplies 324
that often supports 518
that often surfaced 369
that often surfaces 2398
that often surprise 805
that often surround 5267
that often survived 121
that often survives 109
that often sustains 93
that often targeted 196
that often threatened 1281
that often torments 302
that often traveled 143
that often triggers 1130
that often troubled 996
that often troubles 725
that often twinkled 45
that often typified 112
that often typifies 340
that often ulcerate 97
that often undercut 268
that often underlay 671
that often underlie 3927
that often underpin 536
that often utilizes 141
that often violently 90
that often wandered 58
that often warrants 62
that ohmic contacts 272
that older accounts 42
that older adulthood 104
that older american 716
that older approach 40
that older browsers 750
that older canadians 126
that older catholics 58
that older children 31684
that older citizens 1160
that older computer 91
that older concepts 217
that older cultural 120
that older cultures 251
that older deposits 117
that older disabled 148
that older divorced 90
that older elements 107
that older engineers 101
that older families 242
that older hispanic 65
that older husbands 140
that older japanese 822
that older literary 44
that older machines 126
that older managers 458
that older materials 191
that older memories 191
that older migrants 228
that older minority 48
that older musicians 110
that older officers 323
that older partners 117
that older patients 9184
that older patterns 251
that older practice 52
that older products 58
that older programs 133
that older religious 348
that older scholars 189
that older settlers 41
that older shoppers 51
that older software 49
that older students 5960
that older subjects 5938
that older toddlers 50
that older tradition 1040
that older vehicles 176
that older widowers 46
that olive branches 89
that olive orchards 86
that onset clusters 44
that opening argument 299
that opening ceremony 149
that opening movement 42
that opening sentence 2863
that opening sequence 406
that opening yourself 42
that opens beethoven 78
that opens channels 87
that opens contains 92
that opens directly 835
that opens displays 45
that opens dorsally 45
that opens downward 846
that opens multiple 41
that opens opposite 42
that opens outwards 140
that opens provides 42
that opens straight 53
that opens suddenly 161
that opens tomorrow 121
that opens whenever 98
that opiate addiction 866
that opiate analgesia 81
that opiate peptides 150
that opiate receptor 269
that opioid activity 51
that opioid analgesia 53
that opioid peptides 1682
that opioid receptor 322
that opium addiction 454
that opium contains 106
that opium increases 98
that opium produced 113
that opium produces 564
that optic neuritis 1146
that option contract 49
that option displays 111
that option explicit 249
that option premiums 189
that option requires 55
that option selected 77
that option seriously 78
that orange blossoms 49
that orange business 97
that ordeal unscathed 89
that order actually 99
that order admitted 100
that order attained 41
that order consists 264
that order contains 104
that order depended 166
that order directly 104
that order executed 46
that order expanded 78
that order followed 162
that order included 42
that order includes 84
that order increases 41
that order insisted 51
that order involves 226
that order obtained 100
that order possible 70
that order precedes 49
that order prevails 580
that order proceeds 196
that order processing 624
that order produced 192
that order produces 102
that order provided 173
that order provides 177
that order quantity 952
that order received 103
that order reflects 42
that order relations 172
that order remained 213
that order required 219
that order requires 516
that order resulted 90
that order reversed 125
that order whenever 45
that organ builders 202
that organ consists 76
that organ contains 71
that organ cultures 171
that organ directly 55
that organ formation 101
that organ functions 56
that organ increases 46
that organ performs 90
that organ perfusion 113
that organ presents 43
that organ receives 78
that organ recitals 45
that organ specific 163
that organ undergoes 115
that oscar peterson 182
that others accepted 230
that others achieved 77
that others acquired 56
that others actually 747
that others advocate 103
that others affected 197
that others approach 71
that others approved 49
that others ascribed 62
that others asserted 62
that others assigned 40
that others associate 124
that others attached 57
that others attended 56
that others believed 1679
that others challenge 74
that others commonly 167
that others complain 145
that others complete 47
that others conceive 94
that others consider 4134
that others continue 547
that others declared 69
that others demanded 52
that others depended 236
that others describe 163
that others deserved 234
that others despised 56
that others directed 51
that others disagree 863
that others discover 54
that others disliked 94
that others employed 145
that others emulated 48
that others esteemed 76
that others estimate 45
that others evaluate 146
that others exercise 190
that others expected 348
that others followed 2864
that others hereafter 48
that others hesitate 45
that others identify 168
that others imagined 40
that others imitated 68
that others incurred 60
that others initially 50
that others insisted 63
that others intended 87
that others involved 2132
that others likewise 425
that others listened 99
that others maintain 189
that others manifest 48
that others mentioned 48
that others normally 75
that others observed 151
that others obtained 80
that others obviously 117
that others occupied 89
that others occurred 65
that others overlook 458
that others perceive 4281
that others perished 43
that others practice 186
that others preceded 84
that others pressure 125
that others probably 473
that others produced 175
that others promised 49
that others provided 121
that others purchase 87
that others received 452
that others referred 197
that others regarded 979
that others rejected 169
that others remained 225
that others remember 400
that others reported 107
that others required 143
that others resented 52
that others resigned 75
that others returned 50
that others scarcely 72
that others secretly 80
that others struggle 288
that others suffered 1169
that others survived 49
that others tolerate 52
that others validate 60
that others wondered 53
that ought normally 182
that ought otherwise 48
that ought properly 869
that ought therefore 87
that outer boundary 117
that outer darkness 2441
that outer garments 49
that outer membrane 727
that outer physical 66
that outer segments 50
that outer suburban 43
that overt activity 118
that overt american 111
that overt attempts 139
that overt behaviors 223
that overt clinical 51
that overt conflict 628
that overt displays 179
that overt military 237
that overt movement 534
that overt physical 200
that overt practice 141
that overt pressure 96
that overt pronouns 217
that overt rebellion 97
that overt rehearsal 254
that overt responding 275
that overt response 101
that overt subjects 266
that overt symptoms 107
that owned hundreds 87
that owned multiple 89
that owned numerous 54
that owned property 850
that owned thousands 83
that owner amounted 68
that oxide formation 259
that oxide surfaces 40
that oxide thickness 46
that ozone contains 67
that ozone depletion 3466
that ozone exposure 407
that ozone formation 386
that ozone increases 106
that ozone pollution 199
that ozone treatment 228
that pablo gonzalez 80
that packing materials 108
that padre martinez 710
that pagan converts 120
that pagan elements 112
that pagan idolatry 265
that pagan morality 225
that pagan mythology 357
that pagan religions 442
that pagan religious 280
that pagan residuum 107
that pages containing 141
that paine actually 42
that paine intended 45
that paint pictures 604
that pairs students 58
that panel decisions 96
that panic disorder 4874
that panic patients 1335
that panic symptoms 231
that papal approval 285
that papal authority 2434
that papal decisions 217
that papal elections 192
that paper actually 41
that paper airplane 57
that paper concerning 70
that paper containing 133
that paper contains 310
that paper currency 3217
that paper declared 60
that paper describing 72
that paper embraced 43
that paper entitled 59
that paper included 57
that paper industry 49
that paper prepared 62
that paper presents 44
that paper produced 86
that paper products 164
that paper promises 46
that paper provided 41
that paper provides 69
that paper received 70
that paper rendered 55
that paper reported 130
that paper required 55
that paper suggests 41
that paris afforded 80
that paris contains 339
that paris intended 41
that paris provided 58
that paris received 82
that paris remained 169
that paris suffered 47
that parking problems 62
that parting occurred 57
that parts produced 149
that party acquired 109
that party activism 61
that party activity 400
that party actually 144
that party admitted 46
that party agitation 40
that party alliances 50
that party approved 48
that party authority 62
that party autonomy 535
that party believed 50
that party believes 161
that party branches 246
that party business 40
that party cabinets 75
that party caucuses 206
that party chairman 43
that party complies 65
that party comrades 50
that party conflict 657
that party consents 109
that party consists 74
that party contends 58
that party contests 134
that party controls 218
that party decisions 453
that party declared 69
that party demanded 41
that party depended 70
that party deposits 1461
that party directly 57
that party disputes 853
that party divisions 1486
that party doctrine 53
that party elections 90
that party entirely 96
that party entitled 46
that party expected 47
that party followed 43
that party formation 100
that party fortunes 65
that party functions 41
that party identity 65
that party included 65
that party increased 79
that party insisted 41
that party intended 49
that party interest 223
that party machines 131
that party managers 224
that party nominees 68
that party normally 58
that party obtained 142
that party officers 60
that party officials 4056
that party opposite 42
that party outlawed 42
that party platform 46
that party policies 1081
that party politics 10758
that party positions 231
that party pressure 223
that party prevails 125
that party probably 48
that party produced 71
that party programs 122
that party promised 50
that party promptly 61
that party properly 152
that party proposed 49
that party proposes 41
that party provided 41
that party provides 42
that party questions 116
that party received 263
that party receives 139
that party regarded 69
that party regulars 193
that party remained 208
that party requires 73
that party resigned 40
that party retained 95
that party returned 115
that party saturday 58
that party seconded 78
that party seriously 42
that party services 64
that party strategy 126
that party struggle 48
that party succeeds 87
that party suffered 77
that party supports 56
that party therefore 48
that party tomorrow 131
that passing incident 585
that passing judgment 231
that passing sentence 42
that passing strangers 347
that passing vehicles 150
that pedro gonzalez 43
that pedro martinez 165
that peggy ashcroft 119
that penal colonies 186
that penal interest 51
that penal liability 50
that penal policies 113
that penal sanctions 1264
that penal severity 67
that penal statutes 3906
that penal treatment 61
that pending criminal 61
that penning ionization 106
that people absorbed 42
that people abstract 61
that people accepted 1763
that people accorded 43
that people achieved 204
that people acquired 1092
that people activate 58
that people actively 3219
that people actually 29102
that people addicted 178
that people adjusted 122
that people admitted 268
that people advanced 214
that people advocate 44
that people advocating 52
that people affected 1457
that people affiliate 104
that people affirmed 45
that people allergic 93
that people allocate 175
that people answered 90
that people anywhere 707
that people appraise 108
that people approach 3878
that people approved 209
that people arrested 208
that people ascribed 92
that people assemble 240
that people assessed 41
that people assigned 509
that people associate 10368
that people attached 622
that people attacked 83
that people attained 86
that people attempting 172
that people attended 716
that people baptized 41
that people believed 10144
that people borrowed 151
that people casually 113
that people challenge 61
that people clamored 51
that people classify 231
that people commence 52
that people committing 118
that people commonly 14040
that people compared 126
that people complain 1878
that people complete 308
that people complied 47
that people comprise 83
that people conceive 619
that people concerning 178
that people conclude 83
that people conducting 83
that people confined 210
that people confound 40
that people confront 511
that people confused 490
that people conserve 44
that people consider 8650
that people consists 206
that people construe 220
that people consumed 237
that people continue 7404
that people contract 248
that people converge 44
that people converse 54
that people credited 50
that people deceived 43
that people declared 274
that people decorate 125
that people dedicate 54
that people demanded 482
that people depended 517
that people deprived 772
that people describe 1558
that people deserted 87
that people deserved 215
that people desirous 96
that people despised 96
that people detained 82
that people developing 137
that people diagnosed 1092
that people differed 1023
that people directed 41
that people directly 628
that people disagree 3375
that people disappear 239
that people disclose 209
that people discount 466
that people discover 1298
that people disliked 1396
that people displaying 77
that people disposed 97
that people distance 120
that people distrust 415
that people download 77
that people educated 137
that people eligible 61
that people embraced 234
that people emigrate 90
that people employed 1671
that people enrolled 59
that people entirely 205
that people entitled 106
that people estimate 213
that people evaluate 2989
that people evidence 40
that people exchanged 231
that people excluded 62
that people exercise 1606
that people exercising 108
that people exhibiting 113
that people expected 4998
that people expressing 75
that people extended 67
that people flourish 90
that people followed 1383
that people forecast 137
that people formally 47
that people formerly 932
that people frequent 197
that people functioning 94
that people generate 1465
that people gossiped 277
that people governed 47
that people grumbled 103
that people happened 137
that people harbored 45
that people hastened 45
that people hesitate 683
that people honestly 147
that people identify 4027
that people ignorant 104
that people imagined 938
that people imitated 50
that people immersed 43
that people improved 147
that people inclined 90
that people included 114
that people increased 86
that people indicate 85
that people indulged 71
that people infected 826
that people infinite 86
that people inhabiting 223
that people initially 874
that people innately 78
that people insisted 418
that people intended 243
that people interact 6810
that people invented 420
that people invested 235
that people involved 11486
that people listened 1751
that people magazine 1140
that people maintain 2576
that people manifest 1037
that people marveled 103
that people mattered 116
that people maximize 1086
that people memorize 123
that people mentally 205
that people mentioned 409
that people migrated 602
that people minimize 73
that people misjudge 52
that people mistrust 101
that people mobilize 93
that people mutually 137
that people navigate 54
that people negotiate 575
that people normally 6158
that people nowadays 2742
that people nurtured 82
that people objected 427
that people observed 431
that people obtained 390
that people obviously 351
that people occupied 1150
that people operated 79
that people organize 2105
that people oriented 131
that people otherwise 430
that people overcome 135
that people overlook 527
that people overreact 43
that people perceive 22802
that people performing 643
that people perished 106
that people persuade 53
that people possessing 878
that people postpone 144
that people practice 1889
that people practicing 133
that people prepared 378
that people presenting 155
that people preserve 243
that people probably 2254
that people problems 118
that people proclaim 76
that people produced 351
that people produces 233
that people professing 188
that people progress 1842
that people properly 88
that people provided 94
that people publicly 57
that people purchase 2858
that people purchasing 64
that people rebelled 119
that people recalled 211
that people received 1774
that people recently 195
that people reckoned 134
that people recorded 43
that people recovering 115
that people referred 1114
that people regarded 1937
that people register 102
that people regulate 296
that people rejected 486
that people remained 1120
that people remarked 195
that people remember 9407
that people rendered 272
that people renounce 64
that people reported 1268
that people reproach 120
that people required 495
that people resemble 153
that people resented 368
that people resident 351
that people resisted 265
that people resorted 516
that people responding 127
that people restrict 197
that people retained 244
that people retrieve 81
that people returned 524
that people revolted 51
that people ridicule 105
that people scarcely 769
that people secretly 127
that people selected 451
that people separate 246
that people seriously 240
that people simplify 67
that people situated 128
that people struggle 2442
that people struggling 374
that people stumbled 48
that people suddenly 1152
that people suffered 1822
that people supporting 65
that people supposed 698
that people suppress 131
that people surround 68
that people survived 526
that people switched 158
that people therefore 669
that people thousands 72
that people threatened 216
that people tolerate 435
that people transfer 458
that people transmit 94
that people traveled 910
that people traverse 101
that people trembled 151
that people troubled 167
that people undergoing 597
that people variously 63
that people ventured 47
that people wandered 116
that people welcomed 123
that people witnessing 43
that people wondered 2030
that percy intended 53
that period abounded 116
that period absorbed 62
that period accepted 125
that period accounts 46
that period achieved 96
that period acquired 163
that period actually 372
that period admitted 47
that period advanced 119
that period affected 157
that period afforded 231
that period agitated 113
that period american 890
that period amounted 1272
that period annually 41
that period anywhere 45
that period approved 57
that period ascribed 49
that period assigned 177
that period attached 158
that period attacked 43
that period attained 167
that period attempts 61
that period attended 185
that period attention 41
that period augustus 42
that period australia 40
that period averaged 312
that period believed 427
that period centered 94
that period children 93
that period combined 100
that period commencing 79
that period commerce 51
that period commonly 136
that period compared 353
that period compares 101
that period complete 45
that period composed 160
that period comprise 47
that period computed 43
that period concerning 323
that period concerns 126
that period confined 248
that period confirms 58
that period consider 40
that period consisting 91
that period consists 139
that period containing 110
that period contains 249
that period continue 180
that period declared 232
that period declined 210
that period decreased 68
that period demanded 148
that period depended 139
that period depicted 66
that period deposits 47
that period describe 137
that period deserves 73
that period designed 72
that period detailed 43
that period differed 199
that period directed 146
that period directly 80
that period domestic 71
that period downward 45
that period economic 161
that period education 64
that period elizabeth 41
that period embraced 190
that period embraces 90
that period employed 685
that period entirely 182
that period entitled 78
that period esteemed 86
that period everyone 80
that period evidence 101
that period exceeded 367
that period excelled 73
that period excepted 41
that period exchanged 79
that period exhibits 58
that period expected 46
that period explains 61
that period extended 587
that period followed 242
that period formally 44
that period fourteen 44
that period franklin 46
that period governed 124
that period governor 57
that period happened 91
that period hopeless 82
that period hundreds 153
that period included 1462
that period includes 292
that period increased 954
that period increases 320
that period indicate 588
that period indulged 81
that period infested 72
that period insisted 42
that period inspired 119
that period intended 61
that period interest 334
that period involved 410
that period involves 49
that period japanese 120
that period likewise 60
that period mentioned 133
that period military 75
that period minister 61
that period normally 56
that period numbered 183
that period numerous 310
that period observed 149
that period obtained 215
that period obviously 59
that period occupied 971
that period occurred 577
that period operated 86
that period pervaded 98
that period politics 41
that period portugal 43
that period possible 71
that period prepared 86
that period presents 418
that period presided 49
that period probably 612
that period produced 878
that period progress 53
that period promoted 43
that period prompted 54
that period provided 536
that period provides 198
that period recalled 90
that period received 578
that period recently 58
that period recorded 106
that period referred 166
that period reflects 229
that period regarded 521
that period rejected 64
that period relations 67
that period relative 139
that period religious 54
that period remained 790
that period remarked 56
that period remember 161
that period rendered 332
that period reported 111
that period required 486
that period requires 104
that period respecting 254
that period resulted 387
that period retained 120
that period returned 196
that period scarcely 410
that period scotland 84
that period somewhat 318
that period stressed 51
that period strictly 44
that period students 73
that period subsided 42
that period suffered 210
that period suggests 374
that period supplied 69
that period supposed 76
that period survived 121
that period survives 124
that period therefore 203
that period thousands 156
that period threatened 89
that period troubled 41
that period usefully 66
that period valuable 40
that period ventured 42
that period washington 63
that period whatever 47
that period whenever 56
that period zealously 57
that peron intended 42
that perry anderson 207
that perry received 50
that peter accepted 90
that peter actually 325
that peter anderson 55
that peter answered 94
that peter approved 44
that peter attended 59
that peter baptized 104
that peter believed 545
that peter believes 468
that peter borrowed 84
that peter composed 50
that peter declared 387
that peter declares 111
that peter deserved 53
that peter dictated 167
that peter disliked 59
that peter employed 54
that peter expected 126
that peter followed 533
that peter harrison 122
that peter intended 658
that peter likewise 56
that peter marshall 215
that peter mentioned 69
that peter mitchell 62
that peter morrison 111
that peter obtained 58
that peter occupied 68
that peter ordained 76
that peter peterson 99
that peter presided 49
that peter probably 338
that peter promised 106
that peter proposed 189
that peter received 1345
that peter receives 66
that peter referred 109
that peter regarded 194
that peter remained 265
that peter required 80
that peter returned 368
that peter robinson 156
that peter schuyler 179
that peter suffered 753
that peter townsend 268
that peter traveled 53
that peter ventured 53
that peter wondered 250
that petty apartheid 121
that petty bourgeois 1362
that petty disputes 129
that petty offenses 191
that petty officers 282
that petty officials 259
that petty personal 190
that petty politics 130
that petty province 142
that petty quarrels 161
that phage infection 244
that phase boundary 60
that phase contrast 584
that phase inversion 284
that phase relations 359
that phase reversal 151
that phase separate 109
that phase sequence 69
that phase variations 99
that phase velocity 365
that phone messages 96
that phony business 41
that piaget believed 599
that piaget believes 382
that piaget observed 275
that piaget proposed 179
that piaget referred 84
that piaget regarded 69
that piece contains 44
that piece inspired 48
that piety consists 733
that piety required 95
that piety requires 271
that pigeon fanciers 94
that pills consisting 42
that pills containing 213
that pilot programs 243
that pilot projects 2464
that pineal extracts 105
that pipes followed 62
that pique curiosity 95
that pique interest 43
that pitch attitude 61
that pitch contours 288
that pitch darkness 438
that pitch movement 65
that pitch patterns 48
that pitch variations 145
that pitting corrosion 344
that pizza delivery 159
that place abounded 44
that place actually 194
that place advanced 40
that place afforded 532
that place american 166
that place amounted 108
that place answered 71
that place assigned 64
that place barriers 144
that place besought 90
that place children 2406
that place concerning 88
that place conclude 47
that place consists 93
that place contains 138
that place controls 87
that place december 63
that place declined 44
that place definite 84
that place depended 55
that place deserted 108
that place directly 165
that place downtown 131
that place economic 117
that place emphasis 2244
that place enormous 147
that place entirely 96
that place everyone 162
that place exceeded 65
that place excepted 63
that place expressing 156
that place extended 47
that place families 218
that place february 51
that place followed 95
that place formerly 66
that place happened 112
that place hereafter 46
that place humanity 43
that place identity 245
that place included 42
that place increased 344
that place informed 72
that place intended 126
that place involved 62
that place involves 47
that place likewise 146
that place mattered 41
that place mentioned 166
that place minority 41
that place november 119
that place obtained 50
that place occupied 160
that place occurred 82
that place opposite 116
that place otherwise 235
that place patients 816
that place personal 44
that place physical 74
that place precedes 65
that place prepared 323
that place pressure 531
that place probably 181
that place produced 67
that place properly 61
that place provided 82
that place provides 123
that place received 304
that place recently 42
that place recorded 41
that place remained 183
that place rendered 46
that place reported 60
that place required 140
that place requires 151
that place reserved 162
that place resolved 50
that place returned 102
that place situated 42
that place sometime 75
that place southward 52
that place specific 225
that place students 1194
that place suddenly 42
that place suffered 48
that place suitable 104
that place supplied 48
that place thereafter 60
that place therefore 173
that place thousands 169
that place tomorrow 170
that place westward 134
that place whatever 65
that place whenever 234
that place yourself 142
that placing children 720
that placing emphasis 130
that placing patients 58
that placing students 221
that plain american 121
that plain citizens 218
that plain concrete 507
that plain direction 127
that plain evidence 45
that plain industry 57
that plain luminous 64
that plain ordinary 97
that plane accident 57
that plane containing 100
that plane contains 94
that plane parallel 488
that plane relative 51
that plane surfaces 554
that plane tomorrow 371
that plans conscious 43
that plans prepared 291
that plant activity 48
that plant analysis 56
that plant bargaining 71
that plant breeders 1411
that plant capacity 363
that plant closures 253
that plant collecting 48
that plant engineering 56
that plant engineers 91
that plant evolution 83
that plant expansion 149
that plant extracts 442
that plant families 47
that plant genetics 42
that plant genotype 61
that plant geography 53
that plant hormones 833
that plant managers 874
that plant materials 326
that plant nitrogen 48
that plant nutrient 154
that plant nutrition 139
that plant officials 96
that plant operation 157
that plant pathogens 200
that plant pathology 236
that plant pigments 58
that plant processing 142
that plant produced 64
that plant produces 47
that plant products 217
that plant proteins 573
that plant required 61
that plant requires 44
that plant residues 167
that plant response 187
that plant security 65
that plant selection 59
that plant survival 53
that plate movement 98
that plate tectonic 594
that plate thickness 59
that plato abandons 46
that plato accepted 527
that plato acquired 89
that plato actually 636
that plato admitted 85
that plato advances 66
that plato affirmed 40
that plato ascribed 100
that plato ascribes 368
that plato asserted 74
that plato assigned 113
that plato attached 81
that plato attaches 71
