wade bravely through the 48
were increasing instead of 89
were increasing levels of 82
were increasing through the 46
were induced mainly by 64
were induced partly by 78
were induced solely by 58
were induced thereby to 96
were induced through the 79
were inferior copies of 68
were infused through the 105
were ingenuous enough to 231
were inhuman enough to 56
were injured before the 282
were injured enough to 52
were injured through the 169
were inquiring whether the 41
were insured through the 89
were intense enough to 391
were intense feelings of 55
were intense lovers of 53
were invalid without the 81
were investing heavily in 880
were invited aboard the 259
were invited aboard to 69
were invited abroad on 162
were invited across the 85
were invited ashore to 45
were invited before the 77
were invited freely to 49
were invited guests at 170
were invited guests of 127
were invited guests to 67
were invited inside by 64
were invited inside the 145
were invited inside to 117
were invited instead to 67
were invited merely to 41
were invited simply to 47
were invited through the 224
were invoked before the 55
were invoked through the 54
were invoked weekly to 48
were jointly engaged in 505
were jointly engaged to 48
were jointly funded by 162
were jointly guilty of 46
were jointly issued by 74
were jointly shared by 62
were jointly signed by 42
were jostled through the 45
were kindled before the 53
were kindled through the 48
were knights chosen by 62
were knocked through the 52
were knotted around the 69
were knotted behind the 102
were labeled simply as 107
were largely absent as 45
were largely absent at 65
were largely absent in 1200
were largely absent or 108
were largely active in 42
were largely agreed on 213
were largely backed by 53
were largely barren of 82
were largely behind the 146
were largely bereft of 80
were largely beside the 98
were largely beyond the 819
were largely blamed on 74
were largely bought by 126
were largely bought in 103
were largely broken up 115
were largely buried in 77
were largely caused by 1441
were largely chosen by 83
were largely cleared of 80
were largely closed by 46
were largely closed to 528
were largely common to 80
were largely copied by 83
were largely copied in 48
were largely copies of 60
were largely created by 519
were largely created in 71
were largely created to 78
were largely denied the 128
were largely denied to 136
were largely devoid of 900
were largely doomed to 70
were largely driven by 988
were largely engaged in 4759
were largely engaged on 57
were largely english in 68
were largely erased by 46
were largely erased in 48
were largely evaded by 47
were largely filled by 598
were largely filled in 47
were largely forced on 113
were largely forced to 218
were largely formed by 392
were largely formed in 204
were largely formed of 58
were largely fought by 79
were largely fought in 60
were largely fought on 91
were largely framed by 79
were largely framed in 70
were largely french in 43
were largely fueled by 89
were largely funded by 360
were largely german in 47
were largely guided by 560
were largely guided in 47
were largely helped by 112
were largely hidden by 103
were largely hidden in 80
were largely housed in 41
were largely ignoring the 69
were largely immune to 512
were largely judged by 44
were largely linked to 132
were largely manned by 543
were largely marked by 72
were largely masked by 78
were largely molded by 73
were largely offset by 1837
were largely offset in 41
were largely passed by 49
were largely passed in 59
were largely passed on 166
were largely peopled by 258
were largely placed in 70
were largely raised by 126
were largely raised in 79
were largely reliant on 155
were largely relied on 52
were largely rooted in 277
were largely ruined by 91
were largely served by 113
were largely shaped by 1694
were largely shaped in 59
were largely shared by 571
were largely silent in 68
were largely silent on 300
were largely solved by 175
were largely solved in 50
were largely spared the 240
were largely swayed by 121
were largely taught by 68
were largely thought of 70
were largely thought to 77
were largely through the 69
were largely treated as 475
were largely treated in 47
were largely turned to 45
were largely unable to 1357
were largely undone by 71
were largely unheard of 241
were largely unique to 45
were largely united in 295
were largely united on 85
were largely vested in 43
were largely viewed as 768
were largely wasted by 48
were largely wasted in 119
were largely wasted on 107
were largely without the 51
were largely worked by 102
were lavishing praise on 41
were legally closed to 67
were legally denied the 89
were legally forced to 120
were legally guilty of 76
were legally joined in 73
were legally opened to 77
were legally residing in 49
were legally treated as 195
were legally unable to 233
were legally vested in 191
were legally viewed as 43
were lengthening across the 382
were lengthening before the 41
were lengthening toward the 47
were lenient enough to 60
were lenient toward the 49
were lessons learned in 42
were letters signed by 60
were liberal enough in 72
were liberal enough to 666
were lighted around it 45
were lighted around the 119
were lighted before the 389
were lightly turned to 44
were limited almost to 41
were limited before the 122
were limited enough to 45
were limited mainly by 81
were limited mainly to 1655
were limited merely to 229
were limited mostly to 777
were limited neither by 46
were limited neither to 78
were limited number of 42
were limited simply to 120
were limited solely by 85
were limited solely to 428
were limited through the 72
were listening avidly to 96
were listening behind the 186
were listening eagerly to 225
were listening keenly to 58
were listening raptly to 72
were listening through the 121
were literal copies of 71
were locally common in 45
were located across the 1022
were located around the 2029
were located before the 228
were located behind the 840
were located beside the 180
were located beyond the 605
were located closer to 839
were located deeper in 72
were located distal to 48
were located farther to 55
were located firmly in 58
were located further to 53
were located further up 44
were located higher up 106
were located inside of 63
were located inside or 66
were located inside the 1406
were located mainly at 88
were located mainly in 2175
were located mainly on 246
were located mostly at 50
were located mostly in 778
were located mostly on 106
were located nearest the 51
were located nearest to 43
were located partly in 75
were located solely in 55
were located through the 499
were located toward the 248
were logical enough to 137
were loitering around the 286
were loosely allied in 65
were loosely folded in 49
were loosely joined in 62
were loosely joined to 45
were loosely linked by 82
were loosely linked in 80
were loosely linked to 147
were loosely packed in 61
were loosely united by 121
were loosely united in 210
were lowered across the 78
were lowered almost to 49
were lowered before the 157
were lowered enough to 43
were lowered inside the 55
were lowered safely to 62
were lowered through an 43
were lowered through the 329
were lowered toward the 81
were lumbering across the 59
were lumbering through the 86
were luncheon guests at 65
were luncheon guests of 215
were machine gunned by 67
were machine gunned in 43
were machine gunned to 62
were managed before the 58
were managed better at 66
were managed better in 41
were managed mainly by 82
were managed mostly by 56
were managed solely by 94
were managed through an 48
were managed through the 362
were managed without the 47
were marauding through the 69
were marched aboard the 81
were marched across the 971
were marched across to 102
were marched around the 231
were marched around to 52
were marched before the 116
were marched through the 3760
were marched toward the 303
were married aboard the 47
were married across the 50
were married almost at 65
were married around the 85
were married before he 270
were married before my 50
were married before or 142
were married before the 1906
were married before we 178
were married except the 82
were married instead of 41
were married should be 49
were married tended to 71
were married through the 75
were married without my 68
were married without the 184
were massive blocks of 80
were massive changes in 86
were massive enough to 232
were massive pieces of 68
were matched across the 78
were material changes in 42
were material issues of 339
were matters beyond the 108
were matters enough to 49
were matters helped by 362
were matters mended by 99
were matters relating to 263
were matured before the 41
were matured enough to 40
were meandering through the 122
were meaningful enough to 54
were measured across the 402
were measured around the 141
were measured before the 697
were measured inside the 140
were measured instead of 125
were measured mainly by 45
were measured mainly in 48
were measured simply by 54
were measured solely by 146
were measured solely in 53
were measured through an 82
were measured through the 622
were measured weekly in 49
were measured without the 92
were measures fearful in 40
were measures relating to 56
were mediated solely by 46
were mediated through an 60
were mediated through the 1215
were members before the 124
were members neither of 114
were menaced through the 40
were merrily starving of 70
were migrating across the 119
were migrating through the 130
were migrating toward the 121
were mindful enough of 40
were minimal before the 55
were minimal changes in 142
were morally guilty of 210
were morally unable to 64
were moreover almost as 87
were motives enough to 112
were mounted across the 123
were mounted around the 314
were mounted before the 79
were mounted behind the 290
were mounted inside the 405
were mounted through the 72
were movable instead of 62
were movable probes to 61
were muffled behind the 50
were muffled sounds of 148
were muffled through the 63
were muffled voices in 40
were murmurs around the 56
were musical enough to 71
were musical evenings at 67
were muttering something to 42
were national leaders in 118
were national leaders of 49
were natural allies in 297
were natural allies of 630
were natural causes of 84
were natural enough in 268
were natural enough to 136
were natural leaders in 121
were natural leaders of 229
were natural limits to 224
were natural points of 49
were natural rights of 47
were naughty enough to 48
were nervous before the 49
were nervous enough to 60
were neutral toward the 110
were noisily engaged in 50
were nomadic tribes of 45
were notable changes in 247
were notable enough to 76
were notable events in 120
were notably absent at 55
were notably absent in 476
were notably active in 234
were notably devoid of 64
were notably higher in 146
were notably lovers of 41
were notably silent on 75
were notched across at 93
were noticed amongst the 42
were noticed around the 94
were noticed before the 85
were nowhere thought the 63
were objects belonging to 125
were objects fitted to 85
were objects instead of 85
were obliged almost to 142
were obliged always to 356
were obliged instead to 129
were obliged merely to 85
were obliged openly to 60
were obliged simply to 45
were obliged tamely to 50
were obliged wholly to 59
were obscene beside the 746
were obscure enough to 65
were occurring across the 278
were occurring around me 40
were occurring around the 220
were occurring before the 109
were occurring behind the 44
were occurring beyond the 60
were occurring inside the 71
were occurring through the 45
were occurring without the 99
were offered access to 256
were offered across the 48
were offered advice on 43
were offered around the 58
were offered asylum in 91
were offered before it 84
were offered before the 557
were offered bribes by 57
were offered bribes to 105
were offered copies of 45
were offered double the 41
were offered earlier in 67
were offered freely to 95
were offered grants of 97
were offered gratis to 46
were offered instead of 206
were offered little or 69
were offered mainly by 40
were offered merely as 168
were offered pardon if 119
were offered pieces of 44
were offered places at 82
were offered places in 225
were offered places on 81
were offered places to 40
were offered plenty of 41
were offered refuge in 80
were offered release on 53
were offered shares in 88
were offered something to 95
were offered through the 720
were offered training in 133
were offered without the 87
were official guests of 92
were official organs of 107
were ominous clouds on 45
were ominous enough to 49
were ominous sounds of 41
were omitted before the 58
were operating across the 268
were operating around the 344
were operating before the 267
were operating behind the 249
were operating beyond the 91
were operating freely in 79
were operating inside the 143
were operating mainly in 74
were operating openly in 92
were operating through the 159
were operating toward the 40
were operating without the 161
were opposed mainly by 51
were opulent enough to 57
were ordered aboard the 235
were ordered aboard to 77
were ordered across the 383
were ordered across to 94
were ordered always to 125
were ordered around by 50
were ordered around the 49
were ordered ashore to 126
were ordered before it 41
were ordered before the 533
were ordered better in 50
were ordered broken up 43
were ordered burned by 152
were ordered burned in 62
were ordered closed as 51
were ordered closed at 80
were ordered closed by 291
were ordered closed in 105
were ordered closed on 96
were ordered closed to 47
were ordered inside the 75
were ordered instead of 41
were ordered instead to 143
were ordered merely to 65
were ordered placed in 84
were ordered placed on 53
were ordered simply to 61
were ordered through the 434
were ordered toward the 70
were orthodox enough to 47
were outside before he 63
were outside enjoying the 98
were outside instead of 58
were outside watching the 92
were paddled across the 149
were painful enough to 152
were painful indeed to 97
were painted across the 209
were painted around the 333
were painted before he 119
were painted before the 410
were painted beside the 43
were painted clowns in 48
were painted images of 81
were painted inside the 58
were painted instead of 55
were painted mostly in 76
were painted scenes of 92
were painted without the 56
were painted yellow or 46
were painted yellow to 59
were paraded across the 179
were paraded around the 516
were paraded before an 40
were paraded before me 119
were paraded before my 44
were paraded before the 1884
were paraded before us 172
were paraded through the 4411
were parties before the 101
were parties existing in 53
were partway through the 55
were passive agents in 40
were patient enough to 869
were payable before the 124
were peaceably engaged in 63
were peasants engaged in 59
were peculiar enough to 66
were peculiar neither to 70
were peddled through the 54
were perched amongst the 41
were perched around the 68
were perfect adepts in 41
were perfect copies of 66
were perfect enough in 51
were perfect enough to 149
were perfect lovers of 71
were perfect master of 57
were perfect models in 66
were perfect models of 427
were perfect places to 71
were perhaps afraid of 126
were perhaps afraid to 108
were perhaps almost as 129
were perhaps already in 126
were perhaps amongst the 74
were perhaps anxious to 65
were perhaps better to 305
were perhaps beyond the 122
were perhaps buried in 208
were perhaps caused by 154
were perhaps closer to 422
were perhaps deemed of 51
were perhaps doomed to 56
were perhaps driven to 104
were perhaps engaged in 81
were perhaps enough to 95
were perhaps forced to 103
were perhaps formed by 43
were perhaps formed in 42
were perhaps greater in 88
were perhaps guilty of 129
were perhaps helped by 41
were perhaps jealous of 82
were perhaps joined by 61
were perhaps likely to 73
were perhaps linked to 50
were perhaps marked by 55
were perhaps merely the 44
were perhaps misled by 93
were perhaps nearest to 57
were perhaps needed to 43
were perhaps partly to 48
were perhaps placed in 69
were perhaps placed on 52
were perhaps pleased to 51
were perhaps summed up 43
were perhaps thought of 61
were perhaps thought to 105
were perhaps twelve or 71
were perhaps twenty in 50
were perhaps twenty of 208
were perhaps twenty or 302
were perhaps twenty to 43
were perhaps unable to 278
were perhaps unique in 113
were periodic bursts of 43
were periodic changes in 77
were periodic meetings of 60
were periodic visits to 57
were persons belonging to 255
were persons chosen by 65
were persons engaged in 275
were persons enough to 48
were persons guilty of 86
were persons learned in 41
were persons likely to 78
were persons residing in 51
were pierced through by 181
were pierced through the 460
were piloted through the 178
were pitched around it 94
were pitched around the 114
were pitched before the 65
were pitched behind the 52
were pitched beside the 69
were pivotal events in 77
were pivotal points in 70
were plainly afraid of 79
were plainly anxious to 77
were plainly averse to 41
were plainly before us 40
were plainly beyond the 77
were plainly engaged in 179
were plainly guilty of 70
were plainly marked by 118
were plainly marked in 56
were plainly marked on 127
were plainly stated by 66
were plainly stated in 124
were plainly stated to 40
were plainly taught in 43
were plainly unable to 73
were plainly unfair to 49
were planned across the 53
were planned around the 322
were planned before the 458
were planned through the 58
were planted across the 267
were planted amongst the 48
were planted around it 150
were planted around the 1589
were planted before the 655
were planted behind the 310
were planted beside the 174
were planted beyond the 68
were planted deeply in 69
were planted firmly in 434
were planted firmly on 997
were planted inside the 128
were planted instead of 85
were planted simply in 67
were planted through the 140
were plastic enough to 84
were pleasant enough in 134
were pleasant enough to 290
were pleasant places in 64
were pleasant places to 152
were pleasant scents in 61
were pledged before the 46
were pledged neither to 40
were plotted across the 43
were plotted instead of 85
were plotted versus the 709
were pointed through the 107
were pointed toward the 950
were politic enough to 189
were pondering whether to 72
were popular across the 102
were popular amongst the 299
were popular around the 251
were popular before the 514
were popular earlier in 46
were popular enough at 69
were popular enough in 140
were popular enough to 1094
were popular events in 62
were popular leaders in 44
were popular methods of 56
were popular motifs in 58
were popular places of 110
were popular places to 115
were popular sports in 44
were popular through the 209
were popular topics in 80
were popular topics of 101
were praised highly by 109
were preached always in 46
were preached before the 605
were precious enamel in 53
were precious enough to 61
were precious metals in 54
were precious sounds to 85
were precious stones in 87
were precious stones of 84
were precise copies of 45
were precise enough to 318
were preparing dinner in 65
were preparing supper in 57
were present across the 195
were present agreed to 210
were present almost to 41
were present already at 53
were present already in 415
were present amongst the 167
were present around the 640
were present before he 49
were present before it 90
were present before me 204
were present before my 43
were present before or 62
were present before the 3928
were present before us 61
were present behind the 95
were present belonging to 74
were present beside the 116
were present beyond the 52
were present earlier in 154
were present except the 690
were present inside the 335
were present instead of 241
were present joined in 281
were present lifted up 86
were present looked at 56
were present looked on 154
were present mainly as 129
were present mainly in 228
were present merely as 314
were present merely to 71
were present mostly in 105
were present neither in 51
were present offering to 116
were present seemed to 291
were present should be 142
were present showed the 42
were present signed the 66
were present simply in 50
were present simply to 42
were present tended to 53
were present thought it 92
were present thought the 64
were present through the 239
were present upward of 40
were present wished to 108
were present without the 151
were pressed almost to 98
were pressed around the 74
were pressed before the 57
were pressed beyond the 57
were pressed firmly on 42
were pressed onward by 43
were pressed through the 152
were pressed toward the 61
were priests before the 50
were priests belonging to 144
were primary agents in 42
were primary agents of 52
were primary causes of 291
were princes taught to 43
were printed abroad in 60
were printed across the 294
were printed around the 69
were printed before he 47
were printed before it 92
were printed before the 1412
were printed copies of 106
were printed earlier in 60
were printed entire in 49
were printed inside the 58
were printed instead of 86
were printed mainly in 74
were printed mostly in 57
were printed partly in 52
were printed through the 86
were printed weekly in 104
were printed without my 79
were printed without the 348
were producing almost as 57
were producing before the 59
were producing changes in 54
were producing copies of 44
were producing enough to 94
were producing little or 50
were producing plenty of 55
were profane enough to 67
were promising enough to 370
were prosaic enough to 42
were protest meetings in 72
were providing access to 62
were providing plenty of 56
were providing training in 55
were prudent enough to 1438
were punched through the 358
were pursued across the 466
were pursued almost to 102
were pursued before the 50
were pursued beyond the 216
were pursued further by 69
were pursued further in 98
were pursued through the 926
were pursued without the 64
were puttering around in 46
were puttering around the 59
were puzzled whether to 47
were quickly adapting to 51
were quickly agreed on 256
were quickly agreed to 125
were quickly becoming an 92
were quickly becoming the 320
were quickly beyond the 76
were quickly bought by 103
were quickly bought up 666
were quickly broken by 83
were quickly broken up 473
were quickly buried by 89
were quickly buried in 430
were quickly called in 185
were quickly called to 141
were quickly called up 55
were quickly catching up 109
were quickly caught by 102
were quickly caught in 78
were quickly caught up 416
were quickly changed by 60
were quickly changed to 158
were quickly cleaned up 55
were quickly cleared by 89
were quickly cleared of 160
were quickly cleared up 80
were quickly closed by 46
were quickly clothed in 42
were quickly cooled in 43
were quickly cooled to 59
were quickly copied by 304
were quickly copied in 99
were quickly dashed as 364
were quickly dashed by 425
were quickly dashed in 76
were quickly dashed to 73
were quickly denied by 82
were quickly driven by 52
were quickly driven in 628
were quickly driven to 250
were quickly dubbed the 161
were quickly engaged by 64
were quickly engaged in 287
were quickly erased by 129
were quickly eroded by 121
were quickly filled by 750
were quickly filled in 278
were quickly filled to 136
were quickly filled up 266
were quickly forced to 895
were quickly formed in 354
were quickly formed to 138
were quickly frozen in 248
were quickly halted by 56
were quickly hidden by 51
were quickly hidden in 55
were quickly hushed by 76
were quickly hushed up 55
were quickly inside the 104
were quickly issued to 61
were quickly joined by 2413
were quickly joined in 138
were quickly killed by 258
were quickly killed in 42
were quickly killed or 210
were quickly landed on 41
were quickly learned by 78
were quickly linked to 84
were quickly loaded on 149
were quickly locked in 43
were quickly merged in 70
were quickly mopped up 182
were quickly nipped in 60
were quickly offset by 76
were quickly opened by 41
were quickly opened in 64
were quickly opened to 74
were quickly opened up 127
were quickly ousted by 50
were quickly passed by 150
were quickly passed in 109
were quickly passed on 341
were quickly passed to 143
were quickly picked up 2242
were quickly placed at 51
were quickly placed in 476
were quickly placed on 513
were quickly proved to 97
were quickly proven to 41
were quickly pulled to 43
were quickly pushed to 84
were quickly raised by 66
were quickly raised in 84
were quickly raised to 202
were quickly reached in 46
were quickly rinsed in 51
were quickly roused by 56
were quickly routed by 242
were quickly ruined by 61
were quickly rushed to 92
were quickly seized by 281
were quickly seized on 175
were quickly signed by 41
were quickly signed up 46
were quickly taught to 57
were quickly through the 45
were quickly traced to 71
were quickly turned on 133
were quickly turned to 178
were quickly undone by 44
were quickly without the 56
were quietly awaiting the 148
were quietly browsing on 84
were quietly building up 66
were quietly buried in 85
were quietly cropping the 87
were quietly engaged in 310
were quietly enjoying the 129
were quietly entering the 49
were quietly placed in 57
were quietly placed on 49
were quietly planning to 42
were quietly reposing in 107
were quietly reposing on 63
were quietly sleeping in 187
were quietly sleeping on 45
were quietly watching the 163
were radical changes in 674
were radical enough in 58
were radical enough to 358
were rallied around the 43
were rallied behind the 82
were rampaging across the 46
were rampaging through the 366
were rampant across the 47
were rampant amongst the 46
were rapidly adopting the 82
were rapidly altering the 89
were rapidly arriving at 84
were rapidly arriving in 44
were rapidly assuming an 49
were rapidly assuming the 183
were rapidly becoming an 244
were rapidly becoming as 225
were rapidly becoming so 168
were rapidly becoming the 1559
were rapidly bought up 171
were rapidly broken up 98
were rapidly building up 892
were rapidly buried by 64
were rapidly carrying the 42
were rapidly catching up 311
were rapidly caught up 53
were rapidly cooled by 63
were rapidly cooled in 80
were rapidly cooled to 201
were rapidly covering the 96
were rapidly crossing the 90
were rapidly decaying in 43
were rapidly drifting to 73
were rapidly driven in 202
were rapidly driven to 111
were rapidly emerging as 198
were rapidly entering the 107
were rapidly eroded by 107
were rapidly evolving in 41
were rapidly filled by 284
were rapidly filled in 51
were rapidly filled up 315
were rapidly forced to 89
were rapidly formed in 259
were rapidly frozen by 90
were rapidly frozen in 299
were rapidly gathering in 128
were rapidly hurrying on 49
were rapidly joined by 244
were rapidly killed by 104
were rapidly marching to 69
were rapidly maturing in 44
were rapidly opened to 76
were rapidly opened up 95
were rapidly passed by 55
were rapidly passed in 44
were rapidly passed on 102
were rapidly picked up 117
were rapidly placed in 118
were rapidly pushed on 174
were rapidly pushed to 86
were rapidly pushed up 46
were rapidly raised to 74
were rapidly reducing the 158
were rapidly settling the 61
were rapidly shifting to 48
were rapidly spreading in 114
were rapidly spreading to 42
were rapidly swelling the 53
were rapidly thinned by 75
were rapidly turned to 107
were rapidly yielding to 120
were rational enough to 278
were realists enough to 190
were realized before the 135
were realized through the 657
were rebuilt almost as 41
were rebuilt before the 48
were receiving almost no 40
were receiving before the 154
were receiving copies of 73
were receiving grants of 57
were receiving little or 287
were receiving orders to 46
were receiving plenty of 43
were receiving relief at 62
were receiving relief in 191
were receiving through the 93
were receiving training as 97
were receiving training at 133
were receiving training in 628
were recited before it 113
were recited before the 285
were reckoning without the 239
were reclining around the 52
were recoiling before the 48
were recurring periods of 98
were redeeming points in 40
were reduced across the 147
were reduced almost by 58
were reduced almost to 3229
were reduced already to 159
were reduced before the 181
were reduced copies of 54
were reduced enough to 102
were reduced further by 192
were reduced further in 87
were reduced further to 124
were reduced greatly by 51
were reduced greatly in 95
were reduced levels of 45
were reduced mainly to 58
were reduced merely to 139
were reduced simply to 105
were reduced slowly to 131
were reduced through the 477
were reduced toward the 56
were referring mainly to 49
were referring merely to 48
were referring simply to 47
were refined beyond the 65
were refined enough to 115
were refined further by 46
were refined further in 47
were refined through the 122
were refused access to 1271
were regular buyers of 62
were regular enough to 129
were regular events in 133
were regular events on 45
were regular guests at 457
were regular guests in 77
were regular guests of 99
were regular meetings at 45
were regular meetings in 71
were regular meetings of 398
were regular readers of 444
were regular strata of 69
were regular topics of 55
were regular troops in 46
were regular troops of 105
were regular troops or 46
were regular visits by 98
were regular visits to 151
were related before the 50
were related changes in 43
were related mainly to 500
were related mostly to 190
were related neither to 186
were related partly to 87
were related simply to 44
were related solely to 298
were related through the 598
were relaxed before the 44
were relaxed enough to 265
were relayed across the 70
were relayed around the 87
were relayed through the 278
were released almost at 83
were released around the 94
were released before the 1059
were released except the 41
were released inside the 98
were released through the 909
were released toward the 51
were released without the 92
were reliable enough to 382
were reliable guides to 56
were remaining behind to 75
were removed across the 190
were removed almost as 112
were removed around the 60
were removed before he 70
were removed before it 120
were removed before or 45
were removed before the 2621
were removed beyond the 492
were removed except in 49
were removed except the 199
were removed instead of 40
were removed should be 91
were removed simply by 41
were removed through an 220
were removed through the 862
were removed without the 208
were rendering homage to 88
were renewed before the 118
were renewed through the 100
were repealed before the 112
were repealed except the 124
were repeated across the 276
were repeated appeals to 65
were repeated around the 197
were repeated before the 302
were repeated changes in 48
were repeated changes of 50
were repeated delays in 64
were repeated dozens of 86
were repeated periods of 60
were repeated rumors of 141
were repeated shouts of 60
were repeated through the 272
were repeated without the 189
were replica plated on 146
were replica plated to 159
were reports around the 47
were rescued before the 119
were rescued through the 183
were resumed before the 101
were resumed through the 76
were resumed toward the 47
were retired before the 117
were retired behind the 56
were retreating across the 453
were retreating before an 41
were retreating before the 996
were retreating behind the 65
were retreating through the 235
were retreating toward the 376
were returning across the 289
were returning before the 55
were returning gently on 91
were returning through an 48
were returning through the 685
were returning toward the 135
were revealed before it 65
were revealed before the 297
were revealed clearly in 41
were revealed through the 808
were revered almost as 61
were reverse scored so 122
were revised before the 48
were revised upward by 130
were revised upward in 207
were revised upward to 189
were revived around the 44
were revived before the 69
were revived through the 139
were revoked before the 53
were revolving around the 369
were rightly afraid of 75
were rightly anxious to 62
were rightly called by 62
were rightly called the 99
were rightly fearful of 75
were rightly jealous of 40
were rightly judged to 108
were rightly summed up 43
were rightly thought to 116
were rightly treated as 57
were rightly viewed as 53
were roasted before the 55
were rocketing through the 46
were rotated around the 273
were rotated through an 89
were rotated through the 405
were roughly broken up 121
were roughly double the 177
were roughly offset by 61
were roughly shaped at 41
were roughly shaped by 48
were roughly square in 59
were roughly treated by 312
were roughly treated in 44
were roughly treated on 82
were rounded instead of 81
were roundly abused by 110
were roundly abused in 59
were roundly cursed by 50
were royally feasted by 66
were royally treated by 80
were rummaging around in 108
were rummaging through the 388
were runaway slaves or 41
were ruthless enough to 132
were sailors aboard the 42
were salient enough to 64
were sampled across the 78
were sampled before the 71
were sampled through the 82
were sanguine enough to 819
were savages dwelling in 49
were scanned through the 48
were screamed through the 48
were scrolling across the 41
were scurrying across the 273
were scurrying around in 137
were scurrying around the 286
were scurrying around to 135
were scurrying through the 238
were scurrying toward the 113
were scuttling across the 120
were searched through the 53
were seasonal changes in 70
were seasoned enough to 60
were seaworthy enough to 112
were secured across the 67
were secured around the 149
were secured before the 349
were secured behind the 51
were secured inside the 71
were secured partly by 61
were secured simply by 41
were secured solely by 139
were secured through an 78
were secured through the 1744
were secured without the 158
were seemingly beyond the 50
were seemingly devoid of 55
were seemingly engaged in 53
were seemingly immune to 59
were seemingly intent on 47
were seemingly unable to 330
were selfish enough to 285
were seminal events in 51
were servile enough to 79
were settled across the 81
were settled around it 41
were settled around the 511
were settled before he 81
were settled before the 1433
were settled behind the 54
were settled beyond the 191
were settled enough to 120
were settled inside the 141
were settled mainly by 372
were settled mainly in 243
were settled mostly by 189
were settled mostly in 118
were settled partly by 45
were settled partly in 70
were settled simply by 42
were settled through an 58
were settled through the 657
were settled without the 379
were seventy houses at 49
were several adults to 51
were several altars in 47
were several amongst the 110
were several around the 40
were several authors of 42
were several babies in 44
were several belonging to 198
were several blocks of 191
were several bodies in 47
were several bodies of 191
were several brands of 64
were several breeds of 54
were several bursts of 109
were several causes of 594
were several chains of 49
were several chairs in 108
were several changes in 1696
were several changes of 595
were several changes to 104
were several chests of 93
were several chiefs in 161
were several chiefs of 129
were several chunks of 64
were several cities in 105
were several cities of 128
were several clefts in 57
were several clerks in 46
were several clumps of 161
were several copies in 67
were several copies of 736
were several counts in 72
were several courts of 57
were several cracks in 62
were several crates of 77
were several cycles of 67
were several delays in 68
were several dishes of 82
were several dozens of 169
were several drafts of 73
were several drawings of 86
were several errors in 204
were several events in 73
were several events of 67
were several facets of 75
were several facets to 100
were several fathoms of 94
were several fields of 169
were several flocks of 170
were several floors of 48
were several forces at 114
were several gashes in 68
were several globes or 213
were several grades of 346
were several grains of 65
were several groups in 165
were several groups of 2263
were several groves of 69
were several guests at 82
were several guests in 52
were several horses in 172
were several hotels in 59
were several houses at 52
were several houses in 214
were several houses of 194
were several houses on 127
were several houses or 62
were several images of 62
were several inches in 189
were several inches of 682
were several indians in 64
were several issues at 53
were several issues in 81
were several issues of 211
were several issues on 106
were several issues to 74
were several ladies in 219
were several ladies of 245
were several ladies on 104
were several layers of 905
were several layers to 67
were several leaders in 80
were several leaders of 164
were several levels of 540
were several levels to 45
were several lights on 54
were several loaves of 95
were several lodges of 178
were several makers of 76
were several masses of 73
were several meetings at 119
were several meetings in 175
were several meetings of 415
were several meetings to 43
were several methods by 102
were several methods of 659
were several million of 40
were several models of 247
were several mounds of 87
were several nights in 46
were several nights of 41
were several offers of 54
were several offers to 42
were several openings in 98
were several options to 56
were several orders of 983
were several ounces of 65
were several owners of 62
were several papers in 85
were several papers on 132
were several periods in 229
were several periods of 766
were several phases in 114
were several phases of 278
were several phases to 62
were several photos of 250
were several pieces in 56
were several pieces of 2435
were several pilots in 90
were several places at 64
were several places in 577
were several places of 216
were several places on 120
were several places to 130
were several plants in 60
were several plants of 108
were several plates of 89
were several points at 238
were several points in 627
were several points of 1285
were several points on 224
were several points to 129
were several pounds of 165
were several prints of 49
were several reasons he 64
were several reasons in 80
were several reasons the 117
were several reasons to 632
were several reasons we 44
were several relating to 127
were several rivers to 61
were several rounds of 278
were several routes by 70
were several routes to 153
were several rumors of 46
were several saints of 52
were several scenes in 63
were several scenes of 63
were several scores of 173
were several scraps of 50
were several seasons of 167
were several series of 248
were several shades of 170
were several sheets of 644
were several sherds of 66
were several shifts in 102
were several shocks of 58
were several shouts of 63
were several slaves on 47
were several slices of 65
were several squads of 46
were several stacks of 298
were several stages in 455
were several stages of 239
were several stages to 114
were several stands of 55
were several states in 99
were several stores in 65
were several strata of 98
were several streams of 105
were several streams to 50
were several strips of 93
were several styles of 202
were several tables in 108
were several tables of 104
were several tenets in 51
were several theories as 91
were several theories of 40
were several traces of 82
were several trends in 77
were several tribes in 70
were several tribes of 191
were several tribes on 41
were several troops of 65
were several visits by 58
were several visits to 188
were several wounds in 66
were several wounds on 73
were severed before the 53
were severed without the 77
were shadows instead of 48
were shallow enough to 266
were sharply called to 143
were sharply engaged at 61
were sharply etched in 110
were sharply higher in 61
were sheeted ghosts in 62
were shelves behind the 46
were shifted across the 78
were shifted around in 43
were shifted around the 76
were shifted around to 99
were shifted toward the 394
were shipped aboard the 144
were shipped abroad as 56
were shipped abroad in 189
were shipped abroad to 162
were shipped across the 2374
were shipped across to 218
were shipped around the 400
were shipped before the 252
were shipped direct to 424
were shipped mainly to 88
were shipped through the 626
were shipped without the 64
were shocked enough to 47
were shorter periods of 49
were shorter visits to 62
