waged war successfully with 62
which was instrumental for 99
which was insufficient and 90
which was insufficient for 700
which was intellectual and 63
which was intelligible and 114
which was intermittent and 87
which was international and 73
which was interrelated with 44
which was interspersed with 1849
which was investigated and 186
which was investigated for 143
which was investigated was 196
which was investigated with 123
which was irresistible and 72
which was legitimately his 73
which was manufactured and 304
which was manufactured for 336
which was manufactured using 51
which was manufactured with 118
which was nationalistic and 82
which was oppressively hot 125
which was overburdened with 127
which was overshadowed with 56
which was overwhelmingly pro 59
which was particularly apt 58
which was particularly bad 181
which was particularly dear 208
which was particularly dry 46
which was particularly easy 70
which was particularly his 68
which was particularly ill 48
which was particularly long 137
which was particularly low 63
which was particularly odd 46
which was particularly weak 46
which was photographed and 128
which was photographed for 93
which was photographed with 133
which was photographic for 85
which was precipitated and 53
which was precipitated with 224
which was prerequisite for 64
which was reciprocated with 57
which was reconcilable with 332
which was rediscovered and 129
which was requisitioned for 87
which was respectfully but 57
which was revolutionary and 163
which was revolutionary for 127
which was ridiculously low 60
which was satisfactory and 77
which was satisfactory for 413
which was specifically and 51
which was specifically for 164
which was specifically not 59
which was specifically set 141
which was standardized and 46
which was standardized for 70
which was standardized with 47
which was straightened and 63
which was subsequently and 82
which was subsequently cut 231
which was subsequently dug 58
which was subsequently not 73
which was subsequently one 41
which was subsequently put 247
which was subsequently read 126
which was subsequently run 40
which was subsequently set 337
which was substantially due 45
which was substantially that 600
which was substantially this 68
which was successfully and 50
which was successfully met 62
which was successfully put 112
which was sufficiently far 130
which was sufficiently long 357
which was sufficiently low 88
which was sufficiently near 274
which was superstitious and 44
which was supplemented and 108
which was supplemented with 871
which was synchronized with 287
which was thenceforward his 78
which was traditionally and 43
which was traditionally one 56
which was transferable and 44
which was unacceptable and 73
which was unacceptable for 134
which was unacquainted with 115
which was uncultivated and 69
which was understaffed and 40
which was unjustifiable and 53
which was unmistakable and 60
which was unmistakably his 54
which was unmistakably that 89
which was unparalleled for 81
which was unsuccessful and 194
which with modifications was 61
which won independence for 125
which you accomplished this 56
which you acknowledged was 47
which you communicated with 78
which you participated and 87
which you participated for 69
which you participated that 47
while all communication was 46
while all communication with 220
while any interference with 78
while being dissatisfied with 71
while being interrogated and 55
while being investigated for 99
while being photographed and 92
while being photographed with 50
while her acquaintance with 49
while her intelligence was 63
while his acquaintance with 410
while his communication was 40
while his consciousness was 129
while his contemporary and 89
while his conversations with 41
while his intellectual and 64
while his intelligence and 117
while his intelligence was 177
while his interlocutor was 56
while his predecessors had 312
while his relationships with 45
while his subordinates and 50
while his subordinates are 44
while its consequences are 102
while its constituents are 41
while its deliberations are 48
while low temperatures and 45
while low temperatures are 50
while new technologies and 41
while new technologies are 91
while new technologies may 52
while not incompatible with 579
while not inconsistent with 393
while not infrequently they 65
while one contemplated them 41
while our acquaintance with 100
while our functionaries are 43
while our manufactures are 92
while our universities are 52
while she acknowledged all 70
while she acknowledged her 49
while she acknowledged that 265
while she acknowledged with 162
while she acknowledges his 64
while she acknowledges that 302
while she communicated with 40
while she concentrated her 149
while she contemplated her 387
while she contemplated his 41
while she experimented with 121
while she gesticulated with 56
while she remonstrated with 86
while she straightened her 360
while she straightened out 117
while she straightened things 85
while that investigation was 75
while they acknowledged his 111
while they acknowledged its 66
while they acknowledged that 609
while they circumscribe our 290
while they communicated with 78
while they congratulated each 54
while they experimented with 276
while they impoverished and 53
while they investigated his 48
while this commiseration was 51
while this consideration may 49
while this disadvantage was 67
while this investigation was 144
while yet unacquainted with 121
whims and peculiarities that 55
white and uncorrelated with 49
white with astonishment and 74
white with mediterranean heath 87
whole and consequently that 88
whole and particularly for 186
whole and particularly its 41
whole and particularly with 56
whole and specifically for 42
whole are inconsistent with 45
whole are precipitated and 47
whole being interspersed with 284
whole not dissatisfied with 42
whole that aristophanes did 50
whole was accomplished with 57
whole was interspersed with 97
whose easy indifference and 121
whose long acquaintance with 290
whose mean supplications and 81
whose net indebtedness does 172
whose one qualification was 52
whose pay differentials are 43
whose real achievements and 44
whose real significance has 41
whose real significance was 106
widen his acquaintance with 143
widen with astonishment and 79
wider his acquaintance with 54
wield with definiteness and 83
winds and temperatures are 70
winds and temperatures for 47
winds and temperatures that 109
winds and thunderstorms are 48
winning its independence and 45
wiped out unemployment and 59
wiser men acknowledged his 54
within any metropolitan area 103
within both international and 84
within both metropolitan and 60
within both organizations and 61
within each considerable area 45
within each metropolitan area 863
within easy communication with 247
within her consciousness that 188
within her relationships with 45
within his capabilities and 142
within his comprehension and 153
within his consciousness and 136
within his consciousness that 59
within his constituency and 70
within his intellectual and 64
within his relationships with 45
within its capabilities and 247
within its capabilities but 88
within its constituency and 44
within its institutional and 61
within its intellectual and 55
within its metropolitan area 206
within its organizations and 47
within one metropolitan area 125
within our capabilities and 59
within our comprehension and 72
within our consciousness and 267
within our consciousness that 180
within our intellectual and 46
within our organizations and 142
within our relationships and 54
within our relationships with 106
within our universities and 84
within that metropolitan area 91
within this intellectual and 54
within this metropolitan area 64
witty and accomplished sir 43
wives are dissatisfied with 60
woman has demonstrated her 43
woman has demonstrated that 54
woman has domesticated and 46
woman was dissatisfied with 73
woman was hospitalized and 40
woman was hospitalized for 282
woman was hospitalized with 174
woman was incompatible with 110
woman who acknowledges her 64
woman who acknowledges that 41
woman who collaborated with 44
woman who communicates with 65
woman who corresponded with 102
woman who demonstrates her 44
woman who intermarried with 45
woman who relinquishes her 51
woman who supplemented her 43
woman with intelligence and 100
woman with schizophrenia who 91
wombs our understandings are 81
women and asymptomatic men 42
women and demonstrated that 44
women and heterosexual men 359
women and marginalized men 81
women and organizations that 92
women and particularly for 116
women and particularly with 51
women and relationships with 48
women and testosterone for 46
women are acknowledged and 67
women are asymptomatic and 101
women are concentrated are 74
women are conservative and 47
women are disqualified for 43
women are dissatisfied with 961
women are economically and 160
women are heterosexual and 45
women are hospitalized for 101
women are incarcerated for 86
women are incompatible with 55
women are inconsistent with 49
women are interspersed with 47
women are marginalized and 182
women are overburdened with 81
women are particularly apt 59
women are subordinated and 161
women are traditionally not 83
women are unattractive and 103
women both economically and 115
women both historically and 53
women both individually and 99
women for companionship and 65
women for independence and 72
women had demonstrated that 109
women had relationships with 72
women has demonstrated that 168
women may consistently with 64
women than heterosexual men 40
women was incompatible with 48
women who collaborated with 141
women who corresponded with 95
women who demonstrated for 51
women who experimented with 64
women who intermarried with 56
women who participated and 97
women who participated had 74
women who participated with 47
women who subsequently had 58
women who traditionally had 55
women with consideration and 52
women with disabilities and 949
women with disabilities are 1433
women with disabilities can 123
women with disabilities for 40
women with disabilities had 85
women with disabilities has 84
women with disabilities may 202
women with disabilities than 53
women with disabilities that 188
women with disabilities was 55
women with disabilities who 391
women with disabilities with 49
women with intellectual and 61
women with intelligence and 100
women with intrauterine death 58
women with schizophrenia and 168
women with schizophrenia are 135
women with schizophrenia who 60
women with tuberculosis who 56
woods and wildernesses and 62
woods are interspersed with 100
words and constructions and 167
words and constructions are 354
words and constructions that 1018
words and constructions with 58
words and illustrations and 48
words and illustrations are 97
words and illustrations that 293
words and imprisonment and 79
words and performances are 133
words and pronounceable non 49
words and pronunciations that 104
words and protestations had 58
words are inappropriate for 43
words are incompatible with 91
words are inconsistent with 204
words are insufficient and 46
words are insufficient for 112
words are intelligible and 122
words are interspersed with 149
words are monosyllabic and 126
words are particularly apt 74
words are polysyllabic and 44
words with astonishment and 62
working and conscientious and 62
working and conscientious man 116
working both individually and 195
working for communication with 50
working for independence and 108
working for organizations that 361
working for reconciliation and 111
working for reconciliation with 57
working for righteousness and 79
working out relationships with 219
working with cheerfulness and 53
working with determination and 51
working with disorganized low 94
working with distributors and 64
working with governmental and 57
working with intelligence and 76
working with international and 52
working with interpreters and 99
working with linguistically and 64
working with organizations and 511
working with organizations that 414
working with participants who 87
working with perpetrators and 64
working with practitioners and 68
working with preschoolers and 60
working with professionals and 161
working with professionals who 198
working with stakeholders and 73
working with subordinates and 52
working with transference and 93
working with universities and 116
works and corresponded with 47
works and disconcerted him 43
works and improvements and 184
works and improvements are 50
works and improvements for 110
works and installations that 89
works and particularly his 44
works and performances are 112
works and performances that 51
works are contemporary with 55
works are incompatible with 95
works are intelligible and 48
works are interspersed with 141
works both individually and 48
works deal specifically with 179
works for justification and 67
works for righteousness and 123
works her enchantments with 46
works that specifically deal 87
works with organizations and 117
works with organizations that 192
works with universities and 49
world and acquaintance with 47
world and communicates with 96
world and communication with 77
world and concentrates both 65
world and consciousness and 44
world and consciousness are 323
world and consequently are 50
world and consequently can 42
world and demonstrated that 49
world and dissatisfied with 50
world and particularly for 211
world and particularly his 59
world and particularly its 70
world and particularly that 60
world and particularly with 371
world and reconciliation and 95
world and relationships with 95
world any acquaintance with 118
world are dissatisfied with 66
world are historically and 57
world are incompatible with 124
world are inconsistent with 89
world are insufficient for 79
world are interrelated and 85
world are unacquainted with 52
world both economically and 168
world for ethnocentrism are 45
world for intelligence and 55
world for investigation and 41
world had demonstrated that 40
world has acknowledged that 143
world has concentrated its 60
world has consequences for 62
world has demonstrated its 95
world has demonstrated that 614
world has experimented with 75
world its independence and 87
world now acknowledges that 43
world that philosophers can 185
world was incompatible with 144
world was unacquainted with 86
world with astonishment and 234
world with indifference and 43
world with intelligence and 87
world with righteousness and 361
world with wretchedness and 104
worms and caterpillars and 54
worms and caterpillars are 51
worse and incompetents hang 47
worse off economically and 129
worse off economically than 870
worse than imprisonment and 41
worse than imprisonment for 108
worthy and accomplished man 105
worthy and conscientious man 75
worthy and conscientious men 44
worthy but aristocratic old 196
would act consistently with 207
would act unilaterally and 79
would bring independence and 58
would bring unemployment and 53
would deal appropriately with 54
would deal particularly with 63
would deal realistically with 50
would deal specifically with 298
would deal successfully with 200
would end disastrously for 82
would end disastrously had 72
would end unemployment and 41
would get commensurate with 56
would get straightened out 519
would mean imprisonment and 41
would mean imprisonment for 115
would mean independence for 79
would mean instantaneous death 70
would mean interference with 149
would mean unemployment and 42
would mean unemployment for 103
would nod provisionally and 75
would not accidentally get 54
would not accidentally hit 64
would not accidentally run 46
would not characterize any 50
would not characterize her 50
would not characterize him 69
would not characterize his 63
would not characterize our 82
would not characterize them 96
would not characterize this 111
would not conveniently fit 45
would not deliberately lie 80
would not deliberately put 55
would not deliberately say 41
would not deliberately set 121
would not deliberately try 88
would not incapacitate him 106
would not infrequently get 41
would not intentionally say 61
would not intentionally use 40
would not misinterpret her 65
would not misinterpret his 78
would not misrepresent him 48
would pay sufficiently for 59
would run concurrently with 301
would run continuously for 42
would run interference for 108
would say emphatically that 456
would say unhesitatingly that 331
would win independence for 49
would you characterize each 209
would you characterize her 275
would you characterize him 117
would you characterize his 463
would you characterize its 123
would you characterize our 44
would you characterize that 526
would you characterize them 217
would you characterize this 680
wound are approximated and 61
wound are approximated with 78
wound with disinfectant and 50
write both spontaneously and 44
write her autobiography and 131
write her autobiography for 80
write his autobiography and 488
write his autobiography but 66
write his autobiography for 254
write his autobiography with 62
write new constitutions and 69
write out prescriptions for 142
writing are interrelated and 47
writing has demonstrated that 97
writing her autobiography and 112
writing his autobiography and 351
writing his autobiography but 42
writing his autobiography for 102
writing his autobiography was 72
writing his autobiography with 63
writing out prescriptions for 68
writing was alphabetical and 41
writing was interspersed with 52
wrote and congratulated him 106
wrote and remonstrated with 50
wrote her autobiography and 130
wrote his autobiography and 467
wrote his autobiography for 82
wrote his autobiography with 62
wrote his commentaries and 62
wrote his constituents that 105
wrote out prescriptions for 163
wrote with intelligence and 75
