wad a hogshead of 61
was a nursery of 1517
was a oneness of 146
was a onetime thing 277
was a package at 72
was a package in 192
was a package of 4080
was a package on 191
was a package to 60
was a paddock in 72
was a paddock of 42
was a paddock or 45
was a padlock on 430
was a painful as 43
was a painful thing 1502
was a painter as 2286
was a painter at 486
was a painter by 1065
was a painter he 84
was a painter in 1655
was a painter is 67
was a painter of 10807
was a painter on 265
was a painter or 285
was a painter so 47
was a painter to 158
was a paladin of 145
was a palette of 278
was a pandering to 76
was a panoply of 365
was a parable in 154
was a parable of 1333
was a parable on 51
was a parable or 83
was a parable to 54
was a paradox at 165
was a paradox he 99
was a paradox in 1145
was a paradox of 1061
was a paradox to 418
was a paragon in 172
was a paragon of 6508
was a parapet of 150
was a paresis of 61
was a parisian by 249
was a parisian of 132
was a parisian to 53
was a partaking of 69
was a partner as 292
was a partner at 2327
was a partner by 111
was a partner he 45
was a partner in 34134
was a partner is 120
was a partner of 8940
was a partner on 127
was a partner or 1009
was a partner to 972
was a parvenu in 55
was a passage as 48
was a passage at 278
was a passage by 290
was a passage he 97
was a passage in 3208
was a passage of 1666
was a passage on 259
was a passage or 263
was a passage so 102
was a passage to 1439
was a passive or 88
was a passive thing 86
was a pastime as 42
was a pastime at 50
was a pastime he 114
was a pastime in 249
was a pastime of 608
was a pastime to 275
was a pasture in 45
was a pasture of 148
was a pasture on 40
was a patched up 48
was a pathetic ring 48
was a pathetic thing 247
was a patient as 122
was a patient at 3839
was a patient he 53
was a patient in 7170
was a patient of 6475
was a patient on 1168
was a patient or 213
was a patient to 144
was a patient we 41
was a pattering of 448
was a pattern as 108
was a pattern at 85
was a pattern by 41
was a pattern he 407
was a pattern in 1808
was a pattern of 18780
was a pattern on 104
was a pattern or 230
was a pattern the 98
was a pattern to 3959
was a pattern we 117
was a paucity of 3976
was a pavilion at 42
was a pavilion in 136
was a pavilion of 184
was a pavilion on 59
was a pavilion or 46
was a payback to 49
was a payment by 377
was a payment in 570
was a payment of 1885
was a payment on 343
was a payment or 78
was a payment to 941
was a peaceful king 88
was a peaceful or 55
was a peculiar of 120
was a peculiar ring 76
was a peculiar thing 900
was a peddler in 177
was a peddler of 404
was a peeress in 149
was a peeress of 85
was a penalty in 140
was a penalty of 949
was a penalty on 150
was a penalty or 74
was a penalty to 294
was a penance of 96
was a penance to 297
was a pendant in 53
was a pendant of 198
was a pendant to 554
was a peppering of 76
was a perfect co 82
was a perfect king 57
was a perfect or 103
was a perfect ring 55
was a perfect sea 411
was a perfect thing 447
was a perfume by 45
was a perfume in 55
was a perfume of 389
was a persona he 52
was a perusal of 77
was a peruvian by 44
was a pervert or 111
was a pervert to 47
was a petition by 754
was a petition in 442
was a petition of 1031
was a petition on 104
was a petition or 54
was a petition to 2708
was a phalanx of 810
was a phantom in 116
was a phantom of 3909
was a phantom or 130
was a phantom to 84
was a pharaoh of 215
was a pheasant in 44
was a physics of 55
was a picture as 686
was a picture at 245
was a picture by 917
was a picture he 648
was a picture in 4222
was a picture no 122
was a picture of 106416
was a picture on 3617
was a picture or 346
was a picture so 321
was a picture the 157
was a picture to 2328
was a picture we 107
was a pilgrim at 45
was a pilgrim in 357
was a pilgrim of 119
was a pilgrim on 258
was a pilgrim to 304
was a pinhole in 46
was a pitcher at 45
was a pitcher by 42
was a pitcher in 261
was a pitcher of 1578
was a pitcher on 279
was a pitfall in 50
was a pitfall of 43
was a pitfall to 58
was a pitiable thing 325
was a pitiful thing 849
was a pizarro is 59
was a placard in 116
was a placard of 47
was a placard on 274
was a planned or 53
was a planned thing 150
was a planner by 40
was a planner in 61
was a planner of 102
was a planter as 120
was a planter at 110
was a planter by 130
was a planter in 1221
was a planter of 908
was a planter on 188
was a planter or 43
was a plaster of 220
was a plaster to 117
was a platoon of 1056
was a platter of 833
was a playboy in 58
was a playboy of 60
was a pleasant as 142
was a pleasant if 203
was a pleasant or 120
was a pleasant re 42
was a pleasant thing 3514
was a pleasure as 924
was a pleasure at 247
was a pleasure he 581
was a pleasure in 2928
was a pleasure of 617
was a pleasure on 126
was a pleasure or 71
was a pleasure so 346
was a pleasure the 157
was a pleasure to 77311
was a pleasure we 166
was a plebeian by 53
was a plebeian of 60
was a plethora of 5749
was a plumber by 315
was a plumber in 303
was a plumber of 77
was a plumber or 86
was a poacher in 63
was a poacher on 82
was a poacher or 43
was a pointer in 148
was a pointer of 79
was a pointer or 51
was a pointer to 2234
was a poisoning of 47
was a polemic in 80
was a polemic of 45
was a polemic on 59
was a polygon of 61
was a polymath in 43
was a polymath of 105
was a polymer of 235
was a pontiff of 145
was a popular as 372
was a popular if 164
was a popular king 346
was a popular or 127
was a popular thing 361
was a popular tv 226
was a portage of 251
was a portage to 43
was a portend of 63
was a portent as 43
was a portent in 266
was a portent of 8221
was a portent to 121
was a porthole in 47
was a portico in 151
was a portico of 329
was a portico or 48
was a position as 807
was a position at 213
was a position he 1558
was a position in 1545
was a position it 42
was a position no 108
was a position of 7016
was a position on 352
was a position so 127
was a position the 321
was a position to 645
was a position we 64
was a postdoc at 110
was a postdoc in 72
was a postman in 144
was a posture he 70
was a posture of 417
was a potency in 65
was a pottery at 61
was a pottery of 42
was a poverty in 65
was a poverty of 374
was a powdering of 111
was a prairie of 83
was a preacher as 433
was a preacher at 915
was a preacher by 187
was a preacher he 85
was a preacher in 2408
was a preacher of 7947
was a preacher on 169
was a preacher or 257
was a preacher so 44
was a preacher to 379
was a preacher up 42
was a preamble to 438
was a precept he 50
was a precept in 53
was a precept of 792
was a precept to 73
was a precious thing 1329
was a preface by 90
was a preface in 49
was a preface or 56
was a preface to 999
was a prefect at 106
was a prefect in 194
was a prefect of 358
was a prelate in 103
was a prelate of 2373
was a prelude in 53
was a prelude of 502
was a prelude to 26225
was a premise in 45
was a premise of 401
was a premium in 80
was a premium of 391
was a premium on 1878
was a premium to 92
was a preparing to 54
was a prequel to 58
was a presage of 2062
was a presage to 84
was a present as 534
was a present at 41
was a present he 219
was a present in 137
was a present of 2477
was a present on 93
was a present or 199
was a present so 90
was a present the 61
was a present to 4011
was a presser in 85
was a pretext as 44
was a pretext by 68
was a pretext in 63
was a pretext of 87
was a pretext on 58
was a pretext or 151
was a pretext the 73
was a pretext to 1473
was a preview in 44
was a preview of 3324
was a preview to 56
was a prickle of 71
was a prickling at 44
was a prickling in 50
was a primacy of 135
was a primary or 632
was a primate of 49
was a printer as 150
was a printer at 474
was a printer by 1525
was a printer in 1468
was a printer of 580
was a printer on 189
was a printer or 68
was a printer to 58
was a priority as 158
was a priority at 162
was a priority in 1151
was a priority of 1122
was a priority on 111
was a priority to 465
was a private as 119
was a private at 182
was a private in 20973
was a private of 529
was a private on 64
was a private or 709
was a private thing 964
was a problem as 3346
was a problem at 3339
was a problem by 575
was a problem he 2132
was a problem if 285
was a problem in 19019
was a problem is 170
was a problem it 269
was a problem no 564
was a problem of 20265
was a problem on 1612
was a problem or 841
was a problem so 592
was a problem the 1286
was a problem to 9255
was a problem up 43
was a problem we 673
was a process as 444
was a process at 161
was a process by 1377
was a process he 338
was a process in 2693
was a process of 29377
was a process or 139
was a process so 341
was a process the 162
was a process to 739
was a process we 98
was a proctor at 51
was a proctor in 209
was a proctor of 117
was a prodigy as 215
was a prodigy at 155
was a prodigy in 661
was a prodigy of 3128
was a prodigy on 85
was a prodigy to 57
was a produce of 135
was a product as 315
was a product at 41
was a product in 451
was a product of 171346
was a product on 65
was a product or 218
was a product the 53
was a product to 163
was a proffer of 69
was a profile in 215
was a profile of 1162
was a profile on 61
was a progeny of 138
was a program as 94
was a program at 225
was a program by 111
was a program he 95
was a program in 921
was a program of 5728
was a program on 706
was a program or 60
was a program the 58
was a program to 1930
was a project as 54
was a project at 187
was a project by 213
was a project he 628
was a project in 3117
was a project no 40
was a project of 6438
was a project on 858
was a project so 161
was a project the 165
was a project to 2902
was a project we 188
was a prolonging of 67
was a promise as 244
was a promise at 47
was a promise by 1016
was a promise he 2116
was a promise in 948
was a promise no 89
was a promise of 11172
was a promise on 484
was a promise or 245
was a promise the 169
was a promise to 8281
was a promise we 121
was a prompting of 58
was a prophet as 1158
was a prophet at 195
was a prophet by 230
was a prophet he 95
was a prophet in 2528
was a prophet is 78
was a prophet of 9204
was a prophet on 80
was a prophet or 705
was a prophet so 97
was a prophet to 731
was a prosaic thing 41
was a protege of 11742
was a protein of 145
was a protein or 61
was a protest as 118
was a protest at 319
was a protest by 813
was a protest in 603
was a protest of 1133
was a protest on 541
was a protest or 117
was a protest to 236
was a proverb at 99
was a proverb in 1131
was a proverb of 564
was a proverb to 98
was a proviso in 471
was a proviso of 55
was a proviso to 258
was a provost at 43
was a provost of 56
was a prowler in 145
was a prowler on 40
was a prudent as 199
was a prudent thing 169
was a prussian by 331
was a prussian in 51
was a prussian of 150
was a psychic of 41
was a psychic or 70
was a puckering up 82
was a puritan as 41
was a puritan at 207
was a puritan by 200
was a puritan in 1097
was a puritan of 1089
was a puritan or 98
was a puritan to 78
was a purpose at 52
was a purpose he 62
was a purpose in 2330
was a purpose of 951
was a purpose on 149
was a purpose or 67
was a purpose to 2599
was a pursuer of 48
was a pursuer to 125
was a pursuit he 46
was a pursuit in 93
was a pursuit of 818
was a pursuit to 111
was a putdown of 56
was a puzzler to 148
was a pyramid in 112
was a pyramid of 1796
was a pyramid on 59
was a pyramid or 51
was a quality as 51
was a quality at 42
was a quality he 1164
was a quality in 3326
was a quality no 40
was a quality of 8801
was a quality on 51
was a quality or 104
was a quality so 683
was a quality the 265
was a quality to 1357
was a quality we 44
was a quantum of 76
was a quarrel as 76
was a quarrel at 284
was a quarrel he 44
was a quarrel in 982
was a quarrel of 503
was a quarrel on 174
was a quarrel or 119
was a quarrel to 154
was a quarter as 356
was a quarter in 239
was a quarter of 23878
was a quarter or 228
was a quarter the 256
was a quarter to 11102
was a quartet of 422
was a question as 14252
was a question at 800
was a question by 313
was a question he 6214
was a question if 1082
was a question in 7439
was a question it 139
was a question my 86
was a question no 1531
was a question of 210882
was a question on 4270
was a question or 955
was a question so 561
was a question the 1636
was a question to 6896
was a question we 663
was a quivering in 414
was a quivering of 224
was a raccoon in 47
was a raccoon or 98
was a radiance in 275
was a radiance of 238
was a radiance on 78
was a radiance to 43
was a radiation of 146
was a radiator in 40
was a radical as 53
was a radical at 119
was a radical by 125
was a radical in 3297
was a radical of 768
was a radical on 154
was a radical or 241
was a radical re 181
was a radical thing 130
was a radical to 64
was a radical wing 70
was a radioman in 42
was a railway at 45
was a railway in 94
was a railway of 77
was a railway to 253
was a rainbow at 41
was a rainbow in 406
was a rainbow of 956
was a rainbow on 60
was a rambler in 45
was a rampage of 62
was a rampart of 524
was a rancher at 80
was a rancher by 46
was a rancher in 459
was a rancher on 51
was a rapture in 80
was a rapture of 244
was a rapture to 70
was a rational or 110
was a rational thing 98
was a rattler to 84
was a rawness in 153
was a rawness to 70
was a reassuring thing 59
was a rebound as 150
was a rebound in 154
was a rebound of 142
was a rebound to 53
was a rebuild of 126
was a recalling of 113
was a recasting of 381
was a receipt in 274
was a receipt of 364
was a receipt to 42
was a receiving of 56
was a recital at 53
was a recital by 237
was a recital in 160
was a recital of 1210
was a reciter of 87
was a reckoning of 72
was a reckoning to 132
was a recluse at 103
was a recluse by 191
was a recluse in 373
was a recluse of 95
was a recluse or 44
was a recording by 85
was a recording of 1852
was a recount of 53
was a recreant in 138
was a recreant to 45
was a recruit at 66
was a recruit in 246
was a recruit of 94
was a recruit to 173
was a rectory in 264
was a recycling of 131
was a reddening of 70
was a redness in 78
was a redoubt in 49
was a redoubt of 160
was a redoubt on 79
was a redraft of 77
was a redrawing of 88
was a redress of 261
was a referee at 42
was a referee in 122
was a referee of 43
was a refiner of 61
was a reforming king 44
was a refrain he 82
was a refrain in 135
was a refrain of 114
was a refrain to 63
was a refrain we 42
was a refugee at 540
was a refugee in 2876
was a refugee of 220
was a refugee on 172
was a refugee or 115
was a refugee to 72
was a refusal by 378
was a refusal in 93
was a refusal of 1121
was a refusal on 390
was a refusal or 85
was a refusal to 6849
was a regatta at 55
was a regatta in 95
was a regatta on 99
was a regency of 52
was a regimen of 181
was a regional or 84
was a regular as 117
was a regular at 10656
was a regular he 49
was a regular if 74
was a regular in 3614
was a regular joe 54
was a regular of 210
was a regular on 6721
was a regular or 297
was a regular ring 43
was a regular sea 354
was a regular thing 1476
was a regular to 52
was a regular tv 45
was a rehashing of 95
was a reissue in 50
was a reissue of 647
was a relapse in 173
was a relapse of 349
was a relapse on 46
was a relapse to 218
was a relation by 241
was a relation in 234
was a relation of 11541
was a relation or 200
was a relation to 565
was a reliance on 1378
was a religion as 210
was a religion at 92
was a religion by 59
was a religion in 884
was a religion of 10795
was a religion or 130
was a religion so 191
was a religion to 764
was a rematch of 219
was a remnant in 126
was a remnant of 8448
was a remnant to 74
was a removal of 614
was a removal to 103
was a rendering in 57
was a rendering of 1063
was a renewal in 161
was a renewal of 11654
was a renewal or 87
was a reordering of 231
was a replaying of 45
was a replica in 411
was a replica of 12699
was a replica on 61
was a replica or 48
was a reprint by 68
was a reprint in 232
was a reprint of 4992
was a reprise of 1462
was a reproof in 112
was a reproof of 73
was a reproof to 387
was a reptile of 68
was a repulse of 59
was a request at 42
was a request by 1551
was a request he 264
was a request in 299
was a request of 410
was a request on 291
was a request or 125
was a request the 107
was a request to 4639
was a rescuer of 50
was a research on 43
was a reserve at 66
was a reserve in 685
was a reserve of 1915
was a reserve on 141
was a reserve to 111
was a resetting of 55
was a reshaping of 200
was a residue in 47
was a residue of 2860
was a resolve in 77
was a resolve of 86
was a resolve on 48
was a resolve to 778
was a respect in 78
was a respect thing 41
was a respite at 80
was a respite in 330
was a respite of 411
was a respite to 177
was a restudy of 69
was a retelling of 541
was a rethinking of 341
was a retinue of 321
was a retired cia 55
was a retired sea 948
was a retired tea 85
was a retracing of 101
was a returning to 46
was a revamping of 207
was a revenue of 168
was a revenue to 116
was a reverie of 84
was a reverse in 79
was a reverse of 511
was a reverse to 404
was a reviler of 46
was a revision by 174
was a revision in 346
was a revision of 8437
was a revision or 41
was a revision to 127
was a revisit to 48
was a revival at 386
was a revival by 87
was a revival in 3075
was a revival of 36849
was a revival on 139
was a revival or 133
was a reviver of 76
was a revolting thing 61
was a rewording of 73
was a reworking of 2298
was a rewrite of 506
was a rewriting of 517
was a ringleader in 656
was a ringleader of 464
was a ringleader or 56
was a riposte to 418
was a rivalry as 161
was a rivalry in 248
was a rivalry of 404
was a riveter in 41
was a rivulet in 45
was a rivulet of 123
was a roadway in 50
was a roadway to 67
was a robbery at 442
was a robbery by 55
was a robbery in 448
was a robbery of 442
was a robbery on 81
was a robbery or 110
was a robbery to 57
was a romance as 121
was a romance by 59
was a romance in 753
was a romance of 957
was a romance on 97
was a romance or 57
was a romance to 212
was a rookery at 44
was a rookery in 101
was a rookery of 167
was a roomful of 926
was a rooster in 59
was a rosette of 112
was a rotation of 398
was a rotation so 89
was a rotunda of 137
was a roundup of 231
was a routine he 290
was a routine in 264
was a routine of 567
was a routine the 46
was a routine thing 198
was a routine to 217
was a routine we 99
was a royalty in 52
was a royalty of 104
was a royalty on 46
was a runaway at 68
was a runaway in 94
was a runaway or 91
was a rundown of 60
was a rundown on 42
was a rupture in 585
was a rupture of 910
was a sackful of 109
was a saddler by 372
was a saddler in 160
was a saddler of 44
was a sadness as 55
was a sadness at 65
was a sadness he 47
was a sadness in 3171
was a sadness of 96
was a sadness on 97
was a sadness so 74
was a sadness to 527
was a salient in 84
was a salient on 50
was a sampler of 83
was a samurai by 43
was a samurai in 169
was a samurai of 434
was a sanction of 222
was a sanction to 102
was a sarcasm in 81
was a sarcasm on 59
was a sarcoma of 86
was a satchel of 46
was a sawmill at 122
was a sawmill in 128
was a sawmill on 118
was a scalper on 47
was a scamper of 158
was a scamper to 56
was a scandal as 58
was a scandal at 297
was a scandal in 1670
was a scandal of 642
was a scandal on 193
was a scandal or 78
was a scandal so 57
was a scandal the 98
was a scandal to 3641
was a scatter of 1362
was a scenario he 89
was a scenario in 176
was a scenario of 157
was a scenario to 63
was a scepter of 53
was a schemer of 44
was a scholar as 2484
was a scholar at 2027
was a scholar by 484
was a scholar he 59
was a scholar in 4085
was a scholar is 43
was a scholar of 18142
was a scholar on 242
was a scholar or 313
was a scholar to 229
was a schooling in 115
was a science as 364
was a science at 115
was a science in 824
was a science of 3746
was a science on 119
was a science or 269
was a science the 49
was a science to 372
was a scoffer at 237
was a scoffer of 43
was a scorner of 93
was a scorpion in 102
was a scourge in 371
was a scourge of 978
was a scourge on 192
was a scourge to 774
was a scraper on 99
was a scratch at 214
was a scratch in 57
was a scratch of 93
was a scratch on 699
was a scratch or 58
was a scrawny thing 79
was a screech as 56
was a screech of 1306
was a screening of 310
was a screwed up 63
was a scrunch of 59
was a scruple of 157
was a scuffle as 170
was a scuffle at 369
was a scuffle in 884
was a scuffle of 502
was a scuffle on 205
was a scuffle to 64
was a scuffling at 47
was a scuffling in 130
was a scuffling of 343
was a scuffling on 52
was a scullion in 43
was a scurrying in 283
was a scurrying of 411
was a scurrying to 122
was a scuttle of 48
was a scuttling in 49
was a searcher of 79
was a seascape of 44
was a seasonal thing 73
was a secrecy in 146
was a sectary of 41
was a secular as 204
was a secular or 86
was a sedition of 88
was a seducer of 177
was a seedbed of 372
was a seepage of 58
was a segment in 101
was a segment of 2741
was a segment on 164
was a seizure by 50
was a seizure in 51
was a seizure of 517
was a selfish or 135
was a selfish thing 404
was a sellout at 51
was a sellout in 56
was a sellout of 157
was a sellout to 225
was a seminar at 119
was a seminar in 340
was a seminar of 66
was a seminar on 781
was a senator at 291
was a senator by 78
was a senator he 63
was a senator in 2322
was a senator of 2064
was a senator or 304
was a sergeant at 594
was a sergeant by 123
was a sergeant in 8549
was a sergeant of 1850
was a sergeant on 214
was a sergeant or 123
was a sergeant to 49
was a serpent at 49
was a serpent in 567
was a serpent of 298
was a serpent or 99
was a servant as 105
was a servant at 1336
was a servant by 59
was a servant he 87
was a servant in 5297
was a servant of 16805
was a servant on 246
was a servant or 877
was a servant to 3500
was a service as 50
was a service at 588
was a service by 87
was a service he 232
was a service in 1467
was a service of 5098
was a service on 196
was a service or 156
was a service so 149
was a service the 173
was a service to 2812
was a service we 56
was a setback in 949
was a setback of 119
was a setback on 63
was a setback to 2196
was a settled thing 1837
was a settler at 179
was a settler in 609
was a settler of 201
was a settler on 204
was a settler to 74
was a shadowing of 49
was a shadowy thing 106
was a shakeup in 132
was a shallow sea 834
was a shallow thing 71
was a shamble of 46
was a sharper of 71
was a shatter of 45
was a shawnee by 57
was a shelley in 40
was a shelter at 65
was a shelter in 164
was a shelter no 104
was a shelter of 260
was a shelter to 235
was a sheriff in 394
was a sheriff of 372
was a sheriff or 72
was a shimmer as 41
was a shimmer in 118
was a shimmer of 1016
was a shimmer on 45
was a shipper of 102
was a shocker in 63
was a shocker of 40
was a shocker to 317
was a shooter in 58
was a shotgun in 162
was a showman as 217
was a showman at 48
was a showman in 101
was a showman of 143
was a showman to 53
was a shrieking of 70
was a shrilling of 54
was a shrinking in 102
was a shrinking of 269
was a shrugging of 43
was a shudder as 131
was a shudder in 384
was a shudder of 343
was a shuffle at 44
was a shuffle in 64
was a shuffle of 783
was a shuffle to 48
was a shuffling as 91
was a shuffling at 74
was a shuffling in 168
was a shuffling of 2230
was a shuffling on 62
was a shyness in 195
was a sicilian by 262
was a sicilian of 81
was a sickening thing 122
was a sidebar on 47
was a sidebar to 98
was a sideman in 56
was a sideman on 61
was a silence as 7178
was a silence at 1296
was a silence he 81
was a silence in 5215
was a silence of 4287
was a silence on 2003
was a silence so 1886
was a silence the 71
was a silence to 150
was a similar if 54
was a similar or 44
was a similar ring 51
was a similar thing 156
was a simpler or 47
was a simpler thing 106
was a sincere if 163
was a sirloin of 65
was a skeptic as 129
was a skeptic at 83
was a skeptic by 63
was a skeptic in 401
was a skeptic of 167
was a skeptic on 64
was a skeptic or 81
was a skilled or 97
was a skipper in 61
was a skipper of 202
was a skipper on 40
was a skulker in 54
was a skyline of 52
was a slacker in 58
was a slander as 48
was a slander of 116
was a slander on 303
was a slander to 103
was a slavery of 74
was a slavery to 97
was a sleeper in 49
was a sleight of 275
was a slender thing 87
was a slipper of 45
was a slyness in 72
was a smaller ring 43
was a smaller thing 84
was a smidgen of 190
was a snicker in 41
was a snicker of 48
was a snippet of 116
was a society as 182
was a society at 228
was a society in 6239
was a society of 8455
was a society on 200
was a society or 127
was a society so 137
was a society to 203
was a softening in 336
was a softening of 907
was a softening up 97
was a sojourn in 171
was a sojourn of 62
was a soldier as 1664
was a soldier at 1859
was a soldier by 2220
was a soldier he 298
was a soldier if 43
was a soldier in 30790
was a soldier no 98
was a soldier of 18442
was a soldier on 1443
was a soldier or 833
was a soldier so 151
was a soldier the 58
was a soldier to 535
was a soloist at 287
was a soloist in 573
was a soloist of 110
was a soloist on 57
was a solomon in 89
was a solution as 41
was a solution at 114
was a solution by 102
was a solution he 90
was a solution in 430
was a solution of 4041
was a solution so 99
was a solution the 66
was a solution to 5557
was a solvent of 250
was a sophist in 103
was a sophist of 128
was a sophist or 50
was a soprano at 48
was a soprano in 133
was a soprano of 208
was a soupcon of 42
was a southern thing 50
was a spaniard at 65
was a spaniard by 1151
was a spaniard in 273
was a spaniard of 901
was a spaniard on 47
was a spaniard or 255
was a spaniard to 122
was a spanish king 90
was a spanish or 229
was a spanish sea 136
was a spanner in 44
was a sparkle in 2241
was a sparkle of 982
was a sparkle on 62
was a sparkle to 106
was a sparkling of 99
was a sparrow in 64
was a sparrow of 52
was a spartan by 56
was a spartan in 66
was a spartan king 66
was a spatter of 657
was a speakeasy in 59
was a spearhead in 50
was a spearhead of 192
was a species by 57
was a species in 154
was a species of 32461
was a specter in 58
was a specter of 108
was a speedup in 57
was a spinner in 57
was a spinner of 246
was a spinoff of 420
was a splashing in 91
was a splashing of 116
was a splitting of 335
was a splitting up 110
was a splotch of 371
was a splurge of 87
was a sponsor at 256
was a sponsor in 79
was a sponsor of 2284
was a spreader of 74
was a sprouting of 66
was a sputter of 205
was a squeeze in 75
was a squeeze of 94
was a squeeze on 223
was a squeeze to 88
was a stadium in 241
was a staffer at 65
was a staffer on 72
was a stalker or 48
was a stallion in 62
was a stallion of 86
was a stallion or 43
was a stamper in 55
was a standby in 86
was a standby of 75
was a starter as 87
was a starter at 123
was a starter in 255
was a starter on 470
was a startling thing 477
was a stately thing 84
was a statute in 459
was a statute of 1497
was a statute on 91
was a statute to 162
was a staunch foe 152
was a steeple to 75
was a stephen king 43
was a stepson of 320
was a sterile thing 75
was a steward at 238
was a steward in 575
was a steward of 1363
was a steward on 490
was a steward or 110
was a steward to 148
was a stewart of 49
was a stewart to 174
was a sticker in 43
was a sticker of 44
was a sticker on 199
was a stipend of 78
was a stirrer up 110
was a storage of 90
was a straining at 58
was a straining of 153
was a stranger as 342
was a stranger at 1088
was a stranger by 210
was a stranger he 454
was a stranger in 23065
was a stranger it 95
was a stranger no 335
was a stranger of 295
was a stranger on 1468
was a stranger or 863
was a stranger so 109
was a stranger the 93
was a stranger thing 126
was a stranger to 66654
was a stratum of 2198
was a streamer of 98
was a stretch at 51
was a stretch in 130
was a stretch of 12878
was a stretch on 67
was a stretch to 558
was a stripling at 44
was a stripling in 72
was a stripling of 637
was a stripping of 57
was a stronger or 58
was a stronger thing 56
was a stubble of 264
was a stubble on 54
was a student as 730
was a student at 96345
was a student by 386
was a student he 970
was a student in 48461
was a student is 84
was a student it 196
was a student my 67
was a student no 41
was a student of 87131
was a student on 1349
was a student or 1059
was a student so 100
was a student the 292
was a student to 308
was a student up 116
was a student we 272
was a stumble in 60
was a stumble on 55
was a stunner to 131
was a stutter of 69
was a stylist in 94
was a stylist of 119
was a subject as 510
was a subject at 327
was a subject by 69
was a subject he 3108
was a subject in 3875
was a subject my 49
was a subject no 294
was a subject of 66833
was a subject on 15873
was a subject or 313
was a subject so 383
was a subject the 483
was a subject to 3733
was a subject we 477
was a sublime thing 76
was a subpoena to 83
was a subsidy in 69
was a subsidy of 275
was a subsidy on 79
was a subsidy to 412
was a subtext in 77
was a subtext of 184
was a subtext to 231
was a subtler thing 63
was a subtype of 113
was a subunit of 129
was a success as 4950
was a success at 2009
was a success by 602
was a success he 260
was a success if 296
was a success in 11461
was a success is 417
was a success it 187
was a success no 44
was a success of 1241
was a success on 1258
was a success or 2925
was a success so 460
was a success the 308
was a success to 404
was a success up 85
was a success we 65
was a suffering of 83
was a suffering to 52
was a suicide at 72
was a suicide by 84
was a suicide he 45
was a suicide in 216
was a suicide of 72
was a suicide or 544
was a summary in 78
was a summary of 7767
was a summary or 66
was a summoning of 70
was a summons at 52
was a summons by 88
was a summons he 58
was a summons in 81
was a summons of 117
was a summons to 4403
was a sundering of 43
was a sunrise of 46
was a superior in 88
was a superior of 80
was a superior or 75
was a superior to 78
was a support in 82
was a support of 255
was a support to 1021
was a supreme thing 58
was a surcease of 120
was a surface of 563
was a surface thing 77
was a surface to 100
was a surfacing of 70
was a surfeit of 1818
was a surname in 44
was a surname of 907
was a surplus at 142
was a surplus in 3703
was a surplus it 104
was a surplus of 15667
was a surplus on 428
was a surplus or 160
was a surplus the 56
was a surplus to 333
was a suspect as 43
was a suspect at 105
was a suspect in 8357
was a suspect of 49
was a suspect on 42
was a suspect or 170
was a suspect to 58
was a swagger in 149
was a swagger to 73
was a swallow of 97
was a sweeper in 98
was a sweeter or 63
was a swimmer in 139
was a swimmer of 47
was a swindle by 46
was a swindle of 350
was a swindle on 92
was a swindle to 40
was a switching of 48
was a sympathy in 145
was a sympathy of 320
was a symptom as 172
was a symptom in 306
was a symptom of 26167
was a symptom or 148
was a symptom to 54
was a synergy of 59
was a synonym in 103
was a synonym of 2000
was a tactful thing 48
was a tadpole or 57
was a takeover by 120
was a takeover of 177
was a tangible thing 1097
was a tankard of 69
was a tannery at 44
was a tannery in 105
was a tannery of 63
was a taxation of 78
was a teammate of 1001
was a teamster at 50
was a teamster by 59
was a teamster in 239
was a teamster on 72
was a teaspoon of 77
was a teenage thing 41
was a tempering of 110
was a tempest in 1146
was a tempest of 625
was a tenancy at 165
was a tenancy in 205
was a tendril of 59
was a tenuous thing 166
was a terrace at 72
was a terrace in 119
was a terrace of 468
was a terrace on 152
was a terrace or 78
was a terrain of 214
was a terrier of 57
was a tertiary of 124
was a texture of 165
was a texture to 70
was a thatcher by 47
was a theocracy in 221
was a theocracy of 70
was a theologian as 667
was a theologian at 155
was a theologian by 155
was a theologian in 502
was a theologian of 1227
was a theologian or 82
was a theologian to 41
was a thickening in 55
was a thickening of 473
was a thinness in 47
was a thorough re 67
was a thousand in 58
was a thousand of 127
was a thousand or 306
was a thousand to 1016
was a threatening of 236
was a thriller in 51
was a thrombus in 73
was a thundering in 77
was a thundering of 194
was a thundering on 52
was a thursday in 315
was a thursday or 70
was a tigress in 112
was a tinsmith by 99
was a tinsmith in 74
was a tintype of 85
was a toddler at 157
was a toddler by 44
was a toddler he 148
was a toddler in 275
was a toddler of 227
was a toddler on 55
was a toddler or 55
was a toddler to 56
was a torment he 81
was a torment in 117
was a torment of 348
was a torment to 2998
was a tornado in 206
was a tornado of 387
was a tornado or 80
was a torpedo in 42
was a torrent in 76
was a torrent of 3854
was a torture he 74
was a torture in 76
was a torture of 217
was a torture to 2376
was a tourist at 43
was a tourist in 422
was a tourist of 66
was a tourist on 102
was a tourist or 75
was a tracery of 227
was a tractor in 44
was a tradeoff of 45
was a traffic in 407
was a traffic of 127
was a tragedy as 362
was a tragedy at 151
was a tragedy by 127
was a tragedy he 84
was a tragedy in 1868
was a tragedy it 40
was a tragedy no 40
was a tragedy of 3539
was a tragedy on 519
was a tragedy or 402
was a tragedy so 101
was a tragedy the 223
was a tragedy to 1112
was a tragedy we 43
