wan eyes glitter for 41
was much admired for 4061
was much admired not 43
was much against all 76
was much against her 327
was much against him 351
was much against his 1350
was much against our 51
was much against them 129
was much against this 154
was much alarmed and 589
was much alarmed for 400
was much alarmed with 100
was much allayed all 43
was much altered and 459
was much altered for 303
was much altered now 42
was much annoyed and 612
was much annoyed that 1104
was much annoyed with 714
was much anxiety and 216
was much anxiety for 58
was much anxiety that 165
was much aroused and 57
was much ashamed and 133
was much ashamed that 57
was much beloved and 1364
was much beloved both 50
was much beloved for 607
was much between them 60
was much bickering and 143
was much blacker than 88
was much blessed and 41
was much borrowing and 48
was much bothered with 42
was much briefer and 181
was much briefer than 451
was much broader and 1294
was much broader than 4979
was much browner than 84
was much bruised and 610
was much bulkier than 70
was much carried out 76
was much charmed with 422
was much chatter and 118
was much cheered and 119
was much coarser and 152
was much coarser than 213
was much comment and 76
was much company and 117
was much concern and 110
was much concern for 241
was much concern that 965
was much concern with 328
was much contact with 112
was much courted and 214
was much covered with 192
was much coveted and 107
was much coveted for 51
was much cracked and 51
was much cramped for 46
was much crowded and 54
was much crowded with 185
was much cruelty and 74
was much damaged and 242
was much deadlier than 52
was much debased and 41
was much debated and 274
was much debated but 55
was much decayed and 219
was much defaced and 63
was much delayed and 258
was much delayed owing 43
was much desired and 140
was much desired for 50
was much desired that 111
was much dilated and 161
was much diluted with 44
was much dirtier and 42
was much dirtier than 124
was much discord and 54
was much dispute and 116
was much divided and 107
was much division and 48
was much drunker than 93
was much edified and 143
was much edified with 269
was much embracing and 133
was much emptier than 53
was much enjoyed and 144
was much enraged and 79
was much enraged that 74
was much enraged with 121
was much excited and 812
was much excited with 62
was much exposed and 112
was much fainter and 56
was much fainter than 345
was much fancier than 107
was much favored for 130
was much feebler than 122
was much fiercer and 63
was much fiercer than 248
was much flatter and 69
was much flatter than 205
was much frailer than 50
was much franker than 41
was much freedom for 64
was much fresher and 135
was much fresher than 191
was much friction and 132
was much friction with 46
was much funnier than 211
was much gentler and 100
was much gentler than 288
was much gentler with 71
was much grander and 82
was much grander than 625
was much greener and 88
was much greener than 128
was much grieved and 533
was much grieved for 312
was much grieved that 1115
was much grieved with 59
was much grimmer than 60
was much grumbling and 363
was much handier than 76
was much happier and 447
was much happier being 142
was much happier doing 42
was much happier for 96
was much happier now 468
was much happier than 1054
was much happier that 45
was much happier then 68
was much happier with 827
was much harmony and 50
was much harsher and 178
was much harsher than 832
was much harsher with 40
was much healthier and 108
was much healthier for 91
was much healthier than 512
was much honored and 201
was much honored for 68
was much humbled and 52
was much humbler than 58
was much hungrier than 43
was much hurried and 48
was much illness and 75
was much impeded and 56
was much injured and 191
was much jealousy and 399
was much jockeying for 206
was much jollier than 54
was much jollity and 42
was much lighter and 982
was much lighter now 288
was much lighter than 3414
was much lightning and 52
was much loftier than 96
was much luckier than 260
was much material for 117
was much merrier than 46
was much messier than 44
was much mistaking and 64
was much moister than 56
was much murmuring and 204
was much muttering and 120
was much nastier than 40
was much noisier and 52
was much noisier than 135
was much noticed and 213
was much noticed for 82
was much noticed that 119
was much noticed too 154
was much obliged and 142
was much obliged but 52
was much obliged for 730
was much occasion for 201
was much opposed and 71
was much overlap and 46
was much pastime and 84
was much pillaging and 45
was much pinched with 71
was much plagued with 86
was much plainer and 46
was much plainer than 162
was much pleasure and 41
was much poverty and 376
was much praised and 482
was much praised for 1528
was much pressed and 48
was much pressed for 395
was much pressed with 93
was much prouder than 42
was much puzzled and 135
was much puzzled for 52
was much puzzled how 94
was much puzzled with 102
was much quibbling and 47
was much quicker and 685
was much quicker for 41
was much quicker than 1601
was much quicker with 51
was much quieter and 540
was much quieter now 223
was much quieter than 1364
was much reduced and 1311
was much reduced but 105
was much reduced due 54
was much reduced for 120
was much reduced owing 45
was much reduced with 88
was much refined and 41
was much rejoicing and 472
was much rejoicing for 41
was much rejoicing that 236
was much relaxed and 45
was much research and 43
was much respect for 84
was much revered and 154
was much revered for 72
was much revised and 117
was much revived and 61
was much riskier than 95
was much rivalry and 180
was much rivalry for 114
was much roomier than 88
was much rougher and 264
was much rougher than 506
was much rounder than 47
was much sadness and 94
was much scandal and 68
was much scarcer and 41
was much scarcer than 188
was much scarier than 99
was much severer than 96
was much sharper and 344
was much sharper for 115
was much sharper than 1033
was much shocked and 396
was much shocked that 107
was much shocked with 75
was much shorter and 2028
was much shorter but 109
was much shorter for 208
was much shorter now 47
was much shorter than 19510
was much shorter that 41
was much shorter then 179
was much shorter this 43
was much shorter with 80
was much shuffling and 60
was much sillier than 63
was much simpler and 1814
was much simpler but 73
was much simpler for 491
was much simpler now 42
was much simpler than 4152
was much simpler that 51
was much simpler then 483
was much simpler with 45
was much slimmer and 60
was much slimmer than 163
was much smaller and 6141
was much smaller but 280
was much smaller due 50
was much smaller for 799
was much smaller now 273
was much smaller than 83353
was much smaller that 174
was much smaller then 1317
was much smaller with 181
was much smarter and 137
was much smarter than 1101
was much smitten with 248
was much smoother and 306
was much smoother now 46
was much smoother than 707
was much sounder and 92
was much sounder than 239
was much sparser than 128
was much splashing and 53
was much stained with 208
was much steadier and 54
was much steadier than 208
was much steeper and 274
was much steeper for 100
was much steeper than 1060
was much sterner than 45
was much stiffer and 46
was much stiffer than 267
was much stouter than 241
was much stranger than 149
was much stronger and 3232
was much stronger for 782
was much stronger now 1065
was much stronger than 19702
was much stronger that 116
was much stronger then 135
was much stronger this 68
was much stronger with 236
was much studied and 193
was much subdued and 53
was much subtler and 82
was much subtler than 94
was much suffering and 616
was much suffering for 149
was much superior and 48
was much support for 1051
was much sweeter and 91
was much sweeter than 214
was much swelled and 173
was much swelled with 97
was much swifter and 64
was much swifter than 278
was much swollen and 833
was much swollen with 80
was much sympathy and 116
was much sympathy for 1497
was much sympathy with 465
was much tastier than 75
was much tickled with 80
was much tighter and 116
was much tighter than 387
was much touched and 326
was much touched that 47
was much touched with 523
was much tougher and 146
was much tougher for 80
was much tougher than 1029
was much tougher with 42
was much traffic and 48
was much trouble and 258
was much trouble with 350
was much trusted and 192
was much turmoil and 89
was much variation and 51
was much variety and 58
was much violence and 212
was much visited and 151
was much watched and 67
was much weakened and 264
was much weakened with 112
was much wealthier and 67
was much wealthier than 338
was much withered and 208
was much wittier and 45
was much worried and 202
was much worried for 57
was much worried that 163
was much wounded and 53
was much written and 79
was nazi germany and 61
was nazi germany that 149
was nearing seventy and 196
was nearing sundown and 64
was next arranged for 44
was next arranged that 59
was next assumed that 187
was next brought and 47
was next brought out 314
was next carried out 415
was next charged with 194
was next covered with 239
was next decided that 350
was next highest with 59
was next invaded and 66
was next noticed that 52
was next ordered that 54
was next pointed out 302
was next removed and 55
was next repeated with 61
was next skinned and 41
was next visited and 104
was nice because she 111
was nice because they 64
was nice because you 51
was nine dollars and 88
was nine dollars per 41
was nine hundred and 2190
was nine minutes and 53
was nine shillings and 106
was nine shillings per 64
was nine thousand and 81
was nine thousand men 57
was nine thousand six 65
was noah webster who 78
was none between them 79
was none present but 109
was none present who 58
was north america and 68
was nothing against her 355
was nothing against him 1686
was nothing against his 238
was nothing against that 102
was nothing against them 346
was nothing against this 111
was nothing against you 95
was nothing audible but 95
was nothing between her 1029
was nothing between him 1524
was nothing between his 215
was nothing between our 58
was nothing between that 87
was nothing between them 3852
was nothing between this 59
was nothing between you 551
was nothing brought out 83
was nothing congenial with 48
was nothing content nor 44
was nothing funnier than 63
was nothing grander than 60
was nothing happening for 65
was nothing loftier than 66
was nothing omitted that 103
was nothing outside but 136
was nothing outside her 56
was nothing outside that 101
was nothing perhaps but 54
was nothing planned for 52
was nothing present but 112
was nothing present that 48
was nothing remaining but 173
was nothing remaining for 139
was nothing simpler than 155
was nothing smaller than 82
was nothing stranger than 79
was nothing stronger than 251
was nothing sweeter than 125
was nothing tangible for 52
was nothing tangible that 161
was nothing troubling him 40
was nothing unusual and 222
was nothing unusual but 52
was nothing unusual for 2774
was nothing unusual going 175
was nothing unusual that 360
was nothing unusual with 122
was nothing visible but 985
was nothing visible that 193
was nothing written but 82
was nothing written for 51
was oats becomes rye 40
was okay because her 42
was okay because his 41
was okay because she 368
was okay because that 59
was okay because they 246
was okay because you 74
was okay between them 101
was once admired and 76
was once admired for 65
was once adorned with 707
was once alleged that 105
was once assumed that 3766
was once assured that 91
was once beloved and 42
was once between them 54
was once blessed with 191
was once brought out 113
was once carried off 120
was once carried out 887
was once charged with 584
was once claimed for 160
was once claimed that 539
was once classed with 43
was once content with 50
was once coupled with 45
was once covered with 11717
was once crowded with 266
was once crowned with 298
was once current that 40
was once decided that 142
was once defined and 42
was once endowed with 99
was once equated with 92
was once familiar and 149
was once familiar but 48
was once familiar with 164
was once favored with 75
was once fertile and 152
was once flogged for 101
was once friends with 65
was once greeted with 56
was once grouped with 44
was once honored with 106
was once janitor and 44
was once knocked out 43
was once located near 104
was once lovable and 96
was once married and 257
was once married but 65
was once married for 50
was once married she 59
was once natural and 55
was once notable for 54
was once offered and 98
was once offered for 405
was once offered ten 68
was once overrun with 66
was once painted and 57
was once painted red 91
was once painted with 93
was once perfect and 71
was once perfect but 48
was once pivotal for 43
was once planned for 55
was once planted with 72
was once pointed out 1719
was once popular and 131
was once popular but 156
was once popular for 208
was once popular with 223
was once praised for 66
was once precious has 68
was once present and 155
was once present but 101
was once present does 47
was once present with 92
was once rebuked for 103
was once revered and 59
was once rumored that 217
was once settled that 44
was once smaller than 65
was once smitten with 47
was once stocked with 54
was once stopped and 48
was once stopped for 70
was once studded with 158
was once traveling with 144
was once weighed out 101
was once wounded and 62
was once wounded for 46
was once written and 87
was once written off 50
was once written that 118
was only adapted for 199
was only adopted for 103
was only adopted with 74
was only adorned with 47
was only against his 106
was only against this 88
was only alleged that 90
was only allowed for 417
was only allowed him 49
was only allowed his 78
was only allowed one 1360
was only allowed out 564
was only allowed that 91
was only allowed them 40
was only allowed two 463
was only allowed with 84
was only annoyed that 122
was only annoyed with 60
was only answering his 135
was only anxiety for 46
was only applied for 179
was only asserting his 70
was only assumed for 157
was only assumed that 316
was only average and 82
was only average for 65
was only averted with 62
was only awarded for 59
was only bantering him 52
was only because all 256
was only because both 119
was only because each 65
was only because for 71
was only because god 247
was only because her 1107
was only because his 2156
was only because its 247
was only because long 88
was only because man 56
was only because men 128
was only because one 730
was only because our 404
was only because she 7889
was only because that 1156
was only because they 8540
was only because this 622
was only because two 55
was only because you 1495
was only befitting that 71
was only beginning and 537
was only beginning for 135
was only beginning her 127
was only beginning his 719
was only beginning its 454
was only beginning now 139
was only beginning then 165
was only beginning with 101
was only between him 48
was only between one 500
was only between six 76
was only between them 71
was only between two 615
was only biscuit and 60
was only blessed with 52
was only blocked out 42
was only briefly and 188
was only britain that 42
was only broader than 67
was only brought for 60
was only brought out 1168
was only bruised and 201
was only carried out 5895
was only carried with 71
was only certain that 1219
was only charged for 88
was only charged with 2123
was only checked for 167
was only claimed for 48
was only claimed that 86
was only complying with 247
was only concern for 91
was only contact with 44
was only content with 49
was only correct and 97
was only covered with 811
was only crowned with 63
was only crushed out 41
was only crushed with 58
was only damaged and 76
was only deceiving him 45
was only deceiving them 50
was only decided that 215
was only defending her 107
was only defending his 178
was only defending its 81
was only defined for 60
was only delayed and 50
was only delayed for 376
was only desired that 86
was only despair and 62
was only distant one 55
was only distant two 57
was only dormant and 45
was only doubted how 73
was only dragged out 59
was only elected for 77
was only endowed with 123
was only evident for 105
was only evident that 91
was only exchanging one 140
was only excited and 100
was only executing his 74
was only exposed for 87
was only faintly lit 49
was only familiar with 920
was only fatigue and 69
was only feasible for 131
was only feasible with 98
was only fifteen and 2008
was only fifteen but 231
was only fifteen per 169
was only fifteen she 95
was only fifteen then 749
was only finally and 52
was only finally put 54
was only following her 260
was only following his 833
was only following its 59
was only following out 487
was only following this 125
was only following with 47
was only friends with 44
was only gabriel and 45
was only general and 75
was only gradual and 108
was only granted and 88
was only granted for 374
was only granted him 84
was only granted them 65
was only greeted with 93
was only halfway out 274
was only herself and 276
was only herself she 42
was only herself that 41
was only herself who 46
was only himself and 476
was only himself that 222
was only himself who 45
was only holland and 49
was only illusion and 41
was only imagining that 372
was only imagining things 235
was only imagining this 67
was only imitating his 84
was only imposed with 49
was only improving with 41
was only increasing his 90
was only indulging his 92
was only injured and 81
was only insisting that 105
was only insured for 119
was only jealousy and 53
was only jealousy that 105
was only justice that 453
was only knocked out 384
was only liberal and 51
was only limited and 167
was only limited use 69
was only listening for 46
was only listening with 212
was only locally that 53
was only logical and 279
was only logical for 1123
was only logical that 12644
was only logical then 53
was only married for 168
was only married two 66
was only material for 57
was only measured for 144
was only mimicking with 50
was only minimal and 71
was only minutes ago 149
was only minutes old 175
was only moments ago 316
was only natives that 144
was only natural and 1734
was only natural for 15408
was only natural she 526
was only natural that 197910
was only natural then 731
was only natural they 504
was only natural too 49
was only natural with 224
was only natural you 87
was only needful for 104
was only needful that 240
was only nominal and 492
was only notable for 87
was only noticed for 41
was only noticed that 53
was only october and 43
was only offered for 133
was only offered with 81
was only outside that 42
was only outward and 56
was only passive and 43
was only payable for 75
was only plainer than 86
was only planned for 53
was only pointed out 176
was only popular with 75
was only poverty and 81
was only preparing for 334
was only preparing her 53
was only preparing his 44
was only present for 346
was only present with 54
was only printed for 109
was only prolonging her 50
was only prolonging his 45
was only providing for 109
was only prudent for 241
was only prudent not 46
was only prudent that 115
was only puzzled and 89
was only quelled with 120
was only rational for 56
was only rational that 42
was only realized with 60
was only rejoicing that 135
was only released for 63
was only reliable for 41
was only religion that 91
was only reminding him 40
was only reminding you 50
was only removed for 126
was only removed with 89
was only renewed for 42
was only rescued with 186
was only respect for 95
was only revealed with 48
was only reviled with 45
was only revived for 51
was only revived with 48
was only rippled now 42
was only roughed out 120
was only sadness and 59
was only seasonal and 70
was only seconds old 42
was only secured for 59
was only secured with 93
was only seemingly dead 43
was only settled this 83
was only settled with 65
was only shocked that 112
was only silence and 1074
was only silence for 154
was only silence now 132
was only sixteen and 2376
was only sixteen but 293
was only sixteen his 43
was only sixteen per 62
was only sixteen she 95
was only sixteen then 739
was only stamped out 235
was only stopped for 111
was only stopped with 74
was only streaked with 82
was only studied for 83
was only stuffed with 61
was only stunned and 285
was only stunned for 107
was only subdued with 48
was only suffering for 43
was only sympathy for 40
was only tardily and 48
was only tenable for 63
was only thankful for 50
was only thankful she 44
was only thankful that 1438
was only thirteen and 1342
was only thirteen but 155
was only thirteen per 113
was only thirteen then 294
was only thursday and 54
was only tinkering with 86
was only tonight that 197
was only touched with 43
was only towards its 101
was only tuesday and 57
was only vaguely and 110
was only visible for 488
was only visible with 46
was only weakness that 42
was only wondering how 413
was only wondering who 42
was only wondering why 268
was only worried for 54
was only worried that 517
was only wounded and 779
was only written and 44
was only written for 214
was only wrought out 129
was oozing between his 61
was open between them 180
was open country all 44
was open country and 183
was open country for 47
was open country then 41
was open country with 147
was open prairie and 46
was open support for 40
was open warfare with 63
was over against him 148
was over against them 199
was over against this 55
was over because she 217
was over because they 191
was over between her 389
was over between him 338
was over between them 3147
was over between you 319
was over cautious and 40
was over crowded with 47
was over everything and 73
was over everything was 100
was over forever and 41
was over opinions and 43
was over quicker than 104
was over quickly and 403
was over quickly for 41
was over seventy and 960
was over seventy but 69
was over seventy now 199
was over seventy per 63
was over seventy then 69
was over sixteen and 89
was over stevens had 80
was over tactics and 42
was over whelmed with 84
was paid together with 75
was pale against her 41
was part african and 50
was part chinese and 57
was part mexican and 50
was part payment for 88
was part spanish and 76
was past history and 139
was past history now 50
was past seventy and 299
was past seventy now 82
was past shrieking now 41
was paul ehrlich who 55
was paul himself who 183
was peace between him 126
was peace between them 629
was pitt himself who 42
was poking turtles with 60
was poor because his 85
was poor because she 109
was poor because they 93
was poor comfort for 182
was poor company for 116
was poor himself and 53
was poor material for 112
was poor material out 41
was poor payment for 40
was poor quality and 139
was pope clement vii 189
was pope gregory vii 423
was pope gregory who 60
was pure delight and 115
was pure delight for 69
was pure fantasy and 128
was pure pleasure and 61
was pure pleasure for 114
was pure torture for 207
was racing towards her 70
was racing towards him 93
was racing towards them 135
was raging against him 97
was raging against his 55
was raging between him 40
was raging between his 50
was raging between them 131
was raging between two 165
was raging outside and 97
was reading dickens and 55
was reading everything she 73
was reading everything that 134
was reading history and 96
was reading science and 60
was reading several new 42
was ready dressed and 120
was ready dressed for 113
was ready saddled and 40
was ready sympathy that 50
was rent asunder and 454
was rent asunder for 118
was rent asunder with 128
was rich because she 95
was rich material for 132
was riding between two 70
was riding forward with 43
was riding shotgun and 107
was riding shotgun for 85
was riding shotgun with 114
was riding towards her 55
was riding towards him 86
was riding towards his 130
was riding towards them 107
was rising against him 419
was rising against his 47
was rising against its 41
was rising against them 169
was rising against this 45
was rising between them 83
was rising quickly and 90
was rising rapidly and 894
was rising rapidly now 42
was rising rapidly with 100
was rising sharply and 110
was rising steadily and 348
was rising steadily with 94
was rising together with 43
was rising towards its 55
was room between one 57
was room between them 41
was room service with 81
was rosy cheeked and 40
was ruling jointly with 93
was safe against all 155
was safe against any 204
was safe against his 60
was safe because his 59
was safe because she 198
was safe because they 96
was safe forever and 51
was said against her 425
was said against him 1253
was said against his 224
was said against that 49
was said against them 337
was said against this 146
was said against you 79
was said because she 63
was said because they 116
was said between her 131
was said between him 180
was said between them 2856
was said between you 312
was said chiefly for 52
was said however that 181
was said locally that 218
was said persons had 44
was said quietly and 72
was said quietly but 50
was said regarding this 59
was said vaguely that 44
was saving herself for 535
was saving himself for 455
was saying because her 68
was saying because his 129
was saying because she 358
was saying because they 139
was saying everything she 56
was saying everything that 55
was saying exactly that 49
was saying goodbye and 171
was saying goodbye for 102
was saying goodbye not 42
was saying kaddish for 71
was saying prayers for 99
was saying similar things 85
was seeing everything for 126
was seeing everything that 51
was seeing everything with 102
was seeing himself and 44
was seeing himself for 52
was seen advancing with 435
was seen animating his 40
was seen between his 43
was seen between them 156
was seen between this 82
was seen between two 111
was seen carousing and 50
was seen covered with 451
was seen crowded with 87
was seen executing his 149
was seen flooded with 40
was seen following him 118
was seen following his 98
was seen fretted with 47
was seen galloping out 98
was seen loitering and 46
was seen loitering near 108
was seen nowhere but 48
was seen outside her 54
was seen outside his 78
was seen plainly that 71
was seen retreating with 92
was seen returning with 268
was seen switching him 55
was seen together with 236
was self evident and 47
was self evident that 321
was sent against her 323
was sent against him 5393
was sent against his 127
was sent against new 210
was sent against one 45
was sent against that 115
was sent against them 6211
was sent against this 199
was sent against two 101
was sent because she 54
was sent between two 49
was sent express for 40
was sent forward and 329
was sent forward for 291
was sent forward that 320
was sent forward with 2733
was sent galloping off 104
was sent outside and 42
was sent overseas and 381
was sent overseas for 204
was sent overseas with 352
was sent scurrying for 57
was sent together with 592
was sewing together with 48
was sewn together and 83
was sewn together with 259
was shaw himself who 45
was shop steward for 42
was shot because his 45
was shot because she 128
was shot forward and 47
was shot outside his 321
was shot together with 232
was shut against all 213
was shut against her 282
was shut against him 772
was shut against that 83
was shut against them 688
was shut between them 80
was sick because his 49
was sick because she 300
was sick because they 41
was sick himself and 47
was siding against her 42
was slow because she 63
was slow because they 161
was slung between them 71
was slung between two 354
was smith himself who 54
was snow covered and 94
was snug against her 52
was snug against his 91
was soft against her 452
was soft against him 66
was soft against his 322
was soft because she 45
was sold locally and 195
was sold locally for 87
was sold quickly and 45
was sold together with 356
was some anxiety and 71
was some anxiety for 90
was some anxiety that 665
was some apology for 289
was some benefit for 62
was some bickering and 77
was some comfort and 95
was some comfort for 345
was some comfort that 935
was some comment that 156
was some concern and 90
was some concern for 416
was some concern that 10424
was some concern with 231
was some contact with 362
was some decades ago 706
was some dispute and 68
was some dispute with 138
was some dreadful ill 56
was some friction and 85
was some friction with 207
was some grounds for 87
was some grumbling and 218
was some grumbling but 54
was some grumbling that 309
was some hundred and 202
was some jealousy and 68
was some jockeying for 78
was some material that 50
was some minutes ere 455
was some mistake and 236
was some mistake that 47
was some moments ere 247
was some murmuring and 76
was some muttering and 85
was some muttering that 41
was some mystery that 57
was some mystery yet 50
was some natural and 43
was some obscure man 197
was some occasion for 281
was some overlap and 64
was some overlap with 294
was some peculiar and 49
was some pretext for 93
was some problem and 49
was some problem that 68
was some problem with 1241
was some promise that 101
was some purpose for 67
was some quality that 111
was some quarrel with 45
was some question how 81
was some question that 427
was some respect for 145
was some respite for 69
was some rivalry and 42
was some rivalry with 44
was some scuffling and 109
was some seconds ere 99
was some seventy and 70
was some sharper who 61
was some shelter for 48
was some shuffling and 112
was some stranger who 129
was some success with 109
was some support for 3581
was some sympathy and 55
was some sympathy for 983
was some sympathy with 150
was some tinkering with 84
was some trouble and 187
was some trouble for 65
was some trouble now 50
was some trouble that 48
was some trouble with 1979
was some urgency for 60
was some variation with 84
was some violence and 186
was some warrant for 305
was soon adapted for 326
was soon adopted and 237
was soon adopted for 403
was soon adopted with 45
was soon adorned with 129
was soon advised that 179
was soon alarmed and 56
was soon alleged that 51
was soon applied and 50
was soon applied for 47
was soon aroused and 123
was soon arranged and 206
was soon arranged for 306
was soon arranged that 2343
was soon arranged with 116
was soon assumed that 156
was soon assured that 541
was soon blended with 140
was soon blessed with 239
was soon blocked with 82
was soon blotted out 392
was soon bristling with 98
was soon brought and 132
was soon brought him 62
was soon brought low 40
was soon brought out 700
was soon brought that 393
was soon carried far 45
was soon carried off 308
was soon carried out 1451
was soon certain that 551
was soon charged with 612
was soon checked and 107
was soon claimed that 130
was soon clamoring for 49
was soon clogged with 75
was soon clouded with 135
was soon competing with 153
was soon coupled with 276
was soon covered and 54
was soon covered with 11815
was soon coveted and 54
was soon crackling and 54
was soon crammed with 282
was soon crossed and 65
was soon crowded and 112
was soon crowded out 340
was soon crowded with 2533
was soon crowned with 210
was soon crushed and 207
was soon crushed out 112
was soon current that 95
was soon decided for 119
was soon decided not 42
was soon decided that 4780
was soon declaring that 175
was soon decreed that 43
was soon defeated and 830
was soon deluged with 366
was soon demanding that 91
was soon deposed and 297
was soon devised for 52
was soon divided and 85
was soon doubled and 54
was soon drafted and 75
was soon drafted for 41
was soon dragged out 177
was soon drained off 54
was soon dressed and 403
was soon dressed for 44
was soon dropped and 554
was soon dropped for 192
was soon drowned out 1025
was soon elected its 67
was soon emptied and 76
was soon enabled not 45
was soon endowed with 112
was soon engulfed and 57
was soon equated with 69
was soon erected and 196
was soon erected for 174
was soon evident and 123
was soon evident how 75
was soon evident she 44
was soon evident that 54576
was soon evident they 139
was soon evident why 50
was soon expecting her 50
was soon exposed and 125
was soon exposed for 43
was soon familiar with 468
was soon favored with 48
was soon flooded and 66
was soon flooded with 1051
was soon following his 41
was soon friends with 60
was soon gathered and 44
was soon glutted with 146
was soon granted and 79
was soon grappling with 43
was soon greeted with 97
was soon guessed that 103
was soon honored with 90
was soon hustled out 43
was soon ignored and 62
was soon insisting that 165
was soon kindled and 58
was soon knocked off 169
was soon knocked out 640
was soon laughed out 311
was soon listening with 127
was soon located and 166
was soon lowered and 91
was soon married and 66
was soon married off 43
was soon mounted and 232
was soon noticed and 278
was soon noticed for 76
was soon noticed that 3690
was soon offered for 94
was soon offered him 100
was soon ordered out 43
was soon overrun and 182
was soon overrun with 357
was soon paroled and 84
was soon plagued with 93
was soon pointed out 1204
was soon popular with 92
was soon preparing for 86
was soon printed and 164
was soon quelled and 137
was soon quieted and 55
was soon realized and 314
was soon realized how 49
was soon realized that 26947
was soon rebuilt and 395
was soon rebuilt with 65
was soon reduced and 81
was soon relaxed and 104
was soon released and 1378
was soon released but 127
was soon released for 138
was soon released with 62
was soon removed and 330
was soon removed for 103
was soon renewed and 90
was soon renewed with 272
was soon reopened and 50
was soon repealed and 89
was soon repeated all 50
was soon repeated and 65
was soon repeated with 44
was soon replete with 54
was soon reporting that 525
was soon reputed one 80
was soon rescued and 57
was soon resumed and 272
was soon resumed with 88
was soon retaken and 117
was soon revealed and 52
was soon revealed that 2141
was soon revised and 68
was soon revived and 123
was soon revived with 55
was soon revoked and 59
was soon riddled with 179
was soon righted and 92
was soon rumored that 477
was soon saddled and 49
was soon saddled with 86
was soon secured and 149
was soon secured for 61
was soon settled and 317
was soon settled for 93
was soon settled that 1546
was soon settled with 110
was soon shipped off 68
was soon sighted and 46
was soon skinned and 175
was soon smitten with 81
was soon snuffed out 365
was soon spotted and 102
was soon stained with 67
was soon stamped out 471
was soon started and 107
was soon stocked with 119
was soon stopped and 181
was soon stormed and 52
was soon streaked with 59
was soon strewed with 122
was soon stronger than 76
was soon studded with 87
was soon subdued and 93
was soon swamped with 362
was soon tethered and 75
was soon touched with 110
was soon uncased and 43
was soon visible that 95
was soon visited and 42
was soon visited with 52
was soon welcome and 73
was soon whisked off 99
was soon widowed and 77
was soon wounded and 188
was soon wrestling with 40
was soon written and 62
was soon written off 65
was sore abashed and 65
was sore against her 51
was sore against his 118
was sore ashamed that 94
was sore because she 114
was sore because they 44
was sore bruised and 75
was sore enraged and 416
was sore exposed that 83
was sore grieved and 74
was sore pressed and 48
was sore pressed for 72
was sore wounded and 87
was south african and 126
was south america and 49
was sowing aversion and 67
was sown between them 54
was steam powered and 88
was step forward and 53
was such behavior that 47
was such comfort and 74
was such freedom and 49
was such friends with 85
was such maddening air 45
was such madness that 86
was such moments that 50
was such silence that 217
was such torture that 98
was such variety and 80
was sued jointly with 42
was sunk between her 43
was sunk between his 310
was sunk between two 64
was sure awaited him 80
was sure because she 52
was sure everything had 67
was sure everything was 743
was sure exactly how 151
was sure however that 209
was sure moreover that 93
was sure richard was 51
was sure somehow that 153
was swung between two 103
was swung inboard and 50
was taking against him 42
was taking careful aim 294
was taking chances and 47
was taking chances with 114
was taking classes and 52
was taking classes for 46
was taking classes with 81
was taking control and 77
was taking counsel with 429
was taking courses and 55
was taking courses for 44
was taking courses that 40
was taking deepest and 68
was taking everything out 145
was taking everything she 119
was taking everything that 117
was taking forever and 96
was taking forever for 91
was taking herself out 43
was taking himself and 53
was taking himself off 186
was taking himself out 294
was taking himself too 112
was taking lessons and 80
was taking lessons with 144
was taking luncheon with 41
was taking maggots out 51
was taking matters too 44
was taking measures for 851
was taking vengeance for 97
was talk between them 65
was taut against his 55
was taut between them 43
was their ability and 105
was their ability not 41
was their absence that 135
was their adopted son 161
was their advance that 271
was their adviser and 59
was their alliance with 261
was their ambition and 103
was their ambition that 48
was their ancient and 185
was their anxiety for 224
was their anxiety that 174
was their apology for 50
was their arrival that 202
was their assault that 120
was their avidity for 71
was their bedroom and 46
was their beginning and 64
was their behavior that 266
was their besetting sin 133
was their biggest hit 161
was their bravery and 48
was their bulwark and 56
was their busiest day 50
was their capital and 261
was their capital for 52
was their captain and 173
was their chagrin and 40
was their champion and 199
was their comfort and 94
was their comrade and 52
was their concern and 123
was their concern for 870
was their concern that 729
was their concern with 568
was their conduct and 79
was their conduct that 271
was their conduct with 41
was their contact with 399
was their control that 41
was their country and 704
was their country now 40
was their country that 184
was their country too 89
was their courage and 312
was their courage that 146
was their cruelty that 51
was their culture and 101
was their culture that 140
was their decided and 49
was their decision and 149
was their decision not 114
was their decision that 590
was their defense that 65
was their delight and 117
was their delight that 123
was their despair and 51
was their despair that 151
was their destiny and 141
was their devotion and 90
was their devotion that 147
was their disdain and 51
was their disdain for 145
was their disgust with 46
was their dislike for 124
was their earliest and 49
was their efforts and 60
was their efforts that 403
was their element and 40
was their enemies who 104
was their example and 72
was their example that 352
was their faculty and 40
was their failure that 56
was their federal head 77
was their fitness for 44
was their formula for 43
was their founder and 72
was their freedom and 53
was their friends and 56
was their friends who 159
was their function and 96
was their general and 168
was their genuine and 40
was their greatest and 82
was their greatest fear 305
was their greatest god 41
was their greatest joy 132
was their greatest sin 57
was their guardian and 210
was their highest aim 150
was their highway and 45
was their history and 76
was their husband and 76
was their intense and 53
was their jealousy and 65
was their jealousy that 41
was their kitchen and 44
was their language and 235
was their language that 212
was their largest and 62
