we adapt various and 79
we never dreamed that 1908
we never dreamed they 77
we never employ them 89
we never escape our 60
we never escape them 54
we never expect any 161
we never expect that 86
we never expect them 65
we never figure out 47
we never forced him 43
we never forget for 120
we never forget her 68
we never forget him 55
we never forget his 212
we never forget how 212
we never forget our 335
we never forget that 4480
we never forget them 322
we never forget this 138
we never forget who 53
we never forget you 78
we never forgot him 58
we never forgot how 62
we never forgot our 128
we never forgot that 884
we never forgot this 56
we never fought with 43
we never gained any 47
we never halted for 51
we never lacked for 538
we never learned any 55
we never learned his 68
we never learned how 509
we never learned that 152
we never learned who 82
we never learned why 69
we never locked our 226
we never looked for 395
we never meddle with 189
we never mention her 458
we never mention him 254
we never mention our 47
we never mention them 75
we never missed any 80
we never missed for 50
we never missed one 83
we never missed our 63
we never missed them 85
we never needed any 68
we never needed one 47
we never needed them 114
we never notice that 226
we never notice them 149
we never obtain any 83
we never opened our 55
we never parted with 47
we never passed one 45
we never played for 178
we never played with 114
we never raised our 65
we never reached any 70
we never reached our 83
we never reached that 135
we never realize how 111
we never realize that 427
we never regard that 90
we never regard them 43
we never remark any 149
we never shared our 52
we never shared with 53
we never should get 304
we never should hear 50
we never should let 57
we never should pay 48
we never should see 109
we never showed any 235
we never stayed long 185
we never suffer any 97
we never suffer our 47
we never suffer them 48
we never surely can 143
we never taught them 219
we never thanked him 56
we never thought any 44
we never thought for 119
we never thought him 60
we never thought our 93
we never thought she 165
we never thought that 2674
we never thought they 269
we never thought this 76
we never thought was 47
we never thought you 333
we never turned our 63
we never waited for 63
we never wanted for 406
we never wanted her 46
we never wanted him 48
we never wanted them 62
we never wanted you 58
we never wished for 53
we never worked for 49
we never worked out 76
we never worked with 61
we nobly return for 85
we noted already that 115
we noted before that 220
we noted earlier and 136
we noted earlier are 90
we noted earlier for 142
we noted earlier how 98
we noted earlier that 4430
we noted earlier this 93
we noted earlier was 135
we noted earlier with 235
we noted further that 111
we offer advice and 51
we offer before thee 344
we offer praise and 171
we offer prayer and 74
we offer prayer for 74
we offer reasons for 52
we offer something that 44
we offer through this 40
we often accept them 52
we often assert that 48
we often assume that 5710
we often assume them 40
we often assume they 95
we often called him 123
we often called them 55
we often changed our 52
we often choose not 122
we often choose our 86
we often decide that 120
we often direct our 48
we often enough see 108
we often equate with 43
we often expect our 77
we often expect that 136
we often expect them 74
we often expect too 72
we often forget how 673
we often forget its 108
we often forget our 210
we often forget that 7728
we often forget them 79
we often forget they 64
we often forget this 356
we often forgot that 45
we often ignore our 96
we often ignore them 94
we often ignore this 83
we often impose our 47
we often insist that 107
we often measure our 45
we often notice how 46
we often notice that 733
we often played with 83
we often prefer not 54
we often prefer our 45
we often realize how 56
we often realize that 622
we often reduce our 54
we often regard him 67
we often regard them 81
we often regard this 40
we often remark that 143
we often settle for 284
we often shared our 51
we often simply say 52
we often stayed with 49
we often strive for 49
we often suffer him 81
we often talked with 47
we often thought that 334
we often walked out 46
we often wished for 52
we often wished that 218
we often wonder how 417
we often wonder that 124
we often wonder why 395
we often worked with 57
we opted instead for 84
we ought surely not 41
we owned already had 70
we place before him 151
we place before our 405
we place before them 366
we place before you 243
we place beside them 48
we place beside this 113
we place orders for 54
we please without any 96
we please without being 58
we please without fear 136
we plowing through them 43
we plunge deeper and 57
we preach christ and 73
we press further and 41
we press onward now 48
we probe deeper and 153
we probe further and 58
we quite agreed that 45
we quite agreed with 107
we quite forget how 42
we quite forget its 52
we quite forget that 371
we quite forgot all 65
we quite forgot our 93
we quite forgot that 183
we raise issues that 103
we rather assume that 422
we rather desire that 41
we rather expect all 45
we rather expect that 158
we rather missed you 60
we rather prefer that 242
we rather regret this 64
we rather thought that 133
we rather wonder that 300
we really accept that 458
we really accept this 155
we really assert that 149
we really assume that 900
we really become one 81
we really better off 379
we really choose our 42
we really desire and 189
we really desire our 44
we really desire that 230
we really escape that 44
we really expect any 46
we really expect god 59
we really expect him 72
we really expect our 88
we really expect that 766
we really expect them 224
we really expect this 60
we really fighting for 117
we really fought for 42
we really intend that 42
we really learned how 77
we really listen and 42
we really lucked out 156
we really missed you 54
we really needed all 40
we really needed and 120
we really needed each 66
we really needed for 84
we really needed her 110
we really needed him 187
we really needed one 87
we really needed our 46
we really needed that 263
we really needed them 236
we really needed this 70
we really needed was 1164
we really needed you 93
we really pitied and 188
we really should ask 77
we really should get 543
we really should let 73
we really should mean 71
we really should not 2633
we really should say 152
we really should see 82
we really should try 224
we really should use 95
we really showed that 42
we really strive for 47
we really thought she 51
we really thought that 1490
we really thought them 56
we really thought they 118
we really thought this 66
we really thought was 62
we really thought you 66
we really wanted all 44
we really wanted and 179
we really wanted each 40
we really wanted for 62
we really wanted her 46
we really wanted him 184
we really wanted our 67
we really wanted out 92
we really wanted that 51
we really wanted them 157
we really wanted this 61
we really wanted was 1056
we really wonder how 57
we reason beyond our 121
we refer readers who 72
we reply simply and 65
we rowed ashore and 144
we rowed toward them 53
we search around for 61
we search further for 57
we search instead for 61
we search through all 145
we search through our 117
we search vainly for 67
we sense through our 40
we serve freely and 106
we serve notice that 162
we shall abound with 71
we shall accent them 78
we shall accept all 85
we shall accept and 268
we shall accept any 72
we shall accept for 100
we shall accept him 108
we shall accept his 175
we shall accept its 78
we shall accept our 63
we shall accept that 918
we shall accept them 409
we shall accept this 429
we shall accept with 62
we shall accuse him 43
we shall adduce one 82
we shall adjust our 74
we shall admire and 86
we shall admire him 52
we shall admire his 104
we shall admire them 52
we shall advise him 64
we shall advise our 104
we shall advise this 47
we shall advise you 136
we shall affirm that 522
we shall affirm this 57
we shall afford them 56
we shall afford you 61
we shall allure them 113
we shall almost see 41
we shall always act 167
we shall always add 75
we shall always and 104
we shall always ask 59
we shall always bear 167
we shall always bring 56
we shall always deal 89
we shall always end 80
we shall always fear 141
we shall always get 497
we shall always hear 148
we shall always long 56
we shall always mean 1442
we shall always owe 102
we shall always pay 72
we shall always put 82
we shall always read 50
we shall always say 171
we shall always see 659
we shall always try 248
we shall always use 1174
we shall always win 63
we shall always with 59
we shall another day 69
we shall answer all 128
we shall answer both 47
we shall answer for 235
we shall answer him 168
we shall answer his 54
we shall answer our 67
we shall answer that 684
we shall answer them 178
we shall answer this 215
we shall answer with 239
we shall answer you 156
we shall arrange all 58
we shall arrange for 825
we shall arrange our 244
we shall arrange that 198
we shall arrange them 278
we shall arrange this 48
we shall arrest him 44
we shall arrest you 88
we shall arrive not 69
we shall arrive this 44
we shall arrive too 99
we shall arrive with 67
we shall assert our 95
we shall assert that 1004
we shall assign each 42
we shall assign for 49
we shall assign them 234
we shall assign this 85
we shall assist each 78
we shall assist him 257
we shall assist that 49
we shall assist them 122
we shall assist you 129
we shall assume all 298
we shall assume and 100
we shall assume are 184
we shall assume both 81
we shall assume each 48
we shall assume for 2367
we shall assume has 94
we shall assume its 186
we shall assume now 44
we shall assume one 151
we shall assume our 153
we shall assume that 140735
we shall assume them 235
we shall assume they 231
we shall assume this 1070
we shall assume two 199
we shall assume was 50
we shall assume with 60
we shall assume you 110
we shall assure our 85
we shall attack and 79
we shall attack him 139
we shall attack our 44
we shall attack them 618
we shall attack this 46
we shall attack with 60
we shall attack you 103
we shall attain all 48
we shall attain any 73
we shall attain our 579
we shall attain that 630
we shall attain them 82
we shall attain this 193
we shall battle for 64
we shall become all 287
we shall become for 97
we shall become god 118
we shall become his 146
we shall become its 64
we shall become men 44
we shall become new 46
we shall become not 85
we shall become one 817
we shall become real 59
we shall become that 120
we shall become too 103
we shall become weak 102
we shall before long 1966
we shall behold all 131
we shall behold and 181
we shall behold each 93
we shall behold god 230
we shall behold her 89
we shall behold him 729
we shall behold his 289
we shall behold its 81
we shall behold one 43
we shall behold our 150
we shall behold that 52
we shall behold thee 60
we shall behold them 253
we shall behold this 76
we shall behold with 134
we shall behold you 68
we shall bequeath them 64
we shall bestow our 55
we shall betray all 56
we shall betray our 71
we shall better our 60
we shall better see 415
we shall borrow his 46
we shall bypass this 41
we shall center our 389
we shall charge him 79
we shall charge them 40
we shall charge you 153
we shall choose and 73
we shall choose for 360
we shall choose one 561
we shall choose our 338
we shall choose that 248
we shall choose them 59
we shall choose this 88
we shall choose two 197
we shall clearly not 103
we shall clearly see 1296
we shall combat them 80
we shall commit our 40
we shall commit you 55
we shall compel him 104
we shall compel them 127
we shall compel you 70
we shall comply with 538
we shall concur with 102
we shall confer with 53
we shall decamp for 48
we shall decide for 94
we shall decide how 92
we shall decide that 822
we shall decide this 42
we shall decide who 52
we shall deduce all 103
we shall deduce that 154
we shall deepen and 43
we shall deepen our 77
we shall deface and 148
we shall defend and 63
we shall defend his 95
we shall defend our 2168
we shall defend them 160
we shall defend this 58
we shall defend with 71
we shall defend you 91
we shall define and 388
we shall define each 122
we shall define for 61
we shall define its 53
we shall define our 145
we shall define that 128
we shall define them 277
we shall define this 206
we shall define two 193
we shall demand for 70
we shall demand our 53
we shall demand that 898
we shall denote all 52
we shall denote and 70
we shall denote any 42
we shall denote for 82
we shall denote its 174
we shall denote that 72
we shall denote them 517
we shall denote this 901
we shall denote with 110
we shall depart for 66
we shall depart this 580
we shall depart with 82
we shall depend for 118
we shall derive all 83
we shall derive and 102
we shall derive are 81
we shall derive but 41
we shall derive for 94
we shall derive our 198
we shall derive them 92
we shall derive this 125
we shall derive two 209
we shall desire all 46
we shall desire and 98
we shall desire for 80
we shall desire that 340
we shall desire you 69
we shall detail them 40
we shall devise one 65
we shall devote all 202
we shall devote but 70
we shall devote one 117
we shall devote our 1771
we shall devote this 889
we shall devote two 149
we shall devour with 44
we shall direct all 106
we shall direct him 62
we shall direct our 2502
we shall direct that 47
we shall direct you 46
we shall divert our 45
we shall divide all 125
we shall divide each 45
we shall divide his 44
we shall divide our 606
we shall divide them 555
we shall divide this 432
we shall double our 246
we shall effect our 185
we shall embark for 105
we shall emerge out 90
we shall emerge with 126
we shall employ all 119
we shall employ and 62
we shall employ are 107
we shall employ both 88
we shall employ for 438
we shall employ our 192
we shall employ that 150
we shall employ them 227
we shall employ this 281
we shall employ two 151
we shall employ you 99
we shall enable him 51
we shall enable our 72
we shall enable them 68
we shall endure and 63
we shall enrich our 128
we shall ensure that 1212
we shall ensure you 41
we shall erelong see 70
we shall escape all 245
we shall escape any 47
we shall escape being 78
we shall escape him 40
we shall escape that 200
we shall escape them 86
we shall escape this 174
we shall escape with 90
we shall escort you 66
we shall esteem and 41
we shall esteem him 41
we shall esteem them 54
we shall evince our 65
we shall expand our 203
we shall expand them 150
we shall expand this 109
we shall expect all 67
we shall expect and 110
we shall expect her 109
we shall expect him 431
we shall expect his 55
we shall expect our 98
we shall expect that 2626
we shall expect them 330
we shall expect this 199
we shall expect with 124
we shall expect you 2367
we shall expose our 146
we shall expose them 79
we shall expose you 57
we shall extend and 79
we shall extend our 1256
we shall extend them 52
we shall extend this 481
we shall famish for 80
we shall farther see 63
we shall finish off 67
we shall finish our 399
we shall finish them 50
we shall finish this 328
we shall finish with 232
we shall follow all 46
we shall follow and 138
we shall follow both 42
we shall follow for 121
we shall follow her 238
we shall follow him 1530
we shall follow his 982
we shall follow its 288
we shall follow one 120
we shall follow our 496
we shall follow out 249
we shall follow that 1098
we shall follow thee 123
we shall follow them 997
we shall follow this 1556
we shall follow two 57
we shall follow with 241
we shall follow you 558
we shall forbear any 43
we shall forbid our 51
we shall forbid them 176
we shall forget all 389
we shall forget and 47
we shall forget him 64
we shall forget how 92
we shall forget our 315
we shall forget that 722
we shall forget them 136
we shall forget this 122
we shall forget you 66
we shall foster and 40
we shall freely use 290
we shall further say 97
we shall further see 1914
we shall further use 46
we shall gladly and 71
we shall gladly hear 44
we shall gladly pay 48
we shall gladly see 53
we shall glance for 56
we shall govern our 64
we shall govern you 347
we shall greatly err 229
we shall grieve and 50
we shall grieve for 64
we shall ground our 40
we shall handle our 42
we shall handle them 106
we shall handle this 107
we shall hardly err 174
we shall hardly get 411
we shall hardly hear 71
we shall hardly say 78
we shall hardly see 382
we shall ignore all 272
we shall ignore any 184
we shall ignore for 232
we shall ignore its 46
we shall ignore that 358
we shall ignore them 754
we shall ignore this 1448
we shall import our 41
we shall impose new 56
we shall impose our 56
we shall indeed not 109
we shall indeed see 494
we shall induce them 41
we shall inform him 87
we shall inform our 97
we shall inform them 45
we shall inform you 282
we shall insert them 119
we shall insist that 2524
we shall instead use 125
we shall insure our 43
we shall invite him 55
we shall invite our 64
we shall invite them 159
we shall invite you 88
we shall launch our 137
we shall likely see 60
we shall listen and 98
we shall listen for 73
we shall listen with 166
we shall locate our 42
we shall locate them 68
we shall mainly deal 226
we shall mainly use 465
we shall manage all 114
we shall manage for 218
we shall manage him 51
we shall manage our 125
we shall manage that 148
we shall manage this 157
we shall manage with 51
we shall manage yet 76
we shall measure all 90
we shall measure our 130
we shall mention all 43
we shall mention and 68
we shall mention are 315
we shall mention but 281
we shall mention for 92
we shall mention him 52
we shall mention his 59
we shall mention now 47
we shall mention one 957
we shall mention that 1026
we shall mention them 532
we shall mention this 109
we shall mention two 1065
we shall mention was 229
we shall merely add 416
we shall merely ask 58
we shall merely deal 44
we shall merely put 47
we shall merely say 581
we shall merely set 47
we shall merely try 163
we shall merely use 82
we shall modify our 204
we shall modify this 142
we shall mostly deal 49
we shall mostly use 359
we shall narrow our 124
we shall neither fear 63
we shall neither get 47
we shall neither see 397
we shall notice and 155
we shall notice are 183
we shall notice but 46
we shall notice had 98
we shall notice his 115
we shall notice how 299
we shall notice its 56
we shall notice not 59
we shall notice one 263
we shall notice that 6392
we shall notice them 346
we shall notice this 114
we shall notice two 128
we shall notice was 127
we shall notice with 55
we shall notify you 131
we shall number them 77
we shall oblige them 54
we shall obtain all 463
we shall obtain and 305
we shall obtain any 61
we shall obtain are 91
we shall obtain both 49
we shall obtain but 70
we shall obtain can 40
we shall obtain for 862
we shall obtain his 51
we shall obtain its 100
we shall obtain new 78
we shall obtain not 102
we shall obtain one 356
we shall obtain our 519
we shall obtain that 656
we shall obtain them 255
we shall obtain this 261
we shall obtain two 435
we shall obtain with 92
we shall occupy and 89
we shall occupy our 59
we shall offend god 64
we shall offend him 51
we shall offend you 41
we shall oppose all 60
we shall oppose any 79
we shall oppose him 132
we shall oppose our 49
we shall oppose them 117
we shall oppose with 46
we shall oppose you 57
we shall partly see 52
we shall perish and 94
we shall perish for 116
we shall perish with 204
we shall permit him 78
we shall permit our 42
we shall permit them 84
we shall permit this 42
we shall permit you 90
we shall pierce you 59
we shall pledge our 54
we shall praise and 87
we shall praise god 185
we shall praise him 710
we shall praise thee 146
we shall praise you 43
we shall prefer our 60
we shall prolong our 76
we shall punish him 234
we shall punish them 136
we shall punish you 176
we shall purify our 46
we shall pursue and 71
we shall pursue our 747
we shall pursue that 277
we shall pursue them 240
we shall pursue this 555
we shall pursue with 109
we shall rarely hear 48
we shall rarely see 57
we shall rashly bring 71
we shall ratify and 45
we shall readily and 58
we shall readily own 48
we shall readily see 1156
we shall realize all 61
we shall realize his 54
we shall realize how 761
we shall realize its 91
we shall realize our 297
we shall realize that 9816
we shall realize them 80
we shall realize this 185
we shall realize why 56
we shall recall how 53
we shall recall our 76
we shall recall that 874
we shall recall with 51
we shall reckon them 45
we shall reckon with 181
we shall recoil with 66
we shall record them 52
we shall record was 54
we shall redeem our 1225
we shall reduce all 64
we shall reduce our 312
we shall reduce them 173
we shall reduce this 141
we shall refine our 49
we shall refine this 45
we shall refuse our 49
we shall regain our 455
we shall regard all 325
we shall regard any 79
we shall regard both 77
we shall regard her 44
we shall regard him 218
we shall regard his 74
we shall regard our 219
we shall regard that 162
we shall regard them 882
we shall regard this 538
we shall regard two 103
we shall regard with 143
we shall regard you 75
we shall regret for 106
we shall regret our 63
we shall regret that 194
we shall regret them 51
we shall regret this 71
we shall reject all 136
we shall reject any 72
we shall reject them 61
we shall reject this 100
we shall rejoin each 71
we shall rejoin our 58
we shall rejoin them 81
we shall relate how 124
we shall relate one 49
we shall relate our 110
we shall relate them 214
we shall relate this 114
we shall relate two 43
we shall release you 107
we shall remain and 50
we shall remain for 407
we shall remain long 91
we shall remain one 67
we shall remain weak 61
we shall remain with 319
we shall remand this 63
we shall remark how 41
we shall remark that 746
we shall remedy all 50
we shall remind him 40
we shall remind them 230
we shall remind you 79
we shall remove all 137
we shall remove any 62
we shall remove him 103
we shall remove old 56
we shall remove our 71
we shall remove them 152
we shall remove this 184
we shall render her 153
we shall render him 70
we shall render our 239
we shall render them 131
we shall render this 78
we shall repair his 51
we shall repent each 74
we shall report our 94
we shall report them 56
we shall report with 47
we shall report you 83
we shall resign them 56
we shall resist all 586
we shall resist and 46
we shall resist any 113
we shall resist for 181
we shall resist them 154
we shall resist this 66
we shall resist with 88
we shall resume and 49
we shall resume our 928
we shall resume this 176
we shall retain all 96
we shall retain and 86
we shall retain any 55
we shall retain for 101
we shall retain our 481
we shall retain that 244
we shall retain them 255
we shall retain this 330
we shall retire with 75
we shall return and 519
we shall return for 360
we shall return him 55
we shall return now 71
we shall return that 45
we shall return them 101
we shall return this 56
we shall return with 536
we shall return you 152
we shall review all 92
we shall review and 331
we shall review are 61
we shall review each 74
we shall review his 70
we shall review how 165
we shall review its 88
we shall review one 151
we shall review our 256
we shall review that 112
we shall review them 351
we shall review this 256
we shall review two 153
we shall revise our 82
we shall reward her 41
we shall reward them 51
we shall reward you 114
we shall scarce see 80
we shall secure all 174
we shall secure for 616
we shall secure him 57
we shall secure our 239
we shall secure that 225
we shall secure them 81
we shall seldom err 99
we shall seldom see 121
we shall select and 135
we shall select are 43
we shall select but 78
we shall select for 656
we shall select one 904
we shall select our 131
we shall select that 216
we shall select this 41
we shall select two 287
we shall settle all 164
we shall settle for 202
we shall settle our 292
we shall settle that 242
we shall settle them 109
we shall settle this 299
we shall settle with 67
we shall shiver with 50
we shall simply add 108
we shall simply ask 92
we shall simply die 41
we shall simply get 65
we shall simply let 41
we shall simply mean 178
we shall simply not 126
we shall simply put 53
we shall simply say 706
we shall simply see 67
we shall simply set 62
we shall simply try 183
we shall simply use 1015
we shall sketch how 66
we shall sketch out 252
we shall slough off 64
we shall slowly but 56
we shall sooner get 49
we shall sorrow for 42
we shall starve and 57
we shall stress that 198
we shall strike our 91
we shall strike out 143
we shall strike them 72
we shall strike you 52
we shall strive for 633
we shall strive not 61
we shall strive our 67
we shall strive with 63
we shall subdue this 121
we shall submit our 150
we shall submit that 49
we shall submit them 54
we shall submit with 40
we shall suffer all 243
we shall suffer and 122
we shall suffer any 62
we shall suffer but 234
we shall suffer for 809
we shall suffer not 42
we shall suffer our 67
we shall suffer them 73
we shall suffer with 88
we shall summon for 73
we shall summon you 43
we shall supply our 40
we shall supply them 159
we shall supply you 86
we shall surely act 40
we shall surely all 97
we shall surely die 1049
we shall surely get 207
we shall surely hang 81
we shall surely hear 89
we shall surely not 370
we shall surely reap 112
we shall surely say 40
we shall surely see 1125
we shall surely win 361
we shall tackle this 55
we shall thereby get 90
we shall through our 40
we shall travel all 76
we shall travel far 41
we shall travel that 66
we shall travel with 173
we shall verify our 57
we shall verify that 492
we shall verify them 45
we shall verify this 102
we shall violate that 72
we shall wander and 53
we shall wanton and 103
we shall without any 69
we shall wonder how 309
we shall wonder that 660
we shall wonder why 141
we share christ with 92
we share something that 46
we share something with 149
we share through our 48
we share values and 74
we sight naught but 427
we sleep without our 44
we slept better than 51
we slept without any 44
we speed around and 65
we spend almost all 100
we spend another day 59
we spend energy and 45
we spent almost all 180
we spent almost two 107
we spent another day 415
we spent another ten 44
we spent another two 111
we spoke agreed that 108
we spoke before are 78
we spoke earlier and 55
we spoke english and 92
we spoke english for 42
we spoke english with 61
we spoke french and 68
we spoke french with 70
we spread before him 50
we stand amazed and 82
we stand amazed that 87
we stand around and 154
we stand around his 47
we stand assert they 56
we stand before god 4473
we stand before her 67
we stand before him 2114
we stand before his 272
we stand before one 169
we stand before our 556
we stand before that 220
we stand before thee 516
we stand before them 353
we stand before this 458
we stand before you 647
we stand behind him 93
we stand behind our 374
we stand behind them 139
we stand behind you 112
we stand beside him 61
we stand beside his 54
we stand beside our 97
we stand beside them 98
we stand beside you 50
we stand firmly for 75
we stand higher than 68
we stand secure and 49
we stand silent and 58
we stand toward each 54
we stand toward god 70
we stand united and 115
we stand united with 49
we stand watching her 99
we start afresh with 90
we start building our 123
we start instead with 113
we start laughing and 42
we start planning for 103
we start planning now 43
we start planning our 68
we start realizing that 114
we start searching for 279
we start simply with 49
we start something and 53
we start something new 183
we start without any 64
we start without him 66
we state clearly that 145
we state simply that 92
we stick around and 47
we stick around for 43
we stick around long 40
we still accept that 135
we still accept them 46
we still accept this 42
we still admire and 97
we still affirm that 213
we still assert that 286
we still assume that 2500
we still behold them 57
we still called her 72
we still called him 129
we still called them 174
we still demand that 175
we still depend for 56
we still derive our 43
we still employ for 66
we still employ our 60
we still expect him 42
we still expect our 75
we still expect that 406
we still expect them 120
we still follow and 60
we still follow our 56
we still follow this 62
we still fought our 52
we still insist that 1178
we still looked for 47
we still needed her 54
we still notice that 99
we still prefer not 46
we still prefer our 70
we still prefer that 40
we still pursue our 72
we still realize that 127
we still regard her 57
we still regard him 110
we still regard our 64
we still regard them 166
we still regard this 64
we still regard with 87
we still regret that 104
we still remain far 41
we still remain with 124
we still retain all 44
we still retain and 51
we still retain any 50
we still retain its 50
we still retain our 584
we still retain that 134
we still retain this 77
we still should cry 189
we still should not 758
we still strive for 134
we still thought that 883
we still thought they 42
we still thought this 57
we still waited for 155
we still wanted him 60
we still wanted one 42
we still wonder how 192
we still wonder why 251
we stood across for 42
we stood around and 444
we stood around for 222
we stood around had 63
we stood around her 173
we stood around him 314
we stood around his 164
we stood around our 87
we stood around that 43
we stood around them 58
we stood around with 104
we stood before each 77
we stood before god 63
we stood before her 198
we stood before him 444
we stood before his 97
we stood before its 61
we stood before one 246
we stood before our 129
we stood before that 117
we stood before them 214
we stood before this 152
we stood behind him 72
we stood behind our 105
we stood behind them 54
we stood beside each 108
we stood beside her 168
we stood beside him 162
we stood beside his 100
we stood beside one 55
we stood beside our 108
we stood beside that 47
we stood beside them 71
we stood beside this 41
we stood chatting for 52
we stood chatting with 44
we stood hushed and 41
we stood silent and 164
we stood silent for 73
we stood silent with 41
we stood watching and 46
we stood watching her 80
we stood watching him 141
we stood watching our 44
we stood watching them 305
we stood watching this 42
we stray around that 73
we strong enough for 116
we study methods for 91
we study nature and 56
we swore before god 40
we today should not 43
we touch elbows with 106
we touch something hot 118
we touch something that 101
we trace through all 149
we tried another way 60
we tried something new 201
we tried something that 46
we truly accept our 45
we truly accept that 100
we truly affirm that 92
we truly assert that 118
we truly become one 323
we truly desire and 63
we truly realize that 244
we truly repent and 245
we trust christ and 66
we trust christ for 61
we trust enough has 100
we trust someone who 51
we unite number with 91
we upped anchor and 103
we value fruits for 47
we value highly and 120
we value highly for 80
we value highly our 88
we waded ashore and 157
we waded brooks and 92
we waded through mud 94
we waded through them 66
we waste energy and 53
we watch eagerly for 43
we watch movies and 56
we weigh anchor and 136
we women should not 132
we world enough and 63
we would accept all 81
we would accept and 163
we would accept any 207
we would accept for 111
we would accept her 103
we would accept him 125
we would accept his 302
we would accept its 45
we would accept our 79
we would accept that 1496
we would accept them 320
we would accept this 369
we would accept with 60
we would accuse him 78
we would accuse them 75
we would adjust our 135
we would adjust them 269
we would admire him 65
we would advise all 395
we would advise any 124
we would advise her 79
we would advise him 1445
we would advise its 54
we would advise our 435
we would advise that 2124
we would advise them 775
we would advise using 50
we would advise you 1531
we would affirm that 416
we would afford them 53
we would almost all 66
we would almost say 416
we would always act 69
we would always ask 145
we would always bring 46
we would always end 220
we would always get 550
we would always hear 81
we would always lay 46
we would always put 70
we would always run 135
we would always say 294
we would always see 227
we would always sit 72
we would always try 269
we would always use 176
we would always win 50
we would anchor for 41
we would answer any 41
we would answer for 75
we would answer him 93
we would answer that 1454
we would answer them 99
we would answer this 190
we would answer with 102
we would answer yes 74
we would arrange for 445
we would arrange our 95
we would arrange that 94
we would arrange them 47
we would arrange with 41
we would arrest him 71
we would arrive and 112
we would arrive for 41
we would arrive too 76
we would arrive with 59
we would assert our 95
we would assert that 2028
we would assert them 40
we would assign each 91
we would assign them 112
we would assign this 52
we would assist her 61
we would assist him 247
we would assist them 309
we would assist you 47
we would assume all 47
we would assume for 50
we would assume that 12662
we would assume they 74
we would assume this 66
we would assure him 103
we would assure our 64
we would assure them 96
we would assure you 135
we would attack and 82
we would attack him 113
we would attack them 259
we would attain any 53
we would attain our 83
we would attain that 121
we would attend and 40
we would attend her 70
we would attend his 50
we would awaken and 42
we would banish all 54
we would become all 111
we would become his 61
we would become one 430
we would become too 142
we would behold its 55
we would behold with 51
we would betray our 199
we would better get 80
we would better let 81
we would better not 209
we would better say 221
we would cancel our 43
we would caution our 83
we would caution that 496
we would caution them 58
we would caution you 248
we would charge for 62
we would charge him 134
we would charge them 144
we would choose and 63
we would choose each 158
we would choose for 693
we would choose not 201
we would choose one 383
we would choose our 147
we would choose that 215
we would choose them 106
we would choose this 123
we would choose two 53
we would clearly not 85
we would clearly see 167
we would commit our 63
we would comply with 337
we would concur that 111
we would concur with 369
we would confer with 82
we would convey our 41
we would credit him 40
we would damage our 44
we would decide how 95
we would decide not 106
we would decide that 952
we would decide this 107
we would decide who 67
we would deduce that 724
we would defend him 77
we would defend our 348
we would defend them 194
we would defend this 58
we would define and 90
we would define our 74
we would define that 47
we would define them 124
we would define this 80
we would demand for 70
we would demand our 45
we would demand that 540
we would depart for 146
we would design and 76
we would design for 42
we would design our 83
we would desire and 72
we would desire for 202
we would desire our 79
we would desire that 512
we would desire them 111
we would desire they 68
we would desire you 54
we would devote all 71
we would devote our 184
we would differ with 46
we would direct his 52
we would direct our 351
we would direct them 56
we would direct you 43
we would disown them 45
we would divert our 96
we would divide each 62
we would divide our 142
we would divide them 130
we would divide this 67
we would double our 124
we would embark for 77
we would emerge with 108
we would employ for 208
we would employ him 76
we would employ our 112
we would employ them 90
we would enable our 43
we would endure our 48
we would enrich our 55
we would ensure that 898
we would entreat for 155
we would entreat him 47
we would entreat our 61
we would entreat that 40
we would entreat them 61
we would entreat you 108
we would equate with 62
we would escape being 46
we would escape death 151
we would escape his 42
we would escape our 41
we would escape this 107
we would escape with 66
we would escort him 43
we would escort them 44
we would exceed our 43
we would excuse her 102
we would excuse him 273
we would excuse his 62
we would exhort him 101
we would exhort them 79
we would exhort you 190
we would expand our 167
we would expect age 101
we would expect all 3524
we would expect and 782
we would expect any 1205
we would expect are 53
we would expect both 1220
we would expect but 112
we would expect due 98
we would expect each 999
we would expect far 219
we would expect few 202
we would expect for 3435
we would expect god 173
we would expect had 93
we would expect her 756
we would expect him 4017
we would expect his 643
we would expect its 1018
we would expect job 64
we would expect long 234
we would expect low 225
we would expect man 86
we would expect mean 46
we would expect men 188
we would expect near 100
we would expect new 168
we would expect non 132
we would expect not 402
we would expect one 1735
we would expect our 1413
we would expect per 49
we would expect real 81
we would expect sex 62
we would expect that 108576
we would expect them 9909
we would expect then 88
we would expect they 90
we would expect things 45
we would expect this 5851
we would expect two 1083
we would expect weak 48
we would expect with 734
we would expect you 428
we would expose our 56
we would extend our 483
we would extend this 132
we would figure out 858
we would finish off 68
we would finish one 107
we would finish our 322
we would finish this 82
we would finish with 96
we would follow and 127
we would follow for 84
we would follow her 322
we would follow him 1338
we would follow his 325
we would follow its 56
we would follow one 40
we would follow our 244
we would follow out 187
we would follow that 342
we would follow them 467
we would follow this 213
we would follow with 111
we would follow you 171
we would forget all 334
we would forget and 93
we would forget how 52
we would forget our 300
we would forget that 480
we would forget them 60
we would freeze and 45
we would further add 50
we would further ask 56
we would further say 64
we would giggle and 75
we would gladly and 88
we would gladly ask 49
we would gladly die 118
we would gladly get 61
we would gladly hear 215
we would gladly lay 124
we would gladly let 55
we would gladly pay 159
