war demand men continually 49
who founds his speculations 61
who framed and transmitted 54
who framed its constitution 42
who framed our constitution 1576
who framed our institutions 66
who framed that constitution 93
who framed this constitution 153
who freely and voluntarily 165
who guided this development 142
who helped and contributed 69
who helped with translations 49
who insist that christianity 120
who invade this fundamental 214
who issued this proclamation 44
who joined his organization 45
who joined this organization 55
who judges with impartiality 121
who killed and dismembered 114
who killed his predecessor 50
who lacked any understanding 56
who lacked his predecessor 53
who lodged and entertained 62
who looked for advancement 57
who looked for deliverance 103
who looked with apprehension 105
who looked with complacency 49
who looked with disapproval 104
who missed his opportunity 46
who mourns with unutterable 54
who needed her desperately 51
who needed him desperately 45
who needed his professional 87
who needed new bridegrooms 45
who neither has voluntarily 118
who nodded his confirmation 50
who nodded his understanding 94
who obeyed his instructions 58
who offers him hospitality 156
who oppose our inclinations 61
who outdoes his predecessor 125
who passed his examinations 57
who passed its examinations 49
who points his observations 58
who prayed for deliverance 94
who prayed for forgiveness 65
who proved her selfishness 71
who proves with mathematical 124
who repaid his hospitality 48
who repaid his munificence 73
who resist his sectionalism 76
who sailed with christopher 66
who seized any opportunity 62
who seized his opportunity 81
who seized that opportunity 91
who seized this opportunity 522
who seizes his opportunity 43
who served not occasionally 43
who served two consecutive 56
who served with distinguished 44
who shared her experiences 118
who shared her perspective 50
who shared his apprehension 49
who shared his compartment 58
who shared his confinement 54
who shared his experiences 189
who shared his hospitality 119
who shared his misfortunes 44
who shared his perspective 149
who shared his predecessor 56
who shared his professional 41
who shared his progressive 43
who shared his understanding 98
who shared our compartment 191
who shared this perspective 132
who should ask forgiveness 373
who should beg forgiveness 53
who should not acknowledge 70
who should not necessarily 81
who should not participate 105
who should pay compensation 53
who showed him hospitality 96
who showed his disapproval 47
who showed that individuals 49
who smiled with satisfaction 50
who sorted and denominated 264
who sought his hospitality 59
who sought his instructions 110
who sought his intercession 59
who sought his intervention 42
who sought his professional 80
who stands out conspicuous 46
who stands out prominently 147
who strive for originality 46
who strove for emancipation 64
who taught and exemplified 42
who taught his parishioners 65
who taught men agriculture 40
who taught them agriculture 73
who taught them civilization 48
who thought all differences 69
who thought that christianity 113
who thought that emancipation 40
who thought they represented 55
who through his resurrection 47
who turned out reluctantly 79
who turned two somersaults 44
who unlike his predecessor 61
who vainly and sorrowfully 48
who values his inventories 62
who vaunts his philanthropy 183
who verily was foreordained 535
who viewed with apprehension 152
who visits his parishioners 40
who wasted his inheritance 62
who wastes his inheritance 44
who worked and contributed 68
who worked for corporations 75
who worked with adolescents 97
who worked with handicapped 40
who worked with individuals 68
who worked with oppenheimer 53
who writes and illustrates 82
who writes for immortality 40
why groups and individuals 62
why should not christianity 43
why should not individuals 82
why should that inestimable 75
why should they necessarily 59
why should they participate 61
why should this necessarily 98
why training and development 71
win public and congressional 112
with abbeys and monasteries 132
with access and opportunity 40
with access for maintenance 51
with active and independent 51
with active and intelligent 80
with active and progressive 78
with actors and institutions 60
with actors and playwrights 94
with actual and anticipated 46
with actual and prospective 135
with actual job performance 165
with adults and adolescents 506
with advice and consultation 103
with advice and instructions 261
with allies and adversaries 581
with almost all conceivable 50
with almost all individuals 50
with almost any conceivable 183
with almost any environment 40
with almost any superstition 102
with ammonia and precipitate 134
with anguish and apprehension 63
with annual and quinquennial 343
with annual mean temperature 223
with another and independent 47
with another for forgiveness 91
with another law enforcement 62
with another who understands 45
with anxious and discomposed 58
with anyone but secretaries 51
with anyone who understands 70
with appeals and fundamental 52
with arrest and confiscation 44
with atheism and agnosticism 44
with atomic and thermonuclear 72
with austria and switzerland 556
with authors and playwrights 47
with better job performance 80
with binary and hexadecimal 111
with bitter and blasphemous 97
with boards and inscriptions 99
with bodies that perpetually 224
with border tax adjustments 76
with boston and philadelphia 257
with boughs and innumerable 64
with boulez and stockhausen 54
with brains and personality 43
with bright and intelligent 69
with broken but magnificent 51
with building and construction 753
with building and maintenance 56
with bureaus and secretaries 186
with camels and dromedaries 66
with canada was established 49
with cancer and chemotherapy 180
with candid and considerate 55
with candid and intelligent 47
with candor and deliberation 46
with candor and impartiality 342
with candor and sensitivity 43
with candor and thoroughness 53
with candor and understanding 84
with cardiac and circulatory 62
with cardiac and respiratory 1212
with career and professional 85
with carvings and inscriptions 115
with caution and apprehension 125
with caution and deliberation 1320
with caution and discernment 42
with caution and flexibility 52
with caution and impartiality 62
with caution and interpreted 79
with caution and reservations 76
with caution and sensitivity 470
with caution and uncertainty 72
with caution and understanding 370
with chains and indignities 73
with chains and instruments 59
with chance and probability 43
with changes and adjustments 186
with changes and development 115
with chants and incantations 46
with charms and incantations 260
with charts and photographs 114
with cheers and acclamations 195
with christ and christianity 164
with christ and resurrection 65
with cities and civilization 46
with cities and communities 47
with claims for compensation 546
with clamor and controversy 45
with cleanly and comfortable 61
with cleansing and purification 87
with clerks and accountants 47
with clerks and secretaries 109
with client and significant 135
with clothes and accessories 207
with clothes and necessaries 161
with coarse and disagreeable 94
with coffee and conversation 111
with colors and combinations 94
with common law jurisdiction 81
with copies and translations 47
with copious and explanatory 159
with costly and magnificent 61
with cotton tip applicators 45
with creation and annihilation 155
with creation and maintenance 46
with creation and preservation 49
with credit and satisfaction 241
with creeds and institutions 148
with crimes and misdemeanors 170
with crimes and punishments 159
with crises and emergencies 71
with curious and instructive 109
with curses and blasphemies 187
with curses and imprecations 984
with curses and lamentations 53
with curses and maledictions 105
with curses and obscenities 111
with cuttings and embankments 117
with danton and robespierre 355
with dealers and contractors 44
with debate and controversy 75
with decent and comfortable 77
with decent and respectable 59
with defining and understanding 147
with demand for electricity 54
with design and construction 1893
with design and development 522
with design and installation 68
with design and maintenance 50
with design and manufacture 109
with design and manufacturing 624
with design and performance 70
with desire and anticipation 139
with desire and apprehension 42
with diarrhea and constipation 101
with disease and degeneration 55
with disease and infirmities 40
with disease and malnutrition 84
with disease and putrefaction 42
with dismay and apprehension 231
with dismay and disapproval 83
with dismay and incredulity 57
with donors and governments 47
with doubts and apprehension 40
with doubts and conjectures 117
with doubts and resentments 76
with doubts and reservations 176
with doubts and uncertainty 176
with drawings and calculations 57
with drawings and descriptions 645
with drawings and explanations 58
with drawings and inscriptions 98
with drawings and instructions 43
with drawings and measurements 42
with drawings and photographs 4117
with drawings and watercolors 88
with drinking and drunkenness 52
with drunks and prostitutes 61
with duties and prohibitions 58
with duties and restrictions 53
with earnest and affectionate 77
with earnest and intelligent 64
with effort and achievement 42
with effort and persistence 164
with effort and uncertainty 41
with egoism and selfishness 49
with emotion and anticipation 117
with emotion and controversy 49
with empathy and sensitivity 172
with empathy and understanding 1780
with energy and anticipation 110
with energy and consistency 83
with energy and environment 63
with energy and faithfulness 89
with energy and fearlessness 46
with energy and hopefulness 81
with energy and impartiality 44
with energy and originality 57
with energy and persistence 872
with energy and promptitude 631
with energy and ruthlessness 115
with energy and satisfaction 43
with energy and thoroughness 352
with energy and understanding 153
with energy being transferred 49
with engines and instruments 43
with england and continental 41
with england and represented 63
with england for maintenance 44
with england was established 117
with england was interrupted 77
with england was unavoidable 48
with england was undoubtedly 49
with english and continental 576
with ensuring that individuals 68
with equity and benevolence 46
with equity and impartiality 114
with ermine and embroidered 125
with errors and absurdities 161
with esteem and commendation 60
with ethanol and redissolved 65
with ethical and professional 206
with eugene and marlborough 58
with europe was established 127
with europe was interrupted 54
with events and experiences 410
with events and individuals 58
with events and occurrences 58
with exciting new discoveries 58
with existing and anticipated 488
with existing and established 48
with existing and prospective 362
with fables and absurdities 43
with fairly and effectively 48
with family and inheritance 50
with family and professional 122
with family and relationship 58
with family and significant 292
with famine and cannibalism 61
with famine and malnutrition 42
with fathers and grandfathers 64
with favors and distinctions 82
with fearful and destructive 52
with feelings and experiences 366
with flutes and tambourines 59
with forage and subsistence 261
with formal job descriptions 64
with france and established 43
with france and switzerland 371
with france had deteriorated 86
with france was accompanied 48
with france was anticipated 49
with france was apprehended 80
with france was established 142
with france was temporarily 41
with france was unavoidable 91
with france was undoubtedly 44
with fright and apprehension 54
with fright and uncertainty 87
with gambling and prostitution 543
with garlic and peppercorns 48
with gathering and disseminating 98
with gemini and sagittarius 81
with gender and development 103
with gender and generational 40
with gentle and affectionate 53
with geology and paleontology 169
with german and scandinavian 205
with glacial and interglacial 237
with gloomy and downtrodden 47
with grades and achievement 40
with grants and fellowships 76
with graphs and statistical 52
with greater ill consequence 67
with greater job satisfaction 329
with groans and blasphemies 98
with groans and lamentations 1003
with groups and communities 378
with groups and descriptions 158
with groups and individuals 2971
with groups and institutions 302
with habits and dispositions 50
with habits and institutions 48
with hammer and screwdriver 65
with handel and mendelssohn 78
with hardly any conversation 46
with hardly any differences 42
with hardly any discernible 56
with hardly any disturbance 66
with hardly any exaggeration 84
with hardly any expenditure 50
with hardly any improvement 59
with hardly any inhabitants 72
with hardly any intermission 367
with hardly any interruption 390
with hardly any modification 323
with hardly any opportunity 127
with hardly any perceptible 431
with hardly any possibility 66
with hardly any reservations 42
with hardly any restrictions 89
with hardly any significant 94
with hardly any superfluity 40
with hardly any understanding 58
with hatred and intolerance 124
with helium ions accelerated 46
with higher and intermediate 54
with higher job satisfaction 276
with higher than recommended 247
with hikers and backpackers 51
with hindus and mohammedans 113
with honest and intelligent 94
with honors and distinctions 124
with horror and apprehension 247
with horror and condemnation 56
with horror and disapproval 46
with horror and incredulity 473
with hotels and restaurants 711
with houses and inhabitants 93
with humans and chimpanzees 52
with hungary and transylvania 47
with huzzas and acclamations 172
with igneous and metamorphic 625
with igneous and sedimentary 134
with images and comparisons 46
with images and conjectures 74
with images and descriptions 96
with images and experiences 134
with images and inscriptions 113
with income and expenditure 418
with income and inheritance 71
with income and occupational 78
with insect sex attractants 156
with inviting and conciliatory 43
with issues and experiences 42
with itself each established 118
with itself its inseparable 52
with jewels and embroidered 102
with jewish and hellenistic 42
with jousts and tournaments 105
with judges and lamentations 132
with judges and legislators 59
with judges and magistrates 189
with judges and prosecutors 263
with kisses and affectionate 40
with kisses and compliments 43
with ladies and gentlewomen 113
with languor and irresolution 55
with larger song repertoires 56
with laurel and distributes 43
with laymen are permissible 129
with learned and distinguished 48
with lesser but significant 59
with levity and inconstancy 81
with levity and irreverence 125
with libels and caricatures 122
with limits and restrictions 51
with little new construction 57
with little real opportunity 41
with little real understanding 395
with lively and intelligent 51
with london and westminster 254
with london was established 53
with lumped and distributed 183
with malice and aforethought 127
with malice and deliberation 112
with manure and fertilizers 69
with marine and continental 61
with market and competitive 45
with masons and bricklayers 83
with massed and distributed 83
with matter for conversation 100
with mature and experienced 83
with meetings and conferences 175
with memory and anticipation 124
with memory and peripherals 48
with memory and understanding 110
with mental and personality 55
with methods and applications 46
with methods and instruments 92
with methods for understanding 40
with mexico was established 40
with middle east governments 66
with miners and prospectors 113
with misery and apprehension 73
with misery and unhappiness 156
with models and photographs 152
with models that incorporate 78
with modern and progressive 103
with modest but comfortable 60
with modest but significant 46
with monthly mean temperature 49
with morals and metaphysics 46
with morgan and rockefeller 50
with mortar and whitewashed 50
with motels and restaurants 52
with mothers and grandmothers 175
with motive and opportunity 180
with murder and enslavement 267
with nations and communities 69
with nations and governments 43
with nations and individuals 255
with nature and agriculture 84
with nature and civilization 45
with nature and environment 160
with nature for subsistence 75
with normal and handicapped 71
with normal and hyperactive 63
with normal and pathological 376
with normal and transformed 172
with normal sex chromosomes 91
with norway and switzerland 84
with notice and opportunity 161
with notions and speculations 126
with nuclear and conventional 244
with nuclear and cytoplasmic 602
with nuclear and thermonuclear 91
with nuclei and chromosomes 41
with nurses and governesses 101
with opaque and translucent 86
with opaque and transparent 165
with oranges and grapefruits 42
with oranges and peppermints 54
with orders and instructions 1036
with owners and professional 111
with oxygen and intravenous 82
with oxygen and nourishment 313
with painting and calligraphy 67
with painting and photography 101
with papers and manuscripts 115
with papers and memorandums 46
with papers and photographs 140
with partial and generalized 144
with partial and secondarily 45
with pascal and kierkegaard 55
with passion and intimidation 110
with passion and persistence 202
with passion and sensitivity 63
with passion and understanding 159
with peoples and governments 68
with photos and descriptions 172
with pistol and blunderbuss 62
with planes and helicopters 120
with planning and administering 74
with planning and construction 190
with planning and coordination 179
with planning and development 1342
with planning and organization 248
with planning for development 61
with plates and descriptions 50
with pliers and screwdriver 41
with plumbing and electricity 174
with police and magistrates 79
with police and prosecutors 449
with policy and legislative 46
with policy and scholarship 54
with policy and superstition 185
with postal and telegraphic 62
with powder and projectiles 137
with powers and instructions 393
with powers and jurisdiction 93
with praise and commendation 120
with praise and compliments 196
with praise and thankfulness 397
with prayer and intercession 113
with prayer and purification 73
with prayer and supplication 1689
with prayer for forgiveness 52
with prayer for preliminary 99
with prices and descriptions 62
with prices for inventories 568
with primal and conventional 62
with printing and distribution 99
with prints and photographs 331
with prizes and foundational 40
with probes for chromosomes 57
with profit and satisfaction 254
with profit and understanding 160
with public and congressional 66
with public and professional 215
with public law enforcement 119
with purity and benevolence 48
with purity and correctness 137
with purity and perspicuity 72
with purple and embroidered 217
with racism and exploitation 62
with raphael and michelangelo 222
with readers and advertisers 235
with realism and objectivity 61
with realism and sentimental 115
with reality and experiences 49
with reasons and explanations 180
with reasons not implausible 73
with refining but instructive 45
with reflex and instinctive 81
with regret and apprehension 229
with regret and disapproval 59
with relics and indulgences 40
with relief and anticipation 133
with relief and development 107
with relief and exhilaration 47
with relief and satisfaction 791
with relief and thankfulness 520
with relish and satisfaction 53
with repair and maintenance 412
with repair and replacement 94
with repining and blasphemous 95
with reviling and provocative 111
with riches and inhabitants 90
with rights and perquisites 42
with rights not surrendered 158
with ritual and superstition 45
with rivals and competitors 84
with roused and intoxicated 43
with rugged and precipitous 71
with rumors and speculations 61
with rushes and embellished 66
with safety and comparative 49
with safety and convenience 798
with safety and maintenance 52
with safety and performance 44
with safety and preservation 183
with safety and satisfaction 591
with saline and centrifuged 106
with saxony and brandenburg 438
with scanning and transmission 577
with scarce any intermission 246
with scarce any perceptible 61
with scenes and inscriptions 204
with scoffs and imprecations 42
with scouts and skirmishers 42
with screams and exclamations 53
with secret and confidential 61
with senses and understanding 56
with sepsis and respiratory 43
with serious and complicated 58
with serious and responsible 131
with severe and complicated 80
with severe and generalized 40
with severe and intractable 160
with severe and irreparable 59
with severe and progressive 227
with severe and symptomatic 59
with sexual and relationship 59
with sheets and pillowcases 174
with shinto and confucianism 60
with shouting and gesticulating 44
with shouting and imprecations 44
with shouts and acclamations 3734
with shouts and benedictions 43
with shouts and exclamations 243
with shouts and exhortations 46
with shouts and imprecations 192
with shouts and lamentations 108
with shovel and wheelbarrow 346
with silent and symptomatic 46
with silica gel impregnated 101
with silver and embroidered 54
with silver and merchandise 47
with silver and occasionally 51
with simple and affectionate 42
with simple and inexpensive 659
with simple but comfortable 115
with simple but exquisitely 40
with simply and effectively 45
with skills and experiences 223
with skills and understanding 51
with slaves and merchandise 49
with slaves and prostitutes 70
with slides and photographs 136
with slight and irreverence 55
with slight and unimportant 445
with slight but significant 499
with smiles and complacency 50
with smiles and compliments 411
with smiles and exclamations 77
with snares and allurements 74
with snares and obstructions 54
with solemn and affectionate 48
with someone who complements 42
with someone who continually 81
with someone who experiences 58
with someone who represented 79
with someone who understands 1939
with something that corresponds 57
with something that transcended 54
with something too precipitate 79
with sorrow and apprehension 226
with sorrow and confinement 86
with sorrow and despondency 52
with sorrow and lamentations 84
with sorrow and peevishness 207
with spatial and mathematical 43
with special and differential 145
with special law enforcement 52
with specie and merchandise 49
with speech and occupational 48
with spelling and grammatical 252
with spelling and pronunciation 101
with spells and incantations 282
with spirit and commendable 43
with spirit and correctness 207
with spirit and intrepidity 134
with spirit and originality 82
with spirit and promptitude 533
with spirit and thoroughness 44
with spirit and understanding 307
with stable and predictable 180
with states and communities 153
with states and governments 117
with states and individuals 107
with states and institutions 44
with states and territories 260
with status and achievement 41
with stores and merchandise 99
with stores and necessaries 68
with stores and restaurants 196
with storms and pestilences 43
with strain and temperature 147
with strange and complicated 43
with strength and fearlessness 56
with strength and flexibility 267
with strength and persistence 111
with strength and sensitivity 57
with strength and understanding 121
with stress and temperature 713
with stress and uncertainty 116
with stress and unhappiness 95
with strife and controversy 43
with strife and perturbation 361
with strife and unhappiness 46
with stucco and whitewashed 41
with studying and understanding 142
with stumps and encompassed 45
with subtle but significant 95
with sudden and destructive 55
with supply and distribution 257
with supply and maintenance 65
with sweden and switzerland 226
with swelling and degeneration 62
with swelling and infiltration 50
with swelling and inflammation 397
with sylphs and salamanders 46
with tables and calculations 45
with tables and comfortable 68
with tables and statistical 55
with taboos and prohibitions 58
with taboos and restrictions 68
with taiwan and established 77
with taoism and confucianism 297
with tastes and preferences 88
with tedious and uninteresting 52
with temper and impartiality 85
with tender and affectionate 225
with tension and ambivalence 141
with tension and anticipation 98
with tension and apprehension 87
with tension and uncertainty 179
with tension and unhappiness 104
with terror and apprehension 433
with terror and despondency 61
with terror and uncertainty 223
with theaters and restaurants 44
with theology and metaphysics 271
with theories and abstractions 155
with theories and experiments 53
with theories and explanations 93
with theories and speculations 242
with thieves and malefactors 50
with thieves and pickpockets 100
with thieves and prostitutes 332
with thought and deliberation 70
with thought and resplendent 124
with thought and understanding 139
with thought are indefeasibly 44
with titles and descriptions 68
with titles and distinctions 51
with topics for conversation 57
with towers and battlements 2760
with tracts for distribution 66
with tragic and predestined 42
with training and consultation 70
with training and development 1639
with training and organization 45
with training and performance 61
with training and professional 82
with training for citizenship 77
with travel and subsistence 75
with trucks and automobiles 74
with trunks and portmanteaus 126
with trusts and combinations 69
with turkey and afghanistan 104
with tutors and governesses 90
with unique and distinctive 62
with unrest and uncertainty 47
with useful and instructive 49
with useful and respectable 145
with values and expectations 141
with values and experiences 106
with values and institutions 73
with values and preferences 94
with vanity and selfishness 102
with varied and picturesque 125
with various law enforcement 216
with various new publications 62
with velvet and embroidered 162
with verbal and mathematical 205
with verbal and performance 286
with verses and inscriptions 47
with villas and monasteries 78
with violent and destructive 132
with virtue and benevolence 40
with visions and fantastical 50
with visiting and complimenting 62
with voices and instruments 361
with volume and temperature 113
with vomiting and constipation 210
with warnings and denunciations 40
with warnings and exhortations 151
with warnings and instructions 93
with weapons and habiliments 50
with weapons and instruments 61
with whipping and confinement 117
with whoever was responsible 93
with willow and huckleberry 52
with window air conditioners 76
with wisdom and beneficence 47
with wisdom and benevolence 566
with wisdom and deliberation 42
with wisdom and discernment 479
with wisdom and faithfulness 142
with wisdom and impartiality 79
with wisdom and magnanimity 112
with wisdom and sensitivity 100
with wisdom and understanding 4104
with without any apprehension 51
with wonder and anticipation 156
with wonder and apprehension 131
with wonder and enchantment 47
with wonder and incredulity 611
with wonder and satisfaction 131
with wonder and thankfulness 448
won through his experiences 50
