war political settlement in 47
was generally overlooked at 80
was generally overlooked by 239
was generally overlooked in 212
was generally overlooked or 46
was generally predicated on 47
was generally preferable to 189
was generally preoccupied by 67
was generally prescribed by 43
was generally privileged to 80
was generally productive of 69
was generally prohibited by 95
was generally prohibited in 80
was generally pronounced as 41
was generally pronounced to 103
was generally punishable by 44
was generally recognized as 16198
was generally recognized at 431
was generally recognized by 1891
was generally recognized in 2923
was generally recognized on 57
was generally recognized to 971
was generally rectangular in 89
was generally reflective of 61
was generally reinforced by 101
was generally remembered as 125
was generally respectful of 58
was generally responsive to 175
was generally restrained in 67
was generally restricted by 74
was generally restricted in 73
was generally restricted to 3229
was generally scrupulous in 48
was generally stimulated by 68
was generally strengthened by 67
was generally subscribed to 45
was generally successful as 106
was generally successful at 117
was generally successful in 4711
was generally sufficient to 1693
was generally superseded by 306
was generally superseded in 42
was generally supervised by 63
was generally supplanted by 111
was generally supportive of 2069
was generally suppressed by 74
was generally suppressed in 52
was generally surmounted by 57
was generally surrounded by 624
was generally symbolized by 50
was generally sympathetic to 1790
was generally terminated by 65
was generally translated as 65
was generally unaffected by 240
was generally understood as 2485
was generally understood at 854
was generally understood by 1648
was generally understood he 105
was generally understood in 3086
was generally understood of 50
was generally understood on 72
was generally understood or 43
was generally understood the 132
was generally understood to 5702
was generally understood we 41
was generally undertaken by 390
was generally undertaken in 96
was generally unfriendly to 85
was generated internally by 48
was genuinely appreciated by 66
was genuinely astonished at 206
was genuinely astonished by 96
was genuinely astonished to 103
was genuinely bewildered by 62
was genuinely democratic in 70
was genuinely determined to 130
was genuinely distressed at 305
was genuinely distressed by 362
was genuinely distressed to 73
was genuinely expressive of 51
was genuinely fascinated by 226
was genuinely frightened by 162
was genuinely frightened of 130
was genuinely influenced by 77
was genuinely interested in 20810
was genuinely interested or 59
was genuinely interested to 129
was genuinely responsive to 74
was genuinely supportive of 62
was genuinely sympathetic to 298
was graciously vouchsafed to 69
was gradually accumulating in 86
was gradually accustomed to 129
was gradually approached by 43
was gradually contracted by 48
was gradually contracted to 59
was gradually deteriorating in 46
was gradually diminished as 129
was gradually diminished by 228
was gradually diminished in 119
was gradually diminished to 153
was gradually discovered by 51
was gradually discovered in 44
was gradually discovered to 102
was gradually dismantled by 50
was gradually dismantled in 71
was gradually dissipated as 56
was gradually dissipated by 130
was gradually dissipated in 60
was gradually elaborated by 66
was gradually elaborated in 81
was gradually elaborated to 46
was gradually eliminated as 142
was gradually eliminated by 225
was gradually eliminated in 183
was gradually encouraged to 65
was gradually extinguished by 110
was gradually extinguished in 117
was gradually influenced by 165
was gradually introduced as 381
was gradually introduced at 63
was gradually introduced by 219
was gradually introduced in 677
was gradually introduced of 96
was gradually introduced on 40
was gradually introduced the 40
was gradually introduced to 686
was gradually liquidated by 43
was gradually multiplied by 99
was gradually penetrated by 176
was gradually recognized as 698
was gradually recognized by 239
was gradually recognized in 82
was gradually recognized to 43
was gradually reconciled to 106
was gradually reinforced by 224
was gradually restricted by 105
was gradually restricted in 83
was gradually restricted to 518
was gradually strengthened by 176
was gradually strengthened in 65
was gradually superseded as 165
was gradually superseded by 3725
was gradually superseded in 221
was gradually supplanted by 2264
was gradually supplanted in 174
was gradually suppressed by 180
was gradually suppressed in 103
was gradually surrounded by 464
was gradually transforming the 155
was gradually undermined as 158
was gradually undermined by 1277
was gradually undermined in 118
was gradually understood to 47
was henceforth considered as 98
was henceforth considered the 53
was henceforth considered to 65
was henceforth designated as 43
was henceforth determined by 76
was henceforth determined to 68
was henceforth impossible to 166
was henceforth recognized as 113
was henceforth recognized by 79
was henceforth restricted to 238
was honorably discharged as 1717
was honorably discharged at 2375
was honorably discharged by 228
was honorably discharged in 6309
was honorably discharged on 3535
was honorably discharged or 63
was honorably discharged the 147
was honorably discharged to 52
was hurriedly dispatched to 305
was hurriedly introduced in 42
was hurriedly introduced to 58
was identical regardless of 99
was illegally restrained of 42
was immensely aggravated by 139
was immensely appreciated by 76
was immensely astonished at 57
was immensely attractive to 322
was immensely encouraged by 146
was immensely fascinated by 51
was immensely heightened by 69
was immensely impressive to 44
was immensely influenced by 440
was immensely influential as 87
was immensely influential in 645
was immensely influential on 141
was immensely interested by 142
was immensely interested in 2176
was immensely interested to 180
was immensely preferable to 56
was immensely profitable in 50
was immensely profitable to 168
was immensely reinforced by 59
was immensely simplified by 60
was immensely stimulated by 477
was immensely strengthened by 782
was immensely strengthened in 121
was immensely successful as 257
was immensely successful at 113
was immensely successful in 784
was immensely successful on 49
was immensely supportive of 51
was important information in 54
was important information to 137
was important regardless of 82
was impressed immediately by 110
was increasingly acceptable to 54
was increasingly appreciated by 80
was increasingly appreciated in 45
was increasingly attractive to 171
was increasingly attributed to 127
was increasingly captivated by 46
was increasingly conditioned by 86
was increasingly confronted by 92
was increasingly considered an 78
was increasingly considered as 280
was increasingly considered the 73
was increasingly considered to 226
was increasingly controlled by 510
was increasingly criticized as 314
was increasingly criticized by 256
was increasingly criticized in 68
was increasingly determined by 608
was increasingly determined to 283
was increasingly distracted by 153
was increasingly distressed by 175
was increasingly embittered by 41
was increasingly emphasized as 132
was increasingly emphasized by 87
was increasingly emphasized in 138
was increasingly encouraged by 53
was increasingly encouraged to 44
was increasingly fascinated by 246
was increasingly frustrated at 94
was increasingly frustrated by 561
was increasingly frustrated in 79
was increasingly identified as 915
was increasingly identified by 49
was increasingly identified in 63
was increasingly implicated in 44
was increasingly impossible to 146
was increasingly inadequate to 53
was increasingly influenced by 2003
was increasingly influential in 187
was increasingly interested in 1308
was increasingly intolerant of 128
was increasingly irrelevant in 43
was increasingly irrelevant to 179
was increasingly manifested in 66
was increasingly penetrated by 123
was increasingly preoccupied by 176
was increasingly recognized as 1949
was increasingly recognized by 268
was increasingly recognized in 219
was increasingly recognized to 77
was increasingly reinforced by 125
was increasingly responsive to 110
was increasingly restricted by 168
was increasingly restricted in 53
was increasingly restricted to 557
was increasingly stimulated by 46
was increasingly structured by 45
was increasingly successful as 45
was increasingly successful at 49
was increasingly successful in 421
was increasingly superseded by 224
was increasingly supplanted by 271
was increasingly supportive of 90
was increasingly surrounded by 185
was increasingly sympathetic to 217
was increasingly undermined by 439
was increasingly understood as 815
was increasingly understood by 49
was increasingly understood in 142
was increasingly understood to 207
was increasingly undertaken by 91
was increasingly vulnerable to 335
was incubated aerobically at 64
was indelibly influenced by 105
was inhabited originally by 110
was inhibited completely by 227
was installed archbishop of 97
was installed chancellor of 237
was installed prebendary of 419
was instantly appreciated by 50
was instantly attractive to 43
was instantly attributed to 48
was instantly captivated by 479
was instantly confronted by 153
was instantly considered as 56
was instantly determined on 44
was instantly determined to 291
was instantly discharged at 44
was instantly discharged to 144
was instantly discovered by 50
was instantly discovered to 147
was instantly dispatched by 213
was instantly dispatched to 904
was instantly distracted by 175
was instantly extinguished by 144
was instantly fascinated by 191
was instantly identified as 63
was instantly interested in 78
was instantly introduced to 57
was instantly mesmerized by 76
was instantly proclaimed king 74
was instantly productive of 44
was instantly pronounced by 45
was instantly recognized as 2277
was instantly recognized by 1279
was instantly recognized in 61
was instantly responsive to 88
was instantly successful in 53
was instantly superseded by 43
was instantly suppressed by 214
was instantly suppressed in 108
was instantly surrounded by 2928
was instantly terminated by 40
was instantly transfixed by 85
was instantly understood by 146
was intensely aggravated by 48
was intensely attractive to 59
was intensely criticized by 43
was intensely democratic in 50
was intensely embarrassing to 53
was intensely fascinated by 80
was intensely frustrated by 64
was intensely influenced by 70
was intensely interested at 82
was intensely interested by 147
was intensely interested in 33399
was intensely interested to 302
was intensely preoccupied by 64
was intensely preoccupied in 45
was intensely protective of 76
was intensely responsive to 96
was intensely stimulated by 57
was intensely sympathetic to 81
was intensive cultivation of 42
was introducing legislation to 87
was invariably accustomed to 46
was invariably attributed to 229
was invariably celebrated by 44
was invariably considered as 85
was invariably considered the 56
was invariably considered to 63
was invariably controlled by 93
was invariably determined by 155
was invariably frustrated by 42
was invariably identified as 101
was invariably influenced by 80
was invariably interested in 53
was invariably introduced by 48
was invariably maintained by 203
was invariably maintained to 59
was invariably productive of 40
was invariably restricted to 80
was invariably successful in 282
was invariably superseded by 41
was invariably surrounded by 293
was inversely correlated to 570
was judicially considered in 56
was judicially determined in 42
was judicially determined to 75
was judicially recognized as 97
was judicially recognized in 89
was justified regardless of 51
was liberally encouraged by 134
was liberally patronized by 279
was liberally subsidized by 58
was literally applicable to 58
was literally astonished to 45
was literally considered as 44
was literally devastated by 51
was literally fascinated by 58
was literally frightened to 90
was literally impossible to 1097
was literally spellbound by 49
was literally surrounded by 779
was literally translated as 93
was literally translated by 72
was literally unthinkable in 41
was literally unthinkable to 70
was logically consistent in 55
was logically equivalent to 142
was logically impossible to 297
was massively influenced by 95
was massively reinforced by 81
was materially aggravated by 128
was materially diminished by 156
was materially diminished in 50
was materially heightened by 72
was materially impossible to 209
was materially influenced by 559
was materially interested in 88
was materially prejudiced by 72
was materially strengthened by 505
was materially strengthened in 50
was maximally stimulated by 76
was measurably successful in 98
was medically discharged in 61
was minimally acceptable to 55
was minimally influenced by 74
was minimally responsive to 56
was miserably inadequate to 82
was motivated essentially by 125
was motivated originally by 94
was nationally recognized as 359
was nationally recognized in 60
was nationally syndicated in 60
was naturally acceptable to 131
was naturally accustomed to 76
was naturally aggravated by 123
was naturally astonished at 191
was naturally astonished to 113
was naturally attractive to 397
was naturally attributed by 61
was naturally attributed to 833
was naturally bewildered by 42
was naturally calculated to 627
was naturally conditioned by 221
was naturally considered an 55
was naturally considered as 1104
was naturally considered by 139
was naturally considered the 104
was naturally considered to 232
was naturally controlled by 62
was naturally criticized by 58
was naturally determined by 354
was naturally determined to 186
was naturally discouraging to 43
was naturally distressed at 130
was naturally distressed by 82
was naturally distressed to 50
was naturally distrusted by 50
was naturally embarrassing to 41
was naturally embittered by 122
was naturally emphasized by 56
was naturally encouraged by 270
was naturally encouraged to 61
was naturally fascinated by 114
was naturally heightened by 137
was naturally impossible to 653
was naturally indisposed to 149
was naturally influenced by 1413
was naturally interested by 56
was naturally interested in 4371
was naturally interested to 433
was naturally introduced to 65
was naturally prejudiced in 150
was naturally prejudicial to 43
was naturally productive of 318
was naturally protective of 43
was naturally recognized as 125
was naturally reinforced by 110
was naturally responsive to 60
was naturally restricted by 48
was naturally restricted in 52
was naturally restricted to 133
was naturally solicitous to 77
was naturally stimulated by 185
was naturally strengthened by 285
was naturally surrounded by 259
was naturally sympathetic to 462
was naturally understood as 41
was naturally understood by 78
was naturally understood to 61
was necessary beforehand to 56
was necessary completely to 104
was necessary constantly to 335
was necessary eventually to 50
was necessary everywhere to 96
was necessary explicitly to 47
was necessary frequently to 163
was necessary immediately to 545
was necessary regardless of 103
was nominally controlled by 206
was nominally restricted to 50
was nominated ambassador to 368
was nominated archbishop of 594
was nominated chancellor of 154
was noticeably influenced by 208
was officially accredited as 57
was officially accredited by 49
was officially accredited to 80
was officially attributed to 643
was officially calculated at 76
was officially celebrated as 65
was officially celebrated at 108
was officially celebrated by 78
was officially celebrated in 163
was officially celebrated on 104
was officially christened the 87
was officially classified as 1912
was officially classified by 45
was officially considered an 85
was officially considered as 267
was officially considered by 58
was officially considered the 103
was officially considered to 315
was officially controlled by 68
was officially designated an 155
was officially designated as 5746
was officially designated by 443
was officially designated in 184
was officially designated the 1265
was officially designated to 119
was officially determined by 59
was officially determined to 58
was officially discharged on 53
was officially discovered by 86
was officially discovered in 120
was officially dismantled in 46
was officially encouraged as 89
was officially encouraged by 227
was officially encouraged in 133
was officially encouraged to 138
was officially exonerated by 44
was officially exonerated of 55
was officially formulated by 45
was officially formulated in 87
was officially guaranteed by 41
was officially identified as 225
was officially identified by 68
was officially identified in 91
was officially instituted by 144
was officially instituted in 174
was officially instituted on 53
was officially instructed by 46
was officially instructed to 182
was officially interested in 70
was officially introduced as 159
was officially introduced at 121
was officially introduced by 253
was officially introduced in 935
was officially introduced on 106
was officially introduced to 643
was officially maintained by 42
was officially proclaimed an 82
was officially proclaimed as 773
was officially proclaimed at 219
was officially proclaimed by 1097
was officially proclaimed in 831
was officially proclaimed king 116
was officially proclaimed on 1443
was officially proclaimed the 395
was officially proclaimed to 273
was officially prohibited by 126
was officially prohibited in 275
was officially pronounced by 59
was officially pronounced to 71
was officially proscribed by 88
was officially proscribed in 99
was officially recognized as 10128
was officially recognized at 251
was officially recognized by 5818
was officially recognized in 2919
was officially recognized on 244
was officially recognized or 48
was officially recognized to 64
was officially registered as 1910
was officially registered at 128
was officially registered by 151
was officially registered in 734
was officially registered on 273
was officially reinstated as 61
was officially reinstated in 115
was officially reorganized as 64
was officially representing the 75
was officially restricted to 218
was officially superseded by 82
was officially supplanted by 48
was officially suppressed by 100
was officially suppressed in 151
was officially terminated at 45
was officially terminated by 199
was officially terminated in 588
was officially terminated on 283
was officially undertaken by 42
was ominously suggestive of 71
was ominously surrounded by 40
was organized explicitly to 42
was organized originally as 173
was organized originally by 82
was organized originally in 94
was organized originally to 110
was organized ostensibly to 76
was organized resistance to 82
was organized separately as 83
was organized separately in 75
was organized subsequent to 46
was outwardly manifested in 48
was outwardly reconciled to 49
was outwardly respectful to 76
was painfully discordant to 41
was painfully embarrassing to 103
was painfully interested in 86
was painfully suggestive of 82
was peculiarly acceptable on 111
was peculiarly acceptable to 539
was peculiarly accessible to 182
was peculiarly accustomed to 41
was peculiarly aggravated by 74
was peculiarly applicable to 539
was peculiarly appropriate as 46
was peculiarly appropriate in 82
was peculiarly appropriate to 699
was peculiarly attractive to 262
was peculiarly calculated to 1126
was peculiarly considered as 176
was peculiarly convenient to 55
was peculiarly cultivated by 42
was peculiarly delightful to 164
was peculiarly disastrous to 50
was peculiarly embarrassing to 100
was peculiarly exasperating to 107
was peculiarly expressive of 42
was peculiarly fascinated by 81
was peculiarly felicitous in 58
was peculiarly impressive to 53
was peculiarly interested in 408
was peculiarly interested to 50
was peculiarly intolerant of 48
was peculiarly manifested in 64
was peculiarly oppressive on 57
was peculiarly oppressive to 63
was peculiarly productive of 44
was peculiarly remarkable in 48
was peculiarly responsive to 125
was peculiarly solicitous to 67
was peculiarly successful in 260
was peculiarly sympathetic to 46
was peculiarly vulnerable to 752
was perceived essentially as 158
was perceived negatively by 106
was perceived positively by 96
was perfectly acceptable as 264
was perfectly acceptable at 63
was perfectly acceptable if 60
was perfectly acceptable in 526
was perfectly acceptable to 2077
was perfectly accessible to 106
was perfectly accustomed to 299
was perfectly applicable to 180
was perfectly appreciated by 65
was perfectly appropriate in 113
was perfectly appropriate to 489
was perfectly astonished at 1111
was perfectly astonished by 62
was perfectly astonished to 342
was perfectly bewildered at 47
was perfectly bewildered by 77
was perfectly bewildered in 63
was perfectly calculated to 330
was perfectly calibrated to 44
was perfectly confounded at 408
was perfectly confounded by 40
was perfectly consistent in 470
was perfectly consistent on 41
was perfectly consistent to 106
was perfectly controlled by 54
was perfectly convenient to 41
was perfectly conversant in 49
was perfectly defensible on 66
was perfectly delightful to 395
was perfectly determined to 145
was perfectly expressive of 50
was perfectly extinguished in 46
was perfectly fascinated by 116
was perfectly impossible to 760
was perfectly inadequate to 64
was perfectly insensible of 58
was perfectly insensible to 195
was perfectly instructed in 52
was perfectly justifiable in 383
was perfectly justifiable on 46
was perfectly justifiable to 454
was perfectly legitimate as 58
was perfectly legitimate in 188
was perfectly legitimate to 665
was perfectly manifested in 67
was perfectly reconciled to 597
was perfectly regardless of 116
was perfectly respectful in 68
was perfectly respectful to 54
was perfectly responsive to 43
was perfectly ridiculous to 168
was perfectly submissive to 112
was perfectly successful at 40
was perfectly successful in 423
was perfectly sufficient to 133
was perfectly symbolized by 52
was perfectly unconscious at 82
was perfectly unconscious of 1227
was perfectly understood as 118
was perfectly understood at 192
was perfectly understood by 2250
was perfectly understood in 367
was perfectly understood on 61
was perfectly understood to 162
was performed essentially as 1924
was performed essentially by 76
was performed frequently in 97
was performed immediately in 49
was performed immediately on 53
was performed immediately to 45
was performed originally by 52
was performed regardless of 54
was performed separately by 65
was performed separately in 76
was performed separately on 182
was performed subsequent to 94
was permitted eventually to 48
was permitted frequently to 63
was perpetual altercation on 46
was pitifully inadequate in 68
was pitifully inadequate to 181
was plausibly attributed to 68
was pleasantly astonished to 103
was pleasantly distracted by 42
was pleasantly remembered by 64
was pleasantly suggestive of 82
was political resistance to 56
was pompously reconciled to 42
was popularly attributed to 1113
was popularly considered as 220
was popularly considered the 138
was popularly considered to 408
was popularly designated as 54
was popularly identified as 96
was popularly recognized as 140
was popularly understood as 202
was popularly understood by 105
was popularly understood in 80
was popularly understood to 325
was populated originally by 42
was practical experience in 51
was practiced everywhere in 49
was practiced frequently by 56
was precisely applicable to 65
was precisely calculated to 218
was precisely controlled by 100
was precisely determined by 164
was precisely equivalent to 163
was precisely formulated by 52
was predicted accurately by 49
was presented essentially as 54
was presented explicitly as 101
was presented immediately to 48
was presented originally as 139
was presented originally at 103
was presented originally by 85
was presented originally in 151
was presented originally to 47
was presented personally by 110
was presented personally to 75
was presented separately in 48
was presented separately to 67
was presently confronted by 95
was presently discovered by 157
was presently discovered in 48
was presently discovered to 161
was presently dispatched to 100
was presently dissipated by 110
was presently heightened by 69
was presently introduced to 250
was presently manifested in 78
was presently recognized as 92
was presently recognized by 49
was presently reinforced by 221
was presently strengthened by 75
was presently superseded by 293
was presently surrounded by 614
was prevalent everywhere in 71
was previously accustomed to 96
was previously attributed to 668
was previously calculated as 110
was previously calculated by 83
was previously calculated in 42
was previously calculated to 108
was previously calibrated by 67
was previously classified as 1031
was previously classified in 64
was previously concurrent in 48
was previously considered an 179
was previously considered as 711
was previously considered by 230
was previously considered in 527
was previously considered the 305
was previously considered to 1662
was previously controlled by 217
was previously designated as 228
was previously designated by 56
was previously determined as 159
was previously determined by 493
was previously determined in 311
was previously determined on 70
was previously determined to 515
was previously discovered by 87
was previously documented in 66
was previously identified as 1694
was previously identified by 181
was previously identified in 218
was previously implicated in 78
was previously impossible to 208
was previously instructed by 52
was previously interested in 57
was previously introduced as 167
was previously introduced by 87
was previously introduced in 259
was previously introduced to 62
was previously maintained by 115
was previously postulated by 43
was previously recognized as 349
was previously recognized by 121
was previously recognized in 132
was previously registered as 85
was previously registered in 158
was previously restricted to 368
was previously successful in 70
was previously translated by 44
was previously understood as 306
was previously understood by 55
was previously understood to 126
was previously undertaken by 130
was primarily applicable to 125
was primarily attributed to 836
was primarily calculated to 41
was primarily conditioned by 238
was primarily considered as 140
was primarily considered to 121
was primarily controlled by 588
was primarily determined by 3058
was primarily educational in 87
was primarily identified as 213
was primarily identified by 43
was primarily influenced by 1929
was primarily instigated by 84
was primarily instituted to 55
was primarily interested at 42
was primarily interested in 60071
was primarily interested to 62
was primarily introduced as 45
was primarily introduced by 59
was primarily introduced in 59
was primarily introduced to 143
was primarily maintained by 47
was primarily manifested in 156
was primarily predicated on 52
was primarily responsive to 89
was primarily restricted to 877
was primarily stimulated by 183
was primarily successful in 47
was primarily understood as 451
was primarily understood in 74
was primarily understood to 64
was primarily undertaken by 168
was primarily undertaken in 105
was primarily undertaken to 220
was privately celebrated at 155
was privately celebrated in 64
was privately circulated by 41
was privately circulated in 181
was privately circulated to 51
was privately controlled by 46
was privately determined to 130
was privately dispatched to 66
was privately encouraged by 91
was privately encouraged to 44
was privately instructed by 169
was privately instructed to 264
was privately interested in 53
was privately introduced to 86
was privately reconciled to 49
was privately sympathetic to 62
was protected regardless of 41
was published apparently in 41
was published conjointly by 42
was published establishing the 52
was published eventually in 131
was published everywhere in 69
was published frequently in 54
was published immediately by 46
was published immediately in 200
was published immediately on 63
was published originally as 1036
was published originally at 103
was published originally by 391
was published originally in 3716
was published separately as 2334
was published separately at 286
was published separately by 676
was published separately in 3116
was published separately on 52
was published separately the 66
was published subsequent to 191
was purposely calculated to 66
was purposely introduced by 83
was purposely introduced in 48
was purposely introduced to 68
was purposely restrained to 41
was purposely restricted to 79
was radically diminished by 42
was radically influenced by 74
was radically overhauled by 42
was radically overhauled in 43
was radically reorganized in 69
was radically transforming the 48
was radically undermined by 46
was reasonable expectation of 129
was reasonable likelihood of 93
was reasonably acceptable to 95
was reasonably accessible to 114
was reasonably attributed to 48
was reasonably calculated to 1425
was reasonably comparable to 54
was reasonably considered as 199
was reasonably consistent in 72
was reasonably determined to 55
was reasonably equivalent to 189
was reasonably foreseeable as 452
was reasonably foreseeable at 630
was reasonably foreseeable by 701
was reasonably foreseeable in 259
was reasonably foreseeable is 61
was reasonably foreseeable or 227
was reasonably foreseeable to 609
was reasonably incidental to 256
was reasonably justifiable in 84
was reasonably proficient in 67
was reasonably responsive to 92
was reasonably successful as 271
was reasonably successful at 215
was reasonably successful in 1608
was reasonably sufficient to 305
was reasonably sympathetic to 50
was reasonably understood by 87
was reasonably understood to 64
was reflected accurately in 45
was reflected everywhere in 85
was reflected immediately in 304
was regressed separately on 50
was regularly advertised in 106
was regularly approached by 62
was regularly attributed to 66
was regularly celebrated at 88
was regularly celebrated by 109
was regularly celebrated in 157
was regularly celebrated on 58
was regularly criticized by 49
was regularly dispatched to 40
was regularly frequented by 221
was regularly frustrated by 48
was regularly identified as 78
was regularly identified by 75
was regularly instructed in 154
was regularly introduced to 137
was regularly maintained at 59
was regularly maintained by 65
was regularly maintained in 63
was regularly patronized by 58
was regularly punctuated by 121
was regularly reinforced by 77
was regularly sacrificed in 69
was regularly subscribed by 80
was regularly subsidized by 46
was regularly surrounded by 102
was regularly undertaken by 51
was repeatedly admonished by 73
was repeatedly admonished to 48
was repeatedly approached by 141
was repeatedly attributed to 56
was repeatedly confronted by 111
was repeatedly considered by 43
was repeatedly considered in 43
was repeatedly criticized as 88
was repeatedly criticized by 197
was repeatedly criticized in 57
was repeatedly devastated by 100
was repeatedly distracted by 75
was repeatedly emphasized as 125
was repeatedly emphasized by 538
was repeatedly emphasized in 340
was repeatedly emphasized to 85
was repeatedly encouraged by 52
was repeatedly encouraged to 73
was repeatedly frustrated by 240
was repeatedly frustrated in 187
was repeatedly identified as 194
was repeatedly identified in 47
was repeatedly importuned to 61
was repeatedly imprisoned by 65
was repeatedly influenced by 52
was repeatedly instructed to 104
was repeatedly introduced in 73
was repeatedly manifested in 48
was repeatedly obstructed by 42
was repeatedly prosecuted by 49
was repeatedly punctuated by 70
was repeatedly recognized by 114
was repeatedly recognized in 54
was repeatedly reinforced by 75
was repeatedly successful in 91
was repeatedly undermined by 117
was reprinted frequently in 92
was reprinted immediately in 49
was reprinted separately as 66
was reprinted separately by 54
was reprinted separately in 244
was reputedly discovered by 55
was requested immediately to 96
was routinely attributed to 80
was routinely criticized by 41
was routinely determined by 99
was routinely identified as 41
was ruthlessly determined to 105
was ruthlessly persecuted by 46
was ruthlessly sacrificed to 71
was ruthlessly suppressed by 1015
was ruthlessly suppressed in 138
was scattered everywhere in 53
was similarly appreciated by 46
was similarly approached by 46
was similarly attributed to 112
was similarly calculated by 41
was similarly calculated to 40
was similarly celebrated in 100
was similarly conditioned by 48
was similarly considered to 50
was similarly controlled by 171
was similarly criticized by 72
was similarly determined by 184
was similarly determined to 127
was similarly dismissive of 203
was similarly distressed by 49
was similarly emphasized by 40
was similarly encouraged by 71
was similarly encouraged to 41
was similarly fascinated by 103
was similarly frustrated by 86
was similarly frustrated in 47
was similarly identified as 122
was similarly identified by 59
was similarly impossible to 67
was similarly influenced by 671
was similarly influential in 83
was similarly instructed to 65
was similarly interested in 440
was similarly predicated on 64
was similarly recognized as 84
was similarly recognized by 88
was similarly recognized in 92
was similarly reinforced by 44
was similarly responsive to 48
was similarly restricted by 78
was similarly restricted in 102
was similarly restricted to 155
was similarly stimulated by 94
was similarly strengthened by 44
was similarly successful in 419
was similarly supportive of 61
was similarly surrounded by 92
was similarly unaffected by 128
was similarly undermined by 43
was similarly vulnerable to 55
was sincerely appreciated by 95
was sincerely determined to 135
was sincerely distressed at 52
was sincerely distressed by 77
was sincerely interested in 2975
was sincerely reconciled to 61
was skilfully calculated to 44
was skilfully introduced by 40
was sometimes abbreviated to 66
was sometimes accustomed to 152
was sometimes advertised as 50
was sometimes aggravated by 220
was sometimes approached by 79
was sometimes appropriate to 69
was sometimes astonished at 124
was sometimes astonished by 49
was sometimes astonished to 57
was sometimes attributed to 1143
was sometimes bewildered by 52
was sometimes calculated to 45
was sometimes celebrated in 49
was sometimes classified as 261
was sometimes complained of 109
was sometimes compounded by 80
was sometimes confounded by 44
was sometimes considered an 136
was sometimes considered as 836
was sometimes considered by 73
was sometimes considered in 59
was sometimes considered the 171
was sometimes considered to 615
was sometimes contracted to 44
was sometimes controlled by 141
was sometimes convenient to 156
was sometimes criticized as 592
was sometimes criticized by 232
was sometimes criticized in 136
was sometimes designated as 264
was sometimes designated by 128
was sometimes designated the 66
was sometimes determined by 376
was sometimes difficulty in 93
was sometimes discharged by 42
was sometimes distracted by 69
was sometimes distressed by 85
was sometimes embarrassing to 187
was sometimes emphasized by 103
was sometimes encouraged by 142
was sometimes encouraged to 57
was sometimes equivalent to 91
was sometimes frightened by 128
was sometimes frustrated by 182
was sometimes heightened by 124
was sometimes identified as 379
was sometimes identified by 71
was sometimes impossible to 1974
was sometimes inaccurate in 44
was sometimes inadequate to 61
was sometimes influenced by 460
was sometimes instructed to 48
was sometimes interested in 80
was sometimes intolerant of 52
was sometimes introduced as 112
was sometimes introduced by 199
was sometimes introduced in 68
was sometimes introduced to 71
was sometimes maintained by 63
was sometimes manifested by 41
was sometimes manifested in 397
was sometimes observable in 57
was sometimes obstructed by 142
was sometimes ornamented by 40
was sometimes overlooked by 68
was sometimes overlooked in 61
was sometimes preferable to 145
was sometimes prejudicial to 40
was sometimes prescribed as 109
was sometimes prescribed by 46
was sometimes privileged to 117
was sometimes productive of 193
was sometimes pronounced as 49
was sometimes protracted to 151
was sometimes punctuated by 59
was sometimes recognized as 136
was sometimes recognized by 98
was sometimes reinforced by 316
was sometimes reproduced in 81
was sometimes restrained by 64
was sometimes restricted by 88
was sometimes restricted to 157
was sometimes sacrificed in 59
was sometimes sacrificed to 162
was sometimes stimulated by 214
was sometimes strengthened by 138
was sometimes successful in 278
was sometimes sufficient to 612
was sometimes superseded by 59
was sometimes supplanted by 49
was sometimes surmounted by 126
was sometimes surrounded by 353
was sometimes symbolized as 48
was sometimes symbolized by 92
was sometimes translated as 138
was sometimes undermined by 71
was sometimes understood as 500
was sometimes understood in 56
was sometimes understood to 162
was sometimes undertaken by 148
was sometimes undertaken in 48
was sponsored financially by 40
was sponsored originally by 85
was spuriously attributed to 58
was stretched insensible on 146
was stretched unconscious on 76
was studiously aggravated by 50
was studiously encouraged by 112
was studiously inculcated by 65
was subjected constantly to 68
was subjected immediately to 47
was sublimely terminated by 61
was sublimely unconscious of 237
was submitted separately to 93
was succeeded eventually by 51
was succeeded immediately by 390
was suggested apparently by 60
was suggested indirectly by 46
was suggested originally by 481
was summarily discharged by 66
was summarily dispatched by 40
was summarily dispatched to 63
was summarily suppressed by 79
was summarily suppressed in 44
was supported completely by 52
was supported editorially by 55
was supported financially by 3396
was supported financially in 98
was supported generously by 191
was supported immediately by 51
was supported indirectly by 146
was supported internally by 88
was supported originally by 98
was supported vigorously by 241
was supremely interested in 315
was supremely ridiculous to 43
was supremely successful as 47
was supremely successful in 175
was supremely successful on 76
was supremely unconscious of 169
was suspected clinically in 48
was suspended vertically by 60
was suspended vertically in 137
was sustained financially by 43
was thenceforth considered as 480
was thenceforth designated by 42
was thenceforth impossible to 55
was thenceforth recognized as 70
was thenceforth restricted to 41
was thenceforth undisputed in 60
was thoroughly acceptable to 181
was thoroughly accustomed to 673
was thoroughly appreciated by 871
was thoroughly appreciated in 80
was thoroughly astonished at 63
was thoroughly astonished to 47
was thoroughly bewildered by 119
was thoroughly captivated by 168
was thoroughly conditioned by 68
was thoroughly conditioned to 40
was thoroughly confounded by 48
