wan climbs with diminished 44
was ousted and imprisoned 43
was packed with activities 62
was packed with electronic 57
was packed with enthusiastic 137
was packed with excitement 94
was packed with explosives 182
was packed with foreigners 49
was packed with government 98
was packed with information 497
was packed with interested 84
was packed with pedestrians 45
was packed with references 51
was packed with scientists 54
was packed with servicemen 69
was packed with sightseers 65
was packed with spectators 1084
was packed with supporters 199
was packed with worshipers 99
was pained and astonished 126
was pained and sympathetic 41
was painting his celebrated 47
was paired with electrical 41
was partial and inadequate 83
was partial and incomplete 328
was passed and grandmother 44
was passed and immediately 55
was passed and proclaimed 106
was passed for constituting 45
was passed for establishing 380
was passed for facilitating 68
was passed for publication 156
was passed for transferring 41
was passed has terminated 46
was passed that prohibited 598
was passed that restricted 158
was passed with acclamation 563
was passed with amendments 190
was passed with bipartisan 123
was passed with difficulty 239
was passed with overwhelming 127
was passed with relatively 102
was patchy and incomplete 50
was patent and undisputed 50
was peopled and cultivated 43
was peopled with characters 64
was peopled with divinities 42
was petite and attractive 67
was petted and ministered 43
was phased out completely 149
was placed are understood 63
was placed for instruction 70
was placed for observation 53
was placed this inscription 242
was placid and uneventful 103
was planning his destruction 95
was planning his retirement 87
was pleased and astonished 433
was pleased and encouraged 209
was pleased and enthusiastic 57
was pleased and immediately 51
was pleased and interested 774
was pleased and reconciled 40
was plotting his destruction 134
was plowed and cultivated 52
was pointing out beautifully 41
was poised and articulate 52
was polite and apologetic 97
was polite and deferential 167
was polite and hospitable 134
was polite and impersonal 48
was polite and interested 101
was polite and respectful 530
was polite and restrained 71
was polite and solicitous 53
was polite and sympathetic 125
was polite but determined 46
was polite but restrained 58
was posted for information 72
was pounding with excitement 771
was poured out abundantly 113
was praising his management 41
was pressing and persuasive 69
was pressing for legislation 70
was pressing for recognition 81
was pressing for settlement 51
was pretty and attractive 269
was pretty and coquettish 59
was pretty and flirtatious 49
was pretty and industrious 85
was pretty and undefended 80
was pretty near impossible 54
was printing and distributing 75
was probed with antibodies 104
was prompt and conclusive 87
was prompt and determined 81
was prompt and enthusiastic 205
was prompt and inflexible 48
was prompt and peremptory 42
was prompt and persuasive 72
was prompt and scientific 63
was prompt and successful 58
was prompt and sympathetic 52
was prompt and uneventful 63
was prompt and unhesitating 55
was proper and acceptable 103
was proper and appropriate 136
was proper and consistent 76
was proper and convenient 72
was proper and inevitable 68
was proper and justifiable 113
was proper and legitimate 96
was proper and respectful 56
was proper and sufficient 216
was proper for government 77
was proved and registered 354
was proved how impossible 63
was public and accessible 42
was public and collective 89
was puffed and discolored 42
was pulled out unconscious 50
was pumped for information 49
was pumped with adrenaline 119
was purely and essentially 111
was purple with excitement 45
was purple with indignation 66
was purple with suppressed 87
was pursuing his amusements 60
was quoted with approbation 129
was racked and distracted 84
was racked with convulsions 49
was racked with convulsive 44
was racked with rheumatism 51
was radiant and triumphant 61
was radiant with excitement 160
was ragged and barefooted 98
was raised and circulated 46
was raised and considered 116
was raised and determined 99
was raised and dispatched 49
was raised and eventually 51
was raised and maintained 224
was raised and propagated 41
was raised and strengthened 89
was raised and ultimately 41
was raised for exportation 42
was raised with difficulty 185
was raised with particular 49
was raised with reluctance 69
was rambling and disjointed 58
was rambling and incoherent 156
was rammed and compressed 42
was rarely any difficulty 88
was reached and maintained 287
was reached that sufficient 86
was reached with difficulty 184
was readied for publication 157
was readily and cheerfully 129
was readily and completely 109
was readily and gratefully 51
was relating her experience 40
was relating his adventures 115
was relating his experience 147
was relating his misfortune 57
was relating this experience 42
was remote and impersonal 90
was revising for publication 42
was richly and beautifully 51
was richly and fashionably 41
was richly and tastefully 127
was rigged with explosives 67
was roofed with clapboards 44
was roofed with corrugated 189
was rotten and discolored 117
was roused and stimulated 52
was roused with difficulty 147
was roused with indignation 69
was sacked and demolished 50
was sacked and devastated 121
was sacked and dismantled 46
was savage and relentless 50
was savage and vindictive 48
was scanty and albuminous 51
was scanty and inaccurate 56
was scanty and inadequate 52
was scanty and incomplete 47
was scanty and superficial 143
was scarce any instrument 81
was scared and bewildered 130
was scared and frightened 242
was scared but determined 87
was screaming and hysterical 41
was screaming with excitement 72
was searching for appropriate 41
was searching for employment 56
was searching for information 388
was searching for inspiration 62
was secure and prosperous 89
was seized and dismantled 67
was seized and eventually 40
was seized and garrisoned 107
was seized and handcuffed 46
was seized and immediately 70
was seized and imprisoned 4203
was seized and sacrificed 47
was seized and suppressed 230
was seized for nonpayment 67
was seized with bronchitis 49
was seized with chilliness 185
was seized with compunction 346
was seized with consumption 103
was seized with convulsions 3305
was seized with convulsive 364
was seized with desperation 43
was seized with difficulty 76
was seized with erysipelas 181
was seized with excitement 96
was seized with haemorrhage 44
was seized with hemorrhage 152
was seized with hoarseness 42
was seized with hydrophobia 291
was seized with hysterical 69
was seized with impatience 264
was seized with incredible 41
was seized with indigestion 62
was seized with indignation 285
was seized with inspiration 82
was seized with melancholy 166
was seized with palpitation 62
was seized with repentance 80
was seized with rheumatism 74
was seized with trepidation 64
was seized with unspeakable 111
was seized with wonderment 64
was seldom any difficulty 287
was serene and uneventful 40
was serene and untroubled 139
was serious and determined 388
was serious and impressive 79
was serious and industrious 49
was serious and persistent 51
was serious and preoccupied 86
was serious and purposeful 55
was serious and reflective 81
was serious and respectful 129
was serious and substantial 59
was served and cigarettes 42
was served and quantities 52
was severe and continuous 114
was severe and implacable 47
was severe and inexorable 44
was severe and oppressive 52
was severe and persistent 118
was severe and protracted 287
was severe and triumphant 96
was severe and unexpected 54
was severe but indecisive 43
was severing his connections 42
was shaken and bewildered 67
was shaken and distressed 48
was shaken and frightened 186
was shaken with chloroform 229
was shaken with convulsions 51
was shaken with convulsive 92
was shaken with excitement 48
was shaken with hysterical 49
was shaken with indignation 42
was shaped and conditioned 138
was shaped and controlled 335
was shaped and determined 131
was shaped and influenced 214
was shaped and maintained 94
was shared and encouraged 56
was shocking and unexpected 46
was shouting with excitement 81
was shrewd and diplomatic 40
was shrewd and farsighted 52
was shrewd and perceptive 63
was shrewd and prosperous 47
was shrewd and successful 79
was shrewd and understood 145
was shrill and hysterical 43
was shrill with excitement 258
was shrill with indignation 89
was signed and immediately 48
was signed and proclaimed 139
was signed and registered 171
was silent and abstracted 998
was silent and apparently 339
was silent and completely 48
was silent and distracted 57
was silent and distraught 45
was silent and frightened 170
was silent and irresolute 40
was silent and meditative 99
was silent and melancholy 219
was silent and preoccupied 1452
was silent and reflective 86
was silent and respectful 93
was silent and speechless 45
was silent and submissive 154
was simple and accessible 50
was simple and apparently 104
was simple and appropriate 91
was simple and attractive 144
was simple and completely 66
was simple and conclusive 86
was simple and consistent 388
was simple and convenient 153
was simple and delicately 44
was simple and democratic 151
was simple and economical 162
was simple and elementary 53
was simple and essentially 42
was simple and expeditious 167
was simple and expressive 40
was simple and homogeneous 46
was simple and impressive 247
was simple and inevitable 92
was simple and mechanical 58
was simple and monotonous 164
was simple and patriarchal 110
was simple and persuasive 73
was simple and relatively 261
was simple and repetitive 257
was simple and restrained 41
was simple and serviceable 46
was simple and spontaneous 90
was simple and substantial 43
was simple and successful 84
was simple and sufficient 105
was simple and traditional 93
was simple and unaffected 696
was simple and uneventful 109
was simple and unexpected 41
was simple and unpretending 215
was simple and unquestioning 83
was simple and utilitarian 163
was simple but impressive 135
was simple but substantial 50
was simple but successful 60
was simple but sufficient 110
was simply and absolutely 197
was simply and beautifully 84
was simply and completely 131
was simply and tastefully 62
was simply being consistent 60
was simply but adequately 42
was simply but beautifully 43
was simply but tastefully 155
was simply her imagination 68
was simply his imagination 83
was simply his misfortune 67
was simply not acceptable 896
was simply not accessible 56
was simply not accustomed 80
was simply not achievable 58
was simply not applicable 197
was simply not appreciated 120
was simply not appropriate 235
was simply not attainable 89
was simply not attractive 51
was simply not believable 182
was simply not comparable 72
was simply not compatible 199
was simply not considered 765
was simply not consistent 88
was simply not interested 4090
was simply not obtainable 97
was simply not profitable 103
was simply not recognized 280
was simply not sufficient 657
was simply not understood 280
was simply one particular 54
was simply too attractive 113
was simply too convenient 52
was simply too cumbersome 115
was simply too distracted 53
was simply too embarrassing 223
was simply too formidable 48
was simply too frightened 252
was simply too incredible 78
was simply too overpowering 44
was simply too overwhelming 406
was simply too preoccupied 279
was simply too profitable 40
was simply too ridiculous 85
was simply too successful 46
was simply too vulnerable 71
was singular and impressive 41
was singular and remarkable 81
was singular how completely 43
was slated for destruction 280
was slated for elimination 62
was slated for liquidation 46
was slated for publication 128
was slated for retirement 77
was slight and delicately 40
was slight and inaccurate 48
was slight and superficial 198
was slowed and eventually 58
was slower than originally 50
was slowly and distinctly 76
was slowly and inevitably 119
was slowly and inexorably 197
was slowly and insensibly 202
was slowly and laboriously 263
was slowly being dismantled 79
was slowly being eliminated 45
was slowly being extinguished 63
was slowly being introduced 87
was slowly being recognized 73
was slowly being suffocated 40
was slowly being surrounded 52
was slowly being undermined 100
was slowly but constantly 47
was slowly but definitely 92
was slowly but distinctly 41
was slowly but inevitably 284
was slowly but inexorably 528
was softly and immediately 50
was solely and absolutely 44
was solely and completely 86
was solely and constantly 55
was solemn and admonitory 54
was solemn and impressive 1302
was someone she recognized 47
was someone who appreciated 98
was someone who discovered 46
was someone who recognized 106
was someone who remembered 40
was someone who understood 794
was something for observation 42
was something her grandmother 54
was something his grandfather 44
was something she absolutely 48
was something she considered 77
was something she definitely 138
was something she recognized 67
was something she remembered 163
was something she understood 438
was something that absolutely 47
was something that apparently 64
was something that approached 138
was something that astonished 41
was something that constantly 57
was something that definitely 75
was something that encouraged 54
was something that fascinated 211
was something that frequently 41
was something that frightened 197
was something that immediately 41
was something that interested 836
was something that penetrated 51
was something that preoccupied 120
was something that restrained 59
was something they considered 83
was something they understood 348
was something too scandalous 50
was sorrow and bitterness 41
was sorrow and lamentation 71
was sought and appreciated 91
was sought and discovered 47
was sought and encouraged 47
was sought and eventually 69
was sought for everywhere 128
was sought with enthusiastic 56
was soured and embittered 40
was soured with government 67
was spared that experience 41
was spared that particular 79
was spared this experience 51
was spared this particular 61
was speeding her prosperous 91
was speedy and inevitable 42
was speedy and prosperous 146
was spending her afternoons 46
was spending his afternoons 107
was spending his retirement 96
was spending his sabbatical 182
was spinning with excitement 61
was spoken and understood 960
was spreading with incredible 63
was square and determined 70
was square and unfastened 113
was squealing with excitement 46
was stable and consistent 94
was stable and dependable 57
was stable and prosperous 189
was stable and relatively 111
was stamping with impatience 133
was standing and confronted 59
was standing thus bewildered 52
was starving for information 40
was stated that experience 44
was stated that government 243
was stated that individual 125
was stated that information 72
was stated that management 57
was stated that negotiations 43
was stated with particular 50
was stated with sufficient 55
was stifling and oppressive 100
was stocky and powerfully 91
was stored for subsequent 41
was stored with information 81
was stowed was accessible 50
was strange and delightful 103
was strange and exhilarating 51
was strange and frightened 187
was strange and impressive 106
was strange and incredible 63
was strange and portentous 75
was strange and remarkable 52
was strange and unexpected 418
was strange and unmannerly 50
was strange how completely 86
was strewn with casualties 52
was strewn with newspapers 194
was strewn with splintered 125
was strict and inflexible 47
was strict and punishment 52
was striking and attractive 128
was striking and impressive 275
was striking and remarkable 77
was striking and suggestive 62
was striking and unexpected 40
was striving for recognition 70
was struck and interested 117
was struck and overturned 96
was struck and penetrated 40
was struck and splintered 251
was struck for circulation 46
was struck with compunction 121
was struck with indignation 145
was struck with inspiration 97
was struck with repentance 41
was struck with wonderment 48
was stunning and unexpected 98
was stupid and ridiculous 57
was stupid and thoughtless 64
was sturdy and dependable 41
was sudden and accidental 142
was sudden and apparently 47
was sudden and calamitous 44
was sudden and completely 41
was sudden and overwhelming 247
was sudden and remarkable 71
was sudden and spontaneous 64
was sudden and tremendous 42
was sudden and unexpected 4149
was sudden and unforeseen 93
was sudden and unprepared 75
was sullen and unfriendly 43
was sullen and vindictive 41
was sultry and oppressive 533
was surely not accidental 184
was surely not calculated 74
was surely not impossible 84
was surely not sufficient 71
was surgeon and naturalist 261
was swampy and overflowed 43
was swarming with crocodiles 100
was swarming with detectives 65
was swarming with southerners 52
was swelling and tenderness 72
was swelling with impatience 125
was swelling with importance 84
was swelling with indignation 132
was tagged with radioactive 65
was tapped for membership 143
was tasked with coordinating 182
was tasked with establishing 125
was tasked with implementing 49
was taught and encouraged 141
was taught and inculcated 44
was taught and influenced 67
was taught and instructed 44
was taught and maintained 67
was taught and propagated 54
was taught and reinforced 45
was taught and understood 78
was tedious and monotonous 79
was tedious and protracted 68
was tedious and uneventful 48
was tender and melancholy 64
was tender and protective 90
was tender and respectful 40
was tender and solicitous 105
was tender and sympathetic 170
was tender and vulnerable 54
was tension and excitement 47
was tested and calibrated 224
was tested and determined 61
was tested and pronounced 40
was tested and strengthened 88
was tested for antibodies 93
was tested for comparison 108
was tested for correlation 41
was tested for inhibitory 48
was tested for reliability 334
was tested for resistance 114
was thinned with turpentine 127
was thirsting for information 54
was thought not impossible 329
was thought not improbable 306
was thought not improbably 60
was thought not sufficient 52
was thought out beforehand 226
was thought that antibodies 97
was thought that competition 137
was thought that depreciation 70
was thought that eventually 57
was thought that experience 70
was thought that government 139
was thought that individual 111
was thought that information 148
was thought that particular 65
was thought that resistance 57
was thought that spontaneous 53
was thought that substances 41
was thought that successful 44
was thought that sufficient 298
was thought that ultimately 48
was thought this indulgence 90
was thrifty and economical 42
was thrifty and industrious 169
was thrilling with excitement 174
was thrilling with indignation 48
was throbbing with excitement 372
was thronged with answerable 202
was thronged with contraband 112
was thronged with delightful 95
was thronged with enthusiastic 40
was thronged with foreigners 48
was thronged with interested 50
was thronged with multitudes 143
was thronged with pedestrians 125
was thronged with sightseers 105
was thronged with spectators 1048
was thronged with worshipers 48
was through her friendship 95
was through his activities 86
was through his assistance 66
was through his connections 97
was through his enterprise 41
was through his experience 88
was through his friendship 378
was through his generosity 89
was through his grandfather 309
was through his grandmother 135
was through his imagination 45
was through his insistence 77
was through his inspiration 74
was through his membership 63
was through his negotiations 61
was through his persistent 79
was through that experience 66
was through this arrangement 43
was through this combination 88
was through this experience 367
was through this friendship 168
was through this institution 84
was through this instrument 44
was through this particular 85
was through this translation 81
was timely and appropriate 170
was titled and registered 83
was touching and impressive 99
was touching her everywhere 90
was traced out beforehand 135
was treason and punishable 53
was treated and considered 59
was treated and discharged 159
was treated for alcoholism 359
was treated for bronchitis 44
was treated for dehydration 52
was treated for lacerations 63
was treated for rheumatism 103
was treated thus cavalierly 50
was treated with aggressive 53
was treated with analgesics 48
was treated with antibiotics 3630
was treated with appropriate 198
was treated with belladonna 41
was treated with chloroform 317
was treated with combination 83
was treated with confidence 243
was treated with continuous 75
was treated with disrespect 707
was treated with distinction 444
was treated with exceptional 364
was treated with forbearance 67
was treated with generosity 123
was treated with herbicides 154
was treated with incivility 63
was treated with indulgence 533
was treated with interferon 61
was treated with liberality 69
was treated with lumpectomy 139
was treated with mastectomy 75
was treated with medications 83
was treated with parenteral 118
was treated with particular 660
was treated with penicillin 1891
was treated with pesticides 61
was treated with phosphorus 231
was treated with politeness 219
was treated with purgatives 56
was treated with radioactive 107
was treated with radiotherapy 648
was treated with remarkable 160
was treated with respectful 83
was treated with scrupulous 48
was treated with skepticism 143
was treated with stimulants 49
was treated with successive 52
was treated with sufficient 131
was treated with supportive 58
was treated with tenderness 102
was treated with traditional 73
was treated with ultrasound 157
was treated with ultraviolet 97
was treated with undeserved 58
was treated with unexpected 255
was treated with unspeakable 60
was trivial and superficial 42
was trusting that providence 73
was turbid and discolored 118
was turned off completely 93
was turned off immediately 95
was uneven and incomplete 130
was unfair and inaccurate 127
was unfair and inadequate 60
was unfair and oppressive 44
was unfair and prejudiced 45
was unfair and prejudicial 61
was unfair and unrealistic 53
was unique and delightful 44
was unique and exceptional 74
was unique and impressive 45
was unique and individual 124
was unique and inimitable 81
was unique and innovative 69
was unique and remarkable 45
was united and determined 99
was united and enthusiastic 63
was united and prosperous 97
was unjust and oppressive 428
was unjust and tyrannical 286
was unjust and undeserved 45
was unlike any experience 88
was unlike his countrymen 85
was unwise and indiscreet 46
was upheld and encouraged 44
was upheld and maintained 52
was upheld and reinforced 44
was upheld and strengthened 72
was urgent and imperative 116
was useful and acceptable 45
was useful and appropriate 90
was useful and convenient 90
was useful and ornamental 147
was useful and productive 94
was useful and profitable 91
was useful for distinguishing 151
was useful for establishing 68
was useful for propaganda 56
was useful for refinement 76
was useful for representing 44
was uttering his apologetic 48
was uttering his displeasure 68
was uttering with incredible 51
was vacant and unimproved 57
was vacant and unoccupied 161
was valued and appreciated 110
was valued and encouraged 112
was varied and discursive 86
was vested with sufficient 60
was vicious and vindictive 40
was viewed and understood 50
was viewed with abhorrence 250
was viewed with approbation 50
was viewed with displeasure 208
was viewed with equanimity 123
was viewed with indignation 110
was viewed with particular 284
was viewed with repugnance 63
was viewed with resentment 65
was viewed with skepticism 750
was viewed with trepidation 148
was violating its obligations 67
was violent and aggressive 115
was violent and implacable 69
was violent and oppressive 41
was violent and protracted 107
was violent and tumultuous 45
was violent and tyrannical 144
was violent and unexpected 111
was violent and vindictive 40
was virgin and unoccupied 43
was visiting her grandfather 136
was visiting her grandmother 333
was visiting his girlfriend 145
was visiting his grandfather 192
was visiting his grandmother 249
was wanted for exportation 43
was wanted for settlement 46
was wanton and unprovoked 91
was warmed and encouraged 68
was warmed with indignation 65
was warmly and generously 43
was warmly and gratefully 46
was washed out completely 58
was washed with chloroform 406
was wasted and disfigured 44
was watching her grandmother 50
was watching him critically 50
was watching his grandfather 92
was watching with fascination 87
was watering his vegetables 41
was wavering and irresolute 146
was whether any particular 70
was whether they considered 60
was whether this difference 50
was whether this particular 157
was wholly and absolutely 275
was wholly and completely 338
was wicked and treacherous 77
was widely and accurately 112
was widely and deservedly 59
was widely and erroneously 71
was widely and frequently 71
was widely and immediately 57
was widely and justifiably 48
was widely and positively 59
was widely and profoundly 46
was widely and vigorously 83
was widely but erroneously 86
was widely but mistakenly 44
was wisely and judiciously 41
was without any appreciable 54
was without any appreciation 54
was without any assistance 52
was without any dereliction 72
was without any difficulty 98
was without any discipline 104
was without any employment 94
was without any experience 185
was without any government 110
was without any historical 75
was without any importance 88
was without any information 99
was without any inhabitant 56
was without any inscription 40
was without any particular 333
was without any pretensions 50
was without any provocation 53
was without any remarkable 78
was without any reservation 67
was without any scientific 84
was without any substantial 98
was without any sufficient 46
was without his connivance 80
was without his spectacles 63
was worked out beforehand 228
was worked out completely 65
was worked out originally 103
was worked out separately 141
was wreaked with bitterness 56
was yellow with buttercups 47
was zealous and successful 45
way across new landscapes 92
way across two continents 41
way alters our recognition 152
way always and everywhere 76
way anyone can understand 97
way around that difficulty 85
way around that particular 59
way around that restriction 41
way around this constraint 43
way around this difficulty 2135
way around this formidable 52
way around this particular 217
way around this prohibition 52
way around this restriction 233
way beyond our imagination 43
way gender has structured 44
way greater than imagination 64
way implying any reflective 61
way infringe its legitimate 253
way mirror for observation 97
way prices are determined 169
way rights and obligations 227
way slowly and laboriously 255
way slowly but inexorably 90
way station for immigrants 55
way through all restraints 65
way through all temptations 43
way through each successive 46
way through his apartments 53
way through his assailants 84
way through his intestines 79
way through his vocabulary 78
way through that institution 77
way through that particular 60
way through this complexity 41
way through this difficulty 203
way through this experience 73
way through this formidable 61
way through this obstruction 55
way through this particular 172
way through this treacherous 42
way through this undergrowth 63
way through this wilderness 410
way through two continents 83
way through with difficulty 133
way toward his destination 60
way toward its destination 90
way toward our destination 47
way toward our negotiations 101
way unless you understand 57
way without any assistance 75
way without any difference 58
way without any difficulty 261
way without any particular 145
way without being discovered 48
way without being influenced 57
weak points and limitations 44
weak points and shortcomings 106
weak points are discovered 53
wear gloves and protective 406
web server and application 140
wee landed and discovered 114
wet through and bedraggled 48
wet through and completely 43
wet weight was determined 133
who abused her physically 90
who abused his confidence 226
who abused his privileges 52
who accept and understand 118
who accept his conclusions 82
who accept its conclusions 65
who accept its principles 82
who accept this distinction 96
who accept this explanation 62
who accept this philosophy 87
who accept this proposition 60
who admits his inferiority 58
who affect our imagination 103
who agreed with statements 118
who allows and encourages 41
who allows his application 47
who allows his imagination 75
who already are experiencing 41
who already had advantages 40
who already had confronted 73
who already had connections 76
who already had difficulty 45
who already had experience 710
who already had relatively 52
who already had substantial 85
who already had sufficient 130
who already has difficulty 51
who already has experience 108
who always and everywhere 347
who always had difficulty 137
who always has indefinite 81
who amused and interested 123
who answer that description 108
who answer this description 170
who argued that capitalism 146
who argued that competition 61
who argued that government 548
who argued that historical 48
who argued that imperialism 62
who argued that individual 217
who argued that literature 53
who argued that philosophy 60
who argued that scientific 107
who argued that shakespeare 52
who argued that traditional 109
who argues that capitalism 43
who argues that government 86
who argues that philosophy 45
who argues that shakespeare 74
who argues that traditional 53
who attach any importance 263
who attack and manipulate 47
who attain any excellence 208
who attend this conference 50
who attend this institution 56
who attend this university 101
who attend with regularity 47
who became her confidante 94
who became his amanuensis 55
who became his assistants 46
who became his confidante 52
who became his enthusiastic 74
who became his girlfriend 68
who became his hospitable 41
who became his instructor 47
who became his successors 55
who became thus acquainted 53
who before had identified 124
who before her retirement 42
who before his incarnation 41
who before his retirement 138
who beheld his misfortune 68
who beheld with indignation 75
who blamed him personally 43
who boiled with indignation 69
who breathes with difficulty 46
who burned with impatience 166
who burned with indignation 75
who called for assistance 116
who called for government 140
who called for information 41
who called for repentance 63
who called for resistance 70
who called for volunteers 65
who called him frequently 40
who called this phenomenon 55
who caught his imagination 68
who caused this inscription 49
who claims that broadcasting 70
who claims this declaration 62
who cleared and cultivated 306
who clearly and definitely 41
who clearly and distinctly 1337
who copied and translated 44
who created and controlled 299
who created and maintained 414
who created and sanctified 63
who created his discipline 58
who created this government 57
who created this literature 42
who created this particular 56
who cruise with commissions 53
who daubed with untempered 45
who defend and perpetuate 47
who defers his repentance 92
who demand that government 40
who denied its traditional 46
who denies his nationality 53
who denies its principles 163
who denies this proposition 46
who design and administer 220
who desire his destruction 41
who desire its dissolution 120
who devise and administer 165
who direct and administer 81
who direct and coordinate 166
who direct and discipline 134
who direct its activities 149
who doubts this proposition 63
who dreamed and speculated 50
who drinks any spirituous 142
who drives his automobile 61
who earlier had complained 42
who earlier had criticized 45
who edited and introduced 144
who edited and translated 405
who edited this inscription 63
who edited this manuscript 105
who enjoys and appreciates 70
who enjoys his confidence 75
who envied his prosperity 67
who expect any explanation 48
who fairly and completely 124
who fanned and stimulated 40
who fitted his description 44
who fitted out privateers 95
who fitted that description 190
who fitted this description 194
who follow any particular 40
who follow him everywhere 92
who follow this discipline 43
who follow this employment 58
who follow this particular 56
who follow this philosophy 67
who forced his resignation 103
who formed and maintained 43
who formed his congregation 94
who formed its membership 55
who formed our government 46
who formed that instrument 561
who formed this government 147
who fought and sacrificed 192
who fought and vanquished 94
who fought for democratic 73
who fought for individual 47
who fought for integration 67
who fought for principles 58
who fought for recognition 61
who fought with desperation 143
who fought with distinction 524
who framed our government 219
who framed that instrument 488
who framed this declaration 400
who framed this government 86
who freely and consciously 74
who freely and generously 72
who gained her livelihood 151
who gained his confidence 294
who gained his experience 119
who gained his information 136
who gained his livelihood 344
who govern and administer 160
who guided and controlled 225
who guided and encouraged 255
who helped and befriended 53
who helped and encouraged 1306
who helped and influenced 47
who helped her understand 105
who helped him financially 152
who helped him understand 129
who helped them understand 63
who helped with information 225
who helped with interviews 65
who helped with manuscript 49
who helped with suggestions 98
who helped with translation 71
who humbly and diligently 48
who import and distribute 42
who incurs his displeasure 43
who insist that government 69
who insist that literature 51
who insist that philosophy 58
who insist that scientific 41
who insist that shakespeare 67
who joined our congregation 48
who killed his adulterous 46
who killed his antagonist 103
who killed his girlfriend 170
who killed his grandfather 66
who killed his grandmother 53
who kindly and generously 377
who knocks for admittance 79
who lacked any experience 65
who lacked both experience 54
who lacked this experience 45
who limits his activities 62
who listen and understand 83
who looked for employment 49
who looked for inspiration 194
who looked for precedents 42
who looked for preferment 61
who loudly and vigorously 62
who manage and administer 94
who needed and appreciated 47
who needed her assistance 142
who needed his assistance 676
who needed his friendship 41
who needed its assistance 48
who needed this information 98
who nodded and disappeared 68
who obeyed him implicitly 77
who occupy with distinction 40
who openly and constantly 60
who openly and explicitly 86
who oppose big government 43
who oppose his government 48
who oppose this legislation 55
who ordain and consecrate 73
who passed for munificent 92
who passed his examination 62
who passed this examination 272
who passed this information 97
who passed with distinction 53
who passes his examination 49
who passes this examination 59
who piously has undertaken 72
who placed his confidence 49
who places his confidence 138
who played any particular 64
who played his instrument 40
who played this instrument 68
who played with remarkable 67
who pleaded for resistance 65
who pleases god completely 89
who poured out endearments 72
who prayed and sacrificed 56
who prefer that particular 126
who proves how meritorious 74
who quotes his authorities 46
who quotes this observation 71
who raised and maintained 128
who raised this difficulty 66
who reached his conclusions 62
who reached his destination 44
who reaches his conclusions 49
who reaches his destination 67
who realize its importance 80
who refuse all composition 193
who regard this institution 59
who reject his philosophy 43
who reject this explanation 40
who reject this paraphrase 64
who renews and sanctifies 51
who risked and sacrificed 76
who risked being supplanted 53
who roamed this wilderness 60
who robbed his benefactor 49
who rushed with tumultuous 83
who salves his conscience 47
who scored two touchdowns 47
who seemed thus determined 60
who seized and imprisoned 197
who seldom got disarranged 53
who seldom read newspapers 41
who select for friendship 83
who served and sacrificed 113
who served for relatively 41
who served him diligently 42
who served him personally 44
who served this congregation 75
who served with distinction 2995
who shaped and controlled 93
who shaped this celebrated 119
who shaped this legislation 41
who shared and encouraged 83
who shared and understood 191
who shared her aspirations 59
who shared her commitment 105
who shared her convictions 71
who shared her experience 122
who shared her fascination 47
who shared her philosophy 43
who shared her sentiments 64
who shared his adventures 48
who shared his appreciation 95
who shared his aspirations 119
who shared his assumptions 70
who shared his background 142
who shared his commitment 357
who shared his confidence 523
who shared his convictions 584
who shared his discontent 47
who shared his excitement 42
who shared his experience 210
who shared his fascination 131
who shared his friendship 238
who shared his frustration 46
who shared his ideological 75
who shared his impatience 88
who shared his indignation 42
who shared his objectives 46
who shared his particular 63
who shared his philosophy 230
who shared his prejudices 84
who shared his principles 113
who shared his resentment 67
who shared his scientific 92
who shared his sentiments 560
who shared his skepticism 62
who shared our commitment 49
who shared that experience 106
who shared this experience 258
who shared this information 67
who shared this philosophy 64
who shares his experience 45
who should not correspond 41
who should not immediately 71
who should not understand 55
who should with confidence 86
who showed any disposition 306
who showed any inclination 425
who showed any indications 69
who showed any particular 40
who showed any reluctance 62
who showed any resistance 73
who showed her appreciation 50
who showed him civilities 131
who showed his appreciation 382
who showed his confidence 55
who showed his displeasure 109
who showed his resentment 45
who showed that application 43
who showed that electrical 76
who showed that stimulation 206
who sighed for distinction 47
who signed his dispatches 55
who signed our declaration 54
who signed that declaration 155
who signed that instrument 124
who signed this declaration 180
who signed this instrument 183
who slowly and laboriously 53
who sought and discovered 56
who sought for consolation 78
who sought for information 81
who sought her assistance 84
who sought her destruction 45
who sought her friendship 69
who sought his approbation 69
who sought his assistance 687
who sought his destruction 319
who sought his friendship 339
who sought his inspiration 82
who sought his instruction 134
who sought its destruction 103
who sought its reformation 45
who sought our destruction 122
who sought out information 47
who spends her afternoons 44
who spends his afternoons 80
who stress its importance 41
who strive for excellence 389
who strive for recognition 47
who strove for excellence 54
who suffer for conscience 124
who suffer this punishment 43
who talked with confidence 49
who taught and encouraged 121
who taught and influenced 67
who taught and instructed 119
who taught and supervised 108
who taught him composition 184
who taught him mathematics 265
who taught him philosophy 78
who taught his countrymen 151
who taught his philosophy 49
who tender all securities 73
who thought she recognized 70
who thought she remembered 72
who thought she understood 73
who thought that capitalism 48
who thought that government 394
who thought that individual 101
who thought that literature 40
who thought that philosophy 121
who thought that shakespeare 48
who thought they controlled 63
who thought they discovered 71
who thought they recognized 234
who thought they remembered 64
who thought they understood 733
who through fear anticipate 50
who through his friendship 68
who through his incarnation 42
who through long experience 155
who toiled and sacrificed 54
who treated her abominably 47
who treated her beautifully 41
who treated her courteously 43
