wad tarry a bit 76
was still a dry 157
was still a fan 133
was still a far 4890
was still a fat 88
was still a fear 524
was still a few 6417
was still a fit 109
was still a fly 129
was still a fog 58
was still a fun 187
was still a fur 138
was still a gap 2350
was still a gay 213
was still a god 775
was still a going 802
was still a gun 146
was still a guy 107
was still a head 220
was still a heap 214
was still a hit 343
was still a hot 1647
was still a jew 946
was still a jim 73
was still a job 491
was still a joy 143
was still a key 1220
was still a kid 3474
was still a lad 3103
was still a lag 49
was still a law 2183
was still a lay 164
was still a lean 52
was still a liar 76
was still a lie 210
was still a lion 130
was still a log 70
was still a long 66885
was still a lot 13571
was still a low 1347
was still a mad 53
was still a man 18488
was still a mean 191
was still a men 61
was still a mix 74
was still a mob 62
was still a mud 134
was still a myth 133
was still a near 284
was still a neat 70
was still a net 836
was still a new 5482
was still a nip 222
was still a non 985
was still a not 125
was still a nun 318
was still a one 1511
was still a path 81
was still a pig 157
was still a poem 45
was still a poet 406
was still a pot 54
was still a pow 41
was still a pro 171
was still a pup 177
was still a raw 1634
was still a ray 230
was still a real 4487
was still a red 422
was still a row 72
was still a run 46
was still a sad 266
was still a seat 127
was still a set 266
was still a shy 264
was still a singing 46
was still a sin 226
was still a six 178
was still a sky 45
was still a song 44
was still a son 768
was still a spy 68
was still a sting 51
was still a sub 247
was still a sum 111
was still a sun 129
was still a tad 251
was still a tax 253
was still a team 204
was still a ten 274
was still a thin 485
was still a tie 136
was still a tin 60
was still a tinge 134
was still a ton 87
was still a too 109
was still a top 757
was still a tot 105
was still a toy 311
was still a two 1410
was still a use 57
was still a war 3436
was still a way 2055
was still a weak 635
was still a wee 228
was still a wet 208
was still a win 44
was still a year 5845
was still i was 40
was still i who 58
was stuck a long 326
was stuck a ram 46
was stuff i did 51
was stuff i had 73
was swaying a bit 126
was sweating a bit 134
was sweating a lot 852
was taken a bit 267
was taken a day 160
was taken a few 3373
was taken a long 559
was taken a man 113
was taken a new 63
was taken a year 790
was taken i had 146
was taken i was 347
was talking a bit 251
was talking a few 264
was talking a long 118
was talking a lot 2303
was talking a man 65
was talking i had 240
was talking i saw 142
was talking i was 569
was tasting a new 60
was teaching a boy 66
was teaching a few 155
was teaching a lot 74
was teaching a new 314
was teaching a two 40
was teaching i had 58
was teaching i was 42
was teased a lot 356
was telling a big 75
was telling a few 122
was telling a fib 306
was telling a lie 2237
was telling a long 454
was telling a lot 75
was telling a man 182
was telling a new 104
was tending a cow 49
was tending a few 100
was tending a pot 46
was testing a new 877
was thinking a bit 111
was thinking a few 182
was thinking a long 49
was thinking a lot 1186
was thinking i can 105
was thinking i did 191
was thinking i had 735
was thinking i lay 41
was thinking i was 1703
was thinning a bit 87
was thirty i had 165
was thirty i was 90
was though i did 50
was though i had 136
was though i was 82
was throwing a big 240
was throwing a few 107
was throwing a fit 637
was throwing a long 101
was throwing a lot 172
was throwing a new 65
was throwing a red 43
was thrown a bit 99
was thrown a few 128
was thrown a long 206
was thrown a red 44
was thrust a few 45
was thrust a long 100
was thrust a red 51
was tired a lot 316
was tired i was 64
was tracing a path 60
was treading a new 53
was treading a path 185
was treading a thin 69
was treating a boy 41
was treating a man 352
was tried a few 447
was tried a year 67
was truly a bad 174
was truly a big 251
was truly a bit 56
was truly a boy 46
was truly a day 1629
was truly a dead 60
was truly a death 54
was truly a feat 55
was truly a fit 40
was truly a fun 46
was truly a gay 47
was truly a gem 71
was truly a god 635
was truly a jew 51
was truly a joy 195
was truly a law 134
was truly a leap 45
was truly a long 161
was truly a man 7665
was truly a new 952
was truly a non 137
was truly a one 355
was truly a poet 377
was truly a real 101
was truly a red 254
was truly a sad 379
was truly a seal 43
was truly a son 558
was truly a team 722
was truly a two 96
was truly a war 497
was truly a way 77
was truly a win 155
was truly a year 201
was turning a bit 209
was turning a deaf 321
was turning a few 54
was turning a key 175
was turning a lot 42
was turning a new 102
was twice a day 650
was twice a man 49
was twice a year 442
was under a bad 94
was under a ban 684
was under a bed 106
was under a big 354
was under a bit 96
was under a car 136
was under a death 377
was under a far 107
was under a few 80
was under a fig 177
was under a gag 58
was under a gas 55
was under a head 143
was under a heap 69
was under a hot 113
was under a law 366
was under a log 57
was under a long 212
was under a lot 5651
was under a low 205
was under a man 273
was under a new 911
was under a non 97
was under a one 114
was under a real 169
was under a six 52
was under a sky 179
was under a thin 52
was under a two 169
was under a vow 1189
was under a year 650
was until a few 1584
was until a new 43
was until a year 147
was until i did 57
was until i got 1246
was until i had 817
was until i met 711
was until i put 40
was until i ran 42
was until i read 373
was until i sat 92
was until i saw 1353
was until i was 1376
was upset a few 73
was upset a lot 47
was upset i did 49
was upset i had 55
was upset i was 48
was usual a few 59
was voted a few 58
was voted a seat 46
was voted a sum 124
was waged a long 44
was waged a war 53
was waiting a few 501
was waiting a long 102
was waiting i got 53
was waiting i had 94
was waiting i saw 67
was waiting i was 106
was walking a beat 166
was walking a bit 438
was walking a dog 586
was walking a few 935
was walking a long 74
was walking a lot 75
was walking a man 52
was walking a path 81
was walking a thin 288
was walking i met 52
was walking i saw 102
was walking i was 90
was wanting a man 47
was wanting a new 81
was washing a car 83
was washing a few 61
was wasting a lot 396
was weeding a bed 88
was where a and 42
was where a big 73
was where a few 47
was where a guy 51
was where a lot 418
was where a man 1277
was where a new 73
was where i and 41
was where i did 360
was where i got 1253
was where i had 5592
was where i hid 54
was where i lay 59
was where i met 1649
was where i now 66
was where i put 110
was where i ran 89
was where i sat 159
was where i saw 679
was where i was 7789
was where l was 48
was which i did 65
was which i had 628
was which i saw 79
was which i was 76
was while i had 158
was while i lay 135
was while i sat 193
was while i was 17010
was while l was 87
was winding a long 48
was winning a few 57
was winning a lot 140
was winning a new 52
was winning a war 82
was wishing i did 51
was wishing i had 1285
was wishing i was 415
was withal a man 417
was within a day 2641
was within a few 35949
was within a hop 44
was within a long 118
was within a man 274
was within a one 44
was within a rod 251
was within a ten 72
was within a two 270
was within a year 3806
was working a big 79
was working a bit 114
was working a day 263
was working a deal 70
was working a few 377
was working a job 204
was working a long 66
was working a lot 1485
was working a man 41
was working a new 110
was working a ten 45
was working i did 98
was working i had 181
was working i saw 48
was working i was 230
was worse i had 40
was worthy a man 70
was wound a long 125
was woven a web 111
was write a few 64
was write a poem 41
was writing a big 83
was writing a bit 102
was writing a few 434
was writing a long 995
was writing a lot 1479
was writing a new 1773
was writing a poem 1885
was writing a song 351
was writing a two 42
was writing a war 50
was writing a year 124
was writing i did 63
was writing i had 131
was writing i was 263
was yawning a lot 87
was yelling a lot 49
wax under a seal 102
wax which i see 82
wax which i was 44
way about a bit 108
way about a boy 75
way about a few 63
way about a guy 67
way about a lot 217
way about a man 2127
way about a new 167
way about a year 382
way after a bit 49
way after a day 85
way after a few 830
way after a long 293
way after a year 68
way after i got 67
way after i had 333
way after i was 52
way alone i can 72
way began a new 42
way could a man 143
way could a new 68
way could i bring 47
way could i get 249
way could i let 60
way could i not 40
way could i see 106
way create a new 74
way creating a new 51
way hither i had 89
way makes a lot 43
way maybe i can 83
way quite a bit 193
way quite a few 135
way quite a lot 133
way saves a lot 47
way shall i fly 948
way shall i get 281
way shall i use 52
way since i can 100
way since i got 80
way since i had 222
way since i met 69
way since i saw 89
way since i was 1214
way soever a man 97
way sprung a leak 72
way takes a long 42
way takes a lot 115
way thither i had 48
way thither i met 177
way thither i saw 55
way thither i was 152
way twice a day 435
way twice a year 201
way under a few 63
way under a hot 42
way under a man 83
way under a new 82
way until a few 188
way until a new 137
way until a year 42
way until i can 124
way until i die 79
way until i get 188
way until i got 325
way until i had 303
way until i hear 100
way until i met 102
way until i saw 146
way until i say 42
way until i see 58
way until i was 676
way where a man 64
way where i can 202
way where i had 154
way where i may 55
way where i see 45
way where i was 234
way which a few 51
way which a man 205
way which i can 1346
way which i did 371
way which i had 1125
way which i may 62
way which i now 135
way which i see 43
way which i was 259
way while i get 47
way while i got 66
way while i was 1056
way within a day 113
way within a few 966
way within a year 507
way would i get 69
way would i let 221
weak after a few 103
weak after a long 95
weak soever i now 122
weak state i can 46
weak state i was 136
weak though i was 96
wear after a few 115
wear after a long 61
wear black a lot 94
wear either a hat 121
wear either a long 127
wear shall i wear 64
wear while i was 82
web which i had 59
wed within a year 124
wet after a long 119
wet straw i lay 64
wet weather i was 42
wet while i was 46
who abhor a fly 88
who about a year 821
who added a bit 60
who added a few 452
who added a long 60
who added a new 705
who adopt a low 87
who adopt a new 283
who adopt a non 124
who adore a god 46
who after a bad 59
who after a bit 62
who after a day 415
who after a few 2871
who after a long 3403
who after a six 103
who after a ten 46
who after a two 69
who after a year 789
who after i had 108
who aimed a gun 56
who allow a man 56
who argue a lot 77
who asked a boy 74
who asked a cup 60
who asked a few 218
who asked a lot 336
who asked a man 94
who avows a war 57
who began a few 68
who began a long 452
who began a new 635
who began a song 46
who began a war 153
who began a year 92
who begin a new 221
who begin a war 83
who begot a son 78
who blows a sax 48
who brags a lot 45
who breaks a dog 159
who breaks a law 1507
who breaks a leg 126
who breaks a toy 65
who breaks a vow 41
who broke a law 89
who broke a leg 259
who broke a long 47
who build a new 111
who built a big 129
who built a car 45
who built a dam 191
who built a few 96
who built a hut 141
who built a log 433
who built a new 1810
who built a one 40
who built a row 43
who built a saw 117
who built a two 190
who calls a man 113
who cared a fig 102
who cared a lot 282
who cared a rap 42
who cares a fig 150
who cares a jot 84
who cares a lot 546
who cares a pin 47
who cares a rap 83
who carry a gun 160
who carry a long 62
who carry a lot 162
who casts a long 68
who casts a net 40
who cause a lot 52
who chain d his 42
who chose a man 51
who chose a new 117
who chose a path 63
who chose a seat 49
who claim a new 41
who clears a path 42
who comes a few 57
who cooks a meal 48
who could i ask 118
who could i get 74
who create a lot 55
who create a new 330
who cried a lot 348
who cries a lot 919
who drags a net 43
who drank a bit 68
who drank a cup 167
who drank a lot 1601
who draws a bow 60
who draws a gun 49
who draws a long 79
who draws a man 72
who draws a map 51
who drink a cup 59
who drink a lot 1263
who drive a car 362
who drive a lot 130
who drops a few 45
who drops a tear 85
who drove a beat 42
who drove a big 140
who drove a bmw 53
who drove a bus 101
who drove a cab 213
who drove a car 638
who drove a long 72
who drove a new 107
who drove a red 176
who drove a team 309
who drove a two 87
who drove a van 129
who dwelt a few 44
who earned a bit 45
who earned a few 250
who earned a law 156
who earned a lot 225
who earned a phd 114
who ended a long 114
who enjoy a bit 117
who enjoy a day 98
who enjoy a few 44
who enjoy a long 133
who enjoy a lot 48
who enjoy a real 41
who enter a new 293
who enter a plea 100
who erect a new 64
who faced a long 80
who faced a lot 40
who faced a new 68
who faces a long 65
who faces a new 79
who favor a new 114
who favor a two 44
who feared a new 230
who feared a riot 121
who feared a too 46
who feared a war 248
who feels a bit 295
who feels a lot 53
who feels a new 67
who feels a pang 98
who feels a real 147
who fight a lot 275
who fight a war 94
who filed a tax 88
who files a tax 109
who finding a few 40
who finds a cow 42
who finds a dead 109
who finds a dog 50
who finds a few 63
who finds a god 77
who finds a job 323
who finds a joy 41
who finds a long 54
who finds a man 490
who finds a new 667
who finds a real 46
who finds a red 42
who finds a use 86
who finds a way 1150
who fired a few 305
who fired a gun 774
who fires a gun 382
who fixed a day 46
who forms a new 117
who forms a tie 270
who found a bag 42
who found a big 51
who found a box 58
who found a boy 50
who found a dead 181
who found a dog 48
who found a few 237
who found a job 778
who found a key 43
who found a long 50
who found a lot 102
who found a low 112
who found a man 189
who found a mean 542
who found a new 1815
who found a non 47
who found a path 47
who found a peak 46
who found a real 79
who found a red 328
who found a seat 103
who found a two 41
who found a use 126
who found a way 3216
who found a weak 56
who gains a new 51
who gives a bad 85
who gives a bear 88
who gives a big 56
who gives a boy 48
who gives a cow 46
who gives a cup 317
who gives a dog 86
who gives a few 191
who gives a fig 58
who gives a hang 53
who gives a long 616
who gives a lot 232
who gives a man 621
who gives a map 49
who gives a new 308
who gives a rat 212
who gives a rip 44
who gives a shoe 132
who gives a tip 49
who grabs a toy 43
who grows a few 61
who hails a cab 46
who hated a lie 62
who hates a lie 41
who hates a man 128
who headed a gang 45
who headed a new 143
who headed a team 197
who helps a man 112
who helps a new 60
who hired a car 50
who hired a few 48
who hired a hit 147
who hired a man 268
who hires a hit 46
who hires a man 193
who hires a real 45
who holds a big 53
who holds a bit 43
who holds a bow 153
who holds a box 48
who holds a boy 47
who holds a can 106
who holds a cap 40
who holds a cup 124
who holds a fan 45
who holds a fee 135
who holds a few 51
who holds a gun 204
who holds a job 649
who holds a key 678
who holds a law 161
who holds a long 317
who holds a lot 46
who holds a low 107
who holds a man 221
who holds a map 59
who holds a non 150
who holds a pen 344
who holds a phd 720
who holds a real 250
who holds a red 49
who holds a rod 49
who holds a seat 187
who holds a set 88
who holds a top 61
who hoped i was 48
who joins a gang 174
who joins a mob 44
who joins a new 107
who joins a team 53
who judge a man 192
who keeps a bad 43
who keeps a big 78
who keeps a car 46
who keeps a cat 54
who keeps a cow 137
who keeps a day 153
who keeps a dog 813
who keeps a few 238
who keeps a gig 127
who keeps a gun 58
who keeps a log 43
who keeps a lot 169
who keeps a low 160
who keeps a man 373
who keeps a pet 218
who keeps a pig 44
who keeps a pub 90
who keeps a team 165
who kicks a dog 46
who kills a bear 66
who kills a cat 100
who kills a cop 46
who kills a cow 206
who kills a dog 82
who kills a fox 75
who kills a jew 130
who kills a lion 100
who kills a man 5655
who kills a non 46
who kills a pig 186
who kills a son 91
who knows a bit 628
who knows a few 552
who knows a guy 326
who knows a job 75
who knows a lot 8469
who knows a man 976
who knows a new 54
who knows a real 46
who knows a way 69
who knows a why 44
who knows i can 126
who knows i did 40
who knows i may 131
who knows i was 47
who lacks a real 40
who lands a job 116
who laugh a lot 235
who learns a few 57
who learns a lot 64
who learns a new 225
who leaves a bit 92
who leaves a car 40
who leaves a job 236
who leaves a jug 88
who leaves a man 109
who leaves a son 61
who lends a sum 76
who lifts a car 67
who liked a bit 179
who liked a lot 76
who liked a man 106
who likes a bit 265
who likes a lot 196
who likes a man 73
who lived a bit 92
who lived a day 350
who lived a far 44
who lived a few 7791
who lived a gay 42
who lived a lie 98
who lived a long 4412
who lived a lot 61
who lived a real 48
who lived a year 222
who lives a bit 64
who lives a day 108
who lives a few 1580
who lives a lie 120
who lives a long 671
who looks a bit 1481
who looks a lot 969
who loses a bet 50
who loses a job 641
who loses a leg 331
who loses a lot 90
who loses a son 119
who loses a war 49
who loved a bit 69
who loved a boy 70
who loved a dry 59
who loved a man 1487
who loves a bit 47
who loves a boy 81
who loves a dog 69
who loves a man 2469
who loves a pun 122
who loves a son 49
who loves c who 67
who lures a man 61
who makes a bad 630
who makes a bed 63
who makes a bet 188
who makes a bid 278
who makes a big 567
who makes a box 56
who makes a dead 44
who makes a deal 252
who makes a few 447
who makes a god 407
who makes a hit 185
who makes a job 40
who makes a law 317
who makes a long 527
who makes a lot 1088
who makes a low 160
who makes a man 532
who makes a map 48
who makes a meal 94
who makes a new 644
who makes a non 161
who makes a one 177
who makes a path 49
who makes a plea 152
who makes a poem 60
who makes a pot 66
who makes a pun 57
who makes a real 439
who makes a row 42
who makes a run 121
who makes a song 45
who makes a son 53
who makes a too 83
who makes a toy 117
who makes a vow 648
who makes a way 374
who makes a weak 42
who makes a wry 91
who marks a new 55
who marry a man 93
who meets a bear 40
who meets a boy 54
who meets a man 229
who meets a new 60
who milks a cow 57
who mourn a death 80
who moved a few 113
who moved a lot 127
who moves a lot 57
who named a new 50
who named a son 140
who nearly a year 45
who needs a bath 137
who needs a bed 55
who needs a big 104
who needs a bit 267
who needs a car 191
who needs a cup 42
who needs a dog 40
who needs a few 300
who needs a fix 69
who needs a gun 52
who needs a hug 191
who needs a job 1098
who needs a long 64
who needs a lot 980
who needs a man 1061
who needs a nap 59
who needs a new 785
who needs a real 56
who needs a son 114
who needs a way 46
who notes a new 60
who obeys a law 66
who offer a new 89
who opens a box 40
who opens a new 354
who opens a way 85
who owned a bar 417
who owned a bed 50
who owned a big 1033
who owned a bit 118
who owned a bus 45
who owned a car 1670
who owned a cat 120
who owned a cow 298
who owned a dog 785
who owned a dry 266
who owned a few 1009
who owned a gas 297
who owned a gun 768
who owned a hat 55
who owned a hut 41
who owned a long 98
who owned a lot 850
who owned a meat 149
who owned a men 69
who owned a new 163
who owned a one 309
who owned a pet 356
who owned a pig 56
who owned a pub 76
who owned a real 310
who owned a red 55
who owned a saw 126
who owned a set 324
who owned a shoe 231
who owned a team 136
who owned a top 70
who owned a toy 120
who owned a two 322
who packs a gun 67
who parks a car 42
who place a lot 69
who place a low 329
who plans a new 62
who plant a few 73
who plays a big 49
who plays a few 43
who plays a key 515
who plays a long 56
who plays a lot 189
who plays a man 172
who plays a mean 273
who posed a real 142
who prays a lot 56
who preach a new 71
who pulls a gun 157
who quits a job 210
who raise a cry 79
who raise a few 93
who raise a hue 209
who raise a mob 53
who rents a car 151
who rides a bus 59
who rides a lion 277
who ruled a few 43
who saved a few 95
who saved a lot 61
who saved a man 139
who saves a few 61
who saves a man 141
who seeks a job 279
who seeks a long 108
who seeks a man 50
who seeks a new 369
who seeks a real 49
who seeks a seat 51
who seeks a way 213
who seems a bit 600
who seems a lot 45
who seems a man 126
who sells a car 111
who sells a cow 54
who sells a few 81
who sells a gun 116
who sells a hat 52
who sells a lot 151
who sells a new 84
who sells a put 65
who sends a boy 65
who sends a man 224
who sends a son 41
who shall i ask 109
who shall i get 65
who shall i say 735
who share a bed 395
who share a few 53
who share a job 49
who share a long 107
who share a lot 79
who share a meal 62
who share a new 41
who share a set 1916
who share a way 160
who sheds a tear 168
who shout a lot 52
who shows a lot 111
who shows a real 92
who signs a long 49
who since i had 49
who since i was 60
who sired a son 44
who slays a man 187
who sleep a lot 70
who slept a few 52
who slept a lot 80
who smell a rat 72
who smelt a rat 55
who smile a lot 265
who smoke a lot 213
who speaks a bit 75
who speaks a few 777
who speaks a lie 94
who speaks a lot 107
who speaks a non 97
who spend a day 234
who spend a few 797
who spend a long 392
who spend a lot 10101
who spend a year 465
who spent a day 2119
who spent a few 2633
who spent a long 2023
who spent a lot 4937
who spent a year 9124
who spins a web 139
who spoke a bit 232
who spoke a few 1329
who spoke a lot 94
who spoke a new 65
who spoke a non 351
who spread a mat 40
who spread a net 45
who stabs a man 84
who start a new 355
who start a war 101
who stays a few 46
who steals a bag 41
who steals a car 285
who steals a cow 80
who steals a few 151
who steals a man 169
who stole a bag 67
who stole a bit 43
who stole a car 313
who stole a cow 123
who stole a few 131
who stole a fox 112
who stole a lot 85
who stole a man 76
who stole a pig 320
who stood a bit 66
who stood a few 1694
who stood a head 404
who stood a long 45
who stops a car 113
who stuck a gun 59
who stuck a pin 48
who study a lot 109
who swears a lot 98
who sweats a lot 71
who swore a lot 71
who swore i was 132
who takes a bad 43
who takes a bath 367
who takes a big 94
who takes a bit 68
who takes a boy 53
who takes a bus 95
who takes a cab 52
who takes a car 75
who takes a cup 74
who takes a cut 105
who takes a day 141
who takes a dim 244
who takes a dip 66
who takes a dog 241
who takes a far 42
who takes a fee 285
who takes a few 747
who takes a gun 277
who takes a job 1387
who takes a lead 138
who takes a leap 73
who takes a long 1080
who takes a lot 391
who takes a low 135
who takes a man 481
who takes a nap 89
who takes a new 331
who takes a non 92
who takes a one 41
who takes a pen 44
who takes a pin 42
who takes a real 765
who takes a seat 274
who takes a sip 169
who takes a toy 87
who takes a two 114
who takes a vow 1101
who takes a year 205
who talks a lot 2625
who tells a boy 44
who tells a law 114
who tells a lie 1371
who tells a long 114
who tells a man 102
who tends a fig 196
who tests a new 44
who thinks a bit 67
who thinks a lot 851
who thinks a man 151
who thinks i can 197
who thinks i was 40
who though a man 116
who thrice a day 54
who throws a fit 118
who throws a lot 54
who treads a path 46
who treats a lot 53
who treats a man 55
who tried a few 46
who tried a new 123
who tries a new 115
who turns a deaf 530
who turns a man 52
who twice a day 229
who twice a year 745
who under a new 42
who until a few 1153
who until a year 263
who urged a new 55
who visit a new 41
who visit a web 227
who waged a long 200
who waged a one 102
who waged a war 342
who wages a war 182
who waits a year 55
who walks a beat 59
who walks a few 54
who walks a lot 67
who wants a bed 48
who wants a big 160
who wants a bit 148
who wants a boy 175
who wants a car 196
who wants a cat 73
who wants a cup 54
who wants a day 97
who wants a dog 394
who wants a few 183
who wants a god 87
who wants a gun 97
who wants a hat 56
who wants a job 2473
who wants a law 86
who wants a long 133
who wants a lot 214
who wants a low 154
who wants a man 710
who wants a meal 209
who wants a new 782
who wants a one 108
who wants a pet 225
who wants a real 183
who wants a seat 78
who wants a son 278
who wants a top 97
who wants a toy 97
who wants a war 54
who waste a lot 65
who watch a lot 2253
who waved a red 68
who waves a red 60
who weaves a web 78
who while i was 179
who wield a lot 64
who wield a pen 45
who within a day 51
who within a few 3037
who within a year 2215
who works a day 124
who works a few 84
who works a lot 223
who worry a lot 587
who would a few 178
who would i ask 85
who would i fear 54
who would i get 91
who would i put 57
who would i see 100
who write a few 44
who write a lot 432
who write a new 43
who wrote a bad 88
who wrote a big 120
who wrote a few 1583
who wrote a long 2457
who wrote a lot 425
who wrote a new 409
who wrote a now 44
who wrote a poem 3074
who wrote a pro 47
who wrote a set 136
who wrote a six 109
who wrote a song 480
who wrote a ten 51
who wrote a two 462
who wrote a year 109
why after a few 101
why after a long 44
why build a new 55
why could i not 2288
why create a new 72
why might i not 710
why ought i not 63
why quite a few 283
why quite a lot 58
why shall i not 613
why shall i say 170
why spend a lot 174
why today i can 41
why until a few 64
why until i got 60
why until i read 57
why until i saw 104
why until i was 67
why waste a lot 51
why within a few 81
why would a big 42
why would a boy 65
why would a god 133
why would a guy 262
why would a kid 82
why would a man 3607
why would a new 57
why would a poet 45
why would i ask 250
why would i bring 132
why would i buy 75
why would i get 209
why would i let 142
why would i lie 406
why would i not 774
why would i now 65
why would i pay 82
why would i put 170
why would i run 50
why would i say 331
why would i see 82
why would i try 172
why would i use 155
win after a long 46
wings after a long 42
wings could i but 60
wings while i was 41
wings within a few 41
win quite a few 141
win quite a lot 130
with about a cup 206
with about a day 87
with about a one 797
with about a six 412
with about a ten 532
with about a ton 323
with about a two 896
with about a year 808
with about i per 41
with after a day 57
with after a few 216
with after a long 158
with after a year 41
with after i got 46
with after i had 87
with angles a and 51
with anything i can 431
with anything i did 360
with anything i had 786
with anything i may 97
with anything i own 41
with anything i saw 53
with anything i say 479
with anything i was 188
with atoms a and 72
with aught i can 45
with azure a and 69
with bases b and 46
with blood a few 50
with books i and 95
with books i had 103
with breaking a cup 52
with breaking a law 148
with breaking a new 40
with burning a few 130
with calling a man 50
with causing a riot 126
with cheek a man 41
with china a few 55
with class a and 367
with class a being 85
with class b and 145
with class i and 755
with class i being 89
with coils a and 55
with cooking a meal 57
with creating a new 2252
with creating a set 146
with creating a web 52
with crime i can 44
with david a few 47
with dolls a lot 44
with drawing a few 41
with drawing a map 53
with driving a bus 72
with driving a car 782
with dukes b and 79
with either a bad 44
with either a bang 171
with either a bar 66
with either a big 115
with either a bow 137
with either a box 123
with either a boy 73
with either a cup 78
with either a dead 64
with either a dial 53
with either a dot 57
with either a dry 197
with either a fan 52
with either a few 207
with either a gas 450
with either a goth 46
with either a gun 109
with either a head 87
with either a heat 105
with either a hot 385
with either a job 82
with either a key 123
with either a lead 134
with either a long 660
with either a lot 53
with either a low 1912
with either a man 937
with either a net 160
with either a new 597
with either a nod 45
with either a non 493
with either a one 808
with either a pen 267
with either a pin 153
with either a pro 90
with either a real 450
with either a red 827
with either a rod 52
with either a row 48
with either a saw 131
with either a set 304
with either a six 186
with either a son 46
with either a thin 238
with either a top 162
with either a two 884
with either a wax 41
with either a weak 186
with either a wet 144
with either a yes 697
with finding a job 814
with finding a man 214
with finding a new 1087
with finding a path 62
with finding a set 59
with finding a way 2172
with fixed a and 57
with fixed n and 87
with focus f and 72
with forging a new 131
with forming a new 647
with forms a and 111
with framing a new 110
with genes a and 66
with george a few 50
with george i and 173
with george i was 48
with george v and 130
with getting a few 59
with getting a job 1044
with getting a lot 53
with getting a man 140
with getting a new 355
with girls a lot 92
with girls i did 50
with girls i had 67
with given a and 67
with given l and 101
with given n and 160
with glass i can 42
with gleaning a few 84
with glory a long 57
with grade i and 329
with grade i being 59
with grief i can 60
with grief i say 119
with grief i see 88
with group a and 343
with group a red 47
with group b and 213
with group c and 65
with group i and 233
with group o and 79
with group o red 104
with henry a few 49
with henry i and 133
with henry v and 304
with holding a job 1041
with holding a pen 47
with holding a seat 61
with holes a few 44
with hunger i was 44
with hunting a moth 134
with index i and 98
with index k and 96
with index n and 170
with input a and 105
with input u and 155
with input x and 216
with iodine a red 61
with james i and 414
with james i that 43
with japan a few 59
with japan a new 50
with jelly a meat 85
with jesus a new 88
with jesus i can 92
with keeping a few 82
with keeping a job 65
with keeping a low 94
with killing a cop 48
with killing a few 65
with killing a man 685
with knowing a few 48
with knowing a lot 57
with knowing i had 50
with knowing i was 56
with large k and 45
with large m and 41
with large n and 234
with learning a few 102
with learning a new 815
with lengths a and 69
with letting a man 70
with level i and 167
with levying a tax 62
with lines a and 59
with lipid a and 59
with listing a few 72
with maybe a bit 261
with maybe a few 973
with model i and 76
with money a man 131
with money i can 84
with money i did 77
with money i got 44
with money i had 452
with money i was 59
with names i can 99
with names i did 106
with names i had 88
with nearly a ton 123
with nearly a two 42
with nearly a year 401
with never a bad 92
with never a bit 286
with never a cry 95
with never a day 293
with never a fear 482
with never a gap 64
with never a gun 129
with never a jag 810
with never a jar 73
with never a leaf 69
with never a let 143
with never a long 46
with never a man 208
with never a new 98
with never a one 216
with never a pang 72
with never a rag 50
with never a ray 149
with never a real 59
with never a song 54
with never a sou 45
with never a tear 425
with never a tinge 44
with nodes a and 43
with nodes i and 76
with nodes n and 45
with often a few 73
with opening a new 272
with opening a way 72
with orange g and 127
with order n and 42
with others a few 68
with others a gay 44
with others a lot 64
with others a new 74
with others a way 86
with others i can 167
with others i did 142
with others i had 610
with others i may 53
with others i was 274
with parts a and 293
with parts i and 550
with passing a bad 47
with passing a few 47
with passing a law 154
with people a bit 97
with people a few 79
with people a long 69
with people a lot 318
with people i can 440
with people i did 1677
with people i get 63
with people i had 2471
with people i may 53
with people i met 372
with people i see 67
with people i was 334
with period a and 45
with period p and 122
with period t and 418
with period t can 107
with peter i and 50
with peter i was 42
with phase i and 203
with placing a few 118
with placing a man 53
with playing a few 54
with playing a key 277
with point a and 132
with point b and 71
with poles n and 47
with ports a and 77
with pride a cap 90
with pride a few 81
with pride a new 76
with pride i can 62
with pride i say 52
with pride i was 77
with putting a few 148
with putting a man 114
with putting a new 119
with quite a bad 44
with quite a bang 159
with quite a big 240
with quite a bit 9775
with quite a deal 81
with quite a few 11763
with quite a gay 51
with quite a head 42
with quite a long 715
with quite a lot 9126
with quite a low 304
with quite a new 1856
with quite a sad 41
with quite a sum 104
with quite a thin 40
with quite a thud 68
with quoting a few 304
with radii a and 295
with radii p and 40
with radii r and 543
with raising a few 58
with raising a new 78
with rather a bad 487
with rather a long 734
with rather a lot 315
with rather a low 234
with rather a mean 89
with rather a red 113
with rather a sad 641
with rather a sly 123
with rather a thin 150
with rather a wan 101
with rather a weak 102
with rather a wry 208
with renting a car 67
with robbing a man 48
with running a big 46
with running a red 52
with russia a few 40
with sailing a few 247
with sarah a few 42
with scorn a few 64
with seeking a new 60
with sending a few 405
with setting a bad 45
with setting a new 83
with shame i own 105
with shame i say 181
with shaping a new 59
with sharing a bed 48
with short a and 76
with short i and 49
with sides a and 1105
with sides a few 77
with sides b and 140
with sides c and 43
with sides h and 50
with sides l and 45
with sides x and 80
with since i got 54
with since i had 141
with since i saw 68
with since i was 535
with slope a and 141
with slope b and 107
with slope k and 46
with slope m and 546
with slope m that 121
with slope n and 75
with small a and 62
with small n and 43
with small p and 44
with solving a set 51
with spain a few 71
with speed c and 94
with speed u and 78
with speed v and 381
with speed v has 42
with speed v with 91
