we act surprised when 52
we had repeatedly made 40
we had repeatedly seen 90
we had repeatedly told 42
we had requested from 89
we had responses from 48
we had retrieved from 75
we had revisited their 47
we had scattered over 91
we had scrambled down 139
we had scrambled eggs 154
we had scrambled over 159
we had separated from 425
we had shortened sail 135
we had sometimes been 125
we had sometimes seen 118
we had somewhere else 44
we had struggled along 143
we had struggled back 40
we had struggled down 40
we had struggled hard 46
we had struggled over 55
we had succeeded when 47
we had suspected from 151
we had sustained during 73
we had sustained from 144
we had sustained heavy 46
we had sustained some 60
we had tolerably good 74
we had traversed during 163
we had traversed from 169
we had traversed half 235
we had traversed many 43
we had traversed only 93
we had traversed some 59
we had traversed were 43
we had triumphed over 298
we had undergone during 129
we had unhappily been 56
we had unlimited time 149
we had unwittingly been 47
we had vegetable soup 48
we had virtually been 40
we had virtually nothing 156
we had witnessed among 50
we had witnessed during 189
we had witnessed from 126
we had witnessed here 89
we had witnessed many 149
we had witnessed some 69
we had witnessed such 55
we had witnessed their 65
we had witnessed were 51
we had witnessed when 41
we had yesterday from 51
we had yesterday left 113
we hang suspended over 46
we hear ourselves saying 276
we hear ourselves speak 141
we hear repeatedly from 44
we hear unwillingly what 86
we hear virtually nothing 183
we hid ourselves away 53
we hid ourselves from 67
we kid ourselves into 95
we kings ourselves have 40
we lay motionless upon 89
we lay ourselves down 867
we lay ourselves open 1685
we lead ourselves into 82
we let everybody know 82
we let ourselves down 1156
we let ourselves drop 48
we let ourselves fall 259
we let ourselves feel 223
we let ourselves grow 51
we let ourselves into 256
we let ourselves know 43
we let ourselves sink 137
we let ourselves slip 55
we let ourselves think 223
we may accordingly find 45
we may accordingly give 54
we may accordingly look 121
we may accordingly speak 50
we may accordingly take 51
we may appreciate more 299
we may appreciate some 45
we may appreciate their 118
we may appreciate these 40
we may appreciate what 117
we may apprehend from 54
we may apprehend what 83
we may ascertain from 169
we may ascertain some 51
we may ascertain their 111
we may ascertain what 668
we may ascertain when 56
we may assuredly hope 47
we may assuredly know 40
we may assuredly look 72
we may attribute many 122
we may attribute most 497
we may attribute much 743
we may attribute some 409
we may attribute such 112
we may attribute their 334
we may attribute these 132
we may attribute those 123
we may calculate from 536
we may calculate their 111
we may calculate these 78
we may calculate upon 879
we may calculate what 169
we may celebrate their 70
we may certainly call 239
we may certainly date 121
we may certainly draw 53
we may certainly feel 111
we may certainly find 136
we may certainly give 80
we may certainly have 143
we may certainly hope 215
we may certainly know 706
we may certainly learn 97
we may certainly look 130
we may certainly make 74
we may certainly speak 118
we may certainly take 141
we may concisely call 87
we may construct from 83
we may construct such 77
we may correctly call 153
we may correctly speak 233
we may criticize their 65
we may deprecate their 50
we may designate such 48
we may designate these 258
we may designate those 72
we may determine also 61
we may determine from 375
we may determine here 122
we may determine just 62
we may determine more 93
we may determine their 332
we may determine these 40
we may determine those 52
we may determine upon 76
we may determine what 1440
we may determine when 110
we may disregard here 50
we may disregard such 76
we may disregard their 79
we may disregard these 130
we may disregard those 63
we may distinguish also 59
we may distinguish among 422
we may distinguish five 863
we may distinguish four 1763
we may distinguish from 250
we may distinguish here 126
we may distinguish into 52
we may distinguish many 61
we may distinguish more 157
we may distinguish rest 73
we may distinguish some 238
we may distinguish such 83
we may distinguish their 70
we may distinguish these 384
we may distinguish those 639
we may distinguish three 9843
we may distinguish truth 42
we may distinguish what 316
we may doubtless find 70
we may eliminate from 248
we may eliminate some 138
we may eliminate these 63
we may eliminate those 51
we may emphasize here 56
we may emphasize once 56
we may emphasize some 43
we may encounter along 227
we may encounter during 54
we may encounter from 47
we may encounter great 44
we may encounter many 93
we may encounter more 62
we may encounter other 49
we may encounter some 336
we may encounter such 81
we may encounter when 166
we may entertain some 241
we may enumerate among 62
we may enumerate five 67
we may enumerate four 116
we may enumerate some 117
we may enumerate these 43
we may enumerate those 91
we may especially name 91
we may especially note 149
we may establish four 53
we may establish here 92
we may establish some 102
we may establish their 144
we may establish what 57
we may evidently find 69
we may fervently hope 82
we may formulate some 120
we may formulate their 46
we may generally call 172
we may generally feel 74
we may generally find 120
we may generally look 44
we may generally rely 52
we may generally speak 65
we may generally take 125
we may generally term 40
we may gradually come 111
we may gradually fall 44
we may gradually find 44
we may gradually learn 140
we may henceforth call 279
we may henceforth live 116
we may henceforth most 330
we may henceforth speak 94
we may henceforth take 90
we may henceforth walk 47
we may hopefully look 448
we may increasingly find 40
we may integrate from 48
we may integrate over 446
we may interpret from 55
we may interpret such 85
we may interpret their 211
we may interpret these 415
we may interpret those 49
we may interpret what 112
we may introduce here 126
we may introduce into 369
we may introduce more 46
we may introduce other 76
we may introduce some 175
we may introduce such 131
we may literally call 103
we may meaningfully speak 136
we may naturally feel 111
we may naturally have 60
we may naturally look 421
we may naturally pass 42
we may naturally take 98
we may naturally think 122
we may naturally turn 62
we may ourselves come 58
we may ourselves feel 72
we may ourselves have 400
we may ourselves live 115
we may ourselves take 72
we may patiently wait 52
we may penetrate into 207
we may penetrate more 121
we may perchance find 97
we may perchance have 91
we may perfectly know 56
we may perfectly love 3453
we may perfectly well 236
we may postulate some 74
we may presently find 119
we may presently form 92
we may presently have 115
we may presently meet 65
we may previously have 246
we may pronounce from 55
we may pronounce these 60
we may pronounce upon 116
we may rationally hope 209
we may rationally look 132
we may rationally speak 46
we may rationally tell 41
we may reasonably call 719
we may reasonably come 49
we may reasonably date 219
we may reasonably draw 123
we may reasonably feel 168
we may reasonably find 65
we may reasonably give 128
we may reasonably have 152
we may reasonably hold 320
we may reasonably hope 14183
we may reasonably leave 43
we may reasonably look 1291
we may reasonably make 123
we may reasonably rely 49
we may reasonably rest 55
we may reasonably seek 87
we may reasonably shut 64
we may reasonably speak 112
we may reasonably take 511
we may reasonably think 630
we may reasonably view 83
we may reasonably wish 76
we may recognize also 68
we may recognize five 72
we may recognize four 151
we may recognize from 111
we may recognize here 143
we may recognize many 79
we may recognize more 150
we may recognize only 99
we may recognize some 278
we may recognize such 61
we may recognize their 133
we may recognize these 91
we may recognize those 41
we may recognize three 458
we may recognize what 147
we may recollect what 128
we may recommend here 49
we may reconcile these 110
we may represent such 154
we may represent their 89
we may represent these 280
we may reproduce here 60
we may sacrifice some 59
we may sacrifice unto 690
we may severally deem 40
we may similarly speak 53
we may sincerely hope 40
we may sometimes also 67
we may sometimes call 64
we may sometimes come 84
we may sometimes cure 51
we may sometimes even 163
we may sometimes fail 109
we may sometimes fall 93
we may sometimes feel 741
we may sometimes find 1508
we may sometimes gain 58
we may sometimes give 81
we may sometimes have 1303
we may sometimes help 41
we may sometimes hope 47
we may sometimes know 91
we may sometimes learn 102
we may sometimes look 76
we may sometimes lose 65
we may sometimes make 216
we may sometimes meet 190
we may sometimes miss 47
we may sometimes need 286
we may sometimes note 48
we may sometimes seem 144
we may sometimes speak 194
we may sometimes take 115
we may sometimes tell 45
we may sometimes think 478
we may sometimes want 170
we may sometimes wish 308
we may speculate upon 399
we may subdivide into 91
we may subdivide these 43
we may summarize here 122
we may summarize some 168
we may summarize their 110
we may summarize these 227
we may summarize what 159
we may transform into 44
we may translate into 173
we may translate their 45
we may translate these 101
we may unwittingly have 54
we mean precisely what 76
we met somewhere else 78
we not advisedly look 76
we not apprehend from 83
we not certainly know 79
we not descended from 58
we not encounter here 75
we not expressly told 181
we not instantly feel 72
we not invariably find 42
we not ourselves been 67
we not ourselves have 230
we not ourselves heard 45
we not ourselves seen 90
we not preferred some 56
we not rationally seek 48
we not reasonably hope 378
we not reasonably look 116
we not recognize here 108
we not sometimes feel 139
we not sometimes find 133
we not sometimes have 112
we not sometimes seen 115
we not sometimes think 69
we now assembled here 69
we now certainly know 215
we now descended into 57
we now distinguish from 73
we now encounter even 41
we now generally call 228
we now integrate over 241
we now introduce into 179
we now introduce some 170
we now introduce these 41
we now introduce three 42
we now recognize many 77
we now recognize more 66
we now recognize these 47
we now recognize three 59
we now recognize were 50
we now routinely call 86
we now separated from 61
we now sometimes call 138
we now summarize some 59
we old cavaliers knew 52
we owe obedience only 64
we put ourselves back 974
we put ourselves down 697
we put ourselves into 2308
we put ourselves more 46
we put ourselves only 42
we put ourselves there 104
we put ourselves upon 128
we read carefully what 47
we read ourselves into 180
we read selections from 50
we read sentences like 165
we run ourselves down 84
we run ourselves into 156
we run ourselves upon 46
we run roughshod over 42
we sang christmas songs 72
we sat ourselves down 1326
we saw headlights coming 40
we saw ourselves once 40
we saw yesterday from 60
we saw yesterday were 82
we say precisely what 53
we seat ourselves upon 46
we see antiquity made 102
we see blemishes such 92
we see calcareous drop 43
we see different ways 54
we see displayed here 74
we see especially from 50
we see gradually taking 41
we see ourselves acting 136
we see ourselves also 43
we see ourselves from 226
we see ourselves here 77
we see ourselves living 99
we see ourselves made 53
we see ourselves more 612
we see ourselves most 46
we see ourselves moving 81
we see ourselves only 200
we see ourselves seeing 73
we see ourselves there 96
we see ourselves when 47
we see perfectly well 75
we see precisely what 143
we see presented here 55
we see reflected back 127
we see reflected from 133
we see reflected here 82
we see reflected there 99
we see scattered over 167
we see suspended from 68
we see throughout living 94
we see tradesmen break 70
we see virtually nothing 52
we set ourselves down 281
we set ourselves free 657
we set ourselves here 64
we set ourselves such 41
we set ourselves three 40
we set ourselves upon 857
we set ourselves when 110
we sit ourselves down 95
we tear ourselves away 446
we tear ourselves from 187
we then construct some 60
we then descended from 57
we then descended into 52
we then determine what 55
we then integrate over 107
we then proceeded along 76
we thus distinguish from 54
we thus introduce into 64
we tie ourselves down 249
we tie ourselves here 41
we tie ourselves unto 43
we try somewhere else 70
we use aggregate data 61
we use available data 53
we use different sets 56
we use empirical data 57
we use estimates from 43
we use nonverbal cues 75
we use quarterly data 99
we use sentences like 56
we wean ourselves from 161
we who determine what 93
we who sometimes were 56
wing and artillery were 147
wing had separated from 42
wing they certainly make 57
wing was converted into 121
wing was evidently very 238
wing was separated from 158
woe and recognize other 71
