wade sometimes in marshes 640
were dependent on alcohol 286
were dependent on america 51
were dependent on britain 140
were dependent on british 306
were dependent on capital 95
were dependent on central 81
were dependent on certain 205
were dependent on charity 523
were dependent on chinese 81
were dependent on colonial 60
were dependent on european 122
were dependent on exports 97
were dependent on factors 73
were dependent on federal 152
were dependent on foreign 1647
were dependent on friends 108
were dependent on germany 92
were dependent on imports 359
were dependent on national 61
were dependent on natural 160
were dependent on obtaining 45
were dependent on official 54
were dependent on outside 348
were dependent on overseas 81
were dependent on parents 63
were dependent on patrons 61
were dependent on pensions 59
were dependent on private 294
were dependent on regional 40
were dependent on regular 67
were dependent on seasonal 72
were dependent on several 83
were dependent on support 119
were dependent on traders 40
were dependent on welfare 589
were dependent on western 114
were deposited an amateur 108
were deposited as alluvial 114
were deposited as follows 76
were deposited as offerings 94
were deposited at concord 48
were deposited by ascending 78
were deposited by braided 126
were deposited by reactive 142
were deposited in alluvial 89
were deposited in ancient 217
were deposited in baskets 49
were deposited in central 42
were deposited in certain 166
were deposited in coastal 91
were deposited in european 42
were deposited in foreign 75
were deposited in hollows 45
were deposited in lagoons 68
were deposited in museums 56
were deposited in northern 60
were deposited in private 69
were deposited in regular 46
were deposited in several 257
were deposited in shallow 3754
were deposited in similar 100
were deposited in southern 45
were deposited in temples 63
were deposited in trinity 48
were deposited in troughs 40
were deposited in valleys 62
were deposited in western 135
were deposited on silicon 712
were deposited the mummies 101
were deposited the remains 1827
were depressed in relation 58
were depressed in spirits 82
were described as abounding 42
were described as affecting 46
were described as beginning 81
were described as between 44
were described as british 41
were described as capable 62
were described as chaotic 50
were described as chronic 95
were described as closely 75
were described as combining 40
were described as differing 83
were described as enemies 92
were described as equally 75
were described as extending 81
were described as farmers 87
were described as following 94
were described as follows 5335
were described as friends 63
were described as general 68
were described as helpful 60
were described as hostile 121
were described as including 210
were described as increasing 43
were described as inferior 65
were described as involving 101
were described as largely 72
were described as married 48
were described as martyrs 41
were described as measures 50
were described as members 198
were described as natural 86
were described as occupying 53
were described as occurring 351
were described as operating 42
were described as passive 99
were described as peaceful 72
were described as persons 166
were described as pleasant 41
were described as present 40
were described as primary 75
were described as producing 82
were described as providing 234
were described as receiving 68
were described as regular 61
were described as related 40
were described as requiring 70
were described as resulting 80
were described as savages 50
were described as similar 207
were described as skilled 56
were described as socially 106
were described as species 78
were described as subject 43
were described as suffering 273
were described as superior 40
were described as totally 52
were described as typical 139
were described as useless 45
were described as usually 49
were described as victims 89
were described as visible 42
were described as workers 60
were described by ancient 60
were described by british 143
were described by captain 145
were described by charles 208
were described by colonel 71
were described by critics 77
were described by ehrlich 50
were described by european 86
were described by francis 79
were described by friends 41
were described by general 281
were described by gilbert 55
were described by himself 98
were described by jackson 41
were described by johnson 101
were described by justice 44
were described by linnaeus 76
were described by medical 43
were described by members 64
were described by parents 101
were described by richard 133
were described by russell 53
were described by senator 64
were described by several 482
were described by spanish 42
were described by stewart 42
were described by tacitus 86
were described by teachers 221
were described by thompson 48
were described by williams 76
were described by writers 95
were described in ancient 178
were described in article 84
were described in certain 44
were described in chapter 20715
were described in chinese 58
were described in details 188
were described in exactly 41
were described in example 97
were described in general 505
were described in germany 41
were described in graphic 69
were described in language 167
were described in letters 128
were described in medical 98
were described in official 175
were described in preceding 94
were described in previous 872
were described in relation 366
were described in reports 119
were described in reverse 62
were described in sections 431
were described in several 401
were described in similar 228
were described in written 41
were described so vividly 59
were described the primary 54
were desirable to attempt 57
were desirable to increase 54
were desirable to prevent 96
were desirable to produce 47
were desirable to provide 46
were desolated by railway 58
were desperate to achieve 43
were desperate to acquire 75
were desperate to attract 48
were desperate to believe 84
were desperate to capture 44
were desperate to improve 71
were desperate to increase 40
were desperate to prevent 165
were desperate to protect 75
were despoiled of everything 97
were destitute of ability 40
were destitute of baggage 43
were destitute of capital 51
were destitute of cavalry 49
were destitute of courage 152
were destitute of everything 775
were destitute of fortune 100
were destitute of friends 112
were destitute of herbage 109
were destitute of manners 45
were destitute of medical 41
were destitute of natural 128
were destitute of organic 64
were destitute of pastors 122
were destitute of regular 44
were destitute of religion 125
were destitute of schools 45
were destitute of settled 47
were destitute of surgeons 70
were destitute of temples 40
were destroyed as useless 47
were destroyed by abscess 85
were destroyed by british 590
were destroyed by command 95
were destroyed by drought 321
were destroyed by enemies 76
were destroyed by european 125
were destroyed by federal 203
were destroyed by foreign 70
were destroyed by friends 66
were destroyed by general 173
were destroyed by gunfire 156
were destroyed by himself 55
were destroyed by hostile 77
were destroyed by insects 226
were destroyed by lightning 382
were destroyed by locusts 96
were destroyed by marauding 42
were destroyed by members 47
were destroyed by napoleon 65
were destroyed by natural 162
were destroyed by neglect 120
were destroyed by repeated 54
were destroyed by ruthless 43
were destroyed by sherman 70
were destroyed by slavery 50
were destroyed by spanish 235
were destroyed by unknown 49
were destroyed by vandals 116
were destroyed by violence 116
were destroyed by wandering 56
were destroyed by warfare 50
were destroyed in addition 69
were destroyed in america 71
were destroyed in anatolia 81
were destroyed in ancient 60
were destroyed in attacks 46
were destroyed in battles 56
were destroyed in crashes 194
were destroyed in germany 173
were destroyed in infancy 77
were destroyed in january 104
were destroyed in october 62
were destroyed in several 123
were destroyed in transit 122
were destroyed on account 322
were destroyed on purpose 50
were destroyed or allowed 141
were destroyed or altered 100
were destroyed or brought 116
were destroyed or carried 473
were destroyed or covered 64
were destroyed or damaged 9872
were destroyed or defaced 259
were destroyed or injured 203
were destroyed or reduced 53
were destroyed or removed 455
were destroyed or subdued 45
were destroyed or weakened 59
were destroyed the following 141
were destroyed to furnish 51
were destroyed to prevent 644
were destroyed to protect 40
were destroyed to provide 153
were devastating the country 427
were developed as follows 442
were developed as general 105
were developed as measures 77
were developed as research 78
were developed as sources 46
were developed at cornell 83
were developed at harvard 43
were developed at several 87
were developed by analogy 106
were developed by analyzing 105
were developed by ancient 72
were developed by artists 56
were developed by averaging 55
were developed by british 407
were developed by careful 61
were developed by charles 120
were developed by chinese 112
were developed by combining 235
were developed by comparing 167
were developed by degrees 78
were developed by european 289
were developed by examining 135
were developed by experts 163
were developed by extending 40
were developed by faculty 69
were developed by farmers 90
were developed by following 44
were developed by foreign 348
were developed by general 120
were developed by holland 55
were developed by johnson 52
were developed by lawyers 111
were developed by medical 43
were developed by members 243
were developed by modifying 95
were developed by national 54
were developed by natural 63
were developed by observing 63
were developed by outside 56
were developed by persons 66
were developed by private 400
were developed by project 105
were developed by research 212
were developed by reviewing 85
were developed by ricardo 43
were developed by richard 102
were developed by russell 44
were developed by selecting 109
were developed by several 490
were developed by subtler 50
were developed by teachers 229
were developed by thinkers 47
were developed by utilizing 102
were developed by western 177
were developed by workers 66
were developed by writers 97
were developed in addition 133
were developed in advance 136
were developed in america 512
were developed in ancient 583
were developed in belgium 52
were developed in britain 392
were developed in british 47
were developed in central 144
were developed in certain 127
were developed in chapter 1535
were developed in chicago 63
were developed in colonial 62
were developed in concert 145
were developed in contact 51
were developed in denmark 51
were developed in dialogue 48
were developed in european 53
were developed in general 41
were developed in germany 1328
were developed in harmony 80
were developed in holland 82
were developed in ireland 75
were developed in northern 113
were developed in previous 233
were developed in private 65
were developed in relation 693
were developed in research 191
were developed in respect 50
were developed in schools 75
were developed in sections 55
were developed in several 510
were developed in similar 49
were developed in southern 63
were developed in studies 110
were developed in support 151
were developed in western 620
were developed or adapted 165
were developed or refined 144
were developed so rapidly 42
were developed the earliest 49
were developed the following 118
were developed to account 641
were developed to achieve 600
were developed to acquire 49
were developed to address 1891
were developed to advance 41
were developed to analyze 627
were developed to attempt 96
were developed to attract 178
were developed to augment 60
were developed to balance 42
were developed to broaden 44
were developed to capture 307
were developed to clarify 96
were developed to collect 218
were developed to combine 165
were developed to compare 183
were developed to compete 82
were developed to compute 105
were developed to conduct 49
were developed to conform 67
were developed to connect 113
were developed to contain 130
were developed to control 756
were developed to convert 218
were developed to correct 421
were developed to counter 408
were developed to decrease 135
were developed to deliver 110
were developed to diagnose 67
were developed to display 82
were developed to educate 71
were developed to enforce 42
were developed to enhance 507
were developed to examine 491
were developed to explain 1835
were developed to exploit 229
were developed to explore 338
were developed to express 280
were developed to extract 201
were developed to finance 56
were developed to fulfill 127
were developed to function 57
were developed to imitate 49
were developed to improve 1448
were developed to include 384
were developed to increase 1016
were developed to inhibit 65
were developed to isolate 153
were developed to justify 211
were developed to monitor 317
were developed to observe 60
were developed to operate 191
were developed to perform 469
were developed to predict 1138
were developed to prepare 285
were developed to present 90
were developed to prevent 805
were developed to process 195
were developed to produce 1128
were developed to promote 690
were developed to protect 1222
were developed to provide 5243
were developed to receive 44
were developed to recover 76
were developed to reflect 608
were developed to relieve 124
were developed to replace 1016
were developed to resolve 141
were developed to respond 252
were developed to restore 59
were developed to satisfy 506
were developed to service 74
were developed to specify 88
were developed to suggest 41
were developed to support 1764
were developed to sustain 79
were developed to utilize 187
were different as between 43
were different as regards 56
were different in america 265
were different in ancient 52
were different in britain 62
were different in certain 291
were different in content 318
were different in culture 45
were different in essence 61
were different in function 55
were different in germany 82
were different in language 180
were different in purpose 66
were different in quality 355
were different in relation 54
were different in religion 80
were different in respect 101
were different in several 511
were different or similar 70
were difficult of passage 54
were difficult of solution 68
were difficult on account 67
were difficult to account 194
were difficult to achieve 1545
were difficult to acquire 551
were difficult to address 128
were difficult to analyze 430
were difficult to attract 116
were difficult to balance 40
were difficult to believe 359
were difficult to capture 364
were difficult to collect 820
were difficult to combine 148
were difficult to commend 116
were difficult to compare 445
were difficult to compile 51
were difficult to compute 186
were difficult to conduct 124
were difficult to confirm 122
were difficult to connect 53
were difficult to conquer 70
were difficult to contact 424
were difficult to contain 189
were difficult to contend 102
were difficult to control 6751
were difficult to convert 96
were difficult to correct 137
were difficult to counter 182
were difficult to deliver 52
were difficult to destroy 134
were difficult to develop 268
were difficult to diagnose 324
were difficult to discern 941
were difficult to discuss 123
were difficult to dismiss 108
were difficult to dispose 193
were difficult to dispute 80
were difficult to enforce 2075
were difficult to examine 98
were difficult to execute 199
were difficult to explain 1678
were difficult to exploit 112
were difficult to express 218
were difficult to extract 189
were difficult to finance 80
were difficult to foresee 280
were difficult to fulfill 144
were difficult to harvest 47
were difficult to imagine 585
were difficult to imitate 59
were difficult to include 47
were difficult to initiate 52
were difficult to install 95
were difficult to isolate 268
were difficult to justify 467
were difficult to machine 41
were difficult to monitor 232
were difficult to observe 568
were difficult to operate 392
were difficult to perform 552
were difficult to portray 44
were difficult to predict 872
were difficult to prepare 293
were difficult to present 67
were difficult to prevent 110
were difficult to process 272
were difficult to procure 1036
were difficult to produce 590
were difficult to program 217
were difficult to protect 131
were difficult to provide 132
were difficult to receive 55
were difficult to recover 156
were difficult to recruit 357
were difficult to replace 601
were difficult to resolve 817
were difficult to reverse 131
were difficult to satisfy 225
were difficult to service 110
were difficult to specify 94
were difficult to support 101
were difficult to sustain 760
were difficult to swallow 157
were difficult to uncover 57
were difficult to unionize 41
were difficult to unravel 78
were difficult to untangle 58
were diminishing in numbers 324
were diminishing or increasing 161
were directors or members 42
were disappearing so rapidly 48
were disbanded in january 41
were disbanded in october 75
were disbursed as follows 49
were discarded as useless 121
were discarded on account 109
were discarded or ignored 40
were disciples of rousseau 113
were disclosed as requiring 58
were discussed as factors 48
were discussed as follows 144
were discussed at regular 75
were discussed at several 251
were discussed at teheran 42
were discussed by circuit 42
were discussed by experts 74
were discussed by lucretia 72
were discussed by members 172
were discussed by several 276
were discussed in addition 89
were discussed in advance 172
were discussed in america 43
were discussed in ancient 40
were discussed in article 60
were discussed in cabinet 170
were discussed in chapter 58187
were discussed in congress 235
were discussed in council 166
were discussed in details 161
were discussed in example 190
were discussed in general 1333
were discussed in germany 49
were discussed in january 50
were discussed in language 44
were discussed in letters 96
were discussed in plenary 83
were discussed in preceding 264
were discussed in previous 1828
were discussed in private 200
were discussed in relation 2584
were discussed in reports 46
were discussed in sections 1082
were discussed in several 467
were discussed on several 109
were discussed the following 48
were discussed the measures 56
were discussed to explain 46
were discussed to improve 46
were discussed to provide 88
were disguised as animals 71
were disguised as hussars 69
were disguised as peasants 66
were dismissed as fantasy 86
were dismissed as inferior 52
were dismissed as unworthy 112
were dismissed as useless 60
were dismissed by colonel 51
were dismissed by critics 78
were dismissed in january 81
were dismissed in october 93
were dismissed on account 277
were dismissed on charges 111
were dismissed on grounds 203
were dismissed on october 46
were dismissed on summary 66
were dismissed or demoted 342
were dismissed or dropped 57
were dismissed or ignored 132
were dismissed or reduced 59
were dismissed or removed 106
were dismissed or retired 381
were dismissed or settled 80
were dismissed the following 165
were dismissed the service 609
were dispelled the following 252
were dispersed as follows 82
were dispersed by federal 43
were dispersed by gunfire 81
were dispersed by mounted 43
were dispersed in dalmatia 72
were dispersed in distant 84
were dispersed in foreign 73
were dispersed in obscure 156
were dispersed in parties 44
were dispersed in porches 46
were dispersed in pursuit 91
were dispersed in several 250
were dispersed in smaller 65
were dispersed to distant 43
were dispersed to several 104
were displaced by european 110
were displaced by foreign 66
were displayed as symbols 52
were displayed at several 48
were displayed in colored 53
were displayed in museums 79
were displayed in private 41
were displayed in several 189
were displayed in triumph 51
were displayed in windows 70
were displayed on several 50
were displayed on shelves 251
were displayed the banners 162
were displayed the pennons 54
were displayed the symbols 40
were disrupted by colonial 45
were disrupted by violence 45
were dissected to examine 61
were dissolved by divorce 126
were dissolved in acetone 901
were dissolved in alcohol 281
were dissolved in benzene 635
were dissolved in diluted 121
were dissolved in freshly 47
were dissolved in january 70
were dissolved in methanol 942
were dissolved in organic 53
were dissolved in sterile 259
were dissolved in toluene 480
were distracting the country 114
were distressing to witness 53
were districts of obscure 142
were disturbed by attacks 41
were disturbed by certain 87
were disturbed by remorse 96
were disturbed by reports 237
were disturbed by several 114
were disturbed by strikes 59
were domiciled in british 103
were domiciled in denmark 49
were domiciled in florida 110
were domiciled in germany 80
were dominated by african 164
were dominated by britain 95
were dominated by british 585
were dominated by capital 90
were dominated by central 45
were dominated by certain 110
were dominated by chinese 190
were dominated by colonial 48
were dominated by concern 76
were dominated by corrupt 55
were dominated by debates 73
were dominated by denmark 40
were dominated by efforts 133
were dominated by european 514
were dominated by farmers 67
were dominated by females 67
were dominated by foreign 1566
were dominated by general 47
were dominated by germans 73
were dominated by germany 51
were dominated by grasses 62
were dominated by intense 58
were dominated by italians 49
were dominated by lawyers 96
were dominated by liberal 84
were dominated by massive 77
were dominated by material 103
were dominated by medical 62
were dominated by members 500
were dominated by muslims 51
were dominated by national 141
were dominated by northern 57
were dominated by official 41
were dominated by outside 47
were dominated by parties 85
were dominated by persons 69
were dominated by primary 133
were dominated by private 148
were dominated by radical 86
were dominated by regional 65
were dominated by religion 169
were dominated by reports 87
were dominated by russians 62
were dominated by secular 47
were dominated by several 136
were dominated by similar 42
were dominated by skilled 64
were dominated by southern 56
were dominated by species 132
were dominated by stories 73
were dominated by studies 48
were dominated by teachers 42
were dominated by western 293
were dominated by workers 60
were doubtless an inferior 88
were doubtless in general 47
were doubtless the animating 58
were doubtless the earliest 74
were doubtless the greatest 59
were doubtless the outcome 68
were doubtless the product 60
were doubtless the remains 102
were doubtless the victims 49
were economizing the precious 54
were effective at increasing 74
were effective in achieving 384
were effective in advancing 40
were effective in arresting 67
were effective in assisting 46
were effective in capturing 53
were effective in certain 56
were effective in combating 99
were effective in conveying 73
were effective in decreasing 358
were effective in detecting 95
were effective in deterring 71
were effective in directing 51
were effective in eliciting 228
were effective in enhancing 237
were effective in excluding 50
were effective in improving 715
were effective in increasing 1156
were effective in modifying 120
were effective in obtaining 119
were effective in producing 1002
were effective in prolonging 58
were effective in promoting 610
were effective in providing 241
were effective in relieving 221
were effective in resisting 50
were effective in resolving 53
were effective in restoring 199
were effective in retarding 155
were effective in reversing 113
were effective is evident 45
were effective on january 79
were employees of private 69
were empowered by congress 57
were empowered by statute 258
were empowered to absolve 82
were empowered to acquire 284
were empowered to advance 120
were empowered to appoint 2580
were empowered to approve 149
were empowered to baptize 43
were empowered to certify 63
were empowered to collect 776
were empowered to combine 83
were empowered to command 43
were empowered to condemn 81
were empowered to conduct 317
were empowered to confirm 58
were empowered to consent 48
were empowered to consult 116
were empowered to control 240
were empowered to convene 99
were empowered to convert 45
were empowered to convict 77
were empowered to declare 387
were empowered to degrade 50
were empowered to deliver 70
were empowered to destroy 56
were empowered to develop 81
were empowered to discuss 216
were empowered to dismiss 140
were empowered to dispose 382
were empowered to enforce 836
were empowered to enlarge 43
were empowered to examine 947
were empowered to exchange 52
were empowered to exclude 75
were empowered to execute 421
were empowered to explain 185
were empowered to impress 129
were empowered to improve 65
were empowered to increase 154
were empowered to inflict 463
were empowered to initiate 148
were empowered to inquire 461
were empowered to inspect 282
were empowered to license 122
were empowered to operate 62
were empowered to oversee 112
were empowered to perform 347
were empowered to petition 63
were empowered to prepare 162
were empowered to present 106
were empowered to preside 40
were empowered to prevent 169
were empowered to proceed 331
were empowered to procure 50
were empowered to produce 74
were empowered to promise 85
were empowered to propose 107
were empowered to protect 128
were empowered to provide 833
were empowered to publish 48
were empowered to question 48
were empowered to ransack 50
were empowered to receive 782
were empowered to recover 124
were empowered to recruit 68
were empowered to relieve 42
were empowered to request 41
were empowered to require 398
were empowered to resolve 43
were empowered to restore 69
were empowered to sanction 69
were empowered to solicit 43
were empowered to support 41
were empowered to suspend 247
were empowered to withdraw 45
were empowered to withhold 46
were enchanted by novelty 85
were encircled by armlets 50
were encouraging the patriots 47
were enfiladed by machine 137
were engineered to contain 72
were engineered to express 229
were engineered to produce 121
were engineered to provide 56
were enshrined in article 58
were enshrined in temples 53
were entrusted as insignia 54
were entrusted the oracles 183
were entrusted to britain 54
were entrusted to captain 68
were entrusted to certain 120
were entrusted to charles 47
were entrusted to colonel 70
were entrusted to general 495
were entrusted to members 124
were entrusted to persons 54
were entrusted to private 153
were entrusted to protect 48
were entrusted to several 56
were enunciated in johnson 108
were enveloped in mystery 152
were enveloped in silence 48
were envisaged as providing 49
were envisaged to provide 49
were epidemics of cholera 119
were epidemics of typhoid 208
were especially at variance 43
were especially the objects 176
were especially the victims 83
were estimated as amounting 75
were estimated as between 87
were estimated as follows 2925
were estimated as numbering 47
were estimated at between 1928
were estimated at fifteen 479
were estimated at roughly 146
were estimated at seventy 224
were estimated at several 212
were estimated at sixteen 40
were estimated at upwards 150
were estimated by adjusting 149
were estimated by analyzing 78
were estimated by assigning 41
were estimated by averaging 213
were estimated by combining 164
were estimated by comparing 709
were estimated by computing 128
were estimated by deducting 50
were estimated by employing 62
were estimated by examining 97
were estimated by following 55
were estimated by general 72
were estimated by maximum 410
were estimated by observing 68
were estimated by recording 40
were estimated by several 59
were estimated by weighting 52
were estimated by western 41
were estimated in advance 66
were estimated in chapter 143
were estimated in january 43
were estimated in relation 75
were estimated in several 49
were estimated to account 1026
were estimated to average 923
were estimated to balance 50
were estimated to consist 118
were estimated to consume 239
were estimated to contain 1191
were estimated to control 170
were estimated to decline 58
were estimated to decrease 63
were estimated to examine 87
were estimated to explain 63
were estimated to include 311
were estimated to increase 555
were estimated to involve 152
were estimated to possess 114
were estimated to predict 63
were estimated to produce 909
were estimated to provide 308
were estimated to receive 154
were estimated to require 350
were estimated to survive 42
were eternally at variance 55
were evacuated at dunkirk 105
were evacuated by british 46
were evacuated in january 68
were evacuated the following 87
were evacuated to britain 220
were evacuated to central 41
were evacuated to country 59
were evacuated to germany 114
were evacuated to singapore 47
were evaluated as follows 428
were evaluated at regular 56
were evaluated at several 45
were evaluated by analyzing 102
were evaluated by assessing 66
were evaluated by averaging 43
were evaluated by comparing 922
were evaluated by computing 92
were evaluated by examining 217
were evaluated by experts 71
were evaluated by observing 67
were evaluated by several 110
were evaluated by student 188
were evaluated by teachers 52
were evaluated by tensile 49
were evaluated by trained 63
were evaluated in addition 63
were evaluated in chapter 85
were evaluated in relation 492
were evaluated in respect 51
were evaluated in several 173
were evaluated on several 75
were evaluated to compare 52
were evaluated to examine 41
were evaluated to provide 70
were evidences of culture 70
were evidences of success 59
were evidences of weakness 40
were evidently an attempt 47
were evidently as familiar 41
were evidently in pursuit 56
were evidently in sympathy 154
were evidently of european 55
were evidently so arranged 62
were evidently the balance 51
were evidently the dwellings 61
were evidently the earliest 52
were evidently the greatest 50
were evidently the objects 120
were evidently the offspring 50
were evidently the outcome 64
were evidently the product 145
were evidently the remains 248
were evidently the remnant 52
were evidently the results 57
were evidently the subject 151
were evidently the victims 49
were excavated by general 40
were excavated by natural 91
were excavated in advance 119
were excavated to bedrock 139
were excavated to provide 86
were excavated to sterile 78
were excellent in quality 485
were exceptions to general 61
were excessive in relation 256
were exercised by congress 52
were exercised by members 56
were exercised by servile 108
were exercised in selecting 48
were exercised to prevent 82
were exhausted by distant 67
were exhausted by fatigue 1222
were exhausted by repeated 49
were exhausted by taxation 55
were exhausted in listening 84
were exhausted in obtaining 92
were exhausted in supplying 47
were exhibited at glasgow 49
were exhibited by several 44
were exhibited in america 67
were exhibited in chicago 62
were exhibited in dresses 49
were exhibited in germany 81
were exhibited in holland 40
were exhibited in museums 117
were exhibited in norfolk 65
were exhibited in several 148
were exhibited on college 95
were exhibited the following 192
were exorcised by southern 44
were expensive in relation 52
were expensive to acquire 89
were expensive to collect 68
were expensive to develop 86
were expensive to install 179
were expensive to operate 551
were expensive to produce 802
were expensive to replace 125
were explained as follows 569
were explained as resulting 172
were explained by natural 47
were explained by referring 66
were explained by supposing 127
were explained in chapter 2762
were explained in general 52
were explained in previous 93
were explained in relation 101
were explained the purpose 52
were exploited as sources 50
were exploited as workers 72
were exploited by british 89
were exploited by capital 51
were exploited by foreign 144
were exploited by private 86
were exploited in ancient 60
were exploited to achieve 53
were exploited to develop 80
were exploited to justify 46
were exploited to produce 165
were exploited to provide 150
were exporters of primary 68
were expounded in chapter 41
were expressed as average 179
were expressed as follows 1156
were expressed as numbers 87
were expressed as percent 656
were expressed at similar 122
were expressed by british 49
were expressed by certain 138
were expressed by charles 60
were expressed by colonel 61
were expressed by general 120
were expressed by himself 41
were expressed by justice 55
were expressed by letters 60
were expressed by members 435
were expressed by objects 49
were expressed by parents 49
were expressed by peculiar 106
were expressed by persons 42
were expressed by richard 50
were expressed by senator 57
were expressed by several 545
were expressed by southern 42
were expressed by symbols 59
were expressed by teachers 84
were expressed by writers 67
were expressed in ancient 93
were expressed in article 40
were expressed in bacteria 237
were expressed in britain 54
were expressed in certain 168
were expressed in chapter 67
were expressed in chinese 135
were expressed in congress 95
were expressed in current 87
were expressed in degrees 81
were expressed in diverse 43
were expressed in dollars 256
were expressed in figures 82
were expressed in general 315
were expressed in germany 62
were expressed in language 627
were expressed in letters 300
were expressed in natural 54
were expressed in nominal 45
were expressed in numbers 95
were expressed in percent 175
were expressed in popular 65
were expressed in private 207
were expressed in relation 531
were expressed in respect 43
were expressed in several 361
were expressed in similar 151
were expressed in spanish 97
were expressed in support 72
were expressed in symbols 56
were expressed in written 54
were expressed on several 43
were expressed or implied 389
were extensions of herself 50
were extensions of himself 117
were extensions of previous 77
were extracted as follows 77
were extracted by torture 196
were extracted in acetone 86
were extracted in methanol 143
were favorable to america 108
were favorable to douglas 43
were favorable to freedom 47
were favorable to germany 61
were favorable to himself 63
were favorable to liberty 56
were favorable to success 83
were finalized in january 49
were finalized in october 43
were flattered by popular 42
were flattered to receive 69
were flourishing in america 47
were followers of dionysus 44
were followers of douglas 42
were followers of general 44
were followers of jainism 116
were followers of mahomet 48
were followers of rousseau 54
were followers of trotsky 42
were forbidden by article 63
were forbidden by federal 55
were forbidden by imperial 92
were forbidden by islamic 40
were forbidden by napoleon 41
were forbidden by religion 57
were forbidden by statute 409
were forbidden in certain 51
were forbidden in germany 103
were forbidden on account 110
were forbidden on penalty 100
were forbidden on sundays 179
were forbidden the gardens 54
were forbidden to abandon 67
were forbidden to abridge 98
were forbidden to acquire 940
were forbidden to address 139
were forbidden to advance 238
were forbidden to appoint 134
were forbidden to attempt 169
were forbidden to baptize 79
were forbidden to believe 120
were forbidden to cohabit 56
were forbidden to collect 259
were forbidden to combine 218
were forbidden to comment 131
were forbidden to compete 252
were forbidden to concern 52
were forbidden to conduct 320
were forbidden to confess 74
were forbidden to consent 55
were forbidden to consort 50
were forbidden to consult 117
were forbidden to consume 134
were forbidden to contact 80
were forbidden to convert 118
were forbidden to declare 77
were forbidden to deliver 142
were forbidden to deprive 95
were forbidden to destine 56
were forbidden to destroy 189
were forbidden to develop 61
were forbidden to discuss 921
were forbidden to dismiss 43
were forbidden to display 148
were forbidden to dispose 225
were forbidden to disturb 208
were forbidden to divulge 203
were forbidden to educate 62
were forbidden to embrace 65
were forbidden to enforce 65
were forbidden to enslave 65
were forbidden to exchange 200
were forbidden to execute 79
were forbidden to exhibit 154
were forbidden to explain 65
were forbidden to explore 123
were forbidden to express 249
were forbidden to fortify 65
were forbidden to function 117
were forbidden to furnish 217
were forbidden to germany 68
were forbidden to imitate 83
were forbidden to include 107
were forbidden to increase 128
were forbidden to indulge 412
were forbidden to inflict 170
were forbidden to inhabit 72
were forbidden to inherit 141
were forbidden to initiate 64
were forbidden to inquire 66
were forbidden to inspect 50
were forbidden to intrude 106
were forbidden to lecture 135
were forbidden to members 46
were forbidden to migrate 96
were forbidden to observe 190
were forbidden to operate 472
were forbidden to partake 247
were forbidden to perform 909
were forbidden to petition 85
were forbidden to pillage 58
were forbidden to plunder 191
were forbidden to possess 770
were forbidden to prepare 78
were forbidden to present 222
were forbidden to proceed 388
were forbidden to produce 220
were forbidden to profess 46
were forbidden to propose 52
were forbidden to protest 42
were forbidden to provide 163
were forbidden to publish 923
were forbidden to question 133
were forbidden to rebuild 91
were forbidden to receive 1902
were forbidden to recruit 116
were forbidden to remarry 218
were forbidden to reprint 65
were forbidden to require 117
were forbidden to sanction 52
were forbidden to shelter 210
were forbidden to solicit 170
were forbidden to support 111
were forbidden to testify 163
were forbidden to torture 46
were forbidden to traffic 133
were forbidden to venture 185
were forbidden to withdraw 43
were forbidden to witness 84
were forbidden to worship 1292
were forfeited on account 56
were forgotten as quickly 60
were forgotten by society 53
were forgotten in anxiety 40
were forgotten in sympathy 87
were forgotten or because 47
were forgotten or ignored 603
were forgotten or unknown 49
were forgotten or violated 61
were fortified by prayers 45
were fortified to prevent 56
were fortified to protect 96
were fortunate in acquiring 101
were fortunate in capturing 85
were fortunate in enlisting 120
were fortunate in obtaining 1398
were fortunate in procuring 242
were fortunate in receiving 288
were fortunate in selecting 62
were fortunate in suffering 92
were fortunate to acquire 97
were fortunate to attract 85
were fortunate to benefit 66
were fortunate to inherit 71
were fortunate to observe 70
were fortunate to possess 97
were fortunate to receive 856
were fortunate to recover 50
were fortunate to recruit 71
were fortunate to survive 273
were fortunate to witness 127
were forwarded by captain 90
were forwarded by express 147
were forwarded by general 63
were forwarded by railway 44
were forwarded to america 51
were forwarded to captain 65
were forwarded to colonel 64
were forwarded to congress 448
were forwarded to general 873
were forwarded to germany 77
were forwarded to members 47
were forwarded to montreal 49
were forwarded to virginia 41
were forwarded to windsor 58
were fractured in several 42
were fragments of ancient 82
were fragments of painted 56
were fragments of pottery 725
were fragments of several 63
were fragments of vessels 65
were frenchmen or germans 41
were fruitless to discuss 55
were fruitless to protect 77
were fulfilled by several 43
were fulfilled in ancient 41
were fulfilled the ancient 40
were furnished as follows 54
were furnished by captain 78
were furnished by charles 41
were furnished by colonel 49
were furnished by congress 41
were furnished by foreign 54
were furnished by friends 78
were furnished by general 200
were furnished by himself 82
were furnished by members 80
were furnished by private 113
were furnished by several 66
were furnished in addition 45
were furnished in advance 48
were furnished on request 52
were furnished to members 61
were furnished to prevent 54
were generally an article 84
were generally as devoted 56
were generally as follows 301
were generally at variance 246
were generally in advance 123
were generally in alliance 90
were generally in balance 49
were generally in caverns 65
were generally in control 148
were generally in couples 43
were generally in decline 101
