waged open and unremitting 71
which last year accounted 137
which last year attracted 40
which last year contained 46
which late and reluctant 55
which laws are necessary 42
which lays its foundation 231
which leads him reasonably 665
which leads him sometimes 67
which leads its followers 67
which leads its possessor 222
which leads men generally 44
which leads our opponents 104
which leads them sometimes 62
which leads with certainty 119
which left all mutuality 96
which left few intervals 47
which left her bedridden 93
which left her exhausted 178
which left her paralyzed 449
which left her powerless 51
which left her prostrate 104
which left her shoulders 154
which left him bedridden 260
which left him convinced 43
which left him dependent 74
which left him depressed 50
which left him exhausted 278
which left him extremely 44
which left him incapable 92
which left him paralyzed 573
which left him penniless 164
which left him perfectly 44
which left him powerless 52
which left him prostrate 96
which left him senseless 89
which left him shattered 61
which left him thoroughly 42
which left him virtually 83
which left his followers 42
which left his sovereign 121
which left its impression 168
which left its indelible 178
which left its influence 42
which left its permanent 66
which left san francisco 344
which left them dependent 80
which left them exhausted 82
which left them powerless 70
which left this impression 43
which lets you configure 192
which lets you customize 166
which lets you designate 50
which lets you determine 128
which lies are necessary 98
which life and existence 75
which life and happiness 214
which life and knowledge 48
which life has continued 41
which life has developed 179
which life has presented 44
which life was conducted 62
which life was destroyed 101
which life was organized 124
which life was preserved 99
which life was regulated 89
which life was suspended 42
which life was sustained 74
which life was valueless 51
which live and reproduce 77
which living men sometimes 49
which living was stretched 42
which loss was sustained 69
which love and compassion 90
which love and gratitude 417
which love and innocence 64
which love and knowledge 84
which love and matrimony 101
which love and mormonism 58
which love and reverence 187
which love and sexuality 60
which love and submission 129
which love can transport 55
which luke has preserved 184
which lust and obscenity 81
which made all important 46
which made all inference 49
which made and preserved 41
which made and sustained 45
which made any admiration 152
which made any englishman 105
which made any impression 222
which made any pretension 44
which made any reasonable 48
which made any reference 189
which made any undertaking 48
which made eating difficult 55
which made for difficult 96
which made for effective 48
which made for excellent 71
which made for happiness 51
which made for interesting 113
which made for political 126
which made for stability 163
which made her appearance 210
which made her appreciate 50
which made her character 64
which made her completed 42
which made her dependent 87
which made her determine 81
which made her different 235
which made her difficult 81
which made her especially 131
which made her exceedingly 92
which made her excellent 65
which made her extremely 284
which made her impatient 214
which made her incapable 271
which made her increasingly 80
which made her instantly 79
which made her interesting 130
which made her invisible 55
which made her irritable 52
which made her miserable 108
which made her movements 46
which made her painfully 67
which made her peculiarly 228
which made her perfectly 64
which made her reluctant 126
which made her reputation 139
which made her sometimes 61
which made her suspicious 123
which made her sympathize 41
which made her turbulent 45
which made her unpopular 87
which made her virtually 41
which made him admirable 84
which made him afterward 71
which made him altogether 112
which made him appreciate 138
which made him apprehend 255
which made him available 74
which made him commander 67
which made him confident 128
which made him construct 50
which made him decidedly 59
which made him dependent 247
which made him depressed 43
which made him desperate 60
which made him determine 210
which made him different 603
which made him difficult 375
which made him disregard 203
which made him effective 66
which made him eminently 110
which made him especially 520
which made him exceedingly 298
which made him excellent 48
which made him extremely 895
which made him forgetful 222
which made him generally 233
which made him gradually 48
which made him immensely 121
which made him impatient 1181
which made him impervious 123
which made him important 66
which made him incapable 1235
which made him increasingly 182
which made him incurably 91
which made him indignant 49
which made him instantly 239
which made him intensely 58
which made him interesting 164
which made him introduce 95
which made him invisible 539
which made him irritable 201
which made him memorable 57
which made him miserable 221
which made him nationally 42
which made him naturally 69
which made him necessary 148
which made him noticeable 123
which made him obstinate 60
which made him outstanding 133
which made him peculiarly 739
which made him perfectly 344
which made him powerless 70
which made him president 1141
which made him prominent 74
which made him pronounce 62
which made him receptive 103
which made him recognize 134
which made him recommend 48
which made him reluctant 515
which made him respected 370
which made him sacrifice 114
which made him sensitive 217
which made him skeptical 46
which made him sometimes 475
which made him supremely 63
which made him suspected 100
which made him suspicious 440
which made him sympathize 42
which made him thoroughly 82
which made him thoughtful 76
which made him tremblingly 73
which made him uncertain 40
which made him undertake 184
which made him unmindful 59
which made him unpopular 1043
which made him unusually 92
which made him victorious 46
which made him virtually 354
which made his appearance 269
which made his arguments 60
which made his character 204
which made his childhood 47
which made his colleagues 67
which made his companions 131
which made his complexion 61
which made his continued 115
which made his creditors 43
which made his departure 99
which made his disciples 48
which made his existence 155
which made his expression 131
which made his followers 139
which made his happiness 57
which made his influence 124
which made his intentions 43
which made his leadership 64
which made his listeners 77
which made his ministers 52
which made his movements 60
which made his neighbors 48
which made his opponents 135
which made his political 118
which made his reputation 1287
which made his residence 47
which made his shoulders 60
which made his statement 47
which made his utterance 49
which made its appearance 10621
which made its completion 42
which made its continued 92
which made its discovery 68
which made its emergence 52
which made its enactment 64
which made its existence 293
which made its expression 216
which made its impression 88
which made its influence 380
which made its possession 62
which made its possessor 100
which made its practical 55
which made its principal 50
which made its production 173
which made its provisions 46
which made its reputation 163
which made its revolution 51
which made men contented 72
which made men naturally 42
which made one revolution 44
which made our afternoon 43
which made our ancestors 147
which made our association 50
which made our childhood 54
which made san francisco 60
which made that difficult 57
which made that gentleman 139
which made that happiness 59
which made that impression 52
which made them acquiesce 151
which made them adaptable 49
which made them admirable 46
which made them altogether 69
which made them appreciate 46
which made them apprehend 130
which made them available 341
which made them christians 45
which made them confident 47
which made them dependent 483
which made them desirable 155
which made them determine 50
which made them different 560
which made them difficult 947
which made them disregard 103
which made them effective 240
which made them efficient 54
which made them eminently 47
which made them especially 407
which made them exceedingly 99
which made them excellent 173
which made them expensive 106
which made them extremely 503
which made them generally 152
which made them gentlemen 41
which made them impatient 98
which made them impervious 96
which made them important 174
which made them incapable 373
which made them increasingly 166
which made them instantly 71
which made them interesting 220
which made them invisible 169
which made them likeliest 61
which made them memorable 86
which made them naturally 67
which made them necessary 567
which made them negotiable 52
which made them offensive 52
which made them outstanding 54
which made them palatable 52
which made them peculiarly 398
which made them perfectly 97
which made them permanent 41
which made them prisoners 85
which made them prominent 40
which made them receptive 124
which made them recognize 41
which made them referable 43
which made them reluctant 338
which made them resistant 93
which made them respected 57
which made them satisfied 60
which made them sensitive 119
which made them sometimes 105
which made them suspicious 219
which made them terminate 51
which made them tributary 54
which made them uncertain 47
which made them unpopular 248
which made them unreliable 54
which made them unusually 74
which made them unwelcome 40
which made them venerable 40
which made them victorious 85
which made them virtually 283
which made things difficult 345
which made this desirable 47
which made this difficult 95
which made this discovery 45
which made this important 40
which made this impression 47
which made this necessary 186
which made this procedure 43
which made this statement 50
which made this transition 43
which made this undertaking 101
which make any implement 48
which make any reference 117
which make due allowance 53
which make for adaptation 86
which make for character 230
which make for commercial 43
which make for community 81
which make for corruption 42
which make for democracy 75
which make for desirable 44
which make for different 81
which make for difficult 69
which make for disruption 53
which make for diversity 82
which make for effective 514
which make for efficient 213
which make for excellent 44
which make for fascinating 49
which make for fertility 54
which make for happiness 436
which make for harmonious 62
which make for industrial 79
which make for interesting 183
which make for leadership 288
which make for perfection 47
which make for permanent 108
which make for political 135
which make for practical 43
which make for separation 42
which make for spiritual 72
which make for stability 334
which make for themselves 42
which make for wholesome 58
which make her different 48
which make him different 270
which make him difficult 53
which make him incapable 118
which make him interesting 166
which make him peculiarly 51
which make him sensitive 95
which make him sometimes 43
which make his character 96
which make its appearance 57
which make its continued 44
which make its existence 133
which make its navigation 56
which make its production 115
which make its realization 55
which make men clergymen 134
which make men contented 58
which make men different 66
which make one revolution 50
which make our character 51
which make our customary 45
which make our existence 134
which make our happiness 43
which make our knowledge 61
which make san francisco 69
which make that obedience 71
which make that placement 81
which make them adaptable 90
which make them available 218
which make them cooperate 136
which make them dependent 160
which make them desirable 400
which make them different 1019
which make them difficult 1131
which make them effective 339
which make them efficient 111
which make them eminently 86
which make them especially 678
which make them exceedingly 60
which make them excellent 260
which make them extremely 371
which make them frightful 55
which make them generally 44
which make them important 285
which make them incapable 259
which make them increasingly 50
which make them interesting 431
which make them invisible 104
which make them memorable 71
which make them necessary 458
which make them outstanding 72
which make them peculiarly 257
which make them plausible 46
which make them reluctant 105
which make them resistant 140
which make them respected 65
which make them sensitive 96
which make them suspicious 40
which make them unanimous 44
which make them unpopular 40
which make them unreliable 61
which make them virtually 86
which make this assumption 111
which make this collection 64
which make this conclusion 107
which make this connection 46
which make this difficult 252
which make this expression 44
which make this hypothesis 101
which make this necessary 89
which make this procedure 85
which make this statement 62
which make this sustained 82
which make this technique 92
which make you miserable 42
which mania and depression 60
which many are attracted 40
which many are available 171
which many are compelled 46
which many are concerned 78
which many are exceedingly 59
which many are excellent 60
which many are incapable 57
which many are inhabited 55
which many are preserved 239
which many are published 66
which many are reluctant 70
which many are subjected 98
which many are unfamiliar 46
which many art historians 48
which many had conceived 43
which many had predicted 174
which many had previously 116
which many new testament 45
which many old testament 44
which many who condemned 40
which maps are available 82
which mark and distinguish 182
which mark has preserved 42
which mark his character 179
which mark its different 42
which mark its existence 43
which mark its sincerity 48
which mark was exceedingly 78
which marx had described 66
which marx had developed 57
which marx had envisaged 88
which marx had predicted 188
which marx has described 55
which marx was concerned 149
which mary had appointed 86
which mary had assembled 52
which mary had commenced 41
which mary had conceived 46
which mary had inherited 98
which mary was subjected 90
which mass was regularly 113
which meals are regularly 58
which meaning and knowledge 66
which means are available 70
which means are different 369
which means are necessary 48
which means being concerned 68
which means her appearance 60
which means his passengers 61
which means our ancestors 41
which means that additional 418
which means that advertising 105
which means that aggregate 159
which means that altogether 53
which means that americans 102
which means that available 46
which means that basically 68
which means that christians 57
which means that commercial 79
which means that community 55
which means that companies 353
which means that computers 51
which means that conditions 84
which means that conflicts 50
which means that consumers 386
which means that contracts 45
which means that corporate 73
which means that countries 153
which means that creditors 78
which means that currently 55
which means that customers 256
which means that democracy 54
which means that different 1212
which means that dividends 49
which means that documents 56
which means that effective 120
which means that electrons 189
which means that employees 381
which means that employers 231
which means that equipment 47
which means that estimates 99
which means that evaluation 47
which means that everybody 330
which means that excessive 54
which means that existence 66
which means that extensive 78
which means that generally 133
which means that henceforth 99
which means that important 180
which means that increasingly 41
which means that industrial 73
which means that instances 53
which means that insurance 44
which means that inventory 60
which means that investors 280
which means that knowledge 316
which means that leadership 54
which means that molecules 68
which means that movements 62
which means that operations 75
which means that operators 56
which means that ownership 78
which means that parliament 67
which means that particles 154
which means that passengers 72
which means that personnel 43
which means that political 300
which means that population 160
which means that practical 47
which means that processes 75
which means that producers 106
which means that production 856
which means that protection 49
which means that reference 41
which means that residents 66
which means that resources 186
which means that responses 41
which means that secondary 44
which means that sometimes 606
which means that somewhere 184
which means that stability 41
which means that standards 43
which means that suppliers 56
which means that suspected 144
which means that taxpayers 74
which means that technical 57
which means that television 46
which means that throughout 96
which means that transition 49
which means that transport 79
which means that universal 41
which means that uppercase 65
which means that virtually 306
which means they continued 59
which means they generally 122
which means they recognize 59
which means they represent 72
which means they sometimes 115
which means they subjected 68
which means they succeeded 62
which means two different 74
which meant that additional 83
which meant that americans 89
which meant that christians 55
which meant that commercial 54
which meant that companies 100
which meant that conditions 52
which meant that consumers 52
which meant that countries 48
which meant that customers 82
which meant that different 97
which meant that effective 48
which meant that employees 72
which meant that employers 138
which meant that equipment 43
which meant that everybody 246
which meant that henceforth 250
which meant that important 52
which meant that industrial 74
which meant that investors 51
which meant that knowledge 50
which meant that ministers 65
which meant that parliament 41
which meant that passengers 60
which meant that political 182
which meant that president 46
which meant that prisoners 69
which meant that producers 46
which meant that production 126
which meant that residents 41
which meant that sometimes 213
which meant that somewhere 131
which meant that television 48
which meant that throughout 52
which meant that virtually 159
which media are available 49
which meet and intersect 40
which meet its standards 74
which meet this definition 180
which meet with universal 71
which mind and character 102
which more are qualified 45
which more than accounted 48
which more than confirmed 195
which more than decimated 246
which more than elsewhere 53
which more than fulfilled 198
which more than justified 1044
which more than justifies 345
which more than outweighs 394
which more than recovered 59
which more than recruited 64
which more than satisfied 948
which more than satisfies 189
which more than seventeen 56
which more than suggested 48
which more than swallowed 45
which more than threescore 43
which more was attempted 55
which most art historians 41
which most men entertain 145
which most men presently 40
which most men shuddered 85
which most new testament 103
which most old bachelors 84
which move his affections 65
which move our admiration 46
which move our machinery 145
which move with different 191
which must all terminate 85
which must for centuries 74
which must lie somewhere 204
which must not interfere 191
which must not penetrate 41
which must then determine 94
which must yet intervene 159
which name they designate 126
which name they prevailed 58
which name they themselves 70
which name was afterward 68
which name was corrupted 45
which name was sometimes 42
which nazi war criminals 61
which need not accompany 54
which need not interfere 335
which need not represent 72
which need not themselves 99
which news was presented 44
which niobe was dissolved 83
which noah was commanded 41
which none are permitted 95
which none are qualified 68
which none but believers 44
which none but christians 74
which none but desperate 49
which none but englishmen 71
which none but frenchmen 44
which none but gentlemen 42
which none but ourselves 356
which none but themselves 1172
which none can appreciate 311
which none can penetrate 84
which none can reasonably 49
which none had inhabited 56
which none had previously 76
which none who witnessed 99
which nothing but amputation 123
which nothing but artificial 40
which nothing but excessive 92
which nothing but fragments 40
which nothing but ignorance 189
which nothing but necessity 721
which nothing but persevering 45
which nothing but stupidity 109
which nothing but unremitting 76
which nothing but veneration 124
which nothing can dissipate 51
which nothing can eradicate 192
which nothing can extenuate 65
which nothing can extricate 103
which nothing can interfere 93
which nothing can interrupt 103
which nothing can penetrate 289
which nothing can reconcile 99
which nothing can supersede 99
which nothing had previously 98
which nothing had prospered 94
which nothing now obstructs 46
which nothing was concluded 112
which nothing was permitted 75
which nothing was previously 71
which nothing was reflected 56
which omit all reference 52
which omit any reference 40
which once had attracted 43
which once had contained 149
which once had dominated 70
which once had possessed 51
which once had possession 52
which once had separated 48
which once had sheltered 75
which once had supported 95
which once they destroyed 63
which once was cherished 75
which ones are activated 44
which ones are associated 90
which ones are available 696
which ones are beneficial 47
which ones are connected 58
which ones are currently 186
which ones are dependent 44
which ones are desirable 70
which ones are different 199
which ones are difficult 53
which ones are effective 166
which ones are especially 69
which ones are important 930
which ones are installed 44
which ones are necessary 203
which ones are perceived 40
which ones are poisonous 89
which ones are preferred 79
which ones are reasonable 46
which ones are secondary 72
which ones are supported 78
which ones are worthwhile 143
which ones they preferred 48
which only any hypothesis 69
which only can encounter 186
which only can recommend 43
which only death dissolved 48
which only god possesses 56
which only had reference 53
which only has reference 50
which only man possesses 96
which only one candidate 324
which only one character 205
which only one component 439
which only one conclusion 103
which only one contained 54
which only one frequency 56
which only one generation 63
which only one hypothesis 41
which only one impression 48
which only one paragraph 58
which only one parameter 137
which only one political 103
which only one structure 50
which only one substance 123
which only they themselves 301
which only too faithfully 49
which only two centuries 97
which only two companies 43
which only two different 71
which only two dimensions 57
which only two fragments 122
which only two political 48
which only two specimens 143
which open and discharge 99
which other men evidently 72
which other new testament 66
which over two centuries 77
which owed him allegiance 92
which owed its allegiance 181
which owed its conception 67
which owed its continued 53
which owed its existence 4249
which owed its foundation 499
which owed its influence 54
which owed its principal 67
which owes its allegiance 150
which owes its appearance 112
which owes its attraction 42
which owes its blackness 58
which owes its celebrity 127
which owes its character 163
which owes its commercial 42
which owes its conception 72
which owes its continued 151
which owes its desolation 49
which owes its discovery 56
which owes its existence 7503
which owes its fertility 100
which owes its foundation 349
which owes its initiative 48
which owes its interesting 61
which owes its principal 72
which owes its reputation 93
which owes its stability 91
which owes its wonderful 55
which owes them protection 176
which owns and maintains 177
which owns and publishes 69
which paid big dividends 60
which paid for themselves 50
which pain and stiffness 98
which pain has suggested 47
which part was published 193
which paul and augustine 65
which paul had addressed 45
which paul had previously 87
which paul has described 101
which paul has expressed 59
which paul was appointed 45
which paul was concerned 82
which paul was converted 69
which pays big dividends 48
which pays for physicians 56
which pays its employees 71
which peace and happiness 186
which peace and stability 136
which peace was concluded 490
which peace was preserved 45
which peaks and pinnacles 42
which peel and gladstone 69
which piano and orchestra 57
which pitt had conceived 64
which pitt had described 48
which pitt was supported 84
which plot and character 169
which poets and historians 169
which poets and moralists 61
which poets and novelists 250
which poets and romancers 80
which poets can sometimes 80
which poor men freighted 50
which pose new challenges 79
which pots are suspended 53
which pure and undefiled 83
which puts its possessor 43
which race and sexuality 83
which radio and television 943
which rank and privilege 57
which rays are reflected 54
which reach and influence 99
which react with different 109
which react with molecular 44
which reading and reflection 51
which rome had concluded 40
which rome had conquered 180
which rome had exercised 61
which rome had previously 60
which rome had succeeded 44
which rome had witnessed 58
which rome yet preserved 49
which rose and descended 43
which rows are retrieved 138
which runs them overrates 48
which safe and effective 66
which said that president 70
which sale was confirmed 81
which salt was extracted 52
which sand was deposited 40
which sand was sprinkled 41
which saying was confirmed 53
which says that christians 45
which says that different 88
which says that employees 52
which says that everybody 51
which says that knowledge 77
which says that production 44
which seats are allocated 161
which seats are available 94
which sect and profession 40
which seed was collected 53
which seek for fantastic 52
which seek out assurance 223
which seem too difficult 44
which send out processes 65
which sent him backwards 121
which sent two delegates 41
which sets and maintains 92
which sets his character 47
which sets new standards 112
which sets our interests 40
which sets out conditions 42
which sets out precisely 51
which sets out proposals 42
which sets out provisions 42
which sets out standards 82
which shed its influence 56
which ship was appointed 47
which shoes are delivered 91
which show any indication 51
which show his awareness 44
which show his character 41
which show his influence 62
which show his knowledge 46
which show how carefully 151
which show how different 201
which show how difficult 189
which show how faithfully 51
which show how important 215
which show how thoroughly 216
which show how widespread 91
which show its agreement 66
which show that americans 42
which show that aristotle 44
which show that different 316
which show that knowledge 42
which show that political 40
which show that sometimes 57
which show that throughout 46
which show that unrealized 48
which show that virtually 42
which show this character 48
which show two different 103
which side had prevailed 41
which side has presented 61
which side has prevailed 89
which side her sympathies 74
which side his interests 44
which side his political 47
which side his sympathies 417
which side its sympathies 69
which side our sympathies 48
which side they preferred 48
which side they represent 40
which side they supported 180
which side was uppermost 54
which side was victorious 618
which side you represent 42
which sign this agreement 85
which smith was concerned 40
which soil and vegetation 48
which some are afflicted 40
which some are associated 57
which some are certainly 42
which some are connected 46
which some are described 71
which some are discussed 47
which some are evidently 41
which some are extremely 81
which some are identical 42
which some are important 46
which some are indicated 42
which some are necessary 41
which some are permitted 48
which some are preserved 61
which some are qualified 114
which some are subjected 89
which some are suspicious 69
which some art historians 84
which some had conceived 53
which some had predicted 103
which some may attribute 41
which some may entertain 53
which some may interpret 59
which some may represent 64
which some men entertain 127
which some one suggested 91
which some two centuries 69
which songs are performed 49
which sons and daughters 729
which soon was shortened 41
which speak for themselves 4013
which sped for brunswick 91
which stay and embarrass 193
which steam and machinery 45
which steam was condensed 45
which steam was generated 127
which suit his momentary 41
which suit our conditions 74
which sunk our excellent 43
which syria and palestine 70
which take two arguments 76
which teams are organized 41
which tears are forbidden 52
which teeth are extracted 40
which their long residence 92
which their men repeatedly 66
which their new associates 40
which their new knowledge 44
which their own abilities 44
which their own ancestors 409
which their own arguments 76
which their own artillery 46
which their own attitudes 121
which their own candidate 81
which their own character 190
which their own community 96
which their own countries 231
which their own cowardice 41
which their own credulity 85
which their own depravity 40
which their own discretion 54
which their own doctrines 65
which their own economies 44
which their own employees 53
which their own existence 330
which their own faculties 49
which their own fantastic 58
which their own generation 74
which their own happiness 138
which their own historians 51
which their own hypothesis 45
which their own ignorance 150
which their own influence 85
which their own injustice 41
which their own interests 1307
which their own intrinsic 42
which their own judgments 58
which their own knowledge 118
which their own liberties 68
which their own movements 50
which their own political 210
which their own practical 81
which their own practices 46
which their own production 40
which their own profession 52
which their own proposals 62
which their own prospects 57
which their own resources 262
which their own responses 43
which their own societies 76
which their own sovereign 224
which their own spiritual 118
which their own territory 61
which their own testimony 124
which their own traditions 147
which their real magnitude 52
which their two countries 78
which theory and empirical 93
which theory and operations 45
which theory had predicted 43
which there and elsewhere 46
which there are abundance 519
which there are additional 341
which there are admirable 56
which there are algorithms 48
which there are alternate 180
which there are alternating 245
which there are altogether 364
which there are analogies 112
which there are analogous 42
which there are analogues 67
which there are apertures 62
which there are arbitrary 42
which there are arguments 89
which there are associated 292
which there are available 816
which there are basically 238
which there are behavioral 46
which there are bilateral 52
which there are certainly 548
which there are christians 50
which there are circulating 55
which there are cognitive 41
which there are commercial 82
which there are competent 49
which there are conditions 94
which there are conflicting 2142
which there are conflicts 379
which there are connected 57
which there are constants 43
which there are contained 146
which there are continual 179
which there are countless 739
which there are currently 1578
which there are customers 42
which there are dependent 49
which there are developed 420
which there are different 3536
which there are difficult 41
which there are diminishing 118
which there are divergent 146
which there are documents 69
which there are doubtless 216
which there are duplicate 95
which there are economies 276
which there are effective 295
which there are efficient 55
which there are elaborate 113
which there are electrons 85
which there are empirical 43
which there are entrances 71
which there are especially 95
which there are estimated 227
which there are estimates 91
which there are everlasting 64
which there are evidences 422
which there are evidently 68
which there are exceedingly 115
which there are excellent 574
which there are exceptions 1088
which there are excessive 185
which there are exquisite 40
which there are extensive 1354
which there are extremely 142
which there are faculties 60
which there are favorable 52
which there are fragments 197
which there are functional 85
which there are generally 1627
which there are gradations 68
which there are gradients 50
which there are grotesque 42
which there are identical 104
which there are imperfect 42
which there are important 1037
which there are increasingly 72
which there are instances 415
which there are interesting 202
which there are interests 53
which there are internees 57
which there are intervals 136
which there are intervening 46
which there are irregular 187
which there are literally 521
which there are localized 111
which there are measurable 48
which there are missionary 83
which there are molecules 40
which there are monuments 45
which there are mountains 131
which there are movements 86
which there are mysterious 60
which there are naturally 137
which there are necessary 79
which there are nontrivial 41
which there are normative 44
which there are objections 205
which there are objective 263
which there are obstacles 73
which there are occasional 787
which there are operations 59
which there are organized 106
which there are outstanding 291
which there are overlapping 123
which there are panoramic 83
which there are parallels 479
which there are particles 134
which there are penalties 60
which there are perceived 66
which there are perfectly 62
which there are periodical 60
which there are permanent 140
which there are phantasms 78
which there are plausible 77
which there are plentiful 100
which there are political 144
which there are portraits 91
which there are practical 95
which there are practices 76
which there are precisely 77
which there are preexisting 61
which there are presented 49
which there are presently 464
which there are preserved 105
which there are pressures 69
which there are previously 44
which there are primarily 62
which there are processes 148
which there are prominent 155
which there are prospects 68
which there are provisions 141
which there are published 381
which there are pulmonary 73
which there are quotations 114
which there are reasonable 794
which there are reasonably 243
which there are receptors 58
which there are recurrent 234
which there are reflected 95
which there are regularly 128
which there are resources 80
which there are scattered 962
which there are secondary 95
which there are sensations 44
which there are sentences 45
which there are seventeen 464
which there are shortages 216
which there are sometimes 880
which there are specified 132
which there are specimens 695
which there are spiritual 58
which there are standards 158
which there are statutory 79
which there are surpluses 48
which there are survivors 126
which there are suspended 125
which there are technical 93
which there are temporary 59
which there are theoretical 60
which there are traditions 78
which there are typically 357
which there are undoubted 109
which there are universal 91
which there are unlimited 67
which there are unusually 320
which there are vacancies 114
which there are varieties 203
which there are virtually 560
which there are widespread 171
which there are witnesses 91
which there are wonderful 54
which there can certainly 53
which there had certainly 108
which there had developed 83
which there had evidently 98
which there had naturally 91
which there had previously 745
which there has certainly 42
which there has developed 260
which there has generally 42
which there has prevailed 40
which there has previously 175
which there has sometimes 46
which there may sometimes 118
which there was abundance 1026
which there was agreement 1441
which there was appointed 64
which there was associated 114
which there was available 144
which there was bilateral 62
which there was certainly 945
which there was collected 43
which there was complaint 60
which there was conflicting 158
which there was congenital 92
which there was congruence 40
which there was consensus 445
which there was contained 54
which there was contention 47
which there was continual 188
which there was continued 66
which there was criticism 44
which there was currently 46
which there was deposited 44
which there was desperate 59
which there was developed 63
which there was discussion 260
which there was displayed 76
which there was diversity 75
which there was doubtless 280
which there was effective 86
which there was evidently 406
which there was excellent 188
which there was excessive 147
which there was expressed 57
which there was extensive 664
which there was extremely 43
which there was generally 465
which there was gradually 68
which there was henceforth 41
which there was incessant 58
which there was inscribed 98
which there was intensive 51
which there was invariably 95
which there was knowledge 50
which there was literally 179
which there was litigation 41
which there was naturally 122
which there was necessity 76
which there was occasional 41
which there was opposition 122
which there was oppression 81
which there was organized 53
which there was outstanding 82
which there was paralysis 344
which there was perpetual 73
which there was political 94
which there was practical 68
which there was precedent 203
which there was presented 70
which there was preserved 48
which there was previously 501
which there was published 94
which there was reasonable 305
which there was reference 118
which there was scattered 43
which there was sometimes 296
which there was suspended 79
which there was sustained 54
which there was temporary 58
which there was testimony 75
which there was ulceration 56
which there was unanimity 491
which there was unanimous 335
which there was undoubted 47
which there was universal 322
which there was virtually 1005
which there was widespread 837
which these are activated 43
which these are addressed 119
which these are assembled 44
which these are associated 643
which these are available 243
which these are collected 68
which these are comprised 48
which these are conceived 50
which these are concerned 90
which these are conducted 108
which these are connected 1281
which these are contained 263
which these are converted 98
which these are delivered 68
which these are dependent 68
which these are deposited 88
which these are described 247
which these are developed 318
which these are different 46
which these are discussed 160
which these are displayed 61
which these are effective 67
which these are exercised 127
which these are explained 63
which these are exploited 47
which these are expressed 2171
which these are fragments 54
which these are fulfilled 53
which these are furnished 51
which these are generally 157
which these are generated 163
which these are important 98
which these are indicated 49
which these are inscribed 48
which these are instances 59
which these are necessary 67
which these are negotiated 46
which these are organized 365
which these are perceived 159
which these are performed 258
which these are presented 598
which these are preserved 61
which these are prominent 59
which these are reflected 177
which these are regulated 217
which these are satisfied 159
which these are separated 153
which these are severally 45
which these are sometimes 78
which these are specimens 268
which these are subjected 149
which these are supported 129
which these are suspended 68
which these are sustained 89
which these few sentences 73
which these had occasioned 45
which these may influence 46
which these men attempted 58
which these men conducted 62
which these men delivered 83
which these men developed 54
which these men displayed 82
which these men endeavored 84
which these men exercised 79
which these men occasioned 59
which these men performed 135
which these men possessed 143
which these men professed 104
which these men represent 130
which these men sometimes 61
which these men struggled 47
which these men themselves 117
which these men undertook 92
which these men underwent 85
which these new conditions 110
which these new countries 45
which these new directions 44
which these new doctrines 48
which these new movements 45
which these new phenomena 48
which these new practices 40
which these new resources 43
which these now published 47
which these old testament 124
which these things occasioned 44
which these things represent 72
which these two affections 54
which these two anecdotes 52
which these two attitudes 75
which these two barbarous 40
which these two companies 215
which these two compounds 84
which these two conditions 632
which these two conflicting 142
which these two contrasting 48
which these two countries 662
which these two desperate 43
which these two different 554
which these two dimensions 190
which these two directions 75
which these two districts 79
which these two divergent 44
which these two doctrines 83
which these two documents 68
which these two faculties 82
which these two gentlemen 355
which these two ideologies 64
which these two important 175
which these two incidents 51
which these two ingredients 57
which these two instincts 40
which these two interests 48
which these two ministers 160
which these two movements 165
which these two operations 174
which these two opposites 70
which these two phenomena 254
which these two political 163
which these two principal 47
which these two processes 680
which these two provinces 95
which these two qualities 212
which these two quotations 98
which these two regiments 50
which these two sentences 137
which these two situations 45
which these two skeletons 64
which these two societies 103
which these two specimens 46
which these two statesmen 68
which these two traditions 162
which these two varieties 85
which these two witnesses 72
which those are condemned 69
which those are peculiarly 165
which those are subjected 52
which those new provinces 61
which those now collected 48
which those two countries 144
which those two gentlemen 96
which those two provinces 47
which those two sovereign 43
which those two sympathies 189
which those who advocated 70
which those who appreciate 54
which those who attempted 99
which those who commanded 115
which those who committed 154
which those who conceived 40
which those who condemned 56
which those who conducted 73
which those who criticize 54
which those who cultivate 141
which those who disagreed 80
which those who disobeyed 124
which those who entertain 82
which those who exercised 93
which those who formulate 60
which those who inhabited 95
which those who interpret 46
which those who naturally 55
which those who negotiated 41
which those who performed 77
which those who possessed 281
which those who preferred 52
which those who presented 44
which those who professed 90
which those who recognize 150
which those who recommend 56
which those who represent 134
which those who reverence 40
which those who sacrifice 72
which those who speculate 55
which those who submitted 65
which those who subscribe 84
which those who succeeded 122
which those who supported 129
which those who undertake 221
which those who undertook 48
which those who witnessed 521
which those with different 58
which those with political 51
which three are appointed 54
which three are described 93
which three are discussed 54
which three are especially 170
which three are important 99
which three are outstanding 58
which three are preserved 88
which threw any imputation 97
which threw him backwards 55
which till then subsisted 57
which time all available 42
which time and barbarism 74
which time and deformity 91
which time and discussion 43
which time and frequency 43
which time and ignorance 45
which time and magnitude 45
which time and meditation 80
which time and mortality 50
which time and necessity 62
which time and processes 91
which time and reflection 240
which time and repetition 64
which time and resources 110
which time both plaintiff 56
which time had confirmed 143
which time had destroyed 45
which time had developed 40
which time had evidently 66
which time had imprinted 46
which time had sanctioned 68
which time has confirmed 128
