wading bird populations in 51
were least accustomed to 98
were least attractive to 50
were least calculated to 45
were least implicated in 46
were least influenced by 288
were least interested in 898
were least pronounced in 76
were least responsive to 173
were least successful at 54
were least successful in 587
were least supportive of 192
were least sympathetic to 66
were least vulnerable to 84
were left absolutely to 190
were left bewildered by 44
were left completely at 90
were left completely in 269
were left completely on 61
were left completely to 313
were left devastated by 40
were left essentially to 49
were left incomplete at 133
were left incomplete by 126
were left incomplete in 90
were left incomplete or 83
were left speechless by 63
were left surrounded by 70
were left unaffected by 279
were left unanswered by 580
were left unanswered in 186
were left unanswered or 79
were left unattended at 68
were left unattended by 101
were left unattended in 219
were left unattended on 70
were left unattended or 51
were left unattended to 155
were left unemployed by 113
were left unemployed in 67
were left unemployed to 187
were left unexplored by 41
were left unexplored the 44
were left unfastened on 145
were left unfettered by 44
were left unfettered in 63
were left unfinished as 55
were left unfinished at 509
were left unfinished by 297
were left unfinished in 213
were left unfinished on 65
were left unfinished or 127
were left unfinished to 65
were left unmentioned in 83
were left unmolested at 52
were left unmolested by 399
were left unmolested in 384
were left unmolested to 180
were left unoccupied by 116
were left unresolved at 104
were left unresolved by 271
were left unresolved in 146
were left vulnerable to 318
were less acceptable in 108
were less acceptable to 347
were less accessible in 44
were less accessible to 791
were less accustomed to 795
were less aggressive in 393
were less aggressive to 87
were less applicable to 185
were less appreciated by 76
were less appropriate in 77
were less appropriate to 94
were less articulate in 54
were less attractive as 126
were less attractive in 143
were less attractive to 884
were less burdensome to 73
were less calculated to 208
were less charitable in 113
were less charitable to 64
were less conclusive in 40
were less consistent in 589
were less controlled by 132
were less convenient to 68
were less cultivated in 48
were less deferential to 63
were less determined by 148
were less determined to 103
were less disapproving of 54
were less disastrous to 43
were less dismissive of 41
were less disruptive in 43
were less disruptive of 63
were less disruptive to 70
were less distracted by 178
were less distressed by 153
were less emphasized in 62
were less encouraged by 67
were less encumbered by 192
were less encumbered in 71
were less enthusiastic at 46
were less enthusiastic in 184
were less enthusiastic to 41
were less entrenched in 41
were less expressions of 52
were less expressive of 55
were less formidable as 40
were less formidable in 76
were less formidable to 68
were less frequented by 41
were less frequently in 105
were less frequently the 110
were less frequently to 59
were less frightened by 66
were less frightened of 102
were less homogeneous in 75
were less hospitable to 137
were less implicated in 90
were less impressive in 149
were less impressive to 40
were less indicative of 118
were less influenced by 2979
were less influenced in 42
were less influential in 502
were less influential on 67
were less inhibitory to 45
were less integrated in 96
were less interested in 19457
were less interested to 49
were less intolerant of 42
were less observable in 56
were less obstructed by 41
were less oppressive to 46
were less optimistic in 66
were less particular in 99
were less persistent in 133
were less predictive of 177
were less preoccupied by 47
were less privileged in 50
were less productive in 200
were less productive of 176
were less productive or 56
were less proficient at 42
were less proficient in 280
were less profitable in 64
were less profitable to 141
were less pronounced as 40
were less pronounced at 131
were less pronounced in 1161
were less pronounced on 81
were less pronounced or 96
were less prosperous in 40
were less protective of 124
were less reflective of 57
were less respectful of 183
were less responsive in 90
were less responsive to 2402
were less restrained by 151
were less restrained in 461
were less restricted by 266
were less restricted in 346
were less restricted to 102
were less scrupulous as 107
were less scrupulous in 362
were less segregated in 50
were less solicitous of 53
were less specialized in 62
were less stereotyped in 53
were less submissive to 78
were less substantial in 47
were less successful as 488
were less successful at 1041
were less successful in 17009
were less successful on 221
were less successful or 82
were less suggestive of 76
were less supportive of 1596
were less sympathetic to 846
were less systematic in 68
were less traditional in 193
were less understood in 41
were less vulnerable in 61
were less vulnerable to 2609
were like characters in 286
were like foreigners in 54
were like milestones in 42
were like reflections of 42
were like schoolboys in 93
were like schoolboys on 53
were like spectators at 75
were living communally in 44
were living expressions of 61
were living luxuriously in 64
were living refutations of 47
were living separately in 90
were living surrounded by 44
were living unmolested in 43
were lord chancellor of 56
were losing confidence in 1506
were lost completely in 75
were loud complaints in 87
were loud complaints of 401
were loud complaints on 40
were loud expressions of 68
were made acceptable by 109
were made acceptable in 48
were made acceptable to 164
were made accessible by 513
were made accessible in 243
were made accessible to 2580
were made accurately to 49
were made accustomed to 127
were made acquainted by 190
were made acquainted in 50
were made adjustable to 46
were made admissible to 49
were made answerable to 233
were made apparently by 66
were made applicable by 142
were made applicable in 241
were made applicable to 4701
were made appointees of 55
were made appointive by 192
were made appropriate to 61
were made archbishop of 54
were made assignable by 69
were made assistants to 81
were made attractive by 301
were made attractive to 173
were made beforehand to 48
were made calculated to 67
were made cognizable by 64
were made commanders of 111
were made comparable by 250
were made comparable in 56
were made comparable to 139
were made compatible by 44
were made completely by 44
were made completely of 213
were made compulsory at 61
were made compulsory by 323
were made compulsory in 750
were made compulsory on 169
were made compulsory to 54
were made conditional on 1673
were made conjointly by 48
were made constantly to 82
were made continuous by 63
were made defendants in 279
were made defendants to 151
were made delightful by 66
were made distinctly to 51
were made efficacious by 120
were made enclosures of 52
were made enforceable by 117
were made enforceable in 67
were made equivalent by 44
were made equivalent in 51
were made equivalent to 251
were made essentially by 63
were made essentially in 55
were made everywhere in 93
were made everywhere to 184
were made explicitly to 48
were made expressive of 40
were made fashionable by 145
were made fashionable in 44
were made formidable by 49
were made frequently by 125
were made frequently in 161
were made frequently to 153
were made guarantors of 48
were made hereditary by 46
were made hereditary in 961
were made hypothyroid by 77
were made illustrious by 139
were made immediately at 48
were made immediately by 158
were made immediately in 80
were made immediately on 115
were made immediately to 478
were made impassable by 377
were made imperative by 93
were made impossible by 684
were made impossible in 48
were made impossible of 46
were made impossible to 50
were made impressive by 48
were made incidental to 81
were made inclosures of 91
were made indirectly by 46
were made indirectly to 77
were made ineligible by 53
were made ineligible to 231
were made inevitable by 271
were made informally by 73
were made inspectors of 44
were made irrelevant by 212
were made legitimate by 115
were made negligible by 42
were made obligatory by 184
were made obligatory in 288
were made obligatory on 127
were made obligatory to 95
were made operational by 69
were made operational in 78
were made originally as 116
were made originally by 208
were made originally in 146
were made originally of 99
were made originally to 101
were made ostensibly to 57
were made personally by 228
were made personally to 59
were made presidents of 72
were made productive by 78
were made professors at 41
were made professors in 47
were made professors of 53
were made proficient in 40
were made profitable by 154
were made profitable to 54
were made proselytes to 41
were made prosperous by 43
were made punishable as 99
were made punishable by 1186
were made punishable in 57
were made radioactive by 69
were made receivable at 91
were made receivable by 75
were made receivable in 627
were made recipients of 148
were made rectangular in 46
were made redeemable at 170
were made redeemable by 97
were made redeemable in 437
were made redeemable on 53
were made regardless of 318
were made representing the 82
were made responsive to 86
were made returnable at 42
were made returnable in 50
were made returnable on 235
were made returnable to 44
were made reviewable by 73
were made reviewable in 48
were made ridiculous by 218
were made scapegoats by 40
were made separately by 261
were made separately in 183
were made separately of 46
were made separately on 111
were made separately to 51
were made serviceable in 47
were made serviceable to 91
were made subsequent to 1020
were made successful by 50
were made sufficient to 184
were made vulnerable by 145
were made vulnerable to 139
were made waterproof by 97
were made watertight by 162
were making absolutely no 52
were making aggressions on 47
were making application to 109
were making approaches to 131
were making collections of 83
were making concessions to 198
were making impossible the 42
were making pilgrimage to 60
were making preparation to 188
were making professions of 43
were making references to 52
were making restitution of 56
were making sacrifices in 58
were making sacrifices to 182
were making statements to 64
were many accusations of 161
were many activities in 157
were many activities to 61
were many advantages in 755
were many advantages of 77
were many advantages on 63
were many advantages to 1023
were many allegations of 228
were many alterations in 79
were many amendments to 54
were many appearances of 41
were many approaches to 127
were many attractions in 65
were many attractions to 49
were many candidates in 76
were many candidates to 46
were many casualties in 222
were many casualties of 56
were many casualties on 302
were many categories of 176
were many characters in 55
were many collections of 202
were many collectors of 46
were many communists in 94
were many complaints as 175
were many complaints at 115
were many complaints by 124
were many complaints in 247
were many complaints of 1296
were many complaints on 69
were many complaints to 92
were many components of 44
were many components to 44
were many conversions to 87
were many criticisms of 485
were many crocodiles in 117
were many definitions of 71
were many discussions as 329
were many discussions at 49
were many discussions in 188
were many discussions of 226
were many discussions on 241
were many exhibitions of 62
were many expeditions to 40
were many expressions in 75
were many expressions of 1217
were many footprints in 40
were many foreigners at 41
were many foreigners in 299
were many foreigners of 121
were many generations of 177
were many habitations of 50
were many hindrances in 51
were many hindrances to 123
were many households in 60
were many households of 51
were many immigrants in 48
were many immigrants to 53
were many implements of 47
were many incentives to 72
were many incidences of 61
were many indications by 48
were many indications in 222
were many indications of 1437
were many indications to 81
were many indicators of 74
were many industries in 89
were many influences at 282
were many influences in 75
were many influences on 103
were many influences to 45
were many infractions of 69
were many injustices in 51
were many innovations in 111
were many interested in 86
were many invitations to 125
were many limitations in 47
were many limitations on 99
were many limitations to 121
were many localities in 42
were many newspapers in 54
were many occupations in 63
were many plantations of 42
were many politicians in 56
were many precedents in 314
were many precedents of 127
were many precedents to 64
were many predictions of 104
were many prejudices to 76
were many pretenders to 79
were many principles of 45
were many professions of 84
were many professors of 71
were many prophecies of 44
were many proponents of 88
were many references in 245
were many references to 1836
were many regulations in 58
were many repetitions of 129
were many revolutions in 87
were many shortcomings in 263
were many sideboards in 77
were many skirmishes in 46
were many spectators of 79
were many spectators on 40
were many spectators to 93
were many statements in 102
were many statements of 87
were many suggestions as 259
were many suggestions in 44
were many suggestions of 61
were many supporters of 429
were many synagogues in 163
were many temptations in 44
were many temptations to 195
were many unemployed in 54
were many volunteers in 40
were many volunteers of 67
were many volunteers to 80
were mass conversions to 89
were meant eventually to 45
were meant originally to 174
were meant ultimately to 44
were mere adaptations of 80
were mere aggregates of 45
were mere appendages of 242
were mere appendages to 228
were mere associations of 76
were mere collections of 326
were mere collectors of 41
were mere committees of 45
were mere depressions in 46
were mere expedients to 42
were mere expressions of 452
were mere impositions on 86
were mere interludes in 50
were mere pretenders to 80
were mere projections of 63
were mere recipients of 66
were mere reflections of 313
were mere repetitions of 371
were mere satellites of 54
were mere schoolboys to 310
were mere semblances of 44
were mere skirmishes in 40
were mere sojourners in 63
were mere spectators at 51
were mere spectators in 42
were mere spectators of 258
were mere spectators to 44
were mere statements of 151
were mere suggestions of 63
were more acceptable as 142
were more acceptable in 725
were more acceptable to 2512
were more accessible by 61
were more accessible in 235
were more accessible or 44
were more accessible to 2389
were more acclimated to 53
were more accustomed to 6073
were more advantaged in 46
were more advantages to 51
were more affordable to 44
were more aggressive as 112
were more aggressive at 87
were more aggressive in 1518
were more aggressive on 91
were more aggressive or 72
were more aggressive to 149
were more ambivalent in 176
were more analytical in 50
were more answerable to 52
were more applicable in 66
were more applicable to 659
were more appreciated by 197
were more appreciated in 189
were more appropriate as 150
were more appropriate at 54
were more appropriate in 362
were more appropriate to 2514
were more articulate in 189
were more astonished at 144
were more attractive as 138
were more attractive at 51
were more attractive in 269
were more attractive or 63
were more attractive to 2557
were more autonomous in 127
were more boisterous in 47
were more burdensome to 91
were more calculated to 925
were more captivated by 66
were more casualties in 152
were more casualties on 41
were more celebrated in 57
were more charitable in 80
were more charitable to 86
were more communists in 63
were more comparable in 91
were more comparable to 653
were more compatible in 44
were more complaints of 89
were more completely at 90
were more completely in 166
were more completely the 83
were more conditioned by 67
were more conditioned to 49
were more considered by 67
were more consistent in 1744
were more consistent on 55
were more constantly at 43
were more constantly in 68
were more contracted in 79
were more controlled by 119
were more controlled in 42
were more convenient in 58
were more convenient to 638
were more conversant in 139
were more creditable to 178
were more cultivated in 66
were more deferential to 127
were more deliberate in 154
were more delightful to 74
were more democratic in 488
were more dependable in 60
were more determined by 200
were more determined in 159
were more determined on 41
were more determined to 877
were more diplomatic in 44
were more disapproving of 117
were more disastrous in 54
were more disastrous to 134
were more discussions of 45
were more disruptive in 55
were more disruptive of 40
were more disruptive to 48
were more dissimilar in 88
were more distracted by 132
were more distressed at 66
were more distressed by 319
were more distressed in 55
were more economical in 256
were more economical of 112
were more economical on 50
were more economical to 301
were more efficacious in 164
were more egalitarian in 208
were more embarrassing to 63
were more embittered by 57
were more emblematic of 40
were more emphasized in 87
were more encouraged by 136
were more encouraged to 131
were more enterprising in 73
were more entertaining to 50
were more enthusiastic in 295
were more entrenched in 114
were more equivalent to 51
were more expeditious in 74
were more expressions of 202
were more expressive in 101
were more expressive of 482
were more expressive to 45
were more fascinated by 372
were more fashionable in 76
were more foreigners in 52
were more formalized in 40
were more formidable in 258
were more formidable to 273
were more frequented by 113
were more frequently at 142
were more frequently in 1689
were more frequently of 233
were more frequently on 292
were more frequently the 756
were more frequently to 283
were more frightened at 52
were more frightened by 324
were more frightened of 712
were more frustrated by 81
were more habituated to 91
were more homogeneous in 551
were more homogenous in 87
were more hospitable to 548
were more ideological in 74
were more immediately at 41
were more immediately in 167
were more immediately the 137
were more implicated in 50
were more impressions to 47
were more impressive as 99
were more impressive in 254
were more impressive on 69
were more impressive to 116
were more indications of 127
were more indicative of 937
were more indigenous to 50
were more individual in 42
were more industrious in 164
were more influenced by 8217
were more influenced in 177
were more influential as 158
were more influential at 71
were more influential in 2141
were more influential on 303
were more influential or 41
were more inhibitory to 160
were more innovative in 164
were more integrated in 179
were more interested at 109
were more interested by 72
were more interested in 214398
were more interested to 397
were more intimately in 55
were more intolerant of 241
were more meticulous in 54
were more nationalist in 42
were more newspapers in 112
were more oppressive in 46
were more oppressive to 66
were more optimistic in 236
were more orientated to 79
were more pardonable to 72
were more particular in 386
were more particular to 122
were more perceptive in 64
were more perceptive of 115
were more peripheral to 119
were more permissive in 240
were more permissive of 84
were more persistent in 611
were more persistent on 54
were more persuasive in 151
were more persuasive to 47
were more predictive of 1245
were more prejudicial to 104
were more preoccupied by 138
were more preoccupied in 45
were more privileged in 58
were more productive as 116
were more productive at 77
were more productive if 46
were more productive in 729
were more productive of 800
were more productive on 77
were more productive or 44
were more productive to 40
were more proficient at 239
were more proficient in 822
were more profitable in 260
were more profitable on 43
were more profitable to 873
were more pronounced as 346
were more pronounced at 724
were more pronounced in 5606
were more pronounced on 448
were more pronounced the 78
were more prosperous in 397
were more prosperous or 47
were more protective of 406
were more punctilious in 81
were more reconciled to 194
were more references to 316
were more reflective of 620
were more refractory to 119
were more remarkable as 44
were more remarkable in 208
were more respectful in 65
were more respectful of 682
were more respectful to 142
were more responsive in 208
were more responsive to 7727
were more restrained by 53
were more restrained in 872
were more restricted by 157
were more restricted in 2251
were more restricted to 260
were more sanctified by 51
were more scientific in 114
were more scrupulous in 242
were more segregated in 127
were more sensitized to 101
were more serviceable in 71
were more serviceable to 97
were more solicitous of 230
were more solicitous to 803
were more specialized in 272
were more spontaneous in 76
were more statements of 48
were more stimulated by 115
were more stimulated to 47
were more submissive to 253
were more substantial in 233
were more successful as 927
were more successful at 3465
were more successful by 71
were more successful if 210
were more successful in 42199
were more successful on 692
were more successful or 85
were more successful the 97
were more suggestive of 760
were more supportive in 73
were more supportive of 4133
were more sympathetic in 55
were more sympathetic to 4757
were more systematic in 213
were more telephones in 53
were more thoroughgoing in 42
were more traditional in 1205
were more triumphant in 41
were more trustworthy in 43
were more unfriendly to 41
were more vociferous in 124
were more vulnerable as 58
were more vulnerable in 259
were more vulnerable on 47
were more vulnerable to 7255
were most acceptable in 106
were most acceptable to 940
were most accessible to 639
were most accustomed to 588
were most advantaged by 62
were most aggressive in 235
were most applicable to 297
were most appreciated by 232
were most appreciated in 75
were most appropriate as 51
were most appropriate in 138
were most appropriate or 46
were most appropriate to 715
were most articulate in 143
were most astonished at 71
were most astonished by 126
were most astonished to 64
were most attractive in 95
were most attractive to 875
were most burdensome to 53
were most calculated to 368
were most celebrated in 215
were most comparable to 163
were most complained of 111
were most consistent in 395
were most contiguous to 56
were most convenient of 79
were most convenient to 282
were most conversant in 53
were most creditable to 151
were most deferential to 47
were most definitely in 97
were most definitely on 75
were most definitely the 75
were most deliberate in 41
were most delightful to 83
were most determined in 134
were most determined to 460
were most devastated by 57
were most disastrous in 45
were most disastrous to 531
were most discouraging to 53
were most disruptive to 41
were most dissimilar to 50
were most distressed at 43
were most distressed by 166
were most distressed to 74
were most efficacious in 163
were most embarrassing to 99
were most emphasized in 54
were most encouraged by 77
were most entertaining to 46
were most enthusiastic in 1079
were most exasperating to 45
were most expressive of 198
were most fascinated by 149
were most formidable in 177
were most formidable to 79
were most frequented by 161
were most frequently at 116
were most frequently in 506
were most frequently of 251
were most frequently on 95
were most frequently the 778
were most frequently to 234
were most frightened by 56
were most frightened of 76
were most frustrated by 89
were most habituated to 41
were most hospitable in 107
were most hospitable to 352
were most illustrious in 42
were most immediately in 56
were most implicated in 52
were most impressive as 40
were most impressive in 209
were most impressive to 138
were most inadequate to 69
were most indicative of 98
were most industrious in 114
were most influenced by 2036
were most influenced in 70
were most influential as 158
were most influential at 102
were most influential in 8213
were most influential on 283
were most influential to 60
were most interested by 86
were most interested in 28863
were most interested to 506
were most intimately in 41
were most intolerant of 130
were most lamentable to 59
were most meticulous in 59
were most oppressive to 76
were most particular as 44
were most particular in 186
were most particular to 81
were most persistent in 345
were most persuasive in 63
were most powerfully at 123
were most powerfully to 66
were most predictive of 692
were most prejudicial to 198
were most productive at 49
were most productive in 262
were most productive of 261
were most proficient at 88
were most proficient in 222
were most profitable in 65
were most profitable to 178
were most pronounced at 556
were most pronounced in 4070
were most pronounced on 291
were most prosperous in 52
were most punctilious in 121
were most remarkable in 302
were most respectful in 45
were most respectful of 43
were most respectful to 47
were most responsive in 41
were most responsive to 1259
were most scrupulous in 228
were most serviceable in 92
were most serviceable to 122
were most solicitous in 60
were most solicitous of 108
were most solicitous to 252
were most submissive to 81
were most substantial in 64
were most successful as 387
were most successful at 928
were most successful if 79
were most successful in 7760
were most successful on 220
were most suggestive of 125
were most supportive in 50
were most supportive of 838
were most sympathetic to 675
were most unfriendly to 132
were most victimized by 52
were most vociferous in 718
were most vulnerable as 49
were most vulnerable at 95
were most vulnerable in 258
were most vulnerable on 76
were most vulnerable to 3321
were moving inexorably in 52
were moving inexorably to 88
were moving relatively to 61
were much accustomed to 285
were much aggravated by 683
were much appreciated as 310
were much appreciated at 156
were much appreciated by 2872
were much appreciated in 613
were much appreciated on 41
were much astonished at 1662
were much astonished by 171
were much astonished in 45
were much astonished on 85
were much astonished to 1213
were much befriended by 63
were much bewildered by 42
were much celebrated at 56
were much celebrated by 46
were much celebrated in 117
were much circulated in 56
were much complained of 363
were much considered in 49
were much contracted by 83
were much criticized at 75
were much criticized by 274
were much criticized in 136
were much cultivated by 181
were much cultivated in 75
were much diminished by 339
were much diminished in 492
were much disfigured by 86
were much disordered at 114
were much disordered by 54
were much dispirited by 130
were much disquieted by 77
were much distracted by 50
were much distressed at 608
were much distressed by 601
were much distressed in 70
were much distressed on 61
were much distressed to 272
were much embittered by 202
were much emboldened by 46
were much emphasized by 53
were much emphasized in 76
were much encouraged at 73
were much encouraged by 1985
were much encouraged in 190
were much encouraged to 176
were much encumbered by 64
were much fascinated by 57
were much frequented by 1353
were much frequented in 145
were much friendlier to 67
were much frightened at 288
were much frightened by 205
were much heightened by 151
were much importuned by 73
were much incommoded by 435
were much incommoded in 45
were much influenced by 7774
were much influenced in 222
were much interested as 48
were much interested at 144
were much interested by 652
were much interested in 11932
were much interested to 515
were much obstructed by 120
were much outweighed by 117
were much patronized by 132
were much persecuted by 135
were much persecuted in 135
were much preferable to 248
were much preoccupied by 61
were much publicized in 84
were much reinforced by 44
were much restricted by 115
were much restricted in 131
were much simplified by 109
were much stimulated by 175
were much strengthened by 571
were much strengthened in 214
were mute spectators of 57
were next confronted by 71
were next considered by 47
were next determined by 47
were next inheritors to 156
were next instructed to 60
were next interested in 76
were next introduced to 190
were next undertaken to 49
were nigh impossible to 46
were nine candidates in 43
were nine categories of 65
were nothing comparable to 64
were nothing remarkable in 102
were once accustomed to 797
were once advertised as 44
were once approached by 43
were once appropriate to 74
were once attributed to 932
were once celebrated as 44
were once celebrated in 43
were once classified as 1429
were once classified in 93
were once components of 44
were once considered an 216
were once considered as 1766
were once considered by 155
were once considered in 98
were once considered of 103
were once considered so 250
were once considered the 1433
were once considered to 3341
were once controlled by 323
were once cultivated by 140
were once designated as 165
were once determined by 81
were once determined to 72
were once discharged by 42
were once discovered by 51
were once discovered in 44
were once encouraged to 102
were once foreigners in 63
were once frequented by 89
were once habituated to 45
were once identified as 286
were once identified by 49
were once impossible to 64
were once indigenous to 67
were once influenced by 46
were once interested in 155
were once introduced to 68
were once maintained by 99
were once possessors of 86
were once privileged to 99
were once prohibited in 42
were once recognized as 406
were once restricted to 430
were once sacrificed to 129
were once sojourners in 49
were once successful in 56
were once sufficient to 86
were once surmounted by 80
were once surrounded by 367
were once sympathetic to 50
were once ubiquitous in 48
were once understood as 230
were once understood in 53
were once understood to 175
were once undertaken by 51
were once vestibules of 49
were only acceptable as 133
were only acceptable if 113
were only acceptable in 77
were only acceptable to 93
were only accessible at 48
were only accessible by 522
were only accessible in 90
were only accessible on 103
were only accessible to 765
were only accessible via 54
were only accustomed to 534
were only adaptations of 57
were only affordable by 58
were only affordable to 53
were only aggravated by 397
were only answerable to 190
were only apparently so 78
were only applicable in 175
were only applicable to 1325
were only appreciated by 96
were only approached by 50
were only appropriate in 41
were only appropriate to 162
were only assistants to 67
were only associations of 122
were only attainable by 160
were only attributed to 144
were only auxiliaries in 45
were only auxiliaries to 63
were only calculated to 1018
were only characters in 41
were only circulated in 64
were only classified as 269
were only cognizable by 134
were only collections of 190
were only commanders of 42
were only comparable to 134
were only compounded by 281
were only concessions to 60
were only considered as 1258
were only considered by 73
were only considered if 92
were only considered in 273
were only considered to 349
were only consistent in 56
were only contributing to 83
were only controlled by 140
were only corruptions of 40
were only cultivated as 182
were only cultivated in 56
were only designated as 43
were only designated by 45
were only detectable by 64
were only detectable in 163
were only determined by 188
were only determined in 80
were only determined to 161
were only diminished by 75
were only discovered as 157
were only discovered at 190
were only discovered by 486
were only discovered in 1256
were only discovered on 61
were only discovered to 113
were only documented in 46
were only eliminated by 42
were only emphasized by 48
were only encouraged by 166
were only encouraged in 40
were only encouraged to 216
were only enforceable in 48
were only equivalent to 230
were only explicable in 51
were only explicable on 56
were only expressions of 351
were only extricated by 162
were only fabricated by 43
were only formidable in 137
were only formulated in 55
were only frequented by 111
were only frightened by 90
were only frustrated by 296
were only guaranteed by 80
were only halfhearted in 40
were only heightened by 341
were only identified as 373
were only identified by 242
were only identified in 521
were only identified to 86
were only implicitly or 65
were only incidental in 94
were only incidental to 1429
were only indications of 203
were only indicative of 150
were only indirectly or 45
were only indirectly the 62
were only influenced by 284
were only instituted in 52
were only instituted to 91
were only instructed in 89
were only instructed to 146
were only interested in 42625
were only interested to 177
were only interludes in 110
were only interpreting the 46
were only introduced as 266
were only introduced at 168
were only introduced by 287
were only introduced in 2262
were only introduced on 235
were only introduced to 389
were only maintained at 44
were only maintained by 246
were only maintained in 253
were only manifested by 49
were only manifested in 82
were only marginally in 56
were only marginally or 45
were only marginally so 68
were only masquerading as 139
were only multiplied by 73
were only obtainable at 71
were only obtainable by 156
were only obtainable in 133
were only paralleled by 74
were only peripheral to 236
were only personally to 58
were only precursors of 157
were only precursors to 51
were only presidents of 42
were only privileged to 59
were only productive of 138
were only profitable in 42
were only projections of 49
were only provisioned up 45
were only punishable by 47
were only recognized as 499
were only recognized by 173
were only recognized in 168
were only reconciled by 52
were only reconciled on 42
were only reconciled to 100
were only references to 41
were only reflections of 330
were only reflections on 42
were only registered in 101
were only reinforced by 310
were only reinforced in 40
were only relatively so 86
were only remembered as 98
were only remembered by 54
were only remembered in 43
were only repetitions of 244
were only responsive to 56
were only restrained by 856
were only restricted by 69
were only restricted in 61
were only restricted to 90
were only serviceable in 40
were only skirmishes at 47
were only skirmishes in 44
were only sojourners in 41
were only solicitous to 161
were only spectators of 259
were only spectators to 45
were only statements of 86
were only stimulated by 85
were only stimulated to 79
were only strengthened by 359
were only strengthened in 90
were only successful at 53
were only successful if 81
were only successful in 846
were only successful on 49
were only successful to 77
were only sufficient to 1850
were only suggestions of 55
were only suggestive of 104
were only summarized in 42
were only superseded by 85
were only suppressed by 465
were only surmounted by 72
were only surrounded by 102
were only terminated by 446
were only terminated in 45
were only undeceived by 45
were only understood by 240
were only understood in 64
were only undertaken by 81
were only undertaken in 186
were only vouchsafed to 43
were open expressions of 75
were open invitations to 134
were open supporters of 165
were other activities as 124
were other activities in 153
were other activities of 125
were other activities to 56
were other advantages as 292
were other advantages in 264
were other advantages of 101
were other advantages to 521
were other adventures in 46
were other allegations of 84
were other alterations in 41
were other approaches to 202
were other attractions as 131
were other attractions at 64
were other attractions in 123
were other attractions to 66
were other attributes of 44
were other businesses in 49
were other candidates in 139
were other casualties of 61
were other categories of 338
were other characters in 69
were other collections of 111
were other complaints as 136
were other complaints of 144
were other components of 162
were other components to 44
were other conceptions of 71
were other criticisms of 158
were other definitions of 40
were other deterrents to 55
were other expressions in 56
were other expressions of 318
were other foreigners in 42
were other grievances as 58
were other grievances of 49
were other highlights of 41
were other hindrances to 49
were other incentives to 80
were other indications as 130
were other indications in 90
were other indications of 1633
were other indications to 43
were other indicators of 216
were other industries in 130
were other influences as 403
were other influences at 1311
were other influences in 206
were other influences of 76
were other influences on 290
were other influences to 61
were other innovations in 94
were other limitations on 68
were other limitations to 81
were other motivations as 133
were other newspapers in 40
were other occupations in 47
were other precursors of 50
were other pretenders to 59
were other principles of 47
were other proponents of 40
were other references to 233
were other shortcomings in 40
were other statements in 59
were other statements of 50
were other structures in 44
were other structures of 47
were other suggestions of 99
were other supporters of 83
were other tendencies as 41
were other tendencies in 44
were paid commissions on 69
were paid handsomely by 74
were paid handsomely to 199
were paid immediately in 59
were paid immediately to 121
were paid indirectly by 71
were paid personally by 53
were paid regardless of 147
were paid separately by 42
were pale reflections of 221
were past presidents of 111
were pealing heavenwards in 41
were poor conductors of 64
were poor indicators of 186
were poor inhibitors of 74
were poor performers in 45
were poor predictors of 744
were poor responders to 53
were pure expressions of 74
were reading newspapers in 90
were reading newspapers or 131
were ready cheerfully to 95
were ready everywhere to 59
were ready immediately to 201
were rent vertically in 45
were rich landowners in 42
were riding triumphant in 47
were rising everywhere in 68
were rude delineations of 83
were rude structures of 50
were rude suggestions to 59
were said frequently to 58
were said originally to 52
were saying essentially the 98
were seen constantly in 47
were seen distinctly as 118
were seen distinctly by 98
were seen essentially as 524
were seen everywhere as 41
were seen everywhere in 444
were seen everywhere on 92
were seen frequently at 72
were seen frequently in 426
were seen frequently on 101
were seen frequently to 45
were seen immediately in 67
were seen immediately to 78
were seen personally by 46
were seen regardless of 72
were seen separately by 73
were seen surrounded by 216
were self sufficient in 115
were sent beforehand to 56
were sent downstairs to 71
were sent everywhere in 73
were sent everywhere to 244
were sent frequently to 80
were sent immediately by 69
were sent immediately to 1841
were sent invitations to 103
were sent originally to 45
were sent ostensibly to 57
were sent separately by 47
were sent separately to 229
were sold everywhere in 91
were sold immediately on 65
were sold immediately to 42
were sold originally at 60
were sold separately as 137
were sold separately at 68
were sold separately by 83
were sold separately in 112
were sold separately or 53
were sold separately to 130
were sole possessors of 71
were sole supporters of 48
were some activities in 45
were some advantages in 739
were some advantages of 92
were some advantages to 1123
were some allegations of 70
were some alterations in 187
were some alterations to 60
were some amendments to 93
were some apartments in 108
were some appearances of 152
were some carpenters at 42
were some casualties in 96
were some casualties on 66
were some categories of 102
were some ceremonies at 40
were some characters in 47
were some characters of 57
were some collections of 40
were some combination of 259
were some communists in 114
were some complaints by 80
were some complaints in 192
were some complaints of 252
were some concessions in 67
were some concessions to 157
were some confessions he 51
were some consolation to 103
were some conversions of 40
were some corrective to 176
were some criticisms of 313
were some curiosities to 57
were some difference in 75
were some difficulty in 100
were some discharges of 61
were some discussions in 43
were some discussions of 115
were some discussions on 68
were some expressions in 322
were some expressions of 520
were some extenuation of 55
were some hindrances to 42
were some indications at 75
were some indications in 296
were some indications of 2283
were some industries in 62
were some innovations in 92
were some intimations of 51
were some limitations in 133
were some limitations of 40
were some limitations on 179
were some limitations to 259
were some peculiarity of 66
were some plantations of 59
were some precedents in 67
were some prejudices to 56
