wading pools filled with 46
were getting taller and 70
were getting thicker and 188
were getting thinner and 243
were getting through and 97
were getting through our 46
were getting through this 42
were getting through with 112
were getting warmer and 122
were getting wetter and 63
were getting wilder and 85
were getting younger and 198
were given advice and 223
were given almost all 50
were given another day 50
were given another set 153
were given another ten 108
were given another two 105
were given asylum and 110
were given awards and 50
were given awards for 176
were given badges and 49
were given before and 470
were given before any 53
were given before each 126
were given before his 50
were given before that 81
were given before they 78
were given before this 43
were given before you 50
were given behind his 52
were given beside each 42
were given brandy and 44
were given castor oil 40
were given cattle and 53
were given clearly and 47
were given clothes and 198
were given coffee and 309
were given credit and 52
were given credit for 2886
were given dinner and 53
were given direct and 61
were given double pay 59
were given drinks and 86
were given earlier and 70
were given earlier for 95
were given enough for 61
were given except for 70
were given except that 254
were given freely and 250
were given grants and 62
were given grants for 176
were given greater and 64
were given hardly any 160
were given higher pay 90
were given horses and 139
were given houses and 116
were given knives and 93
were given little real 48
were given little say 115
were given mainly for 78
were given medals and 112
were given medals for 112
were given merely for 78
were given notice and 180
were given notice that 901
were given orally and 273
were given orally for 70
were given orally with 45
were given oranges and 53
were given orders and 110
were given orders for 247
were given orders not 214
were given orders that 246
were given parity with 81
were given passes and 92
were given passes for 76
were given pencil and 60
were given points for 140
were given powers and 62
were given powers that 111
were given praise for 48
were given prizes and 52
were given prizes for 69
were given prompt and 44
were given purely for 40
were given quotas for 91
were given rations and 115
were given rations for 90
were given reasons for 73
were given reasons why 40
were given refuge and 123
were given rifles and 265
were given rights and 97
were given rights that 44
were given second and 49
were given simply for 41
were given solely for 133
were given something for 64
were given something that 122
were given spades and 63
were given special aid 47
were given special and 63
were given special tax 152
were given status and 68
were given strength and 40
were given supper and 91
were given sweets and 67
were given through him 47
were given through his 53
were given through them 40
were given titles and 249
were given titles that 154
were given tokens for 68
were given towels and 48
were given training and 348
were given training for 267
were given training that 93
were given training with 66
were given verbal and 48
were given visual and 43
were given weapons and 212
were given weekly for 77
were given without any 799
were given without his 48
were glaring before our 45
were glowing bright red 114
were goofing around and 40
were gored through and 100
were grand enough for 65
were grave doubts that 293
were grave enough for 50
were grave reasons for 194
were grave reasons why 116
were grazing around them 66
were grazing cattle and 63
were green fields and 446
were green meadows and 109
were green spaces and 52
were green troops and 41
were green troops who 48
were groping around for 64
were group leaders and 40
were growing anxious and 43
were growing around him 54
were growing around them 44
were growing bigger and 368
were growing bigger each 45
were growing bolder and 171
were growing clearer and 54
were growing closer and 158
were growing colder and 137
were growing cotton and 73
were growing darker and 237
were growing deeper and 130
were growing dimmer and 97
were growing fairer and 52
were growing farther and 194
were growing faster and 86
were growing faster than 2275
were growing further and 190
were growing greater and 52
were growing harder and 88
were growing heavier and 163
were growing higher and 106
were growing inside her 85
were growing larger and 780
were growing larger with 44
were growing louder and 502
were growing poorer and 202
were growing richer and 495
were growing scarce and 73
were growing slower than 57
were growing slowly and 57
were growing slowly but 47
were growing sullen and 105
were growing taller and 122
were growing thicker and 99
were growing thinner and 104
were growing warmer and 55
were grown before they 54
were grown harder with 43
were grown mainly for 217
were grown mostly for 46
were grown scarce for 80
were grown without any 65
were guiding lights for 44
were haled before him 81
were hanged around his 80
were hanged without any 53
were happy before they 63
were happy before you 79
were happy enough and 53
were happy enough for 129
were happy enough not 41
were happy enough that 166
were happy enough then 44
were happy enough with 651
were happy except for 57
were happy indeed for 50
were harry truman and 44
were headed almost due 55
were headed toward her 47
were headed toward him 59
were headed toward one 81
were headed toward our 59
were headed toward them 90
were healed through his 40
were healthy enough and 53
were healthy enough for 67
were healthy except for 61
were heaped around him 71
were heaped around them 101
were heated before being 59
were heated through with 89
were henry harris and 93
were herding cattle and 98
were hired solely for 40
were hired without any 45
were holding meetings all 48
were holding meetings and 329
were holding meetings for 59
were holding meetings with 79
were holding spoons with 40
were hopping around and 40
were horse thieves and 111
were horsing around and 123
were horsing around with 96
were hotly engaged and 119
were hotly engaged for 67
were hotly engaged with 564
were hotly pursuing him 50
were hotly pursuing them 40
were howling around him 60
were human rights and 144
were human skulls and 119
were human wrecks who 58
were hungry enough and 68
were hungry enough for 84
were hunting around for 62
were hunting indians and 65
were hurling stones and 59
were inching closer and 52
were indian dances for 92
were indian lodges too 44
were indian trails and 52
were indian tribes who 62
were isaac newton and 80
were israel putnam and 55
were issuing orders for 68
were issuing warnings that 41
were james watson and 44
were james wilson and 119
were jesus christ and 127
were jimmy carter and 48
were joining forces and 62
were joining forces for 43
were joining forces with 363
were joint authors with 46
were joint meetings with 55
were joint owners and 59
were joint owners with 86
were jolly little things 40
were jumping around and 184
were kidding around and 90
were kidding around with 71
were killing cattle and 59
were known before and 63
were known before him 40
were known before his 166
were known before its 46
were known before that 223
were known before they 262
were known before this 110
were known earlier than 73
were known except for 43
were known mainly for 101
were known mostly for 58
were known through all 107
were labor leaders and 80
were labor leaders who 51
were laced behind his 61
were laced through one 93
were lacking before they 73
were lacking except for 48
were lagging behind and 161
were lagging behind with 76
were large cities and 62
were large cities with 50
were large enough and 1431
were large enough for 5023
were large enough not 122
were large enough now 42
were large enough that 1830
were large enough they 113
were large houses and 64
were large houses with 62
were large stones and 50
were later blamed for 183
were later bought out 146
were later broken off 52
were later buried with 40
were later carved out 145
were later caught and 342
were later changed and 86
were later chosen for 79
were later cleared and 42
were later closed and 51
were later coated with 41
were later copied and 98
were later created for 63
were later driven off 145
were later driven out 804
were later edited and 270
were later filled with 585
were later fitted with 626
were later forced out 198
were later issued for 61
were later issued with 84
were later jailed for 108
were later joined and 47
were later joined with 49
were later killed and 90
were later linked with 85
were later merged and 55
were later merged with 272
were later phased out 123
were later placed with 44
were later pulled out 51
were later pushed out 59
were later raised and 73
were later scored for 106
were later seized and 59
were later shared with 75
were later signed with 62
were later tested and 81
were later tested for 306
were later tested with 95
were later traded for 51
were later treated for 56
were later treated with 152
were later turned out 103
were later united with 50
were later worked out 609
were learning english and 207
were learning faster than 45
were learning french and 65
were learning little things 91
were learning skills that 140
were learning something and 46
were learning something new 449
were learning something that 58
were leather chairs and 47
were legal reasons for 50
were legal tender and 372
were legal tender but 54
were legal tender for 1154
were level darius had 43
were light enough and 72
were light enough for 310
were light enough that 170
were light weight and 49
were light yellow and 40
were liked better than 198
were lined inside and 69
were lined inside with 203
were lined thickly with 53
were lines across his 60
were lines around her 270
were lines around his 396
were lived through and 44
were loading trucks with 48
were local chiefs who 47
were local leaders who 115
were local reasons for 68
were local rulers who 71
were looking abroad for 163
were looking always for 40
were looking another way 89
were looking around and 290
were looking around for 2215
were looking around them 297
were looking around with 152
were looking behind and 63
were looking behind him 65
were looking behind them 42
were looking better all 157
were looking better and 221
were looking better for 164
were looking better than 164
were looking beyond her 75
were looking beyond him 102
were looking beyond this 56
were looking bright and 42
were looking bright for 71
were looking busily for 107
were looking eagerly for 322
were looking instead for 62
were looking inward and 44
were looking mainly for 109
were looking pretty bad 169
were looking showed her 68
were looking simply for 41
were looking solely for 45
were looking through all 48
were looking through and 99
were looking through her 277
were looking through him 219
were looking through his 159
were looking through one 121
were looking through our 76
were looking through that 73
were looking through them 146
were looking through this 67
were looking through you 47
were looking toward her 53
were looking toward him 80
were looking toward them 41
were looming larger and 53
were loose around her 60
were loose around his 51
were loose enough for 58
were loose enough that 135
were loose stones and 55
were lounging beside one 49
were lower priced than 47
were lucky enough and 51
were lucky enough for 67
were lucky enough not 962
were lucky enough that 264
were lucky enough with 46
were lucky indeed that 110
were lurking behind them 57
were major browne and 45
were major causes for 124
were major events and 46
were major events for 84
were major events that 134
were major issues for 133
were major issues that 109
were major reasons for 767
were major reasons why 173
were massing troops and 56
were massing troops for 65
were meeting places and 79
were meeting places for 655
were meeting someone for 47
were messing around and 84
were messing around with 897
were milling around and 550
were milling around her 59
were milling around him 99
were milling around near 117
were milling around now 43
were milling around out 55
were milling around them 83
were milling around with 187
were mingled screams and 76
were minor changes and 43
were minor points and 52
were missing except for 59
were missing something and 82
were missing something that 136
were missing values for 72
were mixed before being 48
were mixed feelings and 51
were mixed gently and 65
were mixed through all 55
were mixed without any 110
were mixed without being 45
were months filled with 51
were moral reasons for 74
were moved around and 165
were moved closer and 54
were moved farther and 73
were moved farther out 49
were moved further and 73
were moved further east 43
were moved toward each 42
were moved without any 45
were music lovers and 53
were naive enough not 54
were naked before him 53
were naked except for 1963
were named faster than 145
were named joseph and 84
were named william and 68
were naval stores and 44
were nearly always cut 49
were nearly always due 70
were nearly always for 105
were nearly always ill 49
were nearly always men 292
were nearly always met 43
were nearly always old 50
were nearly always one 146
were nearly always out 167
were nearly always put 43
were nearly always set 85
were nearly always too 127
were nearly always two 298
were nearly always wet 60
were nearly always with 134
were nearly broken off 97
were nearly burned out 122
were nearly bursting with 113
were nearly choked with 184
were nearly closed and 94
were nearly closed with 71
were nearly double his 120
were nearly double that 578
were nearly double this 46
were nearly driven mad 151
were nearly driven out 451
were nearly dropping with 82
were nearly filled with 898
were nearly frozen and 109
were nearly frozen with 50
were nearly killed and 45
were nearly killed with 59
were nearly normal and 64
were nearly played out 155
were nearly pulled out 116
were nearly scared out 44
were nearly square and 53
were nearly starting out 41
were nearly starving and 69
were nearly through eating 41
were nearly through with 169
were nearly touching and 46
were nearly touching her 44
were nearly twenty men 53
were nearly washed out 140
were nearly worked out 257
were neatly filled with 71
were neatly folded and 510
were neatly framed and 46
were neatly packed and 61
were neatly paired was 60
were neatly rolled and 59
were neatly turned and 97
were neatly turned out 82
were negro slaves and 195
were negro slaves who 63
were never absent for 118
were never afraid that 62
were never around for 45
were never around long 44
were never before his 61
were never before nor 45
were never before put 109
were never before this 81
were never beheld but 47
were never better and 64
were never better fed 444
were never better for 120
were never better off 429
were never better than 956
were never blamed for 94
were never bought and 64
were never bought for 144
were never broken and 56
were never broken off 186
were never buried but 48
were never buried with 64
were never busier than 40
were never called and 45
were never called for 461
were never called out 406
were never caught and 259
were never caught with 46
were never changed and 82
were never chosen for 87
were never chosen with 49
were never cleaned and 100
were never cleaned out 72
were never clearer than 88
were never clearly and 44
were never closed and 117
were never closed for 63
were never closer than 325
were never coined for 103
were never common and 70
were never cordial and 86
were never created and 57
were never created for 100
were never damped with 53
were never denied them 44
were never driven out 614
were never engaged with 41
were never enough and 83
were never enough for 388
were never enough men 245
were never famous for 307
were never farther than 55
were never fierce and 58
were never fighting for 41
were never filled and 45
were never filled out 42
were never filled with 216
were never fitted for 68
were never fitted with 74
were never forced out 51
were never formed and 48
were never formed for 88
were never fought and 56
were never fuller than 45
were never grated with 40
were never greater and 44
were never greater than 1122
were never higher than 710
were never imbued with 50
were never issued and 121
were never issued for 79
were never issued with 65
were never keener than 64
were never killed for 65
were never larger than 339
were never linked with 69
were never locked and 155
were never lonely and 75
were never looked for 87
were never marked with 103
were never needed and 51
were never needed for 67
were never opened and 181
were never opened but 64
were never opened for 118
were never paired with 138
were never parted for 62
were never parted with 42
were never played with 49
were never pleased with 115
were never proved and 84
were never proven and 67
were never raised and 73
were never raised for 44
were never reached and 44
were never repaid and 132
were never richer than 40
were never rooted out 96
were never serious and 51
were never served with 124
were never shared with 198
were never signed and 65
were never silent for 57
were never simple and 57
were never soiled with 100
were never solved and 55
were never sorted out 50
were never sought for 63
were never spoken and 63
were never spoken but 78
were never spoken than 67
were never stable and 53
were never static and 57
were never static but 42
were never suited for 49
were never taught and 100
were never taught any 160
were never taught him 56
were never taught how 668
were never taught that 688
were never taught them 77
were never taught this 90
were never tested and 65
were never tested for 192
were never thought out 56
were never treated for 70
were never treated with 447
were never turned off 584
were never turned out 263
were never united and 64
were never united with 76
were never unkind yet 85
were never viewed with 42
were never warned that 47
were never washed and 93
were never wearied with 165
were never wholly out 93
were never widely read 96
were never without one 90
were never without our 79
were never without them 96
were never without two 54
were never worked out 927
were newly created and 153
were newly created for 79
were newly fitted out 118
were newly formed and 138
were newly opened and 46
were newly raised and 68
were newly raised men 42
were newly washed and 45
were noted across all 47
were noted before and 66
were noted earlier and 49
were noted except for 210
were noted except that 164
were noted mainly for 42
were noted neither for 40
were obeying orders and 62
were oddly shaped and 73
were often abrupt and 74
were often absent and 176
were often absent for 289
were often absurd and 68
were often abused and 270
were often active and 70
were often afraid and 43
were often afraid that 151
were often allied with 911
were often amazed and 55
were often amazed that 127
were often amused with 51
were often anxious and 104
were often backed with 47
were often banned and 46
were often before him 51
were often better and 86
were often better fed 134
were often better off 790
were often better than 1066
were often better that 51
were often beyond his 101
were often bigger and 43
were often bigger than 97
were often bitter and 367
were often blamed for 1588
were often bloody and 129
were often bought and 331
were often bought for 103
were often bought off 54
were often bought with 68
were often bribed for 62
were often bright and 63
were often broken and 335
were often broken off 102
were often brutal and 338
were often buried near 61
were often buried with 1093
were often burned and 62
were often called for 374
were often called out 679
were often called then 41
were often capped with 97
were often carved and 149
were often carved out 236
were often carved with 433
were often casual and 60
were often caught and 245
were often caught off 105
were often caught out 111
were often caught with 59
were often changed and 137
were often changed for 78
were often charming and 41
were often cheaper and 72
were often cheaper than 128
were often cheated and 61
were often cheated out 376
were often chided for 49
were often choked with 157
were often chosen for 823
were often chosen not 43
were often chosen with 78
were often clever and 57
were often closed and 69
were often closed for 87
were often closed with 59
were often closer than 62
were often clothed with 68
were often clumsy and 224
were often coarse and 282
were often coated with 291
were often cooked with 45
were often copied and 188
were often costly and 113
were often created and 93
were often created for 231
were often created with 84
were often crucial for 44
were often crusty and 51
were often curious and 64
were often dashed off 55
were often decked out 55
were often decked with 43
were often deeper than 41
were often denied all 45
were often denied any 44
were often denied them 87
were often direct and 63
were often draped with 63
were often driven off 160
were often driven out 464
were often driven with 45
were often earnest and 50
were often engaged for 89
were often engaged with 78
were often enough not 45
were often evaded and 47
were often exciting and 72
were often farmed out 196
were often faster than 67
were often faulty and 101
were often fearful that 103
were often feeble and 81
were often fierce and 146
were often fighting with 47
were often filled for 42
were often filled out 54
were often filled with 4455
were often fitted out 134
were often fitted with 863
were often forced and 67
were often forced off 135
were often forced out 391
were often formal and 49
were often formed and 57
were often formed for 87
were often formed with 114
were often fought and 41
were often fought for 76
were often fought out 394
were often fought with 103
were often framed and 57
were often framed with 90
were often fronts for 50
were often frozen with 50
were often gifted with 58
were often gilded and 64
were often glazed with 74
were often graced with 66
were often greater than 889
were often greedy and 58
were often handed out 259
were often heavier than 50
were often hidden and 49
were often higher for 69
were often higher than 1334
were often housed with 54
were often hunted and 147
were often hunted with 171
were often imbued with 331
were often ingenious and 112
were often inlaid with 475
were often issued for 117
were often issued with 119
were often jailed and 46
were often jailed for 81
were often jammed with 65
were often jealous and 55
were often joined with 114
were often killed and 202
were often killed for 161
were often killed with 63
were often larger and 298
were often larger than 792
were often learned and 50
were often learned men 68
were often linked and 48
were often linked with 996
were often lively and 146
were often loaded with 424
were often locked out 59
were often lonely and 217
were often lumped with 71
were often maimed and 58
were often marked out 94
were often marked with 553
were often melted with 46
were often merged with 104
were often mocked and 67
were often mocked for 52
were often narrow and 350
were often needed for 153
were often opened and 65
were often ornate and 46
were often packed off 40
were often packed with 200
were often padded with 51
were often paired with 249
were often partial and 76
were often passed off 113
were often passed with 43
were often pelted with 158
were often picked out 325
were often placed near 153
were often placed with 275
were often played for 69
were often played off 47
were often played out 613
were often played with 161
were often pleased with 48
were often poorer than 92
were often poorly fed 57
were often pretty and 41
were often pulled out 139
were often pushed out 66
were often quaint and 64
were often quoted and 127
were often quoted for 40
were often racist and 43
were often racked with 79
were often ragged and 80
were often raided and 53
were often raised and 102
were often raised for 70
were often raised with 97
were often rambling and 59
were often reasons for 101
were often remote and 86
were often rented for 40
were often rented out 183
were often reused and 43
were often reused for 44
were often richer than 81
were often rigged with 41
were often riotous and 54
were often rivals for 56
were often robbed and 176
were often roofed with 99
were often savage and 41
were often scarce and 207
were often searching for 150
were often secret and 81
were often seized and 167
were often seized with 205
were often serious and 78
were often served for 45
were often served with 127
were often severe and 286
were often shabby and 44
were often shaped and 59
were often shared and 74
were often shared with 337
were often shoddy and 45
were often shrewd and 93
were often signed with 112
were often simple and 151
were often simply not 154
were often simply too 49
were often slight and 50
were often slower than 60
were often smeared with 82
were often soaked with 76
were often sought and 156
were often sought for 111
were often sought out 200
were often spiced with 89
were often staged for 47
were often stolen and 77
were often stormy and 120
were often strange and 116
were often strewn with 101
were often striking and 62
were often struck dead 70
were often struck with 537
were often stupid and 66
were often subtle and 194
were often sudden and 106
were often sullen and 59
were often taller than 55
were often tarred and 43
were often taught that 174
were often taught with 40
were often tedious and 109
were often thronged with 95
were often tinted with 59
were often tipped with 80
were often topped with 138
were often traded for 116
were often tragic and 55
were often treated and 40
were often treated with 2759
were often trivial and 71
were often turned off 195
were often turned out 558
were often unclear and 173
were often uneven and 58
were often unfair and 97
were often unique and 52
were often united with 87
were often unjust and 141
were often unpaid and 40
were often unruly and 88
were often unsafe and 49
were often unsure how 60
were often useful and 77
were often useful for 75
were often valued for 47
were often varied and 61
were often vested with 51
were often vicious and 52
were often viewed with 814
were often violent and 669
were often vulgar and 63
were often warned and 52
were often warned not 72
were often warned that 194
were often washed out 139
were often without any 226
were often without for 192
were often without meat 57
were often worked out 457
were often worked with 57
were often younger and 92
were often younger than 139
were olive groves and 49
were opening around him 55
were opening before her 280
were opening before him 731
were opening before his 45
were opening before them 247
were orange groves and 84
were others around him 147
were others around them 46
were others around who 87
were others before and 128
were others before her 62
were others before him 403
were others before that 46
were others before them 92
were others before you 65
were others behind her 51
were others behind him 320
were others behind them 65
were others beside him 93
were others filled with 66
were others standing out 72
were paddy fields and 43
were panic struck and 95
were paper plates and 45
were party leaders and 69
were party leaders who 54
were passing across her 44
were passing around her 72
were passing around him 565
were passing around them 159
were passing before her 229
were passing before him 579
were passing before his 333
were passing before our 106
were passing before them 191
were passing behind that 45
were passing cabins and 41
were passing through all 217
were passing through and 632
were passing through both 43
were passing through but 53
were passing through each 89
were passing through for 54
were passing through had 74
were passing through her 1343
were passing through him 154
were passing through his 3775
were passing through its 154
were passing through new 194
were passing through now 57
were passing through one 1720
were passing through our 460
were passing through san 43
were passing through that 1089
were passing through them 404
were passing through this 579
were passing through was 523
were passing through with 84
were passing without any 47
were patch tested with 258
were peanut butter and 113
were pearls around her 52
were peeping through his 73
were pending before him 67
were pending before them 57
were people around all 43
were people around and 135
were people around her 165
were people around him 356
were people around them 102
were people around who 450
were people around you 46
were people before they 51
were people behind him 71
were people behind them 60
were people better off 46
were people enough for 77
were people enough who 127
were people fighting for 60
were people inside and 77
were people laughing and 65
were people screaming and 69
were people shouting and 78
were people standing all 89
were people standing and 58
were people watching him 65
were people watching them 57
were people without any 82
were peter cooper and 51
were peter rabbit and 43
were petty thieves and 94
were picking cotton and 111
were piled around her 154
were piled around him 328
were piled around them 112
were piled before him 79
were piled beside her 48
were piled higher and 74
were piled higher than 156
were pilot tested and 64
were pilot tested with 122
were placing orders for 183
were placing orders with 52
were plain enough and 95
were plain enough for 161
were plain enough now 43
were plain except for 100
were playing around and 152
were playing around her 107
were playing around him 149
were playing around his 64
were playing around them 109
were playing around with 1817
were playing before them 71
were playing better than 114
were playing bridge and 162
were playing bridge one 40
were playing bridge with 316
were playing soccer and 133
were playing soccer with 173
were playing tennis and 199
were playing tennis with 189
were playing tricks and 48
were playing tricks with 376
were plunging deeper and 77
were plush chairs and 59
were pouring faster and 58
were pouring through her 64
were pouring through his 60
were pouring through our 82
were pouring through that 92
were pouring through this 46
were prime movers for 61
were prime reasons for 55
were proof enough for 141
were proof enough that 1373
were puffy cheeks and 46
were pulling something out 109
were pushing deeper and 53
were pushing farther and 190
were pushing further and 63
were putting behind them 55
were quick enough and 87
were quick enough with 66
were quick enough you 69
were quiet awhile and 41
were quiet enough and 42
were quiet enough for 187
were quiet enough now 51
were quiet except for 563
were quiet ladies and 49
were quite abrupt and 93
were quite active and 424
were quite active for 49
were quite active with 40
were quite agreed that 477
were quite amazed and 119
were quite amazed that 68
were quite amused with 60
were quite anxious and 78
were quite anxious for 116
were quite anxious that 98
were quite beyond any 41
were quite beyond her 449
were quite beyond him 289
were quite beyond his 633
were quite beyond our 208
were quite beyond them 96
were quite bitter and 41
were quite bright and 201
were quite bright with 81
were quite candid and 65
were quite candid with 44
were quite casual and 67
were quite charming and 92
were quite clearly not 195
were quite clever and 87
were quite common all 55
were quite common and 1065
were quite common but 102
were quite common for 198
were quite common with 157
were quite cordial and 99
were quite costly and 65
were quite decent and 63
were quite direct and 55
were quite docile and 56
were quite driven out 252
were quite elated with 55
were quite enough and 96
were quite enough for 1396
were quite famous for 84
were quite filled with 436
were quite formal and 95
were quite gentle and 96
were quite honest and 136
were quite honest with 71
were quite ingenious and 71
were quite likely not 50
were quite little and 55
were quite little things 63
were quite lively and 137
were quite loaded with 57
were quite lovely and 50
were quite marked and 59
were quite mature and 44
were quite mobile and 79
were quite modern and 109
were quite modest and 255
were quite narrow and 212
were quite normal and 408
were quite normal for 138
were quite obvious and 122
were quite openly and 52
were quite played out 42
were quite pleased and 143
were quite pleased that 555
were quite pleased with 2966
were quite polite and 111
were quite pretty and 102
were quite proper and 62
were quite public and 51
were quite puzzling and 47
were quite recent and 58
were quite revealing and 59
were quite robust and 70
were quite scarce and 58
were quite secure and 53
were quite secure that 51
were quite serious and 252
were quite severe and 213
were quite silent and 129
were quite silent for 178
were quite simple and 1095
were quite simple but 73
were quite simply not 187
were quite simply too 75
were quite special and 40
were quite stable and 318
were quite stable for 125
were quite stable with 40
were quite strange and 58
were quite strict and 117
were quite strict with 78
were quite striking and 79
were quite struck with 102
were quite stupid and 42
were quite subtle and 43
were quite trivial and 66
were quite unique and 126
were quite unlike all 41
were quite unlike any 570
were quite unlike each 201
were quite unlike her 44
were quite unlike him 61
were quite unlike his 74
were quite unlike one 76
were quite unlike our 58
were quite unlike that 153
were quite unready for 70
were quite useful and 61
were quite useful for 144
were quite vacant and 61
were quite varied and 459
were quite varied but 49
were quite violent and 51
were quite wearied out 84
were quite widely read 197
were quite without any 92
were quite without that 56
were raining around him 67
were raising cattle and 68
were raising horses and 56
were raising prices and 47
were raising troops for 58
were ranged around her 66
were ranged around him 186
were ranged around his 50
were ranged around this 57
were ranged before him 222
were ranged behind him 104
were ranged behind them 70
were ranged beside him 43
were raped before being 128
were raped before they 145
were rated before and 63
were rated better than 141
were rated higher and 43
were rated higher for 126
were rated higher than 1734
were rated highly for 70
were rated number one 113
were rather afraid that 171
were rather allies than 53
were rather amused than 210
were rather anxious that 151
were rather better for 43
were rather better off 699
were rather better than 928
were rather clumsy and 97
were rather coarse and 110
were rather common and 86
were rather curious and 51
were rather curious than 79
were rather dreaded than 107
were rather english than 60
were rather feeble and 43
were rather filled with 42
were rather formal and 132
were rather gloomy and 42
were rather greater than 173
were rather heavier than 72
were rather higher and 40
were rather higher than 492
were rather larger and 104
were rather larger than 887
were rather modest and 152
were rather narrow and 225
were rather obvious and 60
were rather pleased than 415
were rather pleased that 243
were rather pleased with 646
were rather scarce and 132
were rather scarce with 60
were rather serious for 63
were rather severe and 74
were rather shabby and 55
were rather silent and 64
were rather simple and 395
were rather sleepy and 41
were rather solemn and 53
were rather sparse and 41
were rather stable and 62
were rather strange and 52
were rather strict and 50
were rather struck with 76
were rather stupid and 61
were rather subtle and 40
were rather yellow and 53
were rather younger than 79
were reaching farther and 44
were reaching london that 47
were reaching middle age 46
were reaching school age 61
were reaching toward him 50
were really afraid his 85
were really afraid that 618
were really anxious for 436
were really anxious that 57
were really before him 48
were really behind him 43
were really better for 95
were really better off 631
were really better than 490
were really beyond his 87
were really bothering her 44
were really bothering him 55
were really bright and 44
were really brother and 87
were really called for 73
were really carrying out 105
were really charming and 45
were really cleaner than 115
were really clever and 88
were really common men 42
were really english and 40
were really enjoying each 55
were really enjoying our 41
were really enjoying this 64
were really fighting and 55
were really fighting for 664
were really fighting with 49
were really filled with 376
were really fitted for 94
were really fought for 48
were really freaked out 144
were really fronts for 46
were really gifted with 45
were really greater than 164
were really guilty and 44
were really higher than 62
were really honest and 135
were really honest with 264
were really imbued with 63
were really jarred with 51
were really little and 63
were really lovely and 57
were really marked out 113
were really needed and 107
were really needed for 283
were really pissed off 699
were really pleased and 59
were really pleased that 161
were really pleased with 386
were really pretty and 62
were really pretty bad 51
were really pursuing them 70
were really robust and 41
were really scared and 110
were really scared that 108
were really searching for 258
were really serious and 242
were really simple and 100
were really striving for 57
were really stupid and 49
were really suited for 86
were really ticked off 142
were really turned off 120
were really useful and 71
were really wanted for 57
were really without any 49
were really zealous for 45
were reared without any 61
were reason enough for 847
were reason enough not 47
were resting places for 99
were right before god 57
were right before her 65
were right before him 89
were right before his 62
were right before them 64
were right before they 56
were right before you 53
were right behind her 1337
were right behind him 2960
were right behind our 43
were right behind them 1646
were right behind you 151
were right beside her 257
were right beside him 270
were right beside them 90
were right enough for 50
were right handed and 200
were right secret with 47
were ripping through her 44
were roaming around and 41
were roaming around with 51
were rolling around and 90
were rolling around her 55
were rolling through his 41
were rolling toward them 73
were rooms enough for 41
were rooms filled with 121
were roomy enough for 83
were round tables with 52
were round towers with 50
were rowed ashore and 142
were rubbing elbows with 147
were running another way 47
were running around all 217
were running around and 839
were running around doing 88
were running around her 63
were running around him 55
were running around out 109
were running around with 1295
were running before them 48
were running behind and 40
were running behind her 57
were running behind him 112
were running beside him 49
were running better than 51
were running faster and 98
were running faster than 220
were running higher than 252
were running scared and 65
were running through all 204
were running through her 1382
were running through him 138
were running through his 1812
were running through our 99
were running through that 105
were running through them 166
were running through this 71
were running through you 41
were running toward each 49
were running toward her 288
were running toward him 809
were running toward them 719
were rushing around and 65
were rushing around with 119
were rushing through her 259
were rushing through his 263
were rushing toward each 59
were rushing toward her 126
were rushing toward him 385
were rushing toward them 210
were rushing wildly for 48
were sacks filled with 59
were sadly broken and 42
were sadly changed with 78
were sailing direct for 47
were saved before they 52
were saved better than 68
were saved except for 41
were saved except one 144
were saved through god 63
were saved through his 139
were saved through this 77
were saved without any 46
were savvy enough not 40
were scope enough for 64
were seated around and 41
were seated around her 181
were seated around him 498
were seated around his 83
were seated around one 75
were seated around our 91
were seated around them 72
were seated around this 108
were seated around two 68
were seated before her 57
were seated before him 275
were seated before his 46
were seated before them 45
were seated before they 49
were seated behind her 54
were seated behind him 129
were seated behind them 123
were seated beside each 172
were seated beside her 114
were seated beside him 192
were seated beside one 72
were seated drinking and 40
were seated farther off 68
were seeking eagerly for 60
were seeking office and 55
were seeking refuge and 41
were seeking refuge with 47
were seeking revenge for 350
were seeking safety and 48
were seeking someone who 52
were seeking something and 42
were seeking something new 59
were seeking something that 189
were seeking through our 128
were seeping through her 40
were selling agents for 45
were selling apples and 57
were selling better than 222
were selling faster than 127
were selling fruits and 68
were selling sweets and 49
were sending already for 62
were sending troops and 87
were serving coffee and 169
were serving drinks and 71
were serving notice that 333
were serving without pay 114
were seven before they 57
were seven cities with 55
were seven dwarfs who 87
were seven inches long 271
were seven killed and 348
were seven states that 94
were shady groves and 133
were shaking something off 43
were sharp enough and 60
were sharp enough for 92
were shining bright and 117
were shining bright with 43
were shining through and 59
were shining through her 88
were shining through his 50
were shining through them 51
were shiny bright with 50
were shops filled with 69
were short enough and 54
were short enough for 183
were short enough that 315
were short handed and 66
were short listed for 47
were short measure that 60
were showing through her 80
were showing through his 110
were shown around and 98
were shown slides and 48
were shown through all 40
were shown without any 77
were signs abroad that 109
were signs already that 146
were signs enough that 108
were signs posted all 71
were simon kenton and 49
were sinking deeper and 587
were sinking further and 42
were sipping coffee and 309
were sipping drinks and 51
were sitting around and 768
were sitting around doing 171
were sitting around eating 203
were sitting around her 257
were sitting around him 485
were sitting around his 217
were sitting around one 492
were sitting around our 364
were sitting around that 298
were sitting around them 108
were sitting around this 115
were sitting around two 76
were sitting around with 562
were sitting before him 471
were sitting before his 41
were sitting before our 51
were sitting before them 48
were sitting behind her 103
