we abrogate or cause 68
we followed my father 319
we followed on after 45
we followed the above 61
we followed the banks 235
we followed the basic 55
we followed the birds 64
we followed the blood 316
we followed the broad 58
we followed the brook 42
we followed the canal 76
we followed the coast 1393
we followed the creek 207
we followed the crest 99
we followed the crowd 549
we followed the curve 79
we followed the curving 44
we followed the enemy 147
we followed the faint 63
we followed the first 169
we followed the fresh 59
we followed the group 56
we followed the growth 52
we followed the guard 60
we followed the guide 297
we followed the hearse 149
we followed the indian 120
we followed the leader 51
we followed the light 112
we followed the lines 64
we followed the logic 95
we followed the march 45
we followed the method 332
we followed the model 123
we followed the music 48
we followed the order 75
we followed the others 266
we followed the ridge 142
we followed the right 728
we followed the river 1139
we followed the route 419
we followed the rules 273
we followed the sandy 43
we followed the sheep 103
we followed the shore 643
we followed the signs 183
we followed the small 61
we followed the sound 558
we followed the spoor 262
we followed the steep 58
we followed the steps 168
we followed the story 114
we followed the stream 1331
we followed the tardy 130
we followed the track 888
we followed the trail 3308
we followed the train 52
we followed the trend 65
we followed the usual 389
we followed the wagon 67
we followed the water 85
we followed the white 49
we followed the whole 84
we followed the winding 1089
we followed the woman 87
we followed up until 55
we generate an error 52
we generate an image 44
we generate the first 61
we glimpsed the search 141
we happened to agree 62
we happened to begin 42
we happened to catch 236
we happened to cross 136
we happened to drive 132
we happened to enter 108
we happened to light 136
we happened to pause 47
we happened to pitch 50
we happened to share 68
we happened to spend 68
we happened to stand 57
we happened to start 138
we happened to study 61
we happened to touch 185
we happened to visit 258
we happened to write 43
we hastened on board 195
we hastened to pitch 51
we hastened to visit 63
we hesitate to admit 771
we hesitate to adopt 296
we hesitate to agree 77
we hesitate to allow 128
we hesitate to apply 409
we hesitate to begin 46
we hesitate to change 56
we hesitate to claim 111
we hesitate to class 48
we hesitate to create 50
we hesitate to enter 75
we hesitate to grant 114
we hesitate to infer 73
we hesitate to judge 55
we hesitate to label 49
we hesitate to offer 143
we hesitate to place 197
we hesitate to raise 42
we hesitate to refer 58
we hesitate to repeat 54
we hesitate to reveal 265
we hesitate to share 58
we hesitate to spend 40
we hesitate to state 75
we hesitate to swell 85
we hesitate to touch 52
we hesitate to trust 167
we hesitate to write 87
we identify an event 45
we identify as human 132
we identify as social 49
we identify in order 42
we identify the author 82
we identify the basic 247
we identify the cause 111
we identify the class 185
we identify the facts 58
we identify the first 271
we identify the goals 61
we identify the group 83
we identify the human 85
we identify the kinds 65
we identify the major 393
we identify the moral 59
we identify the morning 55
we identify the needs 43
we identify the nodes 41
we identify the parts 55
we identify the people 92
we identify the point 142
we identify the right 234
we identify the small 49
we identify the social 82
we identify the state 285
we identify the steps 51
we identify the terms 50
we identify the total 103
we identify the types 147
we identify the value 202
we identify the whole 46
we identify the words 113
we identify the world 56
we imagined at first 160
we imagined he would 72
we imagined it could 41
we imagined it might 122
we imagined it would 512
we imagined the stars 44
we imagined the whole 285
we imagined the world 43
we imagined the worst 52
we imagined to exist 59
we imagined we could 525
we imagined we might 95
we imagined we would 232
we inclined to doubt 49
we inclined to enter 64
we inclined to laugh 135
we included an extra 47
we included the first 52
we included the total 41
we included the value 97
we included the whole 163
we increased the level 72
we increased the price 123
we increased the speed 86
we increased the total 151
we increased the value 133
we indicate by writing 79
we indicate in table 120
we indicate in writing 40
we indicate the basic 46
we indicate the change 43
we indicate the first 73
we indicate the method 45
we indicate the total 132
we indicate the value 86
we indicate to others 78
we indulged in after 96
we indulged in every 79
we indulged the pleasing 77
we informed the reader 68
we initiated the first 99
we initiated the study 87
we inquired at large 41
we inquired the cause 150
we inquired the price 41
we inquired the reason 199
we inserted the vowel 63
we inserted the words 41
we insisted he would 41
we insisted on calling 110
we insisted on getting 77
we insisted on keeping 130
we insisted on knowing 46
we insisted on staying 52
we insisted on treating 42
we intended at first 88
we intended to adopt 111
we intended to allow 46
we intended to apply 217
we intended to avoid 116
we intended to begin 140
we intended to board 126
we intended to build 470
we intended to carry 555
we intended to catch 69
we intended to change 110
we intended to climb 98
we intended to close 72
we intended to cover 128
we intended to create 136
we intended to creep 59
we intended to cross 455
we intended to drive 182
we intended to enjoy 50
we intended to enter 214
we intended to fight 223
we intended to focus 86
we intended to force 124
we intended to gather 45
we intended to limit 49
we intended to lodge 279
we intended to march 138
we intended to marry 90
we intended to model 82
we intended to mount 103
we intended to offer 189
we intended to pitch 67
we intended to place 104
we intended to plant 341
we intended to prove 181
we intended to raise 101
we intended to refer 46
we intended to seize 41
we intended to serve 99
we intended to shoot 141
we intended to sleep 699
we intended to solve 58
we intended to spend 1068
we intended to stand 112
we intended to start 404
we intended to study 344
we intended to touch 235
we intended to visit 1064
we intended to write 337
we interest the fancy 68
we intimate no views 147
we invented the wheel 50
we invested the money 52
we launched an appeal 46
we launched the boats 249
we launched the canoes 82
we launched the first 285
we listened to catch 88
we listened to every 250
we listened to father 48
we listened to music 1616
we listened to others 60
we listened to people 160
we listened to shows 105
we listened to tales 84
we listened to tapes 99
we listened to women 77
we listened to words 45
we listened we could 87
we maintain an array 56
we maintain in spite 134
we maintain the above 42
we maintain the basic 44
we maintain the field 41
we maintain the focus 57
we maintain the level 51
we maintain the monroe 46
we maintain the moral 76
we maintain the notion 60
we maintain the right 582
we maintain the thesis 56
we maintain the unity 280
we maximize the total 117
we maximize the value 77
we meditate on jesus 49
we meditate the grace 62
we mentioned at first 89
we mentioned in passing 713
we mentioned in speaking 53
we mentioned the first 56
we mentioned the names 77
we mentioned the notion 56
we mentioned the value 41
we minimize the error 105
we minimize the risks 54
we minimize the total 400
we minimize the value 72
we minister to others 254
we minister to people 118
we mistaken in thinking 110
we modified the above 91
we modified the method 222
we modified the model 220
we multiply in order 48
we multiply the above 294
we multiply the change 84
we multiply the first 2266
we multiply the force 95
we multiply the given 150
we multiply the input 98
we multiply the power 90
we multiply the price 140
we multiply the right 236
we multiply the terms 109
we multiply the total 712
we multiply the value 769
we multiply the whole 162
we narrowed the field 80
we narrowed the focus 68
we narrowed the search 43
we navigate the world 78
we negotiate the terms 65
we negotiate the world 66
we observed an adult 44
we observed an indian 51
we observed an opening 116
we observed at first 170
we observed he stood 192
we observed in every 44
we observed in lopez 53
we observed in passing 140
we observed in table 251
we observed in which 64
we observed no change 184
we observed no signs 52
we observed of feuds 51
we observed on every 42
we observed the ashes 49
we observed the birds 50
we observed the black 44
we observed the brown 44
we observed the change 89
we observed the child 113
we observed the coast 56
we observed the enemy 228
we observed the first 557
we observed the fresh 40
we observed the growth 92
we observed the large 141
we observed the light 89
we observed the moral 163
we observed the onset 50
we observed the people 119
we observed the power 141
we observed the rapid 51
we observed the ruins 150
we observed the rules 46
we observed the small 44
we observed the smoke 228
we observed the strong 44
we observed the table 49
we observed the usual 97
we observed the water 286
we observed the white 48
we observed the whole 344
we observed the women 72
we obtained an ample 57
we obtained an exact 59
we obtained an index 110
we obtained an option 42
we obtained an order 115
we obtained an upper 91
we obtained in table 160
we obtained is shown 49
we obtained the above 57
we obtained the basic 49
we obtained the curve 74
we obtained the exact 92
we obtained the final 85
we obtained the first 778
we obtained the grant 122
we obtained the guard 45
we obtained the honor 40
we obtained the linear 44
we obtained the names 205
we obtained the power 111
we obtained the right 280
we obtained the royal 40
we obtained the total 390
we obtained the upper 40
we obtained the usual 51
we obtained the value 864
we occupied the coupe 46
we occupied the enemy 69
we occupied the field 43
we occupied the first 74
we occupied the front 134
we occupied the house 234
we occupied the place 230
we occupied the porch 49
we occupied the upper 134
we occupied the whole 294
we organize the house 54
we organize the world 783
we outlined the basic 162
we outlined the major 113
we outlined the steps 70
we overcome the devil 89
we overcome the enemy 111
we overcome the first 43
we overcome the habit 41
we overcome the world 1293
we overlook or scorn 41
we overlook the basic 53
we overlook the first 65
we overlook the force 50
we overlook the large 43
we overlook the moral 83
we overlook the needs 41
we overlook the point 50
we overlook the power 153
we overlook the small 56
we overlook the social 81
we overlook the value 137
we overlook the whole 165
we overshot the place 123
we overthrow the whole 83
we overtook an indian 52
we overtook the enemy 72
we overtook the first 45
we overtook the others 46
we overtook the party 180
we partition the image 50
we partition the input 43
we partition the space 165
we partition the state 124
we partition the total 435
we perceive an action 74
we perceive an ample 165
we perceive an apple 42
we perceive an event 432
we perceive an image 177
we perceive as beauty 47
we perceive as color 132
we perceive as human 87
we perceive as light 344
we perceive as motion 76
we perceive as pitch 137
we perceive as solid 94
we perceive as sound 496
we perceive as space 104
we perceive as taste 52
we perceive as white 98
we perceive at every 76
we perceive at first 146
we perceive by sense 3538
we perceive by sight 941
we perceive by touch 377
we perceive in daily 76
we perceive in dreams 83
we perceive in every 212
we perceive in order 61
we perceive in others 254
we perceive in sense 125
we perceive in space 321
we perceive in terms 152
we perceive is based 57
we perceive is either 63
we perceive is false 99
we perceive is never 81
we perceive is often 65
we perceive is really 109
we perceive it today 555
we perceive no basis 547
we perceive no change 138
we perceive no decay 40
we perceive no error 170
we perceive no legal 105
we perceive no motion 43
we perceive no reason 921
we perceive no signs 75
we perceive no sound 234
we perceive no trace 142
we perceive no valid 55
we perceive on every 57
we perceive on looking 44
we perceive or infer 184
we perceive or judge 357
we perceive or sense 106
we perceive the action 114
we perceive the author 61
we perceive the beauty 187
we perceive the cause 246
we perceive the chain 86
we perceive the change 116
we perceive the close 42
we perceive the color 162
we perceive the danger 105
we perceive the dawning 49
we perceive the event 98
we perceive the exact 120
we perceive the facts 50
we perceive the fault 42
we perceive the feeling 47
we perceive the first 573
we perceive the flash 58
we perceive the force 193
we perceive the forms 49
we perceive the germs 61
we perceive the growth 40
we perceive the human 255
we perceive the image 164
we perceive the inner 193
we perceive the light 660
we perceive the limbs 43
we perceive the lofty 41
we perceive the marks 186
we perceive the moral 130
we perceive the motion 224
we perceive the music 40
we perceive the order 75
we perceive the outer 193
we perceive the parts 80
we perceive the people 77
we perceive the power 214
we perceive the reason 357
we perceive the scene 70
we perceive the sense 70
we perceive the shape 85
we perceive the signs 70
we perceive the social 311
we perceive the sound 359
we perceive the space 77
we perceive the state 64
we perceive the strong 71
we perceive the sweet 41
we perceive the table 64
we perceive the taste 50
we perceive the touch 43
we perceive the unity 138
we perceive the usual 54
we perceive the utter 46
we perceive the value 374
we perceive the whole 1422
we perceive the words 89
we perceive the working 182
we perceive the world 17905
we perceive to belong 67
we perceive to exist 277
we persuade the people 114
we pondered at tabor 62
we populate the world 98
we possibly be anything 43
we possibly be happy 47
we possibly do about 65
we possibly do anything 42
we possibly go about 41
we postpone it until 185
we postpone the meeting 73
we postpone the wedding 57
we practice in order 65
we practice it every 43
we practice it rests 45
we practice it today 519
we practice the first 44
we prepared the books 389
we prepared the final 74
we prepared the first 190
we prepared the table 42
we prepared to admit 233
we prepared to adopt 148
we prepared to allow 145
we prepared to apply 52
we prepared to argue 47
we prepared to begin 109
we prepared to board 364
we prepared to build 78
we prepared to carry 156
we prepared to change 91
we prepared to climb 69
we prepared to close 51
we prepared to crawl 68
we prepared to cross 761
we prepared to drive 141
we prepared to engage 45
we prepared to enjoy 159
we prepared to enter 352
we prepared to fight 557
we prepared to grant 46
we prepared to greet 43
we prepared to hoist 56
we prepared to march 126
we prepared to mount 118
we prepared to offer 125
we prepared to place 48
we prepared to renew 50
we prepared to share 61
we prepared to shoot 83
we prepared to sleep 208
we prepared to spend 413
we prepared to stand 164
we prepared to start 1043
we prepared to visit 144
we prepared to write 96
we prepared to yield 41
we preserve in writing 144
we preserve the order 63
we preserve the people 43
we preserve the power 53
we preserve the right 185
we preserve the sense 86
we preserve the unity 98
we presumed it would 51
we probably no longer 43
we proclaim the right 111
we produced the first 317
we progress we shall 110
we promised it would 44
we promised the people 96
we promised the reader 85
we promised to avoid 52
we promised to share 64
we promised to spend 52
we promised to stick 49
we promised to visit 159
we promised to write 435
we promised we would 783
we proposed at first 153
we proposed the first 48
we proposed the method 68
we proposed the model 54
we proposed the notion 83
we proposed to adopt 154
we proposed to allow 42
we proposed to apply 95
we proposed to begin 130
we proposed to build 252
we proposed to carry 167
we proposed to change 53
we proposed to climb 58
we proposed to cover 45
we proposed to create 66
we proposed to cross 139
we proposed to crowd 57
we proposed to enter 100
we proposed to erect 126
we proposed to issue 44
we proposed to limit 51
we proposed to lodge 69
we proposed to mount 68
we proposed to offer 111
we proposed to pitch 68
we proposed to place 70
we proposed to prove 97
we proposed to raise 114
we proposed to shoot 40
we proposed to sleep 118
we proposed to solve 43
we proposed to spend 415
we proposed to start 237
we proposed to study 233
we proposed to touch 58
we proposed to visit 716
we proposed to write 57
we provided the first 98
we provided the money 48
we purchase the right 61
we purposed to build 63
we purposed to drive 47
we purposed to enter 95
we purposed to lodge 62
we purposed to offer 93
we purposed to visit 47
we purposed to weather 44
we quantify the value 54
we ratified the treaty 99
we recalled the story 48
we recalled the words 92
we received an award 75
we received an email 270
we received an equal 147
we received an extra 74
we received an issue 78
we received an offer 245
we received an order 1616
we received as usual 46
we received as wedding 42
we received at every 42
we received at first 87
we received in reply 92
we received in writing 43
we received no money 41
we received no reply 408
we received no thanks 43
we received no tidings 73
we received no wages 47
we received on board 546
we received the above 197
we received the cable 75
we received the check 44
we received the daily 47
we received the draft 58
we received the enemy 118
we received the final 221
we received the first 2507
we received the goods 42
we received the grace 103
we received the grant 62
we received the happy 132
we received the hearty 55
we received the light 54
we received the money 244
we received the names 48
we received the order 1592
we received the paper 57
we received the phone 110
we received the place 53
we received the pleasing 47
we received the reply 204
we received the right 112
we received the route 61
we received the shock 188
we received the story 44
we received the thanks 78
we received the tidings 80
we received the torah 514
we received the usual 276
we received the visit 298
we received the whole 263
we received the words 41
we received the worst 44
we reckoned it would 115
we reckoned the people 89
we reckoned we could 178
we reckoned we would 110
we recorded an album 49
we recorded the album 84
we recorded the first 178
we recorded the total 125
we recorded the whole 176
we redefine the notion 51
we redouble or repeat 41
we referred in passing 55
we referred in speaking 51
we referred the whole 123
we referred to above 4554
we regained the house 71
we regained the ridge 48
we regained the right 41
we regained the river 80
we regained the shore 53
we regained the track 61
we regarded as vital 48
we regarded the empty 56
we regarded the whole 207
we regarded the world 48
we rehearsed the first 50
we rehearsed the scene 309
we reinvent the wheel 102
we rejected the claim 281
we rejected the first 41
we rejected the notion 443
we rejected the offer 72
we rejected the state 40
we rejected the white 61
we rejoined the fleet 50
we rejoined the group 74
we rejoined the others 316
we rejoined the party 249
we reloaded the canoes 121
we remained as though 51
we remained at cadiz 52
we remained at table 134
we remained in close 117
we remained in doubt 41
we remained in egypt 50
we remained in front 80
we remained in nearly 44
we remained in order 56
we remained in paris 150
we remained in quiet 61
we remained in sight 232
we remained in total 45
we remained in touch 266
we remained no longer 40
we remained on board 682
we remained on shore 106
we remained on terms 52
we remained so until 40
we remained the night 487
we remained the space 97
we remained the whole 610
we remained to sleep 47
we remained to smoke 49
we remarked in speaking 78
we remember an event 184
we remember is often 43
we remember of books 47
we remember or reason 52
we remember the above 113
we remember the alamo 43
we remember the alarm 56
we remember the author 50
we remember the awful 54
we remember the basic 112
we remember the beauty 59
we remember the brave 52
we remember the class 41
we remember the close 780
we remember the deeds 57
we remember the event 120
we remember the evils 44
we remember the exact 83
we remember the faces 58
we remember the facts 119
we remember the feeling 47
we remember the first 400
we remember the force 57
we remember the happy 52
we remember the large 336
we remember the later 62
we remember the lines 42
we remember the lives 52
we remember the moral 74
we remember the names 237
we remember the opening 62
we remember the order 40
we remember the pains 159
we remember the people 130
we remember the period 99
we remember the place 124
we remember the point 53
we remember the power 117
we remember the price 72
we remember the rapid 59
we remember the reason 51
we remember the rules 41
we remember the scene 139
we remember the season 108
we remember the sense 63
we remember the seven 115
we remember the short 72
we remember the small 138
we remember the social 71
we remember the sound 92
we remember the state 300
we remember the story 891
we remember the strong 158
we remember the sweet 42
we remember the teaching 42
we remember the terms 58
we remember the times 157
we remember the total 97
we remember the usual 51
we remember the utter 46
we remember the value 108
we remember the views 56
we remember the warning 44
we remember the whole 219
we remember the women 51
we remember the words 903
we remember the working 91
we remember the world 135
we reminded the reader 118
we rendered the bones 68
we rendered the turks 51
we renounce the claim 40
we renounce the court 43
we renounce the devil 249
we renounce the right 174
we renounce the world 306
we repaired on board 250
we replaced the cover 43
we replaced the first 87
we replaced the missing 46
we reported in table 84
we reported on board 40
we reported the first 317
we reported the state 93
we repudiate the false 92
we repudiate the notion 53
we repudiate the right 42
we repulsed the enemy 191
we required in order 75
we required to carry 65
we required to point 42
we required to prove 68
we reserved the right 999
we resolved no longer 52
we resolved the issue 100
we resolved to abide 57
we resolved to adopt 132
we resolved to apply 100
we resolved to avail 81
we resolved to avoid 100
we resolved to await 78
we resolved to begin 190
we resolved to build 111
we resolved to carry 194
we resolved to change 174
we resolved to climb 52
we resolved to cross 213
we resolved to drive 67
we resolved to engage 85
we resolved to enjoy 69
we resolved to enter 217
we resolved to erect 52
we resolved to fight 88
we resolved to march 72
we resolved to pitch 69
we resolved to place 63
we resolved to press 66
we resolved to raise 71
we resolved to scale 57
we resolved to serve 96
we resolved to share 125
we resolved to sleep 78
we resolved to spare 49
we resolved to spend 461
we resolved to stand 257
we resolved to start 294
we resolved to steer 86
we resolved to stick 161
we resolved to trace 60
we resolved to trust 126
we resolved to visit 426
we resolved to write 157
we resolved we would 159
we resorted to every 67
we resorted to force 55
we restrain the first 60
we restrict the class 275
we restrict the field 85
we restrict the focus 77
we restrict the input 49
we restrict the model 107
we restrict the motion 74
we restrict the notion 154
we restrict the power 95
we restrict the right 96
we restrict the scope 296
we restrict the search 155
we restrict the space 97
we restrict the study 87
we restrict the terms 50
we restrict the value 69
we retained the greek 127
we retained the power 40
we retained the right 199
we retraced the route 115
we retraced the steps 73
we retrench the wages 57
we retrieve the value 119
we returned at about 78
we returned at night 392
we returned by train 144
we returned by water 112
we returned he would 65
we returned it would 47
we returned on board 3687
we returned on shore 104
we returned the favor 164
we returned the money 73
we returned the visit 138
we returned to athens 344
we returned to beijing 93
we returned to cairo 343
we returned to china 167
we returned to class 279
we returned to court 380
we returned to delhi 189
we returned to egypt 59
we returned to enjoy 40
we returned to fetch 71
we returned to grand 46
we returned to hanoi 45
we returned to israel 111
we returned to italy 174
we returned to james 95
we returned to japan 200
we returned to kabul 68
we returned to kenya 41
we returned to lagos 53
we returned to lunch 125
we returned to malta 97
we returned to milan 88
we returned to mount 51
we returned to paris 3389
we returned to poona 95
we returned to power 65
we returned to russia 163
we returned to saint 99
we returned to sally 50
we returned to santa 257
we returned to shore 237
we returned to sleep 83
we returned to spain 95
we returned to spend 77
we returned to texas 102
we returned to tokyo 184
we returned to turin 154
we returned to visit 131
we returned to watch 62
we returned to where 615
we returned we could 48
we returned we found 916
we returned we might 40
we returned we would 167
we reversed the lower 48
we reversed the order 535
we reversed the roles 65
we reversed the usual 97
we reviewed the basic 263
we reviewed the cases 45
we reviewed the facts 50
we reviewed the first 138
we reviewed the major 181
we reviewed the social 46
we reviewed the state 156
we reviewed the whole 195
we sanctify by adoring 78
we sanctify the first 60
we schedule the first 43
we scrubbed the floor 63
we selected the cases 56
we selected the eight 48
we selected the first 286
we selected the method 47
we selected the model 153
we selected the right 182
we selected the value 43
we selected the whole 47
we selected to study 61
we separate in space 49
we separate the cases 55
we separate the first 101
we separate the moral 57
we separate the parts 105
we separate the sheep 41
we separate the study 45
we separate the terms 104
we separate the total 211
we separate the whole 121
we separate the world 59
we sidestep the issue 84
we simplify the above 76
we simplify the model 218
we simplify the right 54
we simplify the world 121
we simulate the model 362
we strained to catch 68
we strengthen by drawing 55
we strengthen or weaken 52
we strengthen the bonds 73
we strengthen the hands 105
we strengthen the power 56
we strengthen the state 61
we stressed in estes 120
we stressed the point 184
we stressed the value 97
we strolled on until 41
we strolled the woods 65
we struggle in order 44
we struggle to adapt 56
we struggle to avoid 160
we struggle to build 126
we struggle to catch 63
we struggle to change 126
we struggle to create 266
we struggle to defeat 62
we struggle to grasp 139
we struggle to solve 53
we struggle to wound 234
we subtract the costs 55
we subtract the equal 49
we subtract the first 429
we subtract the grand 55
we subtract the lower 48
we subtract the right 50
we subtract the terms 54
we subtract the total 544
we subtract the value 863
we subtract the whole 57
we suffered the first 160
we suffered the usual 50
we suffered the worst 68
we supposed at first 263
we supposed he would 214
we supposed it could 113
we supposed it might 123
we supposed it ought 45
we supposed it would 408
we supposed the enemy 86
we supposed the people 42
we supposed the place 153
we supposed the price 58
we supposed the upper 65
we supposed the water 52
we supposed the woman 47
we supposed to belong 143
we supposed to build 57
we supposed to carry 99
we supposed to catch 57
we supposed to change 46
we supposed to cover 42
we supposed to dress 41
we supposed to drink 86
we supposed to enjoy 44
we supposed to exist 78
we supposed to fight 252
we supposed to guess 81
we supposed to infer 71
we supposed to judge 67
we supposed to laugh 73
we supposed to share 61
we supposed to shoot 64
we supposed to sleep 234
we supposed to solve 46
we supposed to spend 79
we supposed to stand 187
we supposed to start 165
we supposed to study 58
we supposed to trust 123
we supposed to watch 56
we supposed to write 162
we supposed we could 178
we supposed we might 60
we supposed we would 142
we suppress the index 84
we surmount the force 175
we surprise the enemy 43
we surround the child 60
we surround the house 59
we surveyed the field 99
we surveyed the house 52
we surveyed the major 47
we surveyed the ruins 86
we surveyed the scene 277
we surveyed the whole 222
we surveyed the world 48
we survived the crash 53
we survived the first 130
we survived the night 150
we survived the ordeal 101
we survived the storm 60
we switched the order 75
we tabulate in table 43
we therefore no longer 231
we therefore to infer 169
we threatened to shoot 98
we transfer the action 41
we transfer the notion 71
we transfer the whole 114
we transfer to solid 40
we transmit to after 46
we transmit to others 82
we traveled at night 223
we traveled by horse 40
we traveled by night 108
we traveled by plane 55
we traveled by train 742
we traveled by truck 47
we traveled in style 101
we traveled on until 84
we traveled the whole 109
we traveled the world 131
we traveled to avoid 41
we traveled to italy 46
we traveled to paris 64
we traveled to visit 50
we traverse the broad 58
we traverse the first 52
we traverse the graph 51
we traverse the right 51
we traverse the whole 700
we traverse the world 90
we unloaded the boats 56
we unloaded the mules 48
we unloaded the truck 121
we unloaded the wagon 119
we unlocked the front 46
we unpacked the boxes 75
we validate the model 56
we venerate the cross 47
we ventured on board 41
we ventured to creep 105
we ventured to cross 362
we ventured to enter 127
we ventured to hoist 66
we ventured to offer 112
we ventured to point 40
we ventured to print 51
we ventured to write 47
we wandered in quest 78
we wandered in search 92
we wandered on until 64
we wandered the halls 45
we welcomed the change 75
we welcomed the first 136
we welcomed the sight 123
we wondered at first 92
we wondered if anything 80
we wondered if maybe 106
wing elements in japan 104
wing movement in japan 178
