wan declining green to 216
was preparing again to 341
was preparing either to 77
was preparing every thing 93
was preparing lists of 44
was preparing lunch in 83
was preparing plans to 187
was preparing under the 99
was preparing would be 108
was present about the 127
was present above the 274
was present after the 631
was present again at 176
was present again in 225
was present again on 98
was present alone in 127
was present alone or 57
was present asked the 54
was present based on 46
was present began to 68
was present below the 243
was present beneath the 257
was present close to 104
was present could be 114
was present danger of 79
was present either as 303
was present either at 89
was present either in 247
was present gives the 114
was present later in 57
was present might be 43
was present since the 264
was present still in 43
was present tells me 59
was present tells us 87
was present under the 694
was present until he 72
was present until it 42
was present until the 392
was present where the 224
was present while he 160
was present while in 56
was present while it 122
was present while the 951
was present while we 72
was present within it 49
was present within or 60
was present within the 2133
was present would be 196
was present wrote to 64
was presiding elder at 53
was presiding elder in 208
was presiding elder of 2417
was presiding elder on 367
was presiding judge at 49
was presiding judge in 55
was presiding judge of 616
was presiding until the 49
was pressed about the 113
was pressed after the 79
was pressed again by 40
was pressed again in 47
was pressed again to 63
was pressed beneath the 41
was pressed close by 95
was pressed close to 1377
was pressed close up 91
was pressed right up 387
was pressed since the 63
was pressed tight to 88
was pressed under the 102
was pressed until it 58
was pressed until the 48
was pressed while the 151
was primary author of 59
was printed about it 73
was printed about the 668
was printed above the 235
was printed after the 856
was printed again as 45
was printed again at 155
was printed again by 72
was printed again in 718
was printed below the 190
was printed beneath it 40
was printed beneath the 126
was printed daily in 48
was printed either at 66
was printed either in 104
was printed first as 122
was printed first at 170
was printed first by 108
was printed first in 2437
was printed later as 65
was printed later in 292
was printed neatly in 40
was printed neatly on 69
was printed right on 82
was printed running on 105
was printed showing the 50
was printed since in 63
was printed twice by 54
was printed twice in 368
was printed under my 52
was printed under the 4023
was printed until the 130
was printed while he 69
was printed while the 101
was printed within the 145
was priority given to 44
was private tutor at 68
was private tutor in 302
was private tutor to 482
was probate judge of 398
was prodded awake by 40
was producing about the 61
was producing books at 55
was producing close to 146
was producing nearly as 45
was producing plays in 47
was producing sixty or 61
was producing twice as 269
was producing twice the 42
was producing works of 108
was program chair of 46
was project leader of 101
was promising never to 40
was proposing could be 63
was proposing would be 190
was prouder still of 220
was proudly aware of 139
was proudly borne by 50
was proudly holding up 54
was proudly known as 75
was proudly showing it 55
was proudly showing me 50
was proudly showing the 46
was proudly shown the 114
was proudly shown to 88
was proudly urged as 76
was providing funds to 122
was providing money to 49
was prudent under the 96
was purpose built to 44
was pursued after the 201
was pursued again by 44
was pursued again in 45
was pursued close by 69
was pursued first by 48
was pursued thither by 226
was pursued under the 764
was pursued until he 103
was pursued until it 91
was pursued until the 512
was pursued within the 320
was puttering about in 112
was puttering about the 189
was puzzled about it 165
was puzzled about my 63
was puzzled about the 1749
was puzzled again by 48
was puzzled first by 40
was puzzled until he 255
was puzzled until the 58
was puzzled where to 108
was puzzled which to 80
was quashed after the 42
was quashed where the 84
was queried about the 417
was question about the 60
was quibbling about the 51
was quickly about to 41
was quickly acted on 96
was quickly added the 47
was quickly added to 732
was quickly alive to 73
was quickly asked to 132
was quickly aware of 491
was quickly beset by 63
was quickly bored by 174
was quickly borne in 124
was quickly borne to 74
was quickly built by 40
was quickly built in 77
was quickly built on 109
was quickly built to 67
was quickly built up 654
was quickly changing the 53
was quickly changing to 51
was quickly closing in 276
was quickly closing the 123
was quickly cured by 207
was quickly cured of 112
was quickly drawing to 252
was quickly drawn in 197
was quickly drawn to 759
was quickly drawn up 1283
was quickly echoed by 225
was quickly echoed in 57
was quickly ended by 342
was quickly falling in 59
was quickly filling the 116
was quickly filling up 722
was quickly fired by 55
was quickly fixed by 41
was quickly flown to 66
was quickly found at 67
was quickly found by 155
was quickly found in 289
was quickly found to 1125
was quickly gaining on 108
was quickly gaining the 75
was quickly getting the 74
was quickly getting to 48
was quickly given an 65
was quickly given by 116
was quickly given in 43
was quickly given the 299
was quickly given to 358
was quickly given up 211
was quickly growing in 165
was quickly growing to 65
was quickly growing up 95
was quickly healed by 41
was quickly healed of 107
was quickly heated to 88
was quickly hired as 115
was quickly hired by 200
was quickly hired to 114
was quickly known as 209
was quickly known at 42
was quickly known by 47
was quickly known in 262
was quickly known to 503
was quickly leaked to 125
was quickly learning the 225
was quickly learning to 214
was quickly moved by 59
was quickly moved to 668
was quickly moved up 54
was quickly muted by 46
was quickly named the 106
was quickly named to 52
was quickly noted by 460
was quickly noted in 70
was quickly passing by 57
was quickly picking up 104
was quickly proving to 60
was quickly reaching the 102
was quickly setting in 52
was quickly shaping up 55
was quickly shown by 267
was quickly shown in 113
was quickly shown the 82
was quickly shown to 753
was quickly spent as 40
was quickly spent by 64
was quickly spent in 74
was quickly spent on 293
was quickly spread by 155
was quickly spread in 74
was quickly spread on 53
was quickly spread to 92
was quickly swept up 214
was quickly sworn in 226
was quickly taken as 52
was quickly taken by 1052
was quickly taken in 666
was quickly taken of 101
was quickly taken on 143
was quickly taken to 1013
was quickly taken up 5089
was quickly thrown in 46
was quickly thrown on 49
was quickly thrown to 94
was quickly thrown up 118
was quickly thrust in 74
was quickly tired of 54
was quickly turning the 79
was quickly turning to 358
was quickly under the 61
was quickly vetoed by 177
was quickly voted by 80
was quickly wound up 59
was quietly added to 85
was quietly asked to 149
was quietly aware of 64
was quietly basking in 51
was quietly driving the 97
was quietly feeding at 92
was quietly feeding in 62
was quietly feeding on 55
was quietly fishing at 48
was quietly fixed in 58
was quietly getting on 104
was quietly given the 44
was quietly given to 59
was quietly given up 161
was quietly grazing at 58
was quietly grazing by 78
was quietly grazing in 120
was quietly grazing on 46
was quietly happy in 46
was quietly helping to 61
was quietly looking at 149
was quietly looking on 261
was quietly moved to 102
was quietly opening it 107
was quietly opening the 41
was quietly passing the 75
was quietly picking up 113
was quietly playing in 53
was quietly proud of 807
was quietly putting the 73
was quietly resting at 47
was quietly resting in 173
was quietly resting on 73
was quietly seated at 230
was quietly seated by 83
was quietly seated in 347
was quietly seated on 290
was quietly sitting at 208
was quietly sitting by 53
was quietly sitting in 1060
was quietly sitting on 234
was quietly spent at 52
was quietly spent in 75
was quietly staring at 56
was quietly sworn in 109
was quietly taken by 68
was quietly taken to 115
was quietly taken up 75
was quietly talking to 227
was quietly thinking to 48
was quietly waiting in 51
was quietly waiting the 54
was quietly waiting to 78
was quietly walking in 58
was quietly walking to 49
was quietly walking up 119
was quietly working at 95
was quietly working in 186
was quietly working on 209
was quietly working to 109
was quietly wound up 59
was quietly writing in 89
was quivering beneath the 50
was quivering under the 211
was quizzed about my 49
was quizzed about the 237
was racially aryan or 49
was radical about the 104
was radical change in 88
was rallied about it 41
was rallied under the 108
was rampant about the 70
was rampant after the 48
was rampant under the 170
was rampant until the 48
was rampant within the 237
was rapidly added to 232
was rapidly breaking up 1261
was rapidly built up 678
was rapidly changing as 261
was rapidly changing at 45
was rapidly changing in 477
was rapidly changing the 590
was rapidly changing to 322
was rapidly clearing the 51
was rapidly closing in 1244
was rapidly closing on 379
was rapidly closing the 312
was rapidly closing up 112
was rapidly cured by 153
was rapidly cutting the 44
was rapidly drawing on 182
was rapidly drawing the 48
was rapidly drawing to 2752
was rapidly drawn in 51
was rapidly drawn up 122
was rapidly driving the 158
was rapidly eroding in 44
was rapidly eroding the 117
was rapidly failing in 134
was rapidly falling as 87
was rapidly falling in 566
was rapidly falling to 467
was rapidly fatal to 80
was rapidly filling in 100
was rapidly filling the 387
was rapidly filling to 43
was rapidly filling up 3842
was rapidly forcing the 55
was rapidly forging to 75
was rapidly forming in 150
was rapidly forming on 77
was rapidly found to 73
was rapidly gaining an 84
was rapidly gaining in 659
was rapidly gaining on 1540
was rapidly gaining the 583
was rapidly getting on 61
was rapidly getting the 311
was rapidly getting to 145
was rapidly growing as 223
was rapidly growing at 98
was rapidly growing in 1932
was rapidly growing on 42
was rapidly growing to 335
was rapidly growing up 1140
was rapidly heated to 252
was rapidly learning the 270
was rapidly learning to 361
was rapidly melting the 66
was rapidly moved to 103
was rapidly opening up 179
was rapidly ousting the 59
was rapidly passing by 61
was rapidly passing in 147
was rapidly passing the 85
was rapidly passing to 204
was rapidly picking up 192
was rapidly proving to 61
was rapidly pushing the 55
was rapidly putting on 127
was rapidly reaching an 66
was rapidly reaching the 715
was rapidly rolling up 46
was rapidly ruining the 93
was rapidly running to 46
was rapidly sapping the 79
was rapidly setting in 368
was rapidly shaping up 91
was rapidly shown to 110
was rapidly silting up 158
was rapidly sinking in 396
was rapidly sinking to 226
was rapidly spread by 181
was rapidly springing up 121
was rapidly stealing on 41
was rapidly taken by 132
was rapidly taken in 86
was rapidly taken up 1496
was rapidly tending to 318
was rapidly thinning the 78
was rapidly turning the 245
was rapidly turning to 597
was rapidly verging to 89
was rapidly wasting in 72
was rapidly winning the 135
was rapidly working up 47
was rapidly wound up 64
was rational given the 48
was ravaged alike by 54
was realized after the 457
was realized based on 57
was realized either by 40
was realized first by 68
was realized first in 99
was realized later in 76
was realized since the 47
was realized thanks to 115
was realized under the 527
was realized until the 124
was realized while the 52
was realized within the 330
was realized would be 54
was reassuring about the 178
was reassuring after the 48
was rebuilt about the 721
was rebuilt after an 172
was rebuilt after it 265
was rebuilt after the 5669
was rebuilt again by 108
was rebuilt again in 425
was rebuilt based on 43
was rebuilt forty or 57
was rebuilt later in 93
was rebuilt stone by 41
was rebuilt twice in 52
was rebuilt under the 999
was rebuilt where it 40
was rebuilt within the 173
was receiving about the 209
was receiving close to 44
was receiving twice as 61
was receiving under the 168
was receiving would be 47
was recited after the 139
was recited daily by 44
was recited daily in 79
was recited while the 59
was reclining alone at 60
was reclining under the 91
was reddish brown in 150
was redrawn after the 48
was reduced about the 72
was reduced after an 83
was reduced after the 1616
was reduced again by 164
was reduced again in 296
was reduced again to 1301
was reduced based on 74
was reduced below the 1341
was reduced beneath the 53
was reduced close to 74
was reduced either by 151
was reduced either to 154
was reduced first by 88
was reduced first to 511
was reduced later by 52
was reduced later in 56
was reduced later on 47
was reduced later to 199
was reduced nearly as 120
was reduced nearly by 40
was reduced nearly to 618
was reduced since the 133
was reduced under the 1307
was reduced until at 66
was reduced until in 54
was reduced until it 389
was reduced until the 462
was reduced where the 67
was reduced while the 445
was reduced within the 313
was reduced would be 59
was referring again to 73
was referring either to 149
was referring rather to 131
was refined based on 88
was refined later by 55
was refined under the 46
was refined until it 83
was refined until the 67
was refined within the 65
was refused after the 187
was refused again in 46
was refused again the 65
was refused burial at 49
was refused burial by 112
was refused burial in 627
was refused entry as 94
was refused entry at 197
was refused entry by 487
was refused entry in 99
was refused entry on 144
was refused entry to 1611
was refused sight of 42
was refused since it 54
was refused since the 166
was refused under the 208
was refused until he 150
was refused until the 302
was refused water by 40
was refused where it 116
was refused where the 498
was regular until the 93
was related about the 83
was related either by 41
was related either to 334
was related first to 82
was related rather to 110
was related within the 102
was relaxed about it 109
was relaxed about the 197
was relaxed after the 259
was relaxed under the 120
was released about the 518
was released after an 368
was released after he 517
was released after it 60
was released after my 42
was released after the 3169
was released again in 252
was released again on 71
was released again to 42
was released based on 58
was released close to 42
was released first in 96
was released later in 350
was released later on 291
was released later the 72
was released pending an 47
was released pending the 82
was released thanks to 158
was released today by 78
was released under an 360
was released under the 2577
was released until the 132
was released while the 202
was released within the 290
was remaining loyal to 98
was remaining within the 83
was remarking about the 82
was reminding people of 48
was remitting money to 53
was removed about the 469
was removed above the 154
was removed after an 174
was removed after he 154
was removed after it 198
was removed after the 3097
was removed again by 80
was removed again in 157
was removed again to 200
was removed based on 61
was removed below the 81
was removed beneath the 56
was removed close to 52
was removed could the 45
was removed either by 293
was removed first by 67
was removed first to 432
was removed hence to 73
was removed hither by 91
was removed hither in 122
was removed later by 140
was removed later in 116
was removed later on 145
was removed later to 140
was removed layer by 63
was removed nearer to 66
was removed piece by 91
was removed since it 63
was removed since the 80
was removed stone by 79
was removed thence by 88
was removed thence in 47
was removed thence to 518
was removed thither in 118
was removed under an 89
was removed under the 706
was removed until the 305
was removed where the 44
was removed while he 77
was removed while the 421
was removed within the 282
was removed would be 57
was renamed after the 1197
was renamed again as 81
was renamed again in 76
was renamed bureau of 46
was renamed later as 43
was renamed tokyo in 62
was renamed zaire in 49
was renewed about the 97
was renewed after an 88
was renewed after he 81
was renewed after the 1708
was renewed again at 89
was renewed again by 144
was renewed again in 716
was renewed again on 117
was renewed again the 56
was renewed later by 48
was renewed later in 160
was renewed later on 110
was renewed under the 913
was renewed until the 272
was renewed within me 53
was renewed within the 95
was reopened after the 630
was reopened again in 133
was reopened under the 599
was repealed after it 66
was repealed after the 646
was repealed again in 45
was repealed later in 48
was repealed under the 273
was repealed within the 43
was repeated about the 80
was repeated after an 304
was repeated after he 43
was repeated after the 1804
was repeated again at 242
was repeated again by 118
was repeated again in 1371
was repeated again on 218
was repeated again the 137
was repeated again to 52
was repeated aloud by 129
was repeated below the 41
was repeated daily in 64
was repeated eight or 110
was repeated later at 86
was repeated later by 321
was repeated later in 936
was repeated later on 446
was repeated often by 99
was repeated often in 347
was repeated round the 120
was repeated seven or 67
was repeated thrice in 46
was repeated today by 51
was repeated twice as 148
was repeated twice at 336
was repeated twice by 104
was repeated twice in 627
was repeated twice on 182
was repeated twice or 266
was repeated twice to 306
was repeated under the 534
was repeated until an 160
was repeated until at 147
was repeated until he 368
was repeated until it 536
was repeated until no 1309
was repeated until the 9052
was repeated until we 169
was repeated while the 153
was repeated within the 279
was repenting after the 80
was reporting about the 139
was reputed never to 525
was rescued after he 40
was rescued after the 128
was rescued again by 144
was rescued either by 69
was rescued later by 44
was respect shown to 41
was restful after the 84
was restive about the 56
was restive under it 44
was restive under the 803
was restoring order in 153
was restoring order to 69
was resumed about the 101
was resumed after an 262
was resumed after it 47
was resumed after the 3332
was resumed again at 102
was resumed again by 42
was resumed again in 622
was resumed again on 110
was resumed later by 64
was resumed later in 171
was resumed later on 177
was resumed under an 54
was resumed under the 1145
was resumed until the 246
was resumed where it 101
was resumed while the 66
was resumed within the 60
was retaken after the 45
was retired after the 153
was retired under the 144
was retreating after the 48
was retreating under the 80
was returning after an 133
was returning after the 269
was returning again to 154
was returning alone to 196
was returning empty to 113
was returning thanks to 191
was returning thence in 48
was returning thence to 41
was returning under the 68
was revealed about the 706
was revealed above the 55
was revealed after he 60
was revealed after the 1251
was revealed again in 278
was revealed below the 46
was revealed beneath it 46
was revealed beneath the 176
was revealed either by 44
was revealed first by 63
was revealed first in 105
was revealed first to 113
was revealed later as 89
was revealed later by 130
was revealed later in 268
was revealed later on 150
was revealed today by 68
was revealed under the 467
was revealed where the 53
was revealed while the 49
was revealed within the 226
was revered under the 108
was revised after the 613
was revised again by 82
was revised again in 946
was revised again on 40
was revised again to 150
was revised based on 337
was revised first in 40
was revised later by 51
was revised later in 75
was revised later on 93
was revised later to 70
was revised twice in 104
was revised under the 434
was revised while the 53
was revived about the 251
was revived after an 98
was revived after it 47
was revived after the 3082
was revived again as 264
was revived again at 192
was revived again by 793
was revived again in 2588
was revived again on 131
was revived first by 46
was revived first in 66
was revived later as 54
was revived later by 180
was revived later in 307
was revived later on 250
was revived thanks to 57
was revived twice in 45
was revived under king 66
was revived under the 2646
was revived within the 147
was revoked after he 131
was revoked after it 41
was revoked after the 282
was revoked under the 97
was revolving about the 103
was revolving round the 115
was revolving under us 66
was richard nixon in 82
was rightly aware of 52
was rightly based on 84
was rightly feared by 45
was rightly found to 54
was rightly given the 101
was rightly given to 165
was rightly known as 201
was rightly named by 43
was rightly named the 160
was rightly noted by 121
was rightly proud of 1162
was rightly taken as 139
was rightly taken by 83
was rightly taken to 131
was rigidly based on 41
was rigidly bound by 64
was rigidly bound to 79
was rigidly fixed at 72
was rigidly fixed by 104
was rigidly fixed in 163
was rigidly fixed to 212
was roasted alive at 145
was roasted alive by 111
was roasted alive in 202
was roasted alive on 154
was roasted whole at 80
was roasted whole in 322
was roasted whole on 257
was rotated about an 127
was rotated about the 538
was rotated under the 46
was rotated until it 48
was rotated until the 301
was rotated while the 69
was rotated within the 52
was roughly about the 89
was roughly based on 254
was roughly built of 109
was roughly drawn in 67
was roughly equal at 61
was roughly equal in 662
was roughly equal to 4635
was roughly speaking the 73
was roughly taken as 42
was roughly twice as 2147
was roughly twice the 729
was roughly where the 104
was roundly beaten by 82
was roundly beaten in 46
was roundly hated by 88
was roundly taken to 213
was routine until the 93
was ruffled again at 59
was ruffled where the 42
was rummaging about in 337
was rummaging about the 146
was rummaging under the 59
was rumored about the 345
was rumored never to 43
was rumored within the 52
was ruthless about it 54
was saluted again by 66
was sampled after the 84
was sanguine about it 48
was sanguine about the 1061
was scarlet fever at 43
was scarlet fever in 78
was scarlet fever or 43
was scarlet under the 42
was scurrying about in 81
was scurrying about the 121
was scuttling about the 98
was searched after he 42
was searched after the 166
was searched under the 87
was secured about the 196
was secured above the 47
was secured after an 75
was secured after the 309
was secured beneath the 45
was secured close to 80
was secured either by 123
was secured either on 108
was secured first by 44
was secured round the 172
was secured thanks to 65
was secured under the 788
was secured until the 125
was secured while the 119
was secured within the 353
was secured would be 42
was seemingly about to 277
was seemingly aimed at 52
was seemingly aware of 73
was seemingly based on 179
was seemingly blind to 55
was seemingly given to 41
was seemingly lacking in 43
was seemingly still in 61
was seemingly under the 70
was seemingly willing to 95
was sergeant major of 198
was settled about the 1096
was settled after an 73
was settled after the 1097
was settled again at 121
was settled again by 76
was settled again in 307
was settled again on 41
was settled either by 87
was settled either in 90
was settled first at 134
was settled first by 464
was settled first in 169
was settled first of 57
was settled first on 48
was settled later by 97
was settled later in 95
was settled under an 56
was settled under the 1104
was settled until it 50
was settled until the 144
was settled where he 53
was settled while the 101
was settled within me 73
was settled within the 382
was settled would be 41
was seventy miles in 68
was seventy miles to 192
was several acres in 166
was several acres of 76
was several hours in 298
was several hours of 118
was several hours on 52
was several kinds of 113
was several miles in 909
was several miles of 42
was several miles on 95
was several miles to 792
was several miles up 305
was several months in 773
was several months of 164
was several months on 91
was several paces in 103
was several pages in 54
was several pages of 65
was several sorts of 80
was several steps in 45
was several steps up 172
was several tenths of 50
was several times an 221
was several times as 2802
was several times at 709
was several times in 2989
was several times on 2294
was several times re 587
was several times so 225
was several times the 2648
was several times to 136
was several weeks at 42
was several weeks in 325
was several weeks of 91
was several weeks on 53
was several yards in 323
was severed above the 135
was severed after the 102
was severed below the 129
was severed close to 69
was sharply aware of 1773
was sharply below the 52
was sharply drawn by 138
was sharply drawn in 183
was sharply drawn to 106
was sharply lower in 58
was sharply posed in 42
was sharply split on 134
was sharply taken to 222
was shelved after the 283
was shelved until it 40
was shelved until the 443
was shelved while the 63
was shifted after the 74
was shifted again to 106
was shifted first to 115
was shifted later to 45
was shifted under the 62
was shifted until the 90
was shipped after the 47
was shipped first to 122
was shipped under the 192
was shipped within the 41
was shivering beneath the 56
was shivering under the 247
was shocked about the 183
was shocked again at 42
was shocked again by 107
was shocked again to 50
was shocked awake by 226
was shocked would be 144
was shortly about to 705
was shortly added the 133
was shortly added to 157
was shortly after an 67
was shortly after by 53
was shortly after he 1205
was shortly after in 73
was shortly after it 67
was shortly after my 953
was shortly after so 60
was shortly after the 11432
was shortly after to 399
was shortly after we 556
was shortly asked to 48
was shortly found at 46
was shortly found to 105
was shortly given the 51
was shortly given up 61
was shortly moved to 66
was shortly shown to 71
was shortly taken by 110
was shortly taken to 89
was shortly taken up 75
was shouted about the 47
was shouted above the 49
was shrieking about the 58
was shrinking under the 96
was shrinking while the 60
was shuffling about in 183
was shuffling about the 90
was shuffling after the 41
was shunted aside as 248
was shunted aside by 480
was shunted aside in 283
was shunted aside to 130
was sighted above the 65
was sighted again at 54
was sighted again by 57
was sighted again in 67
was sighted again on 57
was sighted close to 69
was sighted first by 51
was sighted until the 73
was sighted within the 54
was silence about the 205
was silence after he 96
was silence after the 254
was silence again as 259
was silence again in 270
was silence again on 46
was silence round the 213
was silence under the 105
was silence until he 211
was silence until the 391
was silence while he 384
was silence while the 785
was silence while we 145
was silence within the 184
was similar about the 98
was similar after the 85
was similar growth in 65
was similar though the 59
was similar under the 112
was similar until the 40
was similar within the 87
was simmering below the 85
was simmering beneath the 110
was simmering under the 55
was sincere about it 334
was sincere about the 317
was situate where the 59
was situate within the 172
was sixteen hours in 58
was sixteen hours on 40
was sixteen miles in 162
was sixteen miles on 45
was sixteen miles to 163
was sixteen months in 91
was sixteen times as 510
was sixteen times the 88
was sixteen until he 105
was skilled alike in 42
was skinned alive by 104
was slammed again to 46
was slashed about the 41
was slavery under the 48
was slipped beneath the 102
was slipped round the 63
was slipped under my 251
was slipped under the 951
was smaller after the 76
was smaller still in 43
was smashed under the 59
was smashed where it 74
was snuggling close to 60
was socially above the 51
was socially close to 50
was softening under the 105
was solidly based in 197
was solidly based on 1169
was solidly built in 74
was solidly built of 573
was solidly built on 145
was solidly built up 317
was solidly fixed in 73
was solidly fixed to 144
was solidly under the 84
was solidly within the 109
was solvent after the 51
was somehow about to 51
was somehow above the 118
was somehow alien to 89
was somehow aware of 509
was somehow based on 116
was somehow beneath the 46
was somehow borne in 99
was somehow bound to 129
was somehow bound up 481
was somehow close to 56
was somehow drawn to 209
was somehow easier to 350
was somehow equal to 45
was somehow failing to 86
was somehow fatal to 41
was somehow fated to 60
was somehow found to 73
was somehow getting the 70
was somehow given the 58
was somehow given to 53
was somehow known to 89
was somehow lacking in 242
was somehow leaked to 145
was somehow missing in 52
was somehow missing the 54
was somehow mixed up 1415
was somehow moved by 41
was somehow moved to 72
was somehow pleasing to 61
was somehow privy to 61
was somehow proof of 43
was somehow proud of 40
was somehow still in 106
was somehow stuck in 94
was somehow taken by 42
was somehow taken to 40
was somehow under the 174
was somehow vital to 49
was somehow within the 51
was somehow working in 40
was somehow worthy of 76
was sounded about the 99
was sounded after the 136
was sounded again by 44
was sounded again in 86
was sounded close to 148
was sounded until the 63
was sounded while the 54
was soundly based in 148
was soundly based on 585
was soundly beaten at 205
was soundly beaten by 1118
was soundly beaten in 348
was soundly beaten on 89
was soundly rated by 257
was sparkling under the 66
was specked which he 69
was spilled about the 50
was splashing about in 398
was splashing water in 71
was splashing water on 214
was splitting apart at 41
was spotted first by 40
was squatting close by 76
was squatting close to 52
was squatting quiet as 50
was squatting under the 141
was squirming about in 47
was squirming under the 101
was stabbed twice by 69
was stabbed twice in 216
was stabbed under the 47
was stabbed while he 74
was stabbed while in 52
was stacked floor to 123
was stacked neatly in 154
was stacked neatly on 136
was stacked under the 76
was stained black by 85
was stained brown by 83
was stained glass in 102
was stained under the 48
was stained where the 87
was stalled after the 61
was stalled until the 139
was stalled while the 50
was starkly aware of 85
was started about the 962
was started above the 51
was started after an 86
was started after the 2215
was started again at 140
was started again by 214
was started again in 1183
was started again on 214
was started again the 54
was started again to 56
was started based on 102
was started below the 43
was started close to 79
was started either by 60
was started first at 43
was started first by 99
was started first in 221
was started first of 44
was started later in 120
was started later on 102
was started since the 52
was started under an 71
was started under my 56
was started under the 4846
was started until it 55
was started until the 165
was started where the 85
was started which in 69
was started which is 98
was started which the 51
was started while he 46
was started while the 281
was started within the 614
was startling about the 69
was startling after the 78
was stashed under the 102
was steadily added to 76
was steadily built up 617
was steadily changing the 43
was steadily closing in 182
was steadily closing the 76
was steadily driving the 67
was steadily eroding the 144
was steadily falling in 61
was steadily filling up 89
was steadily fixed on 178
was steadily forcing the 50
was steadily gaining in 1477
was steadily gaining on 453
was steadily gaining the 129
was steadily growing as 198
was steadily growing at 74
was steadily growing in 1746
was steadily growing to 41
was steadily growing up 215
was steadily looking at 49
was steadily loyal to 88
was steadily opening on 62
was steadily picking up 42
was steadily pouring in 45
was steadily pushing the 105
was steadily raising the 61
was steadily setting in 170
was steadily tending to 48
was steadily winning the 40
was steadily working in 53
was steadily working on 119
was sternly asked by 47
was sternly taken to 82
was stifled beneath the 56
was stifled under the 203
was stifled within the 54
was stirred again by 99
was stirred again in 41
was stirred again to 54
was stirred awake by 46
was stirred under an 72
was stirred until it 171
was stirred until the 318
was stirred within me 381
was stoical about the 69
was stopped about the 52
was stopped after an 144
was stopped after he 67
was stopped after it 108
was stopped after the 1473
was stopped again at 113
was stopped again by 395
was stopped again in 81
was stopped again on 57
was stopped below the 131
was stopped close to 55
was stopped either by 102
was stopped first by 68
was stopped right in 76
was stopped short as 163
was stopped short at 240
was stopped short by 2748
was stopped short in 398
was stopped short of 854
was stopped short on 56
was stopped since the 43
was stopped tight by 88
was stopped twice by 187
was stopped twice in 51
was stopped twice on 54
was stopped under the 203
was stopped until it 46
was stopped until the 557
was stopped where the 43
was stopped while he 54
was stopped while the 461
was stopped within the 64
was stormed under the 70
was stoutly built of 106
was straining after the 58
was straining clara to 90
was straining under the 294
was stranger noise of 49
was stranger still in 61
was stranger still to 329
was strewed about the 60
was strolling about in 356
was strolling about on 53
was strolling about the 1138
was strolling alone in 70
was strolling round the 246
was strolling under the 85
was stronger after the 199
was stronger still in 149
was stronger under the 84
was stronger where the 58
was stronger within the 111
was strongly acted on 46
was strongly aided by 231
was strongly alive in 82
was strongly alive to 77
was strongly aware of 962
was strongly backing the 40
was strongly based in 116
was strongly based on 676
was strongly biased by 86
was strongly biased in 416
was strongly borne in 404
was strongly bound by 91
was strongly bound to 396
was strongly bound up 93
was strongly built of 495
was strongly built on 54
was strongly drawn by 88
was strongly drawn in 83
was strongly drawn to 2306
was strongly echoed by 98
was strongly echoed in 112
was strongly fixed in 109
was strongly fixed on 47
was strongly geared to 49
was strongly given to 58
was strongly heated by 49
was strongly heated in 106
was strongly loyal to 122
was strongly moved at 129
was strongly moved by 963
was strongly moved he 72
was strongly moved in 59
was strongly moved to 620
was strongly shown by 81
was strongly shown in 142
was strongly taken by 51
was strongly taken to 53
was strongly taken up 107
was strongly under the 1515
was strongly urged as 399
was strongly urged at 207
was strongly urged by 5576
was strongly urged in 656
was strongly urged on 730
was strongly urged to 3952
was strutting about in 378
was strutting about on 49
was strutting about the 349
was student teaching at 51
was student teaching in 146
was studied about the 41
was studied after an 43
was studied after the 313
was studied again by 126
was studied again in 137
was studied based on 265
was studied either by 53
was studied either in 46
was studied first by 547
was studied first in 232
was studied later by 172
was studied later in 50
was studied since the 46
was studied under an 54
was studied under the 1077
was studied until the 46
was studied while the 79
was studied within the 414
was stuffed under the 159
was stumbling about in 172
was stumbling about on 44
was stumbling about the 76
was stunned again by 47
was stunned would be 124
was stymied until the 41
was subdued after the 94
was subdued under the 103
was subdued until the 44
was subject after the 55
was subject again to 48
was subject began to 57
was subject either to 114
was subject first to 158
was subject still to 57
was subject under the 248
was subject while he 41
was suffering after the 87
was suffering badly in 64
was suffering bouts of 49
was suffering could be 68
was suffering defeat in 60
was suffering fully as 48
was suffering might be 140
was suffering under an 426
was suffering under it 43
was suffering under no 52
was suffering under so 68
was suffering under the 3873
was suffering would be 45
was superior either to 56
was superior under the 87
was supplying drugs to 45
was supplying funds to 57
was supplying money to 55
was supplying power to 127
was supplying water to 111
was support given to 47
was support within the 98
was supreme above the 40
was supreme chief of 58
was supreme judge in 380
was supreme judge of 153
was supreme leader of 41
was supreme ruler in 45
was supreme ruler of 193
was supreme under the 79
was supreme until the 94
was supreme within the 348
was surplus labor in 49
was suspect since it 57
was swamped under the 75
was sweeter music to 187
was sweeter still to 43
was swiftly borne in 52
was swiftly borne to 72
was swiftly drawing to 129
was swiftly drawn up 93
was swiftly rowed to 43
was swiftly taken by 55
was swiftly taken to 70
was swiftly taken up 216
was swollen about the 95
was swollen after the 43
was swollen until it 103
was swollen where he 49
was swollen where the 57
was tacitly based on 53
was tacitly given to 45
was tacitly given up 132
was tacitly known to 43
was tackled first by 55
was tackled under the 44
was tactful about it 48
was tainted while at 59
was tangible proof of 581
was tangible proof the 42
was taxable under the 450
was tempted again to 292
was tempted often to 122
was tenable under the 40
was tensely aware of 75
was tethered close by 60
was tethered close to 53
was thickening about the 43
was thickening beneath the 122
