waiting suspense settled upon 61
would separate religion from 64
would seriously detract from 492
would seriously disrupt their 80
would seriously endanger their 144
would seriously propose such 90
would seriously question their 49
would seriously reflect upon 138
would severely curtail their 51
would simplify matters very 197
would solemnly confirm their 75
would speedily develop into 82
would speedily relapse into 49
would strengthen british rule 48
would suddenly abandon their 56
would suddenly descend from 50
would suddenly descend upon 206
would suddenly explode into 74
would suddenly relapse into 68
would suddenly subside into 64
would therefore abstain from 89
would therefore benefit from 625
would therefore contain more 42
would therefore contain only 96
would therefore detract from 46
would therefore devolve upon 50
would therefore exclude from 46
would therefore impress upon 63
would therefore include such 45
would therefore include those 41
would therefore increase their 68
would therefore justify their 108
would therefore prevent three 74
would therefore produce more 55
would therefore produce only 112
would therefore provide some 49
would therefore quickly have 40
would therefore refrain from 192
would therefore request your 68
would therefore require less 197
would therefore require many 42
would therefore require more 350
would therefore require only 167
would therefore require some 208
would therefore require very 80
would therefore strongly urge 147
would therefore willingly have 72
would therefore withdraw from 51
would thereupon migrate into 44
would transfer control over 56
would transfer himself from 40
wound infection following clean 97
write assembly language code 67
writing assembly language code 171
wrote cheerful letters home 62
wrote frequent letters home 75
wrote numerous letters home 66
