wag observes me thus 58
was destined to rid 48
was destined to rob 99
was destined to rot 68
was destined to run 1205
was destined to sap 52
was destined to say 97
was destined to seal 113
was destined to see 5602
was destined to set 1074
was destined to sin 98
was destined to sit 480
was destined to sow 70
was destined to swing 65
was destined to tax 100
was destined to tear 61
was destined to that 386
was destined to this 364
was destined to try 276
was destined to use 226
was destined to wear 913
was destined to wed 298
was destined to win 3552
was destroying me and 63
was destroying my own 60
was destroying the earth 103
was destroying the old 487
was detached by him 61
was detached by his 95
was detached by sir 89
was detached in one 40
was detached on this 224
was detached to act 104
was detached to aid 47
was detached to bring 83
was detached to cut 48
was detached to deal 83
was detached to his 82
was detached to that 52
was detailed as his 109
was detailed as its 45
was detailed as one 287
was detailed as rear 68
was detailed by him 74
was detailed by his 113
was detailed in her 43
was detailed in his 206
was detailed in its 72
was detailed in this 116
was detailed in two 41
was detailed on this 76
was detailed to act 857
was detailed to aid 55
was detailed to bring 253
was detailed to cut 95
was detailed to deal 83
was detailed to dig 77
was detailed to each 97
was detailed to fly 162
was detailed to get 183
was detailed to head 62
was detailed to him 72
was detailed to lay 68
was detailed to lead 337
was detailed to man 103
was detailed to one 59
was detailed to put 79
was detailed to run 67
was detailed to see 131
was detailed to sit 71
was detailed to that 63
was detailed to them 106
was detailed to this 162
was detailed to tow 46
was detained at her 60
was detained at his 514
was detained at new 251
was detained at one 95
was detained at san 71
was detained at that 167
was detained at this 108
was detained by any 59
was detained by bad 195
was detained by head 174
was detained by her 298
was detained by him 227
was detained by his 937
was detained by ice 64
was detained by ill 99
was detained by one 148
was detained by that 62
was detained by them 338
was detained by this 83
was detained by two 95
was detained in bed 123
was detained in her 102
was detained in his 998
was detained in may 87
was detained in new 881
was detained in one 115
was detained in san 86
was detained in that 355
was detained in this 483
was detained on his 385
was detained on its 67
was detained on may 87
was detained on one 41
was detained on this 79
was detained so long 1143
was detected as being 113
was detected as far 308
was detected as one 50
was detected at all 449
was detected at any 307
was detected at both 94
was detected at day 143
was detected at each 65
was detected at its 71
was detected at low 271
was detected at one 197
was detected at that 94
was detected at this 347
was detected at two 68
was detected by all 85
was detected by any 84
was detected by both 307
was detected by gas 203
was detected by gel 167
was detected by her 239
was detected by him 131
was detected by his 543
was detected by its 545
was detected by one 778
was detected by our 105
was detected by sir 73
was detected by them 40
was detected by thin 71
was detected by this 304
was detected by tlc 209
was detected by two 484
was detected by use 134
was detected by using 696
was detected he was 55
was detected in air 154
was detected in all 7405
was detected in and 55
was detected in any 2114
was detected in being 61
was detected in both 1768
was detected in dna 96
was detected in each 432
was detected in her 315
was detected in his 687
was detected in its 254
was detected in leaf 51
was detected in low 240
was detected in lung 63
was detected in may 89
was detected in new 49
was detected in non 181
was detected in one 2373
was detected in our 250
was detected in rat 405
was detected in rna 131
was detected in six 207
was detected in ten 88
was detected in that 346
was detected in them 183
was detected in this 1919
was detected in two 1721
was detected in using 83
was detected it was 182
was detected on all 97
was detected on any 125
was detected on both 115
was detected on day 187
was detected on each 54
was detected on his 97
was detected on its 58
was detected on one 104
was detected on this 84
was detected on two 105
was detected or not 133
was deterred by fear 196
was deterred by her 119
was deterred by his 537
was deterred by its 65
was deterred by one 46
was deterred by this 124
was deterred by two 54
was detested by all 559
was detested by both 98
was detested by god 78
was detested by her 73
was detested by him 83
was detested by his 496
was detested by our 85
was detested by them 120
was dethroned by her 76
was dethroned by his 1894
was dethroned by one 73
was devalued by one 47
was devalued in may 43
was devalued in real 46
was devalued so that 48
was devalued to one 53
was developing an eye 105
was developing an idea 152
was developing as one 52
was developing as she 46
was developing at that 509
was developing at this 616
was developing in all 158
was developing in and 49
was developing in asia 45
was developing in both 136
was developing in east 118
was developing in her 382
was developing in him 190
was developing in his 1204
was developing in its 233
was developing in new 686
was developing in our 117
was developing in that 414
was developing in them 49
was developing in this 544
was developing in two 121
was developing it was 56
was developing my own 195
was developing on both 50
was developing on his 95
was developing on its 217
was developing on two 50
was developing so that 89
was developing the art 62
was developing the idea 388
was developing the new 181
was developing the use 61
was developing to its 67
was devilish in its 47
was devolved on him 98
was devolved on his 44
was devolved on one 115
was devolved on them 81
was devolved to him 164
was devolved to his 40
was devoured by all 42
was devoured by her 110
was devoured by him 55
was devoured by his 529
was devoured by its 94
was devoured by one 102
was devoured by our 63
was devoured by that 165
was devoured by them 158
was devoured by this 89
was devoured in his 63
was diagnosed as being 2099
was diagnosed as deaf 96
was diagnosed as due 134
was diagnosed as hiv 875
was diagnosed as lung 50
was diagnosed as non 41
was diagnosed as not 58
was diagnosed as one 544
was diagnosed at age 830
was diagnosed at one 43
was diagnosed at that 86
was diagnosed at this 45
was diagnosed by her 177
was diagnosed by him 41
was diagnosed by his 235
was diagnosed by one 184
was diagnosed by two 202
was diagnosed he was 44
was diagnosed in all 119
was diagnosed in both 63
was diagnosed in her 108
was diagnosed in his 110
was diagnosed in may 176
was diagnosed in one 569
was diagnosed in six 76
was diagnosed in this 228
was diagnosed in two 433
was diagnosed it was 77
was dictated by and 49
was dictated by any 296
was dictated by both 299
was dictated by fear 511
was dictated by god 1604
was dictated by her 864
was dictated by him 675
was dictated by his 3448
was dictated by how 58
was dictated by its 1110
was dictated by law 205
was dictated by long 125
was dictated by one 506
was dictated by our 455
was dictated by real 82
was dictated by sir 49
was dictated by that 939
was dictated by them 106
was dictated by this 450
was dictated by two 831
was dictated by war 44
was dictated in all 75
was dictated to and 114
was dictated to her 544
was dictated to him 2237
was dictated to his 428
was dictated to one 185
was dictated to them 761
was dictated to you 102
was dictator in all 50
was dictator of all 55
was diffused as far 63
was diffused by her 63
was diffused by his 95
was diffused by them 49
was diffused in all 90
was diffused in her 66
was diffused in his 54
was diffused in this 47
was diffused on all 96
was diffused to all 49
was digested in two 54
was digressing in his 49
was dilatory in his 151
was dilatory in its 101
was diligent at his 150
was diligent in all 180
was diligent in doing 54
was diligent in her 308
was diligent in his 1826
was diligent in its 125
was diligent in this 57
was directed at all 1955
was directed at and 124
was directed at any 199
was directed at both 977
was directed at each 118
was directed at god 147
was directed at her 3573
was directed at him 4237
was directed at his 1663
was directed at how 97
was directed at its 500
was directed at men 216
was directed at new 136
was directed at non 203
was directed at not 52
was directed at one 1364
was directed at our 245
was directed at that 506
was directed at them 1653
was directed at this 890
was directed at two 970
was directed at using 56
was directed at you 363
was directed by amy 55
was directed by and 193
was directed by any 80
was directed by bob 115
was directed by both 118
was directed by don 188
was directed by god 2315
was directed by guy 50
was directed by hal 86
was directed by her 1418
was directed by him 1833
was directed by his 4436
was directed by its 597
was directed by jan 54
was directed by jean 296
was directed by jim 87
was directed by joel 43
was directed by ken 121
was directed by kim 40
was directed by law 400
was directed by lee 199
was directed by mao 50
was directed by max 157
was directed by men 595
was directed by one 2478
was directed by our 191
was directed by ray 76
was directed by rear 44
was directed by rob 43
was directed by ron 74
was directed by roy 106
was directed by sam 170
was directed by sir 676
was directed by ted 66
was directed by that 429
was directed by them 351
was directed by this 406
was directed by tim 91
was directed by tom 121
was directed by two 1470
was directed by way 60
was directed by you 220
was directed in all 285
was directed in any 41
was directed in each 66
was directed in her 131
was directed in his 550
was directed in its 389
was directed in one 179
was directed in that 305
was directed in this 418
was directed in two 56
was directed is not 50
was directed my way 55
was directed of god 105
was directed on her 57
was directed on him 70
was directed on his 174
was directed on its 59
was directed on one 191
was directed on our 115
was directed on that 72
was directed on them 165
was directed on this 144
was directed so that 251
was directed to act 985
was directed to add 197
was directed to aid 194
was directed to aim 55
was directed to all 2864
was directed to and 289
was directed to any 386
was directed to asia 57
was directed to ask 848
was directed to bear 152
was directed to being 65
was directed to both 406
was directed to bring 2433
was directed to buy 378
was directed to cut 373
was directed to deal 159
was directed to dig 50
was directed to each 216
was directed to east 41
was directed to end 67
was directed to fit 75
was directed to fix 263
was directed to fling 94
was directed to fly 186
was directed to get 1229
was directed to god 268
was directed to head 221
was directed to hear 110
was directed to her 1916
was directed to him 2630
was directed to his 2647
was directed to hit 47
was directed to how 85
was directed to its 1003
was directed to lay 983
was directed to lead 740
was directed to let 211
was directed to lie 257
was directed to man 57
was directed to mar 88
was directed to men 158
was directed to new 466
was directed to non 96
was directed to not 43
was directed to one 4148
was directed to our 370
was directed to pay 4076
was directed to put 1877
was directed to read 801
was directed to rub 80
was directed to run 321
was directed to sam 46
was directed to san 41
was directed to say 1053
was directed to seal 44
was directed to see 1588
was directed to set 990
was directed to sir 347
was directed to sit 758
was directed to sue 50
was directed to sum 46
was directed to swing 69
was directed to that 4131
was directed to them 1601
was directed to things 46
was directed to this 6122
was directed to tie 40
was directed to tow 42
was directed to try 568
was directed to two 1665
was directed to use 2018
was directed to using 53
was directed to war 129
was directed to was 104
was directed to wear 560
was directed to win 42
was directed to you 572
was directly at her 43
was directly at his 81
was directly at war 46
was directly in her 402
was directly in his 912
was directly in its 408
was directly in our 467
was directly in rear 171
was directly on her 103
was directly on his 190
was directly on our 156
was directly on top 220
was directly to her 78
was directly to him 58
was directly to his 128
was directly to our 63
was director at that 62
was director of all 161
was director of art 60
was director of both 206
was director of his 138
was director of its 375
was director of new 74
was director of one 169
was director of our 55
was director of that 324
was director of this 442
was director of two 96
was director of war 97
was disabled by age 161
was disabled by being 49
was disabled by her 105
was disabled by his 618
was disabled by ill 110
was disabled by its 113
was disabled by old 53
was disabled by two 69
was disabled in both 64
was disabled in her 154
was disabled in his 90
was disabled so that 215
was disabled to sit 100
was disarmed by her 161
was disarmed by his 549
was disarmed by this 121
was disarmed of all 146
was disarmed of his 114
was disarmed of its 292
was discerning in his 46
was disclosing to him 41
was discreet as she 72
was discreet in her 98
was discreet in his 334
was discreet in its 44
was discreet or not 56
was discreet to ask 47
was discreet to let 48
was discussing in his 138
was discussing in this 57
was discussing it with 869
was discussing the day 107
was discussing the death 57
was discussing the idea 161
was discussing the law 46
was discussing the new 285
was discussing the two 50
was discussing the use 127
was discussing the war 199
was discussing the way 69
was disgusting in his 58
was disgusting in its 42
was disgusting of her 46
was disgusting the way 197
was disgusting to hear 55
was disgusting to her 238
was disgusting to him 317
was disgusting to see 423
was disgusting to them 68
was disliked by all 567
was disliked by both 358
was disliked by her 319
was disliked by him 69
was disliked by his 1144
was disliked by one 120
was disliked by them 198
was disliked in his 83
was disloyal to her 349
was disloyal to him 220
was disloyal to his 676
was disloyal to its 67
was disloyal to you 56
was dismayed at being 196
was dismayed at her 299
was dismayed at his 461
was dismayed at how 513
was dismayed at its 112
was dismayed at not 67
was dismayed at this 678
was dismayed by all 79
was dismayed by her 483
was dismayed by his 922
was dismayed by how 232
was dismayed by its 403
was dismayed by that 56
was dismayed by this 1010
was dismayed to hear 1773
was dismayed to read 281
was dismayed to see 5891
was dismissing the idea 65
was disobeying the law 128
was disowned by all 78
was disowned by both 59
was disowned by her 811
was disowned by him 77
was disowned by his 1406
was disowned by its 117
was disowned by them 163
was displacing the old 192
was displaying at that 51
was displaying in his 77
was displaying in its 43
was displaying on his 47
was displaying to her 71
was displaying to him 53
was displaying to his 64
was displeasing in his 42
was displeasing to all 86
was displeasing to both 72
was displeasing to god 2078
was displeasing to her 596
was displeasing to him 1495
was displeasing to his 370
was displeasing to our 95
was displeasing to sir 44
was displeasing to them 310
was displeasing to you 153
was disposed at one 42
was disposed at that 52
was disposed at this 84
was disposed by his 126
was disposed in all 106
was disposed in his 69
was disposed in its 88
was disposed in one 46
was disposed in this 103
was disposed in two 279
was disposed of and 1956
was disposed of but 72
was disposed of for 1811
was disposed of had 60
was disposed of long 83
was disposed of not 65
was disposed of she 40
was disposed of that 232
was disposed of they 86
was disposed of thus 59
was disposed of was 149
was disposed of with 2619
was disposed on all 71
was disposed on this 45
was disposed so far 73
was disposed so that 44
was disposed to act 1282
was disposed to add 157
was disposed to aid 328
was disposed to any 67
was disposed to ask 349
was disposed to bear 292
was disposed to bow 58
was disposed to bring 271
was disposed to buy 187
was disposed to cling 57
was disposed to cry 57
was disposed to cut 84
was disposed to deal 727
was disposed to die 42
was disposed to err 150
was disposed to fear 146
was disposed to fix 40
was disposed to fly 114
was disposed to get 235
was disposed to hear 242
was disposed to her 40
was disposed to lay 446
was disposed to lead 220
was disposed to lean 115
was disposed to let 1129
was disposed to pay 982
was disposed to pry 46
was disposed to put 878
was disposed to read 99
was disposed to run 263
was disposed to say 653
was disposed to see 875
was disposed to set 433
was disposed to sit 55
was disposed to this 47
was disposed to try 723
was disposed to use 746
was disputed by all 58
was disputed by any 75
was disputed by both 213
was disputed by her 221
was disputed by his 1474
was disputed by its 51
was disputed by one 491
was disputed by sir 137
was disputed by them 51
was disputed by two 579
was disputed in his 43
was disputed in two 51
was disputed on both 101
was disrobed of his 182
was disrobed of its 55
was dissolving in her 47
was dissolving in his 66
was dissolving of its 53
was dissolving on all 44
was dissolving the old 57
was distinct as that 56
was distinct in all 50
was distinct in both 49
was distinct in each 54
was distinct in her 63
was distinct in his 189
was distinct in its 459
was distinct in that 518
was distinct to her 121
was distress in her 134
was distress in his 74
was distrust on both 84
was disturbing in its 130
was disturbing in that 114
was disturbing to all 103
was disturbing to both 104
was disturbing to hear 268
was disturbing to her 375
was disturbing to him 438
was disturbing to his 130
was disturbing to one 123
was disturbing to read 73
was disturbing to say 116
was disturbing to see 603
was disturbing to them 199
was disturbing to you 49
was diverted as she 53
was diverted at his 63
was diverted at this 249
was diverted by any 42
was diverted by her 198
was diverted by his 563
was diverted by its 105
was diverted by one 97
was diverted by ten 64
was diverted by that 62
was diverted by this 368
was diverted by two 221
was diverted by war 142
was diverted by you 64
was diverted in its 65
was diverted in that 56
was diverted in this 82
was diverted so that 238
was diverted to east 40
was diverted to hear 77
was diverted to her 99
was diverted to him 46
was diverted to his 222
was diverted to its 232
was diverted to new 222
was diverted to non 127
was diverted to one 131
was diverted to our 60
was diverted to pay 152
was diverted to run 121
was diverted to see 90
was diverted to that 173
was diverted to them 105
was diverted to this 382
was diverted to two 51
was diverted to war 499
was divested of all 1813
was divested of any 190
was divested of her 465
was divested of his 2875
was divested of its 2413
was divested of that 199
was divested of this 99
was divorced at age 90
was divorced by act 56
was divorced by her 1207
was divorced by him 267
was divorced by his 789
was divorced by then 80
was divorced in her 60
was divorced or not 62
was divulged by one 71
was divulged in that 49
was divulged to him 151
was divulged to them 60
was dogmatic in his 268
was domestic in all 42
was domestic in her 76
was domestic in his 227
was dominant at all 94
was dominant at any 119
was dominant at both 58
was dominant at that 291
was dominant at this 145
was dominant in all 827
was dominant in any 88
was dominant in asia 49
was dominant in both 435
was dominant in each 136
was dominant in her 246
was dominant in him 199
was dominant in his 855
was dominant in its 219
was dominant in new 137
was dominant in one 271
was dominant in our 160
was dominant in that 662
was dominant in them 68
was dominant in this 606
was dominant in two 89
was dominant it was 43
was dominant to one 66
was dominant to that 89
was doubtful at one 81
was doubtful at that 71
was doubtful at this 58
was doubtful he had 86
was doubtful he was 69
was doubtful if all 98
was doubtful if any 1168
was doubtful if her 135
was doubtful if his 431
was doubtful if its 42
was doubtful if not 67
was doubtful if one 156
was doubtful if our 61
was doubtful if she 1335
was doubtful if that 339
was doubtful if they 1909
was doubtful if this 318
was doubtful if you 53
was doubtful in any 93
was doubtful in him 42
was doubtful in his 157
was doubtful in its 78
was doubtful in law 83
was doubtful in this 50
was doubtful it was 51
was doubtful of all 44
was doubtful of any 109
was doubtful of being 182
was doubtful of her 314
was doubtful of him 127
was doubtful of his 1351
was doubtful of its 747
was doubtful of our 68
was doubtful of that 110
was doubtful of this 250
was doubtful on this 107
was doubtful the man 41
was doubtful to heap 64
was doubtful to him 84
was doubtful to say 84
was doubtful to them 42
was downwind of him 53
was downwind of them 55
was dramatic in his 95
was dramatic in its 572
was dramatic in that 180
was dramatic to say 58
was dramatic to see 52
was dreamlike in its 48
was drenched in dew 59
was drenched in her 118
was drenched in his 236
was drenched in its 108
was drenched in oil 50
was drenched in red 86
was eagerness in her 90
was eagerness in his 168
was earmarked as one 47
was earmarked to buy 46
was earmarked to pay 266
was eclectic in her 128
was eclectic in his 753
was eclectic in its 258
was eclectic in that 100
was eclipsed at this 78
was eclipsed by her 397
was eclipsed by his 1230
was eclipsed by its 315
was eclipsed by new 73
was eclipsed by one 107
was eclipsed by our 51
was eclipsed by that 1955
was eclipsed by this 168
was eclipsed by two 91
was eclipsed in her 51
was eclipsed in his 100
was eclipsed in its 42
was eclipsed in this 52
was economic in its 186
was economic in that 50
was ecstatic as she 186
was ecstatic at being 140
was ecstatic at her 56
was ecstatic at his 72
was ecstatic at this 147
was ecstatic in her 103
was ecstatic in his 227
was ecstatic in its 115
was ecstatic to get 92
was ecstatic to hear 286
was ecstatic to say 41
was ecstatic to see 771
was educated as one 139
was educated at all 414
was educated at and 70
was educated at bath 145
was educated at both 366
was educated at east 101
was educated at her 111
was educated at his 803
was educated at iowa 151
was educated at its 99
was educated at kings 331
was educated at long 99
was educated at mit 92
was educated at new 2725
was educated at ohio 405
was educated at old 181
was educated at one 1763
was educated at our 172
was educated at san 219
was educated at sir 75
was educated at that 549
was educated at this 384
was educated at two 146
was educated by and 154
was educated by her 1715
was educated by him 478
was educated by his 5019
was educated by one 115
was educated by sir 156
was educated by that 65
was educated by them 161
was educated by this 60
was educated by two 63
was educated in all 1666
was educated in and 147
was educated in art 130
was educated in both 764
was educated in east 109
was educated in her 394
was educated in his 3561
was educated in iowa 92
was educated in its 432
was educated in law 584
was educated in new 4834
was educated in ohio 348
was educated in one 1287
was educated in our 244
was educated in san 211
was educated in that 2545
was educated in this 1037
was educated in two 87
was educated is not 72
was educated or not 131
was educated so that 99
was educated to his 125
was educated to that 74
was education in its 78
was effected as far 90
was effected at all 158
was effected at his 56
was effected at new 76
was effected at one 100
was effected at that 251
was effected at this 346
was effected at two 57
was effected by act 190
was effected by aid 52
was effected by all 166
was effected by and 75
was effected by any 219
was effected by both 106
was effected by each 54
was effected by god 216
was effected by her 167
was effected by him 515
was effected by his 1579
was effected by its 365
was effected by law 46
was effected by men 287
was effected by not 76
was effected by one 1130
was effected by our 189
was effected by sir 198
was effected by six 51
was effected by that 744
was effected by them 318
was effected by this 1547
was effected by two 1749
was effected by tying 64
was effected by use 110
was effected by using 582
was effected by way 228
was effected he had 54
was effected he was 77
was effected in all 694
was effected in and 40
was effected in any 154
was effected in both 149
was effected in due 109
was effected in each 110
was effected in her 94
was effected in him 51
was effected in his 436
was effected in its 192
was effected in may 297
was effected in mid 44
was effected in new 457
was effected in one 898
was effected in our 224
was effected in six 165
was effected in ten 54
was effected in that 833
was effected in them 73
was effected in this 1683
was effected in two 2105
was effected is not 353
was effected it was 258
was effected of all 70
was effected of this 51
was effected on all 54
was effected on both 45
was effected on each 93
was effected on his 107
was effected on may 252
was effected on one 62
was effected on that 118
was effected on this 151
was effected or not 50
was effected so that 398
was effected the day 53
was effected to bring 45
was effected to his 76
was effected we are 40
was effected we see 83
was effusive in her 433
was effusive in his 2121
was effusive in its 306
was eighteen at that 104
was eighteen at this 58
was eighteen by then 131
was eighteen he got 111
was eighteen he had 1102
was eighteen he was 1061
was eighteen it was 80
was eighteen so that 41
was eighteen the day 41
was eighteen to one 53
was elective or not 42
was electric as they 50
was electric in its 184
was elevated at all 61
was elevated at one 144
was elevated at this 63
was elevated by being 51
was elevated by her 108
was elevated by him 144
was elevated by his 476
was elevated by its 96
was elevated by one 42
was elevated by that 79
was elevated by them 41
was elevated by this 99
was elevated in all 531
was elevated in both 320
was elevated in her 69
was elevated in his 239
was elevated in its 72
was elevated in one 222
was elevated in this 99
was elevated in two 148
was elevated on one 40
was elevated so far 41
was elevated so that 446
was elevated to being 79
was elevated to head 275
was elevated to her 172
was elevated to his 893
was elevated to its 747
was elevated to near 57
was elevated to new 207
was elevated to one 361
was elevated to that 1485
was elevated to this 587
was elicited by any 52
was elicited by her 51
was elicited by his 218
was elicited by one 119
was elicited by them 51
was elicited by this 208
was elicited by two 54
was elicited in all 105
was elicited in both 54
was elicited in this 99
was elicited in two 79
was elicited is not 51
was eligible or not 73
was eligible to act 53
was eligible to all 99
was eligible to any 294
was eligible to buy 72
was eligible to earn 42
was eligible to get 108
was eligible to run 386
was eligible to sit 339
was eligible to that 41
was eligible to this 141
was eligible to try 53
was eligible to use 116
was eligible to wear 57
was eligible to win 77
was elizabeth in her 82
was elizabeth to get 97
was elongated so that 98
was eloquent in both 46
was eloquent in her 527
was eloquent in his 1852
was eloquent in its 587
was eloquent of all 72
was eloquent of her 226
was eloquent of his 372
was eloquent of this 40
was eloquent on this 188
was eloquent to him 57
was eloquent to his 50
was embalmed by his 59
was embalmed in wax 66
was embarked at new 46
was embarked in her 70
was embarked in his 46
was embarked in one 67
was embarked in that 45
was embarked in this 67
was embarked on and 46
was embarked on her 52
was embarked on his 277
was embarked on its 135
was embarked on one 187
was embarked on that 59
was embarked on this 86
was embarked on with 69
was embedded in all 188
was embedded in and 284
was embedded in both 101
was embedded in each 105
was embedded in her 562
was embedded in him 50
was embedded in his 1453
was embedded in its 464
was embedded in one 490
was embedded in our 154
was embedded in that 183
was embedded in them 66
was embedded in this 434
was embedded in two 93
was embodied by him 162
was embodied by his 57
was embodied by its 44
was embodied by one 49
was embodied in act 50
was embodied in all 339
was embodied in and 140
was embodied in any 78
was embodied in art 128
was embodied in both 131
was embodied in each 95
was embodied in her 411
was embodied in him 279
was embodied in his 2648
was embodied in its 929
was embodied in law 611
was embodied in new 136
was embodied in one 1314
was embodied in our 303
was embodied in that 1374
was embodied in them 204
was embodied in this 992
was embodied in two 1165
was embossed on his 56
was embraced as one 81
was embraced at all 53
was embraced by all 698
was embraced by both 403
was embraced by each 128
was embraced by her 227
was embraced by him 274
was embraced by his 593
was embraced by its 108
was embraced by men 98
was embraced by new 44
was embraced by one 187
was embraced by our 60
was embraced by that 66
was embraced by them 209
was embraced by this 101
was embraced by two 237
was embraced in any 44
was embraced in his 270
was embraced in its 214
was embraced in one 174
was embraced in that 159
was embraced in this 359
was embraced in two 40
was embraced on all 50
was embraced on both 56
was emotional in his 60
was emotional in its 43
was emphatic in her 497
was emphatic in his 4422
was emphatic in its 965
was emphatic in this 72
was emphatic on one 130
was emphatic on that 196
was emphatic on this 952
was employed as both 97
was employed as far 149
was employed as for 71
was employed as head 568
was employed as her 118
was employed as his 598
was employed as its 219
was employed as long 143
was employed as one 2262
was employed as our 94
was employed as that 89
was employed as was 69
was employed as with 41
was employed at all 1519
was employed at any 328
was employed at both 113
was employed at each 185
was employed at her 153
was employed at his 679
was employed at its 40
was employed at new 74
was employed at one 1151
was employed at our 50
was employed at san 41
was employed at that 1490
was employed at this 1054
was employed at two 161
was employed by abc 67
was employed by all 768
was employed by and 273
was employed by any 199
was employed by ben 57
was employed by both 1168
was employed by cal 46
was employed by day 143
was employed by don 53
was employed by each 216
was employed by god 164
was employed by her 1032
was employed by him 5644
was employed by his 3425
was employed by ibm 139
was employed by its 163
was employed by kings 40
was employed by max 77
was employed by men 220
was employed by mrs 64
was employed by new 276
was employed by old 51
was employed by one 3130
was employed by our 580
was employed by rca 43
was employed by sir 1381
was employed by that 2957
was employed by them 2835
was employed by this 905
was employed by two 774
was employed by using 98
was employed by van 50
was employed by you 404
was employed he was 124
was employed in aid 97
was employed in all 2421
was employed in and 119
was employed in any 1260
was employed in both 917
was employed in doing 462
was employed in each 752
was employed in eating 65
was employed in fig 48
was employed in going 158
was employed in her 509
was employed in his 4033
was employed in its 1703
was employed in low 132
was employed in may 50
was employed in new 703
was employed in non 164
was employed in one 3340
was employed in our 785
was employed in ref 131
was employed in roth 43
was employed in san 40
was employed in sec 45
was employed in singing 92
was employed in six 129
was employed in that 5134
was employed in them 223
was employed in this 9854
was employed in two 1195
was employed in tying 44
was employed in war 303
was employed in was 78
was employed is not 111
was employed it was 359
was employed on all 949
was employed on any 121
was employed on both 423
was employed on each 145
was employed on her 89
was employed on his 819
was employed on its 148
was employed on one 685
was employed on our 43
was employed on that 359
was employed on them 120
was employed on this 1913
was employed on two 176
was employed on war 131
was employed on was 49
was employed or not 355
was employed or that 100
was employed or was 92
was employed so far 112
was employed so that 1608
was employed to act 352
was employed to add 220
was employed to aid 365
was employed to any 59
was employed to ask 46
was employed to bear 49
was employed to beat 55
was employed to bid 51
was employed to bring 1534
was employed to buy 507
was employed to cut 491
was employed to deal 224
was employed to dig 137
was employed to dry 100
was employed to fit 149
was employed to fix 224
was employed to get 830
was employed to head 123
was employed to heat 114
was employed to its 112
was employed to lay 448
was employed to lead 179
was employed to let 42
was employed to map 115
was employed to mean 182
was employed to mix 75
was employed to pay 217
was employed to put 563
was employed to read 279
was employed to run 442
was employed to seal 60
was employed to see 268
was employed to set 419
was employed to spy 65
was employed to that 66
was employed to this 100
was employed to tow 121
was employed to try 201
was employed to use 93
was employed to win 163
was employed to wring 44
was emulated by all 98
was emulated by her 46
was emulated by his 303
was emulated by that 48
was enamored by her 44
was enamored of all 71
was enamored of her 789
was enamored of him 264
was enamored of his 436
was enamored of its 49
was enamored of one 41
was enamored of that 91
was enamored of them 71
was enamored of this 253
was encamped at and 46
was encamped at new 43
was encamped at san 87
was encamped at that 136
was encamped at this 132
was encamped in and 135
was encamped in his 105
was encamped in its 105
was encamped in one 62
was encamped in that 104
was encamped in this 131
was encamped in two 91
was encamped on both 59
was encamped on his 52
was encamped on its 104
was encamped on one 77
was encamped on that 89
was encamped on this 131
was encamped on van 67
was enchanting in her 95
was enchanting in its 111
was enchanting to hear 41
was enchanting to her 161
was enchanting to see 127
was encircling the earth 56
was enclosed by act 232
was enclosed by her 42
was enclosed by him 65
was enclosed by his 85
was enclosed by its 125
was enclosed by long 59
was enclosed by low 120
was enclosed by one 85
was enclosed by sir 40
was enclosed by them 52
was enclosed by this 61
was enclosed by two 1155
was enclosed in each 144
was enclosed in her 209
was enclosed in his 607
was enclosed in its 423
was enclosed in lead 253
was enclosed in one 902
was enclosed in that 244
was enclosed in this 445
was enclosed in two 260
was enclosed it was 67
was enclosed on all 937
was enclosed on both 215
was enclosed on each 77
was enclosed on its 108
was enclosed on one 122
was enclosed on that 44
was enclosed on two 286
was enclosed so that 150
was enclosed to him 111
was enclosed to you 55
was endeavoring in this 48
was endeavoring to act 55
was endeavoring to add 59
was endeavoring to aid 72
was endeavoring to beat 85
was endeavoring to bring 762
was endeavoring to buy 50
was endeavoring to cut 122
was endeavoring to fix 90
was endeavoring to get 1950
was endeavoring to heal 58
was endeavoring to heat 73
was endeavoring to lay 68
was endeavoring to lead 182
was endeavoring to put 566
was endeavoring to read 65
was endeavoring to run 60
was endeavoring to say 96
was endeavoring to see 89
was endeavoring to set 210
was endeavoring to use 134
was endeavoring to win 198
was endorsed as being 46
was endorsed by all 1415
was endorsed by and 46
was endorsed by both 991
was endorsed by her 180
was endorsed by him 189
was endorsed by his 652
was endorsed by its 119
was endorsed by mao 53
was endorsed by men 55
was endorsed by one 462
was endorsed by our 99
was endorsed by sir 178
was endorsed by six 76
was endorsed by that 100
was endorsed by them 99
was endorsed by then 48
was endorsed by this 69
was endorsed by two 528
was endorsed in his 57
was endorsed in its 52
was endorsed in may 40
was endorsed to him 93
was enfolded in her 141
was enfolded in his 227
was enfolded in that 77
was enforced as far 62
was enforced as law 66
was enforced at all 254
was enforced at that 46
was enforced at this 40
was enforced by act 95
was enforced by all 147
was enforced by both 115
was enforced by gun 40
was enforced by her 132
was enforced by him 46
was enforced by his 414
was enforced by its 81
was enforced by law 2144
was enforced by men 68
was enforced by not 55
was enforced by one 169
was enforced by our 52
was enforced by sir 44
was enforced by that 70
was enforced by this 91
was enforced by two 78
was enforced by war 62
was enforced in all 488
was enforced in his 98
was enforced in its 132
was enforced in may 86
was enforced in new 87
was enforced in our 51
was enforced in that 137
was enforced in this 367
was enforced in two 97
was enforced is not 114
was enforced it was 88
was enforced on all 459
was enforced on him 78
was enforced on may 44
was enforced on them 141
was enforced or not 103
