wafers by low pressure 140
whereas the gas pressure 46
whereas the heat capacity 111
whereas the heat transfer 103
whereas the law required 144
whereas the law requires 95
whereas the long wavelength 42
whereas the low affinity 69
whereas the mean distance 45
whereas the mean velocity 59
whereas the new approach 57
whereas the new aspirant 52
whereas the new covenant 177
whereas the old barriers 98
whereas the old standard 95
whereas the raw materials 91
whereas the real distance 49
whereas the real intention 40
whereas the real interest 66
whereas the real situation 60
whereas the two patients 43
whereas we are actually 56
whereas we are conscious 93
whereas we are credibly 74
whereas we are desirous 205
whereas we are inclined 65
whereas we are informed 439
whereas we are required 133
whereas we can conceive 47
whereas we can describe 53
whereas we had expected 82
whereas we had formerly 46
whereat it was resolved 82
whereof he had received 151
whereof he has obtained 118
whereof he has promised 130
whereof he hath infinite 44
whereof he hath received 56
whereof he hath retained 40
whereof he was governor 258
whereof he was ignorant 82
whereof he was indicted 67
whereof he was strictly 48
whereof is not otherwise 94
whereof it was composed 154
whereof the one includes 47
whereof to ask concerning 140
whereof we are conscious 744
whereof we are ignorant 83
whereof we are innocent 72
whereof we are otherwise 44
whereof we may consider 50
whereof we see examples 230
whereon he had bestowed 40
whereon he had sprawled 78
whereon it was grounded 92
whereon it was possible 45
whether an xml document 169
whether as raw materials 72
whether at that juncture 40
whether at this juncture 156
whether by any discount 46
whether by any possible 72
whether by his personal 99
whether by his presence 91
whether by his ugliness 48
whether by its presence 53
whether he can actually 239
whether he can alienate 60
whether he can complete 73
whether he can conceive 371
whether he can continue 408
whether he can convince 81
whether he can describe 45
whether he can discover 225
whether he can exercise 109
whether he can identify 300
whether he can indicate 84
whether he can maintain 319
whether he can overcome 116
whether he can perceive 126
whether he can persuade 137
whether he can possibly 271
whether he can properly 277
whether he can purchase 40
whether he can remember 196
whether he can seriously 65
whether he can tolerate 103
whether he can withstand 46
whether he did actually 239
whether he did remember 50
whether he had accepted 423
whether he had achieved 238
whether he had acquired 435
whether he had actually 3160
whether he had adequate 78
whether he had admitted 137
whether he had advanced 85
whether he had answered 174
whether he had approved 226
whether he had asserted 55
whether he had attained 205
whether he had attended 361
whether he had authority 529
whether he had baptized 53
whether he had believed 189
whether he had bestowed 91
whether he had betrayed 154
whether he had borrowed 88
whether he had capacity 58
whether he had children 392
whether he had complied 116
whether he had composed 122
whether he had concealed 52
whether he had conjured 41
whether he had conveyed 59
whether he had deceived 58
whether he had declared 88
whether he had departed 70
whether he had deserted 49
whether he had deserved 95
whether he had detected 96
whether he had disposed 49
whether he had effected 72
whether he had employed 105
whether he had entirely 54
whether he had evidence 47
whether he had examined 156
whether he had exceeded 90
whether he had executed 118
whether he had expected 213
whether he had finished 602
whether he had followed 334
whether he had foreseen 61
whether he had forgiven 66
whether he had formerly 183
whether he had happened 84
whether he had imagined 357
whether he had improved 71
whether he had included 67
whether he had incurred 138
whether he had indulged 44
whether he had informed 226
whether he had inquired 107
whether he had insisted 89
whether he had insulted 41
whether he had intended 557
whether he had invented 97
whether he had listened 118
whether he had mastered 122
whether he had mentioned 292
whether he had mistaken 119
whether he had murdered 118
whether he had notified 52
whether he had observed 815
whether he had obtained 663
whether he had occupied 46
whether he had offended 316
whether he had ordained 40
whether he had overheard 91
whether he had perished 164
whether he had personal 81
whether he had poisoned 82
whether he had positive 69
whether he had prepared 200
whether he had probable 134
whether he had procured 75
whether he had produced 128
whether he had profited 40
whether he had promised 182
whether he had properly 219
whether he had property 169
whether he had proposed 127
whether he had provided 154
whether he had received 5461
whether he had recently 268
whether he had recourse 138
whether he had remained 241
whether he had rendered 90
whether he had repented 105
whether he had reported 145
whether he had resigned 111
whether he had resolved 72
whether he had retained 113
whether he had returned 551
whether he had selected 94
whether he had stumbled 80
whether he had suddenly 70
whether he had suffered 644
whether he had survived 199
whether he had threatened 55
whether he had traveled 72
whether he had wandered 44
whether he had withdrawn 57
whether he has accepted 538
whether he has achieved 444
whether he has acquired 465
whether he has actually 1026
whether he has adequate 150
whether he has advanced 41
whether he has answered 131
whether he has anywhere 47
whether he has approved 80
whether he has aptitude 167
whether he has assigned 42
whether he has attained 363
whether he has attended 121
whether he has authority 149
whether he has borrowed 119
whether he has captured 79
whether he has children 417
whether he has complied 311
whether he has composed 43
whether he has daylight 44
whether he has declared 57
whether he has departed 53
whether he has deserved 55
whether he has disposed 54
whether he has employed 141
whether he has evidence 49
whether he has examined 134
whether he has exceeded 168
whether he has executed 76
whether he has finished 233
whether he has followed 188
whether he has honestly 46
whether he has improved 134
whether he has included 100
whether he has incurred 74
whether he has inquired 88
whether he has invented 43
whether he has invention 54
whether he has mastered 256
whether he has mentioned 87
whether he has observed 220
whether he has obtained 606
whether he has offended 132
whether he has personal 77
whether he has prepared 58
whether he has probable 442
whether he has problems 58
whether he has procured 40
whether he has produced 306
whether he has profited 101
whether he has promised 104
whether he has properly 200
whether he has property 137
whether he has provided 112
whether he has received 3236
whether he has recently 266
whether he has remained 93
whether he has rendered 252
whether he has repented 81
whether he has resigned 61
whether he has retained 127
whether he has returned 255
whether he has selected 126
whether he has suffered 476
whether he has survived 56
whether he has symptoms 52
whether he has withdrawn 50
whether he may consider 174
whether he may continue 83
whether he may lawfully 166
whether he may properly 87
whether he now believed 67
whether he was absorbed 65
whether he was accepted 197
whether he was accurate 56
whether he was actively 152
whether he was actually 3523
whether he was actuated 428
whether he was addicted 44
whether he was addressing 823
whether he was adjudged 123
whether he was admitted 178
whether he was advocating 97
whether he was affected 170
whether he was agreeable 92
whether he was allergic 40
whether he was ambitious 45
whether he was amenable 59
whether he was american 259
whether he was answered 74
whether he was anywhere 45
whether he was arrested 290
whether he was assigned 63
whether he was assisted 47
whether he was attached 95
whether he was attacked 83
whether he was attacker 52
whether he was attempting 351
whether he was banished 48
whether he was baptized 237
whether he was believed 119
whether he was betrayed 79
whether he was captured 150
whether he was careless 44
whether he was cheerful 53
whether he was christian 352
whether he was collecting 59
whether he was commenting 48
whether he was committing 92
whether he was condemning 47
whether he was conducting 76
whether he was confessing 58
whether he was confined 55
whether he was confused 94
whether he was conscious 1389
whether he was contending 51
whether he was continuing 93
whether he was culpable 45
whether he was dangerous 83
whether he was deceived 226
whether he was delirious 59
whether he was delivering 66
whether he was democrat 48
whether he was deprived 109
whether he was describing 337
whether he was desirous 253
whether he was destined 477
whether he was detained 108
whether he was developing 100
whether he was directed 88
whether he was directly 218
whether he was disabled 89
whether he was discussing 292
whether he was displaying 55
whether he was disposed 851
whether he was divorced 74
whether he was educated 247
whether he was eligible 232
whether he was employed 592
whether he was endeavoring 180
whether he was entirely 362
whether he was entitled 2430
whether he was equipped 40
whether he was excluded 44
whether he was executed 166
whether he was exercising 97
whether he was expected 863
whether he was expelled 93
whether he was explaining 82
whether he was expressing 256
whether he was finished 90
whether he was followed 317
whether he was forgiven 60
whether he was formally 109
whether he was friendly 163
whether he was fulfilling 52
whether he was generous 51
whether he was grateful 120
whether he was hampered 45
whether he was handsome 266
whether he was honestly 54
whether he was ignorant 225
whether he was impelled 116
whether he was impotent 56
whether he was inclined 456
whether he was included 137
whether he was indebted 183
whether he was indicating 40
whether he was indicted 65
whether he was infected 68
whether he was informed 297
whether he was initially 45
whether he was initiated 62
whether he was innocent 563
whether he was inspired 386
whether he was intended 147
whether he was invested 55
whether he was involved 899
whether he was knighted 41
whether he was lawfully 242
whether he was licensed 46
whether he was listened 74
whether he was literate 105
whether he was martyred 74
whether he was meditating 53
whether he was mentally 395
whether he was mistaken 323
whether he was murdered 647
whether he was negotiating 95
whether he was obedient 55
whether he was observed 425
whether he was occupied 53
whether he was offended 179
whether he was ordained 158
whether he was otherwise 102
whether he was overcome 78
whether he was overheard 74
whether he was performing 166
whether he was poisoned 153
whether he was positive 50
whether he was possibly 48
whether he was practicing 43
whether he was prepared 3681
whether he was presenting 79
whether he was pretending 126
whether he was proceeding 65
whether he was promoted 74
whether he was prompted 207
whether he was properly 401
whether he was protecting 71
whether he was provided 75
whether he was provoked 69
whether he was punished 141
whether he was received 97
whether he was reckless 48
whether he was regarded 191
whether he was regretting 45
whether he was relieved 499
whether he was religious 175
whether he was requesting 45
whether he was required 335
whether he was resident 117
whether he was resolved 156
whether he was responding 181
whether he was retained 53
whether he was returned 61
whether he was rewarded 50
whether he was righteous 51
whether he was secretly 128
whether he was selected 50
whether he was sensible 168
whether he was seriously 271
whether he was sexually 63
whether he was slightly 56
whether he was slumbering 50
whether he was specially 52
whether he was startled 99
whether he was stationed 45
whether he was straight 162
whether he was strangled 59
whether he was strictly 86
whether he was struggling 69
whether he was succeeding 52
whether he was suddenly 93
whether he was suggesting 189
whether he was suitable 145
whether he was summoned 88
whether he was supporting 104
whether he was supposed 1124
whether he was therefore 40
whether he was threatened 50
whether he was tortured 135
whether he was troubled 84
whether he was undergoing 40
whether he was witnessing 89
whether he who censures 41
whether he yet retained 72
whether in all respects 223
whether in any instance 288
whether in any realistic 49
whether in any specific 107
whether in big business 45
whether in each instance 93
whether in his capacity 389
whether in his domestic 44
whether in his judgment 557
whether in his lifetime 116
whether in his opponent 41
whether in his original 78
whether in his personal 271
whether in his presence 220
whether in his relations 63
whether in his speeches 91
whether in its abstract 45
whether in its american 46
whether in its capacity 55
whether in its christian 108
whether in its domestic 41
whether in its economic 50
whether in its entirety 194
whether in its execution 42
whether in its immediate 42
whether in its internal 95
whether in its judgment 509
whether in its literary 54
whether in its operation 114
whether in its ordinary 50
whether in its original 1273
whether in its personal 52
whether in its physical 152
whether in its positive 70
whether in its religious 153
whether in its simplest 70
whether in its standard 87
whether in its totality 43
whether in one direction 182
whether in our families 55
whether in our immediate 40
whether in our judgment 50
whether in our personal 150
whether in raw materials 40
whether in that capacity 48
whether in that direction 46
whether in that instance 46
whether in that situation 102
whether in things external 51
whether in things sensible 48
whether in things temporal 45
whether in this condition 42
whether in this direction 112
whether in this instance 1011
whether in this lifetime 80
whether in this literary 41
whether in this progress 42
whether in this situation 221
whether it all happened 64
whether it bee possible 40
whether it can actually 439
whether it can complete 47
whether it can continue 962
whether it can exercise 128
whether it can generate 196
whether it can identify 65
whether it can maintain 387
whether it can overcome 156
whether it can persuade 42
whether it can possibly 611
whether it can preserve 44
whether it can properly 642
whether it can regulate 40
whether it can strengthen 44
whether it can therefore 40
whether it can tolerate 83
whether it can transmit 48
whether it can usefully 41
whether it can withstand 245
whether it did actually 54
whether it did approach 58
whether it does actually 126
whether it goes straight 51
whether it had achieved 67
whether it had acquired 86
whether it had actually 614
whether it had affected 86
whether it had authority 170
whether it had complied 64
whether it had exceeded 58
whether it had formerly 69
whether it had happened 779
whether it had improved 55
whether it had increased 218
whether it had obtained 52
whether it had occurred 726
whether it had produced 67
whether it had properly 59
whether it had received 194
whether it had recently 48
whether it had remained 228
whether it had resulted 100
whether it had returned 248
whether it had suffered 106
whether it had survived 117
whether it has absorbed 49
whether it has accepted 98
whether it has achieved 605
whether it has acquired 204
whether it has actually 857
whether it has adequate 202
whether it has advanced 141
whether it has affected 239
whether it has answered 66
whether it has attained 136
whether it has authority 160
whether it has clinical 46
whether it has complied 405
whether it has declined 45
whether it has entirely 48
whether it has exceeded 264
whether it has extended 113
whether it has external 50
whether it has finished 60
whether it has followed 62
whether it has happened 521
whether it has impaired 84
whether it has improved 290
whether it has included 57
whether it has increased 811
whether it has internal 95
whether it has involved 127
whether it has negative 46
whether it has obtained 84
whether it has occurred 990
whether it has operated 87
whether it has outlived 61
whether it has personal 81
whether it has physical 56
whether it has positive 151
whether it has potential 175
whether it has produced 339
whether it has properly 79
whether it has provided 170
whether it has received 745
whether it has recently 202
whether it has remained 294
whether it has resulted 543
whether it has retained 121
whether it has specific 58
whether it has suffered 226
whether it has survived 191
whether it has validity 42
whether it may actually 77
whether it may exercise 84
whether it may lawfully 52
whether it may possibly 84
whether it may properly 199
whether it was absolute 89
whether it was absorbed 87
whether it was accepted 645
whether it was accident 408
whether it was accurate 518
whether it was achieved 339
whether it was acquired 666
whether it was actively 46
whether it was actually 4758
whether it was actuated 44
whether it was adequate 440
whether it was admitted 145
whether it was advanced 63
whether it was affected 150
whether it was affection 52
whether it was affirmed 95
whether it was agreeable 653
whether it was american 375
whether it was answered 149
whether it was anywhere 55
whether it was apparent 80
whether it was approval 45
whether it was approved 276
whether it was asserted 52
whether it was assessed 43
whether it was assigned 124
whether it was attached 242
whether it was attacked 59
whether it was attained 56
whether it was attempting 55
whether it was attended 115
whether it was authentic 294
whether it was baseball 130
whether it was beautiful 289
whether it was believed 370
whether it was bestowed 47
whether it was borrowed 278
whether it was breakfast 126
whether it was business 183
whether it was captured 97
whether it was christian 420
whether it was collecting 42
whether it was combined 68
whether it was commonly 49
whether it was compiled 107
whether it was complete 328
whether it was composed 1151
whether it was computed 56
whether it was concealed 63
whether it was confined 429
whether it was conscious 231
whether it was consumed 175
whether it was contempt 48
whether it was contingent 47
whether it was continuing 41
whether it was contrary 299
whether it was conveyed 315
whether it was credible 125
whether it was criminal 159
whether it was critical 49
whether it was curiosity 146
whether it was dangerous 474
whether it was daylight 181
whether it was decisive 50
whether it was declared 86
whether it was decorous 51
whether it was defended 78
whether it was delivering 49
whether it was demanded 46
whether it was deserved 255
whether it was designed 1316
whether it was destined 301
whether it was dictated 243
whether it was directed 990
whether it was directly 371
whether it was displeasing 46
whether it was disposed 79
whether it was distinct 64
whether it was domestic 77
whether it was economic 199
whether it was education 84
whether it was effected 299
whether it was elicited 42
whether it was elizabeth 75
whether it was embodied 94
whether it was emotional 56
whether it was employed 211
whether it was enclosed 40
whether it was enforced 124
whether it was entirely 1191
whether it was entitled 417
whether it was epilepsy 168
whether it was equipped 84
whether it was erroneous 51
whether it was essential 525
whether it was ethically 123
whether it was evidence 124
whether it was excluded 95
whether it was executed 492
whether it was expected 570
whether it was expended 110
whether it was explicit 41
whether it was exported 60
whether it was extended 113
whether it was external 96
whether it was fastened 138
whether it was financed 92
whether it was financial 80
whether it was finished 247
whether it was florence 40
whether it was followed 343
whether it was football 75
whether it was fordable 124
whether it was foreseen 59
whether it was formally 125
whether it was formerly 236
whether it was friendly 241
whether it was fruitful 48
whether it was fulfilling 58
whether it was functioning 121
whether it was generous 68
whether it was governed 74
whether it was grounded 43
whether it was handsome 48
whether it was harmless 80
whether it was hinduism 94
whether it was honestly 98
whether it was hygienic 63
whether it was imagined 100
whether it was imparted 85
whether it was imported 509
whether it was improper 120
whether it was improved 56
whether it was inclined 42
whether it was included 486
whether it was increased 62
whether it was incurred 157
whether it was infinite 48
whether it was informed 110
whether it was inherent 83
whether it was initially 190
whether it was initiated 252
whether it was injected 70
whether it was injurious 60
whether it was innocent 77
whether it was insanity 50
whether it was inserted 169
whether it was inspired 505
whether it was instinct 234
whether it was intended 8991
whether it was interest 102
whether it was internal 109
whether it was intuition 44
whether it was invented 440
whether it was invested 58
whether it was involved 143
whether it was isolated 69
whether it was japanese 63
whether it was judicious 213
whether it was launched 73
whether it was lawfully 69
whether it was libelous 58
whether it was machines 42
whether it was malicious 48
whether it was margaret 62
whether it was mentioned 163
whether it was midnight 125
whether it was military 114
whether it was modified 87
whether it was murdered 67
whether it was negative 100
whether it was nonsense 40
whether it was observed 239
whether it was obtained 878
whether it was obviously 69
whether it was occupied 697
whether it was operated 110
whether it was ordained 74
whether it was ordinary 81
whether it was organizing 59
whether it was original 355
whether it was otherwise 80
whether it was partially 64
whether it was passable 96
whether it was patriotic 41
whether it was performing 60
whether it was personal 373
whether it was physical 408
whether it was poisoned 70
whether it was politics 209
whether it was positive 512
whether it was possible 37041
whether it was possibly 82
whether it was practice 103
whether it was preceded 334
whether it was premised 51
whether it was prepared 919
whether it was probable 1138
whether it was probably 49
whether it was proceeding 63
whether it was procured 87
whether it was produced 1654
whether it was prompted 252
whether it was properly 1137
whether it was property 87
whether it was proposed 663
whether it was provided 246
whether it was provoked 160
whether it was publicly 60
whether it was realistic 403
whether it was received 977
whether it was recently 55
whether it was recorded 182
whether it was referred 99
whether it was regarded 389
whether it was rejected 73
whether it was relevant 467
whether it was religious 329
whether it was remotely 40
whether it was rendered 183
whether it was replaced 63
whether it was reported 177
whether it was required 625
whether it was reserved 99
whether it was resolved 72
whether it was retained 98
whether it was returned 152
whether it was rewarded 43
whether it was sabotage 41
whether it was saturday 103
whether it was seditious 50
whether it was selected 168
whether it was sensible 518
whether it was seriously 354
whether it was sickness 44
whether it was situated 234
whether it was smallpox 88
whether it was socialism 55
whether it was socialist 53
whether it was somebody 131
whether it was specially 63
whether it was specific 109
whether it was standard 51
whether it was straight 281
whether it was strictly 420
whether it was succeeding 47
whether it was suitable 1130
whether it was sunlight 72
whether it was supplied 150
whether it was supposed 650
whether it was surprise 51
whether it was therefore 96
whether it was threatened 48
whether it was unlawful 111
whether it was utilized 57
whether it was valuable 145
whether it was venomous 42
whether it was welcomed 50
whether it was withdrawn 60
whether it was workable 79
whether it was yourself 77
whether of its criminal 107
whether of mean capacity 115
whether of raw materials 292
whether or not abnormal 188
whether or not abortions 77
whether or not absolute 126
whether or not abstract 75
whether or not academic 144
whether or not accepted 221
whether or not accident 41
whether or not accounting 214
whether or not accounts 137
whether or not accuracy 56
whether or not accurate 196
whether or not acquired 534
whether or not actively 126
whether or not activity 204
whether or not actually 2311
whether or not adaptive 47
whether or not addiction 57
whether or not adequate 955
whether or not adjacent 104
whether or not adjusted 84
whether or not admission 1417
whether or not admitted 142
whether or not adultery 211
whether or not advanced 103
whether or not advocacy 43
whether or not affected 172
whether or not africans 146
whether or not agencies 122
whether or not aircraft 145
whether or not alliances 44
whether or not altruism 107
whether or not aluminum 45
whether or not american 2794
whether or not analysis 143
whether or not anderson 70
whether or not anesthesia 114
whether or not antibody 104
whether or not apparent 157
whether or not approval 344
whether or not approved 266
whether or not arrested 42
whether or not articles 112
whether or not artistic 66
whether or not asbestos 104
whether or not ascribed 63
whether or not assessed 77
whether or not assigned 151
whether or not assisted 150
whether or not attached 443
whether or not attempts 468
whether or not attended 91
whether or not attention 281
whether or not attitude 72
whether or not attorney 135
whether or not audience 99
whether or not auditory 130
whether or not augustus 115
whether or not australia 707
whether or not authentic 71
whether or not authority 241
whether or not autonomy 78
whether or not bacterial 91
whether or not balanced 63
whether or not bargaining 68
whether or not baseball 72
whether or not beethoven 81
whether or not behaviors 163
whether or not benefits 751
whether or not benjamin 74
whether or not berkeley 57
whether or not biblical 70
whether or not bismarck 128
whether or not branches 42
whether or not buddhism 217
whether or not buddhist 46
whether or not business 1571
whether or not caffeine 207
whether or not calcined 343
whether or not campbell 44
whether or not canadians 135
whether or not cannabis 53
whether or not capacity 122
whether or not captioned 268
whether or not caroline 145
whether or not carriers 84
whether or not catherine 236
whether or not catholics 154
whether or not causation 66
whether or not cellular 64
whether or not cerebral 116
whether or not chambers 66
whether or not chemical 788
whether or not children 6346
whether or not christian 782
whether or not churches 81
whether or not citizens 582
whether or not civilians 68
whether or not claimant 159
whether or not clarence 133
whether or not claudius 45
whether or not cleopatra 82
whether or not clerical 50
whether or not climatic 54
whether or not clinical 357
whether or not cognition 96
whether or not coherent 51
whether or not colleges 98
whether or not collusion 117
whether or not colonies 105
whether or not columbus 108
whether or not combined 928
whether or not commands 55
whether or not comments 46
whether or not commonly 62
whether or not complete 1025
whether or not composed 97
whether or not compound 108
whether or not comprising 78
whether or not computer 742
whether or not concepts 172
whether or not concerning 201
whether or not concrete 112
whether or not condition 117
whether or not confined 56
whether or not conflict 530
whether or not conforming 74
whether or not congestion 53
whether or not conscious 268
whether or not constant 47
whether or not consumer 288
whether or not containing 1807
whether or not contingent 307
whether or not continuing 129
whether or not contract 198
whether or not contrast 116
whether or not controls 303
whether or not converts 47
whether or not coronary 116
whether or not corporal 76
whether or not corrosion 157
whether or not cortical 41
whether or not counseling 134
whether or not coverage 156
whether or not credited 109
whether or not criminal 519
whether or not critical 177
whether or not cromwell 85
whether or not crystals 60
whether or not cultural 404
whether or not cultures 60
whether or not currency 46
whether or not customer 173
whether or not dangerous 61
whether or not davidson 47
whether or not daylight 51
whether or not decedent 147
whether or not deception 170
whether or not decisions 309
whether or not declared 688
whether or not deferred 106
whether or not deficits 53
whether or not definite 145
whether or not delivery 302
whether or not demanded 161
whether or not deposits 138
whether or not deserved 93
whether or not designed 130
whether or not destined 40
whether or not detailed 118
whether or not detected 53
whether or not detention 45
whether or not developing 162
whether or not deviations 67
whether or not diffusion 172
whether or not diphtheria 50
whether or not directed 131
whether or not directly 776
whether or not disabled 133
whether or not discrete 54
whether or not disputed 67
whether or not disputes 154
whether or not dissenting 57
whether or not distance 221
whether or not distinct 125
whether or not district 56
whether or not diversion 44
whether or not dividend 121
whether or not domestic 440
whether or not dominant 48
whether or not drainage 146
whether or not dramatic 42
whether or not durkheim 105
whether or not economic 1225
whether or not education 699
whether or not effected 159
whether or not einstein 173
whether or not elections 165
whether or not elective 170
whether or not electric 128
whether or not electron 173
whether or not elements 182
whether or not elevated 105
whether or not eligible 213
whether or not elizabeth 221
whether or not embodied 228
whether or not embossed 245
whether or not emissions 82
whether or not emotional 198
whether or not employed 532
whether or not employee 310
whether or not employer 140
whether or not enclosed 65
whether or not endorsed 55
whether or not enforced 53
whether or not engineering 59
whether or not engineers 48
whether or not enhanced 95
whether or not enlarged 45
whether or not enrolled 78
whether or not entirely 93
whether or not entities 75
whether or not entitled 2106
whether or not epilepsy 168
whether or not equality 155
whether or not equations 99
whether or not equipped 109
whether or not essential 167
whether or not estrogen 304
whether or not ethnicity 186
whether or not euclidean 40
whether or not europeans 90
whether or not euthanasia 247
whether or not everyone 736
whether or not evidence 883
whether or not evolution 372
whether or not examples 52
whether or not excepted 41
whether or not exchanges 42
whether or not excluded 46
whether or not exclusion 62
whether or not executed 114
whether or not execution 143
whether or not exempted 312
whether or not exemption 52
whether or not exercise 448
whether or not exercising 41
whether or not expansion 144
whether or not expected 128
whether or not expenses 79
whether or not explicit 301
whether or not exposure 506
whether or not extended 335
whether or not extension 93
whether or not external 592
whether or not falstaff 47
whether or not families 399
whether or not faulkner 81
whether or not feedback 348
whether or not feminism 193
whether or not feminist 206
whether or not financed 126
whether or not financial 480
whether or not flexible 78
whether or not florence 53
whether or not fluoride 179
whether or not followed 312
whether or not football 65
whether or not foreseen 45
whether or not formally 457
whether or not foucault 124
whether or not fracture 128
whether or not franklin 110
whether or not functions 103
whether or not genocide 156
whether or not gentiles 193
whether or not gertrude 111
whether or not glaucoma 99
whether or not goodness 44
whether or not goodwill 89
whether or not governed 46
whether or not governor 147
whether or not graduate 167
whether or not grounded 57
whether or not guidance 46
whether or not hamilton 85
whether or not hardware 77
whether or not harrison 53
whether or not hawthorne 74
whether or not heredity 67
whether or not homework 163
whether or not hormonal 104
whether or not hormones 175
whether or not hospital 124
whether or not humanity 273
whether or not husbands 117
whether or not hydrogen 163
whether or not hypnosis 456
whether or not hypnotic 66
whether or not identity 105
whether or not illinois 63
whether or not imitation 89
whether or not immediate 260
whether or not immunity 290
whether or not impaired 42
whether or not implicit 79
whether or not imported 91
whether or not improper 88
whether or not improved 139
whether or not inbreeding 46
whether or not incident 63
whether or not inclined 42
whether or not included 1268
whether or not inclusion 81
whether or not increased 636
whether or not increases 307
whether or not incurred 252
whether or not indirect 126
whether or not indonesia 149
whether or not indorsed 180
whether or not induction 216
whether or not industry 495
whether or not infected 77
whether or not infection 751
whether or not inflation 646
whether or not informal 84
whether or not informed 126
whether or not initiated 104
whether or not injection 47
whether or not injuries 66
whether or not innocent 54
whether or not insanity 162
whether or not inspired 146
whether or not intended 1144
whether or not intention 63
whether or not interest 2494
whether or not internal 538
whether or not internet 98
whether or not invasive 55
whether or not involved 140
whether or not isabella 41
whether or not isolated 178
whether or not japanese 1192
whether or not jaundice 98
whether or not jennifer 55
whether or not johnston 41
whether or not josephus 115
whether or not judgment 655
whether or not juvenile 165
whether or not katherine 45
whether or not kentucky 40
whether or not languages 98
whether or not lawfully 47
whether or not lawrence 135
whether or not liability 364
whether or not licensed 245
whether or not licensee 48
whether or not licenses 146
whether or not linguistic 146
whether or not literacy 181
whether or not literary 132
whether or not machines 351
whether or not magnetic 106
whether or not majority 65
whether or not managers 427
whether or not mandamus 43
whether or not mandated 44
whether or not margaret 140
whether or not marginal 109
whether or not marriages 76
whether or not marshall 58
whether or not maryland 40
whether or not materials 310
whether or not maternal 172
whether or not medicare 80
whether or not medicine 97
whether or not medieval 46
whether or not melville 182
whether or not membrane 45
whether or not memories 44
whether or not mentally 86
whether or not mentioned 302
whether or not messages 156
whether or not migrants 106
whether or not migration 442
whether or not military 470
whether or not minerals 50
whether or not minority 455
whether or not miracles 141
whether or not missouri 62
whether or not mistaken 127
whether or not mistakes 55
whether or not mitchell 59
whether or not mobility 138
whether or not moderate 69
whether or not modified 376
whether or not mohammed 41
whether or not moisture 139
whether or not monetary 318
whether or not monitoring 77
whether or not monopoly 284
whether or not monsieur 45
whether or not morality 182
whether or not morphine 50
whether or not movement 265
whether or not muhammad 154
whether or not multiple 602
whether or not muscular 57
whether or not mutations 79
whether or not mystical 58
whether or not nationals 57
whether or not negative 244
whether or not nicholas 53
whether or not nicotine 66
whether or not nitrogen 183
whether or not nonhuman 84
whether or not nutrition 69
whether or not objection 75
whether or not observed 386
whether or not obtained 210
whether or not occupied 422
whether or not odysseus 88
whether or not officers 189
whether or not officials 148
whether or not operated 169
whether or not operation 282
whether or not operator 48
whether or not ordinary 239
whether or not original 168
whether or not otherwise 768
whether or not outcomes 181
whether or not overflow 206
whether or not overtime 208
whether or not ovulation 644
whether or not oxidation 42
whether or not pakistan 159
whether or not parallel 208
whether or not parental 279
whether or not partially 44
whether or not particle 87
whether or not partition 50
whether or not partners 85
whether or not patented 281
whether or not patients 2459
whether or not patterns 201
whether or not payments 513
whether or not performing 77
whether or not personal 612
whether or not phillips 55
whether or not physical 962
whether or not physician 60
whether or not pictures 203
whether or not platelet 93
whether or not pneumonia 89
whether or not policies 255
whether or not polished 346
whether or not politics 213
whether or not pollution 170
whether or not polygamy 95
whether or not portugal 42
whether or not positions 40
whether or not positive 364
whether or not possessing 152
whether or not possible 121
whether or not potential 415
whether or not powdered 120
whether or not practice 328
whether or not preceded 295
whether or not predation 60
whether or not pregnant 76
whether or not premises 44
whether or not premiums 76
whether or not prenatal 81
whether or not prepared 305
whether or not pressure 537
whether or not prevailing 43
whether or not primates 41
whether or not probable 261
whether or not probation 246
whether or not problems 344
whether or not proceeding 93
whether or not processing 303
whether or not produced 254
whether or not products 290
whether or not programs 390
whether or not progress 1586
whether or not projects 336
whether or not prolonged 102
whether or not promises 52
whether or not promotion 49
whether or not prompted 76
whether or not properly 147
whether or not property 1852
whether or not proposed 366
whether or not proteins 156
whether or not provided 529
whether or not provision 311
whether or not provoked 42
whether or not publicly 208
whether or not punitive 140
whether or not purchase 227
whether or not purchasing 86
whether or not pursuant 941
whether or not qualifying 55
whether or not quantity 59
whether or not questions 259
whether or not railroad 56
whether or not realistic 49
whether or not received 525
whether or not recorded 465
whether or not recourse 47
whether or not recovery 481
whether or not recreation 54
whether or not reduction 169
whether or not referral 67
whether or not referred 138
whether or not reflexes 48
whether or not refugees 45
whether or not regarded 80
whether or not rejection 89
whether or not relations 114
whether or not relative 174
whether or not relevant 284
whether or not religious 812
whether or not remitted 178
whether or not rendered 114
whether or not reported 244
whether or not requests 52
whether or not required 1246
whether or not resection 100
whether or not reserves 165
whether or not resident 488
whether or not residual 287
whether or not resolved 71
whether or not resource 227
whether or not response 262
whether or not retained 73
whether or not retention 102
whether or not returned 46
whether or not revenues 75
whether or not reversal 79
whether or not robinson 90
whether or not salaries 83
whether or not salvation 70
whether or not sanctions 339
whether or not satisfying 41
whether or not scholars 126
whether or not scotland 97
whether or not secession 158
whether or not security 589
whether or not sediment 47
whether or not seizures 102
whether or not selected 171
whether or not selection 260
whether or not semantic 121
whether or not sensation 41
whether or not sensible 53
whether or not sentence 337
