washing machines were available 55
would probably lend themselves 43
would probably look different 65
would probably make different 40
would probably make excellent 79
would probably make necessary 48
would probably make selective 59
would probably make themselves 44
would probably need additional 63
would probably only aggravate 68
would probably pass unnoticed 619
would probably seem monstrous 223
would probably show themselves 77
would probably take advantage 330
would probably take possession 62
would probably think themselves 41
would probably work injustice 66
would promptly have succumbed 73
would promptly take advantage 53
would regulate these qualities 51
would renounce their allegiance 216
would restrict their movements 40
would restrict their operations 48
would scarcely have accounted 69
would scarcely have addressed 60
would scarcely have appointed 40
would scarcely have attempted 150
would scarcely have attracted 386
would scarcely have commanded 57
would scarcely have commended 90
would scarcely have committed 143
would scarcely have comported 117
would scarcely have conceived 88
would scarcely have concurred 72
would scarcely have confessed 71
would scarcely have consented 212
would scarcely have contained 101
would scarcely have contented 48
would scarcely have continued 97
would scarcely have descended 56
would scarcely have described 107
would scarcely have developed 47
would scarcely have disdained 91
would scarcely have disgraced 73
would scarcely have dissented 40
would scarcely have disturbed 217
would scarcely have expressed 167
would scarcely have flattered 52
would scarcely have forgotten 75
would scarcely have furnished 65
would scarcely have hesitated 120
would scarcely have impressed 65
would scarcely have justified 332
would scarcely have neglected 62
would scarcely have occasioned 47
would scarcely have perceived 55
would scarcely have permitted 643
would scarcely have persuaded 47
would scarcely have populated 42
would scarcely have possessed 72
would scarcely have predicted 47
would scarcely have presented 181
would scarcely have preserved 45
would scarcely have pretended 46
would scarcely have prevailed 46
would scarcely have prevented 85
would scarcely have protected 45
would scarcely have published 62
would scarcely have purchased 49
would scarcely have qualified 64
would scarcely have refrained 52
would scarcely have sanctioned 64
would scarcely have satisfied 498
would scarcely have submitted 111
would scarcely have succeeded 304
would scarcely have suggested 158
would scarcely have supported 113
would scarcely have surprised 238
would scarcely have suspected 282
would scarcely have sustained 40
would scarcely have tolerated 279
would scarcely have warranted 188
would scarcely seem necessary 264
would secretly have preferred 57
would separate into different 45
would seriously hurt themselves 49
would speedily find themselves 58
would speedily have forgotten 108
would speedily take possession 46
would strengthen their influence 64
would strengthen their political 109
would suddenly find ourselves 120
would suddenly find themselves 919
would surprise many americans 42
would surprise most americans 53
would therefore feel justified 75
would therefore find themselves 114
would therefore have concluded 42
would therefore have consisted 44
would therefore have contained 47
would therefore have continued 61
would therefore have different 108
would therefore have faithfully 64
would therefore have naturally 42
would therefore have preferred 240
would therefore have presented 43
would therefore have prevented 88
would therefore seem advisable 467
would therefore seem desirable 668
would therefore seem difficult 70
would therefore seem important 174
would therefore seem justified 90
would therefore seem necessary 366
would therefore seem plausible 95
would therefore seem premature 53
would therefore seem reasonable 1340
would therefore seem worthwhile 185
would therefore teach astronomy 46
would tolerate such conditions 41
would tolerate these hardships 40
would transact much important 98
would transfer their allegiance 324
would transfer their loyalties 40
would transmit their pedigrees 62
writing materials were available 124
writing materials were expensive 118
wrote washington post columnist 126
