wading and aquatic birds 163
were now heartily tired 378
were now located within 58
were now married women 43
were now operating under 184
were now operating within 58
were now plainly false 70
were now present about 42
were now quietly grazing 43
were now rapidly added 76
were now rapidly changing 55
were now rapidly closing 59
were now rapidly drawing 145
were now rapidly falling 71
were now rapidly filling 60
were now rapidly gaining 110
were now rapidly growing 58
were now rapidly passing 84
were now rapidly running 41
were now returning after 59
were now seventy miles 40
were now several miles 140
were now sharply drawn 106
were now straining every 69
were now strolling about 56
were now strongly urged 45
were now suffering under 103
were now together again 139
were now tottering about 207
were now unified under 47
were now visible above 94
were now visibly joining 62
were now wandering about 229
were now worried about 249
were odd stories about 110
were off shortly after 40
were old chronic cases 47
were old college chums 55
were old friends again 49
were old friends meeting 225
were old friends sharing 43
were old friends whose 49
were old married people 44
were one hundred acres 72
were one hundred fifty 435
were one hundred forty 325
were one hundred gates 100
were one hundred miles 553
were one hundred people 202
were one hundred sixty 190
were one hundred strong 44
were one hundred thirty 300
were one hundred times 443
were one hundred women 102
were one hundred yards 278
were one thousand eight 159
were one thousand miles 137
were one thousand people 125
were one thousand seven 144
were one thousand strong 74
were one thousand times 103
were our greatest enemy 58
were our guardian angels 51
were out against others 93
were out buffalo hunting 115
were put forward about 501
were put forward after 139
were put forward again 95
were put forward based 66
were put forward either 46
were put forward first 86
were put forward later 46
were put forward under 216
were put forward which 502
were put forward within 115
were put together about 57
were put together after 254
were put together again 517
were put together later 68
were put together rather 49
were put together under 436
were put together which 52
were read several times 242
were real excited about 88
were real persons whose 47
were real worried about 57
were run several times 85
were run together within 317
were sir charles lucas 46
were sir charles lyell 72
were sir charles wager 44
were sir francis bacon 77
were sir francis bryan 44
were sir francis drake 152
were sir gilbert elliot 52
were six hundred acres 75
were six hundred miles 310
were six hundred people 217
were six hundred slain 160
were six hundred strong 57
were six hundred yards 150
were six minutes apart 51
were six thousand miles 198
were six thousand people 187
were six thousand souls 40
were six thousand strong 62
were six thousand white 63
were tar barrels burning 77
were ten curtain calls 40
were ten married women 46
were ten minutes apart 109
were ten seconds after 56
were ten thousand acres 44
were ten thousand cases 47
were ten thousand miles 394
were ten thousand monks 54
were ten thousand people 696
were ten thousand pound 52
were ten thousand ships 100
were ten thousand strong 197
were ten thousand suits 40
were ten thousand times 764
were ten thousand women 40
were that brigade which 48
were that britain would 66
were that brought about 84
were that certain towns 44
were that congress would 47
were that gallant seaman 51
were that germany would 77
were that worried about 71
were then arranged under 51
were then briefly dwelt 44
were then brought about 46
were then brought again 44
were then brought close 122
were then brought under 269
were then carried round 166
were then chiefly noble 102
were then counted under 52
were then current about 49
were then distant about 129
were then fifteen miles 47
were then grouped under 236
were then marched round 44
were then measured after 46
were then measured again 77
were then measured under 42
were then offered again 84
were then operating under 85
were then painted black 40
were then painted white 54
were then producing about 56
were then queried about 49
were then rapidly gaining 53
were then released after 54
were then removed after 66
were then removed under 111
were then repeated after 72
were then studied under 69
were then suffering under 88
were then tightly bound 151
were then tightly sealed 70
were then usually found 55
were then usually given 59
were then wandering about 52
were then weighed again 48
were they brought about 348
were they brought under 116
were they excited about 46
were they exerted under 42
were they released until 51
were they worried about 338
were thus bandied about 56
were thus brought about 190
were thus brought close 107
were thus brought nearer 110
were thus brought under 1016
were thus brought within 470
were thus carried about 41
were thus closely bound 122
were thus delayed until 68
were thus exchanging blows 72
were thus released would 100
were thus sharply drawn 59
were thus sharply tried 52
were thus straining every 43
were too closely bound 997
were too closely mixed 44
were too excited about 418
were too harshly women 44
were too hastily burnt 241
were too hastily drawn 45
were too lightly armed 388
were too lightly built 84
were too loosely drawn 42
were too nervous about 99
were too sanguine about 75
were too sharply drawn 62
were too solidly built 42
were too strongly armed 50
were too strongly drawn 43
were too strongly fixed 92
were too tightly bound 273
were too tightly drawn 85
were too tightly strung 43
were too worried about 788
were two adjoining rooms 84
were two ancient stone 67
were two aspects which 85
were two british ships 55
were two brothers named 961
were two brothers older 58
were two brothers whose 158
were two buildings which 44
were two candles burning 198
were two central themes 43
were two clasped hands 101
were two columns about 50
were two competing views 88
were two courses which 76
were two details which 66
were two elderly people 109
were two elderly women 275
were two eminent greek 85
were two equally strong 51
were two extreme views 50
were two factions within 115
were two factors which 1374
were two factors working 53
were two familiar faces 57
were two features about 41
were two features which 114
were two figures walking 59
were two figures which 55
were two friends whose 41
were two general kinds 78
were two general types 436
were two hostile camps 123
were two hostile lives 140
were two hundred acres 125
were two hundred armed 62
were two hundred cases 73
were two hundred fifty 273
were two hundred forty 116
were two hundred girls 42
were two hundred horse 237
were two hundred miles 1172
were two hundred others 45
were two hundred paces 75
were two hundred people 627
were two hundred sheep 82
were two hundred sixty 95
were two hundred strong 89
were two hundred thirty 97
were two hundred times 111
were two hundred women 293
were two hundred yards 1238
were two immense horse 79
were two lessons which 41
were two letters waiting 107
were two letters which 144
were two married women 77
were two matters which 154
were two measures which 45
were two minutes apart 118
were two motives which 147
were two objects which 220
were two offices which 43
were two opinions about 186
were two opposed views 48
were two parties which 65
were two parties within 53
were two persons named 201
were two persons whose 94
were two pleasant rooms 105
were two pockets which 381
were two primary goals 57
were two primary types 51
were two private rooms 48
were two rabbits sitting 80
were two schools which 69
were two servant girls 40
were two similar rooms 52
were two sisters named 84
were two smaller boats 52
were two smaller boxes 49
were two smaller doors 47
were two smaller hills 46
were two smaller rooms 278
were two smaller ships 43
were two spacious rooms 44
were two speakers whose 98
were two stories about 103
were two stories above 129
were two stories which 49
were two supreme court 66
were two teenage girls 152
were two thoughts which 86
were two thousand acres 73
were two thousand eight 292
were two thousand horse 158
were two thousand miles 520
were two thousand people 568
were two thousand seven 160
were two thousand souls 42
were two thousand stand 83
were two thousand strong 130
were two thousand women 45
were two thousand yards 47
were two upright posts 65
were two windows looking 93
were two windows which 113
were using federal funds 59
were using illegal drugs 149
were using illicit drugs 104
were using language which 89
were wax flowers under 44
were weak against clive 102
were with crimson spread 55
were with general grant 42
were yet several hours 85
were yet several miles 175
were yet suffering under 56
were yet trembling under 43
were you between eight 98
were you between seven 130
were you disputing about 75
were you nervous about 53
were you thursday night 48
were you tuesday night 78
were you wondering about 197
were you worried about 1254
west and central china 157
west and central parts 878
west and central sudan 55
west and central texas 128
west and central wales 41
west and fifteen miles 110
west and northern coast 44
west and northern parts 302
west and northern sides 56
west and southeast sides 160
west and southern parts 167
west and southern sides 178
west and western parts 99
west for fifteen miles 133
west for seventy miles 55
west for several hours 138
west for several miles 758
west for several months 48
west one hundred miles 354
west two hundred miles 44
what all mankind would 49
what all parties admit 43
what all parties agree 73
what ann douglas calls 52
what any careful reader 43
what any critics might 57
what any husband would 53
what any soldier would 47
what are details thereof 150
what are insulting deeds 41
what are locally known 358
what are loosely known 78
what are usually found 126
what are usually known 953
what are usually quite 44
what are usually small 46
what are usually taken 287
what bad writers raise 46
what both parties agree 46
what both parties would 53
what but religion could 44
what can suggest either 51
what can surpass flora 41
what does following jesus 161
what don quixote would 101
what doth cherish weeds 70
what each citizen might 58
what each country could 73
what each country needs 94
what each country would 57
what each example thinks 93
what each implies about 57
what each lawless event 56
what each partner needs 95
what each partner wants 239
what each partner would 56
what each patient needs 57
what each picture shows 219
what each student knows 202
what each student needs 417
what each student would 48
what far distant region 61
what few persons would 43
what god himself could 41
what god himself would 199
what had brought about 2559
what had existed since 54
what had existed under 139
what had hitherto never 74
what had hitherto taken 66
what had perhaps sprung 100
what has appeared above 40
what has appeared since 82
what has brought about 1963
what has emerged about 48
what has emerged since 118
what has evolved since 60
what has existed since 89
what has hitherto taken 133
what has perhaps never 124
what has several times 74
what hath chanced today 135
what her answers would 45
what her brothers would 97
what her chances would 49
what her conduct would 48
what her decision would 371
what her destiny would 64
what her friends could 55
what her friends might 120
what her friends would 448
what her husband asked 81
what her husband calls 175
what her husband could 316
what her husband earned 151
what her husband gives 91
what her husband liked 54
what her husband likes 91
what her husband looks 65
what her husband makes 101
what her husband might 661
what her husband needs 135
what her husband really 133
what her husband tells 207
what her husband thinks 214
what her husband wants 328
what her husband would 1664
what her husband wrote 77
what her majesty would 155
what her marriage would 44
what her motives might 86
what her opinions would 81
what her parents could 89
what her parents might 207
what her parents really 42
what her parents would 1217
what her partner wants 57
what her position really 56
what her position would 237
what her problem might 52
what her reactions would 142
what her sisters would 55
what her thoughts might 168
what her thoughts would 60
what his absence would 40
what his answers would 81
what his behavior would 114
what his beliefs about 45
what his brothers would 85
what his capital would 40
what his chances might 131
what his chances would 140
what his clearest words 63
what his comment would 59
what his company could 68
what his company would 86
what his conduct might 68
what his conduct ought 51
what his conduct really 49
what his conduct under 62
what his conduct would 392
what his country asked 42
what his country could 140
what his country might 90
what his country needs 173
what his country would 145
what his critics might 70
what his critics would 95
what his decision might 104
what his decision would 990
what his defense would 51
what his designs might 143
what his destiny might 79
what his destiny would 114
what his enemies could 62
what his enemies might 240
what his enemies would 285
what his friends could 142
what his friends might 252
what his friends would 784
what his friends wrote 66
what his heavenly father 107
what his heroism really 62
what his history might 48
what his initials stood 89
what his language would 61
what his machine could 61
what his majesty might 47
what his majesty shall 71
what his majesty would 277
what his masters would 71
what his message might 57
what his message would 91
what his motives could 62
what his motives might 204
what his motives really 70
what his official power 62
what his official title 82
what his opinions might 120
what his opinions really 127
what his parents asked 49
what his parents could 131
what his parents hoped 44
what his parents might 171
what his parents really 56
what his parents would 865
what his partner might 57
what his partner wants 52
what his partner would 57
what his position might 200
what his position really 214
what his position would 924
what his present state 122
what his problem might 76
what his problem really 105
what his profits would 103
what his program would 87
what his purpose could 58
what his purpose might 193
what his purpose really 47
what his question would 51
what his reactions might 105
what his reactions would 384
what his religion might 50
what his religion really 43
what his society would 40
what his solution would 52
what his subject would 56
what his success would 44
what his superior power 64
what his superior wants 134
what his surname really 41
what his tactics would 60
what his talents might 45
what his teachers could 48
what his thoughts about 63
what his thoughts could 77
what his thoughts might 300
what his thoughts really 87
what his thoughts shall 41
what his thoughts would 123
what his treasure would 75
what his verdict would 120
what his visitor would 53
what ill fortune could 45
what its alleged author 63
what its balance sheet 67
what its content might 149
what its content would 64
what its critics often 67
what its critics would 69
what its current state 67
what its current value 57
what its decision would 176
what its effects could 86
what its effects might 381
what its effects would 404
what its enemies would 46
what its function might 209
what its function would 48
what its history might 41
what its members could 127
what its members might 53
what its members really 50
what its members share 89
what its members would 112
what its numbers would 44
what its outcome might 75
what its outcome would 224
what its position would 243
what its present state 47
what its present value 48
what its produce might 71
what its purpose could 68
what its purpose might 316
what its purpose would 59
what its quality might 111
what its quality would 48
what its results might 117
what its results would 202
what its success would 58
what its verdict would 55
what jim collins calls 53
what lee himself would 84
what man himself could 59
what may benefit others 1085
what may perhaps appear 201
what may perhaps prove 55
what men believe about 144
what men usually refer 89
what new motives could 167
what new yorkers would 55
what not secured about 50
what old solomon slept 43
what one analyst calls 398
what one assumes about 325
what one company calls 47
what one country gains 63
what one decides about 56
what one fancies might 125
what one morally ought 317
what one notices about 58
what one notices first 71
what one official calls 162
what one scholar calls 1311
what one scholar terms 132
what one student calls 154
what one student wrote 171
what one usually calls 545
what one usually finds 420
what one usually thinks 266
what one wonders about 43
what our boyhood dreams 52
what our century wants 164
what our chances would 73
what our conduct ought 80
what our conduct shall 41
what our conduct would 50
what our country could 131
what our country might 54
what our country needs 1036
what our country ought 67
what our country really 88
what our country wants 45
what our country would 237
what our critics would 40
what our culture calls 359
what our culture deems 49
what our culture tells 197
what our culture thinks 67
what our culture would 135
what our decision would 92
what our divines could 48
what our economy needs 53
what our editors really 111
what our enemies might 80
what our enemies would 110
what our farmers raise 77
what our friends might 73
what our friends would 204
what our futures would 54
what our heavenly father 1078
what our history books 75
what our history would 51
what our language calls 137
what our lawyers might 68
what our marriage would 83
what our national ideals 40
what our parents could 88
what our parents might 57
what our parents would 202
what our partner needs 67
what our partner wants 85
what our position might 40
what our position really 89
what our position would 399
what our present moral 69
what our present state 65
what our princes never 49
what our problem really 60
what our reactions might 46
what our reactions would 116
what our religion really 73
what our research shows 108
what our society calls 343
what our society could 50
what our society deems 85
what our society might 70
what our society needs 432
what our society tells 44
what our society thinks 87
what our society wants 77
what our society would 250
what our supreme court 135
what she admired about 61
what she assumed would 319
what she carried within 47
what she desired above 123
what she enjoyed about 75
what she figured would 52
what she foresaw would 48
what she guessed would 87
what she herself calls 495
what she herself could 742
what she herself feels 107
what she herself found 48
what she herself knows 93
what she herself later 40
what she herself liked 101
what she herself might 556
what she herself never 44
what she herself ought 43
what she herself really 107
what she herself tells 65
what she herself terms 42
what she herself thinks 165
what she herself wants 253
what she herself would 1400
what she herself wrote 92
what she liberal gives 51
what she noticed about 82
what she noticed first 223
what she notices about 54
what she preached about 117
what she realized would 48
what she revealed about 61
what she rightly calls 56
what she usually calls 41
what she worried about 303
what she worries about 56
what sir charles lyell 94
what sir francis bacon 134
what sir francis drake 109
what sir gilbert elliot 45
what ten thousand irish 55
what that conduct ought 43
what that conduct would 44
what that council could 42
what that country needs 52
what that country would 128
what that decision might 109
what that decision ought 45
what that decision would 476
what that destiny might 42
what that destiny would 58
what that diurnal motion 43
what that emperor would 65
what that function might 93
what that heavenly voice 119
what that history might 40
what that history would 60
what that implied about 131
what that implies about 322
what that language might 48
what that lunatic could 56
what that matters either 49
what that message might 130
what that mineral could 151
what that official could 56
what that outcome might 42
what that outcome would 57
what that picture looks 46
what that picture would 46
what that position might 76
what that position would 84
what that present state 41
what that problem might 70
what that process might 89
what that program would 57
what that purpose could 62
what that purpose might 387
what that purpose would 53
what that question might 84
what that question really 42
what that question would 48
what that relation might 69
what that relation would 86
what that revealed about 67
what that service might 50
what that shelter might 66
what that society holds 56
what that society would 71
what that solution might 86
what that solution would 70
what that subject might 48
what that suffering woman 49
what that verdict would 58
what that victory would 43
what them fellows would 77
what they admired about 62
what they assumed about 68
what they assumed under 54
what they assumed would 702
what they believe about 7833
what they believe could 68
what they believe makes 265
what they believe might 185
what they believe needs 335
what they believe others 439
what they believe ought 166
what they believe people 87
what they believe rather 94
what they believe really 53
what they believe right 224
what they believe today 87
what they believe works 59
what they believe would 617
what they brought about 244
what they chiefly aimed 62
what they chiefly drink 47
what they chiefly prize 108
what they chiefly value 55
what they claimed about 107
what they claimed would 129
what they consult about 54
what they consume rather 59
what they contain which 67
what they contain within 47
what they contain would 102
what they decided about 56
what they decided would 63
what they deserve based 49
what they desired above 111
what they desired might 52
what they desired would 92
what they dislike about 530
what they dispute about 48
what they enjoyed about 294
what they enjoyed under 75
what they explain about 41
what they express about 135
what they figured would 70
what they foresaw would 100
what they foresee seems 41
what they guessed would 58
what they imagine about 183
what they imagine might 92
what they imagine others 46
what they imagine would 43
what they implied about 209
what they include under 95
what they laughed about 58
what they morally ought 115
what they noticed about 1257
what they observe about 326
what they observe others 42
what they offered might 56
what they possess under 45
what they preached about 121
what they predict about 87
what they printed about 47
what they produce rather 90
what they produce shall 66
what they produce within 51
what they quarrel about 80
what they realized would 65
what they receive today 40
what they receive under 124
what they reflect about 259
what they revealed about 2371
what they signify about 180
what they started calling 62
what they suggest about 3208
what they suppose might 160
what they trusted would 65
what they usually ended 100
what they usually refer 57
what they usually spent 71
what they whisper about 44
what they worried about 222
what they wrought under 61
what things society ought 290
what this article calls 41
what this babbler would 45
what this behavior might 47
what this chapter calls 272
what this chapter seeks 173
what this chapter shows 133
what this chapter tries 63
what this company needs 111
what this concept might 74
what this concept really 63
what this conduct ought 41
what this country could 266
what this country looks 56
what this country might 208
what this country needs 5410
what this country ought 74
what this country really 226
what this country wants 352
what this country would 516
what this creature might 67
what this decision might 44
what this decision would 129
what this devoted nation 49
what this equation tells 66
what this example looks 89
what this example shows 252
what this freight which 54
what this function looks 46
what this function might 69
what this implied about 170
what this implies about 884
what this journey would 46
what this limited scene 51
what this marriage would 71
what this material might 43
what this message might 56
what this minimum level 42
what this mystery might 49
what this parable might 130
what this passage tells 78
what this patient would 46
what this peculiar action 42
what this picture might 45
what this picture shows 129
what this portent might 42
what this process looks 139
what this process might 117
what this process would 67
what this program would 69
what this project might 48
what this project would 77
what this purpose might 101
what this pursuit which 43
what this relation might 52
what this revealed about 100
what this society would 44
what this stranger would 67
what this welcome party 59
what thou wouldst allow 79
what two decades later 44
what was adduced above 472
what was admired about 42
what was alleged about 66
what was allowed under 128
what was assumed about 99
what was assumed above 54
what was assumed would 92
what was briefly known 42
what was british guiana 41
what was brought about 238
what was brought within 140
what was carried thither 99
what was chiefly lacking 63
what was claimed about 51
what was colonel moran 83
what was correct about 57
what was covered under 87
what was decided about 163
what was decreed after 79
what was deepest dreaming 56
what was defined above 181
what was desired could 45
what was desired would 52
what was dressed under 43
what was exactly right 121
what was familiar about 185
what was feasible within 58
what was finally built 99
what was happening about 1575
what was happening above 1432
what was happening after 458
what was happening again 95
what was happening began 253
what was happening below 3549
what was happening beneath 438
what was happening close 96
what was happening could 672
what was happening daily 131
what was happening either 872
what was happening every 229
what was happening fifty 50
what was happening first 180
what was happening later 47
what was happening might 439
what was happening miles 89
what was happening nearby 165
what was happening quite 49
what was happening rather 231
what was happening really 82
what was happening right 3004
what was happening round 887
what was happening since 245
what was happening spread 358
what was happening still 129
what was happening though 133
what was happening today 404
what was happening tried 51
what was happening under 1537
what was happening until 4831
what was happening where 263
what was happening which 123
what was happening while 1598
what was happening within 4390
what was happening would 703
what was helpful about 81
what was hitherto known 181
what was implied about 51
what was implied rather 63
what was legally right 118
what was legally theirs 205
what was locally known 506
what was loosely known 86
what was magical about 42
what was meaningful about 55
what was morally false 186
what was morally right 2000
what was natural about 68
what was natural could 46
what was natural under 52
what was notable about 173
what was occurring about 89
what was occurring below 121
what was occurring could 52
what was occurring under 79
what was occurring until 44
what was occurring within 443
what was offered rather 43
what was offered under 55
what was offered would 63
what was painful rather 73
what was peculiar about 331
what was perhaps rather 44
what was perhaps still 1015
what was perhaps worse 566
what was perhaps worst 73
what was planted where 64
what was printed about 229
what was printed under 151
what was quickly turning 43
what was radical about 80
what was rapidly turning 123
what was related about 88
what was revealed about 195
what was revealed would 87
what was rightly theirs 488
what was rumored about 55
what was shortly after 40
what was similar about 58
what was stranger still 332
what was tenfold worse 79
what was troubling about 60
what was typical about 54
what was unknown about 49
what was unusual about 771
what was usually found 63
what was usually given 78
what was usually known 136
what was usually taken 53
what was utterly false 73
what was vaguely known 116
what was visible above 41
what was visibly shown 86
what was weirdly known 59
what was written about 4329
what was written above 652
what was written after 146
what was written below 51
what was written beneath 65
what was written could 118
what was written first 161
what was written later 83
what was written might 72
what was written thereon 358
what was written under 318
what was written until 54
what was written within 166
what was written would 170
what way mankind might 311
what with pleasure heaven 43
what yet remains would 51
what you advance comes 132
what you believe about 9842
what you believe could 103
what you believe makes 178
what you believe might 187
what you believe needs 164
what you believe others 150
what you believe ought 69
what you believe rather 51
what you believe really 51
what you believe right 145
what you believe today 85
what you believe until 48
what you believe would 556
what you decided about 98
what you deserve after 47
what you dislike about 325
what you enjoyed about 135
what you fellows never 43
what you imagine about 69
what you imagine might 112
what you imagine others 53
what you imagine would 102
what you inquire about 49
what you normans would 43
what you noticed about 420
what you noticed first 106
what you observe about 467
what you observe thereon 41
what you perhaps would 46
what you propose about 91
what you propose could 41
what you propose might 78
what you propose seems 47
what you propose would 704
what you request would 66
what you suggest about 124
what you suggest would 378
what you suppose others 50
what you suspect about 96
what you worried about 99
wheat and blasted maize 41
wheat and pasture lands 55
wheat and potatoes grown 86
wheat and potatoes which 54
wheat and similar crops 96
wheat and tobacco crops 65
wheat are largely grown 43
wheat one hundred miles 52
wheat per hundred acres 116
wheat was planted after 42
wheat was shipped under 55
when age finally stirs 42
when all appeared quiet 40
when all besides decay 120
when all discord shall 105
when all dominion ended 40
when all enemies shall 107
when all mankind shall 539
when all mankind would 217
when all members agree 77
when all members share 71
when all members would 42
when all outward signs 40
when all parties agree 355
when all parties appear 158
when all parties share 43
when all parties would 61
when all peaceful modes 45
when all persons alike 510
when all secrets shall 309
when all surface water 44
when all workers would 46
when and exactly where 120
when any citizen could 41
when any defense would 128
when any dispute arose 301
when any election takes 60
when any european nation 97
when any federal judge 64
when any goddess seeks 51
when any heretic shall 46
when any married woman 44
when any material change 70
when any occasion arose 75
when any occasion shall 43
when any officer shall 42
when any partner ceases 66
when any persons shall 81
when any persons would 70
when any problem arose 77
when any project fails 43
when any quarrel arose 101
when any question about 76
when any question arose 289
when any question comes 60
when any stranger comes 54
when any trouble arose 61
when any trouble comes 107
when any vacancy shall 147
when any variance shall 141
when being carried about 64
when both contend which 304
when both frontal lobes 41
when both jugular veins 54
when both parents agree 105
when both parents carry 338
when both parents share 192
when both parents smoke 40
when both parents would 41
when both parties agree 1143
when both parties appear 77
when both parties claim 65
when both parties could 58
when both parties enter 89
when both parties shall 63
when both parties share 146
when both parties stand 41
when both parties would 113
when both spouses agree 50
when day appeared could 67
when day becomes night 95
when death finally comes 205
when did freedom exist 154
when don quixote asked 50
when don quixote began 50
when don quixote spied 44
when due respect shall 61
when each citizen would 92
when each country needs 83
when each payment falls 82
when each process takes 64
when earth suffers fiery 44
when eating certain foods 78
when few persons could 105
when for several hours 125
when for several months 263
when for several weeks 208
when god brought israel 88
when god existed alone 48
when god himself comes 65
when god himself seems 61
when god himself shall 249
when god himself speaks 166
when god himself throws 40
when god himself would 252
when god infuses grace 43
when her absence would 46
when her adopted father 44
when her adopted mother 53
when her ancient people 45
when her baffled guest 55
when her beloved father 182
when her beloved mother 147
when her birthday comes 95
when her boilers burst 45
when her carriage broke 92
when her drunken father 65
when her elderly mother 43
when her friends asked 306
when her friends began 75
when her friends tried 91
when her friends would 136
when her husband acted 71
when her husband again 81
when her husband asked 829
when her husband awoke 43
when her husband began 558
when her husband broke 166
when her husband burst 59
when her husband calls 200
when her husband chose 70
when her husband comes 1295
when her husband could 526
when her husband drank 60
when her husband drove 101
when her husband fails 126
when her husband falls 104
when her husband filed 53
when her husband finds 123
when her husband first 1109
when her husband found 548
when her husband george 65
when her husband gives 75
when her husband henry 47
when her husband joins 72
when her husband learns 71
when her husband leaves 1057
when her husband lived 68
when her husband looks 72
when her husband loses 76
when her husband makes 141
when her husband might 203
when her husband moved 199
when her husband needs 139
when her husband seems 42
when her husband shall 41
when her husband shows 62
when her husband slept 56
when her husband speaks 74
when her husband spent 71
when her husband spoke 450
when her husband still 84
when her husband stood 227
when her husband takes 372
when her husband talks 113
when her husband tells 234
when her husband tried 375
when her husband tries 105
when her husband turns 194
when her husband urged 52
when her husband walks 97
when her husband wants 232
when her husband works 158
when her husband would 1891
when her husband wrote 125
when her illness began 114
when her majesty finds 66
when her majesty queen 223
when her majesty shall 262
when her majesty wants 49
when her majesty would 101
when her marriage began 69
when her marriage breaks 45
when her marriage broke 271
when her marriage ended 240
when her marriage would 124
when her modesty alone 114
when her numbers could 45
when her parents asked 188
when her parents began 139
when her parents broke 41
when her parents could 157
when her parents drove 44
when her parents first 156
when her parents found 253
when her parents lived 128
when her parents moved 929
when her parents split 155
when her parents spoke 51
when her parents tried 145
when her parents would 439
when her puppies would 262
when her silence began 95
when her sisters would 67
when her spirits began 143
when her stomach began 79
when her thoughts began 42
when her thoughts would 65
when her trembling fingers 47
when her trembling hands 40
when her trouble began 44
when her visitor asked 67
when her welfare check 40
when her widowed father 214
when her widowed mother 594
when her wounded people 46
when her youngest child 3188
when his absence might 48
when his absence would 116
when his adopted father 52
when his advance guard 134
when his advance party 70
when his affairs began 71
when his ambition aimed 45
when his ancient enemy 45
when his answers would 51
when his anxiety about 59
when his anxiety level 70
when his behavior would 49
when his beloved child 96
when his beloved father 133
when his beloved mother 228
when his birthday comes 113
when his brethren stood 48
when his brothers would 75
when his carriage broke 123
when his carriage drove 81
when his company began 111
when his company first 117
when his company moved 76
when his company would 81
when his consort stood 58
when his country calls 572
when his country could 65
when his country needs 243
when his country shall 71
when his country stood 62
when his country would 202
when his courage would 44
when his creative power 56
when his decision would 42
when his drunken father 78
when his efforts shall 58
when his elderly mother 40
when his election comes 44
when his election might 55
when his election would 63
when his enemies began 67
when his enemies could 94
when his enemies found 45
when his enemies shall 46
when his enemies tried 127
when his enemies would 142
when his example would 58
when his eyelids began 52
when his fighter plane 54
when his fortune began 87
when his friends asked 746
when his friends began 198
when his friends could 93
when his friends found 146
when his friends shall 40
when his friends spoke 129
when his friends tried 219
when his friends urged 343
when his friends would 525
when his funereal voice 71
when his goddess mother 81
when his harangue would 48
when his heavenly father 70
when his highest gifts 56
when his illness began 161
when his interior sight 59
when his letters began 72
when his letters ceased 66
when his letters would 46
when his machine breaks 51
when his majesty asked 53
when his majesty began 40
when his majesty comes 45
when his majesty might 65
when his majesty shall 730
when his majesty would 340
when his marriage began 50
when his marriage broke 270
when his marriage ended 128
when his massive blade 61
when his national guard 52
when his natural father 54
when his opinions would 54
when his parents argue 43
when his parents asked 242
when his parents began 195
when his parents broke 49
when his parents could 215
when his parents drove 77
when his parents first 405
when his parents found 279
when his parents lived 182
when his parents moved 2977
when his parents split 157
when his parents spoke 60
when his parents still 53
when his parents tried 209
when his parents visit 112
when his parents would 387
when his partner asked 47
when his partner would 53
when his passions begin 46
when his perseus shall 46
when his poetical folly 46
when his private phone 80
when his private plane 237
when his purpose first 91
when his quondam pupil 47
when his refusal could 40
when his remarks about 58
when his scourge shall 79
when his service ended 58
when his service shall 44
when his sidereal clock 130
when his slender stock 48
when his sojourn beneath 119
when his spirits began 48
when his spirits shall 42
when his stomach began 109
when his stomach would 44
when his stories began 43
when his studies first 54
when his subject rises 144
when his support would 47
when his talents could 85
when his talents might 65
when his thoughts about 51
when his thoughts again 47
when his thoughts began 91
when his thoughts ought 74
when his thoughts would 135
when his trembling hands 67
when his trouble comes 56
when his virtues shining 217
when his virtues would 44
when his visitor began 48
when his widowed father 118
when his widowed mother 995
when his wounded enemy 40
when his youngest child 447
when ice becomes water 54
when its absence would 135
when its adoption would 42
when its average price 43
when its balance sheet 86
when its capital stock 125
when its current price 47
when its decline began 48
when its effects would 81
when its elastic limit 54
when its exaction would 45
when its exchange value 65
when its foreign trade 79
when its gorgeous folds 57
when its highest point 51
when its history began 81
when its history comes 46
when its kindred throne 44
when its language shall 64
when its lateral thrust 52
when its masters could 141
when its maximum value 53
when its members agree 49
when its members began 181
when its members begin 84
when its members could 119
when its members first 145
when its members found 66
when its members share 131
when its members spread 43
when its members voted 109
when its members would 135
when its numbers shall 42
when its omission would 102
when its present noble 58
when its present owner 58
when its present value 74
when its previous owner 43
when its protest shall 56
when its redness makes 205
when its removal would 47
when its retinal image 89
when its several parts 124
when its subject names 73
when its success would 59
when its voltage drops 41
when its voltage falls 55
when low protein diets 50
when man becomes aware 280
when mean arterial blood 124
when men counsel right 207
when men imagine others 41
when men immerse truths 40
when mrs thatcher first 50
when net present value 93
when new capital goods 42
when new members enter 105
when new product lines 45
when not brought about 333
when not brought under 133
when not locally within 62
when oil exports began 49
when one accepts jesus 49
when one becomes aware 3245
when one becomes fully 81
when one becomes older 59
when one becomes tired 44
when one borrows money 62
when one catches sight 179
when one company makes 47
when one company sells 72
when one company takes 108
when one country after 142
when one country makes 51
when one country takes 57
when one country tries 57
when one culture comes 62
when one esteems equal 46
when one express after 54
when one finally comes 71
when one finally gives 40
when one function calls 47
when one hundred fifty 42
when one hundred miles 46
when one hundred people 91
when one language group 43
when one partner breaks 45
when one partner fails 77
when one partner feels 213
when one partner finds 47
when one partner gives 85
when one partner leaves 157
when one partner makes 100
when one partner moves 97
when one partner needs 125
when one partner seeks 67
when one partner sells 46
when one partner takes 70
when one partner tries 91
when one partner wants 367
when one returns after 42
when one student asked 95
when one studies torah 45
when one surface moves 114
when one thousand people 46
when one unlucky action 46
when one wanders about 40
when one wonders about 63
when one worries about 125
when our advance guard 68
when our affairs shall 57
when our ancient enemy 89
when our bargain shall 93
when our beliefs about 53
when our bellman began 44
when our captain asked 63
