we add equal amounts 51
we had total control 197
we had total freedom 51
we had tried everything 621
we had tried several 122
we had twice crossed 57
we had under control 40
we had voted against 74
we had waved goodbye 46
we had whole volumes 56
we had working together 50
we hear about america 46
we hear about murders 165
we hear talking together 44
we his light imitate 442
we lay awake listening 145
we lay close together 336
we may adopt towards 58
we may again compare 133
we may again examine 45
we may again observe 291
we may again proceed 83
we may again reflect 56
we may again suppose 77
we may again suspect 41
we may again witness 55
we may agree together 183
we may apply against 73
we may apply equation 270
we may apply formula 47
we may apply leeches 58
we may aptly compare 50
we may aptly express 71
we may argue against 158
we may argue strongly 86
we may avoid similar 45
we may carry forward 197
we may class together 373
we may create service 745
we may daily increase 501
we may daily observe 168
we may daily witness 40
we may dimly discern 264
we may dimly imagine 71
we may dimly surmise 64
we may drink together 60
we may dwell together 247
we may easily account 1854
we may easily acquire 43
we may easily believe 3405
we may easily collect 238
we may easily compare 67
we may easily compute 331
we may easily concede 40
we may easily confuse 80
we may easily connect 43
we may easily convert 40
we may easily deceive 94
we may easily discern 1237
we may easily dismiss 47
we may easily examine 75
we may easily explain 340
we may easily express 93
we may easily foresee 524
we may easily forgive 178
we may easily imagine 3946
we may easily mistake 332
we may easily observe 926
we may easily picture 247
we may easily predict 52
we may easily proceed 48
we may easily produce 55
we may easily recover 81
we may easily satisfy 296
we may easily succeed 42
we may easily suppose 2703
we may easily surmise 226
we may easily suspect 87
we may either compare 54
we may either compose 52
we may either imagine 49
we may either include 59
we may either increase 110
we may either indulge 265
we may either inquire 65
we may either proceed 84
we may either suppose 292
we may enjoy eternal 52
we may enjoy freedom 112
we may enjoy together 59
we may fight against 465
we may fight together 675
we may first attempt 96
we may first briefly 133
we may first compare 52
we may first compute 59
we may first discuss 127
we may first examine 337
we may first imagine 44
we may first inquire 490
we may first observe 676
we may first proceed 277
we may first replace 49
we may first suppose 79
we may fitly compare 109
we may fitly express 50
we may fitly rejoice 84
we may fully believe 250
we may gather certain 59
we may gather courage 41
we may gather lessons 121
we may gather together 258
we may group together 1387
we may guard against 734
we may hence observe 133
we may infer certain 139
we may infer perhaps 49
we may infer several 61
we may judge rightly 68
we may later acquire 47
we may laugh heartily 43
we may laugh together 228
we may march together 67
we may never achieve 357
we may never despair 41
we may never develop 74
we may never observe 57
we may never perhaps 110
we may never possess 65
we may never presume 54
we may never provoke 57
we may never receive 126
we may never recover 351
we may never resolve 80
we may never succeed 260
we may never totally 46
we may never unravel 52
we may never witness 70
we may offer service 144
we may often discern 160
we may often explain 43
we may often neglect 65
we may often observe 1240
we may often predict 46
we may often prevent 74
we may often succeed 299
we may often suspect 224
we may often witness 56
we may pause briefly 142
we may piece together 222
we may place between 61
we may place certain 60
we may place reliance 219
we may press forward 256
we may quite believe 80
we may quite rightly 51
we may quote briefly 145
we may quote colonel 44
we may quote foreign 46
we may rather ascribe 46
we may rather believe 125
we may rather compare 45
we may rather imagine 62
we may rather presume 62
we may rather rejoice 77
we may rather suppose 313
we may rather suspect 241
we may really believe 80
we may really possess 49
we may reason together 50
we may rebel against 205
we may refer briefly 511
we may refer everything 87
we may search history 113
we may sleep quietly 51
we may sleep together 51
we may solve equation 110
we may spend together 71
we may spread slavery 63
we may stand against 64
we may stand perfect 118
we may stand together 225
we may stand upright 221
we may state briefly 260
we may state broadly 79
we may still achieve 81
we may still ascribe 72
we may still attempt 201
we may still believe 1009
we may still benefit 59
we may still cherish 133
we may still compare 68
we may still connect 41
we may still conquer 45
we may still consult 52
we may still contend 62
we may still deplore 92
we may still discern 405
we may still discuss 57
we may still examine 70
we may still express 105
we may still imagine 251
we may still improve 48
we may still include 66
we may still indulge 46
we may still inquire 349
we may still observe 698
we may still perhaps 144
we may still possess 154
we may still presume 67
we may still proceed 54
we may still question 391
we may still receive 45
we may still rejoice 189
we may still require 65
we may still respect 162
we may still succeed 114
we may still suppose 346
we may still suspect 331
we may still venture 198
we may still witness 90
we may thence collect 41
we may thence observe 134
we may thence presume 74
we may touch briefly 97
we may trace briefly 43
we may trace certain 134
we may trace kindred 43
we may trace several 92
we may truly believe 156
we may truly declare 50
we may truly despair 57
we may truly exclaim 63
we may truly observe 57
we may truly rejoice 42
we may trust certain 86
we may trust history 52
we may under certain 105
we may watch against 95
we may watch exactly 46
we may write according 185
we may write because 226
we may write combining 240
we may write comparing 55
we may write denotes 43
we may write equation 3087
we may write example 59
we may write finally 155
we may write formula 79
we may write however 148
we may write inserting 57
we may write moreover 50
we may write similar 45
we may write suppose 87
we met again exactly 57
we met again outside 57
we met again several 45
we met large numbers 108
we mix equal volumes 68
we not admit general 48
we not alone together 45
we not daily witness 41
we not doubt victory 57
we not easily imagine 92
we not fight against 81
we not found pleasant 48
we not guard against 48
we not indian carpets 52
we not lived together 66
we not often observe 53
we not rather applaud 43
we not rather attempt 57
we not rather believe 571
we not rather cherish 53
we not rather embrace 46
we not rather incline 96
we not rather rejoice 149
we not rather reserve 86
we not rather suppose 338
we not rather suspect 53
we not rather welcome 46
we not stand together 46
we not still believe 49
we not still contend 121
we not still masters 56
we now class together 85
we now enjoy against 51
we now gather together 51
we now group together 126
we now lived together 93
we now moved eastward 42
we now shall require 84
we now stand accused 66
we now stand pledged 133
we our march towards 136
we our sails advance 747
we owe equal respect 55
we owe nearly everything 127
we put aside certain 50
we put aside everything 48
we put words together 368
we ran eight hundred 46
we read about abraham 66
we read about germany 61
we read about several 51
we read aloud together 146
we read books together 100
we read books written 83
we read poetry together 76
we read short stories 62
we sang happy birthday 172
we sat alone together 163
we sat close together 972
we sat still together 49
we sat talking quietly 49
we sat talking together 325
we saw about fifteen 72
we saw about sixteen 41
we saw brave captain 51
we saw eight hundred 40
we saw every variety 45
we saw large columns 45
we saw large numbers 521
we saw mills present 54
we saw smoke ascending 45
we saw where several 68
we say about abraham 89
we say about language 52
we say about religion 46
we say anything against 115
we say anything meaningful 42
we say ought against 43
we say quite frankly 52
we see anything unusual 40
we see brave captain 53
we see china advancing 44
we see daily brought 57
we see fully realized 45
we see human figures 68
we see human society 42
we see jesus crowned 197
we see jesus himself 50
we see large numbers 309
we see links between 47
we see nearly similar 150
we see never resides 165
we see others perform 89
we see others suffering 116
we see people suffering 95
we see quite plainly 187
we see solid objects 42
we see still resulting 46
we see today between 172
we see today evolved 61
we see varying degrees 63
we set about achieving 110
we set about acquiring 40
we set about analyzing 50
we set about answering 119
we set about arresting 160
we set about assessing 49
we set about comparing 85
we set about designing 195
we set about examining 126
we set about exploring 133
we set about forthwith 49
we set about improving 126
we set about obtaining 53
we set about preparing 585
we set about producing 81
we set about providing 47
we set about repairing 94
we set about restoring 55
we set about selecting 50
we set aside certain 126
we set aside everything 41
we sit alone together 150
we sit close together 66
we thus amass together 145
we too easily dismiss 69
we too easily foresee 66
we too easily imagine 66
we too often attempt 150
we too often believe 66
we too often confuse 87
we too often fritter 60
we too often imagine 63
we too often mistake 87
we too often neglect 468
we too often observe 84
we too often suppose 52
we too often witness 187
we too ought perhaps 70
we too shall conquer 47
we too shall explore 335
we too would perhaps 44
we two belong together 53
we two lived together 170
we two stood together 112
we use about seventy 97
we use force against 118
we use greek letters 136
we use index numbers 63
we use infix notation 47
we use large amounts 61
we use moral language 103
we use roman letters 50
we use round numbers 45
we use small letters 125
we was first married 227
we was girls together 54
we who dwell between 57
we who first trusted 140
we who stand outside 59
we win final victory 47
wing and engine nacelle 56
wing was badly damaged 78
